Date,Close,High,Low,Open,Volume,"('Close', 'OLN')","('High', 'OLN')","('Low', 'OLN')","('Open', 'OLN')","('Volume', 'OLN')"
2024-06-03,50.03342056274414,52.17646628797776,49.830696985619575,52.07027862435741,1149500.0,,,,,
2024-06-04,48.981204986572266,50.01411536603717,48.89432450220285,49.53144682675568,1017800.0,,,,,
2024-06-05,49.08738708496094,49.38664289350044,48.46957196762519,49.05842815210725,942200.0,,,,,
2024-06-06,48.46957015991211,49.74381471251021,48.33442356834389,48.98120127687978,1059000.0,,,,,
2024-06-07,48.33442687988281,48.72056318150604,47.58146514243308,48.10274804488383,841100.0,,,,,
2024-06-10,48.45026779174805,48.73021643493599,47.78418651749596,47.78418651749596,836300.0,,,,,
2024-06-11,48.87501525878906,48.990854672243074,47.76487619224342,48.05447656711272,987000.0,,,,,
2024-06-12,49.309417724609375,50.36163156205421,49.29011054193123,49.772779061479234,929800.0,,,,,
2024-06-13,49.5893669128418,49.975503234526506,48.788139016679,49.14531272063259,874500.0,,,,,
2024-06-14,48.237892150878906,49.38664188096895,48.16066342156101,49.01981278164592,948400.0,,,,,
2024-06-17,47.96759796142578,48.093092812346455,47.253250587656055,48.025519511651176,1063500.0,,,,,
2024-06-18,47.77452850341797,48.13170215300493,47.40769942190069,47.97724838433476,978800.0,,,,,
2024-06-20,47.52354431152344,47.99656110404563,47.30151722359465,47.66834634744031,1025400.0,,,,,
2024-06-21,47.35943984985352,47.629733061735934,46.8478086784733,47.436664903619,3560100.0,,,,,
2024-06-24,47.62972640991211,48.01586267221936,47.25324557952011,47.735914066170025,1020600.0,,,,,
2024-06-25,45.96934509277344,47.36908442396688,45.95003791164001,47.36908442396688,1046100.0,,,,,
2024-06-26,46.42306137084961,46.61612952769501,45.39980271729717,45.708710295262286,1690000.0,,,,,
2024-06-27,45.97900390625,46.71265843093804,45.843857310844456,46.5485529029366,1570800.0,,,,,
2024-06-28,45.51564025878906,46.51958792325699,45.274306012841016,46.152762520793175,2605700.0,,,,,
2024-07-01,44.9074821472168,46.14311245169029,44.598574571098425,45.82455312489832,1568900.0,,,,,
2024-07-02,44.569610595703125,45.16812222835063,44.42481224519963,44.91713252886137,1315500.0,,,,,
2024-07-03,44.666141510009766,45.54459799491297,44.65648607824291,44.90747574962568,746900.0,,,,,
2024-07-05,44.13521194458008,44.64683941242984,43.729768460978086,44.415156895733176,1948000.0,,,,,
2024-07-08,44.40550231933594,44.88817082280698,44.19312699941877,44.47307561522441,1157500.0,,,,,
2024-07-09,43.9614486694336,44.85921239048356,43.94214148718356,44.086939830356094,1063900.0,,,,,
2024-07-10,44.83024597167969,44.84955315229136,44.28965964442559,44.28965964442559,1015500.0,,,,,
2024-07-11,45.93073654174805,46.41340504504947,45.235692718604106,45.47702697025481,1546600.0,,,,,
2024-07-12,46.49062728881836,46.72230977672622,45.98865163374151,46.39409506696321,1008000.0,,,,,
2024-07-15,46.731964111328125,47.2918613399748,46.46167092920541,46.57751033833394,913000.0,,,,,
2024-07-16,48.46957015991211,48.55645063770145,46.72231253682524,46.72231253682524,1068500.0,,,,,
2024-07-17,48.45026779174805,48.9908578942004,48.31512118675216,48.373042738522734,980300.0,,,,,
2024-07-18,47.83244705200195,48.85570558567856,47.71660764445294,48.04482236789877,970700.0,,,,,
2024-07-19,46.44236373901367,47.5042329678513,46.22033667052829,47.5042329678513,906700.0,,,,,
2024-07-22,46.558204650878906,46.896074821846064,45.45772102266223,46.77057997648864,1071900.0,,,,,
2024-07-23,46.38444519042969,46.65474207243842,46.01761607500483,46.27825752419076,1052200.0,,,,,
2024-07-24,45.58321762084961,46.88642119227808,45.54460325425962,46.27825780712608,1081500.0,,,,,
2024-07-25,46.374794006347656,46.97330196226692,45.24534771275057,45.4480712973497,1652800.0,,,,,
2024-07-26,43.04438018798828,43.60427377486729,41.50949409620206,41.76048011463706,4566600.0,,,,,
2024-07-29,43.03472900390625,43.91318560369257,42.51344609437097,43.83595686933087,3614600.0,,,,,
2024-07-30,43.77803039550781,44.086937933279,42.9574954387659,42.9574954387659,1831800.0,,,,,
2024-07-31,44.02902603149414,45.09089537601437,43.8456096244173,44.24140137338572,2408700.0,,,,,
2024-08-01,42.89957809448242,44.30897301632356,42.59067052646842,44.07729049907872,1212000.0,,,,,
2024-08-02,41.48053359985352,42.02111998303221,41.13301167782804,41.97285386774391,1798100.0,,,,,
2024-08-05,39.98426055908203,40.53450608906339,39.00927171703285,40.26420919938669,2389500.0,,,,,
2024-08-06,40.1097526550293,40.95925026817921,39.52089648054362,39.88772558116017,1344500.0,,,,,
2024-08-07,39.559513092041016,41.026825895371736,39.491939791046136,40.72757007491676,1145400.0,,,,,
2024-08-08,39.80202865600586,40.30646623184828,39.54981171834902,39.77292769795704,1111800.0,,,,,
2024-08-09,39.433406829833984,39.9281416524821,39.16178430122595,39.879638818972126,917300.0,,,,,
2024-08-12,39.28789138793945,40.01544493216056,39.24908764412078,39.462504534594814,1165500.0,,,,,
2024-08-13,39.93783950805664,40.06394983171894,39.05507464347827,39.394601868641566,1204700.0,,,,,
2024-08-14,39.50130844116211,40.2967666900789,39.219986848110665,40.23856107411108,1427300.0,,,,,
2024-08-15,40.78180313110352,40.89821066463094,40.31616929646505,40.35496934062167,943300.0,,,,,
2024-08-16,41.29594039916992,41.3250413578444,40.55868774202884,40.61688965937779,1281500.0,,,,,
2024-08-19,41.81977462768555,42.13019714981522,41.31533710409274,41.334738974291895,1145900.0,,,,,
2024-08-20,41.480247497558594,41.8585784160833,40.90790527787664,41.65486062902281,1142100.0,,,,,
2024-08-21,42.12049865722656,42.32421646481566,41.71307044310584,41.926487336518825,895900.0,,,,,
2024-08-22,41.48995590209961,42.29511327242759,41.431750283552375,42.169006649701885,668600.0,,,,,
2024-08-23,43.11967468261719,43.20698125706862,41.45115068222483,41.88768355448198,824100.0,,,,,
2024-08-26,43.0517692565918,43.93453407208133,43.0226645985781,43.53680495082843,841700.0,,,,,
2024-08-27,42.92565536499024,43.13907223684966,42.45031879599289,42.809247844216166,935200.0,,,,,
2024-08-28,41.89738082885742,42.68313996494789,41.72276768750399,42.38241651027729,975800.0,,,,,
2024-08-29,42.24660873413086,42.67344251851204,41.86828148017752,42.25631152042792,580200.0,,,,,
2024-08-30,42.363014221191406,42.6637376728964,41.72276727605217,42.53762736082289,917700.0,,,,,
2024-09-03,40.87881088256836,41.89738517920641,40.752700556156725,41.58696260690775,976600.0,,,,,
2024-09-04,41.37354278564453,41.52875404697555,40.81089965048936,40.888507131419054,903400.0,,,,,
2024-09-05,41.00491714477539,41.59666127098427,40.54898241792031,41.59666127098427,879500.0,,,,,
2024-09-06,40.34527206420898,41.52876042649196,40.160959819480055,40.888513412582746,724600.0,,,,,
2024-09-09,40.11245346069336,40.79150422398255,39.87963838218384,40.26766474654269,963400.0,,,,,
2024-09-10,39.171485900878906,40.25796488079072,39.11328028211388,40.073652638828094,1139400.0,,,,,
2024-09-11,39.59831619262695,39.67592368468419,38.288721218656654,39.27819453921308,1325600.0,,,,,
2024-09-12,40.56838607788086,40.5974870360172,39.5498118372927,39.73412407303744,1077800.0,,,,,
2024-09-13,41.67426681518555,42.29511192445383,41.014617961455805,41.1019245362297,1222600.0,,,,,
2024-09-16,41.80038070678711,42.33391928687905,41.150430883362006,41.77127974621835,1148600.0,,,,,
2024-09-17,42.217506408691406,42.73164304991869,41.89738108077575,42.052592351742206,955900.0,,,,,
2024-09-18,41.78097152709961,42.90625411218375,41.48024808520021,42.11079592447919,1261100.0,,,,,
2024-09-19,43.57560348510742,43.60470814211333,42.42121990498648,42.96446119591145,1769800.0,,,,,
2024-09-20,42.78014755249024,43.26518325580885,42.19810618871939,42.80925221104889,5637600.0,,,,,
2024-09-23,43.18758010864258,43.59500832922441,42.828654719006856,43.15847915018068,2037400.0,,,,,
2024-09-24,44.62328338623047,45.04041437479622,43.68231296543862,43.75021766585364,1657700.0,,,,,
2024-09-25,44.00244140625,44.73969407737279,43.80842637684014,44.6523874991648,918200.0,,,,,
2024-09-26,47.067867279052734,47.13577198462726,44.60388490368605,44.64268864987975,1933200.0,,,,,
2024-09-27,47.50439834594727,48.11554067262067,47.11636829998711,47.38798711184196,1776700.0,,,,,
2024-09-30,46.54402542114258,47.33948367469321,46.18510003857185,47.29098084470183,1822500.0,,,,,
2024-10-01,46.19479751586914,46.67983319995164,45.79706840294264,46.39851531558553,1082800.0,,,,,
2024-10-02,45.63216018676758,46.55372876985183,45.62245740033485,46.21420155475302,802400.0,,,,,
2024-10-03,45.65156173706055,45.74856739753088,44.72029037411311,45.1859279058512,920500.0,,,,,
2024-10-04,46.54402542114258,47.02906112211387,46.078391592273576,46.36941227275061,747600.0,,,,,
2024-10-07,46.52462768554688,46.56343143320152,45.92318439901616,46.10749664958212,719900.0,,,,,
2024-10-08,44.94341278076172,45.59335888650696,44.33226672124128,45.38964476684313,990900.0,,,,,
2024-10-09,45.447845458984375,45.90378021970478,44.3904674419403,45.0501163168226,889200.0,,,,,
2024-10-10,45.70976638793945,46.03959083401218,44.87550433607733,45.23443344245548,1409000.0,,,,,
2024-10-11,45.99108505249024,46.36941230744634,45.50604935115601,45.50604935115601,891200.0,,,,,
2024-10-14,46.11719512939453,46.22390357521365,45.34113875143098,45.83587353596752,1001800.0,,,,,
2024-10-15,45.05011367797852,46.1559981626412,45.01131363507437,45.748566257654176,1032000.0,,,,,
2024-10-16,45.71946716308594,46.02988972213848,45.302336155509934,45.57395496954871,1106600.0,,,,,
2024-10-17,45.99108505249024,46.126894456779226,45.15682305411077,45.82617469029039,881800.0,,,,,
2024-10-18,45.59335708618164,46.56342851354721,45.50605050969759,46.47612193706316,1119900.0,,,,,
2024-10-21,44.361366271972656,45.79707155149838,44.29346156757493,45.62245839718171,847200.0,,,,,
2024-10-22,44.39046478271485,44.55537884182062,43.81812251969241,44.39046478271485,1115200.0,,,,,
2024-10-23,43.75021743774414,44.43897092490749,43.42039302293575,44.118845595595545,1258500.0,,,,,
2024-10-24,43.6920166015625,44.32256078918784,43.51740345408995,44.177052299979856,2229700.0,,,,,
2024-10-25,40.1900634765625,42.52793569796092,39.68562584075701,40.70420019936096,4434000.0,,,,,
2024-10-28,40.461673736572266,41.169825353789854,39.850531471354046,39.850531471354046,1773300.0,,,,,
2024-10-29,39.66621780395508,40.49078069036747,39.61771497546697,40.22886097589732,1639200.0,,,,,
2024-10-30,39.89904022216797,40.53928723832802,39.52071294450917,39.52071294450917,1193300.0,,,,,
2024-10-31,39.80202865600586,40.26766248743069,39.53040984614023,39.92813897509865,1701700.0,,,,,
2024-11-01,39.63711929321289,40.49078318929716,39.61771742051452,39.98634560072595,1337000.0,,,,,
2024-11-04,40.73329925537109,41.05342088948999,39.67592129326133,39.80202790946006,1787500.0,,,,,
2024-11-05,40.51988220214844,40.87880757850919,40.06394746695461,40.287063441477706,1726200.0,,,,,
2024-11-06,42.31451416015625,42.886856444028375,41.46085397784399,42.605534845059466,2682800.0,,,,,
2024-11-07,41.8100814819336,42.58614166671233,41.68397484735688,42.4503285440056,2212900.0,,,,,
2024-11-08,42.96446228027344,43.09056889521048,40.58778666071954,41.35414393854603,4563300.0,,,,,
2024-11-11,42.828651428222656,43.4203918411442,42.46002328040436,43.33308527193799,1729700.0,,,,,
2024-11-12,41.74216842651367,42.60553132393662,41.664564643866456,42.28540970715808,1508100.0,,,,,
2024-11-13,41.60636138916016,42.05259334112123,41.21833505287914,41.83918015135171,1293300.0,,,,,
