Date,Close,High,Low,Open,Volume,"('Close', 'SPGI')","('High', 'SPGI')","('Low', 'SPGI')","('Open', 'SPGI')","('Volume', 'SPGI')"
2024-07-05,449.2237854003906,449.9968213673336,444.0107603905574,447.34075217272505,777100.0,,,,,
2024-07-08,451.8204040527344,452.9799428323,449.47153501523,450.1851089738687,833100.0,,,,,
2024-07-09,456.1910095214844,457.261385579669,452.7619045102156,454.6746686433525,892300.0,,,,,
2024-07-10,461.8401489257813,461.8996109030261,454.3079859414798,457.2316642183643,1233400.0,,,,,
2024-07-11,468.9956665039063,469.035317901022,462.712265970431,462.712265970431,1376100.0,,,,,
2024-07-12,474.0501403808594,476.8747050504742,469.7686968971372,470.4723504006396,1355500.0,,,,,
2024-07-15,478.2423400878906,478.9063724113304,472.94012289100704,474.62492911178646,1083500.0,,,,,
2024-07-16,484.42669677734375,484.48615875204905,478.4306855365549,480.1749841149887,1215100.0,,,,,
2024-07-17,485.4970397949219,485.5862327564704,481.6715116333388,484.0698919198352,1411200.0,,,,,
2024-07-18,480.3633117675781,487.09270782514,479.82812372632526,483.53475836999087,1250200.0,,,,,
2024-07-19,475.55657958984375,481.20570915278944,474.7042711215883,481.0471338050583,1094400.0,,,,,
2024-07-22,482.9698181152344,483.6239300824295,477.67749064809806,480.601138556218,1094700.0,,,,,
2024-07-23,491.1362609863281,493.7031370934124,482.7517896979004,483.5049848067707,1024000.0,,,,,
2024-07-24,477.3603515625,492.1471477115425,475.92328323285744,490.48215188827305,1091200.0,,,,,
2024-07-25,479.0154113769531,487.60802959661527,472.71220014618336,473.7726557620701,785700.0,,,,,
2024-07-26,485.4474792480469,488.2720439005834,480.373189332903,482.3553357213282,823300.0,,,,,
2024-07-29,485.4573974609375,488.906343264318,484.14920375531176,487.0926925219915,1122500.0,,,,,
2024-07-30,484.1492004394531,498.460300512315,476.3593490087494,491.1759061148502,1399900.0,,,,,
2024-07-31,480.4029235839844,488.3017782053494,476.91432655974745,487.16201982813567,1644700.0,,,,,
2024-08-01,486.1511535644531,487.21160918650656,481.8003577830372,485.5366929969545,1049100.0,,,,,
2024-08-02,481.70123291015625,485.3582954857006,475.8340661813894,481.5129265800759,1214400.0,,,,,
2024-08-05,467.7766418457031,473.6239980700319,463.51503907575113,473.0689692384227,1562600.0,,,,,
2024-08-06,475.1997985839844,482.8211540681253,469.1046740826787,470.7399690923877,1473500.0,,,,,
2024-08-07,473.8519592285156,486.0520690771075,473.1582260687256,479.4911686998002,1305900.0,,,,,
2024-08-08,482.8409729003906,483.802315150379,473.0293539001396,474.5159637560914,932200.0,,,,,
2024-08-09,484.1492004394531,485.82411664258296,481.1858708711399,483.6437434062142,611200.0,,,,,
2024-08-12,480.1452941894531,485.6160080462738,479.1641412777538,484.069936081408,731900.0,,,,,
2024-08-13,485.3186340332031,486.7755128359191,481.9588813931049,484.1987164865037,639900.0,,,,,
2024-08-14,488.2522277832031,489.0451045257814,483.4851678974607,484.6447369012261,736200.0,,,,,
2024-08-15,488.52972412109375,493.02920509184673,487.19176920029,489.6099903214768,778500.0,,,,,
2024-08-16,486.4880676269531,489.73878631791314,484.65457626803936,489.590131395872,1012800.0,,,,,
2024-08-19,491.3146362304688,491.4732115776132,487.4990284688137,487.4990284688137,972900.0,,,,,
2024-08-20,493.4157104492188,494.8527787502334,491.5624083232564,493.3166273210013,2046700.0,,,,,
2024-08-21,494.5257263183594,494.8329565970182,491.0371292262528,493.4156989057727,857100.0,,,,,
2024-08-22,494.2680358886719,496.2501823222573,492.2660788790061,494.5257246034873,1347700.0,,,,,
2024-08-23,496.121337890625,498.2422490919182,493.35623514754377,496.0123343544682,679800.0,,,,,
2024-08-26,497.53857421875,501.33440164358666,496.7556481401272,497.94491787425096,850600.0,,,,,
2024-08-27,501.7880554199219,503.1780714363747,496.0690977521427,496.7640906103308,1123400.0,,,,,
2024-08-28,501.6689147949219,506.6531564978728,496.9825531631077,501.75826972623935,1368200.0,,,,,
2024-08-29,504.4291076660156,508.2318281647764,501.41079560912766,502.81075015331214,1096300.0,,,,,
2024-08-30,509.5821533203125,510.3367465326122,503.5852219280886,506.0177427149757,1245400.0,,,,,
2024-09-03,507.1595153808594,513.7720834852253,503.3766716815721,511.3097172414827,1059300.0,,,,,
2024-09-04,509.6516723632813,510.2871256711548,505.5411936157695,507.3283530190213,781200.0,,,,,
2024-09-05,513.3153076171875,514.8940022485889,510.0586553009036,511.1309750392111,1171700.0,,,,,
2024-09-06,507.0007019042969,517.7832885366886,506.4843885332634,513.404745109778,1037700.0,,,,,
2024-09-09,512.1536865234375,516.1648715487894,509.88990703971547,511.12105983956815,937800.0,,,,,
2024-09-10,516.2442626953125,517.2668902429369,509.9990535369135,514.010298729942,972200.0,,,,,
2024-09-11,512.1338500976562,514.0203331496697,500.90445822527454,513.2657399288643,1176100.0,,,,,
2024-09-12,516.303955078125,517.2968281870693,508.936853577805,510.4658563495196,889700.0,,,,,
2024-09-13,515.7479248046875,520.4045018951509,514.3777551294442,518.2797389958415,1148800.0,,,,,
2024-09-16,523.6213989257812,524.25685222785,516.9095673480651,518.140720245722,1015800.0,,,,,
2024-09-17,518.656982421875,522.0824062587212,513.8912043272071,521.3575677887961,1124000.0,,,,,
2024-09-18,515.8174438476562,521.5264640790616,512.3423880546269,516.9294568534126,951100.0,,,,,
2024-09-19,520.4838256835938,523.0454548474918,518.3591236392742,521.2582956680894,936300.0,,,,,
2024-09-20,519.9378051757812,521.4866846860929,516.2939781060394,519.6598322381154,1814700.0,,,,,
2024-09-23,517.3662719726562,524.0781030470326,514.4273461211085,516.3138290326016,960800.0,,,,,
2024-09-24,514.41748046875,515.8075270844084,509.3538517691604,513.5934394067689,1070900.0,,,,,
2024-09-25,511.1509399414063,518.3393315361734,509.5027366485848,515.8075172347253,931100.0,,,,,
2024-09-26,508.0531311035156,512.2529645418343,505.6305185362228,509.5821337221555,1209400.0,,,,,
2024-09-27,509.0657958984375,512.9975946433177,507.5467317789278,507.9538133292851,806700.0,,,,,
2024-09-30,512.9381103515625,513.782028269987,506.6730833401828,508.41061131354667,1000000.0,,,,,
2024-10-01,508.56939697265625,515.1720268964187,507.8049259437058,514.9436854903875,978400.0,,,,,
2024-10-02,511.0416870117188,512.9678630684107,507.4077378716971,510.4062337434957,962300.0,,,,,
2024-10-03,510.932373046875,513.2954154105167,509.7707287152177,510.9026183717828,753900.0,,,,,
2024-10-04,508.519775390625,512.4615129293487,504.72702335023246,509.9197603336582,683800.0,,,,,
2024-10-07,502.810791015625,509.89988894518126,501.5399147041596,508.89707745329326,816000.0,,,,,
2024-10-08,514.6557006835938,515.857098842195,506.82194838784073,507.6758349327976,1005200.0,,,,,
2024-10-09,517.75341796875,520.6128968565415,514.8641844051244,515.3010509185413,819200.0,,,,,
2024-10-10,511.4488220214844,517.7734192606713,510.2871773816785,516.24441639631,719100.0,,,,,
2024-10-11,518.2896728515625,518.9945739361211,512.9877040767068,513.83168253309,662100.0,,,,,
2024-10-14,523.7603759765625,524.7730652122606,518.8357041592561,518.8357041592561,639200.0,,,,,
2024-10-15,524.6837158203125,529.4891869006121,524.0681394472175,526.2226567530499,1298400.0,,,,,
2024-10-16,525.2298583984375,525.8354964321356,518.2896852774409,521.1193493104105,629000.0,,,,,
2024-10-17,515.2614135742188,528.2084561726174,511.53813968202456,527.9502994867329,1447600.0,,,,,
2024-10-18,521.0597534179688,521.834223468545,517.1677081129402,520.176081878258,1832000.0,,,,,
2024-10-21,519.4612426757812,521.0101221776388,514.9933140434814,517.4556197643419,808200.0,,,,,
2024-10-22,509.8601379394531,515.678358896833,506.9907205628055,515.360632280027,1316400.0,,,,,
2024-10-23,507.2786865234375,510.882790061594,505.96808689133735,509.8402855315612,1023100.0,,,,,
2024-10-24,489.6948852539063,500.8250134319638,488.5332408086108,495.44362842445673,1761300.0,,,,,
2024-10-25,487.1134338378906,495.3741449083195,485.1575030121623,494.04369865372,984400.0,,,,,
2024-10-28,483.7674255371094,491.4026212476743,482.8440609292194,490.33033175142776,1303500.0,,,,,
2024-10-29,483.2809448242188,486.3290722823918,482.5660750343554,484.2142478915426,1615500.0,,,,,
2024-10-30,482.4767150878906,487.0935685452782,481.2951937766348,484.15467290639424,1109300.0,,,,,
2024-10-31,476.93646240234375,482.4171407850351,476.608827642547,481.4143293534033,1326400.0,,,,,
2024-11-01,479.865478515625,483.757554261605,477.4528042402251,478.43573887833287,940300.0,,,,,
2024-11-04,482.3078918457031,483.2809182645671,479.4782281205804,480.48100921647,1908700.0,,,,,
2024-11-05,486.2198486328125,486.3290804234113,481.3845617690797,482.5065131539042,1879500.0,,,,,
2024-11-06,486.4978332519531,500.030697136642,473.8883642885094,500.030697136642,2389600.0,,,,,
2024-11-07,493.5571594238281,494.7684656591744,488.8012894137296,491.1941169073266,1314700.0,,,,,
2024-11-08,499.23638916015625,503.8730889166215,493.6961410737485,493.6961410737485,1343100.0,,,,,
2024-11-11,503.644775390625,506.3255143516397,496.4464460303643,496.9230056856133,1125600.0,,,,,
2024-11-12,499.8817443847656,504.4290891549644,499.6235877222384,503.33695315213225,1035100.0,,,,,
2024-11-13,506.6531677246094,512.1238773081266,499.9512750265868,500.2590632301933,1098400.0,,,,,
2024-11-14,507.0007019042969,512.0543917240107,506.65319028150446,510.6345905538297,794200.0,,,,,
2024-11-15,499.70306396484375,507.1496115141814,498.4818192587237,502.54266621961966,1187600.0,,,,,
2024-11-18,499.4151306152344,501.1328118532122,495.5925634163145,498.05489942161125,1449700.0,,,,,
2024-11-19,498.7300415039063,502.2746054377929,496.2379205414137,499.1470615020434,1402600.0,,,,,
2024-11-20,499.5442199707031,503.8532853499231,492.5941086558166,500.0108715138487,1258400.0,,,,,
2024-11-21,507.7254638671875,509.8998581727792,500.7257212999241,504.3894251134509,1159400.0,,,,,
2024-11-22,510.79345703125,513.7323222790212,506.3652217077101,506.3652217077101,1230000.0,,,,,
2024-11-25,516.8002319335938,517.1179585022935,511.14084484141375,513.0769589255999,1890300.0,,,,,
2024-11-26,519.1475830078125,521.1765691709329,513.1898074929036,518.7596698467456,948000.0,,,,,
2024-11-27,520.042724609375,523.9814092933606,516.7307109383636,520.1819848344803,1391600.0,,,,,
2024-11-29,519.6947021484375,523.9118471232375,518.6005925745211,520.7290767270293,842500.0,,,,,
2024-12-02,520.052734375,521.4650663161874,515.4874996171587,519.605146865764,1460200.0,,,,,
2024-12-03,515.39794921875,522.1413864162926,514.9404058848656,520.6594243800997,1253000.0,,,,,
2024-12-04,517.456787109375,525.0456806206553,516.462175228015,516.462175228015,1295800.0,,,,,
2024-12-05,511.1210632324219,516.581472202713,509.0422978972318,516.581472202713,991900.0,,,,,
2024-12-06,513.985595703125,517.7750645011748,510.3651939252852,511.4791543636527,914200.0,,,,,
2024-12-09,510.5839538574219,515.1492488250548,506.63537406838793,511.29015010435984,1205800.0,,,,,
2024-12-10,509.3904724121094,511.7277859273184,506.66521536100754,510.862478492749,1369500.0,,,,,
2024-12-11,513.48828125,517.0489479785098,507.0133483679655,509.290987659181,882200.0,,,,,
2024-12-12,510.1065673828125,515.8454971015324,510.0568489322791,513.8761243863235,838800.0,,,,,
2024-12-13,503.0249633789063,512.4737763341205,501.55292685454026,510.9719026671797,1191800.0,,,,,
2024-12-16,500.1504821777344,507.2520250986241,499.4841092601692,503.79076505905465,1402400.0,,,,,
2024-12-17,497.8131713867188,499.3448517341644,494.7099873670315,499.3448517341644,1456400.0,,,,,
2024-12-18,487.4891052246094,503.36310166702,487.05147358745006,497.4551049185135,1439900.0,,,,,
2024-12-19,483.9383544921875,492.8301871384364,483.1028841543505,490.28398315079625,1684100.0,,,,,
2024-12-20,489.1600646972656,492.15385615941886,481.31259277300535,482.3867602445576,2543600.0,,,,,
2024-12-23,495.56536865234375,496.2118603029871,485.8977399754969,487.3797019620225,1622300.0,,,,,
2024-12-24,502.03033447265625,502.03033447265625,495.5355202650754,497.0970681642375,432200.0,,,,,
2024-12-26,502.0601806640625,503.3034455068608,497.2959812875786,499.3647909837565,563100.0,,,,,
2024-12-27,499.0962219238281,503.83058411620846,496.7688338011352,499.20564501265926,671900.0,,,,,
2024-12-30,495.3365783691406,497.75350821233866,491.3382496935037,495.83388428988303,794300.0,,,,,
2024-12-31,495.3465270996094,498.2308953279381,493.0390203756888,496.04276751992575,705400.0,,,,,
2025-01-02,492.8301696777344,500.5582927937829,490.5823371928377,497.1567372783293,1541900.0,,,,,
2025-01-03,496.8782653808594,500.1206794773804,493.0987220158098,495.7145561230543,1386600.0,,,,,
2025-01-06,491.5272216796875,498.4994603065781,489.9756296563471,498.4994603065781,879100.0,,,,,
2025-01-07,488.7025451660156,494.332051955396,485.83805814283954,490.77132448656215,1544900.0,,,,,
2025-01-08,493.188232421875,493.4567970555833,484.64452001202807,485.4899461809565,1250900.0,,,,,
2025-01-10,480.1190490722656,488.7025544736309,478.6569683910544,486.48455904881104,1189400.0,,,,,
2025-01-13,479.98974609375,480.5964751274305,476.0212543843336,477.36398650014354,1461800.0,,,,,
2025-01-14,481.859619140625,484.3660301532923,479.83060240476345,482.2077393695597,1548700.0,,,,,
2025-01-15,493.8446350097656,495.3365526946632,485.1815748183404,487.966475688892,1972700.0,,,,,
2025-01-16,502.4381103515625,503.3829733681458,494.2623999816257,497.0771380752625,1215800.0,,,,,
2025-01-17,499.1558837890625,504.4074634468181,498.3303693166901,500.3394743077112,1784900.0,,,,,
2025-01-21,507.3017578125,507.42113673016775,501.5628584119521,502.8956346377015,1295900.0,,,,,
2025-01-22,508.2068481445313,508.3063153973746,503.6515393544887,507.36142202507887,940600.0,,,,,
2025-01-23,510.77294921875,511.0315580135786,503.263641868632,506.49613039140974,911100.0,,,,,
2025-01-24,510.9818115234375,514.9702145487722,507.5503886770593,510.66352846313566,950400.0,,,,,
2025-01-27,517.9441528320312,519.2868546298274,504.84510060425526,508.4157840767468,994700.0,,,,,
2025-01-28,517.6456909179688,522.5093568838031,513.4483978184936,517.6257792572085,1010300.0,,,,,
2025-01-29,514.43310546875,519.3166835865488,512.6726837965966,516.352759736719,947500.0,,,,,
2025-01-30,520.7190551757812,524.1007596773861,516.8002821407024,518.7298315174933,771400.0,,,,,
2025-01-31,518.6005249023438,525.1550435391005,517.4070392775127,521.3854865770513,1256800.0,,,,,
2025-02-03,515.5868530273438,516.6013764564689,508.56489637521753,515.1193539292291,1839000.0,,,,,
2025-02-04,510.9221801757813,515.6565424478765,509.4600691417322,510.0767843584607,1232700.0,,,,,
2025-02-05,511.4990234375,514.5027097557919,507.6498503228296,513.2992683448131,1420900.0,,,,,
2025-02-06,516.2632446289062,518.5508398321388,512.911407419786,512.911407419786,1440100.0,,,,,
2025-02-07,516.352783203125,518.8194012462884,513.736949095035,515.8056981025887,1396900.0,,,,,
2025-02-10,512.5234985351562,517.8148411135238,510.7332092612827,515.2089627991129,1695800.0,,,,,
2025-02-11,537.59765625,539.0796181810708,523.384614180618,537.0903944977459,2259000.0,,,,,
2025-02-12,528.6461791992188,534.1065888018961,524.1505139978149,532.9826725015452,1492000.0,,,,,
2025-02-13,539.39794921875,539.8455367285557,531.3415561611309,533.8479976510073,1490200.0,,,,,
2025-02-14,536.7821044921875,542.4514045242065,535.9864271049184,541.297620712317,973300.0,,,,,
2025-02-18,540.840087890625,541.3970680806499,534.2557625096457,540.4621305431486,1745000.0,,,,,
2025-02-19,539.7758178710938,540.571495143111,536.6030039074118,539.3580979268845,1745100.0,,,,,
2025-02-20,532.5449829101562,539.2188498687425,530.0385417758147,537.9457176397798,1308800.0,,,,,
2025-02-21,530.5259399414062,533.2511664655686,528.6858717516645,532.1670129305286,1335100.0,,,,,
2025-02-24,530.346923828125,533.5296940232728,528.5566345640707,530.337028702492,1325000.0,,,,,
2025-02-25,530.506103515625,533.2114187621321,526.6470044621187,532.027828165212,1042200.0,,,,,
2025-02-26,527.3375244140625,533.2761218188468,526.6400285499424,530.4961121457575,703900.0,,,,,
2025-02-27,523.471435546875,532.4789777225129,520.9505619463405,528.5032697809013,1035900.0,,,,,
2025-02-28,531.8212890625,532.2696835549796,523.351845064035,528.2840628498196,1639000.0,,,,,
2025-03-03,527.4072875976562,535.617657549835,525.3945294279923,531.821355784518,1834200.0,,,,,
2025-03-04,514.9521484375,527.118277337852,512.8995562400095,525.1752751122104,1404400.0,,,,,
2025-03-05,521.0203247070312,524.886381906346,513.2284284265877,515.1514832433177,1645600.0,,,,,
2025-03-06,512.3615112304688,519.5854485278605,507.369511726166,515.1414596898663,1470100.0,,,,,
2025-03-07,495.21337890625,510.627737987689,485.8073114899682,507.9275188477226,1911200.0,,,,,
2025-03-10,486.6343383789063,493.4796370710292,481.941248107469,487.71044258924906,1829000.0,,,,,
2025-03-11,478.27447509765625,489.1751499418868,477.7662987373459,488.23852666219074,1859200.0,,,,,
2025-03-12,476.540771484375,485.4685537645384,472.3359402287482,481.97116170274273,1677600.0,,,,,
2025-03-13,478.1250305175781,480.058058994609,473.4020492987498,476.51085899524514,1760700.0,,,,,
2025-03-14,484.74114990234375,485.20946155675085,476.859581220827,480.2174922450798,1427800.0,,,,,
2025-03-17,492.4931640625,494.4560834303685,483.70489372238,485.8272111558126,1168300.0,,,,,
2025-03-18,488.6271667480469,494.8148346033962,483.0373176938916,491.4370063372805,1469800.0,,,,,
2025-03-19,493.4397888183594,495.91088468351927,488.36808995348326,488.8364016180293,1224200.0,,,,,
2025-03-20,495.4126892089844,497.495172476825,491.3971773752295,493.2405027121136,1342100.0,,,,,
2025-03-21,496.0902404785156,496.2496689641644,490.3808275672236,492.3437470854549,2603900.0,,,,,
2025-03-24,502.1284484863281,505.86496805750994,499.2986613133647,501.3014151261637,1560600.0,,,,,
2025-03-25,511.3152465820313,512.5109449405368,504.18101237533176,506.4827058687633,1351300.0,,,,,
2025-03-26,505.97454833984375,512.8198471978127,503.3440544242344,510.5580487487756,1053800.0,,,,,
2025-03-27,506.8115539550781,509.82068670292966,503.0750344666435,505.605881773141,821200.0,,,,,
2025-03-28,500.7035827636719,509.1032712343629,500.0060869661208,505.9446533962509,1140500.0,,,,,
2025-03-31,506.2734680175781,508.7445333540232,496.1101232196186,499.7868606936652,1420600.0,,,,,
2025-04-01,508.94384765625,510.5978839398486,501.2217073438604,502.2579772677276,980700.0,,,,,
2025-04-02,512.13232421875,513.0589737550216,503.4437000835492,503.9419026825606,864000.0,,,,,
2025-04-03,487.6207885742188,506.1439578566351,486.8137027833736,496.3393341981785,1516900.0,,,,,
2025-04-04,449.876953125,477.2780964493356,449.09975827611567,475.5642782687349,1961400.0,,,,,
2025-04-07,436.7343444824219,459.1634344279893,425.6045158421459,441.2480586536756,3184700.0,,,,,
2025-04-08,439.9129028320313,468.6990641159588,433.177193841841,461.23596837130685,2265700.0,,,,,
2025-04-09,472.2861022949219,474.2291046444671,426.4614357832212,433.4362723497693,2733400.0,,,,,
2025-04-10,456.1144409179688,469.36661753232994,445.8713969739224,469.36661753232994,1685200.0,,,,,
2025-04-11,463.4679260253906,465.2215784875563,449.1595316431258,454.3906589058971,1045200.0,,,,,
2025-04-14,469.8947143554688,473.29245966219895,466.7759612823298,470.48258976168336,825300.0,,,,,
2025-04-15,469.0178833007813,474.0995559036885,468.3403350624933,470.8413218456686,1086100.0,,,,,
2025-04-16,462.3120727539063,470.2534230210474,458.3463693074125,467.5133088567096,831000.0,,,,,
2025-04-17,461.2160339355469,465.8592857167668,459.3726782735626,464.4842417050394,913100.0,,,,,
2025-04-21,447.3759460449219,458.5655870132669,442.46367587121296,458.3463766602884,1639900.0,,,,,
2025-04-22,464.7433166503906,465.3013011176187,448.6613224765645,449.1196603443862,1240200.0,,,,,
2025-04-23,468.5396423339844,482.5291498720303,465.6201518995748,473.7906869501938,1232100.0,,,,,
2025-04-24,479.5299682617188,480.30716308840414,469.0278491151766,471.0405766386765,1228300.0,,,,,
2025-04-25,478.27447509765625,480.4566048229191,474.4283657895246,479.03175274708,979100.0,,,,,
2025-04-28,477.6467590332031,482.2900109450072,472.0170756973627,478.27449917863487,1531100.0,,,,,
2025-04-29,489.9922180175781,493.9977558695767,480.9249248540688,484.6913351948653,1886300.0,,,,,
2025-04-30,498.2524108886719,500.5939692033669,481.39325183861536,487.1424989279952,2427200.0,,,,,
2025-05-01,497.1364440917969,504.460028466347,495.55216345695527,497.106553151814,1583000.0,,,,,
2025-05-02,504.7987976074219,507.9574154711908,501.052304324541,501.7099354055493,892300.0,,,,,
2025-05-05,504.0813598632813,510.1594373666063,500.4843518635648,502.8657443626163,993800.0,,,,,
2025-05-06,500.0060729980469,504.1810130685367,498.2723377429154,499.149179152642,775300.0,,,,,
2025-05-07,503.8920593261719,505.7553321632742,498.7007968086618,500.4345321060087,1064500.0,,,,,
2025-05-08,505.78521728515625,512.9294861913567,505.40660886052143,505.9048114490057,870100.0,,,,,
2025-05-09,505.9048156738281,507.5887428695971,503.8123587031458,506.0642441524192,941800.0,,,,,
2025-05-12,516.49658203125,517.1342959515166,509.1231896734389,514.1550541504464,909500.0,,,,,
2025-05-13,513.7166748046875,520.6815379447231,513.5971110369767,516.4966236275907,1215500.0,,,,,
2025-05-14,510.0997009277344,515.3806365358546,508.8741115358689,515.1415090088076,1607700.0,,,,,
2025-05-15,517.413330078125,518.3300058490062,508.16666047633,510.6178392028851,1232200.0,,,,,
2025-05-16,520.5818481445312,520.9703999267826,516.3072311980783,519.5953559767585,1022200.0,,,,,
2025-05-19,522.3953857421875,524.627323823282,515.350793163888,515.350793163888,725600.0,,,,,
2025-05-20,521.0601196289062,521.5483484294349,517.0246908721698,518.5192986202754,1279100.0,,,,,
2025-05-21,508.4356689453125,519.5455808107021,507.7182559871308,518.0509730151463,1501400.0,,,,,
2025-05-22,509.4819030761719,512.3216335080839,505.2073163469772,505.64573705806754,899800.0,,,,,
2025-05-23,508.18658447265625,510.89680791465065,504.82870371271775,505.2870416043264,1293900.0,,,,,
2025-05-27,514.842529296875,516.4068926077308,510.7373451344762,513.2681922044626,875300.0,,,,,
2025-05-28,510.5899963378906,515.3516852029665,509.7614235417681,513.7544936978885,877900.0,,,,,
2025-05-29,513.2053833007812,514.2635363433602,508.5734732687428,512.1372988396533,650100.0,,,,,
2025-05-30,511.9675598144531,513.8442933085529,507.57522232913067,513.2053923469553,2142200.0,,,,,
2025-06-02,512.6963500976562,512.8460525314911,501.0865516407154,508.5435546213385,915900.0,,,,,
2025-06-03,511.4085388183594,512.9858065335239,505.8482542823242,512.9858065335239,1397600.0,,,,,
2025-06-04,513.0457153320312,516.3299685959279,510.7197526147567,512.4567151594604,712300.0,,,,,
2025-06-05,514.862548828125,516.5596028869473,512.2770288128257,516.0604729242908,837700.0,,,,,
2025-06-06,518.4562377929688,521.0217730016793,514.6029692706501,517.4280617973626,624300.0,,,,,
2025-06-09,514.1038208007812,518.2565549523,509.5018575326766,517.3880737604085,743700.0,,,,,
2025-06-10,513.0256958007812,515.890696755993,510.38031323575,515.151994200147,855100.0,,,,,
2025-06-11,513.0856323242188,518.3364894376922,510.809631309206,512.2071586892447,949600.0,,,,,
2025-06-12,504.98974609375,509.5717555183368,496.3049029783574,509.5717555183368,1321400.0,,,,,
2025-06-13,500.6173400878906,503.7219441724361,497.822224595078,500.0882635673056,1343000.0,,,,,
2025-06-16,504.1212463378906,509.4719047453808,502.4341846803148,504.1212463378906,1011600.0,,,,,
2025-06-17,500.1980895996094,504.1112513020909,498.6707531889133,501.19634948802445,1197000.0,,,,,
2025-06-18,501.75537109375,505.7184640575315,499.63906501093,499.78879790085136,1103900.0,,,,,
2025-06-20,503.3226623535156,509.7614205396895,500.0882795064877,503.6520747217673,2079600.0,,,,,
2025-06-23,513.6845703125,514.7227386213507,504.1212238961086,504.9198195897588,2134700.0,,,,,
2025-06-24,522.0599365234375,523.5174178724009,514.9024302943175,517.1285912427343,1023700.0,,,,,
2025-06-25,520.3828735351562,520.5026598470446,516.6693760087234,520.0434992944555,1059900.0,,,,,
2025-06-26,514.1238403320312,521.3811484740877,513.8143821958935,520.5426442666594,1301100.0,,,,,
2025-06-27,516.8091430664062,519.0951362512454,512.7362257064834,516.3100131277031,2251700.0,,,,,
2025-06-30,526.3724365234375,527.2409177551701,515.7410052309019,516.6992957327044,1496300.0,,,,,
2025-07-01,528.39892578125,529.1576130369417,522.0799236952366,524.256122917172,1193800.0,,,,,
2025-07-02,524.725341796875,527.4605641395159,521.820371404546,526.6020752593633,917700.0,,,,,
2025-07-03,528.6884155273438,528.6884155273438,524.5855819262821,527.2609111696368,578300.0,,,,,
2025-07-07,529.2574462890625,531.6033936992781,525.8034449713026,529.6367899395833,872600.0,,,,,
2025-07-08,525.4740600585938,530.2956116597508,523.6871357863628,529.067771441052,891000.0,,,,,
2025-07-09,527.8099365234375,528.9479674304312,520.8421019306656,522.6090414478953,736700.0,,,,,
2025-07-10,528.9080810546875,532.4618840038245,524.8551481355653,527.2310116670112,703300.0,,,,,
2025-07-11,526.15283203125,527.9895960545207,524.0864268083606,525.6337174064817,816700.0,,,,,
2025-07-14,529.197509765625,530.7647850503588,524.1463173335493,524.6754243029008,685800.0,,,,,
2025-07-15,521.3712158203125,529.82644802476,521.3013303150341,529.1077301343811,791900.0,,,,,
2025-07-16,523.4475708007812,524.1763419932422,516.3898656692106,522.9684255238385,825000.0,,,,,
2025-07-17,524.44580078125,526.961435199365,521.78046393712,522.2097083780137,867000.0,,,,,
2025-07-18,523.467529296875,527.7400499699919,520.5725512260212,524.775247323872,1333200.0,,,,,
