Date,Close,High,Low,Open,Volume,"('Close', 'PRME')","('High', 'PRME')","('Low', 'PRME')","('Open', 'PRME')","('Volume', 'PRME')"
2024-08-23,4.420000076293945,4.429999828338623,4.179999828338623,4.190000057220459,461800.0,,,,,
2024-08-26,4.510000228881836,4.670000076293945,4.440000057220459,4.519999980926514,479900.0,,,,,
2024-08-27,4.309999942779541,4.5,4.258999824523926,4.460000038146973,328200.0,,,,,
2024-08-28,4.21999979019165,4.489999771118164,4.170000076293945,4.289999961853027,275200.0,,,,,
2024-08-29,4.309999942779541,4.539999961853027,4.239999771118164,4.329999923706055,472700.0,,,,,
2024-08-30,4.28000020980835,4.385000228881836,4.199999809265137,4.320000171661377,370700.0,,,,,
2024-09-03,3.859999895095825,4.400000095367432,3.849999904632568,4.400000095367432,895300.0,,,,,
2024-09-04,3.8550000190734863,4.03000020980835,3.75,3.859999895095825,405000.0,,,,,
2024-09-05,3.75,3.920000076293945,3.714999914169312,3.849999904632568,491700.0,,,,,
2024-09-06,3.549999952316284,3.7899999618530273,3.470000028610229,3.7200000286102295,692200.0,,,,,
2024-09-09,3.680000066757202,3.819999933242798,3.5,3.5899999141693115,507700.0,,,,,
2024-09-10,4.0,4.059999942779541,3.609999895095825,3.670000076293945,751600.0,,,,,
2024-09-11,4.090000152587891,4.099999904632568,3.839999914169312,3.9600000381469727,714400.0,,,,,
2024-09-12,4.050000190734863,4.139999866485596,3.930000066757202,4.090000152587891,681100.0,,,,,
2024-09-13,4.090000152587891,4.190000057220459,3.9800000190734863,4.150000095367432,443200.0,,,,,
2024-09-16,3.740000009536743,4.105000019073486,3.704999923706055,4.079999923706055,652900.0,,,,,
2024-09-17,4.0,4.159999847412109,3.740000009536743,3.829999923706055,834000.0,,,,,
2024-09-18,3.9800000190734863,4.230000019073486,3.900000095367432,4.010000228881836,831700.0,,,,,
2024-09-19,3.910000085830689,4.190000057220459,3.884999990463257,4.159999847412109,736700.0,,,,,
2024-09-20,3.829999923706055,3.933000087738037,3.759999990463257,3.910000085830689,1283400.0,,,,,
2024-09-23,3.5999999046325684,3.839999914169312,3.5199999809265137,3.839999914169312,1012200.0,,,,,
2024-09-24,3.5,3.681999921798706,3.5,3.650000095367432,807300.0,,,,,
2024-09-25,3.4100000858306885,3.569999933242798,3.400000095367432,3.5,543900.0,,,,,
2024-09-26,3.559999942779541,3.559999942779541,3.390000104904175,3.490000009536743,477900.0,,,,,
2024-09-27,3.4600000381469727,3.619999885559082,3.4200000762939453,3.619999885559082,591100.0,,,,,
2024-09-30,3.869999885559082,5.019999980926514,3.815000057220459,4.230000019073486,33177000.0,,,,,
2024-10-01,3.450000047683716,3.924999952316284,3.450000047683716,3.910000085830689,4883600.0,,,,,
2024-10-02,3.430000066757202,3.569999933242798,3.2799999713897705,3.4200000762939453,3039800.0,,,,,
2024-10-03,3.4100000858306885,3.5299999713897705,3.3299999237060547,3.430000066757202,1428400.0,,,,,
2024-10-04,3.509999990463257,3.650000095367432,3.400000095367432,3.4100000858306885,1521300.0,,,,,
2024-10-07,3.650000095367432,3.7100000381469727,3.424999952316284,3.509999990463257,1728700.0,,,,,
2024-10-08,3.7799999713897705,3.934999942779541,3.609999895095825,3.630000114440918,2258500.0,,,,,
2024-10-09,3.559999942779541,3.7799999713897705,3.5,3.7699999809265137,1015200.0,,,,,
2024-10-10,3.5799999237060547,3.5899999141693115,3.450000047683716,3.5,843800.0,,,,,
2024-10-11,3.640000104904175,3.7100000381469727,3.5199999809265137,3.569999933242798,1065100.0,,,,,
2024-10-14,3.7300000190734863,3.740000009536743,3.559999942779541,3.609999895095825,855600.0,,,,,
2024-10-15,3.7699999809265137,3.900000095367432,3.595000028610229,3.700000047683716,886000.0,,,,,
2024-10-16,3.9600000381469727,4.03000020980835,3.759999990463257,3.799999952316284,1484300.0,,,,,
2024-10-17,3.799999952316284,3.940000057220459,3.7100000381469727,3.940000057220459,775300.0,,,,,
2024-10-18,4.380000114440918,4.389999866485596,3.849999904632568,3.859999895095825,2334500.0,,,,,
2024-10-21,4.369999885559082,4.429999828338623,4.150000095367432,4.300000190734863,1485300.0,,,,,
2024-10-22,4.460000038146973,4.480000019073486,4.067999839782715,4.309999942779541,831900.0,,,,,
2024-10-23,3.990000009536743,4.480000019073486,3.930000066757202,4.460000038146973,1202800.0,,,,,
2024-10-24,4.199999809265137,4.230000019073486,3.950000047683716,3.990000009536743,820000.0,,,,,
2024-10-25,4.03000020980835,4.329999923706055,4.0,4.179999828338623,725300.0,,,,,
2024-10-28,4.210000038146973,4.21999979019165,4.050000190734863,4.119999885559082,784900.0,,,,,
2024-10-29,4.079999923706055,4.21999979019165,3.9049999713897705,4.199999809265137,1082100.0,,,,,
2024-10-30,4.070000171661377,4.239999771118164,4.010000228881836,4.079999923706055,422400.0,,,,,
2024-10-31,3.880000114440918,4.059999942779541,3.819999933242798,4.050000190734863,808600.0,,,,,
2024-11-01,4.03000020980835,4.050000190734863,3.849999904632568,3.900000095367432,528300.0,,,,,
2024-11-04,3.9600000381469727,4.199999809265137,3.940000057220459,4.03000020980835,596600.0,,,,,
2024-11-05,4.179999828338623,4.190000057220459,3.849999904632568,3.890000104904175,679400.0,,,,,
2024-11-06,4.099999904632568,4.239999771118164,3.900000095367432,4.150000095367432,1084400.0,,,,,
2024-11-07,4.099999904632568,4.239999771118164,4.059999942779541,4.099999904632568,712200.0,,,,,
2024-11-08,4.099999904632568,4.230000019073486,4.03000020980835,4.099999904632568,618300.0,,,,,
2024-11-11,4.389999866485596,4.710000038146973,4.090000152587891,4.230000019073486,2671500.0,,,,,
2024-11-12,4.320000171661377,4.429999828338623,4.210000038146973,4.300000190734863,1047300.0,,,,,
2024-11-13,3.9600000381469727,4.489999771118164,3.9600000381469727,4.03000020980835,1494000.0,,,,,
2024-11-14,3.595000028610229,4.059999942779541,3.509999990463257,4.0,1374100.0,,,,,
2024-11-15,3.345000028610229,3.609999895095825,3.299999952316284,3.609999895095825,1403000.0,,,,,
2024-11-18,3.180000066757202,3.384999990463257,3.1449999809265137,3.369999885559082,2069300.0,,,,,
2024-11-19,3.1700000762939453,3.240000009536743,3.062999963760376,3.150000095367432,986900.0,,,,,
2024-11-20,2.990000009536743,3.190000057220459,2.900000095367432,3.190000057220459,1154400.0,,,,,
2024-11-21,2.970000028610229,3.069999933242798,2.8499999046325684,3.0,991900.0,,,,,
2024-11-22,3.200000047683716,3.289999961853028,2.944999933242798,3.039999961853028,1526200.0,,,,,
2024-11-25,3.3299999237060547,3.5299999713897705,3.25,3.25,1665800.0,,,,,
2024-11-26,3.3399999141693115,3.4100000858306885,3.220000028610229,3.2699999809265137,950300.0,,,,,
2024-11-27,3.299999952316284,3.390000104904175,3.2799999713897705,3.3399999141693115,756300.0,,,,,
2024-11-29,3.289999961853028,3.4049999713897705,3.2699999809265137,3.319999933242798,1482200.0,,,,,
2024-12-02,3.450000047683716,3.515000104904175,3.299999952316284,3.3499999046325684,981700.0,,,,,
2024-12-03,3.130000114440918,3.4800000190734863,3.1050000190734863,3.4600000381469727,963000.0,,,,,
2024-12-04,3.190000057220459,3.25,3.119999885559082,3.1700000762939453,804600.0,,,,,
2024-12-05,2.970000028610229,3.174999952316284,2.950000047683716,3.1700000762939453,1013200.0,,,,,
2024-12-06,3.2699999809265137,3.2799999713897705,2.9830000400543213,3.009999990463257,815300.0,,,,,
2024-12-09,3.220000028610229,3.5,3.174999952316284,3.299999952316284,1999000.0,,,,,
2024-12-10,3.220000028610229,3.3989999294281006,3.174999952316284,3.2799999713897705,1636400.0,,,,,
2024-12-11,3.1600000858306885,3.289999961853028,3.071000099182129,3.289999961853028,706000.0,,,,,
2024-12-12,3.009999990463257,3.130000114440918,2.934999942779541,3.130000114440918,1381400.0,,,,,
2024-12-13,2.880000114440918,3.005000114440918,2.809999942779541,2.950000047683716,1174900.0,,,,,
2024-12-16,3.0,3.0350000858306885,2.8299999237060547,2.9100000858306885,1389000.0,,,,,
2024-12-17,2.9100000858306885,3.009999990463257,2.890000104904175,2.990000009536743,1075600.0,,,,,
2024-12-18,2.640000104904175,2.940000057220459,2.5999999046325684,2.900000095367432,1733600.0,,,,,
2024-12-19,2.789999961853028,2.8399999141693115,2.559999942779541,2.740000009536743,1690700.0,,,,,
2024-12-20,2.900000095367432,3.049999952316284,2.7300000190734863,2.759999990463257,2448800.0,,,,,
2024-12-23,2.809999942779541,2.990000009536743,2.759999990463257,2.990000009536743,914200.0,,,,,
2024-12-24,2.759999990463257,2.796999931335449,2.650000095367432,2.7699999809265137,563300.0,,,,,
2024-12-26,2.940000057220459,2.940000057220459,2.690000057220459,2.740000009536743,877400.0,,,,,
2024-12-27,2.900000095367432,2.9800000190734863,2.75,2.9200000762939453,740300.0,,,,,
2024-12-30,2.7799999713897705,2.8949999809265137,2.740000009536743,2.8299999237060547,1808700.0,,,,,
2024-12-31,2.9200000762939453,2.944999933242798,2.7699999809265137,2.799999952316284,1342100.0,,,,,
2025-01-02,2.990000009536743,3.140000104904175,2.890000104904175,2.930000066757202,1080300.0,,,,,
2025-01-03,3.3499999046325684,3.369999885559082,3.0299999713897705,3.049999952316284,748100.0,,,,,
2025-01-06,3.2699999809265137,3.5899999141693115,3.259999990463257,3.369999885559082,1195100.0,,,,,
2025-01-07,3.2799999713897705,3.4790000915527344,3.180000066757202,3.25,1100400.0,,,,,
2025-01-08,3.150000095367432,3.275000095367432,3.0899999141693115,3.259999990463257,503700.0,,,,,
2025-01-10,2.940000057220459,3.109999895095825,2.900000095367432,3.109999895095825,1016900.0,,,,,
2025-01-13,2.7699999809265137,2.875,2.6700000762939453,2.869999885559082,815200.0,,,,,
2025-01-14,2.700000047683716,2.83899998664856,2.630000114440918,2.759999990463257,661700.0,,,,,
2025-01-15,2.859999895095825,2.9200000762939453,2.75,2.809999942779541,970500.0,,,,,
2025-01-16,2.869999885559082,2.9049999713897705,2.75,2.900000095367432,416300.0,,,,,
2025-01-17,2.890000104904175,3.0,2.869999885559082,2.900000095367432,480200.0,,,,,
2025-01-21,2.9100000858306885,3.0299999713897705,2.8299999237060547,2.9200000762939453,767000.0,,,,,
2025-01-22,3.180000066757202,3.240000009536743,2.880000114440918,2.9200000762939453,1671200.0,,,,,
2025-01-23,3.259999990463257,3.2850000858306885,3.015000104904175,3.190000057220459,736800.0,,,,,
2025-01-24,3.150000095367432,3.3399999141693115,3.130000114440918,3.200000047683716,700000.0,,,,,
2025-01-27,3.0299999713897705,3.299000024795532,2.9200000762939453,3.150000095367432,715600.0,,,,,
2025-01-28,2.8299999237060547,3.049999952316284,2.8239998817443848,3.049999952316284,764000.0,,,,,
2025-01-29,2.75,2.880000114440918,2.700000047683716,2.809999942779541,621600.0,,,,,
2025-01-30,2.8299999237060547,2.9200000762939453,2.765000104904175,2.8299999237060547,622500.0,,,,,
2025-01-31,2.799999952316284,2.970000028610229,2.7699999809265137,2.869999885559082,564700.0,,,,,
2025-02-03,2.650000095367432,2.75,2.5999999046325684,2.700000047683716,1054500.0,,,,,
2025-02-04,2.5899999141693115,2.720000028610229,2.5299999713897705,2.650000095367432,1546400.0,,,,,
2025-02-05,2.680000066757202,2.75,2.601999998092652,2.609999895095825,1331000.0,,,,,
2025-02-06,2.5199999809265137,2.744999885559082,2.5199999809265137,2.700000047683716,963400.0,,,,,
2025-02-07,2.470000028610229,2.628000020980835,2.4549999237060547,2.5299999713897705,1034100.0,,,,,
2025-02-10,2.4200000762939453,2.5,2.369999885559082,2.5,1031600.0,,,,,
2025-02-11,2.2799999713897705,2.4600000381469727,2.259999990463257,2.380000114440918,1418000.0,,,,,
2025-02-12,2.549999952316284,2.565000057220459,2.25,2.25,1280400.0,,,,,
2025-02-13,2.595000028610229,2.6600000858306885,2.509999990463257,2.5799999237060547,645900.0,,,,,
2025-02-14,2.8399999141693115,2.900000095367432,2.6600000858306885,2.6600000858306885,1248800.0,,,,,
2025-02-18,2.990000009536743,3.2699999809265137,2.8949999809265137,2.9100000858306885,1623400.0,,,,,
2025-02-19,3.2850000858306885,3.359999895095825,2.9549999237060547,2.9800000190734863,1420300.0,,,,,
2025-02-20,3.130000114440918,3.289999961853028,3.0739998817443848,3.240000009536743,1241200.0,,,,,
2025-02-21,2.9649999141693115,3.194999933242798,2.9600000381469727,3.180000066757202,805600.0,,,,,
2025-02-24,2.900000095367432,3.0899999141693115,2.7850000858306885,2.990000009536743,890900.0,,,,,
2025-02-25,2.650000095367432,2.940000057220459,2.559999942779541,2.8499999046325684,1279100.0,,,,,
2025-02-26,2.539999961853028,2.7279999256134038,2.5,2.700000047683716,833300.0,,,,,
2025-02-27,2.4200000762939453,2.678999900817871,2.4100000858306885,2.5799999237060547,810400.0,,,,,
2025-02-28,2.5199999809265137,2.549999952316284,2.3299999237060547,2.4100000858306885,974200.0,,,,,
2025-03-03,2.234999895095825,2.630000114440918,2.220000028610229,2.5899999141693115,1356500.0,,,,,
2025-03-04,2.2049999237060547,2.2950000762939453,2.119999885559082,2.190000057220459,1352900.0,,,,,
2025-03-05,2.309999942779541,2.325000047683716,2.150000095367432,2.2100000381469727,1644500.0,,,,,
2025-03-06,2.299999952316284,2.3499999046325684,2.200000047683716,2.25,1227400.0,,,,,
2025-03-07,2.400000095367432,2.470000028610229,2.234999895095825,2.299999952316284,1173700.0,,,,,
2025-03-10,2.0799999237060547,2.3929998874664307,2.0299999713897705,2.309999942779541,1887500.0,,,,,
2025-03-11,1.899999976158142,2.0999999046325684,1.830000042915344,2.0899999141693115,1983400.0,,,,,
2025-03-12,1.909999966621399,1.995000004768372,1.850000023841858,1.919999957084656,1679700.0,,,,,
2025-03-13,1.7200000286102295,1.9600000381469729,1.7100000381469729,1.909999966621399,2042400.0,,,,,
2025-03-14,1.7899999618530271,1.8350000381469729,1.7300000190734863,1.75,877600.0,,,,,
2025-03-17,1.75,1.8450000286102293,1.7300000190734863,1.8200000524520876,1007700.0,,,,,
2025-03-18,1.7599999904632568,1.7949999570846558,1.649999976158142,1.75,2155000.0,,,,,
2025-03-19,2.0,2.055999994277954,1.7699999809265137,1.7699999809265137,1954700.0,,,,,
2025-03-20,2.009999990463257,2.299000024795532,1.940000057220459,2.059999942779541,2064000.0,,,,,
2025-03-21,1.950000047683716,1.9800000190734863,1.8550000190734863,1.950000047683716,1330500.0,,,,,
2025-03-24,2.0299999713897705,2.049999952316284,1.950000047683716,2.0199999809265137,881500.0,,,,,
2025-03-25,1.950000047683716,2.0910000801086426,1.9149999618530276,2.059999942779541,753500.0,,,,,
2025-03-26,1.950000047683716,1.9700000286102293,1.850000023841858,1.9299999475479128,1082800.0,,,,,
2025-03-27,2.0,2.025000095367432,1.815000057220459,1.9700000286102293,1427200.0,,,,,
2025-03-28,1.9900000095367432,2.065000057220459,1.9049999713897705,1.9600000381469729,739200.0,,,,,
2025-03-31,1.9900000095367432,2.0,1.8009999990463257,1.8899999856948853,2890500.0,,,,,
2025-04-01,1.784999966621399,2.109999895095825,1.7799999713897705,1.9700000286102293,1891300.0,,,,,
2025-04-02,1.7899999618530271,1.9049999713897705,1.75,1.7799999713897705,976700.0,,,,,
2025-04-03,1.6100000143051147,1.7100000381469729,1.5850000381469729,1.7000000476837158,1372800.0,,,,,
2025-04-04,1.409999966621399,1.5399999618530271,1.3700000047683716,1.5299999713897705,2742500.0,,,,,
2025-04-07,1.2999999523162842,1.4299999475479126,1.2599999904632568,1.3899999856948853,2567900.0,,,,,
2025-04-08,1.149999976158142,1.4199999570846558,1.1399999856948853,1.3600000143051147,1704700.0,,,,,
2025-04-09,1.25,1.3300000429153442,1.1150000095367432,1.1299999952316284,2756600.0,,,,,
2025-04-10,1.1699999570846558,1.2920000553131104,1.1299999952316284,1.2300000190734863,1828300.0,,,,,
2025-04-11,1.3300000429153442,1.3300000429153442,1.159999966621399,1.1799999475479126,1758700.0,,,,,
2025-04-14,1.3300000429153442,1.4199999570846558,1.2799999713897705,1.3799999952316284,1444800.0,,,,,
2025-04-15,1.3200000524520874,1.399999976158142,1.284999966621399,1.309999942779541,1070700.0,,,,,
2025-04-16,1.2400000095367432,1.2899999618530271,1.2000000476837158,1.2799999713897705,806100.0,,,,,
2025-04-17,1.2400000095367432,1.2899999618530271,1.2139999866485596,1.2400000095367432,457800.0,,,,,
2025-04-21,1.3899999856948853,1.5499999523162842,1.2000000476837158,1.2400000095367432,2575300.0,,,,,
2025-04-22,1.690000057220459,1.784999966621399,1.4199999570846558,1.4199999570846558,3624800.0,,,,,
2025-04-23,1.7799999713897705,1.8600000143051147,1.7000000476837158,1.830000042915344,2838000.0,,,,,
2025-04-24,1.75,1.7999999523162842,1.7100000381469729,1.7799999713897705,881800.0,,,,,
2025-04-25,1.690000057220459,1.7899999618530271,1.6200000047683716,1.7300000190734863,1031300.0,,,,,
2025-04-28,1.659999966621399,1.7899999618530271,1.6150000095367432,1.690000057220459,1162700.0,,,,,
2025-04-29,1.600000023841858,1.690000057220459,1.5700000524520874,1.659999966621399,902000.0,,,,,
2025-04-30,1.7300000190734863,1.75,1.5199999809265137,1.559999942779541,1194300.0,,,,,
2025-05-01,1.7400000095367432,1.7999999523162842,1.6449999809265137,1.7599999904632568,805900.0,,,,,
2025-05-02,1.6799999475479126,1.830000042915344,1.6699999570846558,1.7699999809265137,1053900.0,,,,,
2025-05-05,1.5700000524520874,1.7079999446868896,1.5499999523162842,1.690000057220459,1448500.0,,,,,
2025-05-06,1.3300000429153442,1.6200000047683716,1.2999999523162842,1.5499999523162842,2083300.0,,,,,
2025-05-07,1.4199999570846558,1.4199999570846558,1.3300000429153442,1.399999976158142,1226500.0,,,,,
2025-05-08,1.3200000524520874,1.4900000095367432,1.309999942779541,1.4800000190734863,2296600.0,,,,,
2025-05-09,1.2999999523162842,1.4900000095367432,1.2699999809265137,1.3300000429153442,1394900.0,,,,,
2025-05-12,1.340000033378601,1.5,1.3300000429153442,1.399999976158142,1581100.0,,,,,
2025-05-13,1.2699999809265137,1.3600000143051147,1.25,1.350000023841858,1402500.0,,,,,
2025-05-14,1.2100000381469729,1.2949999570846558,1.2000000476837158,1.2699999809265137,1225400.0,,,,,
2025-05-15,1.2599999904632568,1.274999976158142,1.1799999475479126,1.2000000476837158,875500.0,,,,,
2025-05-16,1.590000033378601,1.600000023841858,1.2330000400543213,1.2799999713897705,3244800.0,,,,,
2025-05-19,1.3350000381469729,1.4500000476837158,1.2599999904632568,1.3899999856948853,9655700.0,,,,,
2025-05-20,1.1749999523162842,1.340000033378601,1.1100000143051147,1.3300000429153442,7920200.0,,,,,
2025-05-21,1.1649999618530271,1.2000000476837158,1.1200000047683716,1.149999976158142,3932700.0,,,,,
2025-05-22,1.2300000190734863,1.2549999952316284,1.1100000143051147,1.149999976158142,2280500.0,,,,,
2025-05-23,1.2899999618530271,1.3300000429153442,1.25,1.2699999809265137,2004900.0,,,,,
2025-05-27,1.2699999809265137,1.315000057220459,1.2000000476837158,1.2649999856948853,1639300.0,,,,,
2025-05-28,1.2699999809265137,1.350000023841858,1.2100000381469729,1.2200000286102295,1863900.0,,,,,
2025-05-29,1.2599999904632568,1.3200000524520874,1.25,1.2999999523162842,1081200.0,,,,,
2025-05-30,1.1799999475479126,1.2450000047683716,1.1799999475479126,1.2400000095367432,1351500.0,,,,,
2025-06-02,1.190000057220459,1.25,1.1799999475479126,1.1799999475479126,1040500.0,,,,,
2025-06-03,1.3300000429153442,1.3489999771118164,1.2000000476837158,1.2100000381469729,1261400.0,,,,,
2025-06-04,1.3200000524520874,1.350000023841858,1.2899999618530271,1.3300000429153442,788500.0,,,,,
2025-06-05,1.3600000143051147,1.4199999570846558,1.3049999475479126,1.350000023841858,3274700.0,,,,,
2025-06-06,1.690000057220459,1.7100000381469729,1.399999976158142,1.4199999570846558,4962200.0,,,,,
2025-06-09,1.6699999570846558,1.850000023841858,1.6100000143051147,1.7799999713897705,2383000.0,,,,,
2025-06-10,1.5499999523162842,1.7599999904632568,1.5399999618530271,1.659999966621399,1998700.0,,,,,
2025-06-11,1.5299999713897705,1.6699999570846558,1.5199999809265137,1.5800000429153442,1425900.0,,,,,
2025-06-12,1.4600000381469729,1.5499999523162842,1.4500000476837158,1.5,991800.0,,,,,
2025-06-13,1.4600000381469729,1.5099999904632568,1.399999976158142,1.4500000476837158,1174900.0,,,,,
2025-06-16,1.5,1.5299999713897705,1.4140000343322754,1.5,1068300.0,,,,,
2025-06-17,1.6150000095367432,1.830000042915344,1.6100000143051147,1.7799999713897705,6221100.0,,,,,
2025-06-18,1.7999999523162842,1.9700000286102293,1.5549999475479126,1.6200000047683716,4657700.0,,,,,
2025-06-20,2.069999933242798,2.0999999046325684,1.7699999809265137,1.8600000143051147,5932600.0,,,,,
2025-06-23,2.1600000858306885,2.2799999713897705,2.0199999809265137,2.0299999713897705,4271300.0,,,,,
2025-06-24,2.4600000381469727,2.525000095367432,2.150000095367432,2.2799999713897705,5721100.0,,,,,
2025-06-25,2.4200000762939453,2.515000104904175,2.180000066757202,2.4800000190734863,4335700.0,,,,,
2025-06-26,2.650000095367432,2.6600000858306885,2.319999933242798,2.388999938964844,2657500.0,,,,,
2025-06-27,2.4200000762939453,2.7799999713897705,2.3299999237060547,2.700000047683716,5498700.0,,,,,
2025-06-30,2.470000028610229,2.690000057220459,2.4100000858306885,2.4600000381469727,3235100.0,,,,,
2025-07-01,2.7300000190734863,2.7799999713897705,2.2799999713897705,2.430000066757202,3643500.0,,,,,
2025-07-02,3.069999933242798,3.3399999141693115,2.7300000190734863,2.7300000190734863,6702000.0,,,,,
2025-07-03,3.109999895095825,3.494999885559082,3.0199999809265137,3.2300000190734863,3704300.0,,,,,
2025-07-07,3.799999952316284,4.210000038146973,3.569999933242798,3.5999999046325684,15740800.0,,,,,
2025-07-08,4.099999904632568,4.130000114440918,3.7699999809265137,3.849999904632568,5457300.0,,,,,
2025-07-09,4.539999961853027,4.829999923706055,4.119999885559082,4.179999828338623,8782100.0,,,,,
2025-07-10,4.690000057220459,4.789999961853027,4.210000038146973,4.5,6060900.0,,,,,
2025-07-11,4.349999904632568,4.610000133514404,4.010000228881836,4.599999904632568,6131500.0,,,,,
