Date,Close,High,Low,Open,Volume,"('Close', 'RBNE')","('High', 'RBNE')","('Low', 'RBNE')","('Open', 'RBNE')","('Volume', 'RBNE')"
2025-05-13,2.8239998817443848,3.1700000762939453,2.759999990463257,3.009999990463257,31300.0,,,,,
2025-05-14,2.8299999237060547,3.0,2.759999990463257,2.799999952316284,11500.0,,,,,
2025-05-15,2.789999961853028,2.8299999237060547,2.609999895095825,2.720000028610229,15700.0,,,,,
2025-05-16,2.6640000343322754,2.7730000019073486,2.559999942779541,2.650000095367432,8600.0,,,,,
2025-05-19,2.6080000400543213,2.630000114440918,2.5299999713897705,2.609999895095825,21200.0,,,,,
2025-05-20,2.690000057220459,2.7300000190734863,2.549999952316284,2.549999952316284,13300.0,,,,,
2025-05-21,2.809999942779541,2.8910000324249268,2.700000047683716,2.7300000190734863,10200.0,,,,,
2025-05-22,2.7799999713897705,2.888000011444092,2.75,2.759999990463257,3700.0,,,,,
2025-05-23,2.734999895095825,2.799999952316284,2.657999992370605,2.7799999713897705,3900.0,,,,,
2025-05-27,2.6700000762939453,2.869999885559082,2.6700000762939453,2.819999933242798,18300.0,,,,,
2025-05-28,2.7219998836517334,2.859999895095825,2.678999900817871,2.700000047683716,4600.0,,,,,
2025-05-29,2.7720000743865967,2.7720000743865967,2.650000095367432,2.650000095367432,1800.0,,,,,
2025-05-30,2.740000009536743,2.75,2.619999885559082,2.740000009536743,7800.0,,,,,
2025-06-02,2.5999999046325684,2.789999961853028,2.5999999046325684,2.7100000381469727,33500.0,,,,,
2025-06-03,2.700000047683716,2.7839999198913574,2.619999885559082,2.650000095367432,19200.0,,,,,
2025-06-04,2.680000066757202,2.7939999103546143,2.621999979019165,2.75,7100.0,,,,,
2025-06-05,2.75,2.844000101089477,2.650000095367432,2.7880001068115234,19900.0,,,,,
2025-06-06,2.75,2.859999895095825,2.720000028610229,2.720000028610229,3000.0,,,,,
2025-06-09,2.844000101089477,2.859999895095825,2.720000028610229,2.8299999237060547,7800.0,,,,,
2025-06-10,2.8399999141693115,2.859999895095825,2.736999988555908,2.799999952316284,4400.0,,,,,
2025-06-11,3.069999933242798,3.190000057220459,2.7690000534057617,2.809999942779541,53100.0,,,,,
2025-06-12,3.3499999046325684,3.5999999046325684,2.880000114440918,3.200000047683716,294900.0,,,,,
2025-06-13,14.0,20.56999969482422,10.800000190734863,11.649999618530272,101812800.0,,,,,
2025-06-16,5.519999980926514,7.400000095367432,5.264999866485596,7.400000095367432,5814300.0,,,,,
2025-06-17,10.59000015258789,14.489999771118164,6.699999809265137,6.96999979019165,45440000.0,,,,,
2025-06-18,8.729999542236328,10.100000381469728,7.510000228881836,8.229999542236328,11401900.0,,,,,
2025-06-20,6.119999885559082,7.0,5.650000095367432,6.559999942779541,5028500.0,,,,,
2025-06-23,6.699999809265137,8.430000305175781,6.25,7.980000019073486,15844400.0,,,,,
2025-06-24,4.849999904632568,5.25,4.550000190734863,4.900000095367432,2704800.0,,,,,
2025-06-25,3.700000047683716,4.400000095367432,3.0,3.5,5234200.0,,,,,
2025-06-26,3.660000085830689,3.990000009536743,3.5299999713897705,3.670000076293945,1124400.0,,,,,
2025-06-27,3.3499999046325684,3.7799999713897705,3.309999942779541,3.5999999046325684,960200.0,,,,,
2025-06-30,3.0,3.569999933242798,3.0,3.25,1093000.0,,,,,
2025-07-01,3.009999990463257,3.259999990463257,3.009999990463257,3.049999952316284,549300.0,,,,,
2025-07-02,3.150000095367432,3.240000009536743,3.009999990463257,3.0199999809265137,608200.0,,,,,
2025-07-03,3.049999952316284,3.299999952316284,3.0299999713897705,3.180000066757202,466900.0,,,,,
2025-07-07,2.789999961853028,3.138999938964844,2.789999961853028,3.0799999237060547,982200.0,,,,,
2025-07-08,2.7300000190734863,3.015000104904175,2.7100000381469727,2.8399999141693115,561200.0,,,,,
2025-07-09,2.789999961853028,3.049999952316284,2.7300000190734863,2.7699999809265137,689200.0,,,,,
2025-07-10,2.940000057220459,3.200000047683716,2.819999933242798,2.880000114440918,850300.0,,,,,
2025-07-11,3.119999885559082,3.190000057220459,2.950000047683716,3.049999952316284,762000.0,,,,,
2025-07-14,3.2100000381469727,3.7100000381469727,3.134000062942505,3.400000095367432,3055500.0,,,,,
2025-07-15,3.220000028610229,3.299999952316284,3.109999895095825,3.180000066757202,617000.0,,,,,
2025-07-16,3.2699999809265137,3.3989999294281006,3.111000061035156,3.1600000858306885,540200.0,,,,,
2025-07-17,3.2300000190734863,3.299999952316284,3.119999885559082,3.2799999713897705,539700.0,,,,,
2025-07-18,3.3399999141693115,3.3499999046325684,3.0999999046325684,3.240000009536743,448600.0,,,,,
2025-07-21,3.2699999809265137,3.5160000324249268,3.220000028610229,3.3399999141693115,345500.0,,,,,
2025-07-22,3.069999933242798,3.203000068664551,3.049999952316284,3.1600000858306885,305900.0,,,,,
2025-07-23,3.140000104904175,3.2049999237060547,3.0899999141693115,3.119999885559082,227700.0,,,,,
2025-07-24,3.1700000762939453,3.190000057220459,3.049999952316284,3.190000057220459,417100.0,,,,,
2025-07-25,3.0799999237060547,3.130000114440918,3.039999961853028,3.069999933242798,102300.0,,,,,
2025-07-28,2.9800000190734863,3.0899999141693115,2.869999885559082,3.0299999713897705,155500.0,,,,,
2025-07-29,3.069999933242798,3.0799999237060547,2.880000114440918,2.950000047683716,349900.0,,,,,
2025-07-30,2.869999885559082,3.069999933242798,2.8499999046325684,3.069999933242798,252900.0,,,,,
2025-07-31,2.470000028610229,3.6989998817443848,2.390000104904175,2.890000104904175,3591500.0,,,,,
2025-08-01,2.5,2.5,2.390000104904175,2.4600000381469727,314700.0,,,,,
2025-08-04,2.400000095367432,2.490000009536743,2.319999933242798,2.490000009536743,288700.0,,,,,
2025-08-05,1.940000057220459,2.559999942779541,1.850000023841858,2.5,985500.0,,,,,
2025-08-06,1.7300000190734863,2.0799999237060547,1.6699999570846558,2.069999933242798,1641200.0,,,,,
2025-08-07,1.7400000095367432,1.7799999713897705,1.6299999952316284,1.7100000381469729,427300.0,,,,,
2025-08-08,1.8600000143051147,1.870000004768372,1.656000018119812,1.6799999475479126,352800.0,,,,,
2025-08-11,1.8899999856948853,2.0299999713897705,1.8899999856948853,1.940000057220459,270400.0,,,,,
2025-08-12,1.8899999856948853,1.899999976158142,1.7999999523162842,1.870000004768372,141900.0,,,,,
2025-08-13,2.0299999713897705,2.059999942779541,1.830000042915344,1.840000033378601,217800.0,,,,,
2025-08-14,1.9600000381469729,2.0429999828338623,1.9299999475479128,1.9800000190734863,109900.0,,,,,
2025-08-15,1.9800000190734863,2.049999952316284,1.909999966621399,1.9600000381469729,137600.0,,,,,
2025-08-18,2.049999952316284,2.178999900817871,2.0,2.0199999809265137,265800.0,,,,,
2025-08-19,1.8899999856948853,2.0799999237060547,1.870000004768372,2.009999990463257,183500.0,,,,,
2025-08-20,1.8600000143051147,1.8899999856948853,1.809999942779541,1.870000004768372,93900.0,,,,,
2025-08-21,1.9299999475479128,1.9299999475479128,1.809999942779541,1.870000004768372,62000.0,,,,,
2025-08-22,1.9900000095367432,2.039999961853028,1.919999957084656,1.940000057220459,110600.0,,,,,
2025-08-25,1.9800000190734863,2.069999933242798,1.940000057220459,1.9900000095367432,127000.0,,,,,
2025-08-26,2.0,2.0409998893737797,1.9800000190734863,2.0199999809265137,61300.0,,,,,
2025-08-27,1.9800000190734863,1.9900000095367432,1.950000047683716,1.9700000286102293,47900.0,,,,,
2025-08-28,1.950000047683716,2.0,1.950000047683716,2.0,58200.0,,,,,
2025-08-29,1.9700000286102293,1.9900000095367432,1.909999966621399,1.950000047683716,73800.0,,,,,
2025-09-02,1.8899999856948853,1.9600000381469729,1.875,1.950000047683716,73900.0,,,,,
2025-09-03,1.8899999856948853,1.9420000314712524,1.8799999952316284,1.919999957084656,86900.0,,,,,
2025-09-04,1.899999976158142,1.9299999475479128,1.8200000524520876,1.8899999856948853,74200.0,,,,,
2025-09-05,1.8799999952316284,1.919999957084656,1.870000004768372,1.919999957084656,44400.0,,,,,
2025-09-08,1.8450000286102293,1.8799999952316284,1.815000057220459,1.8799999952316284,100500.0,,,,,
2025-09-09,1.899999976158142,2.0,1.8200000524520876,1.830000042915344,183200.0,,,,,
2025-09-10,2.299999952316284,4.989999771118164,2.1600000858306885,3.640000104904175,63430000.0,,,,,
2025-09-11,1.4299999475479126,1.4900000095367432,1.3200000524520874,1.3849999904632568,15420400.0,,,,,
2025-09-12,1.3600000143051147,1.4800000190734863,1.3600000143051147,1.4800000190734863,3047700.0,,,,,
2025-09-15,1.2799999713897705,1.3619999885559082,1.2300000190734863,1.340000033378601,2059100.0,,,,,
2025-09-16,1.309999942779541,1.340000033378601,1.2599999904632568,1.2599999904632568,1078600.0,,,,,
2025-09-17,1.3200000524520874,1.3300000429153442,1.2899999618530271,1.2999999523162842,859300.0,,,,,
2025-09-18,1.309999942779541,1.3300000429153442,1.2899999618530271,1.2899999618530271,710700.0,,,,,
2025-09-19,1.3300000429153442,1.3300000429153442,1.2899999618530271,1.3300000429153442,673400.0,,,,,
2025-09-22,1.3700000047683716,1.3799999952316284,1.309999942779541,1.3300000429153442,723200.0,,,,,
2025-09-23,1.309999942779541,1.3630000352859497,1.2999999523162842,1.3300000429153442,752000.0,,,,,
2025-09-24,1.2899999618530271,1.3200000524520874,1.2699999809265137,1.309999942779541,797400.0,,,,,
2025-09-25,1.2799999713897705,1.3300000429153442,1.25,1.2899999618530271,1047600.0,,,,,
2025-09-26,1.2699999809265137,1.309999942779541,1.25,1.25,986700.0,,,,,
2025-09-29,1.2899999618530271,1.2999999523162842,1.2599999904632568,1.2699999809265137,319600.0,,,,,
2025-09-30,1.2999999523162842,1.3250000476837158,1.2699999809265137,1.2999999523162842,367100.0,,,,,
2025-10-01,1.340000033378601,1.3600000143051147,1.2999999523162842,1.2999999523162842,585600.0,,,,,
2025-10-02,1.350000023841858,1.3700000047683716,1.3200000524520874,1.350000023841858,478400.0,,,,,
2025-10-03,1.3700000047683716,1.399999976158142,1.3300000429153442,1.3300000429153442,682000.0,,,,,
2025-10-06,1.340000033378601,1.4299999475479126,1.340000033378601,1.399999976158142,602600.0,,,,,
2025-10-07,1.2999999523162842,1.343999981880188,1.2999999523162842,1.340000033378601,473600.0,,,,,
2025-10-08,1.3200000524520874,1.3450000286102295,1.2999999523162842,1.309999942779541,245100.0,,,,,
2025-10-09,1.309999942779541,1.3200000524520874,1.2799999713897705,1.309999942779541,325200.0,,,,,
2025-10-10,1.2699999809265137,1.2999999523162842,1.2599999904632568,1.2899999618530271,441300.0,,,,,
2025-10-13,1.2799999713897705,1.2999999523162842,1.2699999809265137,1.2999999523162842,215200.0,,,,,
2025-10-14,1.2899999618530271,1.2999999523162842,1.2599999904632568,1.2799999713897705,410200.0,,,,,
2025-10-15,1.2799999713897705,1.309999942779541,1.2599999904632568,1.2999999523162842,355500.0,,,,,
2025-10-16,1.2699999809265137,1.2999999523162842,1.2599999904632568,1.2899999618530271,360500.0,,,,,
2025-10-17,1.25,1.2899999618530271,1.2350000143051147,1.2599999904632568,311500.0,,,,,
2025-10-20,,,,,,1.2899999618530273,1.2899999618530273,1.26010000705719,1.2699999809265137,150704.0
2025-10-21,,,,,,1.25,1.2799999713897705,1.2400000095367432,1.2799999713897705,284906.0
2025-10-22,,,,,,1.2699999809265137,1.2899999618530273,1.2100000381469727,1.2400000095367432,9810226.0
2025-10-23,,,,,,1.3700000047683716,1.75,1.350000023841858,1.600000023841858,49139188.0
2025-10-24,,,,,,1.2100000381469727,1.2699999809265137,1.184999942779541,1.2100000381469727,4653893.0
2025-10-27,,,,,,1.2000000476837158,1.2300000190734863,1.2000000476837158,1.2000000476837158,1032666.0
2025-10-28,,,,,,1.159999966621399,1.2000000476837158,1.1299999952316284,1.1699999570846558,1580904.0
2025-10-29,,,,,,1.190000057220459,1.2300000190734863,1.1299999952316284,1.1299999952316284,1040851.0
2025-10-30,,,,,,1.2300000190734863,1.25,1.1799999475479126,1.1799999475479126,870711.0
2025-10-31,,,,,,1.25,1.2899999618530273,1.2086000442504883,1.2200000286102295,810820.0
2025-11-03,,,,,,1.190000057220459,1.2300000190734863,1.1699999570846558,1.225000023841858,447065.0
2025-11-04,,,,,,1.1699999570846558,1.2000000476837158,1.149999976158142,1.1699999570846558,418187.0
2025-11-05,,,,,,1.2100000381469727,1.2300000190734863,1.159999966621399,1.1699999570846558,313202.0
2025-11-06,,,,,,1.1299999952316284,1.2100000381469727,1.1299999952316284,1.2100000381469727,454475.0
2025-11-07,,,,,,1.100000023841858,1.1399999856948853,1.100000023841858,1.1399999856948853,376109.0
2025-11-10,,,,,,1.1100000143051147,1.1200000047683716,1.100000023841858,1.1100000143051147,390623.0
2025-11-11,,,,,,1.100000023841858,1.1104999780654907,1.090000033378601,1.100000023841858,430902.0
2025-11-12,,,,,,1.059999942779541,1.100000023841858,1.059999942779541,1.090000033378601,465558.0
2025-11-13,,,,,,0.8978000283241272,1.0198999643325806,0.8101000189781189,1.0099999904632568,1375163.0
2025-11-14,,,,,,0.8827999830245972,0.8924000263214111,0.8458999991416931,0.8460000157356262,363969.0
2025-11-17,,,,,,0.8799999952316284,0.9199000000953674,0.8500000238418579,0.8801000118255615,243156.0
2025-11-18,,,,,,0.8988999724388123,0.912850022315979,0.8507000207901001,0.8555999994277954,192640.0
2025-11-19,,,,,,0.8125,0.8945000171661377,0.8061100244522095,0.8927000164985657,433145.0
2025-11-20,,,,,,0.6718000173568726,0.8450999855995178,0.6700000166893005,0.8190000057220459,485199.0
2025-11-21,,,,,,0.6891000270843506,0.7200000286102295,0.6687999963760376,0.6800000071525574,193165.0
2025-11-24,,,,,,0.7574999928474426,0.7699000239372253,0.7067999839782715,0.7096999883651733,160565.0
2025-11-25,,,,,,0.7900000214576721,0.795199990272522,0.7573999762535095,0.7699999809265137,122359.0
2025-11-26,,,,,,0.805899977684021,0.8100000023841858,0.7839999794960022,0.7943999767303467,124586.0
2025-11-28,,,,,,0.8130999803543091,0.8198000192642212,0.8008000254631042,0.8198000192642212,86915.0
2025-12-01,,,,,,0.8112999796867371,0.829200029373169,0.800000011920929,0.8129000067710876,133474.0
2025-12-02,,,,,,0.7301999926567078,0.824999988079071,0.7206000089645386,0.8108999729156494,289126.0
2025-12-03,,,,,,0.7724999785423279,0.7796000242233276,0.7200999855995178,0.7337999939918518,146544.0
2025-12-04,,,,,,0.8353999853134155,0.8500000238418579,0.7724999785423279,0.7724999785423279,260919.0
2025-12-05,,,,,,0.859499990940094,0.8999999761581421,0.8180000185966492,0.8489999771118164,223403.0
2025-12-08,,,,,,0.8700000047683716,0.909500002861023,0.8502500057220459,0.859499990940094,240209.0
2025-12-09,,,,,,0.9182000160217285,0.9345999956130981,0.8500000238418579,0.871999979019165,205945.0
2025-12-10,,,,,,0.8999000191688538,0.9399999976158142,0.8774999976158142,0.9399999976158142,132708.0
2025-12-11,,,,,,0.8679999709129333,0.8799999952316284,0.8500000238418579,0.8500000238418579,167121.0
2025-12-12,,,,,,0.8282999992370605,0.8906000256538391,0.8281999826431274,0.8569999933242798,244910.0
2025-12-15,,,,,,0.7759000062942505,0.8475000262260437,0.7631999850273132,0.8465999960899353,182342.0
2025-12-16,,,,,,0.8100000023841858,0.8561999797821045,0.7908999919891357,0.8299999833106995,400298.0
2025-12-17,,,,,,0.8931999802589417,0.9060999751091003,0.7502999901771545,0.8519999980926514,4099026.0
2025-12-18,,,,,,0.7943999767303467,0.8399999737739563,0.7630500197410583,0.805400013923645,1589047.0
2025-12-19,,,,,,0.8317000269889832,0.8317000269889832,0.7797999978065491,0.7993000149726868,322901.0
2025-12-22,,,,,,0.8201000094413757,0.8429999947547913,0.6955000162124634,0.7117000222206116,1097553.0
2025-12-23,,,,,,0.7333999872207642,0.7458999752998352,0.7071999907493591,0.7300000190734863,453480.0
