Date,Close,High,Low,Open,Volume,"('Close', 'GPRO')","('High', 'GPRO')","('Low', 'GPRO')","('Open', 'GPRO')","('Volume', 'GPRO')"
2024-07-02,1.350000023841858,1.3960000276565552,1.3200000524520874,1.3799999952316284,1661300.0,,,,,
2024-07-03,1.399999976158142,1.399999976158142,1.340000033378601,1.340000033378601,1219600.0,,,,,
2024-07-05,1.3899999856948853,1.3899999856948853,1.3550000190734863,1.3799999952316284,1570600.0,,,,,
2024-07-08,1.4199999570846558,1.4299999475479126,1.371000051498413,1.3799999952316284,1548900.0,,,,,
2024-07-09,1.5399999618530271,1.5399999618530271,1.3899999856948853,1.409999966621399,2716700.0,,,,,
2024-07-10,1.5199999809265137,1.5800000429153442,1.4900000095367432,1.5399999618530271,1744600.0,,,,,
2024-07-11,1.6399999856948853,1.6399999856948853,1.5499999523162842,1.5499999523162842,2421500.0,,,,,
2024-07-12,1.6399999856948853,1.659999966621399,1.590000033378601,1.6399999856948853,1715000.0,,,,,
2024-07-15,1.6399999856948853,1.6799999475479126,1.6100000143051147,1.6399999856948853,1710200.0,,,,,
2024-07-16,1.7599999904632568,1.7599999904632568,1.6449999809265137,1.659999966621399,2229800.0,,,,,
2024-07-17,1.6699999570846558,1.7599999904632568,1.6200000047683716,1.7000000476837158,1643900.0,,,,,
2024-07-18,1.5700000524520874,1.7000000476837158,1.559999942779541,1.649999976158142,1679600.0,,,,,
2024-07-19,1.5800000429153442,1.590000033378601,1.5210000276565552,1.590000033378601,1166200.0,,,,,
2024-07-22,1.600000023841858,1.6150000095367432,1.5399999618530271,1.6100000143051147,1091300.0,,,,,
2024-07-23,1.590000033378601,1.6200000047683716,1.559999942779541,1.5800000429153442,1185300.0,,,,,
2024-07-24,1.559999942779541,1.625,1.5499999523162842,1.5800000429153442,1211000.0,,,,,
2024-07-25,1.5800000429153442,1.6200000047683716,1.5099999904632568,1.5499999523162842,1379300.0,,,,,
2024-07-26,1.5800000429153442,1.6299999952316284,1.5549999475479126,1.6299999952316284,893200.0,,,,,
2024-07-29,1.5499999523162842,1.600000023841858,1.5199999809265137,1.5800000429153442,1003800.0,,,,,
2024-07-30,1.5199999809265137,1.5800000429153442,1.5,1.5499999523162842,1064500.0,,,,,
2024-07-31,1.5199999809265137,1.5700000524520874,1.4800000190734863,1.5299999713897705,1459000.0,,,,,
2024-08-01,1.440000057220459,1.5399999618530271,1.4199999570846558,1.5099999904632568,1727400.0,,,,,
2024-08-02,1.3600000143051147,1.4199999570846558,1.3600000143051147,1.3899999856948853,1405800.0,,,,,
2024-08-05,1.3200000524520874,1.350000023841858,1.2699999809265137,1.2999999523162842,1449400.0,,,,,
2024-08-06,1.3200000524520874,1.350000023841858,1.2799999713897705,1.340000033378601,1766100.0,,,,,
2024-08-07,1.159999966621399,1.3200000524520874,1.159999966621399,1.3200000524520874,3697500.0,,,,,
2024-08-08,1.2200000286102295,1.2599999904632568,1.1799999475479126,1.2000000476837158,1680000.0,,,,,
2024-08-09,1.2000000476837158,1.2400000095367432,1.1699999570846558,1.2300000190734863,1919000.0,,,,,
2024-08-12,1.1950000524520874,1.2100000381469729,1.1799999475479126,1.2000000476837158,1876300.0,,,,,
2024-08-13,1.2799999713897705,1.2999999523162842,1.190000057220459,1.190000057220459,1732900.0,,,,,
2024-08-14,1.1799999475479126,1.2899999618530271,1.1699999570846558,1.2599999904632568,2057900.0,,,,,
2024-08-15,1.25,1.2899999618530271,1.2000000476837158,1.2000000476837158,2175000.0,,,,,
2024-08-16,1.2400000095367432,1.2699999809265137,1.2200000286102295,1.2200000286102295,1709600.0,,,,,
2024-08-19,1.309999942779541,1.3200000524520874,1.2450000047683716,1.25,2047500.0,,,,,
2024-08-20,1.3200000524520874,1.340000033378601,1.2999999523162842,1.309999942779541,1376500.0,,,,,
2024-08-21,1.309999942779541,1.340000033378601,1.2999999523162842,1.3200000524520874,881900.0,,,,,
2024-08-22,1.2599999904632568,1.3200000524520874,1.25,1.309999942779541,982400.0,,,,,
2024-08-23,1.340000033378601,1.3600000143051147,1.2699999809265137,1.2699999809265137,1331800.0,,,,,
2024-08-26,1.2899999618530271,1.3489999771118164,1.2899999618530271,1.340000033378601,1603000.0,,,,,
2024-08-27,1.2699999809265137,1.2899999618530271,1.25,1.2799999713897705,1021800.0,,,,,
2024-08-28,1.2400000095367432,1.309999942779541,1.2400000095367432,1.2699999809265137,977700.0,,,,,
2024-08-29,1.309999942779541,1.3300000429153442,1.2450000047683716,1.25,1278800.0,,,,,
2024-08-30,1.2799999713897705,1.309999942779541,1.25,1.2899999618530271,1195500.0,,,,,
2024-09-03,1.2300000190734863,1.2899999618530271,1.2100000381469729,1.2799999713897705,1365100.0,,,,,
2024-09-04,1.2400000095367432,1.2799999713897705,1.2200000286102295,1.25,860500.0,,,,,
2024-09-05,1.2599999904632568,1.2899999618530271,1.2400000095367432,1.2549999952316284,1237800.0,,,,,
2024-09-06,1.2200000286102295,1.2799999713897705,1.2100000381469729,1.25,971000.0,,,,,
2024-09-09,1.2599999904632568,1.2899999618530271,1.215000033378601,1.2200000286102295,1216400.0,,,,,
2024-09-10,1.2599999904632568,1.274999976158142,1.2200000286102295,1.25,936300.0,,,,,
2024-09-11,1.2699999809265137,1.274999976158142,1.2300000190734863,1.2599999904632568,1045600.0,,,,,
2024-09-12,1.2999999523162842,1.3200000524520874,1.25,1.2699999809265137,1080900.0,,,,,
2024-09-13,1.350000023841858,1.3799999952316284,1.2999999523162842,1.2999999523162842,1668400.0,,,,,
2024-09-16,1.340000033378601,1.3600000143051147,1.3109999895095823,1.340000033378601,842400.0,,,,,
2024-09-17,1.350000023841858,1.3700000047683716,1.3300000429153442,1.350000023841858,983100.0,,,,,
2024-09-18,1.340000033378601,1.4199999570846558,1.309999942779541,1.3700000047683716,1182300.0,,,,,
2024-09-19,1.3899999856948853,1.399999976158142,1.3700000047683716,1.399999976158142,560300.0,,,,,
2024-09-20,1.2999999523162842,1.3799999952316284,1.2999999523162842,1.3700000047683716,2311900.0,,,,,
2024-09-23,1.309999942779541,1.3300000429153442,1.2799999713897705,1.3200000524520874,1050800.0,,,,,
2024-09-24,1.3200000524520874,1.3600000143051147,1.2999999523162842,1.3200000524520874,815500.0,,,,,
2024-09-25,1.2799999713897705,1.3300000429153442,1.2699999809265137,1.309999942779541,985200.0,,,,,
2024-09-26,1.2999999523162842,1.3250000476837158,1.2799999713897705,1.2899999618530271,1045400.0,,,,,
2024-09-27,1.3300000429153442,1.350000023841858,1.2799999713897705,1.2799999713897705,911000.0,,,,,
2024-09-30,1.3600000143051147,1.3799999952316284,1.3200000524520874,1.3300000429153442,765600.0,,,,,
2024-10-01,1.340000033378601,1.3700000047683716,1.340000033378601,1.3600000143051147,860800.0,,,,,
2024-10-02,1.3300000429153442,1.3600000143051147,1.3200000524520874,1.3600000143051147,635200.0,,,,,
2024-10-03,1.2899999618530271,1.3300000429153442,1.2899999618530271,1.3300000429153442,550800.0,,,,,
2024-10-04,1.2999999523162842,1.340000033378601,1.2899999618530271,1.2999999523162842,1358000.0,,,,,
2024-10-07,1.309999942779541,1.340000033378601,1.2799999713897705,1.309999942779541,958500.0,,,,,
2024-10-08,1.2999999523162842,1.309999942779541,1.2799999713897705,1.2999999523162842,625100.0,,,,,
2024-10-09,1.2899999618530271,1.309999942779541,1.2799999713897705,1.2999999523162842,536700.0,,,,,
2024-10-10,1.2599999904632568,1.284999966621399,1.25,1.2799999713897705,970400.0,,,,,
2024-10-11,1.2899999618530271,1.2899999618530271,1.2599999904632568,1.2599999904632568,650200.0,,,,,
2024-10-14,1.2799999713897705,1.2899999618530271,1.2519999742507937,1.2899999618530271,677600.0,,,,,
2024-10-15,1.2599999904632568,1.2899999618530271,1.25,1.2799999713897705,829200.0,,,,,
2024-10-16,1.2899999618530271,1.2899999618530271,1.2599999904632568,1.2599999904632568,664700.0,,,,,
2024-10-17,1.2699999809265137,1.2999999523162842,1.25,1.2999999523162842,722300.0,,,,,
2024-10-18,1.309999942779541,1.309999942779541,1.2599999904632568,1.2599999904632568,703500.0,,,,,
2024-10-21,1.309999942779541,1.3200000524520874,1.2960000038146973,1.2999999523162842,604300.0,,,,,
2024-10-22,1.3700000047683716,1.3700000047683716,1.3049999475479126,1.309999942779541,975200.0,,,,,
2024-10-23,1.3300000429153442,1.340000033378601,1.309999942779541,1.340000033378601,670500.0,,,,,
2024-10-24,1.3200000524520874,1.3700000047683716,1.309999942779541,1.3300000429153442,799900.0,,,,,
2024-10-25,1.2999999523162842,1.340000033378601,1.2999999523162842,1.3200000524520874,678200.0,,,,,
2024-10-28,1.3700000047683716,1.3700000047683716,1.2999999523162842,1.2999999523162842,807200.0,,,,,
2024-10-29,1.559999942779541,1.559999942779541,1.340000033378601,1.350000023841858,3059100.0,,,,,
2024-10-30,1.3600000143051147,1.5399999618530271,1.350000023841858,1.5299999713897705,1765000.0,,,,,
2024-10-31,1.350000023841858,1.3849999904632568,1.3300000429153442,1.3600000143051147,861500.0,,,,,
2024-11-01,1.3700000047683716,1.399999976158142,1.3300000429153442,1.3700000047683716,834900.0,,,,,
2024-11-04,1.340000033378601,1.4190000295639038,1.3300000429153442,1.3600000143051147,1066800.0,,,,,
2024-11-05,1.399999976158142,1.409999966621399,1.3300000429153442,1.340000033378601,1256300.0,,,,,
2024-11-06,1.440000057220459,1.4800000190734863,1.3899999856948853,1.440000057220459,1919200.0,,,,,
2024-11-07,1.4500000476837158,1.4950000047683716,1.3899999856948853,1.440000057220459,2261400.0,,,,,
2024-11-08,1.5700000524520874,1.690000057220459,1.3899999856948853,1.399999976158142,4179700.0,,,,,
2024-11-11,1.649999976158142,1.690000057220459,1.5299999713897705,1.559999942779541,3354700.0,,,,,
2024-11-12,1.440000057220459,1.6200000047683716,1.4149999618530271,1.6100000143051147,2391700.0,,,,,
2024-11-13,1.350000023841858,1.4299999475479126,1.3300000429153442,1.4199999570846558,2352700.0,,,,,
2024-11-14,1.25,1.350000023841858,1.2300000190734863,1.350000023841858,3712400.0,,,,,
2024-11-15,1.2100000381469729,1.2999999523162842,1.2000000476837158,1.2999999523162842,2159900.0,,,,,
2024-11-18,1.190000057220459,1.2300000190734863,1.1699999570846558,1.2200000286102295,2518300.0,,,,,
2024-11-19,1.159999966621399,1.2000000476837158,1.159999966621399,1.2000000476837158,2821300.0,,,,,
2024-11-20,1.1299999952316284,1.190000057220459,1.1200000047683716,1.1799999475479126,2524700.0,,,,,
2024-11-21,1.2000000476837158,1.2200000286102295,1.1299999952316284,1.1299999952316284,3459600.0,,,,,
2024-11-22,1.2200000286102295,1.2300000190734863,1.2000000476837158,1.2200000286102295,1538500.0,,,,,
2024-11-25,1.25,1.2899999618530271,1.225000023841858,1.2300000190734863,2096200.0,,,,,
2024-11-26,1.190000057220459,1.25,1.1799999475479126,1.2400000095367432,1701300.0,,,,,
2024-11-27,1.190000057220459,1.2400000095367432,1.190000057220459,1.2000000476837158,1207800.0,,,,,
2024-11-29,1.2300000190734863,1.2400000095367432,1.2000000476837158,1.2100000381469729,810900.0,,,,,
2024-12-02,1.25,1.2599999904632568,1.2200000286102295,1.2300000190734863,1500500.0,,,,,
2024-12-03,1.25,1.25,1.2100000381469729,1.2300000190734863,1541800.0,,,,,
2024-12-04,1.25,1.2599999904632568,1.2200000286102295,1.25,1278300.0,,,,,
2024-12-05,1.2100000381469729,1.25,1.2000000476837158,1.2400000095367432,1246400.0,,,,,
2024-12-06,1.25,1.25,1.2000000476837158,1.2100000381469729,2116500.0,,,,,
2024-12-09,1.340000033378601,1.3600000143051147,1.2400000095367432,1.25,3094600.0,,,,,
2024-12-10,1.2599999904632568,1.340000033378601,1.25,1.340000033378601,1436700.0,,,,,
2024-12-11,1.25,1.2949999570846558,1.2400000095367432,1.2699999809265137,1414400.0,,,,,
2024-12-12,1.2200000286102295,1.2699999809265137,1.2100000381469729,1.25,1445400.0,,,,,
2024-12-13,1.2000000476837158,1.2400000095367432,1.2000000476837158,1.225000023841858,1199900.0,,,,,
2024-12-16,1.1699999570846558,1.2100000381469729,1.1699999570846558,1.2000000476837158,1743400.0,,,,,
2024-12-17,1.159999966621399,1.190000057220459,1.1349999904632568,1.1799999475479126,1675000.0,,,,,
2024-12-18,1.100000023841858,1.190000057220459,1.090000033378601,1.187000036239624,2194500.0,,,,,
2024-12-19,1.100000023841858,1.1399999856948853,1.0800000429153442,1.1399999856948853,1716200.0,,,,,
2024-12-20,1.090000033378601,1.1399999856948853,1.0800000429153442,1.090000033378601,2589500.0,,,,,
2024-12-23,1.090000033378601,1.1299999952316284,1.090000033378601,1.100000023841858,1659400.0,,,,,
2024-12-24,1.100000023841858,1.1200000047683716,1.0700000524520874,1.1200000047683716,1381300.0,,,,,
2024-12-26,1.1100000143051147,1.1399999856948853,1.0700000524520874,1.0700000524520874,1242800.0,,,,,
2024-12-27,1.1100000143051147,1.1200000047683716,1.0800000429153442,1.1200000047683716,1053700.0,,,,,
2024-12-30,1.1200000047683716,1.1299999952316284,1.0800000429153442,1.100000023841858,1400100.0,,,,,
2024-12-31,1.090000033378601,1.1299999952316284,1.0800000429153442,1.1200000047683716,1433800.0,,,,,
2025-01-02,1.100000023841858,1.1299999952316284,1.090000033378601,1.090000033378601,994300.0,,,,,
2025-01-03,1.1399999856948853,1.1399999856948853,1.090000033378601,1.090000033378601,1472200.0,,,,,
2025-01-06,1.149999976158142,1.184999942779541,1.1349999904632568,1.1399999856948853,1449800.0,,,,,
2025-01-07,1.1299999952316284,1.1799999475479126,1.1200000047683716,1.159999966621399,1008900.0,,,,,
2025-01-08,1.100000023841858,1.1299999952316284,1.0800000429153442,1.1200000047683716,1536400.0,,,,,
2025-01-10,1.0800000429153442,1.100000023841858,1.059999942779541,1.0950000286102295,1741600.0,,,,,
2025-01-13,1.0700000524520874,1.0800000429153442,1.0299999713897705,1.0700000524520874,1558700.0,,,,,
2025-01-14,1.0499999523162842,1.0800000429153442,1.0399999618530271,1.0700000524520874,1080400.0,,,,,
2025-01-15,1.059999942779541,1.0800000429153442,1.0499999523162842,1.0549999475479126,1487900.0,,,,,
2025-01-16,1.0700000524520874,1.0800000429153442,1.0499999523162842,1.0700000524520874,1116700.0,,,,,
2025-01-17,1.0499999523162842,1.0800000429153442,1.0499999523162842,1.0700000524520874,1125100.0,,,,,
2025-01-21,1.100000023841858,1.100000023841858,1.0499999523162842,1.0499999523162842,1385800.0,,,,,
2025-01-22,1.0700000524520874,1.1200000047683716,1.0700000524520874,1.090000033378601,1036900.0,,,,,
2025-01-23,1.059999942779541,1.0800000429153442,1.0499999523162842,1.0700000524520874,1233700.0,,,,,
2025-01-24,1.0399999618530271,1.0700000524520874,1.0399999618530271,1.0700000524520874,1915900.0,,,,,
2025-01-27,1.0299999713897705,1.059999942779541,1.0299999713897705,1.0399999618530271,1507500.0,,,,,
2025-01-28,1.0099999904632568,1.0399999618530271,1.0,1.0299999713897705,1622400.0,,,,,
2025-01-29,1.0099999904632568,1.0199999809265137,1.0,1.0099999904632568,1668000.0,,,,,
2025-01-30,1.0,1.0399999618530271,1.0,1.0099999904632568,1133300.0,,,,,
2025-01-31,0.972000002861023,1.0299999713897705,0.9700000286102296,1.0,2729300.0,,,,,
2025-02-03,0.8880000114440918,0.949999988079071,0.8859999775886536,0.9300000071525574,4549600.0,,,,,
2025-02-04,0.9670000076293944,0.9679999947547911,0.8999999761581421,0.9110000133514404,2680300.0,,,,,
2025-02-05,1.090000033378601,1.100000023841858,0.959999978542328,1.0,5620900.0,,,,,
2025-02-06,1.0800000429153442,1.1399999856948853,1.0499999523162842,1.1100000143051147,5453000.0,,,,,
2025-02-07,0.8989999890327454,0.9399999976158142,0.8519999980926514,0.8899999856948853,10395600.0,,,,,
2025-02-10,0.8799999952316284,0.9100000262260436,0.8650000095367432,0.8999999761581421,6265600.0,,,,,
2025-02-11,0.7950000166893005,0.8799999952316284,0.7900000214576721,0.8659999966621399,6797700.0,,,,,
2025-02-12,0.8009999990463257,0.8019999861717224,0.7699999809265137,0.7990000247955322,5085800.0,,,,,
2025-02-13,0.8299999833106995,0.8410000205039978,0.7730000019073486,0.8140000104904175,3927900.0,,,,,
2025-02-14,0.796999990940094,0.8629999756813049,0.7900000214576721,0.8399999737739563,3411600.0,,,,,
2025-02-18,0.8899999856948853,0.8989999890327454,0.781000018119812,0.7979999780654907,8304700.0,,,,,
2025-02-19,0.8460000157356262,0.8799999952316284,0.8230000138282776,0.8790000081062317,3649100.0,,,,,
2025-02-20,0.824999988079071,0.847000002861023,0.8100000023841858,0.8450000286102295,2017200.0,,,,,
2025-02-21,0.7820000052452087,0.8349999785423279,0.7820000052452087,0.8349999785423279,3574800.0,,,,,
2025-02-24,0.7889999747276306,0.800000011920929,0.7549999952316284,0.7900000214576721,2556400.0,,,,,
2025-02-25,0.7820000052452087,0.7979999780654907,0.7599999904632568,0.7900000214576721,3129600.0,,,,,
2025-02-26,0.7799999713897705,0.8100000023841858,0.7799999713897705,0.800000011920929,2888800.0,,,,,
2025-02-27,0.7599999904632568,0.7870000004768372,0.75,0.7730000019073486,2980000.0,,,,,
2025-02-28,0.7459999918937683,0.7670000195503235,0.7319999933242798,0.7670000195503235,2063800.0,,,,,
2025-03-03,0.7229999899864197,0.7549999952316284,0.7210000157356262,0.7509999871253967,2751400.0,,,,,
2025-03-04,0.7300000190734863,0.7480000257492065,0.6809999942779541,0.7099999785423279,3127400.0,,,,,
2025-03-05,0.7260000109672546,0.7459999918937683,0.7129999995231628,0.7289999723434448,1467600.0,,,,,
2025-03-06,0.7200000286102295,0.7419999837875366,0.6949999928474426,0.7120000123977661,3251800.0,,,,,
2025-03-07,0.7360000014305115,0.746999979019165,0.7099999785423279,0.7200000286102295,4176900.0,,,,,
2025-03-10,0.6919999718666077,0.75,0.6919999718666077,0.7300000190734863,4601400.0,,,,,
2025-03-11,0.6610000133514404,0.6940000057220459,0.6380000114440918,0.6930000185966492,5790100.0,,,,,
2025-03-12,0.7179999947547913,0.7300000190734863,0.6399999856948853,0.675000011920929,5189500.0,,,,,
2025-03-13,0.6899999976158142,0.7139999866485596,0.6850000023841858,0.7120000123977661,3205500.0,,,,,
2025-03-14,0.7129999995231628,0.7200000286102295,0.675000011920929,0.699999988079071,3048100.0,,,,,
2025-03-17,0.753000020980835,0.7559999823570251,0.7200000286102295,0.7229999899864197,12043000.0,,,,,
2025-03-18,0.7599999904632568,0.7630000114440918,0.7319999933242798,0.7540000081062317,8145600.0,,,,,
2025-03-19,0.7820000052452087,0.7900000214576721,0.7599999904632568,0.7599999904632568,8074300.0,,,,,
2025-03-20,0.781000018119812,0.8180000185966492,0.7599999904632568,0.7749999761581421,7782100.0,,,,,
2025-03-21,0.8410000205039978,0.8539999723434448,0.75,0.7910000085830688,16257500.0,,,,,
2025-03-24,0.8119999766349792,0.8640000224113464,0.800000011920929,0.8500000238418579,8454000.0,,,,,
2025-03-25,0.7609999775886536,0.8199999928474426,0.7580000162124634,0.8199999928474426,6403300.0,,,,,
2025-03-26,0.7319999933242798,0.765999972820282,0.722000002861023,0.7599999904632568,5104000.0,,,,,
2025-03-27,0.7310000061988831,0.746999979019165,0.7110000252723694,0.7360000014305115,3987000.0,,,,,
2025-03-28,0.6899999976158142,0.7519999742507935,0.6899999976158142,0.7519999742507935,2345500.0,,,,,
2025-03-31,0.6629999876022339,0.6899999976158142,0.652999997138977,0.6869999766349792,2195600.0,,,,,
2025-04-01,0.6510000228881836,0.6729999780654907,0.6420000195503235,0.6629999876022339,2529800.0,,,,,
2025-04-02,0.6230000257492065,0.6650000214576721,0.6200000047683716,0.6499999761581421,3272900.0,,,,,
2025-04-03,0.5479999780654907,0.6209999918937683,0.5479999780654907,0.6100000143051147,4995800.0,,,,,
2025-04-04,0.5040000081062317,0.5450000166893005,0.4600000083446502,0.5320000052452087,7906800.0,,,,,
2025-04-07,0.5189999938011169,0.5379999876022339,0.449999988079071,0.481000006198883,4634900.0,,,,,
2025-04-08,0.4860000014305115,0.546999990940094,0.481000006198883,0.5460000038146973,5206900.0,,,,,
2025-04-09,0.4900000095367431,0.5130000114440918,0.3980000019073486,0.4699999988079071,15310800.0,,,,,
2025-04-10,0.481000006198883,0.5,0.4600000083446502,0.4900000095367431,2856000.0,,,,,
2025-04-11,0.4959999918937683,0.5099999904632568,0.4709999859333038,0.4900000095367431,4371700.0,,,,,
2025-04-14,0.5109999775886536,0.5559999942779541,0.5,0.5189999938011169,4735900.0,,,,,
2025-04-15,0.5230000019073486,0.5289999842643738,0.5009999871253967,0.515999972820282,2597200.0,,,,,
2025-04-16,0.5230000019073486,0.5490000247955322,0.5099999904632568,0.5199999809265137,4582900.0,,,,,
2025-04-17,0.5260000228881836,0.5429999828338623,0.5139999985694885,0.5239999890327454,1881900.0,,,,,
2025-04-21,0.4939999878406524,0.5239999890327454,0.4830000102519989,0.5239999890327454,1379900.0,,,,,
2025-04-22,0.4950000047683716,0.5189999938011169,0.4850000143051147,0.5099999904632568,2515300.0,,,,,
2025-04-23,0.5429999828338623,0.5830000042915344,0.5099999904632568,0.5120000243186951,7991900.0,,,,,
2025-04-24,0.6430000066757202,0.656000018119812,0.5830000042915344,0.625,9353400.0,,,,,
2025-04-25,0.6330000162124634,0.671999990940094,0.6050000190734863,0.6710000038146973,5136100.0,,,,,
2025-04-28,0.6010000109672546,0.6579999923706055,0.5879999995231628,0.6349999904632568,3240600.0,,,,,
2025-04-29,0.6019999980926514,0.6200000047683716,0.578000009059906,0.6200000047683716,3013700.0,,,,,
2025-04-30,0.5759999752044678,0.5860000252723694,0.5400000214576721,0.5820000171661377,2762700.0,,,,,
2025-05-01,0.5889999866485596,0.5950000286102295,0.5709999799728394,0.5799999833106995,1762600.0,,,,,
2025-05-02,0.5950000286102295,0.6039999723434448,0.5699999928474426,0.6000000238418579,1808800.0,,,,,
2025-05-05,0.5870000123977661,0.6100000143051147,0.5820000171661377,0.5929999947547913,1535500.0,,,,,
2025-05-06,0.5619999766349792,0.5899999737739563,0.5540000200271606,0.5820000171661377,1397900.0,,,,,
2025-05-07,0.5929999947547913,0.6119999885559082,0.5590000152587891,0.5789999961853027,3804400.0,,,,,
2025-05-08,0.6079999804496765,0.621999979019165,0.5929999947547913,0.6000000238418579,3536400.0,,,,,
2025-05-09,0.6150000095367432,0.6380000114440918,0.6010000109672546,0.6110000014305115,2220600.0,,,,,
2025-05-12,0.6159999966621399,0.6499999761581421,0.593999981880188,0.6499999761581421,3342600.0,,,,,
2025-05-13,0.6029999852180481,0.6060000061988831,0.5400000214576721,0.5849999785423279,4720200.0,,,,,
2025-05-14,0.6100000143051147,0.6650000214576721,0.6050000190734863,0.6159999966621399,5222800.0,,,,,
2025-05-15,0.6039999723434448,0.6140000224113464,0.5509999990463257,0.578000009059906,3400400.0,,,,,
2025-05-16,0.6079999804496765,0.6179999709129333,0.5899999737739563,0.6000000238418579,1930700.0,,,,,
2025-05-19,0.6050000190734863,0.6169999837875366,0.5849999785423279,0.6050000190734863,2683600.0,,,,,
2025-05-20,0.6200000047683716,0.625,0.5960000157356262,0.6150000095367432,3143000.0,,,,,
2025-05-21,0.5929999947547913,0.6159999966621399,0.5860000252723694,0.6000000238418579,2736800.0,,,,,
2025-05-22,0.5870000123977661,0.6000000238418579,0.5699999928474426,0.5860000252723694,1691700.0,,,,,
2025-05-23,0.5770000219345093,0.5870000123977661,0.5649999976158142,0.5680000185966492,1952800.0,,,,,
2025-05-27,0.6489999890327454,0.6499999761581421,0.5720000267028809,0.5809999704360962,5147900.0,,,,,
2025-05-28,0.6349999904632568,0.6399999856948853,0.6129999756813049,0.6359999775886536,1947100.0,,,,,
2025-05-29,0.6389999985694885,0.6470000147819519,0.6259999871253967,0.6349999904632568,1874800.0,,,,,
2025-05-30,0.6629999876022339,0.6700000166893005,0.6200000047683716,0.6299999952316284,4913500.0,,,,,
2025-06-02,0.6330000162124634,0.6600000262260437,0.6000000238418579,0.6600000262260437,4502900.0,,,,,
2025-06-03,0.6650000214576721,0.671999990940094,0.6100000143051147,0.6259999871253967,3181200.0,,,,,
2025-06-04,0.6859999895095825,0.6949999928474426,0.6650000214576721,0.6650000214576721,2113100.0,,,,,
2025-06-05,0.6859999895095825,0.7400000095367432,0.6740000247955322,0.6899999976158142,3752000.0,,,,,
2025-06-06,0.7929999828338623,0.8299999833106995,0.699999988079071,0.699999988079071,7622100.0,,,,,
2025-06-09,0.8820000290870667,1.0199999809265137,0.7670000195503235,0.8069999814033508,15120600.0,,,,,
2025-06-10,0.8550000190734863,0.9200000166893004,0.8500000238418579,0.8980000019073486,4586000.0,,,,,
2025-06-11,0.8600000143051147,0.8700000047683716,0.8140000104904175,0.859000027179718,3321200.0,,,,,
2025-06-12,0.8450000286102295,0.8999999761581421,0.8259999752044678,0.8309999704360962,2193200.0,,,,,
2025-06-13,0.7950000166893005,0.8379999995231628,0.7799999713897705,0.8159999847412109,2454400.0,,,,,
2025-06-16,0.8809999823570251,0.906000018119812,0.8109999895095825,0.8199999928474426,3429000.0,,,,,
2025-06-17,0.8349999785423279,0.8889999985694885,0.8299999833106995,0.8849999904632568,2196300.0,,,,,
2025-06-18,0.8690000176429749,0.949999988079071,0.8299999833106995,0.8299999833106995,4515600.0,,,,,
2025-06-20,0.9079999923706056,0.9350000023841858,0.8709999918937683,0.8899999856948853,8736900.0,,,,,
2025-06-23,0.8600000143051147,0.8999999761581421,0.8339999914169312,0.8899999856948853,2650000.0,,,,,
