Date,Close,High,Low,Open,Volume,"('Close', 'PM')","('High', 'PM')","('Low', 'PM')","('Open', 'PM')","('Volume', 'PM')"
2024-07-23,104.44185638427734,106.1577715395548,102.95473476502634,104.1463404914734,7560300.0,,,,,
2024-07-24,106.23403930664062,106.47236045923236,104.26074045410056,104.794577508551,7366100.0,,,,,
2024-07-25,107.91181182861328,108.36939162832124,106.20543882618324,106.6058166053126,6976900.0,,,,,
2024-07-26,108.06433868408205,108.1977979411134,107.30170812420216,107.91180966291245,5381700.0,,,,,
2024-07-29,109.05575561523438,109.1224852438189,107.17778385980468,108.02620654022968,4834900.0,,,,,
2024-07-30,109.34174346923828,109.46567512507475,108.31220160273348,108.76023926672956,5122700.0,,,,,
2024-07-31,109.78025817871094,110.83839739502736,108.66490966770183,108.86509856122032,5519500.0,,,,,
2024-08-01,111.9728012084961,112.32551910661076,109.54192999500737,110.37128289019287,7088700.0,,,,,
2024-08-02,112.31599426269533,113.49806516163972,109.78026094133187,112.57337791141488,7405900.0,,,,,
2024-08-05,108.25499725341795,112.44945096369818,107.86415434790842,111.45803410323308,10890600.0,,,,,
2024-08-06,108.86509704589844,110.02810540699458,107.91181245785036,108.2549954913864,6275500.0,,,,,
2024-08-07,110.33316040039062,110.99092911863396,108.8651012059398,109.05576249462564,3644800.0,,,,,
2024-08-08,110.8574676513672,111.41037446809844,109.57053488848084,109.78978627488452,3548500.0,,,,,
2024-08-09,110.5905532836914,111.13392523836237,110.21877285538942,110.85747181960213,3814600.0,,,,,
2024-08-12,110.6667938232422,111.3150275724586,110.31408321387823,110.67632870465252,4860500.0,,,,,
2024-08-13,112.40180206298828,112.55432383248645,110.45710040923788,110.7049491937955,5328100.0,,,,,
2024-08-14,111.72496032714844,112.56385549080056,111.62009843169191,111.83935710573324,4067900.0,,,,,
2024-08-15,112.38272094726562,112.43991569592852,111.16251782256197,111.71542463625092,4422200.0,,,,,
2024-08-16,112.54478454589844,112.86890511200184,111.7535638061739,112.59245168805576,3707400.0,,,,,
2024-08-19,112.91655731201172,113.2883377220368,112.4399150147504,112.62104141506468,3701400.0,,,,,
2024-08-20,113.42181396484376,113.5362034712678,112.57338391195104,112.92610186038992,3837900.0,,,,,
2024-08-21,114.39415740966795,114.4799495366926,113.40274050602602,113.60292940873478,4159500.0,,,,,
2024-08-22,114.48948669433594,114.59434858921703,113.53620203031484,114.40369456560674,4156300.0,,,,,
2024-08-23,114.53713989257812,114.6515293836242,113.98423310924234,114.48947275598633,2896500.0,,,,,
2024-08-26,115.58575439453124,115.91940254024854,114.42274605261603,114.42274605261603,3061700.0,,,,,
2024-08-27,116.69157409667967,116.82503336195138,115.62389270152164,116.0719376376414,3511600.0,,,,,
2024-08-28,116.84408569335938,117.30166547234518,116.25304666070768,116.92035020202098,4430000.0,,,,,
2024-08-29,116.82502746582033,117.12054335643808,116.07193177951888,117.12054335643808,3619400.0,,,,,
2024-08-30,117.53044891357422,117.6829706542647,116.6057617688798,116.99661191168204,5602900.0,,,,,
2024-09-03,119.83740997314452,120.29498979569055,117.45419839797344,117.79738144663683,6352600.0,,,,,
2024-09-04,120.69536590576172,121.45799650833784,119.43703050260022,120.11386170771893,5340700.0,,,,,
2024-09-05,119.3321762084961,121.49612922609244,119.18918205228834,120.9527572508909,5638200.0,,,,,
2024-09-06,119.93273162841795,120.54283318259144,119.16057343988248,119.21776818777867,8412600.0,,,,,
2024-09-09,121.49612426757812,122.23015751209418,119.84694591584524,119.84694591584524,4497500.0,,,,,
2024-09-10,120.82881927490234,121.93463286738547,119.76113793798594,121.41032344457297,4921900.0,,,,,
2024-09-11,119.40843200683594,120.5905028840463,118.41701514198763,120.5905028840463,4506100.0,,,,,
2024-09-12,118.8269271850586,119.63721764278336,117.53999442596816,119.1605753414177,6055300.0,,,,,
2024-09-13,119.7516098022461,119.98993094375216,118.64579621462556,119.08430624223864,3779600.0,,,,,
2024-09-16,120.08525848388672,121.0576055454758,119.4846845498903,120.25684999745938,5549500.0,,,,,
2024-09-17,117.47325897216795,119.236833945213,116.36744539677647,118.96991543335544,6345000.0,,,,,
2024-09-18,115.3093032836914,117.2540047225801,114.76593135760368,117.1682126004009,9398600.0,,,,,
2024-09-19,114.14630126953124,115.11865567956724,113.82218798150902,114.96612664544996,7688600.0,,,,,
2024-09-20,115.14724731445312,115.20444206290328,113.59339604002142,113.9175093118847,18374400.0,,,,,
2024-09-23,115.4332275390625,115.91940471651178,114.79452860912934,115.28070578657864,4638800.0,,,,,
2024-09-24,115.54762268066406,115.8908057101493,114.51807359220838,114.79452699223728,4056900.0,,,,,
2024-09-25,116.00519561767578,117.02520976360944,115.38555922480384,116.20538449420664,6474000.0,,,,,
2024-09-26,116.49683380126952,117.05594325737168,115.38825673612202,115.8702461249188,6350900.0,,,,,
2024-09-27,116.27511596679688,117.11377274708276,116.21727224243048,116.75710532726426,6046600.0,,,,,
2024-09-30,117.02702331542967,117.38369075086186,116.20764283768032,116.93062691003112,6947900.0,,,,,
2024-10-01,116.2461929321289,117.5668464559128,115.99556375457874,117.12341711727694,5466100.0,,,,,
2024-10-02,115.29185485839844,116.03412260048476,114.97374011179002,115.9666443834382,3425000.0,,,,,
2024-10-03,114.11579895019533,115.29185417279103,113.55669687852316,114.97373942807435,4523200.0,,,,,
2024-10-04,114.80986785888672,114.8195097056847,113.29642151286995,113.49885616818216,4124500.0,,,,,
2024-10-07,114.62671661376952,114.67491113849182,114.0194052947602,114.62671661376952,5110300.0,,,,,
2024-10-08,114.52067565917967,115.27257788917792,113.99048441773272,114.94482129776324,3522000.0,,,,,
2024-10-09,115.85095977783205,115.95699802257336,114.4339099204465,114.53030631896397,3212400.0,,,,,
2024-10-10,115.08941650390624,117.20053221219084,114.8387799824094,116.27511354194148,3606700.0,,,,,
2024-10-11,115.77384948730467,115.84132770741876,114.74239249151852,115.340061980082,2630100.0,,,,,
2024-10-14,115.75457000732422,116.05340106621132,115.27258063256478,115.68709178904086,3719400.0,,,,,
2024-10-15,116.0823211669922,116.94990352678664,115.70637003684364,115.94736472819908,5496700.0,,,,,
2024-10-16,116.53538513183594,116.63178153148134,115.49428636468826,115.80275925629788,2794200.0,,,,,
2024-10-17,115.8124008178711,116.6992594597464,115.51356977333296,116.54502669160776,2929200.0,,,,,
2024-10-18,115.8798828125,116.41007405839984,114.95446410976275,115.73528453138422,4046000.0,,,,,
2024-10-21,114.6749038696289,116.10159556422596,114.25075089334288,115.86060089216774,5595500.0,,,,,
2024-10-22,126.67646026611328,127.21628605184816,118.78147137686696,118.8778677879518,14411800.0,,,,,
2024-10-23,126.67646026611328,126.67646026611328,124.38218596759056,125.29796290475862,6993400.0,,,,,
2024-10-24,128.01638793945312,128.12242619611533,126.60897241549576,127.13916369880674,5378900.0,,,,,
2024-10-25,125.18228149414062,128.46945257314798,124.90273412770397,128.2188086834305,3888300.0,,,,,
2024-10-28,125.7992172241211,125.83776989913817,124.10262004957156,124.96056048288742,5525900.0,,,,,
2024-10-29,126.83068084716795,127.37050654964874,125.43290000642293,125.60642381601872,5500500.0,,,,,
2024-10-30,127.35124206542967,127.53440039407066,126.28122499050296,126.83069997642588,4385800.0,,,,,
2024-10-31,127.91998291015624,129.31774921840466,127.11987874673773,127.48619539506524,5666600.0,,,,,
2024-11-01,125.9438247680664,128.46945923494553,125.63535919976658,127.88143157656386,5833200.0,,,,,
2024-11-04,125.63534545898438,126.89815519973538,125.00875047987788,126.50292040341172,3916000.0,,,,,
2024-11-05,127.42835235595705,127.56330879157436,125.57751493499848,126.02093691953478,3333500.0,,,,,
2024-11-06,120.79618072509766,128.18989633461126,120.63230609466962,128.18989633461126,10222800.0,,,,,
2024-11-07,119.32128143310548,122.32889760266744,119.22488503472806,121.97222283863992,10545500.0,,,,,
2024-11-08,121.69268035888672,122.25178982204018,119.10921690817102,119.96715744268346,6364900.0,,,,,
2024-11-11,120.44913482666016,122.39637590634472,120.30454390627536,121.36491899834851,5101500.0,,,,,
2024-11-12,119.74543762207033,121.3649221637832,119.3887628484796,121.28780210118404,3837100.0,,,,,
2024-11-13,120.72869110107422,121.86618626853422,119.73579421045405,120.352739994035,4935800.0,,,,,
2024-11-14,123.58206939697266,123.73630952291084,119.36948708267876,119.53336170055756,6851800.0,,,,,
2024-11-15,123.95802307128906,125.46182755737986,123.71702838546302,123.7652302644579,9066000.0,,,,,
2024-11-18,126.97528839111328,127.20664859782096,124.1701065600228,124.989494421607,4906900.0,,,,,
2024-11-19,124.87379455566406,126.68607922192476,124.14117603760964,126.49328642339968,5482600.0,,,,,
2024-11-20,125.69318389892578,126.51257168928171,124.16046127424131,124.95091617076844,4172700.0,,,,,
2024-11-21,126.48365783691406,127.3608673175303,125.71247189766108,125.7992264546756,3605100.0,,,,,
2024-11-22,125.30760192871094,127.06203558984552,125.15336179984357,126.9945647266837,4108200.0,,,,,
2024-11-25,126.0016632080078,126.37761431520484,124.50749327099216,125.9630958226222,4364100.0,,,,,
2024-11-26,127.5150909423828,128.1513203631027,125.82812835387018,126.02092113644234,3462700.0,,,,,
2024-11-27,127.07169342041016,128.61405068637887,126.98492414881218,127.7753938310762,4054100.0,,,,,
2024-11-29,128.2670135498047,128.44053737819974,126.6957234383804,126.89816545331648,3255600.0,,,,,
2024-12-02,126.30049896240234,128.00673074606073,126.04985507549448,127.71754889062592,4136400.0,,,,,
2024-12-03,125.0184097290039,127.19699646600829,124.6328093933734,126.94636727971006,4739400.0,,,,,
2024-12-04,125.77993774414062,126.13661986844264,124.2761333126118,125.66426500606848,4661200.0,,,,,
2024-12-05,127.71754455566406,128.40196120249377,126.25229279821852,126.56075833659516,4186300.0,,,,,
2024-12-06,125.85706329345705,127.43798785568048,125.71247236456249,127.43798785568048,4212500.0,,,,,
2024-12-09,124.0737075805664,126.34869794918372,123.3025216623804,125.60643021587926,4759500.0,,,,,
2024-12-10,124.333984375,124.83525748113088,123.1290182017646,123.35072921231982,3790900.0,,,,,
2024-12-11,122.25178527832033,125.0762433214974,121.77943774817886,124.87380131114826,10141600.0,,,,,
2024-12-12,122.42529296875,123.3892716535433,121.80834719884818,123.12900064466156,5144700.0,,,,,
2024-12-13,122.05899810791016,123.19649338426902,121.5480831668868,121.76015967927866,3233100.0,,,,,
2024-12-16,121.40348815917967,122.87837449461824,121.29744990654004,122.49278151725358,5439100.0,,,,,
2024-12-17,121.49988555908205,122.0011512855558,120.76725963155172,120.8154615120821,5275900.0,,,,,
2024-12-18,120.06355285644533,121.30707893672734,119.97679094702217,120.78653689848434,4719800.0,,,,,
2024-12-19,117.76927947998048,120.19850999403673,117.64396489293893,119.89967158713138,6985400.0,,,,,
2024-12-20,119.74543762207033,120.27562150464824,117.80783833806628,118.08739304905784,10267400.0,,,,,
2024-12-23,119.32128143310548,119.51408158443404,117.66323690454848,119.26344506499376,3697100.0,,,,,
2024-12-24,118.48262786865234,119.62975754301812,118.14522943338255,119.03209544423522,2806600.0,,,,,
2024-12-26,118.62882995605467,119.22338799748776,118.1317388612292,118.41439821176718,2425600.0,,,,,
2024-12-27,118.37540435791016,118.89199327942217,117.83933245874825,118.5703456781744,3923500.0,,,,,
2024-12-30,116.97186279296876,118.14148095714832,116.30907718360008,118.00502575253574,3336400.0,,,,,
2024-12-31,117.30326080322266,117.77111256623628,116.91338557341987,117.39098626214772,4397800.0,,,,,
2025-01-02,118.03426361083984,119.04793614399932,117.20578346858235,118.26818575349176,3388700.0,,,,,
2025-01-03,118.93097686767578,119.2233851367336,118.07325734735798,118.43389322102914,3350100.0,,,,,
2025-01-06,117.93679809570312,119.80819013202564,117.6151504980146,119.01869824338196,4993600.0,,,,,
2025-01-07,118.32667541503906,118.82376648980198,117.58591326546605,117.92705128294998,4933300.0,,,,,
2025-01-08,118.77503204345705,118.8335107231617,116.9621186101004,117.8003477217062,3569400.0,,,,,
2025-01-10,114.18427276611328,117.58591905582144,114.01857821178326,116.96212166848962,5365200.0,,,,,
2025-01-13,114.57415008544922,114.78857439930763,113.18035114598592,114.03807071017428,5676900.0,,,,,
2025-01-14,115.4708480834961,115.56831502445026,114.310971408264,114.79831354928577,3942600.0,,,,,
2025-01-15,115.50984191894533,116.17262756015556,114.21350997659638,115.06148801992828,5374200.0,,,,,
2025-01-16,116.76718139648438,117.41046916367816,115.31489644431387,115.8314779303372,7855800.0,,,,,
2025-01-17,118.5118637084961,119.0966802534897,116.27984314435886,116.81591506226796,5170100.0,,,,,
2025-01-21,120.6756591796875,121.04604396790458,119.12591473294007,119.28186035199126,5963600.0,,,,,
2025-01-22,119.77896118164062,120.42225643280976,119.27212858310712,120.33453097299054,4431200.0,,,,,
2025-01-23,122.25464630126952,122.30338348847962,119.65224112726608,119.80818674108708,5375300.0,,,,,
2025-01-24,124.0578155517578,124.18452926897544,122.35211803999064,122.4105967179366,3685700.0,,,,,
2025-01-27,127.12806701660156,128.03453115576562,125.37364716209454,125.8999701439462,7645000.0,,,,,
2025-01-28,125.69529724121094,127.77136474255926,125.0714998673899,126.11440436264424,5102100.0,,,,,
2025-01-29,126.30934143066406,127.42048099549906,125.90971727749898,126.03643100228376,3869400.0,,,,,
2025-01-30,127.02085876464844,127.18655330266462,125.78300560123182,126.76743134091669,3241700.0,,,,,
2025-01-31,126.90389251708984,127.8395959862744,126.23135797244193,126.69921714328522,5331200.0,,,,,
2025-02-03,127.0890884399414,127.72262730168238,125.00326458101408,125.64655980439882,5633200.0,,,,,
2025-02-04,127.0890884399414,127.84934102303158,126.62124412861726,127.68364647261475,5237700.0,,,,,
2025-02-05,127.66415405273438,128.19049193880443,127.01111731242776,127.48871800571312,8403500.0,,,,,
2025-02-06,141.64112854003906,143.06415927864003,136.47529881473656,142.245428042253,13753000.0,,,,,
2025-02-07,140.754150390625,141.96274929309786,140.1595924273921,141.8165526105409,7207500.0,,,,,
2025-02-10,142.85948181152344,142.98618065440323,139.7794759226456,140.3545360774514,5899800.0,,,,,
2025-02-11,144.23379516601562,144.76987456727457,141.8165819878435,142.85950144779306,4989600.0,,,,,
2025-02-12,146.09542846679688,146.43657391924418,142.79124929974384,142.94720235643416,5268900.0,,,,,
2025-02-13,145.4033966064453,146.1734055313647,144.2825156114387,145.3059371000329,5758600.0,,,,,
2025-02-14,146.6510009765625,147.39175566346168,144.39946783272768,144.9940258289565,4778200.0,,,,,
2025-02-18,145.03302001953125,146.9433928294268,144.88680845788016,146.00770427386612,7986900.0,,,,,
2025-02-19,146.00772094726562,146.16367401516868,143.77568542134992,145.22797048025356,7052200.0,,,,,
2025-02-20,147.73291015625,148.6685987788708,144.58466908091512,144.7698614821116,7431500.0,,,,,
2025-02-21,150.4912567138672,150.72518631044937,147.13835506453984,147.34303044810926,7117200.0,,,,,
2025-02-24,152.32366943359375,152.66481490600282,150.27682634414512,150.49125809151604,8687700.0,,,,,
2025-02-25,153.434814453125,154.22430642718115,151.9630463825082,153.16190401450075,9348100.0,,,,,
2025-02-26,150.82264709472656,154.38023867935195,150.37428579316347,153.41529591202138,6865100.0,,,,,
2025-02-27,150.12088012695312,151.95327649858731,149.66277731591904,150.95910922028122,6073200.0,,,,,
2025-02-28,151.34898376464844,152.08973851207617,149.44835226812134,151.42696029687812,9654800.0,,,,,
2025-03-03,154.77011108398438,154.8286046339908,150.10137990235106,150.90062815491774,5459000.0,,,,,
2025-03-04,150.05264282226562,155.47188507163588,149.91618761715566,154.4679614470764,6242900.0,,,,,
2025-03-05,149.26315307617188,151.027329279206,148.78555241517006,149.45808696163104,4239800.0,,,,,
2025-03-06,149.66278076171875,150.20860160296397,147.80113013550547,149.09746206971408,5354300.0,,,,,
2025-03-07,147.1285858154297,150.01365776388943,146.62174583681482,149.24364887123397,7932500.0,,,,,
2025-03-10,146.7777099609375,147.82062933479727,145.86150430941652,147.52822106074763,11848700.0,,,,,
2025-03-11,148.24949645996094,149.74076233447212,146.33910857877177,147.03114101526205,5787200.0,,,,,
2025-03-12,147.48922729492188,148.68808475361934,146.50478668771797,147.99605239481758,5180800.0,,,,,
2025-03-13,146.6802520751953,148.89277482474387,146.3488480956019,147.87910965231885,6258700.0,,,,,
2025-03-14,148.03506469726562,148.1715199121583,146.00771945278666,146.73873271953374,5541400.0,,,,,
2025-03-17,151.76809692382812,151.7875799013733,148.2787253904917,148.98049926716843,6680700.0,,,,,
2025-03-18,149.94541931152344,153.02542506698532,149.70174825249958,151.56339871284217,8021600.0,,,,,
2025-03-19,150.38404846191406,150.5984802181884,148.36645950197382,150.03316148551096,4202300.0,,,,,
2025-03-20,149.92190551757812,150.48237181189802,148.92879015183516,150.1579000121132,5016200.0,,,,,
2025-03-21,148.9484405517578,150.12838298078344,147.8373354746182,149.83340862636354,11194600.0,,,,,
2025-03-24,149.0172882080078,150.4233827405791,148.22082738843577,149.45976477401638,6070400.0,,,,,
2025-03-25,149.66624450683594,149.83340163446758,147.59150662280115,149.45974746459606,3797100.0,,,,,
2025-03-26,151.75082397460938,152.18347305283157,149.4204364441102,149.4597613585928,4320300.0,,,,,
2025-03-27,152.41944885253906,153.15691476241858,151.4361609726997,151.7803177321564,4398600.0,,,,,
2025-03-28,152.56695556640625,153.50107607923067,150.97401895120117,152.49811821095824,4333600.0,,,,,
2025-03-31,156.0772705078125,156.6869191550351,153.39289897677767,153.48139127912597,8395700.0,,,,,
2025-04-01,155.44798278808594,156.02811905667963,154.12055310590287,155.8511344339017,4429100.0,,,,,
2025-04-02,153.56005859375,155.72328881875566,152.1342942411632,155.44796942668847,3889000.0,,,,,
2025-04-03,159.36148071289062,160.3545961127022,155.60531364921073,156.7754286769412,10581500.0,,,,,
2025-04-04,148.10281372070312,159.2926344479483,147.5816723515155,158.57483850612456,11951700.0,,,,,
2025-04-07,148.70262145996094,150.2758880649099,142.6554070170166,144.71047507934716,9984300.0,,,,,
2025-04-08,146.73605346679688,150.72820005856238,144.3466710007652,150.1972311784831,9018200.0,,,,,
2025-04-09,149.2631072998047,150.3840549137569,143.70752162237284,146.1460864347251,10278500.0,,,,,
2025-04-10,148.6436309814453,151.1608456207399,146.58856285837243,150.24639506977954,7818200.0,,,,,
2025-04-11,151.31817626953125,152.68494586789097,148.77146417681072,149.3417729665714,6460900.0,,,,,
2025-04-14,154.9563446044922,155.58564829301054,151.7705012455233,152.84228151125583,5904800.0,,,,,
2025-04-15,157.41455078125,158.34867125268454,154.22870769956668,155.89045158902414,6007200.0,,,,,
2025-04-16,157.79803466796875,159.44996610714873,156.41161016103942,158.9484796862883,8296100.0,,,,,
2025-04-17,160.482421875,162.24250058268734,158.60433841886234,158.60433841886234,7546400.0,,,,,
2025-04-21,159.46961975097656,161.30837827271063,156.50992865999692,161.02321638794177,7264800.0,,,,,
2025-04-22,161.3673858642578,161.93769467496824,159.22381033408527,160.56108254449305,9509700.0,,,,,
2025-04-23,165.300537109375,168.76171487841046,163.3044637804187,166.11666790455064,9084500.0,,,,,
2025-04-24,167.227783203125,167.66041728331643,163.6781132235139,165.51685682662188,8564900.0,,,,,
2025-04-25,167.3949432373047,168.49622092185686,165.9593362524136,168.10291174988342,7755700.0,,,,,
2025-04-28,166.3428192138672,167.6702639360126,165.33003383472462,167.4440969068106,6153300.0,,,,,
2025-04-29,167.4145965576172,168.24056981674474,164.96621922900425,165.30053352229376,5346500.0,,,,,
2025-04-30,168.4962158203125,169.1550169155023,166.19532572598706,168.67320044120706,6454400.0,,,,,
2025-05-01,167.20811462402344,168.21107250844483,166.06749703027228,166.75579557692106,4885900.0,,,,,
2025-05-02,168.0045623779297,168.62403852363246,166.91311226605342,167.55224336600125,4451100.0,,,,,
2025-05-05,170.29562377929688,170.81676513532383,167.1589331622935,168.31920561419295,4545100.0,,,,,
2025-05-06,171.17076110839844,171.2985933378605,169.28285012236768,169.8924838251262,4082000.0,,,,,
2025-05-07,172.42935180664062,173.540471838595,170.25627913422898,170.61026334771472,6685500.0,,,,,
2025-05-08,169.12551879882812,172.03605758447233,167.43426241053723,171.3280890961746,5635100.0,,,,,
2025-05-09,166.86395263671875,168.8403709063837,166.54930831255726,168.8403709063837,4733400.0,,,,,
2025-05-12,162.07534790039062,163.81577170101838,159.65645304169868,162.8718087063676,10006500.0,,,,,
2025-05-13,161.0822296142578,162.52764901152435,160.86590507778908,162.21300468815872,5941100.0,,,,,
2025-05-14,161.28871154785156,162.85213569351183,160.2070888663229,160.7085752931146,4953000.0,,,,,
2025-05-15,166.3133087158203,166.76562773492176,162.19333016507966,162.49814700231272,4959500.0,,,,,
2025-05-16,167.5915985107422,167.7489281816902,165.5561852777834,166.5001482996882,3803500.0,,,,,
2025-05-19,170.27597045898438,170.49229500569274,167.66042094244375,168.15206491154763,3879700.0,,,,,
2025-05-20,171.21006774902344,171.6820566979905,169.86296825782694,170.108790208996,3787600.0,,,,,
2025-05-21,171.7213897705078,172.4096882657401,170.72827444194277,171.09208614575516,6245300.0,,,,,
2025-05-22,172.30152893066406,173.2749893214704,170.26613084560992,171.72139268937744,4768900.0,,,,,
2025-05-23,175.21206665039062,175.71353805899253,172.74400451265967,172.74400451265967,6164700.0,,,,,
2025-05-27,176.23468017578125,176.8246588974085,174.54342384448407,175.21206739591378,5847700.0,,,,,
2025-05-28,175.80203247070312,176.46084854991096,174.90725190783095,175.30056105609685,3286500.0,,,,,
2025-05-29,174.8974151611328,175.20223201160042,172.006546314869,173.56014300788777,5727300.0,,,,,
2025-05-30,177.57196044921875,178.32909634261193,174.6122692350931,175.04491831703209,8506100.0,,,,,
2025-06-02,179.69586181640625,179.77452664802465,176.5100036528823,176.86398789327384,4627400.0,,,,,
2025-06-03,179.32220458984375,180.86597375220077,176.42150836537888,179.15504745189503,4940400.0,,,,,
2025-06-04,177.6407928466797,179.55820122104362,175.30056287993773,179.54837374355853,5684800.0,,,,,
2025-06-05,178.9190673828125,179.5385285381881,176.90332424905236,178.13243408624976,3570700.0,,,,,
2025-06-06,178.69290161132812,179.46970743595097,178.01443057587704,178.633906739338,2647300.0,,,,,
2025-06-09,177.6112823486328,178.19141855702043,175.78236641748333,178.19141855702043,3114500.0,,,,,
2025-06-10,176.03802490234375,178.2602500712329,175.8118728949259,177.57195156792935,3225500.0,,,,,
2025-06-11,180.3054962158203,180.354663611248,175.6152237669146,176.11669519119877,3947300.0,,,,,
2025-06-12,181.02330017089844,181.02330017089844,178.59457796788874,180.74798077170385,5621300.0,,,,,
2025-06-13,181.24945068359372,182.06558139726303,180.1973254852236,180.9446338515521,5505800.0,,,,,
2025-06-16,180.22683715820312,183.5700251052247,178.5257532491387,180.8364858742303,5188000.0,,,,,
2025-06-17,180.3939971923828,181.4559348766485,178.59457861017265,179.56802398804655,7427900.0,,,,,
2025-06-18,179.55819702148438,181.51494526758856,179.29270509777186,180.74798193578093,6063400.0,,,,,
2025-06-20,180.22683715820312,180.4333342241023,178.67325544014756,179.1747268804984,10765200.0,,,,,
2025-06-23,181.8590850830078,182.3703989667029,180.236666130002,180.50215805089124,4308700.0,,,,,
2025-06-24,181.4067840576172,181.8787580329092,180.6299782402548,181.4854488874629,3184200.0,,,,,
2025-06-25,176.5985107421875,180.62998208199355,176.18551662576826,180.2465004057035,5113000.0,,,,,
2025-06-26,177.6407928466797,178.16193422525598,176.33301815960522,177.82761994537353,5847500.0,,,,,
2025-06-27,179.3447723388672,179.61226311443784,176.54111527908972,177.15535391620543,7053300.0,,,,,
2025-06-30,180.43453979492188,180.771371075406,178.35408284276744,179.31505423224658,5254100.0,,,,,
2025-07-01,175.87734985351562,182.11870539021965,174.7083418768921,181.03885596434,5176300.0,,,,,
2025-07-02,174.27243041992188,176.46184872511108,173.49969276906185,174.7083368110209,5572600.0,,,,,
2025-07-03,177.2147979736328,177.2147979736328,173.66812263867172,174.3120656949403,2734100.0,,,,,
2025-07-07,179.51318359375,179.78067436278803,176.58074706803004,177.690316011087,4653700.0,,,,,
2025-07-08,176.06558227539062,179.31504711318516,175.50088122457768,178.23519769505225,4177700.0,,,,,
2025-07-09,176.3231658935547,177.9280954650211,174.6588124022488,177.8983759467295,3821300.0,,,,,
2025-07-10,179.30514526367188,179.4537428468617,175.30274570000617,176.73924443223183,5212100.0,,,,,
2025-07-11,178.23519897460938,178.54231072722416,176.43213432581635,178.28473654171503,3430700.0,,,,,
