Date,Close,High,Low,Open,Volume,"('Close', 'UNH')","('High', 'UNH')","('Low', 'UNH')","('Open', 'UNH')","('Volume', 'UNH')"
2024-09-03,583.9012451171875,585.832348670262,577.2106023075618,577.8933343251391,3175500.0,,,,,
2024-09-04,589.265625,592.9328177760045,583.1211543301341,585.1888167202669,2935000.0,,,,,
2024-09-05,580.7901000976562,591.0406663941648,575.1137618017401,589.2753492931696,2144800.0,,,,,
2024-09-06,582.1458129882812,585.7837175832545,577.6398640680707,581.1607356673358,2926400.0,,,,,
2024-09-09,579.4343872070312,584.6815845821343,561.0692559226504,583.5502458246883,3411400.0,,,,,
2024-09-10,584.24267578125,589.8701999887783,576.5571927290772,580.516967233341,2863500.0,,,,,
2024-09-11,575.1917114257812,576.8010041203449,564.6777928153707,574.5967838830769,3563600.0,,,,,
2024-09-12,573.8946533203125,575.9330872152956,568.8133018827706,574.0019831778792,3395800.0,,,,,
2024-09-13,579.64892578125,582.9259682426717,572.7339197240996,576.4889162985595,2241900.0,,,,,
2024-09-16,576.6343383789062,586.0794619658635,575.2836268625019,582.3699338096881,2548600.0,,,,,
2024-09-17,565.691650390625,574.2656514742338,564.1549696504393,573.570760894992,3416000.0,,,,,
2024-09-18,568.3245239257812,572.1123703738893,560.1615314296637,564.6149362993465,2988300.0,,,,,
2024-09-19,564.820556640625,572.415844872083,562.3834213669852,571.3293614123887,2945700.0,,,,,
2024-09-20,562.7944946289062,566.5530093654019,557.5580827920982,559.5645555641664,5398700.0,,,,,
2024-09-23,561.2381591796875,567.1303913315215,559.8581156345955,564.2527965294117,2386100.0,,,,,
2024-09-24,562.98046875,565.0554628211,553.9855420991258,558.7032353330995,3188500.0,,,,,
2024-09-25,564.07666015625,568.7747585659922,560.9152425114048,565.6035436329053,2658800.0,,,,,
2024-09-26,562.6085205078125,564.360502717556,558.7912818117921,562.7944897722764,2751900.0,,,,,
2024-09-27,569.4990844726562,574.2559669747887,564.3507883274884,565.4176175151142,2986200.0,,,,,
2024-09-30,572.26904296875,573.9720985866509,566.455128425824,571.1140978915479,3009700.0,,,,,
2024-10-01,570.9182739257812,576.2036719750744,568.4420093221548,572.5821999590448,2648400.0,,,,,
2024-10-02,579.7369995117188,591.6878386526698,571.8480919802724,591.4333481291459,3667000.0,,,,,
2024-10-03,580.167724609375,580.6375165560838,571.9656016822105,578.0731359476885,2645800.0,,,,,
2024-10-04,578.650634765625,583.4759786971669,575.9492116095663,579.5608865265464,2462600.0,,,,,
2024-10-07,571.1728515625,579.8643618305521,570.9477528568157,576.2918159713861,2591100.0,,,,,
2024-10-08,569.2348022460938,576.7028448076964,567.2576617243851,575.5772319931557,2231400.0,,,,,
2024-10-09,578.670166015625,580.2166441405097,568.2853984349389,569.8024846937348,2207700.0,,,,,
2024-10-10,585.0126953125,586.2361616906256,580.1775537965644,582.5461679775364,2143200.0,,,,,
2024-10-11,585.355224609375,588.7515982387085,583.5445183193798,583.8283410044265,1909700.0,,,,,
2024-10-14,592.5492553710938,595.7106733500134,584.6994760356812,586.3927343726898,2447100.0,,,,,
2024-10-15,544.4816284179688,557.6070082301105,531.4737563300566,540.3023081945942,11939400.0,,,,,
2024-10-16,559.2122192382812,563.9494473339754,543.336489343421,545.1863847406727,5103900.0,,,,,
2024-10-17,554.014892578125,557.3818142430869,546.8600048213976,548.6805679466587,5588700.0,,,,,
2024-10-18,557.5188598632812,558.830441934979,551.0883142498102,554.8174368943826,3687000.0,,,,,
2024-10-21,559.3394165039062,566.9836915150929,556.6282557284086,557.548304801926,3018000.0,,,,,
2024-10-22,557.7635498046875,560.8760406775156,553.4863167091089,555.7962065785696,2593800.0,,,,,
2024-10-23,552.6544189453125,561.9527627462729,548.1128977408216,559.9854193942656,2911900.0,,,,,
2024-10-24,548.9057006835938,559.5645533200977,548.4163141684878,552.9969647811321,2590200.0,,,,,
2024-10-25,552.5761108398438,559.3687981979191,551.6462644942262,554.1421238243614,2513700.0,,,,,
2024-10-28,553.2416381835938,556.2660730238144,550.8632269742844,554.2302084669598,1826500.0,,,,,
2024-10-29,550.1976318359375,555.6298096486952,548.758804564487,550.8729875471166,2600300.0,,,,,
2024-10-30,551.010009765625,558.203966638785,549.0426666908803,549.3362866110907,2323600.0,,,,,
2024-10-31,552.5173950195312,556.3835605729844,548.9742413045059,548.9742413045059,2490000.0,,,,,
2024-11-01,555.5123901367188,558.2236104079664,551.9301073153421,553.124181675947,2548300.0,,,,,
2024-11-04,545.9302368164062,556.520567874053,543.6300844163918,554.7098019753739,2656600.0,,,,,
2024-11-05,554.9937133789062,556.667377067605,542.6318049300754,546.4294491580374,2608100.0,,,,,
2024-11-06,584.0241088867188,592.6470972934285,578.3080478396349,591.081084268249,6591300.0,,,,,
2024-11-07,592.5980834960938,594.7415986062815,583.4955071784211,585.9815689189095,5254300.0,,,,,
2024-11-08,602.7382202148438,606.643515065652,592.3534526523491,596.0727782369491,3875800.0,,,,,
2024-11-11,611.9778442382812,617.3415013893945,600.8883289502758,603.8051132370429,3003200.0,,,,,
2024-11-12,601.6223754882812,611.224136105894,600.7513129314899,606.4281843109711,2809400.0,,,,,
2024-11-13,593.0092163085938,599.9976701439464,590.2588664588237,599.9878728552268,3409400.0,,,,,
2024-11-14,580.5591430664062,593.1363503622596,576.4874145338615,590.6698236500364,3079200.0,,,,,
2024-11-15,579.65869140625,586.2164821909375,577.4271201203965,579.3552741780114,3423900.0,,,,,
2024-11-18,577.1334838867188,581.5281647979206,572.8953803594038,576.9279200645307,2577100.0,,,,,
2024-11-19,564.7520141601562,574.3831666489187,564.5269154895426,570.3505669773606,3198300.0,,,,,
2024-11-20,587.753173828125,589.847762340461,569.2054139300994,570.3408240397755,3928600.0,,,,,
2024-11-21,584.8070678710938,591.1788896339219,584.0631908357409,587.2637976495913,2722900.0,,,,,
2024-11-22,578.32763671875,588.497103211819,576.1743240256719,585.854403985749,3197900.0,,,,,
2024-11-25,592.9700927734375,596.8949822567403,582.379761218605,584.8952151223101,5146200.0,,,,,
2024-11-26,593.9097290039062,595.5540607017459,586.1676597924647,595.3289619973876,2693600.0,,,,,
2024-11-27,595.4659423828125,604.3434209576964,593.8216108567082,598.0597148151611,2269800.0,,,,,
2024-11-29,597.247314453125,602.7088846839381,593.7432902809983,595.8770083162186,2010800.0,,,,,
2024-12-02,595.6029663085938,600.9666232430277,588.0174755429041,600.9666232430277,3364900.0,,,,,
2024-12-03,592.3827514648438,602.6794623292976,591.9814808285213,597.8834508323141,2329900.0,,,,,
2024-12-04,597.8247680664062,609.6092337894626,594.0858478568955,598.0499264901947,4147600.0,,,,,
2024-12-05,566.6801147460938,596.0628961915442,561.7079914484391,592.7840308867853,5943700.0,,,,,
2024-12-06,537.9532470703125,569.7535743858028,532.5895897921282,569.7535743858028,13003600.0,,,,,
2024-12-09,550.8242797851562,553.1430291035894,535.1235175766301,542.3549018758224,7684700.0,,,,,
2024-12-10,555.314453125,557.8297199168949,547.297058966051,552.1801895082252,5360600.0,,,,,
2024-12-11,524.2077026367188,548.3483402594425,523.3626837703262,545.9509717815646,10363000.0,,,,,
2024-12-12,506.7481689453125,524.6694530267406,505.20559425608815,522.2426399596982,9403800.0,,,,,
2024-12-13,511.38568115234375,518.312545119102,501.79623713319023,506.6302836141993,8202900.0,,,,,
2024-12-16,489.7897338867188,512.5843734154057,487.4120052352196,508.9490113406626,8880000.0,,,,,
2024-12-17,477.0365295410156,486.9404191419807,467.50603500638624,478.49068039077736,14132700.0,,,,,
2024-12-18,490.9884338378906,497.6892757227489,477.5081610948514,479.8956947040824,10147600.0,,,,,
2024-12-19,480.7013854980469,494.84976979483474,477.74396932083977,491.4011200501121,7418100.0,,,,,
2024-12-20,491.3912658691406,493.8574183975484,480.19046332379736,480.7406760815092,10956900.0,,,,,
2024-12-23,497.4927673339844,499.8901358524824,490.3301363920641,492.010279318816,4286000.0,,,,,
2024-12-24,497.2569580078125,497.2569580078125,491.8432242366108,495.5866499887456,1824400.0,,,,,
2024-12-26,502.21875,503.2700312692489,495.9109424471098,496.8148506397676,3387000.0,,,,,
2024-12-27,501.0789794921875,504.2132432983905,498.92724277296105,500.5189618407147,3471800.0,,,,,
2024-12-30,498.92724609375,500.8235461723401,491.9120182379055,498.0036682270971,5408600.0,,,,,
2024-12-31,497.0211486816406,502.0713524114957,494.54519116274366,500.4501886794435,4214000.0,,,,,
2025-01-02,495.69476318359375,503.16194525203775,494.49607890682177,499.123773211651,4234900.0,,,,,
2025-01-03,504.0364074707031,507.26890007413374,496.5495556893942,497.50260818554506,3019500.0,,,,,
2025-01-06,504.6946716308594,511.20883101055455,500.9119663360643,504.0363952742697,4444800.0,,,,,
2025-01-07,505.2645568847656,510.4228241159664,502.2875009964179,509.78415751891134,3914500.0,,,,,
2025-01-08,515.3551025390625,515.5024456139415,500.6073620642776,505.51016240201,4141700.0,,,,,
2025-01-10,511.5920104980469,526.0941193066689,509.41076927000046,517.4380584213994,5467500.0,,,,,
2025-01-13,531.6847534179688,537.8353829381175,523.8245362612184,525.691301854728,6472500.0,,,,,
2025-01-14,534.2393188476562,535.0351634640966,527.1749460301371,530.2208162670164,3978300.0,,,,,
2025-01-15,533.9248657226562,536.7447137329609,524.9937278685735,527.7152871865876,4103900.0,,,,,
2025-01-16,501.6685180664063,530.4074662800331,501.0888306643477,521.0832335474956,9059900.0,,,,,
2025-01-17,500.85302734375,512.7023018479566,494.0146170946081,496.7853507308459,7495700.0,,,,,
2025-01-21,515.81689453125,515.8267293972774,503.859556471504,505.0680456189665,5682100.0,,,,,
2025-01-22,510.638916015625,515.2764747516006,506.9839442721229,512.5450208405119,3756100.0,,,,,
2025-01-23,520.513427734375,522.1935107818407,510.24600701743685,518.6466021608596,4580800.0,,,,,
2025-01-24,523.2054443359375,525.2883967066663,515.3452286067915,518.8823016974324,3671200.0,,,,,
2025-01-27,534.0231323242188,542.2664888660504,530.5449481161436,530.5449481161436,4263000.0,,,,,
2025-01-28,533.001220703125,536.9509983807366,528.4423410597733,533.521988791191,3162700.0,,,,,
2025-01-29,528.6978149414062,533.9838156010788,524.6793126360872,532.2643931552034,2737600.0,,,,,
2025-01-30,536.037353515625,537.5504237635629,525.6520341676942,530.0439018177271,2924700.0,,,,,
2025-01-31,533.0111083984375,539.5645472598717,531.9499623560964,533.748003711706,4120500.0,,,,,
2025-02-03,538.6016845703125,544.2315455179174,531.615931462233,532.5296744453888,4083600.0,,,,,
2025-02-04,535.9193725585938,539.2206489379441,532.0482137190623,535.6737408047369,2869900.0,,,,,
2025-02-05,530.3779296875,531.252393163102,512.7906713317382,521.4565671943651,4621600.0,,,,,
2025-02-06,520.7786254882812,529.6803183248322,516.0920121530439,528.4914989526202,3926800.0,,,,,
2025-02-07,517.8212280273438,523.0875582982346,516.2098693721838,519.9532948031869,3349100.0,,,,,
2025-02-10,524.0504760742188,524.8266508967764,514.2350399112776,518.4500595939717,3143100.0,,,,,
2025-02-11,524.5908203125,537.9728337974307,519.0395785186997,525.6519663067453,2631900.0,,,,,
2025-02-12,518.184814453125,532.8735465643683,516.3278238490719,530.4172288242012,3859200.0,,,,,
2025-02-13,521.8987426757812,524.9937270572821,517.8900152789554,521.6236662689232,2835100.0,,,,,
2025-02-14,514.36279296875,523.8834833598796,513.7732407031735,519.7568573756341,3705300.0,,,,,
2025-02-18,491.9807739257813,506.98395098318673,488.3159372841934,502.0123665757814,8759300.0,,,,,
2025-02-19,502.1106567382813,502.9163061708272,489.44586804801554,492.5702970245368,4380300.0,,,,,
2025-02-20,493.6412658691406,499.5462331964023,491.4993340590361,496.3628550706211,4144300.0,,,,,
2025-02-21,458.2702941894531,461.4929818148895,430.838124902224,431.8697663432568,19864900.0,,,,,
2025-02-24,453.4558715820313,459.8226576359708,449.014860127433,458.5257147387032,6919300.0,,,,,
2025-02-25,462.16107177734375,462.5344368483463,442.20595008416416,452.7189713738927,9101000.0,,,,,
2025-02-26,455.48974609375,464.7844442968191,450.1939404840339,456.53122244707487,5108400.0,,,,,
2025-02-27,460.3728942871094,467.0933760341543,456.8947399672392,458.02467011655074,4216800.0,,,,,
2025-02-28,466.6610412597656,468.0365731387544,456.36417692189553,458.8401343040754,6146300.0,,,,,
2025-03-03,458.8892517089844,468.9306794687732,457.08140551540697,466.0813569895952,5700200.0,,,,,
2025-03-04,466.317138671875,470.8367690005029,458.3095493853018,461.5420717051547,5864100.0,,,,,
2025-03-05,467.6632690429688,470.7090791253475,462.7801080606301,462.8390572890408,3637100.0,,,,,
2025-03-06,479.1980895996094,479.5910944191105,463.7527633168851,467.6828714805875,4964000.0,,,,,
2025-03-07,484.85748291015625,491.1849598173456,474.92411836172056,475.376072430992,5434100.0,,,,,
2025-03-10,473.8456115722656,491.2415976296622,471.3689194115442,485.7455259952085,5108900.0,,,,,
2025-03-11,479.5883483886719,480.3086391491216,470.80649237179273,476.0953296628606,4101000.0,,,,,
2025-03-12,474.7237548828125,481.12762741599886,472.46417391205927,476.72683766986046,3680800.0,,,,,
2025-03-13,475.1283264160156,477.63461906547167,468.6948832797043,473.0858263364785,2876600.0,,,,,
2025-03-14,482.1636962890625,482.9530952259914,471.89187411204506,474.6152477475916,3915900.0,,,,,
2025-03-17,492.3960571289063,493.9649480448277,479.4995696373405,481.0388599741876,5152300.0,,,,,
2025-03-18,497.1126098632813,499.2538188046016,491.212006906194,495.5733195168679,3617600.0,,,,,
2025-03-19,496.52056884765625,499.6287499355088,493.4222345439784,498.3361411970289,3317600.0,,,,,
2025-03-20,504.5130310058594,507.56204108206,496.826456548839,498.5433502864164,4965400.0,,,,,
2025-03-21,509.9893493652344,512.1108345230967,498.3854711635165,504.8879924045595,10244900.0,,,,,
2025-03-24,509.64404296875,511.3708136854883,504.33545160443606,508.2429087358777,3840900.0,,,,,
2025-03-25,506.61474609375,512.1108173917922,504.7399726306131,511.4004035473308,3015100.0,,,,,
2025-03-26,511.3214416503906,516.0083903007682,506.0424212460316,508.36126355541535,3253800.0,,,,,
2025-03-27,508.8743591308594,514.1632568367877,506.1411687667224,509.4368002389984,2822200.0,,,,,
2025-03-28,509.1900939941406,514.0645231364069,508.2132448313652,510.0090934864084,2379100.0,,,,,
2025-03-31,516.7977905273438,521.1097787300698,511.7063103931688,512.2884450612817,5238700.0,,,,,
2025-04-01,516.1761474609375,521.1591021711955,514.034968708308,518.7613649991304,2962500.0,,,,,
2025-04-02,516.255126953125,518.0312219548305,509.9400555859678,516.0084454188608,2378900.0,,,,,
2025-04-03,533.2662353515625,541.219245002213,522.2642156703681,522.9549359587578,6457900.0,,,,,
2025-04-04,518.08056640625,544.4162904395972,517.8733924533842,533.4636539814366,9919000.0,,,,,
2025-04-07,517.7351684570312,522.1754356646817,496.9053659644258,506.58517618059375,7356700.0,,,,,
2025-04-08,545.7384643554688,577.2446201219527,540.1930687342762,574.4422916216627,11762300.0,,,,,
2025-04-09,570.8209838867188,581.5763212426814,547.1001128233074,552.7047092064687,12691900.0,,,,,
2025-04-10,586.510009765625,593.8907016188897,572.3011300334235,572.5379346581301,8646000.0,,,,,
2025-04-11,591.5126342773438,598.3111911927577,578.7444570496708,581.1026865301809,6121500.0,,,,,
2025-04-14,579.2673950195312,587.7236445317509,571.6005143057439,587.1020022995531,4839300.0,,,,,
2025-04-15,575.843505859375,584.9904157685869,574.284461772834,584.378650410257,3871300.0,,,,,
2025-04-16,577.2742309570312,586.9145644780917,575.2218839773552,577.5505431802472,4192100.0,,,,,
2025-04-17,448.0821838378906,483.2885946801667,441.1652542141313,475.5526655139242,29120200.0,,,,,
2025-04-21,419.6841735839844,447.4802593961935,419.1710868833866,443.7899136404772,13029900.0,,,,,
2025-04-22,421.5096435546875,425.7723074870012,411.5831815064,419.0033809691291,10156900.0,,,,,
2025-04-23,422.279296875,433.0247586483428,418.1251883905699,421.4011262971116,8345700.0,,,,,
2025-04-24,418.6185302734375,424.1935264808628,418.0264886159035,421.89446801430137,7629100.0,,,,,
2025-04-25,413.0830078125,417.9376831129969,406.550856070385,417.9376831129969,9263800.0,,,,,
2025-04-28,414.4249572753906,418.490263943046,410.0340141354528,414.1782757532029,6614300.0,,,,,
2025-04-29,403.79791259765625,416.1517119128174,403.6696333930577,415.5991477333846,9909100.0,,,,,
2025-04-30,405.97857666015625,407.7744253345997,395.6771540800942,403.6005632178968,9192800.0,,,,,
2025-05-01,395.36138916015625,406.5212584521122,394.5522665666881,405.8601688571365,9316800.0,,,,,
2025-05-02,394.6115112304688,396.6638882485275,387.8918788529166,394.6509585930824,11392900.0,,,,,
2025-05-05,399.4365539550781,404.2616586010646,392.3123909538131,393.8220805455811,8157200.0,,,,,
2025-05-06,389.2732849121094,399.34774896691,388.1977571828005,397.4532217924701,7858600.0,,,,,
2025-05-07,385.86907958984375,390.2698692602106,380.5802425133474,390.102142697797,8517200.0,,,,,
2025-05-08,380.4322204589844,385.7309646966643,380.2546169951488,384.8231634717995,7218300.0,,,,,
2025-05-09,375.5874328613281,381.4189575466243,373.5153020525348,380.5506638830498,8381100.0,,,,,
2025-05-12,373.7225036621094,382.0701978866687,371.83785323146304,375.94263734723086,11004800.0,,,,,
2025-05-13,307.24676513671875,337.4603122519185,304.9970309262055,331.2833974852288,59478300.0,,,,,
2025-05-14,303.9215087890625,318.6533219002203,303.03343122925526,317.18310968063435,40029600.0,,,,,
2025-05-15,270.7082824707031,272.97774021186035,245.5763701995523,271.2509697223967,121849200.0,,,,,
2025-05-16,288.03521728515625,290.5809573543986,265.56747499864923,275.5827388153732,71094300.0,,,,,
2025-05-19,311.6969299316406,312.09161435895413,293.3043405164136,300.7245101323789,62524700.0,,,,,
2025-05-20,317.3113708496094,320.3307804653573,308.4308358135625,316.66015811262497,41487000.0,,,,,
2025-05-21,298.9582824707031,305.84561132722865,296.0869059268329,297.0045539662425,45506900.0,,,,,
2025-05-22,292.7320251464844,301.6125594339853,288.61736434378054,289.9889279821781,27159600.0,,,,,
2025-05-23,291.6466369628906,295.7218205230119,287.76881066530177,292.169600584862,16873600.0,,,,,
2025-05-27,291.0841979980469,295.9685042128409,285.2921206389317,295.52446542513576,20144600.0,,,,,
2025-05-28,294.15289306640625,299.74764310983915,289.3870194173625,290.0974633893462,16114200.0,,,,,
2025-05-29,294.2121276855469,299.35296211621494,291.0841927713556,292.8602876653034,16221100.0,,,,,
2025-05-30,297.9024963378906,301.5829957274985,291.91306136475265,294.01479288773953,16309300.0,,,,,
2025-06-02,300.6751708984375,309.3879488946674,296.9749481157115,299.0964031553097,19074400.0,,,,,
2025-06-03,297.2216186523437,301.66188582754893,296.02768857673,299.0766684235388,12805700.0,,,,,
2025-06-04,296.3927917480469,303.5564328945045,296.21518827643825,299.5108498481925,11255600.0,,,,,
2025-06-05,291.9130554199219,298.40573023464765,290.20600837023125,296.39280049288703,13529000.0,,,,,
2025-06-06,299.195068359375,300.3495510652753,293.20563412350594,293.2845890689889,12589000.0,,,,,
2025-06-09,299.1654968261719,303.319605388956,297.1427203110076,300.9909461834496,12170300.0,,,,,
2025-06-10,299.75750732421875,301.0698396869142,296.5999720017728,299.7673541079686,11384100.0,,,,,
2025-06-11,306.4376525878906,307.4441023607918,298.2182374946376,298.6622461683482,14711400.0,,,,,
2025-06-12,314.2722473144531,314.5682530848242,304.4148636987342,307.2664863282736,15957200.0,,,,,
2025-06-13,309.36822509765625,313.2066039834934,307.7697336741164,311.7067610774638,13762400.0,,,,,
2025-06-16,305.7311706542969,311.3059849573297,302.8791685854368,311.0376886034613,14240100.0,,,,,
2025-06-17,306.93359375,308.00683987923765,303.60458986910714,305.5225131511465,11593900.0,,,,,
2025-06-18,305.2740783691406,309.8352985712511,304.310158392251,305.6218598476673,12205600.0,,,,,
2025-06-20,300.1166076660156,307.64907275877107,299.69922744340766,307.55964063812365,16177900.0,,,,,
2025-06-23,298.794921875,300.5737082138444,293.6672681279907,300.0072744701408,12274700.0,,,,,
2025-06-24,303.7039489746094,303.9027072302504,297.45337484759807,299.5601092481364,8781400.0,,,,,
2025-06-25,300.12652587890625,302.47174602853084,297.92044257961044,302.47174602853084,8722100.0,,,,,
2025-06-26,300.7227783203125,304.78713322711263,299.4011298384085,300.67310391602257,6532700.0,,,,,
2025-06-27,307.17205810546875,308.5036838264651,300.3054061924122,301.0507041591443,15304400.0,,,,,
2025-06-30,310.01416015625,310.42159337249666,304.41945159904503,307.06277883594174,10074100.0,,,,,
2025-07-01,324.0953369140625,324.5027398037257,309.1297250478108,310.0141599051978,17865500.0,,,,,
2025-07-02,305.6318054199219,320.3986590897945,304.5088848996695,318.7291684999594,18177200.0,,,,,
2025-07-03,306.6155700683594,310.2923854856395,306.2975993185352,307.8974910569924,6161100.0,,,,,
2025-07-07,301.8059387207031,306.6752130260001,299.3116953160099,306.0690518630032,9031200.0,,,,,
2025-07-08,305.7709350585937,306.3671491913413,301.8953612382168,302.3226884683565,9613800.0,,,,,
2025-07-09,301.0109558105469,301.6966323873792,296.8770326539392,301.28919918040253,12816700.0,,,,,
2025-07-10,297.6322937011719,303.0182971493815,294.7405337052032,301.16002557984683,11355600.0,,,,,
2025-07-11,302.1935119628906,302.2133756594409,296.13174862708536,298.1390737238174,9808200.0,,,,,
2025-07-14,298.695556640625,302.1338866535345,297.12547549826616,299.74893906930083,10681400.0,,,,,
2025-07-15,289.88116455078125,298.79492985209686,289.2054349751221,297.83100989148625,16019000.0,,,,,
