Date,Close,High,Low,Open,Volume,"('Close', 'MRVL')","('High', 'MRVL')","('Low', 'MRVL')","('Open', 'MRVL')","('Volume', 'MRVL')"
2024-06-03,67.88458251953125,70.8205132022977,66.77987750499484,69.86508649270174,12623300.0,,,,,
2024-06-04,66.06330108642578,67.44666884761628,65.7846381694946,67.3670562949181,14604900.0,,,,,
2024-06-05,69.46699523925781,69.56651663212297,66.70025192243487,67.12820074545104,12610900.0,,,,,
2024-06-06,67.77510833740234,69.56652396991372,67.53625545073295,69.14852951999318,8626300.0,,,,,
2024-06-07,67.6656265258789,68.63099999833081,67.19786761918607,67.68553536058685,8800000.0,,,,,
2024-06-10,69.13856506347656,69.5267037953338,66.71020369042489,66.75001376458914,9190100.0,,,,,
2024-06-11,70.06414031982422,70.43237028071059,68.28267906130395,68.69071910312333,6407400.0,,,,,
2024-06-12,73.01001739501953,73.04982747563798,71.06932342109789,71.35793321783784,10296500.0,,,,,
2024-06-13,72.52235412597656,75.33884697531826,71.3081732939866,74.23414196214681,17515600.0,,,,,
2024-06-14,72.92044067382812,73.12944548918603,71.30817421761093,71.84559890068209,6029800.0,,,,,
2024-06-17,71.47735595703125,73.08962988436123,70.43236233122549,73.06972104964349,9859200.0,,,,,
2024-06-18,72.79106140136719,73.77633616059927,71.666455164789,72.20387983155086,8747400.0,,,,,
2024-06-20,72.89057922363281,74.9407563909704,72.5422505473605,72.7811034120907,14490000.0,,,,,
2024-06-21,71.54702758789062,72.66168704106286,70.59160845359855,72.60196812498464,14397100.0,,,,,
2024-06-24,67.4466781616211,71.2185976635232,67.20782528455229,70.92998029027518,13810100.0,,,,,
2024-06-25,67.93434143066406,68.31252576041094,66.48130783574746,67.80495678635931,13940100.0,,,,,
2024-06-26,67.94429016113281,68.14334054526498,66.95901543691484,67.75520178745197,6637300.0,,,,,
2024-06-27,68.402099609375,68.81013959336228,67.32725035551333,67.37700725488006,6039000.0,,,,,
2024-06-28,69.56652069091797,71.95507222401739,68.9196202100583,68.97933153066208,22414300.0,,,,,
2024-07-01,70.66127014160156,70.71103463664612,68.50162469339557,69.71580547972215,7210400.0,,,,,
2024-07-02,71.25840759277344,71.38779224537022,69.52671094990467,70.45227438873033,8308600.0,,,,,
2024-07-03,71.85553741455078,72.79105519091102,70.64136430026895,70.64136430026895,6101800.0,,,,,
2024-07-05,71.73611450195312,72.60195894919639,71.22854554091701,72.16406331361193,5403200.0,,,,,
2024-07-08,74.5526123046875,75.18955829372942,71.64653768756419,71.70625659422102,12762300.0,,,,,
2024-07-09,73.48770904541016,76.0653562205718,72.92042879342401,74.85117557067284,9080200.0,,,,,
2024-07-10,74.52275848388672,75.47817758833443,72.85077315285419,73.806199850298,8445200.0,,,,,
2024-07-11,71.83563995361328,74.95070444241475,71.25840522748523,74.89099312350349,11489800.0,,,,,
2024-07-12,73.29984283447266,74.4951159873282,71.26789291331302,72.62253126029482,10190800.0,,,,,
2024-07-15,73.30979919433594,73.96720051145387,72.64244277797373,73.58869395942388,7870800.0,,,,,
2024-07-16,75.30191040039062,75.39155948527132,72.12449362313968,73.70822066268155,6787300.0,,,,,
2024-07-17,67.66215515136719,72.43326929336003,67.64223735422914,72.21413552828082,18019200.0,,,,,
2024-07-18,67.94105529785156,69.65427476151764,65.73976997280106,69.46502147678555,12542600.0,,,,,
2024-07-19,66.24776458740234,68.24983403010205,65.76965380150632,67.8215291424936,9367800.0,,,,,
2024-07-22,68.73789978027344,68.88730985900953,66.07842165684531,67.86136470465489,10653300.0,,,,,
2024-07-23,68.1203384399414,69.634349353734,67.76175730769116,67.76175730769116,5956600.0,,,,,
2024-07-24,64.09627532958984,67.58247531363155,63.996671135622655,66.78563416258118,10741400.0,,,,,
2024-07-25,63.73769378662109,66.3473622545302,61.87506432396405,63.59824260466035,13634700.0,,,,,
2024-07-26,65.46086883544922,66.03858373322421,64.415005920488,65.65012210179565,8626600.0,,,,,
2024-07-29,64.22576141357422,66.48680755527732,63.83729217581666,65.64016058941712,8623400.0,,,,,
2024-07-30,62.55238342285156,65.21185778351402,62.04439598748342,64.62418015881677,10623700.0,,,,,
2024-07-31,66.71590423583984,67.12428367275795,64.66402155505266,66.25771130762122,14508100.0,,,,,
2024-08-01,62.81136322021485,66.63622270478879,61.89498869596106,65.29154711553848,14189300.0,,,,,
2024-08-02,59.01638412475586,60.580193492949874,57.75139113143946,60.32122031463097,20178800.0,,,,,
2024-08-05,57.44261169433594,58.58807889038881,52.98027629870104,53.2193316768852,14025800.0,,,,,
2024-08-06,57.99044418334961,59.693700871472586,56.6557275494603,58.72752429181696,11107100.0,,,,,
2024-08-07,55.92860794067383,61.27743352823501,55.80907835237458,60.11204474008338,11349500.0,,,,,
2024-08-08,60.91884994506836,60.98857363564776,57.07406906611895,58.070126131146,13045500.0,,,,,
2024-08-09,60.32121658325195,61.11806146685277,59.49448740425252,60.400899171783976,7720100.0,,,,,
2024-08-12,60.27141189575195,61.37703585620127,59.72358126480267,60.69971674168559,8332500.0,,,,,
2024-08-13,63.79745864868164,64.325367682171,60.50050836487026,61.75553860664035,11852500.0,,,,,
2024-08-14,63.53848648071289,64.79352061693379,62.642033526269394,64.09627605267197,7701300.0,,,,,
2024-08-15,69.05664825439453,69.52479635939997,65.68997001804739,66.5067366269994,17091400.0,,,,,
2024-08-16,69.04667663574219,70.07261421454213,67.751799389127,67.85141117679929,11575800.0,,,,,
2024-08-19,70.75989532470703,70.87942490912974,67.30357606810225,68.64825159578011,9607200.0,,,,,
2024-08-20,69.13632202148438,70.73001174781277,68.58848761588148,69.72399202084745,10304300.0,,,,,
2024-08-21,71.05870819091797,71.21808097083034,69.21600411922749,70.02281551873718,9332700.0,,,,,
2024-08-22,68.3892822265625,71.49697542834113,68.12034256144712,71.21808066400841,9705600.0,,,,,
2024-08-23,71.55674743652344,72.29383525494322,69.73396848922786,70.18219120100422,12982800.0,,,,,
2024-08-26,68.54863739013672,71.56668866208695,68.3095858555407,70.6901613023607,10382000.0,,,,,
2024-08-27,69.43512725830078,69.91323792550519,66.77565709512525,68.06057143896889,6699300.0,,,,,
2024-08-28,68.17015075683594,69.69411691291167,67.36333933355678,68.82754449506095,8661000.0,,,,,
2024-08-29,69.56462097167969,71.47705628995698,68.55860881910742,68.86738407392542,16527000.0,,,,,
2024-08-30,75.93939971923828,78.68851975231686,72.42331897657554,77.99128274360399,32029800.0,,,,,
2024-09-03,69.74391174316406,74.70427922757226,69.26580861172246,74.28593708773279,22273200.0,,,,,
2024-09-04,70.59056854248047,71.87548309755698,68.28967150231439,68.80762544354387,11815400.0,,,,,
2024-09-05,69.61442565917969,71.7061439155508,69.08651664582973,69.4450977868433,8823800.0,,,,,
2024-09-06,65.93898010253906,69.31561322348037,65.27162363777421,69.22597172790582,17130900.0,,,,,
2024-09-09,68.65821838378906,68.7578225770845,67.2438190807804,67.57251215872407,11622600.0,,,,,
2024-09-10,71.31768798828125,71.58662766522596,68.20999464981054,68.28967344361573,12203700.0,,,,,
2024-09-11,74.5947036743164,74.85368060668212,70.6702368965345,72.58267199798179,14571600.0,,,,,
2024-09-12,74.00704193115234,75.32183693453764,73.0209399791292,73.77794546571837,10595400.0,,,,,
2024-09-13,74.18633270263672,75.61069459338798,72.99105967861964,74.71424172520322,8863600.0,,,,,
2024-09-16,73.11058807373047,74.12656290830215,72.15437422963004,73.57873609725416,7666700.0,,,,,
2024-09-17,72.48307037353516,73.93732039784311,71.6862292690607,73.70822392572784,6346700.0,,,,,
2024-09-18,71.26789093017578,73.76798886335301,71.12844353945326,72.71217073379312,8449200.0,,,,,
2024-09-19,74.58474731445312,75.72025171528533,73.22015405342972,74.53494902277818,12149600.0,,,,,
2024-09-20,73.5787353515625,74.45526279994328,72.15437349837372,74.1863307462361,14307500.0,,,,,
2024-09-23,71.52686309814453,73.81779763374539,69.79372574646372,73.57874604024431,14430600.0,,,,,
2024-09-24,70.91925811767578,72.37350808161266,70.57063967398356,72.12449382193077,7702100.0,,,,,
2024-09-25,70.89934539794922,71.7061492253167,70.0327729764456,70.42123464142348,9341100.0,,,,,
2024-09-26,73.16038513183594,74.53494868398313,71.18819648643377,73.49904847052147,11715300.0,,,,,
2024-09-27,70.7100830078125,73.0607780927269,69.78374971079698,72.91136802559956,12366900.0,,,,,
2024-09-30,71.83563995361328,71.90536364583116,69.96304776379735,70.25190523136071,9082900.0,,,,,
2024-10-01,70.03276062011719,72.49302246377239,69.71402270510788,71.74597976303392,12896400.0,,,,,
2024-10-02,71.7559585571289,72.69225471720584,69.74391884283334,70.22202962225707,10872900.0,,,,,
2024-10-03,71.95515441894531,73.54884407398336,70.58059851634594,70.7499263798443,8344400.0,,,,,
2024-10-04,73.12055206298828,73.95723634160728,72.32370337917872,73.42932731829117,10249200.0,,,,,
2024-10-07,73.42932891845703,74.16640902749029,71.61650534263202,71.87548231041058,8227200.0,,,,,
2024-10-08,72.82173919677734,73.48909566667109,71.52686185578717,72.36355381747806,9750100.0,,,,,
2024-10-09,72.55280303955078,73.40941284232026,71.27785103523715,72.54284793902357,8105200.0,,,,,
2024-10-10,72.25399017333984,72.59264597354486,71.1981719735085,71.72608107342417,7658400.0,,,,,
2024-10-11,73.77921295166016,74.27765377602235,71.5461925824831,71.72563158347764,7650700.0,,,,,
2024-10-14,77.4377670288086,77.67701649571106,74.31753019617766,74.76612389732021,12347900.0,,,,,
2024-10-15,79.1623764038086,82.3922708580465,77.72686437721241,80.18916329843088,25056300.0,,,,,
2024-10-16,81.42529296875,82.15301991518002,78.0059886263363,79.16237498381888,16355600.0,,,,,
2024-10-17,79.66081237792969,83.92746441284885,79.64087048677416,83.86764634498529,12989700.0,,,,,
2024-10-18,79.60099792480469,80.81719475001718,79.27202515622687,80.21906728344149,5996000.0,,,,,
2024-10-21,81.5748291015625,82.68136836669662,80.32872701070008,80.51812935670074,8408700.0,,,,,
2024-10-22,83.09008026123047,83.38914778499186,80.94678328921538,80.94678328921538,8795100.0,,,,,
2024-10-23,81.5748291015625,83.0701516105974,79.5312186303067,82.6414921871166,8366400.0,,,,,
2024-10-24,81.67451477050781,82.62154930599092,80.96672970403876,82.61158596541782,6226300.0,,,,,
2024-10-25,81.35552215576172,83.15987573226899,81.33558026115034,82.0433730133714,6970400.0,,,,,
2024-10-28,83.17980194091797,83.65830084289514,81.62466149548484,82.34241745405353,6652500.0,,,,,
