Date,Close,High,Low,Open,Volume,"('Close', 'ASM')","('High', 'ASM')","('Low', 'ASM')","('Open', 'ASM')","('Volume', 'ASM')"
2024-06-03,1.0399999618530271,1.0700000524520874,1.0299999713897705,1.0700000524520874,815500.0,,,,,
2024-06-04,0.9399999976158142,1.0099999904632568,0.9399999976158142,1.0,1775300.0,,,,,
2024-06-05,1.0099999904632568,1.0199999809265137,0.8999999761581421,0.9399999976158142,1611900.0,,,,,
2024-06-06,1.0499999523162842,1.0800000429153442,1.0199999809265137,1.0299999713897705,1356800.0,,,,,
2024-06-07,0.9900000095367432,1.0199999809265137,0.9399999976158142,1.0099999904632568,1132600.0,,,,,
2024-06-10,0.9900000095367432,0.9900000095367432,0.949999988079071,0.9900000095367432,962600.0,,,,,
2024-06-11,0.9399999976158142,0.9800000190734864,0.9200000166893004,0.9800000190734864,989400.0,,,,,
2024-06-12,0.9399999976158142,0.9800000190734864,0.9200000166893004,0.9700000286102296,717000.0,,,,,
2024-06-13,0.9100000262260436,0.9300000071525574,0.8799999952316284,0.9100000262260436,1054000.0,,,,,
2024-06-14,0.8899999856948853,0.9300000071525574,0.8799999952316284,0.9100000262260436,1394000.0,,,,,
2024-06-17,0.8700000047683716,0.9100000262260436,0.8600000143051147,0.8899999856948853,930200.0,,,,,
2024-06-18,0.8899999856948853,0.8999999761581421,0.8600000143051147,0.8600000143051147,461400.0,,,,,
2024-06-20,0.9900000095367432,1.0199999809265137,0.9200000166893004,0.9300000071525574,1608300.0,,,,,
2024-06-21,0.959999978542328,0.9900000095367432,0.9399999976158142,0.9800000190734864,674400.0,,,,,
2024-06-24,0.9399999976158142,0.9800000190734864,0.9300000071525574,0.9800000190734864,380500.0,,,,,
2024-06-25,0.8899999856948853,0.9399999976158142,0.8799999952316284,0.9399999976158142,737800.0,,,,,
2024-06-26,0.9200000166893004,0.9200000166893004,0.8899999856948853,0.8999999761581421,477500.0,,,,,
2024-06-27,0.9200000166893004,0.9399999976158142,0.9100000262260436,0.9200000166893004,531800.0,,,,,
2024-06-28,0.8999999761581421,0.9300000071525574,0.8799999952316284,0.9300000071525574,435100.0,,,,,
2024-07-01,0.8899999856948853,0.9100000262260436,0.8899999856948853,0.8999999761581421,225300.0,,,,,
2024-07-02,0.8899999856948853,0.9100000262260436,0.8799999952316284,0.8899999856948853,306900.0,,,,,
