Date,Close,High,Low,Open,Volume,"('Close', 'AXTI')","('High', 'AXTI')","('Low', 'AXTI')","('Open', 'AXTI')","('Volume', 'AXTI')"
2024-07-15,3.740000009536743,3.880000114440918,3.7100000381469727,3.7899999618530273,398300.0,,,,,
2024-07-16,3.930000066757202,4.03000020980835,3.75,3.759999990463257,321100.0,,,,,
2024-07-17,3.700000047683716,3.990000009536743,3.700000047683716,3.880000114440918,268900.0,,,,,
2024-07-18,3.5,3.759999990463257,3.450000047683716,3.700000047683716,421400.0,,,,,
2024-07-19,3.3499999046325684,3.490000009536743,3.3399999141693115,3.470000028610229,177200.0,,,,,
2024-07-22,3.4200000762939453,3.490000009536743,3.3399999141693115,3.390000104904175,241000.0,,,,,
2024-07-23,3.640000104904175,3.700000047683716,3.390000104904175,3.390000104904175,358600.0,,,,,
2024-07-24,3.4600000381469727,3.630000114440918,3.450000047683716,3.5899999141693115,186700.0,,,,,
2024-07-25,3.289999961853028,3.5299999713897705,3.2699999809265137,3.509999990463257,337100.0,,,,,
2024-07-26,3.25,3.380000114440918,3.2100000381469727,3.380000114440918,292200.0,,,,,
2024-07-29,3.559999942779541,3.7100000381469727,3.259999990463257,3.259999990463257,456000.0,,,,,
2024-07-30,3.450000047683716,3.619999885559082,3.390000104904175,3.569999933242798,326400.0,,,,,
2024-07-31,3.640000104904175,3.7699999809265137,3.380000114440918,3.450000047683716,324100.0,,,,,
2024-08-01,3.289999961853028,3.539999961853028,3.25,3.4100000858306885,664900.0,,,,,
2024-08-02,2.680000066757202,3.1600000858306885,2.680000066757202,3.049999952316284,1024800.0,,,,,
2024-08-05,2.369999885559082,2.5299999713897705,2.3499999046325684,2.4800000190734863,606400.0,,,,,
2024-08-06,2.430000066757202,2.5199999809265137,2.359999895095825,2.369999885559082,291900.0,,,,,
2024-08-07,2.319999933242798,2.569999933242798,2.319999933242798,2.5,297600.0,,,,,
2024-08-08,2.490000009536743,2.5899999141693115,2.3399999141693115,2.380000114440918,229500.0,,,,,
2024-08-09,2.430000066757202,2.5199999809265137,2.400000095367432,2.4800000190734863,182500.0,,,,,
2024-08-12,2.369999885559082,2.470000028610229,2.299999952316284,2.390000104904175,280900.0,,,,,
2024-08-13,2.390000104904175,2.4600000381469727,2.319999933242798,2.430000066757202,299200.0,,,,,
2024-08-14,2.4100000858306885,2.440000057220459,2.3299999237060547,2.430000066757202,250600.0,,,,,
2024-08-15,2.6700000762939453,2.690000057220459,2.490000009536743,2.5199999809265137,332300.0,,,,,
2024-08-16,2.869999885559082,2.990000009536743,2.5199999809265137,2.5299999713897705,769000.0,,,,,
2024-08-19,2.8299999237060547,2.9200000762939453,2.759999990463257,2.900000095367432,132900.0,,,,,
2024-08-20,2.789999961853028,2.890000104904175,2.7300000190734863,2.8499999046325684,148500.0,,,,,
2024-08-21,2.8399999141693115,2.869999885559082,2.789999961853028,2.799999952316284,151900.0,,,,,
2024-08-22,2.789999961853028,2.890000104904175,2.7699999809265137,2.8399999141693115,177800.0,,,,,
2024-08-23,2.940000057220459,2.9600000381469727,2.799999952316284,2.809999942779541,168900.0,,,,,
2024-08-26,2.7699999809265137,2.950000047683716,2.680000066757202,2.950000047683716,223400.0,,,,,
2024-08-27,2.640000104904175,2.759999990463257,2.640000104904175,2.740000009536743,147400.0,,,,,
2024-08-28,2.640000104904175,2.740000009536743,2.5799999237060547,2.619999885559082,187500.0,,,,,
2024-08-29,2.6700000762939453,2.7699999809265137,2.640000104904175,2.640000104904175,88400.0,,,,,
2024-08-30,2.650000095367432,2.7100000381469727,2.619999885559082,2.700000047683716,73000.0,,,,,
2024-09-03,2.450000047683716,2.619999885559082,2.450000047683716,2.609999895095825,177800.0,,,,,
2024-09-04,2.4600000381469727,2.490000009536743,2.400000095367432,2.4600000381469727,143700.0,,,,,
2024-09-05,2.369999885559082,2.470000028610229,2.3299999237060547,2.4600000381469727,187600.0,,,,,
2024-09-06,2.319999933242798,2.400000095367432,2.259999990463257,2.380000114440918,216400.0,,,,,
2024-09-09,2.2799999713897705,2.369999885559082,2.25,2.369999885559082,141700.0,,,,,
2024-09-10,2.2799999713897705,2.299999952316284,2.200000047683716,2.2799999713897705,170400.0,,,,,
2024-09-11,2.359999895095825,2.359999895095825,2.2300000190734863,2.319999933242798,127300.0,,,,,
2024-09-12,2.289999961853028,2.430000066757202,2.289999961853028,2.380000114440918,107500.0,,,,,
2024-09-13,2.3499999046325684,2.4200000762939453,2.319999933242798,2.3399999141693115,220800.0,,,,,
2024-09-16,2.319999933242798,2.369999885559082,2.2799999713897705,2.3299999237060547,164400.0,,,,,
2024-09-17,2.220000028610229,2.359999895095825,2.2100000381469727,2.3499999046325684,318900.0,,,,,
2024-09-18,2.109999895095825,2.240000009536743,2.109999895095825,2.2100000381469727,429400.0,,,,,
2024-09-19,2.180000066757202,2.259999990463257,2.140000104904175,2.200000047683716,336700.0,,,,,
2024-09-20,2.0999999046325684,2.2100000381469727,2.0799999237060547,2.180000066757202,311500.0,,,,,
2024-09-23,2.0,2.220000028610229,2.0,2.0899999141693115,545500.0,,,,,
2024-09-24,2.0799999237060547,2.150000095367432,2.039999961853028,2.039999961853028,479200.0,,,,,
2024-09-25,2.039999961853028,2.0999999046325684,2.0199999809265137,2.069999933242798,353100.0,,,,,
2024-09-26,2.4600000381469727,2.490000009536743,2.0799999237060547,2.130000114440918,637400.0,,,,,
2024-09-27,2.549999952316284,2.5799999237060547,2.369999885559082,2.490000009536743,253400.0,,,,,
2024-09-30,2.4200000762939453,2.559999942779541,2.359999895095825,2.5299999713897705,268200.0,,,,,
2024-10-01,2.3399999141693115,2.440000057220459,2.2799999713897705,2.4200000762939453,238800.0,,,,,
2024-10-02,2.3499999046325684,2.450000047683716,2.299999952316284,2.3399999141693115,150600.0,,,,,
2024-10-03,2.430000066757202,2.470000028610229,2.3399999141693115,2.3399999141693115,151300.0,,,,,
2024-10-04,2.5299999713897705,2.700000047683716,2.450000047683716,2.559999942779541,314300.0,,,,,
2024-10-07,2.4800000190734863,2.5799999237060547,2.4200000762939453,2.539999961853028,328700.0,,,,,
2024-10-08,2.5199999809265137,2.619999885559082,2.380000114440918,2.470000028610229,688900.0,,,,,
2024-10-09,2.5,2.5199999809265137,2.440000057220459,2.5199999809265137,177500.0,,,,,
2024-10-10,2.6600000858306885,2.6700000762939453,2.4200000762939453,2.440000057220459,955300.0,,,,,
2024-10-11,2.5799999237060547,2.720000028610229,2.539999961853028,2.650000095367432,305900.0,,,,,
2024-10-14,2.5,2.640000104904175,2.470000028610229,2.609999895095825,170800.0,,,,,
2024-10-15,2.390000104904175,2.5299999713897705,2.3399999141693115,2.4800000190734863,226600.0,,,,,
2024-10-16,2.619999885559082,2.690000057220459,2.4100000858306885,2.430000066757202,315700.0,,,,,
2024-10-17,2.609999895095825,2.680000066757202,2.5,2.640000104904175,189000.0,,,,,
2024-10-18,2.609999895095825,2.720000028610229,2.5899999141693115,2.619999885559082,170800.0,,,,,
2024-10-21,2.5199999809265137,2.609999895095825,2.5,2.5899999141693115,103500.0,,,,,
2024-10-22,2.5999999046325684,2.5999999046325684,2.440000057220459,2.509999990463257,336400.0,,,,,
2024-10-23,2.569999933242798,2.5999999046325684,2.4800000190734863,2.569999933242798,282500.0,,,,,
2024-10-24,2.609999895095825,2.640000104904175,2.539999961853028,2.5799999237060547,106300.0,,,,,
2024-10-25,2.720000028610229,2.7300000190734863,2.619999885559082,2.650000095367432,159100.0,,,,,
2024-10-28,2.75,2.900000095367432,2.7100000381469727,2.740000009536743,284600.0,,,,,
2024-10-29,2.9100000858306885,2.9600000381469727,2.7100000381469727,2.720000028610229,448000.0,,,,,
2024-10-30,2.759999990463257,3.069999933242798,2.740000009536743,2.9200000762939453,590800.0,,,,,
2024-10-31,2.5799999237060547,2.75,2.4800000190734863,2.7100000381469727,462400.0,,,,,
2024-11-01,2.109999895095825,2.559999942779541,2.0799999237060547,2.4200000762939453,1412900.0,,,,,
2024-11-04,2.009999990463257,2.1700000762939453,1.9800000190734863,2.1600000858306885,702000.0,,,,,
2024-11-05,2.0999999046325684,2.109999895095825,2.009999990463257,2.049999952316284,318000.0,,,,,
2024-11-06,2.109999895095825,2.190000057220459,2.0999999046325684,2.140000104904175,507000.0,,,,,
2024-11-07,2.109999895095825,2.2300000190734863,2.0799999237060547,2.2300000190734863,245300.0,,,,,
2024-11-08,2.049999952316284,2.119999885559082,2.0,2.109999895095825,364300.0,,,,,
2024-11-11,2.049999952316284,2.0799999237060547,2.009999990463257,2.0299999713897705,261800.0,,,,,
2024-11-12,2.0,2.049999952316284,1.950000047683716,2.0299999713897705,344400.0,,,,,
2024-11-13,1.9600000381469729,2.039999961853028,1.940000057220459,1.9800000190734863,361600.0,,,,,
2024-11-14,1.909999966621399,1.9700000286102293,1.8600000143051147,1.950000047683716,491800.0,,,,,
2024-11-15,1.840000033378601,1.9299999475479128,1.8200000524520876,1.919999957084656,424200.0,,,,,
2024-11-18,1.7300000190734863,1.8799999952316284,1.7300000190734863,1.850000023841858,560000.0,,,,,
2024-11-19,1.840000033378601,1.850000023841858,1.7300000190734863,1.7300000190734863,719900.0,,,,,
2024-11-20,1.830000042915344,1.850000023841858,1.7899999618530271,1.850000023841858,164900.0,,,,,
2024-11-21,1.909999966621399,1.9299999475479128,1.7899999618530271,1.8200000524520876,290900.0,,,,,
2024-11-22,1.9700000286102293,1.9800000190734863,1.840000033378601,1.909999966621399,295700.0,,,,,
2024-11-25,2.059999942779541,2.140000104904175,2.0,2.0,349900.0,,,,,
2024-11-26,2.0199999809265137,2.0899999141693115,2.0,2.0899999141693115,293600.0,,,,,
2024-11-27,2.039999961853028,2.0999999046325684,1.9700000286102293,2.009999990463257,294900.0,,,,,
2024-11-29,2.140000104904175,2.1600000858306885,2.049999952316284,2.0799999237060547,202300.0,,,,,
2024-12-02,2.2100000381469727,2.220000028610229,2.0999999046325684,2.180000066757202,327200.0,,,,,
2024-12-03,1.9600000381469729,2.200000047683716,1.9299999475479128,2.180000066757202,1667000.0,,,,,
2024-12-04,2.1600000858306885,2.2300000190734863,1.9600000381469729,2.0199999809265137,623100.0,,,,,
2024-12-05,2.049999952316284,2.180000066757202,2.0299999713897705,2.180000066757202,260700.0,,,,,
2024-12-06,2.190000057220459,2.190000057220459,2.049999952316284,2.069999933242798,285500.0,,,,,
2024-12-09,2.299999952316284,2.440000057220459,2.259999990463257,2.2699999809265137,504000.0,,,,,
2024-12-10,2.1700000762939453,2.3299999237060547,2.1700000762939453,2.3299999237060547,311800.0,,,,,
2024-12-11,2.2300000190734863,2.240000009536743,2.140000104904175,2.200000047683716,258700.0,,,,,
2024-12-12,2.220000028610229,2.299999952316284,2.2100000381469727,2.2100000381469727,261100.0,,,,,
2024-12-13,2.309999942779541,2.319999933242798,2.2100000381469727,2.25,194400.0,,,,,
2024-12-16,2.2300000190734863,2.2799999713897705,2.1600000858306885,2.2799999713897705,179900.0,,,,,
2024-12-17,2.2799999713897705,2.309999942779541,2.2100000381469727,2.2100000381469727,185600.0,,,,,
2024-12-18,2.180000066757202,2.380000114440918,2.1700000762939453,2.2799999713897705,515300.0,,,,,
2024-12-19,2.119999885559082,2.190000057220459,2.069999933242798,2.190000057220459,231500.0,,,,,
2024-12-20,2.180000066757202,2.25,2.069999933242798,2.069999933242798,237800.0,,,,,
2024-12-23,2.309999942779541,2.309999942779541,2.200000047683716,2.2100000381469727,325300.0,,,,,
2024-12-24,2.2699999809265137,2.3499999046325684,2.240000009536743,2.309999942779541,314600.0,,,,,
2024-12-26,2.2799999713897705,2.309999942779541,2.2300000190734863,2.259999990463257,366700.0,,,,,
2024-12-27,2.2799999713897705,2.299999952316284,2.1700000762939453,2.2699999809265137,287300.0,,,,,
2024-12-30,2.200000047683716,2.240000009536743,2.1700000762939453,2.2300000190734863,274900.0,,,,,
2024-12-31,2.1700000762939453,2.25,2.0899999141693115,2.190000057220459,431000.0,,,,,
2025-01-02,2.190000057220459,2.240000009536743,2.130000114440918,2.220000028610229,124500.0,,,,,
2025-01-03,2.2699999809265137,2.289999961853028,2.190000057220459,2.2300000190734863,201200.0,,,,,
2025-01-06,2.25,2.4200000762939453,2.200000047683716,2.289999961853028,381800.0,,,,,
2025-01-07,2.25,2.299999952316284,2.2100000381469727,2.299999952316284,184100.0,,,,,
2025-01-08,2.150000095367432,2.2300000190734863,2.0999999046325684,2.2300000190734863,268300.0,,,,,
2025-01-10,2.130000114440918,2.130000114440918,2.059999942779541,2.109999895095825,138000.0,,,,,
2025-01-13,2.009999990463257,2.150000095367432,1.9900000095367432,2.0999999046325684,361600.0,,,,,
2025-01-14,2.039999961853028,2.069999933242798,2.0,2.009999990463257,170300.0,,,,,
2025-01-15,2.25,2.2699999809265137,2.069999933242798,2.069999933242798,386200.0,,,,,
2025-01-16,2.1600000858306885,2.2799999713897705,2.150000095367432,2.2699999809265137,232200.0,,,,,
2025-01-17,2.259999990463257,2.2699999809265137,2.130000114440918,2.190000057220459,211200.0,,,,,
2025-01-21,2.440000057220459,2.440000057220459,2.2100000381469727,2.289999961853028,414500.0,,,,,
2025-01-22,2.2799999713897705,2.4600000381469727,2.220000028610229,2.4600000381469727,366200.0,,,,,
2025-01-23,2.299999952316284,2.3399999141693115,2.240000009536743,2.259999990463257,163100.0,,,,,
2025-01-24,2.299999952316284,2.3499999046325684,2.25,2.289999961853028,226400.0,,,,,
2025-01-27,2.1600000858306885,2.2699999809265137,2.0899999141693115,2.2300000190734863,305000.0,,,,,
2025-01-28,2.1600000858306885,2.1700000762939453,2.059999942779541,2.1600000858306885,179600.0,,,,,
2025-01-29,2.0799999237060547,2.1600000858306885,2.0799999237060547,2.1600000858306885,112000.0,,,,,
2025-01-30,2.0799999237060547,2.1600000858306885,2.049999952316284,2.109999895095825,301400.0,,,,,
2025-01-31,2.0899999141693115,2.180000066757202,2.069999933242798,2.0999999046325684,203800.0,,,,,
2025-02-03,2.069999933242798,2.0899999141693115,1.9600000381469729,1.9900000095367432,213200.0,,,,,
2025-02-04,2.130000114440918,2.200000047683716,2.0899999141693115,2.0899999141693115,331200.0,,,,,
2025-02-05,2.059999942779541,2.119999885559082,2.049999952316284,2.119999885559082,421600.0,,,,,
2025-02-06,2.180000066757202,2.190000057220459,2.0799999237060547,2.0799999237060547,330800.0,,,,,
2025-02-07,2.0999999046325684,2.190000057220459,2.069999933242798,2.180000066757202,174500.0,,,,,
2025-02-10,2.009999990463257,2.119999885559082,2.0,2.109999895095825,254500.0,,,,,
2025-02-11,1.950000047683716,2.0199999809265137,1.940000057220459,2.009999990463257,362000.0,,,,,
2025-02-12,2.049999952316284,2.0999999046325684,1.919999957084656,1.9600000381469729,245200.0,,,,,
2025-02-13,2.119999885559082,2.130000114440918,2.0199999809265137,2.049999952316284,193200.0,,,,,
2025-02-14,2.2300000190734863,2.259999990463257,2.130000114440918,2.130000114440918,320700.0,,,,,
2025-02-18,2.2300000190734863,2.359999895095825,2.2100000381469727,2.2699999809265137,831900.0,,,,,
2025-02-19,2.299999952316284,2.619999885559082,2.220000028610229,2.2300000190734863,1470000.0,,,,,
2025-02-20,2.289999961853028,2.5,2.1600000858306885,2.369999885559082,1743600.0,,,,,
2025-02-21,1.5800000429153442,1.950000047683716,1.559999942779541,1.950000047683716,6660900.0,,,,,
2025-02-24,1.340000033378601,1.649999976158142,1.3300000429153442,1.600000023841858,3159200.0,,,,,
2025-02-25,1.309999942779541,1.440000057220459,1.2999999523162842,1.340000033378601,1229600.0,,,,,
2025-02-26,1.3200000524520874,1.3799999952316284,1.2899999618530271,1.309999942779541,1067400.0,,,,,
2025-02-27,1.649999976158142,1.7000000476837158,1.3799999952316284,1.4199999570846558,4008000.0,,,,,
2025-02-28,1.600000023841858,1.6299999952316284,1.4800000190734863,1.5800000429153442,1129500.0,,,,,
2025-03-03,1.5499999523162842,1.649999976158142,1.5,1.600000023841858,736600.0,,,,,
2025-03-04,1.5499999523162842,1.590000033378601,1.4600000381469729,1.5299999713897705,597000.0,,,,,
2025-03-05,1.559999942779541,1.5800000429153442,1.5099999904632568,1.5399999618530271,559000.0,,,,,
2025-03-06,1.5499999523162842,1.6200000047683716,1.5099999904632568,1.5199999809265137,460900.0,,,,,
2025-03-07,1.6200000047683716,1.659999966621399,1.5099999904632568,1.5499999523162842,625800.0,,,,,
2025-03-10,1.5499999523162842,1.649999976158142,1.5099999904632568,1.600000023841858,605100.0,,,,,
2025-03-11,1.6200000047683716,1.659999966621399,1.5199999809265137,1.5199999809265137,385500.0,,,,,
2025-03-12,1.600000023841858,1.6399999856948853,1.5700000524520874,1.6299999952316284,351700.0,,,,,
2025-03-13,1.600000023841858,1.7300000190734863,1.559999942779541,1.6200000047683716,618800.0,,,,,
2025-03-14,1.7999999523162842,1.809999942779541,1.6299999952316284,1.6399999856948853,457500.0,,,,,
2025-03-17,1.840000033378601,1.899999976158142,1.7699999809265137,1.7899999618530271,861200.0,,,,,
2025-03-18,1.7300000190734863,1.8200000524520876,1.7000000476837158,1.7999999523162842,347100.0,,,,,
2025-03-19,1.75,1.7799999713897705,1.7000000476837158,1.7100000381469729,151700.0,,,,,
2025-03-20,1.7200000286102295,1.7999999523162842,1.7100000381469729,1.7200000286102295,260500.0,,,,,
2025-03-21,1.6799999475479126,1.7000000476837158,1.649999976158142,1.690000057220459,186300.0,,,,,
2025-03-24,1.7699999809265137,1.830000042915344,1.7100000381469729,1.7300000190734863,339000.0,,,,,
2025-03-25,1.7200000286102295,1.809999942779541,1.7100000381469729,1.7799999713897705,158100.0,,,,,
2025-03-26,1.590000033378601,1.7200000286102295,1.5800000429153442,1.7100000381469729,467900.0,,,,,
2025-03-27,1.5499999523162842,1.590000033378601,1.5199999809265137,1.590000033378601,330900.0,,,,,
2025-03-28,1.4800000190734863,1.559999942779541,1.4500000476837158,1.5199999809265137,478400.0,,,,,
2025-03-31,1.409999966621399,1.4800000190734863,1.3200000524520874,1.4600000381469729,966700.0,,,,,
2025-04-01,1.5399999618530271,1.5499999523162842,1.3899999856948853,1.3899999856948853,575300.0,,,,,
2025-04-02,1.5299999713897705,1.5499999523162842,1.4600000381469729,1.5099999904632568,273500.0,,,,,
2025-04-03,1.3899999856948853,1.4700000286102295,1.3700000047683716,1.409999966621399,383300.0,,,,,
2025-04-04,1.2400000095367432,1.3300000429153442,1.1799999475479126,1.3300000429153442,666100.0,,,,,
2025-04-07,1.350000023841858,1.3899999856948853,1.1299999952316284,1.149999976158142,390800.0,,,,,
2025-04-08,1.3200000524520874,1.4800000190734863,1.2599999904632568,1.409999966621399,694700.0,,,,,
2025-04-09,1.2599999904632568,1.340000033378601,1.1799999475479126,1.2999999523162842,509400.0,,,,,
2025-04-10,1.2100000381469729,1.2699999809265137,1.159999966621399,1.2000000476837158,284500.0,,,,,
2025-04-11,1.159999966621399,1.2200000286102295,1.149999976158142,1.2100000381469729,229900.0,,,,,
2025-04-14,1.159999966621399,1.2699999809265137,1.1299999952316284,1.190000057220459,361400.0,,,,,
2025-04-15,1.1699999570846558,1.2599999904632568,1.149999976158142,1.159999966621399,327200.0,,,,,
2025-04-16,1.1699999570846558,1.2200000286102295,1.1399999856948853,1.1699999570846558,297800.0,,,,,
2025-04-17,1.190000057220459,1.2200000286102295,1.149999976158142,1.1799999475479126,257300.0,,,,,
2025-04-21,1.190000057220459,1.2200000286102295,1.1399999856948853,1.190000057220459,263200.0,,,,,
2025-04-22,1.3200000524520874,1.3300000429153442,1.2000000476837158,1.2000000476837158,321700.0,,,,,
2025-04-23,1.3200000524520874,1.3899999856948853,1.2899999618530271,1.350000023841858,232200.0,,,,,
2025-04-24,1.3799999952316284,1.399999976158142,1.3300000429153442,1.3300000429153442,115300.0,,,,,
2025-04-25,1.4199999570846558,1.4500000476837158,1.350000023841858,1.3799999952316284,235800.0,,,,,
2025-04-28,1.409999966621399,1.5700000524520874,1.3600000143051147,1.4500000476837158,206900.0,,,,,
2025-04-29,1.350000023841858,1.440000057220459,1.340000033378601,1.4199999570846558,169600.0,,,,,
2025-04-30,1.399999976158142,1.409999966621399,1.2599999904632568,1.3300000429153442,179400.0,,,,,
2025-05-01,1.350000023841858,1.4500000476837158,1.340000033378601,1.409999966621399,185000.0,,,,,
2025-05-02,1.3899999856948853,1.409999966621399,1.2599999904632568,1.2999999523162842,351100.0,,,,,
2025-05-05,1.3200000524520874,1.3899999856948853,1.3200000524520874,1.3899999856948853,192400.0,,,,,
2025-05-06,1.25,1.3700000047683716,1.25,1.2899999618530271,305400.0,,,,,
2025-05-07,1.2799999713897705,1.2999999523162842,1.2300000190734863,1.2799999713897705,190100.0,,,,,
2025-05-08,1.309999942779541,1.3799999952316284,1.2799999713897705,1.2799999713897705,297100.0,,,,,
2025-05-09,1.25,1.350000023841858,1.2400000095367432,1.309999942779541,348000.0,,,,,
2025-05-12,1.5299999713897705,1.5499999523162842,1.3200000524520874,1.3200000524520874,579500.0,,,,,
2025-05-13,1.4700000286102295,1.5499999523162842,1.440000057220459,1.5399999618530271,351900.0,,,,,
2025-05-14,1.440000057220459,1.5199999809265137,1.4299999475479126,1.4900000095367432,193300.0,,,,,
2025-05-15,1.4500000476837158,1.5099999904632568,1.4199999570846558,1.5,132900.0,,,,,
2025-05-16,1.4900000095367432,1.5,1.440000057220459,1.440000057220459,129700.0,,,,,
2025-05-19,1.440000057220459,1.4700000286102295,1.409999966621399,1.4700000286102295,168900.0,,,,,
2025-05-20,1.4199999570846558,1.4700000286102295,1.4199999570846558,1.4199999570846558,125300.0,,,,,
2025-05-21,1.409999966621399,1.5299999713897705,1.3799999952316284,1.399999976158142,256600.0,,,,,
2025-05-22,1.5700000524520874,1.6100000143051147,1.4199999570846558,1.4299999475479126,357900.0,,,,,
2025-05-23,1.4600000381469729,1.590000033378601,1.4600000381469729,1.5299999713897705,263600.0,,,,,
2025-05-27,1.5399999618530271,1.600000023841858,1.4800000190734863,1.5099999904632568,382300.0,,,,,
2025-05-28,1.5399999618530271,1.5700000524520874,1.4900000095367432,1.559999942779541,175300.0,,,,,
2025-05-29,1.5199999809265137,1.600000023841858,1.4900000095367432,1.5499999523162842,139000.0,,,,,
2025-05-30,1.5099999904632568,1.5299999713897705,1.4500000476837158,1.5099999904632568,188700.0,,,,,
2025-06-02,1.5700000524520874,1.6399999856948853,1.4700000286102295,1.5199999809265137,270100.0,,,,,
2025-06-03,1.7300000190734863,1.75,1.5499999523162842,1.590000033378601,493900.0,,,,,
2025-06-04,1.7100000381469729,1.75,1.6699999570846558,1.7300000190734863,229900.0,,,,,
2025-06-05,1.7400000095367432,1.830000042915344,1.6699999570846558,1.7000000476837158,267000.0,,,,,
2025-06-06,1.7799999713897705,1.830000042915344,1.7200000286102295,1.7699999809265137,191100.0,,,,,
2025-06-09,1.830000042915344,1.9700000286102293,1.7999999523162842,1.7999999523162842,403700.0,,,,,
2025-06-10,1.940000057220459,1.9700000286102293,1.7999999523162842,1.840000033378601,251800.0,,,,,
2025-06-11,1.9800000190734863,2.0799999237060547,1.940000057220459,1.940000057220459,658300.0,,,,,
2025-06-12,2.3499999046325684,2.700000047683716,2.0899999141693115,2.1600000858306885,6813500.0,,,,,
2025-06-13,2.1600000858306885,2.359999895095825,2.140000104904175,2.3499999046325684,856400.0,,,,,
2025-06-16,2.0799999237060547,2.180000066757202,2.059999942779541,2.140000104904175,435800.0,,,,,
2025-06-17,1.950000047683716,2.059999942779541,1.899999976158142,2.0199999809265137,472700.0,,,,,
2025-06-18,1.909999966621399,2.0299999713897705,1.8899999856948853,1.940000057220459,220000.0,,,,,
2025-06-20,1.840000033378601,1.940000057220459,1.809999942779541,1.9299999475479128,310400.0,,,,,
2025-06-23,1.8600000143051147,1.950000047683716,1.7999999523162842,1.7999999523162842,173200.0,,,,,
2025-06-24,2.0199999809265137,2.0999999046325684,1.919999957084656,1.919999957084656,588300.0,,,,,
2025-06-25,2.130000114440918,2.180000066757202,1.9700000286102293,2.0199999809265137,400800.0,,,,,
2025-06-26,2.1700000762939453,2.2300000190734863,2.130000114440918,2.150000095367432,500500.0,,,,,
2025-06-27,2.0299999713897705,2.220000028610229,1.9600000381469729,2.180000066757202,305500.0,,,,,
2025-06-30,2.0899999141693115,2.130000114440918,2.0299999713897705,2.049999952316284,165100.0,,,,,
2025-07-01,2.009999990463257,2.0999999046325684,1.9700000286102293,2.059999942779541,161100.0,,,,,
2025-07-02,2.0799999237060547,2.109999895095825,2.009999990463257,2.009999990463257,197800.0,,,,,
2025-07-03,2.140000104904175,2.1700000762939453,2.0799999237060547,2.0799999237060547,185500.0,,,,,
2025-07-07,2.2799999713897705,2.3499999046325684,2.150000095367432,2.1700000762939453,485900.0,,,,,
2025-07-08,2.369999885559082,2.490000009536743,2.2799999713897705,2.309999942779541,645600.0,,,,,
2025-07-09,2.539999961853028,2.619999885559082,2.380000114440918,2.4200000762939453,1179600.0,,,,,
