Date,Close,High,Low,Open,Volume,"('Close', 'COF')","('High', 'COF')","('Low', 'COF')","('Open', 'COF')","('Volume', 'COF')"
2024-08-16,137.87925720214844,138.12624641756503,134.9351499753899,135.40936504798262,1883600.0,,,,,
2024-08-19,141.20864868164062,141.27781288899612,138.0570793648288,138.0570793648288,1339600.0,,,,,
2024-08-20,139.8057861328125,140.90241897827983,139.22289513545405,140.78386896526516,1326100.0,,,,,
2024-08-21,138.09658813476562,140.58624327248933,137.51369729211115,140.0922649159978,1386800.0,,,,,
2024-08-22,137.8002166748047,138.93637609284946,137.38527660844034,137.8792550314967,2339300.0,,,,,
2024-08-23,140.8233642578125,141.94963447574273,137.8397453932234,138.76842725406553,2886000.0,,,,,
2024-08-26,140.80360412597656,142.2756500761818,139.92432319715445,141.7125225521166,1823800.0,,,,,
2024-08-27,140.66529846191406,141.70264107474006,140.15155668864054,140.99132602524006,1055900.0,,,,,
2024-08-28,142.41397094726562,142.78939936649638,140.35903400785753,140.35903400785753,1769600.0,,,,,
2024-08-29,143.61927795410156,143.87615637505752,141.04071005350914,143.5698921731713,1230300.0,,,,,
2024-08-30,145.16049194335938,145.44700787031195,143.105554972581,143.92554588758986,1983600.0,,,,,
2024-09-03,143.8465118408203,145.49639783885078,143.18456753844453,143.7180726366244,1530900.0,,,,,
2024-09-04,142.03855895996094,145.39760618245455,141.12964047711003,144.55785191434364,1996400.0,,,,,
2024-09-05,140.3787841796875,143.61928141816742,139.22287648257958,143.0462646403231,2261400.0,,,,,
2024-09-06,137.32598876953125,143.33276764125893,136.47634535831594,140.3886607361274,2381600.0,,,,,
2024-09-09,140.8826446533203,141.8014372344172,138.26455010794265,138.72889100646182,1998400.0,,,,,
2024-09-10,136.3281707763672,138.9363762500551,129.96572626819773,138.57082196556266,7077600.0,,,,,
2024-09-11,134.81658935546875,135.15249104396767,131.0129497076849,135.10309018977097,2864200.0,,,,,
2024-09-12,135.88357543945312,136.40720642712077,133.10741916581202,135.09322203736764,1945900.0,,,,,
2024-09-13,137.2963409423828,138.95610092776593,135.98235674977653,136.83200009706246,1822800.0,,,,,
2024-09-16,139.25250244140625,140.09227171822633,137.2271880664466,137.2271880664466,2612800.0,,,,,
2024-09-17,143.33277893066406,144.8344775356311,139.23274903470556,139.23274903470556,2166000.0,,,,,
2024-09-18,143.6785430908203,146.71157755301178,142.11758468994714,143.65879480981337,2165300.0,,,,,
2024-09-19,151.20677185058594,151.22653520505654,146.32626347289943,146.71156597245243,3456700.0,,,,,
2024-09-20,150.44606018066406,151.51305533283482,148.89497584488646,151.51305533283482,3417000.0,,,,,
2024-09-23,149.42845153808594,152.32315744592017,149.34941319273247,151.157375770758,1735000.0,,,,,
2024-09-24,145.57542419433594,149.82362589819022,142.6214282664025,149.66556428492385,2389600.0,,,,,
2024-09-25,144.56771850585938,146.48435708537437,143.91566340818483,146.48435708537437,1593000.0,,,,,
2024-09-26,146.000244140625,146.3460350256304,143.5501156748022,144.74553487434702,1492200.0,,,,,
2024-09-27,147.29446411132812,148.46026088266706,145.79278074743226,146.97832579920072,1512300.0,,,,,
2024-09-30,147.92677307128906,148.0453381428168,145.72363354447117,146.30652446064306,1262200.0,,,,,
2024-10-01,145.0320587158203,147.94652820978962,143.6192726775423,147.84772650150967,1713700.0,,,,,
2024-10-02,144.75543212890625,146.27687894237505,143.43155858209408,145.08145967644046,1881400.0,,,,,
2024-10-03,143.45132446289062,143.98482957734277,141.5742125713577,143.56000031398094,1967200.0,,,,,
2024-10-04,151.59210205078125,151.70077790769432,146.97834535279074,146.9882194943191,2551000.0,,,,,
2024-10-07,150.16941833496094,151.59207839434845,148.8455599755398,150.46580835983715,2016600.0,,,,,
2024-10-08,147.6995391845703,150.6930470336135,147.6600275462272,150.43618369682295,1904400.0,,,,,
2024-10-09,149.9718475341797,150.0508858883838,147.4130430012985,148.1046097568036,2079400.0,,,,,
2024-10-10,149.30992126464844,150.47570309367953,148.31207521350242,149.2506462665655,1440800.0,,,,,
2024-10-11,153.80511474609375,154.4571698832942,150.1694407841732,150.1694407841732,2498900.0,,,,,
2024-10-14,154.7239227294922,155.45501622478298,152.1848663914746,153.80511502088177,2379600.0,,,,,
2024-10-15,154.84246826171875,157.8557395793608,153.95331315324557,155.80078758364138,2164700.0,,,,,
2024-10-16,156.1663360595703,157.37162946684808,155.52415510505173,157.18393034093643,1942200.0,,,,,
2024-10-17,157.8260955810547,158.51766231194495,156.16633542691807,156.6899513142367,2771900.0,,,,,
2024-10-18,157.11474609375,157.83595023298284,153.48894696840009,157.7766752455147,2516900.0,,,,,
2024-10-21,155.1289825439453,157.69766120520774,154.14102573383872,156.6701927557077,2265800.0,,,,,
2024-10-22,154.1410369873047,155.48465895014525,153.49885596883655,155.2080322291215,2187000.0,,,,,
2024-10-23,152.392333984375,155.10921514130874,151.137624647257,153.98294501016264,2742200.0,,,,,
2024-10-24,151.4142608642578,153.548251270657,150.38679237693142,153.33089955842976,3592600.0,,,,,
2024-10-25,159.32778930664062,165.90756980516505,159.16971260862192,162.30153369737727,6087500.0,,,,,
2024-10-28,163.37840270996094,163.9119077962769,158.16199228278057,159.6340532653651,4109000.0,,,,,
2024-10-29,161.02706909179688,163.3685216632466,160.52320152324077,162.68682912345162,2596600.0,,,,,
2024-10-30,164.76156616210938,165.868072997117,161.09623965860914,161.94588314264,2787600.0,,,,,
2024-10-31,160.82948303222656,165.02829948948596,160.80973474997484,164.9887878499579,3425800.0,,,,,
2024-11-01,161.92611694335938,163.19070046832698,160.06876837076464,160.3947959307207,3375200.0,,,,,
2024-11-04,159.33766174316406,161.78779023615758,158.38923171524172,161.67911439180986,2234600.0,,,,,
2024-11-05,164.0502471923828,164.43554978257166,159.96998034818438,160.41455794070595,2489600.0,,,,,
2024-11-06,188.6700897216797,195.9118140463651,183.73030628669835,187.9982713355104,12157300.0,,,,,
2024-11-07,182.59417724609372,186.97081849587744,182.3274246975104,185.81491088538132,4766500.0,,,,,
2024-11-08,182.9794921875,185.27154420749252,181.0430901563637,182.57442626682493,4247000.0,,,,,
2024-11-11,187.9192657470703,189.67782760937723,184.12550025504865,186.57564392333904,5171900.0,,,,,
2024-11-12,184.5404510498047,188.95661931957983,184.22431270080708,187.51421077879544,3284800.0,,,,,
2024-11-13,183.2956085205078,186.90164450797155,182.68308017990336,184.92573107373977,3347100.0,,,,,
2024-11-14,181.3826904296875,183.93989083094556,180.0248029967312,182.88926127342293,3005800.0,,,,,
2024-11-15,183.50376892089844,184.3264353609541,181.4619772107547,181.7196739378823,4122400.0,,,,,
2024-11-18,181.24392700195312,184.4552980898285,180.4609154903816,182.8198713267707,2514000.0,,,,,
2024-11-19,179.40036010742188,180.39152231796007,177.49733047806066,178.0821125525338,2204600.0,,,,,
2024-11-20,179.09310913085938,180.19329983183343,178.35964362223146,179.71754618717688,2310300.0,,,,,
2024-11-21,181.0258636474609,182.4729671143474,179.16247387134453,180.1139962381094,3628200.0,,,,,
2024-11-22,185.40679931640625,185.91230171937204,181.20428125402876,181.461977982252,2051500.0,,,,,
2024-11-25,190.1941070556641,191.86917353274745,186.36822049745223,186.92326888949384,4899200.0,,,,,
2024-11-26,189.75799560546875,190.52119471583143,187.6270029762489,189.4606439278269,2327400.0,,,,,
2024-11-27,189.59942626953125,191.8493688843768,188.5487966704395,190.60050985367192,1561100.0,,,,,
2024-11-29,190.3130340576172,192.5828037918507,190.17427196516127,191.34385113637543,1132300.0,,,,,
2024-12-02,185.86273193359372,191.2942963197856,185.66450252696117,190.9672109930713,2504500.0,,,,,
2024-12-03,185.40679931640625,187.79550385593532,184.9310456935576,187.73603654357117,2355000.0,,,,,
2024-12-04,183.86058044433597,185.7041426645303,183.36499936497117,185.0995331427479,1783600.0,,,,,
2024-12-05,183.9299774169922,184.9112183194269,182.7405706732949,183.860588803238,1682200.0,,,,,
2024-12-06,186.29885864257807,186.55655537670629,184.3561740252004,184.7129930314969,2696800.0,,,,,
2024-12-09,183.0874786376953,187.06203352485343,182.9685440160544,185.14909778176724,3212700.0,,,,,
2024-12-10,182.3044586181641,183.74165592648197,181.2340167369488,183.40464927979625,2976800.0,,,,,
2024-12-11,184.40573120117188,185.09954171964455,181.26374882728223,183.1172173103311,2803000.0,,,,,
2024-12-12,183.11721801757807,185.00042016412533,182.54234212178469,184.05881909085173,2185200.0,,,,,
2024-12-13,182.89915466308597,184.42555287965465,182.04675458893232,184.23722964686317,2053100.0,,,,,
2024-12-16,183.4740295410156,183.67225894984773,181.35294310624977,182.99827593503167,2105400.0,,,,,
2024-12-17,179.57876586914062,182.67120231613515,179.46975254263816,181.4223282249494,2995100.0,,,,,
2024-12-18,172.89834594726562,181.07543453991264,172.42259230021364,180.0347111487886,3191800.0,,,,,
2024-12-19,174.10755920410156,178.64708398681256,172.74965667835417,177.34864877443866,4034800.0,,,,,
2024-12-20,177.0711212158203,179.26159633526365,172.7298410583249,173.53268002156256,5164300.0,,,,,
2024-12-23,178.37945556640625,178.7561020277548,175.60419848706485,175.83216154970165,2095300.0,,,,,
2024-12-24,180.5104522705078,180.6294020169689,178.06228046394185,178.24069752166614,931300.0,,,,,
2024-12-26,180.7483367919922,181.1249832622231,178.41909960598744,179.16247124527388,1255600.0,,,,,
2024-12-27,178.6272430419922,181.23400432387928,177.89377760982882,179.48954926877377,1209100.0,,,,,
2024-12-30,176.35748291015625,177.7153854078441,174.2760513654184,176.57553980397665,1726500.0,,,,,
2024-12-31,176.74404907226562,178.03254782078832,175.9808499508667,176.91254482978113,1175000.0,,,,,
2025-01-02,177.13059997558594,180.5798401298791,175.52490695850244,178.40919253421657,1792900.0,,,,,
2025-01-03,178.8353729248047,178.9245890092319,175.65375100906323,178.4091804753794,1886700.0,,,,,
2025-01-06,181.89810180664065,184.05882826939876,180.20320769108,183.34519023378752,2277900.0,,,,,
2025-01-07,180.2824859619141,183.7515535466304,179.02370577504394,183.3451734283908,2508300.0,,,,,
2025-01-08,178.54795837402344,179.7869111259038,177.28917814341122,178.85521623666017,2355400.0,,,,,
2025-01-10,173.7407989501953,177.66580754547974,173.116377107532,177.50721797873555,4405100.0,,,,,
2025-01-13,178.7362823486328,178.9146842861499,173.2055954265772,173.92913960195494,4205300.0,,,,,
2025-01-14,183.0874786376953,183.41456397114243,179.49947639480476,180.83753626006887,3534500.0,,,,,
2025-01-15,188.9947967529297,190.3923390529987,186.66557471008267,189.4804716645384,4533900.0,,,,,
2025-01-16,186.77459716796875,190.48153391381564,185.8429023311193,188.3109015186928,2802000.0,,,,,
2025-01-17,189.28224182128903,191.46279558209687,186.25919416192767,187.32965112609176,3723800.0,,,,,
2025-01-21,191.50245666503903,192.4242302580412,189.31198153308296,189.31198153308296,4203700.0,,,,,
2025-01-22,199.1542205810547,200.36343971743875,193.6136273182065,195.00126352130303,7313500.0,,,,,
2025-01-23,202.2268218994141,205.4084592071873,199.11457320493855,200.51211553283596,5094000.0,,,,,
2025-01-24,201.73123168945312,203.6144337296392,200.53193395432507,200.84909797868093,4654200.0,,,,,
2025-01-27,200.72024536132807,202.75213083217787,198.44058447221008,201.22574774673987,2859700.0,,,,,
2025-01-28,201.32485961914065,202.98009866507093,198.84695413889744,199.61015326151409,3495400.0,,,,,
2025-01-29,202.1078948974609,204.46685073165452,200.74999235171276,200.74999235171276,2906600.0,,,,,
2025-01-30,202.8116149902344,206.7861852966565,201.2356706406537,204.2289848738225,2840100.0,,,,,
2025-01-31,201.90963745117188,204.79390765949208,201.2852004903513,201.2852004903513,2750900.0,,,,,
2025-02-03,199.13438415527344,200.51209889017215,195.377871270004,197.9747262955904,3049900.0,,,,,
2025-02-04,198.35137939453125,201.6618727163365,197.72695747779017,200.6607891909429,3090100.0,,,,,
2025-02-05,201.97903442382807,202.19709132046108,197.14215798787552,200.0363649570156,2371900.0,,,,,
2025-02-06,204.81375122070312,205.17057020863203,201.7015025964088,203.78294921331656,3633900.0,,,,,
2025-02-07,201.4140625,205.5868465856358,201.01758857480468,205.11109299933523,1772300.0,,,,,
2025-02-10,197.03314208984372,201.8006453390501,196.24022436860176,201.62222826501545,2595500.0,,,,,
2025-02-11,197.518798828125,198.7478453809669,195.60586307239177,195.62567542683985,2048900.0,,,,,
2025-02-12,194.80300903320312,197.37013058453823,191.938550925748,197.3602092833778,4601200.0,,,,,
2025-02-13,195.5662078857422,197.01331132728947,191.2546614645415,195.46710074181425,3213600.0,,,,,
2025-02-14,200.37335205078125,201.4338877301149,195.8239212263677,196.05188429546908,2506300.0,,,,,
2025-02-18,201.6060485839844,202.6796920669524,199.8265784447203,202.2025070729964,4548400.0,,,,,
2025-02-19,208.5847320556641,208.86308239555947,201.80487622360477,202.79898891436144,4670400.0,,,,,
2025-02-20,204.1609039306641,209.4297038508506,199.69734797465995,208.7636502156752,3975500.0,,,,,
2025-02-21,199.0213623046875,205.14510026334403,197.93778308700053,204.3597578936418,3960700.0,,,,,
2025-02-24,198.74301147460935,201.48675709768813,194.64727195705208,200.12482753691825,3057100.0,,,,,
2025-02-25,192.76840209960935,199.4687121563892,189.77611308993653,198.78278711822512,4520300.0,,,,,
2025-02-26,195.61155700683597,198.4050112208269,194.2297409833368,195.01508332907065,3543500.0,,,,,
2025-02-27,195.8202972412109,200.293803976404,195.10453495006368,197.4009478160513,2866800.0,,,,,
2025-02-28,199.3693084716797,199.53830581333185,195.54196844281137,197.4307917068976,3699600.0,,,,,
2025-03-03,195.0250244140625,201.05929585251505,192.0625727818128,199.1207790993476,3679900.0,,,,,
2025-03-04,183.81141662597656,191.5257402340644,179.86478832704412,190.9292665968982,6272100.0,,,,,
2025-03-05,184.8552398681641,185.4020048465427,180.54079470960332,183.8909494069204,3509500.0,,,,,
2025-03-06,175.0930633544922,181.04778833333967,174.52641187112704,178.73150407222028,5779900.0,,,,,
2025-03-07,172.15048217773438,174.4866529239288,167.22962769700123,173.9697101094391,10064400.0,,,,,
2025-03-10,162.90524291992188,167.05069104910422,159.76385832356,167.0009975493834,6937800.0,,,,,
2025-03-11,164.4262237548828,166.69279934907632,162.07018166409205,164.15782426509108,5541300.0,,,,,
2025-03-12,169.44650268554688,171.2557950379814,166.39458465637026,168.50209867660774,4947900.0,,,,,
2025-03-13,165.14198303222656,170.6891332536901,163.30288379270343,170.6791975883468,3388000.0,,,,,
2025-03-14,170.85813903808594,171.2259710393671,166.51387154206907,167.61733720800157,3898600.0,,,,,
2025-03-17,164.28704833984375,171.48442926670188,158.9685548523654,168.99914768312647,13698500.0,,,,,
2025-03-18,167.7863311767578,168.47227132952406,163.6110610973888,164.6349959092426,4972200.0,,,,,
2025-03-19,171.5838623046875,173.52237908354022,165.07242092586125,167.01093770471397,4132000.0,,,,,
2025-03-20,173.44284057617188,174.91412309596885,169.30732818484216,169.4365676873699,2845300.0,,,,,
2025-03-21,173.79078674316406,174.277892250319,170.4704388493344,171.6534353706349,5074900.0,,,,,
2025-03-24,179.79522705078125,180.67998676435465,175.46089498711743,177.28012308402916,3801300.0,,,,,
2025-03-25,181.3659210205078,182.91673438499987,179.28822914548846,182.8570900508203,3463600.0,,,,,
2025-03-26,178.7712860107422,183.7517851030752,177.8666398266054,182.32026040926655,3255400.0,,,,,
2025-03-27,177.10116577148438,178.8806359421698,174.62583493580857,176.99181277122463,2463200.0,,,,,
2025-03-28,172.50836181640625,178.28415371429628,170.520136575469,176.21639764344692,2617300.0,,,,,
2025-03-31,178.24440002441406,179.16891750182802,170.2417902099509,170.5002540364531,6130700.0,,,,,
2025-04-01,177.17076110839844,178.40346627896125,174.5264177679255,176.13687543787336,3248200.0,,,,,
2025-04-02,181.10743713378903,183.22490195384287,172.2896626928715,173.9697155154536,3579000.0,,,,,
2025-04-03,163.07423400878906,175.4111757551518,157.58674304936602,165.02270149597345,13576300.0,,,,,
2025-04-04,149.6835479736328,157.56685395342163,145.32932974217923,155.97626765665677,11073800.0,,,,,
2025-04-07,153.7593994140625,158.75978475390949,142.37681277866645,144.08668772414808,8586300.0,,,,,
2025-04-08,151.4530792236328,163.34265888094612,148.80873574327302,161.9807293062377,5796500.0,,,,,
2025-04-09,173.8802490234375,176.6140588387879,146.43279787056105,148.490603189168,10828400.0,,,,,
2025-04-10,161.205322265625,168.5120416539793,155.82716881154775,168.50210598760663,6294400.0,,,,,
2025-04-11,160.02230834960938,160.75795714323235,154.91257013124786,160.4696559911694,5339500.0,,,,,
2025-04-14,161.56320190429688,165.18177156256104,158.819441116093,165.18177156256104,3174500.0,,,,,
2025-04-15,162.57717895507812,165.9472202908644,162.26900645521164,162.70641845590814,2734400.0,,,,,
2025-04-16,159.11766052246094,163.04440226344514,156.9604379981122,160.54918509523444,4003400.0,,,,,
2025-04-17,161.8117218017578,163.8098827861292,157.48732566621558,160.3702614795622,2340500.0,,,,,
2025-04-21,164.18765258789062,170.36108378789277,160.55913223283724,168.0845724428011,12120200.0,,,,,
2025-04-22,169.19798278808594,170.39091502448417,166.0168251013719,166.94134265466968,6890700.0,,,,,
2025-04-23,175.42112731933594,183.403850795717,174.56618982175434,175.95794148341955,7665100.0,,,,,
2025-04-24,183.9605407714844,184.9546533774703,174.97375431875716,175.95793125950686,6516700.0,,,,,
2025-04-25,181.6542053222656,185.54118953205392,181.4553858205458,183.60267284461332,3464000.0,,,,,
2025-04-28,182.05186462402344,184.5669685555842,180.57063123190872,182.1711532946252,3185900.0,,,,,
2025-04-29,182.0021514892578,182.8272668349053,178.98999127882288,182.02203799018884,2602900.0,,,,,
2025-04-30,179.19873046875,179.74549542843272,173.69135338047016,179.13908614023086,4171100.0,,,,,
2025-05-01,179.1589813232422,180.8986784444941,177.2801090390483,178.68181150300623,3232000.0,,,,,
2025-05-02,186.72418212890625,188.22528677970476,181.81326317775776,182.9664375000832,4696700.0,,,,,
2025-05-05,186.79376220703125,188.35452635982296,184.05001673417803,184.3780757313054,3105000.0,,,,,
2025-05-06,184.61666870117188,186.1177733564457,182.91672937880023,183.91084203846765,3461900.0,,,,,
2025-05-07,185.45172119140625,187.9966471936604,184.4277863572017,185.8294736902388,4733900.0,,,,,
2025-05-08,188.3843536376953,191.5257533600131,187.3703544526017,187.8177021266573,5081500.0,,,,,
2025-05-09,186.6545867919922,188.72234293632872,185.38212380608596,188.72234293632872,3178400.0,,,,,
2025-05-12,198.7728271484375,201.80487385342545,196.23783678299003,197.06295212690188,6840700.0,,,,,
2025-05-13,199.8563995361328,203.27614946298672,198.0769445753918,198.5839365636693,4635200.0,,,,,
2025-05-14,196.0787811279297,200.8107517985976,195.2337793225813,200.4628063095824,7114300.0,,,,,
2025-05-15,196.33724975585935,196.65537308719527,192.2613817946113,194.3689109423233,8200600.0,,,,,
2025-05-16,196.05889892578125,198.29565239831243,194.1800266156133,196.22789625676447,18227300.0,,,,,
2025-05-19,196.24778747558597,198.82253567198885,193.35491594100915,194.63731462175295,6054400.0,,,,,
2025-05-20,194.7963714599609,196.62553510223128,193.60343930930443,195.2039612885298,5240400.0,,,,,
2025-05-21,185.8294677734375,193.8519640273605,185.69029261115045,193.8519640273605,5918900.0,,,,,
2025-05-22,187.4498748779297,188.3744075106612,184.93477114033476,185.7797729424798,4771200.0,,,,,
2025-05-23,184.57769775390625,185.97389209001008,182.88231456938675,183.0718013472959,6580600.0,,,,,
2025-05-27,191.52877807617188,191.9177190049033,186.04370511246535,186.17334194379143,7053500.0,,,,,
2025-05-28,190.56141662597656,192.7055755056353,190.2323104096675,192.3166345622477,4359200.0,,,,,
2025-05-29,190.2422790527344,193.01473301984907,189.01562148736224,192.75544412833105,4204000.0,,,,,
2025-05-30,188.6366424560547,189.5840763382081,185.9539558752852,188.92586392030472,6183000.0,,,,,
2025-06-02,190.9403839111328,191.23955753669165,186.0038060461385,188.08814534758403,3858300.0,,,,,
2025-06-03,195.0990753173828,195.38828157695764,190.17247978332196,191.00022903297057,4623100.0,,,,,
2025-06-04,192.33657836914065,196.56507648300905,192.07728948766527,195.60767522835664,3022800.0,,,,,
2025-06-05,191.4789123535156,193.77267320122576,190.3320395383489,192.65570253134743,2558300.0,,,,,
2025-06-06,197.6022491455078,198.23054420051884,193.96216130088067,194.4109369612985,3452300.0,,,,,
2025-06-09,198.449951171875,199.92593022487725,196.54513121599672,198.4599185538481,3622300.0,,,,,
2025-06-10,200.45448303222656,200.82347397720304,197.12355149371217,198.7391499202323,4808000.0,,,,,
2025-06-11,199.9857635498047,204.563302710587,199.3076163633378,201.4517752105588,4464900.0,,,,,
2025-06-12,197.14349365234372,199.14804829698377,196.07640552114847,197.9612754952545,2541800.0,,,,,
2025-06-13,192.30667114257807,195.30849667942692,191.34926983746345,193.5831960711461,3413400.0,,,,,
2025-06-16,197.0836639404297,198.67932770421493,193.36379124217552,194.48074674639872,3080700.0,,,,,
2025-06-17,193.39370727539065,196.4653501082444,192.64574274452167,195.368329376019,4038400.0,,,,,
2025-06-18,196.6348876953125,197.87152786954917,192.8053129341232,192.8053129341232,3403800.0,,,,,
2025-06-20,197.8316192626953,199.45720031482165,196.794448516704,198.28041013730504,5359400.0,,,,,
2025-06-23,201.0927581787109,201.43183178297616,195.68746962279,197.6022570095187,3541800.0,,,,,
2025-06-24,205.7999420166016,206.93684746142952,201.0728008421185,203.07735546508297,3549700.0,,,,,
2025-06-25,207.4654083251953,207.78454715409345,205.0918627417408,206.35842024069257,3039800.0,,,,,
2025-06-26,209.9386749267578,211.00577827420065,208.58236532869967,208.93142152320715,3585200.0,,,,,
2025-06-27,210.43731689453125,212.24241736725983,208.1834559751636,209.69933498133332,4410800.0,,,,,
2025-06-30,212.1825714111328,215.0348100810408,211.10550066682728,212.02301721067727,6402200.0,,,,,
2025-07-01,214.5959930419922,216.22157408296516,210.86615316081728,211.564250313654,4923800.0,,,,,
2025-07-02,218.21615600585935,218.664931680442,213.98767293483365,214.84532432066243,3573100.0,,,,,
2025-07-03,220.3104553222656,221.34762607325828,218.3059007103144,218.80454371350595,1856000.0,,,,,
2025-07-07,217.5380096435547,220.3802657384796,215.99221323190568,219.402929676242,2743100.0,,,,,
2025-07-08,216.9097137451172,220.32043017654132,216.08196450565976,220.30048019487157,2989300.0,,,,,
2025-07-09,217.43826293945312,219.7719085012763,217.21885880450805,218.28596211695697,3461600.0,,,,,
2025-07-10,220.1409149169922,221.31770508088425,217.7274846472101,218.5253012653311,2874900.0,,,,,
2025-07-11,219.1934814453125,220.0810653693325,217.46818094033847,218.2660127772656,2981000.0,,,,,
2025-07-14,220.2406463623047,220.70937202049728,218.2660242555347,219.7021185940501,2145700.0,,,,,
