Price,Close,High,Low,Open,Volume
Ticker,XWIN,XWIN,XWIN,XWIN,XWIN
Date,,,,,
2024-08-05,1.2999999523162842,1.3300000429153442,1.25,1.2999999523162842,32800
2024-08-06,1.309999942779541,1.350000023841858,1.309999942779541,1.350000023841858,3100
2024-08-07,1.3600000143051147,1.3700000047683716,1.3200000524520874,1.3200000524520874,2000
2024-08-08,1.309999942779541,1.350000023841858,1.309999942779541,1.350000023841858,4000
2024-08-09,1.4700000286102295,1.5700000524520874,1.3600000143051147,1.3600000143051147,9600
2024-08-12,1.4600000381469727,1.4700000286102295,1.399999976158142,1.4700000286102295,5900
2024-08-13,1.3899999856948853,1.4600000381469727,1.3899999856948853,1.4500000476837158,5200
2024-08-14,1.2999999523162842,1.399999976158142,1.2899999618530273,1.3600000143051147,18900
2024-08-15,1.2699999809265137,1.309999942779541,1.2699999809265137,1.2899999618530273,5000
2024-08-16,1.309999942779541,1.309999942779541,1.25,1.2799999713897705,8400
2024-08-19,1.309999942779541,1.340000033378601,1.309999942779541,1.340000033378601,3000
2024-08-20,1.309999942779541,1.309999942779541,1.2599999904632568,1.309999942779541,5400
2024-08-21,1.340000033378601,1.3600000143051147,1.2999999523162842,1.2999999523162842,3700
2024-08-22,1.3799999952316284,1.399999976158142,1.350000023841858,1.3899999856948853,4100
2024-08-23,1.3899999856948853,1.399999976158142,1.3600000143051147,1.399999976158142,2600
2024-08-26,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,2200
2024-08-27,1.340000033378601,1.3899999856948853,1.3200000524520874,1.3899999856948853,5100
2024-08-28,1.340000033378601,1.350000023841858,1.2599999904632568,1.2999999523162842,98800
2024-08-29,1.5299999713897705,1.5700000524520874,1.3700000047683716,1.3700000047683716,63200
2024-08-30,1.4900000095367432,1.5,1.4299999475479126,1.4600000381469727,18400
2024-09-03,1.4199999570846558,1.5199999809265137,1.3700000047683716,1.5199999809265137,8800
2024-09-04,1.3799999952316284,1.4199999570846558,1.3300000429153442,1.409999966621399,15200
2024-09-05,1.3799999952316284,1.3899999856948853,1.3300000429153442,1.340000033378601,5200
2024-09-06,1.3200000524520874,1.409999966621399,1.309999942779541,1.409999966621399,13900
2024-09-09,1.350000023841858,1.4299999475479126,1.309999942779541,1.3300000429153442,15600
2024-09-10,1.3899999856948853,1.4299999475479126,1.3600000143051147,1.3600000143051147,2000
2024-09-11,1.4900000095367432,1.5800000429153442,1.409999966621399,1.440000057220459,10400
2024-09-12,1.5299999713897705,1.5399999618530273,1.3899999856948853,1.5,5500
2024-09-13,1.5199999809265137,1.5399999618530273,1.4199999570846558,1.4700000286102295,5100
2024-09-16,1.5399999618530273,1.6100000143051147,1.4700000286102295,1.5,10000
2024-09-17,1.5,1.590000033378601,1.3700000047683716,1.5,16200
2024-09-18,1.440000057220459,1.5800000429153442,1.4299999475479126,1.5700000524520874,5500
2024-09-19,1.4199999570846558,1.4800000190734863,1.3799999952316284,1.4199999570846558,4500
2024-09-20,1.399999976158142,1.5,1.399999976158142,1.5,5900
2024-09-23,1.4700000286102295,1.5,1.3799999952316284,1.3799999952316284,4800
2024-09-24,1.4199999570846558,1.4900000095367432,1.399999976158142,1.440000057220459,3800
2024-09-25,1.4299999475479126,1.4800000190734863,1.4299999475479126,1.4700000286102295,2700
2024-09-26,1.4299999475479126,1.5,1.4299999475479126,1.4700000286102295,8200
2024-09-27,1.4700000286102295,1.590000033378601,1.4600000381469727,1.5099999904632568,17700
2024-09-30,1.5299999713897705,1.5299999713897705,1.4700000286102295,1.4800000190734863,1200
2024-10-01,1.4600000381469727,1.5299999713897705,1.4500000476837158,1.5199999809265137,10000
2024-10-02,1.4199999570846558,1.4500000476837158,1.3899999856948853,1.4299999475479126,7700
2024-10-03,1.340000033378601,1.4199999570846558,1.2799999713897705,1.4199999570846558,7700
2024-10-04,1.3899999856948853,1.3899999856948853,1.2899999618530273,1.350000023841858,13000
2024-10-07,1.399999976158142,1.4700000286102295,1.3200000524520874,1.399999976158142,24800
2024-10-08,1.3200000524520874,1.4199999570846558,1.309999942779541,1.340000033378601,13000
2024-10-09,1.340000033378601,1.5399999618530273,1.2799999713897705,1.3700000047683716,28800
2024-10-10,1.350000023841858,1.3899999856948853,1.350000023841858,1.3899999856948853,2700
2024-10-11,1.409999966621399,1.4800000190734863,1.2799999713897705,1.3300000429153442,13000
2024-10-14,1.3600000143051147,1.399999976158142,1.2999999523162842,1.399999976158142,5300
2024-10-15,1.3700000047683716,1.4299999475479126,1.2999999523162842,1.3600000143051147,6100
2024-10-16,1.350000023841858,1.3700000047683716,1.2999999523162842,1.3700000047683716,7500
2024-10-17,1.309999942779541,1.4199999570846558,1.309999942779541,1.350000023841858,13900
2024-10-18,1.309999942779541,1.350000023841858,1.309999942779541,1.340000033378601,5300
2024-10-21,1.3700000047683716,1.4199999570846558,1.309999942779541,1.309999942779541,12100
2024-10-22,1.3200000524520874,1.409999966621399,1.2000000476837158,1.399999976158142,33800
2024-10-23,1.2999999523162842,1.340000033378601,1.2699999809265137,1.3200000524520874,5700
2024-10-24,1.2400000095367432,1.2699999809265137,1.1799999475479126,1.2699999809265137,12500
2024-10-25,1.1799999475479126,1.2300000190734863,1.1100000143051147,1.2300000190734863,25900
2024-10-28,1.159999966621399,1.1799999475479126,1.1200000047683716,1.1799999475479126,10100
2024-10-29,1.1799999475479126,1.2000000476837158,1.1299999952316284,1.149999976158142,38900
2024-10-30,1.1399999856948853,1.2000000476837158,1.1100000143051147,1.1699999570846558,9800
2024-10-31,1.090000033378601,1.159999966621399,1.0199999809265137,1.1399999856948853,31200
2024-11-01,1.0499999523162842,1.090000033378601,1.0,1.090000033378601,19300
2024-11-04,1.0299999713897705,1.0499999523162842,0.9300000071525574,1.0499999523162842,27500
2024-11-05,0.9700000286102295,1.0,0.949999988079071,1.0,14400
2024-11-06,0.9200000166893005,0.9700000286102295,0.9200000166893005,0.9700000286102295,4200
2024-11-07,0.9800000190734863,1.0,0.8999999761581421,0.9300000071525574,40500
2024-11-08,0.949999988079071,1.0299999713897705,0.9300000071525574,0.9900000095367432,46500
2024-11-11,1.1299999952316284,1.1699999570846558,0.9300000071525574,1.0199999809265137,341400
2024-11-12,0.8899999856948853,1.0499999523162842,0.8600000143051147,1.0499999523162842,117700
2024-11-13,0.8299999833106995,0.9200000166893005,0.8100000023841858,0.9100000262260437,31400
2024-11-14,0.7599999904632568,0.8500000238418579,0.7300000190734863,0.8500000238418579,45300
2024-11-15,0.699999988079071,0.7699999809265137,0.6700000166893005,0.7599999904632568,42000
2024-11-18,0.7099999785423279,0.7099999785423279,0.6399999856948853,0.7099999785423279,36200
2024-11-19,0.6200000047683716,0.6899999976158142,0.550000011920929,0.6600000262260437,99500
2024-11-20,0.6000000238418579,0.6800000071525574,0.6000000238418579,0.6499999761581421,63800
2024-11-21,0.6000000238418579,0.6000000238418579,0.5600000023841858,0.6000000238418579,15600
2024-11-22,0.6100000143051147,0.6299999952316284,0.5899999737739563,0.6000000238418579,40200
2024-11-25,0.5799999833106995,0.6299999952316284,0.5799999833106995,0.6299999952316284,35600
2024-11-26,0.5199999809265137,0.6299999952316284,0.46000000834465027,0.5799999833106995,236500
2024-11-27,0.5,0.550000011920929,0.47999998927116394,0.5099999904632568,162000
2024-11-29,0.49000000953674316,0.550000011920929,0.47999998927116394,0.47999998927116394,33000
2024-12-02,0.46000000834465027,0.5299999713897705,0.46000000834465027,0.49000000953674316,170200
2024-12-03,0.4399999976158142,0.49000000953674316,0.4300000071525574,0.47999998927116394,91300
2024-12-04,0.44999998807907104,0.44999998807907104,0.41999998688697815,0.4399999976158142,79000
2024-12-05,0.44999998807907104,0.46000000834465027,0.4099999964237213,0.46000000834465027,105900
2024-12-06,0.4399999976158142,0.44999998807907104,0.38999998569488525,0.4300000071525574,114900
2024-12-09,0.49000000953674316,0.550000011920929,0.4099999964237213,0.44999998807907104,127700
2024-12-10,0.46000000834465027,0.49000000953674316,0.4399999976158142,0.47999998927116394,19200
2024-12-11,0.4699999988079071,0.47999998927116394,0.46000000834465027,0.46000000834465027,43600
2024-12-12,0.44999998807907104,0.5,0.44999998807907104,0.5,40200
2024-12-13,0.4099999964237213,0.4699999988079071,0.4000000059604645,0.4699999988079071,44600
2024-12-16,0.4399999976158142,0.4399999976158142,0.4099999964237213,0.4099999964237213,25500
2024-12-17,0.41999998688697815,0.46000000834465027,0.4099999964237213,0.4399999976158142,20200
2024-12-18,0.4300000071525574,0.47999998927116394,0.4300000071525574,0.4300000071525574,56800
2024-12-19,0.4699999988079071,0.49000000953674316,0.4399999976158142,0.44999998807907104,56000
2024-12-20,0.49000000953674316,0.5,0.44999998807907104,0.4699999988079071,103500
2024-12-23,0.5600000023841858,0.6000000238418579,0.4699999988079071,0.49000000953674316,603400
2024-12-24,0.5299999713897705,0.6100000143051147,0.5299999713897705,0.6100000143051147,56500
2024-12-26,0.5600000023841858,0.5600000023841858,0.49000000953674316,0.5199999809265137,62200
2024-12-27,0.5299999713897705,0.5400000214576721,0.5199999809265137,0.5199999809265137,7500
2024-12-30,0.550000011920929,0.6000000238418579,0.5099999904632568,0.5199999809265137,34000
2024-12-31,0.6700000166893005,0.7900000214576721,0.5600000023841858,0.5699999928474426,971800
2025-01-02,0.6499999761581421,0.7200000286102295,0.6000000238418579,0.6600000262260437,113500
2025-01-03,0.6600000262260437,0.699999988079071,0.6399999856948853,0.6700000166893005,112100
2025-01-06,0.6800000071525574,0.6800000071525574,0.6299999952316284,0.6499999761581421,56200
2025-01-07,0.6700000166893005,0.6800000071525574,0.6299999952316284,0.6800000071525574,24000
2025-01-08,0.6499999761581421,0.6499999761581421,0.6000000238418579,0.6200000047683716,54100
2025-01-10,0.6200000047683716,0.6499999761581421,0.6100000143051147,0.6499999761581421,10400
2025-01-13,0.6000000238418579,0.6299999952316284,0.550000011920929,0.6299999952316284,26700
2025-01-14,0.6000000238418579,0.6499999761581421,0.6000000238418579,0.6000000238418579,16000
2025-01-15,0.6299999952316284,0.6299999952316284,0.5600000023841858,0.6100000143051147,21500
2025-01-16,0.6000000238418579,0.6299999952316284,0.5699999928474426,0.6299999952316284,15900
2025-01-17,0.6000000238418579,0.6200000047683716,0.5899999737739563,0.6200000047683716,5700
2025-01-21,0.6299999952316284,0.6299999952316284,0.5699999928474426,0.6299999952316284,10000
2025-01-22,0.6000000238418579,0.6299999952316284,0.5699999928474426,0.6299999952316284,8500
2025-01-23,0.5799999833106995,0.6399999856948853,0.5699999928474426,0.6100000143051147,58700
2025-01-24,0.5799999833106995,0.5799999833106995,0.550000011920929,0.5699999928474426,8700
2025-01-27,0.5799999833106995,0.6800000071525574,0.550000011920929,0.550000011920929,7800
2025-01-28,0.6100000143051147,0.6200000047683716,0.6000000238418579,0.6000000238418579,4600
2025-01-29,0.5899999737739563,0.5899999737739563,0.5699999928474426,0.5799999833106995,4700
2025-01-30,0.6299999952316284,0.6800000071525574,0.49000000953674316,0.6299999952316284,34900
2025-01-31,0.6100000143051147,0.6299999952316284,0.5799999833106995,0.6000000238418579,11200
2025-02-03,0.6000000238418579,0.6299999952316284,0.550000011920929,0.6100000143051147,10900
2025-02-04,0.6200000047683716,0.6499999761581421,0.5799999833106995,0.5899999737739563,51000
2025-02-05,0.5899999737739563,0.6200000047683716,0.5899999737739563,0.6200000047683716,3800
2025-02-06,0.6200000047683716,0.6399999856948853,0.550000011920929,0.5899999737739563,32100
2025-02-07,0.6499999761581421,0.6700000166893005,0.6100000143051147,0.6399999856948853,6200
2025-02-10,0.6399999856948853,0.6700000166893005,0.5899999737739563,0.6499999761581421,7300
2025-02-11,0.6399999856948853,0.6399999856948853,0.6000000238418579,0.6100000143051147,2900
2025-02-12,0.6000000238418579,0.6200000047683716,0.5699999928474426,0.6200000047683716,5600
2025-02-13,0.6100000143051147,0.6100000143051147,0.550000011920929,0.6000000238418579,3200
2025-02-14,0.5799999833106995,0.6299999952316284,0.5600000023841858,0.6000000238418579,4600
2025-02-18,0.6100000143051147,0.6200000047683716,0.5600000023841858,0.5799999833106995,9000
2025-02-19,0.6000000238418579,0.6200000047683716,0.5699999928474426,0.5899999737739563,3100
2025-02-20,0.6100000143051147,0.6100000143051147,0.5699999928474426,0.5699999928474426,400
2025-02-21,0.5699999928474426,0.6100000143051147,0.550000011920929,0.6100000143051147,8600
2025-02-24,0.5600000023841858,0.6100000143051147,0.5400000214576721,0.5400000214576721,7500
2025-02-25,0.5600000023841858,0.6100000143051147,0.550000011920929,0.5600000023841858,6100
2025-02-26,0.6100000143051147,0.6100000143051147,0.5600000023841858,0.5799999833106995,3800
2025-02-27,0.6000000238418579,0.7200000286102295,0.5899999737739563,0.6000000238418579,235500
2025-02-28,0.5400000214576721,0.6299999952316284,0.5099999904632568,0.6000000238418579,28300
2025-03-03,0.5400000214576721,0.6000000238418579,0.5400000214576721,0.5799999833106995,5000
2025-03-04,0.5,0.5299999713897705,0.5,0.5099999904632568,14900
2025-03-05,0.550000011920929,0.6000000238418579,0.49000000953674316,0.49000000953674316,2700
2025-03-06,0.5600000023841858,0.5899999737739563,0.550000011920929,0.5899999737739563,6300
2025-03-07,0.5400000214576721,0.5699999928474426,0.5400000214576721,0.5400000214576721,2600
2025-03-10,0.5,0.550000011920929,0.5,0.5400000214576721,10000
2025-03-11,0.46000000834465027,0.5,0.46000000834465027,0.5,9500
2025-03-12,0.44999998807907104,0.4699999988079071,0.44999998807907104,0.46000000834465027,29000
2025-03-13,0.44999998807907104,0.4699999988079071,0.44999998807907104,0.4699999988079071,18500
2025-03-14,0.4099999964237213,0.47999998927116394,0.4099999964237213,0.46000000834465027,52900
2025-03-17,0.5299999713897705,0.8199999928474426,0.4399999976158142,0.4399999976158142,31343000
2025-03-18,0.5600000023841858,0.5899999737739563,0.4699999988079071,0.5,932800
2025-03-19,0.5099999904632568,0.5699999928474426,0.5,0.5699999928474426,199800
2025-03-20,0.5699999928474426,0.6000000238418579,0.4699999988079071,0.5,150200
2025-03-21,0.6399999856948853,0.6399999856948853,0.5099999904632568,0.5299999713897705,158500
2025-03-24,0.6200000047683716,0.6600000262260437,0.5699999928474426,0.6600000262260437,51000
2025-03-25,0.6000000238418579,0.6299999952316284,0.6000000238418579,0.6200000047683716,24400
2025-03-26,0.7200000286102295,0.7200000286102295,0.6000000238418579,0.6000000238418579,197700
2025-03-27,0.699999988079071,0.7200000286102295,0.6499999761581421,0.6700000166893005,46800
2025-03-28,0.7099999785423279,0.75,0.6700000166893005,0.7300000190734863,19600
2025-03-31,0.6800000071525574,0.7200000286102295,0.6399999856948853,0.7200000286102295,21000
2025-04-01,0.6800000071525574,0.699999988079071,0.6499999761581421,0.699999988079071,14600
2025-04-02,0.6499999761581421,0.6899999976158142,0.6499999761581421,0.6600000262260437,6900
2025-04-03,0.6000000238418579,0.6800000071525574,0.6000000238418579,0.6800000071525574,19800
2025-04-04,0.6000000238418579,0.6700000166893005,0.6000000238418579,0.6700000166893005,50200
2025-04-07,0.6100000143051147,0.6399999856948853,0.6100000143051147,0.6100000143051147,900
2025-04-08,0.6000000238418579,0.6800000071525574,0.5699999928474426,0.6000000238418579,141100
2025-04-09,0.6700000166893005,0.6700000166893005,0.5799999833106995,0.6100000143051147,68200
2025-04-10,0.6399999856948853,0.6700000166893005,0.6399999856948853,0.6399999856948853,14600
2025-04-11,0.6700000166893005,0.699999988079071,0.6399999856948853,0.6600000262260437,12100
2025-04-14,0.7099999785423279,0.7200000286102295,0.6700000166893005,0.7099999785423279,7000
2025-04-15,0.6899999976158142,0.7099999785423279,0.6700000166893005,0.6700000166893005,9400
2025-04-16,0.6700000166893005,0.7099999785423279,0.6200000047683716,0.7099999785423279,3300
2025-04-17,0.6700000166893005,0.6700000166893005,0.6299999952316284,0.6399999856948853,8200
2025-04-21,0.7699999809265137,0.8199999928474426,0.6700000166893005,0.6700000166893005,146600
2025-04-22,0.7400000095367432,0.8199999928474426,0.7099999785423279,0.7699999809265137,10900
2025-04-23,0.8299999833106995,0.9100000262260437,0.7099999785423279,0.75,63800
2025-04-24,0.8799999952316284,0.8799999952316284,0.7799999713897705,0.7799999713897705,43000
2025-04-25,1.0700000524520874,1.0700000524520874,0.800000011920929,0.8799999952316284,150700
2025-04-28,1.0399999618530273,1.0800000429153442,0.9300000071525574,1.0800000429153442,64800
2025-04-29,1.0299999713897705,1.100000023841858,1.0099999904632568,1.0399999618530273,80300
2025-04-30,1.0199999809265137,1.0399999618530273,0.9300000071525574,1.0099999904632568,193600
2025-05-01,1.0399999618530273,1.100000023841858,1.0099999904632568,1.0399999618530273,30900
2025-05-02,1.0199999809265137,1.0499999523162842,1.0099999904632568,1.0399999618530273,7300
2025-05-05,1.0199999809265137,1.0399999618530273,0.9300000071525574,1.0399999618530273,74000
2025-05-06,1.059999942779541,1.100000023841858,0.9800000190734863,1.0199999809265137,42200
2025-05-07,1.0399999618530273,1.0800000429153442,0.9900000095367432,1.0700000524520874,10500
2025-05-08,1.0700000524520874,1.0800000429153442,1.0099999904632568,1.0800000429153442,13800
2025-05-09,1.059999942779541,1.100000023841858,1.0099999904632568,1.059999942779541,6300
2025-05-12,1.059999942779541,1.0800000429153442,1.0099999904632568,1.0499999523162842,35400
2025-05-13,1.090000033378601,1.190000057220459,1.0099999904632568,1.0800000429153442,88800
2025-05-14,1.149999976158142,1.1799999475479126,1.0399999618530273,1.1299999952316284,29000
2025-05-15,1.159999966621399,1.159999966621399,1.090000033378601,1.149999976158142,20000
2025-05-16,1.100000023841858,1.1699999570846558,1.090000033378601,1.1699999570846558,5200
2025-05-19,1.2200000286102295,1.2400000095367432,1.059999942779541,1.1299999952316284,17600
2025-05-20,1.309999942779541,1.340000033378601,1.2400000095367432,1.25,49900
2025-05-21,1.590000033378601,1.6699999570846558,1.3799999952316284,1.3899999856948853,55600
2025-05-22,1.5399999618530273,1.649999976158142,1.5399999618530273,1.5800000429153442,41700
2025-05-23,1.4800000190734863,1.5499999523162842,1.4299999475479126,1.5,16500
2025-05-27,1.2200000286102295,1.4500000476837158,1.0399999618530273,1.4199999570846558,143400
2025-05-28,1.059999942779541,1.25,1.059999942779541,1.2200000286102295,39200
2025-05-29,1.0299999713897705,1.149999976158142,1.0099999904632568,1.1399999856948853,23200
2025-05-30,1.0399999618530273,1.0800000429153442,1.0199999809265137,1.0299999713897705,23800
2025-06-02,1.2000000476837158,1.2200000286102295,0.9100000262260437,1.0299999713897705,42900
2025-06-03,1.0,1.190000057220459,1.0,1.190000057220459,26300
2025-06-04,1.0800000429153442,1.1399999856948853,1.0299999713897705,1.0299999713897705,25800
2025-06-05,1.1100000143051147,1.2300000190734863,1.0700000524520874,1.1100000143051147,25500
2025-06-06,1.2200000286102295,1.25,1.0,1.0700000524520874,13300
2025-06-09,1.2200000286102295,1.590000033378601,1.0499999523162842,1.2200000286102295,570300
2025-06-10,1.2400000095367432,1.399999976158142,1.149999976158142,1.190000057220459,76200
2025-06-11,1.25,1.309999942779541,1.1699999570846558,1.2799999713897705,50700
2025-06-12,1.2200000286102295,1.2899999618530273,1.149999976158142,1.149999976158142,15600
2025-06-13,1.3300000429153442,1.4800000190734863,1.2000000476837158,1.2000000476837158,180000
2025-06-16,1.5,1.6200000047683716,1.2799999713897705,1.2999999523162842,35900
2025-06-17,1.5399999618530273,1.6299999952316284,1.4700000286102295,1.5,41200
2025-06-18,1.6799999475479126,1.9700000286102295,1.2400000095367432,1.2599999904632568,185600
2025-06-20,1.5199999809265137,2.0299999713897705,1.5199999809265137,1.7300000190734863,156400
