Date,Close,High,Low,Open,Volume,"('Close', 'EA')","('High', 'EA')","('Low', 'EA')","('Open', 'EA')","('Volume', 'EA')"
2024-08-01,147.47279357910156,150.0068642606696,145.58467080806395,149.78823760337653,2753600.0,,,,,
2024-08-02,147.90011596679688,149.19199663431462,145.76354001112645,147.18461329443173,1823400.0,,,,,
2024-08-05,144.59091186523438,147.11503520113484,143.2493406382175,145.77347913756967,2741300.0,,,,,
2024-08-06,144.81948852539062,147.35355939975054,144.23317842870387,145.2269305234761,1840600.0,,,,,
2024-08-07,143.5077362060547,146.7076189984203,143.4083549363478,145.32630426483038,1625000.0,,,,,
2024-08-08,146.1014404296875,146.24056511947467,143.85555094153963,144.33256287519902,1457400.0,,,,,
2024-08-09,145.68405151367188,146.31010497218608,144.24309896067243,146.16104823526658,2640900.0,,,,,
2024-08-12,144.9983673095703,147.2740528644009,144.58099326226986,145.1971146896963,1794400.0,,,,,
2024-08-13,145.982177734375,146.52874442322548,144.8095575323446,145.43562620897822,1461700.0,,,,,
2024-08-14,145.544921875,146.03185064130102,144.70022662538724,145.46541989686983,839100.0,,,,,
2024-08-15,146.12127685546875,147.53241793739662,145.5349668570395,146.93616071507637,1373700.0,,,,,
2024-08-16,147.4330596923828,147.86036580976577,144.8294340863102,145.43562346369202,1821600.0,,,,,
2024-08-19,148.73486328125,148.78455391502985,146.69766860389612,146.98586518174773,2258600.0,,,,,
2024-08-20,148.1187286376953,148.76466132872716,147.37341468798883,148.71497069938985,1137200.0,,,,,
2024-08-21,148.81436157226562,149.0429202858421,147.93985496247453,148.1684288395031,1324000.0,,,,,
2024-08-22,146.21075439453125,149.122440830195,145.8132444481146,148.18831141043336,1424900.0,,,,,
2024-08-23,146.69766235351562,147.5821010086845,145.23684573065384,147.5821010086845,1477500.0,,,,,
2024-08-26,147.63182067871094,148.54607086001502,146.55856651019187,146.7573139124832,1439900.0,,,,,
2024-08-27,148.2777557373047,148.7646845558634,147.45293968456735,147.76100040572578,1395800.0,,,,,
2024-08-28,148.57626342773438,149.4220205765607,148.05884923017845,148.57626342773438,1297500.0,,,,,
2024-08-29,149.50160217285156,150.64586793001237,148.63594051626526,149.32250604367567,1601200.0,,,,,
2024-08-30,151.06381225585938,151.31256703943222,148.9444166413268,149.50162492728407,2315600.0,,,,,
2024-09-03,145.50164794921875,150.94440398526132,144.90464556111215,150.94440398526132,1798700.0,,,,,
2024-09-04,146.347412109375,147.36233584990248,145.39218708603383,145.50163979513763,1422400.0,,,,,
2024-09-05,145.18324279785156,146.03895984456008,144.14841441528986,145.68075235564055,1971700.0,,,,,
2024-09-06,143.29269409179688,146.6160694007471,142.63599302945067,145.18323947783455,1785500.0,,,,,
2024-09-09,143.58126831054688,144.616081560023,143.03400473413703,144.10862725250888,1623100.0,,,,,
2024-09-10,143.08375549316406,144.43698213205403,142.39718985672022,143.72056713600716,1205600.0,,,,,
2024-09-11,142.98422241210938,143.42203318650044,140.11857811363208,143.32252521676264,1803500.0,,,,,
2024-09-12,144.0290069580078,144.40711905410922,142.42702568608573,143.5314974348368,1206900.0,,,,,
2024-09-13,145.10362243652344,145.71058463318477,143.8001499771651,144.4966602398621,1449100.0,,,,,
2024-09-16,145.79019165039062,146.94440217933536,144.22800449494437,146.09864511859075,1916800.0,,,,,
2024-09-17,141.8797607421875,146.9842132568993,141.30264787919907,146.26779833614023,3384400.0,,,,,
2024-09-18,139.75042724609375,142.5961824323186,139.32257632791064,142.26782431281728,3974400.0,,,,,
2024-09-19,140.0389862060547,142.67578060872316,139.77032681205907,142.05887365778617,1866800.0,,,,,
2024-09-20,138.85491943359375,139.7404858316091,137.88974968507526,139.24297627805473,4582200.0,,,,,
2024-09-23,140.36734008789062,140.6857382784455,138.83500229856526,139.8399660404478,2341600.0,,,,,
2024-09-24,140.9344940185547,141.50166215023933,139.6210768013033,140.39719042576672,2645000.0,,,,,
2024-09-25,140.77528381347656,141.5016586147962,140.29767894484414,141.0837372741097,1512600.0,,,,,
2024-09-26,142.89468383789062,142.9643272751041,141.65091004749843,141.83000618557784,1547100.0,,,,,
2024-09-27,143.92950439453125,144.85488003748827,143.09369200803135,143.09369200803135,1603100.0,,,,,
2024-09-30,142.7255401611328,144.27776750643903,142.09867327830287,144.09867135865125,1451200.0,,,,,
2024-10-01,141.54147338867188,142.9046447589496,140.2479454635009,142.52654780811173,1503300.0,,,,,
2024-10-02,142.48672485351562,142.81508296178876,141.11360888948383,141.2330063169338,1277200.0,,,,,
2024-10-03,139.98924255371094,142.0787735980041,139.71063841447184,141.4519218761096,1547100.0,,,,,
2024-10-04,141.98922729492188,142.72554691941684,139.84994223129752,140.8648659985123,2132900.0,,,,,
2024-10-07,142.188232421875,142.94445670328304,140.85491038636482,141.73053210892675,1472300.0,,,,,
2024-10-08,142.6160888671875,143.16335240660456,141.68076848759952,142.74544620817332,1076900.0,,,,,
2024-10-09,143.0240478515625,144.1285196363346,142.64593574312943,143.03399257654738,1156600.0,,,,,
2024-10-10,141.2628631591797,142.81509052942323,140.71559961639213,142.37727969519318,1423600.0,,,,,
2024-10-11,142.5265350341797,143.23299006151484,141.51161134597265,141.82006482405865,1460600.0,,,,,
2024-10-14,143.451904296875,143.7404683432077,142.53648853103593,143.0737921738681,881300.0,,,,,
2024-10-15,145.69070434570312,146.62602479023107,143.75042001013324,143.99917480143162,1635000.0,,,,,
2024-10-16,144.31756591796875,145.8698084926176,144.02901705472743,145.4916963700098,1283000.0,,,,,
2024-10-17,143.48175048828125,145.59120129435593,143.06384429024038,144.59618219917675,1095800.0,,,,,
2024-10-18,143.63099670410156,143.98920414637766,142.49667566735806,143.14343193515262,1557500.0,,,,,
2024-10-21,144.9842529296875,145.09370564795515,141.9195920009811,143.45191487394035,1288900.0,,,,,
2024-10-22,144.9941864013672,145.74045073632504,143.83996058609688,144.42701821906158,1461300.0,,,,,
2024-10-23,144.13845825195312,145.4120814042027,143.2727965485859,145.01407986266932,1652100.0,,,,,
2024-10-24,144.3076171875,145.8299951782501,144.06880714046193,145.17327893598517,1492500.0,,,,,
2024-10-25,144.47677612304688,146.7852278160897,144.35737868471267,145.0936983142771,1225700.0,,,,,
2024-10-28,143.4618377685547,146.14840132033171,142.46681872946263,145.36232777708906,2059100.0,,,,,
2024-10-29,144.89466857910156,145.53148016105024,143.38225056121448,143.42204464261752,2703400.0,,,,,
2024-10-30,148.39715576171875,150.58619486014763,143.9593636621836,146.74542032508734,3600500.0,,,,,
2024-10-31,150.09861755371094,150.8349218738229,146.85484599763868,147.57126086997462,2645700.0,,,,,
2024-11-01,150.50657653808594,151.70061154828835,148.39714100355715,150.07872563289922,1954200.0,,,,,
2024-11-04,152.12847900390625,152.32747979966115,149.6508758258133,151.40211926714647,1975300.0,,,,,
2024-11-05,154.7254638671875,154.77521785675663,151.08369046284358,151.969256819145,2337600.0,,,,,
2024-11-06,157.1732177734375,158.54633375522278,155.92944394546672,156.9841617223402,2289500.0,,,,,
2024-11-07,159.2030487060547,159.51150218367692,156.45680158167815,157.66076613515762,1705200.0,,,,,
2024-11-08,157.12347412109375,159.2030604544106,156.59611519796147,159.2030604544106,1392000.0,,,,,
2024-11-11,158.59608459472656,158.91449797609977,156.7552932927788,157.04385731749647,1239300.0,,,,,
2024-11-12,162.05874633789062,162.18810367170303,157.63091464230615,158.5960843266318,2807500.0,,,,,
2024-11-13,161.9095001220703,162.06870681304554,160.66572631654975,160.98412451571443,2320200.0,,,,,
2024-11-14,163.30252075195312,163.6010295019098,161.7104993901603,161.8995554378924,1625400.0,,,,,
2024-11-15,160.5562744140625,162.8746706210348,160.45676643601092,162.48661379909095,2036600.0,,,,,
2024-11-18,163.19308471679688,163.6308955704093,158.58615639378144,159.2030634059877,1925500.0,,,,,
2024-11-19,165.30250549316406,165.57114968207546,161.2527710183865,161.56122446825222,2170300.0,,,,,
2024-11-20,165.879638671875,166.67564179523478,164.367205408476,165.34231986254215,2056300.0,,,,,
2024-11-21,167.13336181640625,167.23286980093476,164.6756633898621,166.4070021142657,1186000.0,,,,,
2024-11-22,165.83984375,167.66073065861264,163.65080460585162,167.62093657211727,1638000.0,,,,,
2024-11-25,163.32241821289062,167.1134381773636,162.7353606461832,166.2477765050057,2813100.0,,,,,
2024-11-26,164.19805908203125,165.4816270636569,162.90453119224333,163.98909838685242,1859600.0,,,,,
2024-11-27,162.4746856689453,163.8792682198554,162.19576039640378,163.2915339098777,1260200.0,,,,,
2024-11-29,163.04249572753906,163.5903900955942,161.7474768213054,162.175836127344,1624200.0,,,,,
2024-12-02,165.32373046875,165.56280060141967,162.7635763292988,163.81950994935838,1833600.0,,,,,
2024-12-03,167.05703735351562,167.22638375170484,164.24785710077833,164.62638984955368,1821400.0,,,,,
2024-12-04,166.7781219482422,167.44555139243977,166.28999510086427,167.44555139243977,1581400.0,,,,,
2024-12-05,164.98501586914062,166.44938117451184,164.36739778398373,164.55667176499313,1811000.0,,,,,
2024-12-06,166.36968994140625,166.70839795755296,164.74594958288904,165.1842650859006,1651800.0,,,,,
2024-12-09,164.97506713867188,167.06702201242516,164.75590938236292,166.30992605416216,1098800.0,,,,,
2024-12-10,164.66624450683594,166.09075460511735,163.47084833479332,163.84938108242983,1699300.0,,,,,
2024-12-11,163.29153442382812,165.52295181147093,161.64786654830024,164.66624841445773,2709700.0,,,,,
2024-12-12,161.9666290283203,163.9788886383973,161.87697773487452,163.23176412577482,2600200.0,,,,,
2024-12-13,157.01568603515625,161.55820073609192,156.07928752745175,161.099972870803,2820600.0,,,,,
2024-12-16,155.8003692626953,157.4141686529536,154.55516165925212,157.4141686529536,3812300.0,,,,,
2024-12-17,154.196533203125,156.37813924239265,153.87776797745207,155.18274304561632,3093500.0,,,,,
2024-12-18,149.34519958496094,153.3099358678869,148.80727665221673,152.42334876742714,3617100.0,,,,,
2024-12-19,147.322998046875,150.81953544635604,147.23334674951883,149.54444410521998,2461100.0,,,,,
2024-12-20,147.2333526611328,149.08622221566125,146.13756387071174,146.51611185290963,4055500.0,,,,,
2024-12-23,146.73526000976562,147.05402523684705,145.93832414163097,147.05402523684705,1708600.0,,,,,
2024-12-24,148.60804748535156,149.07624675572035,146.44636893081102,146.84484448021425,778600.0,,,,,
2024-12-26,148.49847412109375,148.91686202045423,147.38275785584548,147.77126199098643,883400.0,,,,,
2024-12-27,147.55210876464844,148.27932091699057,146.46629143070737,147.89081676997094,1023500.0,,,,,
2024-12-30,145.97816467285156,146.9245345701699,144.50384319115227,146.5858265646777,1152600.0,,,,,
2024-12-31,145.7390899658203,146.5360258120336,145.17126804529647,145.70920620161243,918400.0,,,,,
2025-01-02,145.3406219482422,147.18353523776415,144.75288762141935,147.0042326432573,1076000.0,,,,,
2025-01-03,145.7291259765625,147.19349129824616,145.02185658735016,146.10767394279816,1110800.0,,,,,
2025-01-06,144.693115234375,145.68928126008498,144.04561339777842,145.00192427029913,1679300.0,,,,,
2025-01-07,144.11534118652344,146.73526277224244,143.88622725021835,144.1053849980885,1907100.0,,,,,
2025-01-08,143.6471405029297,144.31456992836678,141.9138213145756,144.05557222903354,2324000.0,,,,,
2025-01-10,140.30999755859375,142.27244593977548,139.92149339786826,142.21266320711248,2296000.0,,,,,
2025-01-13,141.41574096679688,142.02340287313177,139.56287148193044,139.61266762484144,2076600.0,,,,,
2025-01-14,141.20654296875,142.1927528679371,140.0808704252596,141.45558449074073,2432200.0,,,,,
2025-01-15,141.5850830078125,143.39809728210233,140.53910563404008,142.90001426604758,2619600.0,,,,,
2025-01-16,140.85787963867188,142.0433197228068,139.96133623401414,141.45558537530255,2137200.0,,,,,
2025-01-17,141.45558166503906,143.17894470670856,141.21649633660013,142.91994700111567,4006100.0,,,,,
2025-01-21,142.7306671142578,142.93986866802743,140.48929355379485,141.83412377018757,3160700.0,,,,,
2025-01-22,141.8042449951172,143.49772426033186,141.66478235445922,142.6210932617459,3108400.0,,,,,
2025-01-23,118.12537384033205,122.3291958516728,115.00736919203509,117.04951266583704,17146900.0,,,,,
2025-01-24,116.11311340332033,118.12537309855188,114.76829074371848,118.12537309855188,9249700.0,,,,,
2025-01-27,117.45793914794922,118.34452629835428,114.98744407256808,115.15679047205136,5964900.0,,,,,
2025-01-28,116.0832290649414,117.13916265021128,114.91771660571216,117.04951135341388,4100200.0,,,,,
2025-01-29,116.65103912353516,117.54759005927016,114.8579448522087,115.5353380480814,4316900.0,,,,,
2025-01-30,118.22499084472656,118.3744172769656,115.84415451818867,117.29855608501748,4402700.0,,,,,
2025-01-31,122.43877410888672,124.28167980025256,120.4065944340343,121.31310159675358,6589200.0,,,,,
2025-02-03,122.43877410888672,123.00658845920256,120.11770536455518,121.29318161961262,4725400.0,,,,,
2025-02-04,120.7851333618164,122.76750166998244,119.7590835480442,122.59815526579833,7156600.0,,,,,
2025-02-05,129.96978759765625,130.13913400451676,125.4671127318954,126.55293769382676,8250400.0,,,,,
2025-02-06,131.49391174316406,131.76288081871903,128.2464160616104,130.03950269787862,5504700.0,,,,,
2025-02-07,128.10696411132812,131.23492499801338,126.752170032858,131.23492499801338,4906000.0,,,,,
2025-02-10,131.5835723876953,131.96212035795438,129.14296855904502,129.24259124604623,4013800.0,,,,,
2025-02-11,132.8387451171875,134.02416991515634,130.2686349563278,130.2686349563278,3200500.0,,,,,
2025-02-12,130.6671142578125,133.1973848333114,130.3981451367311,131.30465999646847,3070900.0,,,,,
2025-02-13,129.32228088378906,131.05560004208274,127.93759551438468,129.9398989562581,3087700.0,,,,,
2025-02-14,128.9038848876953,130.25867136677502,128.5452644902834,129.2425929076813,2319700.0,,,,,
2025-02-18,127.85792541503906,129.54143336106262,127.58895631111702,128.28626954324045,3763800.0,,,,,
2025-02-19,128.84410095214844,130.13911973350986,127.9176739102759,128.57514708854515,3559100.0,,,,,
2025-02-20,129.4916229248047,130.6272515490117,128.7942945693534,129.08319121953448,3815900.0,,,,,
2025-02-21,130.44793701171875,131.31461178353865,129.292380782817,129.61116120470183,4866600.0,,,,,
2025-02-24,133.53607177734375,134.13376233074283,130.26864811117142,130.62726852332636,8240000.0,,,,,
2025-02-25,131.22494506835938,133.60578123925484,130.84641231836858,132.9084680679169,5261100.0,,,,,
2025-02-26,130.87579345703125,133.13037512321262,130.7660563056279,131.1351652593286,3116800.0,,,,,
2025-02-27,130.14755249023438,131.72375496429072,129.76845772642022,130.5765153252923,4844200.0,,,,,
2025-02-28,128.8107452392578,131.39455360792945,127.7133889364095,131.3745972468614,6204100.0,,,,,
2025-03-03,128.9204864501953,131.28482058827805,128.56134805088172,130.0677413029511,5209500.0,,,,,
2025-03-04,131.50430297851562,133.03063746380016,128.93048016236557,129.20980835429708,4291000.0,,,,,
2025-03-05,133.7289581298828,134.18784792201876,130.99551485103777,131.2848288359557,5218000.0,,,,,
2025-03-06,136.46238708496094,137.20062029652283,133.05057966580097,133.3299078599606,3676700.0,,,,,
2025-03-07,139.70460510253906,140.08369989428107,135.67428738106582,135.86383477693684,3356800.0,,,,,
2025-03-10,140.09365844726562,142.62758359220933,138.8865649596003,139.41529437522954,5440900.0,,,,,
2025-03-11,137.54977416992188,140.5625301324653,136.57211036748694,140.5625301324653,3837200.0,,,,,
2025-03-12,135.79397583007812,137.8191125848481,135.40491052305933,136.6718730242715,3177500.0,,,,,
2025-03-13,137.39015197753906,137.9288519411685,134.90611022544465,135.46476654987316,3165100.0,,,,,
2025-03-14,138.37779235839844,138.8965359838022,137.53979261304647,137.81912078741584,3065500.0,,,,,
2025-03-17,142.5577392578125,143.0266147954867,138.26805021103854,138.64712973557263,4510500.0,,,,,
2025-03-18,141.53021240234375,143.0864737219592,141.20100093515683,141.77961364516017,2728400.0,,,,,
2025-03-19,141.62997436523438,142.38814863863993,141.24090904803052,141.6798576566181,2527700.0,,,,,
2025-03-20,142.9069061279297,143.35582530168398,140.85184240904854,141.07131671128278,2883700.0,,,,,
2025-03-21,143.95440673828125,144.8722015255989,141.6599121588648,141.92926977519815,9254800.0,,,,,
2025-03-24,144.20379638671875,145.52062698524284,143.22614781272807,145.4308461944387,2848100.0,,,,,
2025-03-25,144.15391540527344,146.09924201508275,143.4256680533435,144.93204604919717,2382000.0,,,,,
2025-03-26,144.84226989746094,146.00946590074156,144.22375967920385,144.5330147883324,2218900.0,,,,,
2025-03-27,144.95199584960938,146.0593379038792,144.05414230109062,144.65271133343646,2333000.0,,,,,
2025-03-28,143.90451049804688,145.39094731699436,143.75487584812467,144.76245134283482,2423600.0,,,,,
2025-03-31,144.1738739013672,144.3334791269697,142.68743702250586,143.77482278175154,4213500.0,,,,,
2025-04-01,145.3211212158203,145.48074167211635,143.9144944864199,144.65272768010573,2278600.0,,,,,
2025-04-02,144.5230255126953,145.25128809264712,142.95679364291937,144.6527190284595,2021900.0,,,,,
2025-04-03,144.50308227539062,146.74769340013768,142.99668906721348,143.38575438661323,4330500.0,,,,,
2025-04-04,135.01585388183594,144.34346650209068,134.70659877464408,142.7572782426102,4711800.0,,,,,
2025-04-07,134.2975616455078,136.42246487259328,130.8358715567383,132.64154914356354,5825100.0,,,,,
2025-04-08,132.2125701904297,136.5022741105689,130.84585641045496,134.93602718183814,3425700.0,,,,,
2025-04-09,136.25289916992188,140.2532899290881,131.49431883266536,131.52424576630102,5410100.0,,,,,
2025-04-10,139.05616760253906,140.95161111262027,135.10564489845768,135.84387811701572,3840900.0,,,,,
2025-04-11,142.58767700195312,143.09646530010787,137.60963773628313,139.05616195866077,3116900.0,,,,,
2025-04-14,145.15151977539062,145.85982598548378,142.16867550412238,142.81712785295989,2600400.0,,,,,
2025-04-15,145.26126098632812,145.93962506250017,144.1439482856947,145.31114427951582,2277500.0,,,,,
2025-04-16,142.62759399414062,145.43086172506094,142.34826580031373,145.14156296082768,2215800.0,,,,,
2025-04-17,145.26126098632812,145.74010711199332,142.6275844618037,142.9268689986859,1761900.0,,,,,
2025-04-21,141.59007263183594,144.67268370056567,140.70220477637514,144.67268370056567,2712300.0,,,,,
2025-04-22,145.5206298828125,146.408497683678,143.03660328764326,143.75488007286518,2361100.0,,,,,
2025-04-23,143.38575744628906,146.11920053209474,142.48791906612885,145.74010577404127,2412000.0,,,,,
2025-04-24,145.83987426757812,146.26883710172987,143.02662092104677,144.45320395611418,2274700.0,,,,,
2025-04-25,146.24888610839844,146.8973232119479,145.07170439731362,146.21895917883418,1836600.0,,,,,
2025-04-28,146.3686065673828,147.08688338393358,145.14155668171037,146.31872327301932,2761800.0,,,,,
2025-04-29,145.6204071044922,146.78760316017846,145.27123925591528,145.77004176974248,2233200.0,,,,,
2025-04-30,144.74249267578125,145.70020008675272,143.10642123298058,145.1415437729539,2802000.0,,,,,
2025-05-01,144.7524871826172,146.57809088147067,143.63515926550266,144.83228218461326,3328800.0,,,,,
2025-05-02,150.7381134033203,154.54895638081194,147.49589732938335,148.64313692818675,5109200.0,,,,,
2025-05-05,154.36940002441406,154.96795387883196,150.3590237441651,150.96756339061525,4308800.0,,,,,
2025-05-06,154.16986083984375,155.39692587693472,151.8953227927999,152.4839212767249,3011800.0,,,,,
2025-05-07,155.12757873535156,160.31512173221347,153.301959744144,157.63156182528397,5444600.0,,,,,
2025-05-08,155.2871856689453,156.32468808908354,152.83307086529692,155.4966741779164,3982800.0,,,,,
2025-05-09,152.93284606933594,155.82589441469912,152.70340118677805,155.29716499449304,2921700.0,,,,,
2025-05-12,148.91249084472656,153.4316399198306,148.0345936429824,152.97273495830714,3736200.0,,,,,
2025-05-13,148.70298767089844,150.00984768696614,147.87497375655747,147.87497375655747,3582900.0,,,,,
2025-05-14,146.87738037109375,148.60324798678886,146.17905991324469,147.71538014275697,2759400.0,,,,,
2025-05-15,149.2117919921875,150.25926509833758,147.2764357939093,147.38617295635532,3711000.0,,,,,
2025-05-16,151.1770477294922,151.36659510593265,148.84265579513212,149.43123906347833,3934800.0,,,,,
2025-05-19,150.11959838867188,151.84546602456547,148.68304473157303,149.3414676947841,4010100.0,,,,,
2025-05-20,151.55615234375,151.57610870631686,149.61082560520578,150.25926277730568,2171900.0,,,,,
2025-05-21,150.13954162597656,151.15710291450694,149.94999425414565,150.35901592786044,2880400.0,,,,,
2025-05-22,146.27882385253906,151.0473744640659,146.1192034015668,150.79797321776326,4574500.0,,,,,
2025-05-23,146.53819274902344,147.57569521518357,146.1092299206068,146.5182363874885,2108700.0,,,,,
2025-05-27,146.5581512451172,147.5856831565973,145.88975773527775,147.18663203130544,4489500.0,,,,,
2025-05-28,146.7179718017578,147.6869029497404,146.22850686617238,146.79788537748334,2280600.0,,,,,
2025-05-29,142.6824188232422,146.93772905254363,141.03424515879408,146.71797053168976,3517100.0,,,,,
2025-05-30,143.6213836669922,143.9110722805028,141.4537793950158,143.03203820082356,5555200.0,,,,,
2025-06-02,145.7190704345703,146.03870948557193,143.3516746479783,143.45157042501634,3418100.0,,,,,
2025-06-03,146.07867431640625,146.10864000121336,144.5103990157079,145.0697787880481,2863800.0,,,,,
2025-06-04,148.29623413085938,148.78568383605008,145.56923473641226,145.898872528333,2927900.0,,,,,
2025-06-05,147.7168731689453,148.80566709295414,146.70797758115808,148.73573699631456,2610200.0,,,,,
2025-06-06,149.40501403808594,150.75351568434482,147.83673861635427,148.00654925735174,2783800.0,,,,,
2025-06-09,146.75791931152344,149.27514357160845,145.86890174930474,148.84561001217827,3042700.0,,,,,
2025-06-10,146.99766540527344,147.83673510863127,145.53926928490313,146.88778614112255,4231100.0,,,,,
2025-06-11,147.51707458496094,147.5470555120635,145.37943600674404,146.83783206569382,1749600.0,,,,,
2025-06-12,149.8844757080078,149.91444139421472,147.16747505090285,147.46714715492814,1926200.0,,,,,
2025-06-13,148.31619262695312,150.1341921194681,148.12639979620093,148.88557111920966,1703900.0,,,,,
2025-06-16,150.93331909179688,151.0132174263248,147.6269577378356,148.52597404181483,2621800.0,,,,,
2025-06-17,150.16416931152344,150.90335848742612,149.35506528006545,150.8733775585233,2251400.0,,,,,
2025-06-18,150.8334197998047,153.26073175594087,150.19412644476853,150.6336434842226,3227000.0,,,,,
2025-06-20,150.39390563964844,152.46162941249705,149.74462879108728,151.58259531675972,6574500.0,,,,,
2025-06-23,154.2396697998047,154.29960117346454,149.96439240322556,150.77349643154704,2752000.0,,,,,
2025-06-24,157.7757568359375,157.9355839924654,155.15865192610852,156.45722089947373,3883000.0,,,,,
2025-06-25,157.64590454101562,158.87454337038238,157.226354460787,158.0554406561672,2239100.0,,,,,
2025-06-26,157.55599975585938,157.96555113249667,156.76687793142165,157.56599847945722,1455400.0,,,,,
2025-06-27,157.5659942626953,158.41504743817103,156.8467873129063,157.5160463719129,2316500.0,,,,,
2025-06-30,159.52381896972656,159.73359400820846,156.6869556614124,157.56598973968954,2698400.0,,,,,
2025-07-01,158.884521484375,160.81240022102776,158.3850730877854,159.35400419652566,3285400.0,,,,,
2025-07-02,156.8567657470703,158.9244894716693,156.58705933908874,158.2352482301363,2901500.0,,,,,
2025-07-03,155.19859313964844,157.81571315729502,153.46052243785016,157.18640328694417,1321200.0,,,,,
2025-07-07,153.36062622070312,155.987729711868,153.16084990683274,155.54821267617973,2502800.0,,,,,
2025-07-08,152.47161865234375,153.91003259352874,152.1819452645569,153.21080782821846,1710500.0,,,,,
2025-07-09,152.51156616210938,152.94109974024306,151.14308233331855,152.94109974024306,1845100.0,,,,,
2025-07-10,151.13308715820312,152.74131159747023,150.75350150112288,151.7124491246052,1613100.0,,,,,
2025-07-11,148.52597045898438,151.1730409326084,148.20631616075875,150.9732646171953,1840300.0,,,,,
2025-07-14,148.6658172607422,150.1241980992325,147.8467145427757,148.9355236729941,2857000.0,,,,,
