Date,Close,High,Low,Open,Volume,"('Close', 'ZG')","('High', 'ZG')","('Low', 'ZG')","('Open', 'ZG')","('Volume', 'ZG')"
2024-06-03,40.88999938964844,40.900001525878906,39.83000183105469,40.369998931884766,564000.0,,,,,
2024-06-04,41.0099983215332,41.90999984741211,40.4900016784668,40.4900016784668,445700.0,,,,,
2024-06-05,41.86000061035156,41.91999816894531,40.869998931884766,41.16999816894531,395300.0,,,,,
2024-06-06,41.70000076293945,42.02000045776367,41.40999984741211,41.63999938964844,289600.0,,,,,
2024-06-07,41.56999969482422,41.68000030517578,40.40999984741211,40.77999877929688,266400.0,,,,,
2024-06-10,42.54999923706055,43.08000183105469,41.060001373291016,41.060001373291016,507700.0,,,,,
2024-06-11,41.7400016784668,42.34999847412109,41.369998931884766,42.34000015258789,290600.0,,,,,
2024-06-12,47.060001373291016,47.54999923706055,44.41999816894531,44.41999816894531,1437600.0,,,,,
2024-06-13,47.06999969482422,47.5099983215332,46.18999862670898,47.060001373291016,562700.0,,,,,
2024-06-14,46.54999923706055,47.40999984741211,46.13999938964844,47.27000045776367,396300.0,,,,,
2024-06-17,45.540000915527344,46.59999847412109,45.47999954223633,46.5,464400.0,,,,,
2024-06-18,47.54999923706055,47.619998931884766,45.54999923706055,45.70000076293945,566400.0,,,,,
2024-06-20,47.4900016784668,48.040000915527344,46.43000030517578,47.43000030517578,818300.0,,,,,
2024-06-21,47.56999969482422,47.68999862670898,47.130001068115234,47.61000061035156,690100.0,,,,,
2024-06-24,45.68000030517578,48.06999969482422,45.4900016784668,47.540000915527344,491300.0,,,,,
2024-06-25,44.59999847412109,46.040000915527344,44.34000015258789,45.66999816894531,555000.0,,,,,
2024-06-26,45.209999084472656,45.36000061035156,44.119998931884766,44.380001068115234,413100.0,,,,,
2024-06-27,45.380001068115234,45.66999816894531,44.91999816894531,45.119998931884766,387700.0,,,,,
2024-06-28,45.040000915527344,46.22999954223633,44.38999938964844,45.52999877929688,1217600.0,,,,,
2024-07-01,44.18000030517578,45.16999816894531,43.18999862670898,45.02999877929688,598100.0,,,,,
2024-07-02,43.459999084472656,44.369998931884766,43.27000045776367,44.25,332500.0,,,,,
2024-07-03,44.36000061035156,45.04999923706055,43.380001068115234,43.41999816894531,199800.0,,,,,
2024-07-05,44.650001525878906,44.959999084472656,43.9900016784668,44.4900016784668,296500.0,,,,,
2024-07-08,45.310001373291016,45.68000030517578,43.810001373291016,44.650001525878906,540300.0,,,,,
2024-07-09,46.34999847412109,46.52999877929688,44.77000045776367,45.220001220703125,652300.0,,,,,
2024-07-10,46.0,47.08000183105469,45.0,46.91999816894531,500500.0,,,,,
2024-07-11,48.34999847412109,48.5,47.08000183105469,47.15999984741211,1320300.0,,,,,
2024-07-12,48.88999938964844,49.40999984741211,48.040000915527344,49.06999969482422,528500.0,,,,,
2024-07-15,50.04999923706055,50.31999969482422,48.41999816894531,49.27999877929688,694200.0,,,,,
2024-07-16,52.58000183105469,52.68000030517578,50.29999923706055,50.400001525878906,921500.0,,,,,
2024-07-17,51.27000045776367,52.84000015258789,51.25,51.630001068115234,499000.0,,,,,
2024-07-18,49.65999984741211,52.11000061035156,49.150001525878906,51.27000045776367,395200.0,,,,,
2024-07-19,49.09999847412109,49.970001220703125,48.810001373291016,49.720001220703125,402300.0,,,,,
2024-07-22,50.130001068115234,50.290000915527344,49.130001068115234,49.459999084472656,346600.0,,,,,
2024-07-23,49.91999816894531,50.869998931884766,49.68999862670898,49.959999084472656,308900.0,,,,,
2024-07-24,46.27000045776367,50.0,46.060001373291016,49.59000015258789,770600.0,,,,,
2024-07-25,47.36000061035156,48.150001525878906,45.869998931884766,46.29999923706055,787300.0,,,,,
2024-07-26,48.08000183105469,49.11000061035156,47.36000061035156,48.18000030517578,550800.0,,,,,
2024-07-29,47.88999938964844,49.060001373291016,47.790000915527344,48.43999862670898,413200.0,,,,,
2024-07-30,47.75,48.29999923706055,47.0099983215332,48.29999923706055,573700.0,,,,,
2024-07-31,47.400001525878906,49.25,47.209999084472656,48.119998931884766,873900.0,,,,,
2024-08-01,44.380001068115234,47.970001220703125,43.84000015258789,47.970001220703125,817400.0,,,,,
2024-08-02,43.13999938964844,43.4900016784668,42.22999954223633,43.220001220703125,822000.0,,,,,
2024-08-05,41.61000061035156,42.220001220703125,40.54999923706055,41.0,808300.0,,,,,
2024-08-06,41.29999923706055,42.20000076293945,41.25,42.13999938964844,598600.0,,,,,
2024-08-07,40.34999847412109,42.43999862670898,40.29999923706055,41.75,1832300.0,,,,,
2024-08-08,47.70000076293945,48.65999984741211,45.4900016784668,46.59000015258789,2097000.0,,,,,
2024-08-09,49.959999084472656,50.119998931884766,47.86000061035156,48.11000061035156,1196100.0,,,,,
2024-08-12,49.08000183105469,50.130001068115234,48.70000076293945,50.130001068115234,675900.0,,,,,
2024-08-13,51.43999862670898,51.66999816894531,49.400001525878906,49.790000915527344,502300.0,,,,,
2024-08-14,51.84000015258789,52.040000915527344,50.18000030517578,51.709999084472656,603500.0,,,,,
2024-08-15,51.5,52.2400016784668,50.75,52.09000015258789,719800.0,,,,,
2024-08-16,51.7400016784668,51.79999923706055,50.650001525878906,50.7400016784668,367600.0,,,,,
2024-08-19,53.63999938964844,53.77999877929688,51.41999816894531,51.70000076293945,446900.0,,,,,
2024-08-20,52.709999084472656,54.43000030517578,52.34999847412109,53.86000061035156,370500.0,,,,,
2024-08-21,53.11000061035156,53.43999862670898,52.11000061035156,53.18999862670898,742700.0,,,,,
2024-08-22,51.81999969482422,53.650001525878906,51.75,53.43999862670898,439300.0,,,,,
2024-08-23,54.52999877929688,55.34000015258789,52.060001373291016,52.27000045776367,906900.0,,,,,
2024-08-26,55.77999877929688,56.40999984741211,55.0,55.13999938964844,583100.0,,,,,
2024-08-27,55.459999084472656,55.70000076293945,54.02999877929688,54.970001220703125,427800.0,,,,,
2024-08-28,54.52000045776367,55.2599983215332,53.84999847412109,54.97999954223633,506300.0,,,,,
2024-08-29,53.97999954223633,55.09999847412109,53.90999984741211,55.09999847412109,292600.0,,,,,
2024-08-30,53.43000030517578,54.41999816894531,52.7599983215332,54.40999984741211,240200.0,,,,,
2024-09-03,52.2400016784668,54.52999877929688,51.84999847412109,52.810001373291016,440400.0,,,,,
2024-09-04,52.06999969482422,52.91999816894531,51.43999862670898,51.709999084472656,292000.0,,,,,
2024-09-05,51.970001220703125,53.060001373291016,51.83000183105469,52.20000076293945,278800.0,,,,,
2024-09-06,51.52999877929688,53.650001525878906,51.15999984741211,52.18000030517578,362600.0,,,,,
2024-09-09,52.470001220703125,52.81999969482422,51.4900016784668,51.7599983215332,493300.0,,,,,
2024-09-10,54.34000015258789,54.36000061035156,52.06999969482422,52.54999923706055,452000.0,,,,,
2024-09-11,54.16999816894531,54.47999954223633,52.16999816894531,53.9900016784668,404800.0,,,,,
2024-09-12,54.880001068115234,54.93999862670898,53.68000030517578,54.16999816894531,305300.0,,,,,
2024-09-13,57.84000015258789,58.22999954223633,55.27999877929688,55.47999954223633,727600.0,,,,,
2024-09-16,60.630001068115234,61.060001373291016,58.310001373291016,59.29999923706055,907600.0,,,,,
2024-09-17,60.880001068115234,62.25,59.93000030517578,61.5099983215332,669100.0,,,,,
2024-09-18,63.20000076293945,65.5999984741211,60.04999923706055,60.97999954223633,1310600.0,,,,,
2024-09-19,65.79000091552734,66.75,64.44999694824219,64.69999694824219,1322600.0,,,,,
2024-09-20,65.05000305175781,66.41000366210938,64.45999908447266,66.26000213623047,905700.0,,,,,
2024-09-23,63.63999938964844,65.7300033569336,63.560001373291016,65.61000061035156,412100.0,,,,,
2024-09-24,65.16999816894531,65.36000061035156,63.310001373291016,63.63999938964844,493700.0,,,,,
2024-09-25,64.33000183105469,65.38999938964844,63.84999847412109,64.9800033569336,407400.0,,,,,
2024-09-26,63.52999877929688,65.1500015258789,63.34999847412109,65.0,496700.0,,,,,
2024-09-27,63.47999954223633,64.69999694824219,62.88999938964844,64.29000091552734,324900.0,,,,,
2024-09-30,61.93000030517578,64.01000213623047,61.41999816894531,63.04999923706055,605100.0,,,,,
2024-10-01,62.709999084472656,63.2400016784668,61.18000030517578,62.27000045776367,285000.0,,,,,
2024-10-02,61.63999938964844,62.52000045776367,61.18000030517578,62.52000045776367,315900.0,,,,,
2024-10-03,61.7400016784668,61.84999847412109,60.56999969482422,61.0099983215332,295700.0,,,,,
2024-10-04,61.0,63.119998931884766,60.34999847412109,62.130001068115234,635400.0,,,,,
2024-10-07,58.88999938964844,60.709999084472656,58.16999816894531,60.709999084472656,608100.0,,,,,
2024-10-08,60.34999847412109,61.38999938964844,58.90999984741211,58.90999984741211,386300.0,,,,,
2024-10-09,58.68999862670898,60.369998931884766,58.09000015258789,59.75,441300.0,,,,,
2024-10-10,58.83000183105469,59.040000915527344,57.4900016784668,57.4900016784668,784100.0,,,,,
2024-10-11,60.81999969482422,60.86000061035156,58.7400016784668,58.7400016784668,363200.0,,,,,
2024-10-14,60.81999969482422,61.150001525878906,60.06999969482422,60.619998931884766,345300.0,,,,,
2024-10-15,61.459999084472656,62.209999084472656,60.720001220703125,61.27999877929688,403900.0,,,,,
2024-10-16,61.68000030517578,62.29999923706055,61.20000076293945,62.0,269800.0,,,,,
2024-10-17,60.63999938964844,61.45000076293945,59.41999816894531,61.27000045776367,308900.0,,,,,
2024-10-18,61.66999816894531,62.02999877929688,60.09999847412109,60.4900016784668,310400.0,,,,,
2024-10-21,60.84999847412109,62.79999923706055,59.54999923706055,61.459999084472656,301600.0,,,,,
2024-10-22,58.65999984741211,62.0,58.540000915527344,61.13999938964844,407100.0,,,,,
2024-10-23,57.540000915527344,59.45000076293945,57.41999816894531,58.27000045776367,599100.0,,,,,
2024-10-24,57.75,58.84000015258789,57.47999954223633,57.68000030517578,209800.0,,,,,
2024-10-25,57.59000015258789,58.959999084472656,57.5,58.11000061035156,294100.0,,,,,
2024-10-28,57.72999954223633,58.58000183105469,57.560001373291016,58.18999862670898,170500.0,,,,,
2024-10-29,56.47999954223633,57.29999923706055,55.08000183105469,57.29999923706055,603800.0,,,,,
2024-10-30,57.72999954223633,58.43999862670898,56.77000045776367,56.77000045776367,346200.0,,,,,
2024-10-31,58.04999923706055,58.4900016784668,57.34000015258789,57.5,410800.0,,,,,
2024-11-01,57.66999816894531,59.369998931884766,57.369998931884766,58.380001068115234,352000.0,,,,,
2024-11-04,58.5,60.4900016784668,57.540000915527344,57.540000915527344,399400.0,,,,,
2024-11-05,60.61000061035156,60.619998931884766,58.34000015258789,58.380001068115234,405000.0,,,,,
2024-11-06,56.08000183105469,60.459999084472656,55.220001220703125,59.08000183105469,1941300.0,,,,,
2024-11-07,70.08999633789062,71.27999877929688,64.70999908447266,65.0,1573100.0,,,,,
2024-11-08,71.26000213623047,72.02999877929688,67.2699966430664,69.9000015258789,988400.0,,,,,
2024-11-11,73.19999694824219,73.3499984741211,70.88999938964844,71.25,631900.0,,,,,
2024-11-12,71.98999786376953,73.88999938964844,71.55999755859375,72.75,507800.0,,,,,
2024-11-13,72.22000122070312,73.13999938964844,70.51000213623047,72.66000366210938,785000.0,,,,,
2024-11-14,72.0,72.76000213623047,71.26000213623047,72.02999877929688,671900.0,,,,,
2024-11-15,70.7300033569336,71.41000366210938,69.80000305175781,71.19000244140625,594800.0,,,,,
2024-11-18,70.83999633789062,71.0,69.75,70.29000091552734,483000.0,,,,,
2024-11-19,72.55000305175781,72.69999694824219,70.5,70.62000274658203,770700.0,,,,,
2024-11-20,75.0,75.5,72.51000213623047,72.51000213623047,682100.0,,,,,
2024-11-21,79.26000213623047,79.75,74.54000091552734,75.54000091552734,742900.0,,,,,
2024-11-22,80.79000091552734,81.73999786376953,79.19999694824219,79.30999755859375,459500.0,,,,,
2024-11-25,81.37999725341797,83.25,80.3499984741211,82.0,541100.0,,,,,
2024-11-26,81.87000274658203,82.66999816894531,80.16999816894531,80.37999725341797,274300.0,,,,,
2024-11-27,82.33000183105469,83.0,81.19999694824219,81.87000274658203,304400.0,,,,,
2024-11-29,81.52999877929688,83.66999816894531,81.5,82.83000183105469,268900.0,,,,,
2024-12-02,80.63999938964844,81.75,80.1500015258789,81.41000366210938,298600.0,,,,,
2024-12-03,80.88999938964844,81.5999984741211,79.77999877929688,80.06999969482422,310300.0,,,,,
2024-12-04,79.30999755859375,81.05000305175781,78.7699966430664,80.70999908447266,507300.0,,,,,
2024-12-05,78.26000213623047,80.0,78.16999816894531,79.52999877929688,298500.0,,,,,
2024-12-06,79.27999877929688,80.55999755859375,78.94999694824219,79.30000305175781,318100.0,,,,,
2024-12-09,78.93000030517578,80.12999725341797,78.7300033569336,79.27999877929688,242300.0,,,,,
2024-12-10,78.79000091552734,79.87000274658203,78.47000122070312,78.47000122070312,310800.0,,,,,
2024-12-11,78.7699966430664,79.80999755859375,78.69999694824219,79.37000274658203,258000.0,,,,,
2024-12-12,77.4000015258789,78.91999816894531,77.0199966430664,78.37999725341797,493100.0,,,,,
2024-12-13,76.83999633789062,77.98999786376953,76.5,77.37000274658203,304700.0,,,,,
2024-12-16,78.45999908447266,78.56999969482422,77.20999908447266,77.25,261700.0,,,,,
2024-12-17,77.55999755859375,79.4000015258789,77.19000244140625,78.37999725341797,411000.0,,,,,
2024-12-18,72.41000366210938,78.30000305175781,72.02999877929688,77.75,797500.0,,,,,
2024-12-19,71.63999938964844,73.98999786376953,71.5999984741211,73.30999755859375,672300.0,,,,,
2024-12-20,73.7699966430664,74.79000091552734,71.2699966430664,71.75,958700.0,,,,,
2024-12-23,73.37999725341797,74.33000183105469,72.63999938964844,73.54000091552734,334000.0,,,,,
2024-12-24,73.80000305175781,73.8499984741211,72.69000244140625,73.69000244140625,200900.0,,,,,
2024-12-26,73.66000366210938,74.12000274658203,72.7300033569336,72.91000366210938,295400.0,,,,,
2024-12-27,72.73999786376953,73.41000366210938,72.20999908447266,73.04000091552734,248500.0,,,,,
2024-12-30,71.30000305175781,72.04000091552734,70.88999938964844,72.0,333000.0,,,,,
2024-12-31,70.8499984741211,72.12999725341797,70.63999938964844,71.72000122070312,351000.0,,,,,
2025-01-02,70.08000183105469,71.44000244140625,69.16000366210938,71.22000122070312,436800.0,,,,,
2025-01-03,71.4000015258789,71.44000244140625,69.80999755859375,70.33000183105469,219500.0,,,,,
2025-01-06,72.1500015258789,73.02999877929688,71.7300033569336,71.91999816894531,245200.0,,,,,
2025-01-07,69.66999816894531,72.5,69.33000183105469,72.4000015258789,640400.0,,,,,
2025-01-08,68.26000213623047,69.38999938964844,67.5999984741211,69.38999938964844,570600.0,,,,,
2025-01-10,68.37999725341797,68.62999725341797,66.25,67.01000213623047,276600.0,,,,,
2025-01-13,68.11000061035156,68.20999908447266,66.26000213623047,67.4800033569336,488500.0,,,,,
2025-01-14,68.91999816894531,69.87000274658203,68.19000244140625,68.70999908447266,423200.0,,,,,
2025-01-15,72.36000061035156,74.12999725341797,71.8499984741211,72.0999984741211,566600.0,,,,,
2025-01-16,73.55000305175781,74.05000305175781,71.88999938964844,72.31999969482422,304800.0,,,,,
2025-01-17,74.83000183105469,75.5999984741211,74.08000183105469,74.8499984741211,353900.0,,,,,
2025-01-21,75.0199966430664,76.12000274658203,74.58999633789062,75.55000305175781,290400.0,,,,,
