Date,Close,High,Low,Open,Volume,"('Close', 'TSM')","('High', 'TSM')","('Low', 'TSM')","('Open', 'TSM')","('Volume', 'TSM')"
2024-07-09,181.8832092285156,185.7471905347641,179.89207086289971,185.402186026402,19935200.0,,,,,
2024-07-10,188.31988525390625,188.68459311520044,184.0320410393949,185.58946453467,19293500.0,,,,,
2024-07-11,181.8634796142578,190.70529876949476,180.3947664238449,190.3307241881468,21584200.0,,,,,
2024-07-12,184.6727600097656,187.65945987189323,180.1384883496482,180.45392274442568,19220300.0,,,,,
2024-07-15,182.5731964111328,187.34402891411895,181.44948768041723,185.9837443829801,15683100.0,,,,,
2024-07-16,183.3814697265625,186.8807430046682,182.37605642199196,185.57961371138984,16663300.0,,,,,
2024-07-17,168.7535400390625,174.05666437075584,168.07339776862716,172.71609824024654,45052600.0,,,,,
2024-07-18,169.41397094726562,176.13652028985177,162.1591448286998,172.99210301933508,52903600.0,,,,,
2024-07-19,163.40113830566406,168.0832604444571,162.85899483934006,166.75254603082,22585300.0,,,,,
2024-07-22,166.92999267578125,168.4381277558938,163.80527877438126,164.2291418908932,21037200.0,,,,,
2024-07-23,167.39328002929688,169.0886873979908,165.569710506358,166.99898700341606,11690700.0,,,,,
2024-07-24,157.51646423339844,163.08571983113612,157.30945851123383,162.73086362224058,19536600.0,,,,,
2024-07-25,157.98959350585938,161.06500381318955,149.93634481927396,155.89989317300584,25731800.0,,,,,
2024-07-26,159.62588500976562,162.23801057861542,156.91518242140617,161.95216128722376,13089200.0,,,,,
2024-07-29,157.72344970703125,160.89743707047967,156.36318015179677,160.3552935691315,12663100.0,,,,,
2024-07-30,152.33163452148438,158.8471789818659,150.37008101913065,158.14733322318202,22018000.0,,,,,
2024-07-31,163.43072509765625,164.26856959417694,159.7540309170622,161.429734950845,19860400.0,,,,,
2024-08-01,155.9196014404297,165.27399480669123,154.5987536429223,161.1438674773927,21095600.0,,,,,
2024-08-02,147.718505859375,151.66134598369757,144.79094586380617,149.08864220094745,31095300.0,,,,,
2024-08-05,145.83580017089844,147.85650879930395,131.66129975504296,131.94714905412854,31193100.0,,,,,
2024-08-06,153.16946411132812,155.45631834892853,145.60907081776534,148.29020300769835,24528100.0,,,,,
2024-08-07,152.824462890625,160.32571615582577,152.31190454977954,159.24144424335412,22379000.0,,,,,
2024-08-08,162.19857788085938,162.39571686587166,153.3173214629099,156.9940304646843,18889600.0,,,,,
2024-08-09,164.7318572998047,165.40214794911822,160.90731256701454,163.94330129930634,20519400.0,,,,,
2024-08-12,165.2345733642578,167.1074163621433,163.17442801769445,163.62786123905406,14727300.0,,,,,
2024-08-13,169.87725830078125,169.98568700273677,163.9629982830062,165.59928049770178,15243500.0,,,,,
2024-08-14,167.5411376953125,170.04483459382917,164.80086497112634,169.42384749265196,11510300.0,,,,,
2024-08-15,171.47410583496094,172.9329523182032,168.37897726010462,169.96595580639,15393500.0,,,,,
2024-08-16,172.04580688476562,172.49924007660692,169.78853773254596,170.9122464662725,10710000.0,,,,,
2024-08-19,172.9428253173828,172.9428253173828,168.65499562301304,172.2626829761556,11511000.0,,,,,
2024-08-20,169.58154296875,172.89352919355585,167.4228506878666,172.89352919355585,13555500.0,,,,,
2024-08-21,168.9901123046875,170.60667598346504,167.48197731951808,167.925543778555,9434800.0,,,,,
2024-08-22,164.0615692138672,170.8038217742545,163.68699461359887,169.5421142205238,13546100.0,,,,,
2024-08-23,168.83241271972656,170.81368446517877,165.52042641759928,166.58499505479108,12189100.0,,,,,
2024-08-26,166.65399169921875,168.60569322667538,165.42185423781473,167.94526935225167,9611300.0,,,,,
2024-08-27,168.1128387451172,168.1424088410201,162.68156717292362,164.04185174742068,9186000.0,,,,,
2024-08-28,166.78213500976562,170.0054110374769,163.82500490306504,168.87185051287162,10581400.0,,,,,
2024-08-29,166.7328338623047,172.91323952827202,165.11627012813233,166.23997888187725,13213200.0,,,,,
2024-08-30,169.24639892578125,169.76882400688416,166.33855752097017,167.62983517579966,9481400.0,,,,,
2024-09-03,158.1965789794922,166.26953000341817,157.516436777599,165.59925452608147,18464400.0,,,,,
2024-09-04,158.57113647460938,161.53813270648675,156.67857539473215,157.02357985356298,11317400.0,,,,,
2024-09-05,161.36073303222656,162.23801437974737,158.74860740217633,159.23159570316196,10260600.0,,,,,
2024-09-06,154.57904052734375,163.04628533048478,153.78060283905174,162.53371194856325,14964400.0,,,,,
2024-09-09,160.45388793945312,160.76932238917084,157.96004260424917,158.4627493376516,10339000.0,,,,,
2024-09-10,160.10885620117188,160.56228938545544,155.43660077390396,160.56228938545544,11910800.0,,,,,
2024-09-11,167.7974090576172,167.94527458203447,159.11330636573882,161.45930097834287,15059500.0,,,,,
2024-09-12,169.6039581298828,170.3162900560735,167.19984920118105,168.7828123918839,13399900.0,,,,,
2024-09-13,170.6625518798828,172.9083763547606,169.62373332745003,170.405326801556,8787800.0,,,,,
2024-09-16,167.27899169921875,168.7432227752821,164.99359982410317,168.10015249827092,12194300.0,,,,,
2024-09-17,165.56741333007812,168.4266287828318,164.5879532601194,167.546109563022,8629100.0,,,,,
2024-09-18,165.4981689453125,169.77216049962752,165.22115265156123,166.66560769434062,9116000.0,,,,,
2024-09-19,174.34292602539062,175.88630666932258,170.79116991579664,172.52252911697107,15855000.0,,,,,
2024-09-20,172.22572326660156,174.1450610428869,171.80029572315735,173.00730164234184,18429800.0,,,,,
2024-09-23,172.89849853515625,173.5316808252215,171.8497917825097,172.97764820844648,5794200.0,,,,,
2024-09-24,180.0316925048828,180.83306212855825,175.16410119019213,177.5880012520978,14576100.0,,,,,
2024-09-25,180.4076385498047,181.86198151671323,179.27978227916688,179.58647778577603,8280900.0,,,,,
2024-09-26,184.8399200439453,187.31329046401163,181.84219630252537,186.492129672999,15103400.0,,,,,
2024-09-27,176.0742950439453,183.9594011675016,175.51035934077453,183.8604603119876,17908400.0,,,,,
2024-09-30,171.82009887695312,174.93655474284125,170.09862758637905,172.4137138312905,13540200.0,,,,,
2024-10-01,170.23715209960938,174.1153952338677,168.960884467111,173.44263060750103,11850200.0,,,,,
2024-10-02,173.9274139404297,175.08494950531696,168.97076987202823,171.1176687181604,11164400.0,,,,,
2024-10-03,177.56820678710938,178.86425048508283,173.2546481265325,173.92741273772603,12555000.0,,,,,
2024-10-04,179.23033142089844,179.2995779478923,175.65878365790684,177.7858763429927,9993800.0,,,,,
2024-10-07,182.5446319580078,183.0294180133438,179.00276357084758,179.66564015322243,12054200.0,,,,,
2024-10-08,184.0682373046875,184.5530082654965,180.0910532775346,182.98985137997303,10394200.0,,,,,
2024-10-09,185.1466217041016,185.99746176068683,180.3185976531288,185.79959513976695,11925000.0,,,,,
2024-10-10,183.80111694335935,185.0872726894724,182.43581152558104,183.8802666150247,6443800.0,,,,,
2024-10-11,188.7775115966797,189.4502761656052,186.0073338526564,186.16563317431587,12163900.0,,,,,
2024-10-14,190.16261291503903,192.18087648129367,188.4708209507668,188.57964985017907,11714400.0,,,,,
2024-10-15,185.13673400878903,191.55759418294213,182.2874063541076,190.9046358422906,21812700.0,,,,,
2024-10-16,185.4829864501953,187.986036055452,184.6717288193684,187.75849020849807,18689200.0,,,,,
2024-10-17,203.64743041992188,210.33543393175296,199.81865770628863,201.18396305681145,62274700.0,,,,,
2024-10-18,198.6413116455078,203.7562395453384,198.62152045642367,203.7562395453384,21030800.0,,,,,
2024-10-21,199.79885864257807,201.2729928411622,197.53325799002764,198.6710023397956,14820000.0,,,,,
2024-10-22,196.3658142089844,198.0378149776536,195.0104120906865,196.9495410835748,11165100.0,,,,,
2024-10-23,198.7204742431641,200.96629881842395,194.13978738035,194.5849910380764,16535700.0,,,,,
2024-10-24,195.82167053222656,198.36430250378908,195.30722036760488,196.84071300720925,9935800.0,,,,,
2024-10-25,201.27301025390625,203.0142577380299,197.86964986089785,198.11698692322395,13434900.0,,,,,
2024-10-28,192.60629272460935,197.61240709979424,192.4480084920135,197.13750911324195,20135300.0,,,,,
2024-10-29,194.8422393798828,196.6725245152049,191.5378199733235,192.31939841882487,13779100.0,,,,,
2024-10-30,192.408447265625,193.36811629494116,190.5583708320754,192.30952149640825,10007800.0,,,,,
2024-10-31,188.51040649414065,190.805701650896,185.66109383615031,190.805701650896,13062700.0,,,,,
2024-11-01,190.8947296142578,196.05912835679587,190.49899637805973,192.13141484769596,12691200.0,,,,,
2024-11-04,189.51953125,192.289709119236,188.56976546962215,191.6367357100669,10917300.0,,,,,
2024-11-05,193.6747894287109,196.2273094806961,191.42897998569404,191.51801769656157,10339200.0,,,,,
2024-11-06,191.16184997558597,192.19076540506185,186.49212551882016,189.9944113132672,19834900.0,,,,,
2024-11-07,199.0469665527344,199.85822422578212,194.15958403475173,194.21894251128504,14865200.0,,,,,
2024-11-08,199.0568389892578,204.40921594867112,197.88941545230855,201.71818785099487,13112100.0,,,,,
2024-11-11,191.98301696777344,196.0888058681344,189.4502880473937,195.85137196700828,16610000.0,,,,,
2024-11-12,189.727294921875,191.93353702255416,187.69912823821053,191.7653496521777,11819000.0,,,,,
2024-11-13,184.67173767089844,190.42973631478208,184.51343833662364,190.39016902934108,13882200.0,,,,,
2024-11-14,186.4921417236328,190.6078339916696,185.5423607786028,186.39320086193484,11453900.0,,,,,
2024-11-15,184.0286407470703,186.7889304914787,182.8414260069638,186.17552438369103,9834800.0,,,,,
2024-11-18,185.4829864501953,185.9974517138018,181.53549700361708,182.3863370142432,10681500.0,,,,,
2024-11-19,187.6496734619141,187.9959513744381,186.0172549514565,187.11543207006156,9390100.0,,,,,
2024-11-20,186.35362243652344,186.83840847585785,182.0994222741396,186.83840847585785,10624500.0,,,,,
2024-11-21,189.2029571533203,190.2516638407315,184.7508902074198,187.39244811710344,18137300.0,,,,,
2024-11-22,188.0552978515625,190.9441926332192,187.41221249737657,190.8947222065503,8838900.0,,,,,
2024-11-25,183.1085662841797,186.2447982600628,181.75316408381923,186.0864989252929,14380000.0,,,,,
2024-11-26,181.8817596435547,183.91981441010188,180.3878493768756,183.42514033681357,10186600.0,,,,,
2024-11-27,179.25999450683594,180.5065677466983,176.15344190594467,180.0613640964799,9895200.0,,,,,
2024-11-29,182.69302368164065,184.95862418720424,179.250081425986,179.57656811038018,8045300.0,,,,,
2024-12-02,192.32928466796875,193.20980396498663,186.9274519322765,187.32318517506332,16646900.0,,,,,
2024-12-03,196.7714691162109,196.8802980255024,190.54847538378763,191.4388827534408,11217700.0,,,,,
2024-12-04,198.5522918701172,200.4419505475735,196.15807104735416,197.72124300858067,12761100.0,,,,,
2024-12-05,202.12384033203125,203.43967524992556,198.61165120186303,199.1063253019922,12483700.0,,,,,
2024-12-06,200.85748291015625,201.02567029856684,197.8003853906461,199.8483434834367,9672900.0,,,,,
2024-12-09,197.0484771728516,200.96630264724809,196.86049860136777,198.78972455244147,9699700.0,,,,,
2024-12-10,189.8954925537109,197.7805987754904,188.34220866107128,196.9792291631116,15307900.0,,,,,
2024-12-11,192.52716064453125,193.91224204923807,191.20142261859175,192.59640716663904,9027600.0,,,,,
2024-12-12,190.02212524414065,193.9523768155153,189.85338863218385,193.1683164483604,7944900.0,,,,,
2024-12-13,199.4805450439453,201.01889223187743,195.788481504521,197.0191592548667,19477000.0,,,,,
2024-12-16,200.7013092041016,203.9566748712903,199.36144177865637,201.6739450677363,15139300.0,,,,,
2024-12-17,199.1530303955078,200.87995315893943,195.98698513695743,199.49047333270772,11169400.0,,,,,
2024-12-18,194.09132385253903,203.6986340303831,192.50334908734263,201.47545118607516,14721100.0,,,,,
2024-12-19,193.17823791503903,197.07873118555432,192.4934174454238,196.90999457183355,10553400.0,,,,,
2024-12-20,195.7289276123047,196.59238892520912,190.5381948558284,191.1535488534299,16170100.0,,,,,
2024-12-23,205.80270385742188,206.4875243034657,199.40114710629743,199.4904675616439,17847000.0,,,,,
2024-12-24,204.7804412841797,205.64390264429065,203.01381048751935,204.3735167937528,7634500.0,,,,,
2024-12-26,201.5349884033203,206.59669274335067,201.3662669445451,203.95666608304643,8044900.0,,,,,
2024-12-27,200.11573791503903,202.96417900406416,197.5551122257041,202.96417900406416,10664400.0,,,,,
2024-12-30,198.88504028320312,200.45317606230367,196.98938103655053,198.3391678372831,11235200.0,,,,,
2024-12-31,196.0068359375,200.26461094797827,195.8778074042693,199.28204049439373,6427900.0,,,,,
2025-01-02,200.0661163330078,202.2396716422253,195.21284131628428,195.5205107629417,10951400.0,,,,,
2025-01-03,207.04331970214844,207.23189520718256,202.17019063365456,202.5671956821985,10261900.0,,,,,
2025-01-06,218.35769653320312,220.53125182817723,214.07014805812855,217.127018754638,24339900.0,,,,,
2025-01-07,209.83221435546875,219.8166603984751,209.73297445126877,219.5784725130398,17010000.0,,,,,
2025-01-08,205.5644989013672,208.72062459170652,204.37351407535365,208.3931011143189,13262700.0,,,,,
2025-01-10,206.80511474609372,208.40302408413345,201.7037172873412,206.0409084301312,17265200.0,,,,,
2025-01-13,199.84776306152344,202.06101125597405,198.54760374037,199.0140751960165,16612400.0,,,,,
2025-01-14,199.9370880126953,204.71096202501656,197.00924582648065,203.64900570335095,14182900.0,,,,,
2025-01-15,205.24691772460935,207.4700854448905,197.8528708768356,200.96928860832472,18286500.0,,,,,
2025-01-16,213.1768951416016,220.2831263330037,211.56906637852444,217.24610971643855,38539600.0,,,,,
2025-01-17,209.91162109375,214.06022174969917,209.47492309960916,213.554057335142,21606100.0,,,,,
2025-01-21,217.0575256347656,218.4966328782737,210.457474236508,212.84937839273888,19061300.0,,,,,
2025-01-22,221.52374267578125,223.7369909126529,217.66295757011991,220.28313030064336,17294500.0,,,,,
2025-01-23,222.93307495117188,223.01247595992643,217.76221108865627,218.44703153799452,8986800.0,,,,,
2025-01-24,220.21365356445312,224.69969679893737,219.30056471643792,224.5210558945009,13183800.0,,,,,
2025-01-27,190.86573791503903,205.4454175549312,186.2605851997688,195.56021109029172,68667500.0,,,,,
2025-01-28,200.87994384765625,201.3166418139997,191.01460725030543,194.1806372179082,31738800.0,,,,,
2025-01-29,200.81048583984372,204.89953943373948,198.2498600479536,202.9542676857324,15199500.0,,,,,
2025-01-30,206.58676147460935,208.0457228027553,203.87726835556424,205.0186407986124,13539000.0,,,,,
2025-01-31,207.74798583984372,213.3853210046132,206.6363868928379,208.353390119152,15746900.0,,,,,
2025-02-03,198.2994842529297,203.4505092363262,196.4931453729666,198.13076278791016,17719800.0,,,,,
2025-02-04,202.517578125,204.2048080178149,200.5623717042537,202.53743216445284,12692900.0,,,,,
2025-02-05,207.00363159179688,208.89927584505196,202.2992238802664,204.4529252071353,10997800.0,,,,,
2025-02-06,208.91912841796875,209.5940142951888,205.44541369367948,208.48243042955843,8491400.0,,,,,
2025-02-07,204.57200622558597,211.5789822527692,204.1750163370733,211.41026079294164,11616200.0,,,,,
2025-02-10,206.3882751464844,208.403028465826,204.9789412820904,206.43790267115764,9296500.0,,,,,
2025-02-11,207.1723480224609,208.26407783039505,199.49047071323545,203.5894588630873,9224500.0,,,,,
2025-02-12,204.8300628662109,205.5148832950666,201.48536172831237,203.3611669644766,7373700.0,,,,,
2025-02-13,200.31423950195312,200.78071096920772,197.7337596892337,200.3638670260812,15580900.0,,,,,
2025-02-14,202.36868286132807,204.7010401645165,195.9770606798596,198.47812430314093,23220300.0,,,,,
2025-02-18,201.2174072265625,204.30405141287267,199.01407844306425,203.22222591524948,14988100.0,,,,,
2025-02-19,199.4408416748047,201.07845909056223,198.51783334026368,200.49287854203405,13163100.0,,,,,
2025-02-20,198.59722900390625,198.83541688037343,196.1259237762039,198.77586991125665,10639300.0,,,,,
2025-02-21,196.75119018554688,201.1677669189393,194.5379269514413,199.81798013864704,13757300.0,,,,,
2025-02-24,190.210693359375,197.29707101521825,190.0221329895034,195.40142671532772,15114300.0,,,,,
2025-02-25,187.9477996826172,192.07656112912431,186.0620750088976,189.2181854901281,20581000.0,,,,,
2025-02-26,193.1583709716797,194.6074128252081,189.65488299075335,189.65488299075335,14112300.0,,,,,
2025-02-27,179.72998046875,193.30724927770748,179.72006102231595,193.22784827365592,24219200.0,,,,,
2025-02-28,179.1741943359375,180.791957664007,174.20182555811894,177.9633554876219,27929400.0,,,,,
2025-03-03,171.6709747314453,180.2063937062253,169.78525002836756,179.78953463222058,37403000.0,,,,,
2025-03-04,178.64817810058594,182.22114772027516,172.87187973945402,173.7452756785322,29395200.0,,,,,
2025-03-05,182.89602661132807,183.35257860144185,179.36276520191913,181.6256408269157,17334000.0,,,,,
2025-03-06,174.5293426513672,180.18653165314575,174.46978054044914,177.23883564670982,17864300.0,,,,,
2025-03-07,175.76995849609375,177.12966474447833,169.73561839067327,174.46978407144613,21012700.0,,,,,
2025-03-10,169.36839294433594,173.5765555117953,166.64898034968465,171.1747318056009,18265100.0,,,,,
2025-03-11,169.68600463867188,172.0282814805515,166.83756338411877,169.36840059168065,16561100.0,,,,,
2025-03-12,175.8394317626953,176.7922287192873,173.4475274963351,174.2812305124258,14737600.0,,,,,
2025-03-13,170.3013458251953,172.5840757248166,169.21953542103998,172.5840757248166,14381600.0,,,,,
2025-03-14,172.78256225585938,173.0604582150363,170.63878044718535,171.35337438341003,11449400.0,,,,,
2025-03-17,174.9164276123047,175.82951651440425,172.51460384161348,172.64361723217266,9678100.0,,,,,
2025-03-18,172.499267578125,173.94398198064349,169.8090919007192,173.74471364981318,9986000.0,,,,,
2025-03-19,173.126953125,175.08977724893518,171.11432332332706,172.36972742564566,10678500.0,,,,,
2025-03-20,176.82345581054688,178.01908101982613,173.91409556012755,174.21300566324723,12209700.0,,,,,
2025-03-21,176.0861358642578,176.5544247841121,173.15684439221576,174.2727743644975,9993200.0,,,,,
2025-03-24,180.50001525878903,182.26355598255472,179.02539613638243,179.334279538551,11440000.0,,,,,
2025-03-25,180.24095153808597,181.8450867054576,179.14496810400053,181.80523912010145,8718800.0,,,,,
2025-03-26,172.867919921875,178.8958821298195,170.84531665720067,178.5770406283932,14612400.0,,,,,
2025-03-27,167.6270751953125,170.98479278014446,166.93958656386891,170.76559306567844,17559100.0,,,,,
2025-03-28,164.64796447753906,168.01565539360092,163.46229742942504,167.42779331546805,16332000.0,,,,,
2025-03-31,165.39523315429688,165.52476440673044,159.14807159693476,159.77578126248366,19408300.0,,,,,
2025-04-01,168.02561950683594,168.2547773267099,164.45866013968893,165.783816581915,9180000.0,,,,,
2025-04-02,169.7692413330078,171.12428724332457,165.7439663894428,166.24214480936513,10072700.0,,,,,
2025-04-03,156.806640625,161.2105359289622,156.6372617906013,159.47686959533064,28370500.0,,,,,
2025-04-04,146.2651824951172,150.75874622727704,144.31231646149482,150.34027819218616,36085100.0,,,,,
2025-04-07,145.63748168945312,153.1898685794106,133.76090963763167,134.01995695037033,46388300.0,,,,,
2025-04-08,140.85496520996094,152.054021851273,138.4736729095566,151.4263121609876,30479700.0,,,,,
2025-04-09,158.17164611816406,160.0348285176505,137.39760021601077,139.68922395631523,45612500.0,,,,,
2025-04-10,150.5794219970703,155.43167519750708,146.37479469534333,154.93349675136122,24503500.0,,,,,
2025-04-11,156.5077362060547,157.4343407812907,152.69168763681597,155.43166898103289,19632200.0,,,,,
2025-04-14,155.27224731445312,158.01222864241038,153.4688438547458,157.72329184632423,17509400.0,,,,,
2025-04-15,156.75682067871094,157.67346713085402,155.48148516240764,155.91988459673664,14306600.0,,,,,
2025-04-16,151.11744689941406,152.98062940904242,147.9490393031562,150.0513529382982,23806100.0,,,,,
2025-04-17,151.18719482421875,156.92620484244804,150.89824282214593,155.4814904416812,27239900.0,,,,,
2025-04-21,147.32131958007812,149.7325012530034,145.30867455270143,149.44356446546047,15170500.0,,,,,
2025-04-22,150.84841918945312,152.04405955759262,146.902854624829,147.46081202158803,12668600.0,,,,,
2025-04-23,157.23507690429688,159.79572138512646,155.43167338281586,158.7893912056131,17667900.0,,,,,
2025-04-24,163.5818634033203,163.9505257829096,156.81660695435053,157.20518552501008,18761100.0,,,,,
2025-04-25,164.49851989746094,165.30556650305397,160.5728715265133,163.33276901916125,14654800.0,,,,,
2025-04-28,162.80470275878906,164.71772128431732,159.91527398305396,164.39887979566296,11415600.0,,,,,
2025-04-29,163.88076782226562,165.39523446705238,162.9043423817052,163.781141260771,9830100.0,,,,,
2025-04-30,166.0827178955078,166.31187570326216,161.1607128570377,162.94418484468827,10073000.0,,,,,
2025-05-01,172.09075927734375,174.14325199076657,170.32720336593124,172.17046965108435,22670600.0,,,,,
2025-05-02,178.62684631347656,179.9918502677064,176.4946433645227,179.1449561076069,21691200.0,,,,,
2025-05-05,175.75733947753906,179.4239405331823,175.60789203368353,178.3478733278261,14618900.0,,,,,
2025-05-06,171.65235900878906,174.10340357928337,169.96851347910788,171.9712005022384,14565600.0,,,,,
2025-05-07,173.90411376953125,175.33887003188647,170.74566445460698,173.46572953665483,9682500.0,,,,,
2025-05-08,174.58164978027344,176.80352131551192,173.0273355151488,174.70120773814483,10343000.0,,,,,
2025-05-09,175.8769073486328,179.80255559001293,175.82708646777908,179.14495645041967,11582800.0,,,,,
2025-05-12,186.29879760742188,188.4808215186098,183.93743676264532,186.59770769993509,22064900.0,,,,,
2025-05-13,193.28326416015625,193.5722009473159,187.0361026685191,187.0361026685191,19996000.0,,,,,
2025-05-14,194.0504608154297,195.5051485521846,192.5260360026164,194.56857065083275,12359000.0,,,,,
2025-05-15,193.51242065429688,193.78144124961412,190.9318601678337,192.3965058932746,10241800.0,,,,,
2025-05-16,193.51242065429688,194.3692881181385,191.86843800077668,193.82128883256564,9146700.0,,,,,
2025-05-19,192.7950439453125,192.7950439453125,188.12212804456556,188.3114382721657,10144400.0,,,,,
2025-05-20,192.74522399902344,193.02420269267247,190.11484259947648,191.10124132550604,7054100.0,,,,,
2025-05-21,191.06138610839844,194.55860841902185,189.83587142680176,192.39651585598412,7375700.0,,,,,
2025-05-22,195.47525024414065,196.1129180115641,190.64291350438512,190.64291350438512,11825000.0,,,,,
2025-05-23,191.28057861328125,192.09759850563657,189.3376858491661,191.3204413999905,9403100.0,,,,,
2025-05-27,196.95980834960935,197.58751800954235,192.9943124735849,193.39286432243065,12228200.0,,,,,
2025-05-28,195.4254302978516,197.3484069077494,194.76783113364613,195.3756094151332,17787600.0,,,,,
2025-05-29,196.43174743652344,199.07210221820537,195.3656535097545,198.73334453704132,14609900.0,,,,,
2025-05-30,192.6157073974609,195.196267907905,189.86575284910333,195.05677856148097,11998300.0,,,,,
2025-06-02,194.13015747070312,194.44899894786383,191.49977609692075,192.33671216967005,7447400.0,,,,,
2025-06-03,196.89007568359372,197.4480330812639,192.93453781408343,193.6419578596145,9548300.0,,,,,
2025-06-04,201.66261291503903,203.28667938561597,199.64998309863165,200.64633991185457,13531100.0,,,,,
2025-06-05,202.5991973876953,205.01037913028415,201.5430615635992,204.1335954441057,12214300.0,,,,,
2025-06-06,204.4324951171875,205.53845185008564,202.4896022629609,202.83833324844736,8532000.0,,,,,
2025-06-09,206.2458648681641,208.50759914076372,205.119976779464,205.6480446858174,11472300.0,,,,,
2025-06-10,211.6859893798828,212.4531732310548,209.19509718028672,210.8390799507404,14514000.0,,,,,
2025-06-11,213.32000732421875,216.6378622505834,212.17418782663668,214.21672240650125,13326400.0,,,,,
2025-06-12,215.42999267578125,215.8800048828125,211.91000366210935,212.9199981689453,9796100.0,,,,,
2025-06-13,211.1000061035156,213.25999450683597,209.3999938964844,210.1100006103516,10152500.0,,,,,
2025-06-16,215.67999267578125,217.6000061035156,212.72999572753903,213.0,10932900.0,,,,,
2025-06-17,213.8999938964844,215.94000244140625,213.5,213.88999938964844,8389700.0,,,,,
2025-06-18,213.5,215.1699981689453,212.88999938964844,214.6999969482422,6932000.0,,,,,
2025-06-20,209.50999450683597,215.5,208.1499938964844,215.1999969482422,16992000.0,,,,,
2025-06-23,210.32000732421875,210.58999633789065,206.1999969482422,206.6300048828125,7535500.0,,,,,
2025-06-24,220.08999633789065,220.3699951171875,213.8800048828125,214.38999938964844,14814700.0,,,,,
2025-06-25,222.7400054931641,223.5,220.8000030517578,220.8000030517578,9168400.0,,,,,
2025-06-26,224.00999450683597,225.22000122070312,222.6999969482422,224.97999572753903,7982200.0,,,,,
2025-06-27,228.57000732421875,228.8800048828125,224.02999877929688,224.3000030517578,13133000.0,,,,,
2025-06-30,226.4900054931641,228.1499938964844,224.8000030517578,227.44000244140625,9279800.0,,,,,
2025-07-01,224.67999267578125,228.6000061035156,221.17999267578125,227.42999267578125,9990200.0,,,,,
2025-07-02,233.6000061035156,233.82000732421875,224.0,224.47999572753903,12012500.0,,,,,
2025-07-03,234.8000030517578,237.5800018310547,233.2700042724609,233.8699951171875,7779600.0,,,,,
2025-07-07,229.1699981689453,232.5500030517578,227.44000244140625,231.6300048828125,13817500.0,,,,,
2025-07-08,227.8600006103516,230.3300018310547,227.5399932861328,229.77999877929688,8854400.0,,,,,
2025-07-09,231.83999633789065,233.2700042724609,230.2400054931641,230.4499969482422,9475300.0,,,,,
2025-07-10,229.75999450683597,233.0500030517578,227.7700042724609,232.77999877929688,13124700.0,,,,,
2025-07-11,230.3999938964844,232.2700042724609,229.3999938964844,231.0,8817800.0,,,,,
2025-07-14,228.6699981689453,229.8500061035156,226.30999755859372,229.3300018310547,10673500.0,,,,,
