Date,Close,High,Low,Open,Volume,"('Close', 'RIVN')","('High', 'RIVN')","('Low', 'RIVN')","('Open', 'RIVN')","('Volume', 'RIVN')"
2024-06-03,11.399999618530272,11.420000076293944,10.640000343322754,11.128000259399414,35600500.0,,,,,
2024-06-04,11.220000267028809,11.550000190734863,11.119999885559082,11.30500030517578,26634700.0,,,,,
2024-06-05,11.449999809265137,11.510000228881836,11.090999603271484,11.260000228881836,24804600.0,,,,,
2024-06-06,11.739999771118164,11.8100004196167,11.145000457763672,11.270000457763672,28721400.0,,,,,
2024-06-07,11.520000457763672,11.899999618530272,11.350000381469728,11.510000228881836,24524500.0,,,,,
2024-06-10,11.869999885559082,11.970000267028809,11.380999565124512,11.43000030517578,23122700.0,,,,,
2024-06-11,11.829999923706056,11.899999618530272,11.520000457763672,11.760000228881836,18333600.0,,,,,
2024-06-12,11.800000190734863,12.460000038146973,11.729999542236328,12.25,35059900.0,,,,,
2024-06-13,11.109999656677246,11.890000343322754,11.06999969482422,11.829999923706056,28689800.0,,,,,
2024-06-14,10.880000114440918,11.234999656677246,10.8100004196167,10.920000076293944,21323700.0,,,,,
2024-06-17,10.960000038146973,11.104999542236328,10.649999618530272,10.880000114440918,21250300.0,,,,,
2024-06-18,11.020000457763672,11.210000038146973,10.710000038146973,10.829999923706056,20047800.0,,,,,
2024-06-20,10.329999923706056,10.868000030517578,10.279999732971191,10.770000457763672,31233700.0,,,,,
2024-06-21,10.31999969482422,10.43000030517578,10.149999618530272,10.329999923706056,31931500.0,,,,,
2024-06-24,11.010000228881836,11.130000114440918,10.3100004196167,10.31999969482422,31892100.0,,,,,
2024-06-25,11.960000038146973,12.039999961853027,11.06999969482422,11.119999885559082,61226700.0,,,,,
2024-06-26,14.739999771118164,16.350000381469727,14.170000076293944,16.329999923706055,261980400.0,,,,,
2024-06-27,14.470000267028809,14.66800022125244,13.43000030517578,13.960000038146973,96798100.0,,,,,
2024-06-28,13.420000076293944,15.119999885559082,13.210000038146973,14.489999771118164,88110300.0,,,,,
2024-07-01,13.920000076293944,14.510000228881836,13.3100004196167,13.460000038146973,74020600.0,,,,,
2024-07-02,14.890000343322754,15.18000030517578,13.949999809265137,14.270000457763672,88608900.0,,,,,
2024-07-03,14.649999618530272,15.3100004196167,14.529999732971191,14.800000190734863,52620500.0,,,,,
2024-07-05,14.789999961853027,14.859999656677246,14.029999732971191,14.579999923706056,37013100.0,,,,,
2024-07-08,15.489999771118164,15.770000457763672,14.449999809265137,14.81999969482422,56415300.0,,,,,
2024-07-09,15.710000038146973,16.170000076293945,15.350000381469728,15.5,49900600.0,,,,,
2024-07-10,16.3700008392334,16.739999771118164,15.460000038146973,15.850000381469728,55804600.0,,,,,
2024-07-11,16.760000228881836,17.229999542236328,16.329999923706055,16.760000228881836,59239100.0,,,,,
2024-07-12,18.11000061035156,18.854999542236328,16.75,16.75,97340600.0,,,,,
2024-07-15,17.5,17.940000534057617,17.020000457763672,17.760000228881836,51315400.0,,,,,
2024-07-16,17.940000534057617,18.350000381469727,17.270000457763672,17.719999313354492,43966200.0,,,,,
2024-07-17,17.190000534057617,18.489999771118164,16.940000534057617,17.4950008392334,46766400.0,,,,,
2024-07-18,16.899999618530273,17.479999542236328,16.450000762939453,17.420000076293945,36840900.0,,,,,
2024-07-19,16.75,17.024999618530273,16.329999923706055,16.5,25909000.0,,,,,
2024-07-22,17.219999313354492,17.44499969482422,16.84000015258789,17.040000915527344,25562300.0,,,,,
2024-07-23,17.5,17.559999465942383,16.549999237060547,17.110000610351562,23464300.0,,,,,
2024-07-24,16.270000457763672,16.954999923706055,16.049999237060547,16.850000381469727,38344400.0,,,,,
2024-07-25,16.25,16.899999618530273,15.850000381469728,15.989999771118164,27203600.0,,,,,
2024-07-26,16.209999084472656,16.899999618530273,16.139999389648438,16.31999969482422,21540000.0,,,,,
2024-07-29,16.299999237060547,16.549999237060547,16.0049991607666,16.299999237060547,18306700.0,,,,,
2024-07-30,16.219999313354492,16.649999618530273,16.1200008392334,16.399999618530273,20761400.0,,,,,
2024-07-31,16.40999984741211,17.049999237060547,16.34000015258789,16.360000610351562,27488600.0,,,,,
2024-08-01,15.239999771118164,16.450000762939453,14.899999618530272,16.399999618530273,31250800.0,,,,,
2024-08-02,14.720000267028809,15.010000228881836,14.260000228881836,14.520000457763672,26970000.0,,,,,
2024-08-05,14.609999656677246,15.050000190734863,12.960000038146973,12.960000038146973,38816900.0,,,,,
2024-08-06,14.800000190734863,15.149999618530272,14.510000228881836,15.119999885559082,31713700.0,,,,,
2024-08-07,13.78499984741211,14.664999961853027,13.30500030517578,13.484999656677246,49387400.0,,,,,
2024-08-08,14.720000267028809,15.338000297546388,13.800000190734863,13.899999618530272,32646800.0,,,,,
2024-08-09,13.949999809265137,14.654999732971191,13.829999923706056,14.640000343322754,24823900.0,,,,,
2024-08-12,13.390000343322754,14.0,13.350000381469728,13.970000267028809,25841500.0,,,,,
2024-08-13,13.539999961853027,13.864999771118164,13.404999732971191,13.510000228881836,24632100.0,,,,,
2024-08-14,13.25,13.770000457763672,13.199999809265137,13.579999923706056,16869600.0,,,,,
2024-08-15,13.760000228881836,14.130000114440918,12.920000076293944,13.029999732971191,38490900.0,,,,,
2024-08-16,13.210000038146973,13.770000457763672,13.010000228881836,13.550000190734863,37750200.0,,,,,
2024-08-19,13.529999732971191,13.59000015258789,13.140000343322754,13.329999923706056,21051300.0,,,,,
2024-08-20,13.199999809265137,13.6899995803833,13.1899995803833,13.489999771118164,23709800.0,,,,,
2024-08-21,13.06999969482422,13.350000381469728,12.850000381469728,13.3100004196167,24317300.0,,,,,
2024-08-22,12.8100004196167,13.210000038146973,12.770000457763672,13.15999984741211,20573300.0,,,,,
2024-08-23,13.960000038146973,14.079999923706056,12.890000343322754,12.920000076293944,39766900.0,,,,,
2024-08-26,14.359999656677246,14.720000267028809,13.720000267028809,13.949999809265137,33109800.0,,,,,
2024-08-27,14.479999542236328,14.550000190734863,13.9399995803833,14.350000381469728,20302300.0,,,,,
2024-08-28,13.829999923706056,14.510000228881836,13.59000015258789,14.420000076293944,28459100.0,,,,,
2024-08-29,14.09000015258789,14.640000343322754,13.93000030517578,13.989999771118164,20853200.0,,,,,
2024-08-30,14.130000114440918,14.34000015258789,13.770000457763672,14.199999809265137,22865400.0,,,,,
2024-09-03,13.149999618530272,13.979999542236328,13.125,13.9399995803833,21395100.0,,,,,
2024-09-04,13.279999732971191,13.800000190734863,13.010000228881836,13.109999656677246,18070200.0,,,,,
2024-09-05,13.739999771118164,13.960000038146973,13.279999732971191,13.399999618530272,20258900.0,,,,,
2024-09-06,13.229999542236328,14.0649995803833,13.079999923706056,13.75,25712800.0,,,,,
2024-09-09,13.079999923706056,13.69499969482422,13.010000228881836,13.289999961853027,21409800.0,,,,,
2024-09-10,13.229999542236328,13.489999771118164,12.8100004196167,13.100000381469728,24465200.0,,,,,
2024-09-11,13.93000030517578,13.989999771118164,12.960000038146973,13.210000038146973,27551100.0,,,,,
2024-09-12,13.720000267028809,13.970000267028809,13.510000228881836,13.770000457763672,16401400.0,,,,,
2024-09-13,13.5,14.079999923706056,13.390000343322754,13.829999923706056,23786600.0,,,,,
2024-09-16,13.199999809265137,13.59000015258789,13.1899995803833,13.369999885559082,18831300.0,,,,,
2024-09-17,13.100000381469728,13.539999961853027,13.050000190734863,13.479000091552734,18816800.0,,,,,
2024-09-18,12.899999618530272,13.595000267028809,12.81999969482422,13.140000343322754,30971200.0,,,,,
2024-09-19,13.149999618530272,13.649999618530272,13.09000015258789,13.350000381469728,29977400.0,,,,,
2024-09-20,11.710000038146973,13.149999618530272,11.649999618530272,13.140000343322754,77632800.0,,,,,
2024-09-23,11.90999984741211,12.18000030517578,11.40999984741211,11.850000381469728,35701000.0,,,,,
2024-09-24,11.84000015258789,12.119999885559082,11.729999542236328,12.050000190734863,32304400.0,,,,,
2024-09-25,11.029999732971191,11.600000381469728,10.979999542236328,11.43000030517578,53125000.0,,,,,
2024-09-26,11.170000076293944,11.350000381469728,10.949999809265137,11.199999809265137,38408200.0,,,,,
2024-09-27,11.600000381469728,11.84000015258789,11.34000015258789,11.420000076293944,35828100.0,,,,,
2024-09-30,11.220000267028809,11.539999961853027,11.140000343322754,11.369999885559082,27646300.0,,,,,
2024-10-01,10.4399995803833,11.210000038146973,10.43000030517578,11.199999809265137,50162000.0,,,,,
2024-10-02,10.640000343322754,10.800000190734863,10.300000190734863,10.300000190734863,29933000.0,,,,,
2024-10-03,10.779999732971191,10.800000190734863,10.4399995803833,10.449999809265137,21102700.0,,,,,
2024-10-04,10.4399995803833,10.470000267028809,9.824999809265137,10.050000190734863,76581600.0,,,,,
2024-10-07,10.489999771118164,10.56999969482422,10.25,10.380000114440918,29217100.0,,,,,
2024-10-08,10.470000267028809,10.760000228881836,10.329999923706056,10.420000076293944,22441900.0,,,,,
2024-10-09,10.420000076293944,10.9399995803833,10.369999885559082,10.470000267028809,35090500.0,,,,,
2024-10-10,10.260000228881836,10.515000343322754,10.18000030517578,10.359999656677246,24184400.0,,,,,
2024-10-11,10.5,10.56999969482422,10.079999923706056,10.079999923706056,24732700.0,,,,,
2024-10-14,10.350000381469728,10.550000190734863,10.260000228881836,10.350000381469728,20180400.0,,,,,
2024-10-15,10.149999618530272,10.470000267028809,10.100000381469728,10.279999732971191,22528400.0,,,,,
2024-10-16,10.239999771118164,10.289999961853027,10.109999656677246,10.199999809265137,17753000.0,,,,,
2024-10-17,10.119999885559082,10.270000457763672,9.93000030517578,10.149999618530272,27876200.0,,,,,
2024-10-18,10.039999961853027,10.265000343322754,10.010000228881836,10.170000076293944,18480900.0,,,,,
2024-10-21,10.029999732971191,10.170000076293944,9.960000038146973,10.050000190734863,17320000.0,,,,,
2024-10-22,10.489999771118164,10.529999732971191,10.005000114440918,10.06999969482422,25223600.0,,,,,
2024-10-23,10.15999984741211,10.579999923706056,10.010000228881836,10.420000076293944,21311300.0,,,,,
2024-10-24,10.43000030517578,10.829999923706056,10.260000228881836,10.390000343322754,33208400.0,,,,,
2024-10-25,10.449999809265137,10.630000114440918,10.329999923706056,10.420000076293944,22770900.0,,,,,
2024-10-28,10.859999656677246,11.114999771118164,10.539999961853027,10.539999961853027,31831700.0,,,,,
2024-10-29,10.470000267028809,10.890000343322754,10.279999732971191,10.710000038146973,23459900.0,,,,,
2024-10-30,10.390000343322754,10.579999923706056,10.279999732971191,10.329999923706056,19962400.0,,,,,
2024-10-31,10.100000381469728,10.58899974822998,10.010000228881836,10.380000114440918,25679400.0,,,,,
2024-11-01,10.18000030517578,10.4399995803833,10.130000114440918,10.210000038146973,20118900.0,,,,,
2024-11-04,10.289999961853027,10.548999786376951,10.25,10.279999732971191,20363100.0,,,,,
2024-11-05,10.59000015258789,10.619999885559082,10.17099952697754,10.289999961853027,18141200.0,,,,,
2024-11-06,9.710000038146973,10.239999771118164,9.5,10.100000381469728,69491200.0,,,,,
2024-11-07,10.050000190734863,10.239999771118164,9.8100004196167,9.949999809265137,57094100.0,,,,,
2024-11-08,10.59000015258789,10.720000267028809,9.829999923706056,10.119999885559082,58725000.0,,,,,
2024-11-11,11.039999961853027,11.25,10.25,10.670000076293944,46358500.0,,,,,
2024-11-12,10.579999923706056,10.869999885559082,10.5,10.835000038146973,32265800.0,,,,,
2024-11-13,12.029999732971191,13.100000381469728,11.460000038146973,11.75,119810200.0,,,,,
2024-11-14,10.3100004196167,11.989999771118164,10.220000267028809,11.979999542236328,80485000.0,,,,,
2024-11-15,10.0600004196167,10.06999969482422,9.550000190734863,10.06999969482422,79212600.0,,,,,
2024-11-18,10.06999969482422,10.720000267028809,9.850000381469728,10.050000190734863,51529300.0,,,,,
2024-11-19,10.170000076293944,10.317999839782717,9.899999618530272,10.0649995803833,33654300.0,,,,,
2024-11-20,10.050000190734863,10.470000267028809,9.90999984741211,10.09000015258789,24955400.0,,,,,
2024-11-21,10.020000457763672,10.390000343322754,9.920000076293944,10.020000457763672,35472300.0,,,,,
2024-11-22,10.239999771118164,10.56999969482422,10.0,10.029999732971191,30576400.0,,,,,
2024-11-25,11.600000381469728,11.84000015258789,10.479999542236328,10.520000457763672,90465300.0,,,,,
2024-11-26,11.550000190734863,12.270000457763672,11.220000267028809,12.239999771118164,81743600.0,,,,,
2024-11-27,12.220000267028809,12.449999809265137,11.619999885559082,11.744999885559082,49064100.0,,,,,
2024-11-29,12.229999542236328,12.630000114440918,11.93000030517578,12.229999542236328,26168000.0,,,,,
2024-12-02,11.869999885559082,12.470000267028809,11.515000343322754,12.270000457763672,40288500.0,,,,,
2024-12-03,11.880000114440918,12.038999557495115,11.550000190734863,11.68000030517578,22966500.0,,,,,
2024-12-04,11.960000038146973,12.279999732971191,11.710000038146973,11.829999923706056,26924900.0,,,,,
2024-12-05,12.34000015258789,12.850000381469728,12.050000190734863,12.085000038146973,44397900.0,,,,,
2024-12-06,13.0,13.520000457763672,12.5,12.609999656677246,46944500.0,,,,,
2024-12-09,14.449999809265137,14.989999771118164,13.420000076293944,13.53499984741211,77982900.0,,,,,
2024-12-10,14.0600004196167,14.510000228881836,13.770000457763672,14.479999542236328,36388500.0,,,,,
2024-12-11,13.760000228881836,14.329999923706056,13.229999542236328,14.210000038146973,37842800.0,,,,,
2024-12-12,14.199999809265137,14.3100004196167,13.479999542236328,13.699999809265137,32741800.0,,,,,
2024-12-13,14.369999885559082,14.40999984741211,13.751999855041504,14.020000457763672,32046000.0,,,,,
2024-12-16,15.34000015258789,15.489999771118164,13.880000114440918,14.109999656677246,56008800.0,,,,,
2024-12-17,14.699999809265137,15.460000038146973,14.579999923706056,15.345000267028809,30935800.0,,,,,
2024-12-18,13.0600004196167,14.529999732971191,12.800000190734863,14.479999542236328,56880100.0,,,,,
2024-12-19,13.0600004196167,13.75,12.800000190734863,13.470000267028809,38905300.0,,,,,
2024-12-20,13.829999923706056,14.170000076293944,12.729999542236328,12.9399995803833,41955200.0,,,,,
2024-12-23,13.75,14.220000267028809,13.710000038146973,13.800000190734863,20009800.0,,,,,
2024-12-24,14.0600004196167,14.369999885559082,13.739999771118164,13.81999969482422,15903800.0,,,,,
2024-12-26,14.039999961853027,14.350000381469728,13.6899995803833,13.93000030517578,18967300.0,,,,,
2024-12-27,13.649999618530272,14.100000381469728,13.3100004196167,13.920000076293944,21598000.0,,,,,
2024-12-30,13.579999923706056,13.649999618530272,13.020000457763672,13.350000381469728,18630100.0,,,,,
2024-12-31,13.300000190734863,14.720000267028809,13.289999961853027,13.725000381469728,40649100.0,,,,,
2025-01-02,13.25,13.789999961853027,12.760000228881836,13.350000381469728,30449400.0,,,,,
2025-01-03,16.489999771118164,16.649999618530273,13.710000038146973,13.90999984741211,124581800.0,,,,,
2025-01-06,15.71500015258789,16.639999389648438,15.529999732971191,16.46500015258789,58377100.0,,,,,
2025-01-07,14.949999809265137,16.344999313354492,14.8100004196167,15.93000030517578,35938000.0,,,,,
2025-01-08,14.210000038146973,14.760000228881836,13.979999542236328,14.5649995803833,33065300.0,,,,,
2025-01-10,13.850000381469728,14.154999732971191,13.760000228881836,14.0,23209000.0,,,,,
2025-01-13,13.489999771118164,13.630000114440918,13.010000228881836,13.539999961853027,28042700.0,,,,,
2025-01-14,13.34000015258789,14.119999885559082,13.079999923706056,13.869999885559082,30031800.0,,,,,
2025-01-15,13.9399995803833,14.210000038146973,13.744999885559082,13.895000457763672,28674500.0,,,,,
2025-01-16,14.4399995803833,14.65999984741211,13.949999809265137,14.029999732971191,38996400.0,,,,,
2025-01-17,14.210000038146973,15.34000015258789,14.1899995803833,14.675000190734863,65184000.0,,,,,
2025-01-21,13.289999961853027,14.0600004196167,12.989999771118164,13.84000015258789,44540100.0,,,,,
2025-01-22,12.6899995803833,13.140000343322754,12.65999984741211,13.100000381469728,35488200.0,,,,,
2025-01-23,12.489999771118164,12.770000457763672,12.170000076293944,12.600000381469728,39181600.0,,,,,
2025-01-24,12.770000457763672,13.1899995803833,12.479999542236328,12.710000038146973,31519400.0,,,,,
2025-01-27,12.850000381469728,13.5600004196167,12.6899995803833,12.789999961853027,32343300.0,,,,,
2025-01-28,12.710000038146973,12.890000343322754,12.40999984741211,12.880000114440918,23184600.0,,,,,
2025-01-29,12.420000076293944,12.609999656677246,12.220000267028809,12.34000015258789,21378100.0,,,,,
2025-01-30,12.510000228881836,12.8100004196167,12.34000015258789,12.56999969482422,17914700.0,,,,,
2025-01-31,12.5600004196167,12.989999771118164,12.380000114440918,12.449999809265137,20333600.0,,,,,
2025-02-03,12.390000343322754,12.55500030517578,11.890000343322754,12.020000457763672,21909900.0,,,,,
2025-02-04,12.869999885559082,12.979999542236328,12.3100004196167,12.350000381469728,18953000.0,,,,,
2025-02-05,12.770000457763672,13.074999809265137,12.71500015258789,12.8100004196167,13827200.0,,,,,
