Date,Close,High,Low,Open,Volume,"('Close', 'KGC')","('High', 'KGC')","('Low', 'KGC')","('Open', 'KGC')","('Volume', 'KGC')"
2024-08-06,8.482943534851074,8.591572272903537,8.196557823813913,8.295310965191952,13993800.0,,,,,
2024-08-07,8.01880168914795,8.601448768809032,7.979300240109342,8.581697573395312,18294100.0,,,,,
2024-08-08,8.32493782043457,8.433566559338054,8.028676510402011,8.157056442809079,13124000.0,,,,,
2024-08-09,8.374314308166504,8.492819591094765,8.285436758653487,8.433566949630634,12426900.0,,,,,
2024-08-12,8.808831214904785,8.818706812166788,8.443442592309818,8.463192845045032,15606200.0,,,,,
2024-08-13,8.877959251403809,8.947087496205148,8.73970464537887,8.75945489975863,10673700.0,,,,,
2024-08-14,8.887832641601562,8.907583832863667,8.72982687865927,8.81870535576147,9981300.0,,,,,
2024-08-15,8.798955917358398,8.937211458369406,8.640950122939431,8.917460263172623,11994100.0,,,,,
2024-08-16,9.055716514587402,9.07546676954473,8.838458059323399,8.986589209553404,11881800.0,,,,,
2024-08-19,9.24334716796875,9.27297395986121,9.016214080859324,9.02608967815681,13587200.0,,,,,
2024-08-20,9.282849311828612,9.460606309364662,9.233473205214258,9.312476105943864,20505200.0,,,,,
2024-08-21,9.193970680236816,9.292723823711896,9.006338106593281,9.263097974848248,18705900.0,,,,,
2024-08-22,8.956194877624512,9.084989829389942,8.847214969899904,9.015639064913673,18307800.0,,,,,
2024-08-23,9.06517505645752,9.184063434591389,8.966102667790405,9.07508257877423,13168000.0,,,,,
2024-08-26,8.9760103225708,9.154341002736658,8.956195277644957,9.154341002736658,10635300.0,,,,,
2024-08-27,8.867029190063477,8.906658333852402,8.777863380330066,8.847215090585673,13530000.0,,,,,
2024-08-28,8.708513259887695,8.758049929501022,8.619347443550383,8.698605736998353,12885900.0,,,,,
2024-08-29,8.926473617553711,8.946287717562889,8.738234470883132,8.738234470883132,10939500.0,,,,,
2024-08-30,8.956194877624512,8.976009921665334,8.85712154708701,8.886844113148243,10957300.0,,,,,
2024-09-03,8.52027416229248,8.857121401967648,8.371664168921127,8.827399781226692,19849200.0,,,,,
2024-09-04,8.490551948547363,8.619346903539524,8.411293660065006,8.490551948547363,11695000.0,,,,,
2024-09-05,8.609439849853516,8.758049857471267,8.579718226263317,8.668884041867292,10844400.0,,,,,
2024-09-06,8.252777099609375,8.658976065102355,8.232962999865812,8.579717776461447,10416100.0,,,,,
2024-09-09,8.44101619720459,8.470737819072685,8.282498675963668,8.341942864533179,7486500.0,,,,,
2024-09-10,8.936381340026855,8.956195440479597,8.470738168970385,8.480645691613438,18593600.0,,,,,
2024-09-11,9.06517505645752,9.07508257877423,8.807586090056358,8.926473523356893,12104800.0,,,,,
2024-09-12,9.689335823059082,9.748780018464396,9.213786039150298,9.223693562523422,17283000.0,,,,,
2024-09-13,9.748779296875,10.006369216509238,9.669521005423444,9.87757425669212,16708300.0,,,,,
2024-09-16,9.392115592956545,9.590262256976713,9.174155774267668,9.580354734809038,24617100.0,,,,,
2024-09-17,9.302950859069824,9.411930769950304,9.193970003356014,9.35248658093974,16673000.0,,,,,
2024-09-18,9.124619483947754,9.560540084106847,9.055268715585328,9.34258025644398,21775400.0,,,,,
2024-09-19,9.25341510772705,9.362395029387972,9.114712616203986,9.293044256043151,17397100.0,,,,,
2024-09-20,9.47137451171875,9.560539373774196,9.34257956230539,9.372301182990538,77555400.0,,,,,
2024-09-23,9.520910263061523,9.798315206494085,9.46146702149261,9.491188642277066,14025700.0,,,,,
2024-09-24,9.659613609313965,9.728964379034156,9.511004547104022,9.600169417529962,13876900.0,,,,,
2024-09-25,9.64970588684082,9.877574181658083,9.600169218851558,9.659613409405344,12856700.0,,,,,
2024-09-26,9.709150314331056,9.798316129921009,9.590262875155576,9.619984498741102,13478300.0,,,,,
2024-09-27,9.37230110168457,9.679427662211031,9.37230110168457,9.669520140457502,11865500.0,,,,,
2024-09-30,9.273228645324709,9.411931128409703,9.184063775662958,9.253414544788772,11961200.0,,,,,
2024-10-01,9.441652297973633,9.53081810818447,9.3326723881789,9.362394009971403,11893400.0,,,,,
2024-10-02,9.679428100585938,9.699242200157084,9.392115625721065,9.431745714530004,11114100.0,,,,,
2024-10-03,9.441652297973633,9.619983918395308,9.362394009971403,9.540725630393078,11900800.0,,,,,
2024-10-04,9.332674026489258,9.540727305226286,9.283137351583589,9.382210701394929,13035300.0,,,,,
2024-10-07,9.24350643157959,9.332672240378317,9.184063188935976,9.322764718326612,8686500.0,,,,,
2024-10-08,9.34257984161377,9.352486418916133,9.134526600931135,9.1444331782335,9503500.0,,,,,
2024-10-09,9.332674026489258,9.352488129551434,9.13452827170006,9.30295239947925,12029800.0,,,,,
2024-10-10,9.758687019348145,9.778501120200096,9.372302131984595,9.402023755679211,13995300.0,,,,,
2024-10-11,9.728963851928713,9.966739661348887,9.709149752296469,9.83794470682268,9423000.0,,,,,
2024-10-14,9.768593788146973,9.808222935458248,9.619984721938035,9.719058062632929,6517000.0,,,,,
2024-10-15,9.837944984436035,9.966739942596664,9.728964126466776,9.778500794195226,10676400.0,,,,,
2024-10-16,9.937018394470217,10.125257562182576,9.857760095907151,9.996462590809235,12015600.0,,,,,
2024-10-17,10.05590534210205,10.194607830104632,9.966740469279037,10.036091240863623,13320200.0,,,,,
2024-10-18,10.511640548706056,10.541363116513445,10.11534909294115,10.15497823851764,14953800.0,,,,,
2024-10-21,10.442290306091309,10.719694339098458,10.40266115851886,10.67015861325795,14633200.0,,,,,
2024-10-22,10.60080623626709,10.640435381371828,10.48191880095288,10.521547946057618,13544100.0,,,,,
2024-10-23,10.610713958740234,10.63052805924938,10.382845661468174,10.412568229481945,16025800.0,,,,,
2024-10-24,10.65034294128418,10.719693709252846,10.372938924576165,10.680064564008845,22957000.0,,,,,
2024-10-25,10.432382583618164,10.640435840605804,10.353124289987958,10.580992592799843,13696000.0,,,,,
2024-10-28,10.343215942382812,10.462104318182217,10.343215942382812,10.382845086038175,10435900.0,,,,,
2024-10-29,10.60080623626709,10.60080623626709,10.234236407839942,10.40266051074341,14660000.0,,,,,
2024-10-30,10.382844924926758,10.600805684065795,10.323401682782755,10.600805684065795,18071400.0,,,,,
2024-10-31,9.986554145812988,10.254051587406206,9.808222518084175,10.214422441781288,18536900.0,,,,,
2024-11-01,9.887480735778809,10.135163130300322,9.877574158071296,10.075719884721837,13884700.0,,,,,
2024-11-04,9.87757396697998,10.04599806758295,9.837944822416535,9.917203111543424,12798000.0,,,,,
2024-11-05,9.937018394470217,10.055905842314807,9.887481721659938,9.966740965056449,15936000.0,,,,,
2024-11-06,9.758687019348145,9.927111128339943,9.1048046842329,9.253414692372749,28837900.0,,,,,
2024-11-07,10.590898513793944,10.650342702745236,9.907295537437427,10.045998015101553,22422900.0,,,,,
2024-11-08,10.372940063476562,10.51164161464268,10.194608417881897,10.41256921307166,20689000.0,,,,,
2024-11-11,9.362394332885742,10.105441517159743,9.273228519599526,9.877574167502392,27143100.0,,,,,
2024-11-12,9.411931037902832,9.431746083081586,9.174156164757925,9.263321978395604,20533900.0,,,,,
2024-11-13,9.203877449035645,9.590262312304093,9.14443326051999,9.50109650194727,17545000.0,,,,,
2024-11-14,9.302950859069824,9.441652392038918,9.045360948079606,9.154340858960085,17740800.0,,,,,
2024-11-15,9.1642484664917,9.352486667914588,9.104804276928329,9.352486667914588,15117200.0,,,,,
2024-11-18,9.659613609313965,9.69924275555884,9.45156035532002,9.511004547104022,19916600.0,,,,,
2024-11-19,9.90729522705078,9.90729522705078,9.709149511476426,9.788407797706167,23088500.0,,,,,
2024-11-20,9.87757396697998,9.93701721140848,9.728963966242066,9.837944822416535,14614600.0,,,,,
2024-11-21,9.986554145812988,10.016275768823336,9.828037563313316,10.016275768823336,14046800.0,,,,,
2024-11-22,10.125255584716797,10.204513867800692,9.946923975361402,10.065811399987243,15614400.0,,,,,
2024-11-25,9.719057083129885,9.847851090286404,9.659612895737157,9.709149561092213,24282400.0,,,,,
2024-11-26,9.887480735778809,9.887480735778809,9.639798341257295,9.70915005421,14871700.0,,,,,
2024-11-27,9.73842430114746,10.05641335663566,9.698675669211436,9.957042250636666,13257500.0,,,,,
2024-11-29,9.648988723754885,9.97691514292793,9.569491467451238,9.81792063032064,11778100.0,,,,,
2024-12-02,9.470120429992676,9.65892714454728,9.430371797615203,9.629114959502566,13857700.0,,,,,
2024-12-03,9.857669830322266,9.976915721695264,9.599303258506383,9.599303258506383,16329500.0,,,,,
2024-12-04,9.877543449401855,10.056412756276696,9.77817234933523,9.80798358458701,15057200.0,,,,,
2024-12-05,9.83779525756836,10.046475808980157,9.75829799490502,9.857670047075256,12585400.0,,,,,
2024-12-06,9.688738822937012,9.817922120964704,9.629115397815696,9.778173486777888,13222900.0,,,,,
2024-12-09,9.857669830322266,10.08622421853332,9.827858594399542,9.976915721695264,17582000.0,,,,,
2024-12-10,10.016664505004885,10.135910398197543,9.947104637563024,9.976915873940662,16901600.0,,,,,
2024-12-11,10.493648529052734,10.503584975587154,10.036538819596831,10.046475266131251,12506700.0,,,,,
2024-12-12,9.986852645874023,10.344590303144455,9.976915251807108,10.33465290907754,17068000.0,,,,,
2024-12-13,9.708612442016602,9.976915453472165,9.60924039470294,9.877543406158503,15684300.0,,,,,
2024-12-16,9.698676109313965,9.758298586082455,9.54961802202837,9.728487347698213,20872600.0,,,,,
2024-12-17,9.509869575500488,9.599304240096023,9.420434910904952,9.48999573208048,18130000.0,,,,,
2024-12-18,8.973261833190918,9.51980622585005,8.933513201780189,9.509868831076837,19841500.0,,,,,
2024-12-19,9.01301097869873,9.181942908750647,8.97326234502076,9.022948374038767,17242900.0,,,,,
2024-12-20,9.191880226135254,9.281314888072744,9.022948297516033,9.112382959453525,25658400.0,,,,,
2024-12-23,9.271376609802246,9.33100002797604,9.062696067717091,9.122319485890886,18926000.0,,,,,
2024-12-24,9.37074851989746,9.390622360542103,9.191879215685322,9.311125102599393,10183400.0,,,,,
2024-12-26,9.321063041687012,9.400560304277262,9.3111256469427,9.39062290953295,6788500.0,,,,,
2024-12-27,9.251502990722656,9.311125462644153,9.132256151515454,9.142193546063073,10647500.0,,,,,
2024-12-30,9.112381935119627,9.181941798726292,8.983198654362923,9.142193169853618,12839800.0,,,,,
2024-12-31,9.21175479888916,9.251503431290404,9.072634111643731,9.122320139065824,10979900.0,,,,,
2025-01-02,9.817920684814451,9.847731919173274,9.301187568290617,9.321062356317864,20390900.0,,,,,
2025-01-03,9.718548774719238,9.857669449791718,9.668862751644632,9.788109586096512,18003300.0,,,,,
2025-01-06,9.629114151000977,9.86760687292309,9.57942907546252,9.72848619744203,20271400.0,,,,,
2025-01-07,9.83779525756836,10.086224440311824,9.748361547833696,9.83779525756836,19842700.0,,,,,
2025-01-08,10.314780235290527,10.354528868371943,9.768235819659417,9.86760787620404,28754600.0,,,,,
2025-01-10,10.374402046203612,10.702329432712016,10.255156154601517,10.573146146555883,28591100.0,,,,,
2025-01-13,9.996790885925291,10.215407887805677,9.947104859068064,10.155785413722713,18296500.0,,,,,
2025-01-14,10.533397674560549,10.533397674560549,10.036539311565845,10.05641315329093,19645500.0,,,,,
2025-01-15,10.59302043914795,10.742078520760666,10.384339883035862,10.73214112578339,20197000.0,,,,,
2025-01-16,10.16572093963623,10.682454055828824,10.145847099303774,10.652642821489112,24888600.0,,,,,
2025-01-17,10.245220184326172,10.344591291442836,9.996790995011285,10.096162102127948,21221300.0,,,,,
2025-01-21,10.573145866394045,10.732140384317216,10.414150400788786,10.414150400788786,15187700.0,,,,,
2025-01-22,10.573145866394045,10.7222029900265,10.424087795079506,10.672516966254989,15548400.0,,,,,
2025-01-23,10.443963050842283,10.493649076836364,10.21540771034238,10.493649076836364,22262200.0,,,,,
2025-01-24,10.622831344604492,10.73214079057608,10.503585451648128,10.632768739271384,18417800.0,,,,,
2025-01-27,10.553271293640137,10.652643343215445,10.255156092596316,10.493648822040631,25994200.0,,,,,
2025-01-28,10.801700592041016,10.88119785352737,10.463836756882955,10.573146202188276,23818700.0,,,,,
2025-01-29,11.050129890441896,11.23893659927258,10.81163810340725,10.85138673457969,23639000.0,,,,,
2025-01-30,11.417805671691896,11.596674996868764,11.268748532499288,11.328371009103458,24737100.0,,,,,
2025-01-31,11.209123611450195,11.556924820033691,11.189249771129967,11.467490169387531,20411700.0,,,,,
2025-02-03,11.378055572509766,11.6066108972058,11.199187218054236,11.268747081026827,21599900.0,,,,,
2025-02-04,11.397931098937988,11.59667425436385,11.328370283777348,11.556925623278676,22673800.0,,,,,
2025-02-05,11.805355072021484,11.944475757813482,11.487366016133652,11.487366016133652,24447300.0,,,,,
2025-02-06,11.835165977478027,11.864977213711688,11.606611586883105,11.735794874138453,23162700.0,,,,,
2025-02-07,11.795417785644531,11.97428710506844,11.72585791594952,11.9345384727167,17239200.0,,,,,
2025-02-10,12.043846130371094,12.21277804294274,11.914662847364418,12.103469548559591,24918100.0,,,,,
2025-02-11,11.984223365783691,12.163091720595766,11.765605434699978,11.855040085947046,22566400.0,,,,,
2025-02-12,12.073657989501951,12.192904832040744,11.765606331376112,11.775543726201366,21886400.0,,,,,
2025-02-13,11.33830738067627,11.845103124463158,11.238936279414313,11.835165730032337,36544900.0,,,,,
2025-02-14,11.199188232421877,11.348245365916023,11.109753573252528,11.338307970967843,22321300.0,,,,,
2025-02-18,11.219060897827148,11.467490059380168,11.070003779968152,11.467490059380168,35350500.0,,,,,
2025-02-19,11.268747329711914,11.397930612141945,11.119689258747076,11.209123911789565,20814500.0,,,,,
2025-02-20,11.467491149902344,11.666234308508198,11.26874799129649,11.288621833316007,22082700.0,,,,,
2025-02-21,10.901073455810549,11.378057060305103,10.881198665115518,11.378057060305103,25148500.0,,,,,
2025-02-24,10.980570793151855,11.079941904213271,10.732141593975037,10.980570793151855,24560500.0,,,,,
2025-02-25,10.73214054107666,10.901072455758063,10.414150552903497,10.841449036824942,18726200.0,,,,,
2025-02-26,11.010381698608398,11.010381698608398,10.583083185692898,10.652644003781893,27479000.0,,,,,
2025-02-27,10.553271293640137,10.950758544259264,10.503585268852484,10.841449100190006,21712600.0,,,,,
2025-02-28,10.652643203735352,10.6625796504171,10.255155958320714,10.36446540095873,20076200.0,,,,,
2025-03-03,10.672517776489258,11.0600676541105,10.632769143990837,10.901073124116806,22333300.0,,,,,
2025-03-04,11.060067176818848,11.18925046378442,10.662579921305824,10.920946495236972,31796700.0,,,,,
2025-03-05,11.398843765258787,11.478556836569227,11.02021166531226,11.13977984691276,31981400.0,,,,,
2025-03-06,11.099924087524414,11.438700136128569,11.000283458365656,11.289240142633895,19252100.0,,,,,
2025-03-07,11.10988712310791,11.52837623512256,10.890679264619047,11.169671689214336,18573000.0,,,,,
2025-03-10,10.522010803222656,11.040139608363104,10.38251411133234,10.990319293384886,26033000.0,,,,,
2025-03-11,11.129815101623535,11.239419025678837,10.671469950652485,10.72129026167522,24378900.0,,,,,
2025-03-12,11.089959144592283,11.159707010517936,10.870750344227288,11.089959144592283,17680200.0,,,,,
2025-03-13,11.35898780822754,11.568232365495891,11.099923887520935,11.209527817425906,22010000.0,,,,,
2025-03-14,11.58816146850586,11.67783784770758,11.339060837498192,11.538341152255628,20936700.0,,,,,
2025-03-17,11.976758003234863,11.976758003234863,11.647944317817148,11.6579085704572,20205200.0,,,,,
2025-03-18,11.976758003234863,12.275677980488986,11.916973437637978,12.255750425452312,19166800.0,,,,,
2025-03-19,12.156109809875488,12.225858628171736,11.887081640069326,12.03654162882348,16725100.0,,,,,
2025-03-20,12.275677680969238,12.345426497504343,11.936900701420877,11.966793458611669,16261400.0,,,,,
2025-03-21,12.116253852844238,12.156109913534776,11.907009296658064,12.116253852844238,15992100.0,,,,,
2025-03-24,12.156109809875488,12.25575043587388,12.016614073769862,12.166074062524014,15542600.0,,,,,
2025-03-25,12.25575065612793,12.544707336424125,12.176038533994046,12.335462778261814,14340200.0,,,,,
2025-03-26,12.156109809875488,12.365354364277364,12.076397689174147,12.365354364277364,9145100.0,,,,,
2025-03-27,12.464995384216309,12.564635063120251,12.195966255664384,12.315534440495195,15509000.0,,,,,
2025-03-28,12.445066452026367,12.853591307099888,12.415174644403372,12.574598885383924,19967700.0,,,,,
2025-03-31,12.564634323120115,12.65431069402256,12.176037982867411,12.534742516233772,17999900.0,,,,,
2025-04-01,12.554672241210938,12.674240430620891,12.315534912147523,12.604491607449129,16142600.0,,,,,
2025-04-02,12.80377197265625,12.80377197265625,12.375318611395446,12.62441922603667,15754900.0,,,,,
2025-04-03,12.644347190856934,12.833664196255937,12.14614594542888,12.215894765954362,23303200.0,,,,,
2025-04-04,11.74758529663086,12.20593047916432,11.31913192267208,12.136182609075574,36497200.0,,,,,
2025-04-07,11.936901092529297,12.594527518622474,11.079995313428649,11.269312314199595,29733000.0,,,,,
2025-04-08,11.916974067687988,12.52477925721436,11.797405880416086,12.41517532310932,23145000.0,,,,,
2025-04-09,12.97316074371338,13.132584988449803,12.325498561667327,12.355390369994543,24880000.0,,,,,
2025-04-10,13.640748977661133,13.849993527950732,12.993087772130352,13.08276414371781,24166800.0,,,,,
2025-04-11,14.32826805114746,14.547476867018554,14.148915297230795,14.248555927238604,24183500.0,,,,,
2025-04-14,14.447835922241213,14.617224419417996,13.929706177878462,14.158879241806124,18978000.0,,,,,
2025-04-15,14.597295761108398,14.607260013836587,14.268483023025627,14.4478357711593,15643800.0,,,,,
2025-04-16,14.97592830657959,15.284813479012758,14.67700738653794,15.185172855584405,24704600.0,,,,,
2025-04-17,14.746756553649902,14.946036855001232,14.607259867582254,14.846396229203853,19611500.0,,,,,
2025-04-21,14.87628936767578,15.4043824173281,14.716865122516095,15.145317543821886,20028500.0,,,,,
2025-04-22,14.677007675170898,15.115425286585332,13.969562845842178,15.005821358853437,21338500.0,,,,,
2025-04-23,14.298375129699709,14.368122995132076,13.670641490078202,13.840029977765436,36313200.0,,,,,
2025-04-24,14.61722469329834,14.61722469329834,14.11902344526566,14.487692254780626,18923600.0,,,,,
2025-04-25,14.437871932983398,14.497656500825688,14.13895099425889,14.188771309086889,15376100.0,,,,,
2025-04-28,14.72682762145996,14.74675612613908,14.318302777972075,14.447835207656134,20361000.0,,,,,
2025-04-29,14.53751277923584,14.706901282028689,14.407980338850514,14.53751277923584,13903100.0,,,,,
2025-04-30,14.706900596618652,14.75672090986707,14.358159354123169,14.417943920069956,20389400.0,,,,,
2025-05-01,14.158879280090332,14.328267777725127,13.909778660067802,14.3183035248658,22627500.0,,,,,
2025-05-02,14.01938247680664,14.398015530191657,13.820102172457538,14.358159469321835,15361200.0,,,,,
2025-05-05,14.45780086517334,14.49765692816185,14.09909534803326,14.467765118481342,23304800.0,,,,,
2025-05-06,15.14531707763672,15.195137390276477,14.706900416942409,14.796576789645282,28157700.0,,,,,
2025-05-07,15.553842544555664,15.902583796550882,14.70690099723558,14.816504929172964,31098500.0,,,,,
2025-05-08,14.71686553955078,15.49405923184946,14.68697278005367,15.444238916264426,22546900.0,,,,,
2025-05-09,15.00582218170166,15.015785484592042,14.59729635540459,14.91614580398385,19492100.0,,,,,
2025-05-12,13.650713920593262,14.31830366479742,13.531145735843133,14.238591541630663,28179300.0,,,,,
2025-05-13,13.710497856140137,13.840030287876514,13.61085723165264,13.710497856140137,20597800.0,,,,,
2025-05-14,13.441469192504885,13.48132525359244,13.232224634234337,13.401613131417324,21960600.0,,,,,
2025-05-15,13.70053482055664,13.710499073939124,13.471362694220575,13.571002377314883,19122700.0,,,,,
2025-05-16,13.660677909851074,13.690569717900724,13.292009109760572,13.391648786673889,17521500.0,,,,,
2025-05-19,13.909778594970703,13.949634655978045,13.610857662293911,13.849994028337964,13837800.0,,,,,
2025-05-20,14.318303108215332,14.32826736078471,13.899814002735685,13.909778255305062,28476900.0,,,,,
2025-05-21,14.587332725524902,14.677008150989067,14.378088165621596,14.487692096906772,25154600.0,,,,,
2025-05-22,14.42790699005127,14.597295482220508,14.278447002957671,14.517583362404798,19316700.0,,,,,
2025-05-23,14.65708065032959,14.856360958069066,14.56740427428596,14.786613087921117,16997600.0,,,,,
2025-05-27,14.45780086517334,14.746757559400908,14.298376613219304,14.308339916283808,25206100.0,,,,,
2025-05-28,14.73679256439209,14.756721070005094,14.497656198496736,14.55743981484885,20815000.0,,,,,
2025-05-29,14.626965522766112,14.896541460627912,14.61698196935168,14.78671475567025,22106100.0,,,,,
2025-05-30,14.726808547973633,14.816667193156702,14.467217117928064,14.597012832950847,18073900.0,,,,,
2025-06-02,15.685298919677734,15.795125621896384,15.076258376542766,15.086241929708216,25900300.0,,,,,
2025-06-03,15.495597839355469,15.55550296612073,15.2959115443384,15.475628828983831,29441000.0,,,,,
2025-06-04,15.445676803588867,15.635377647852756,15.405739733629373,15.57547251900094,17337500.0,,,,,
2025-06-05,15.435691833496094,15.93490566905266,15.255974547999784,15.70526680956573,23437400.0,,,,,
2025-06-06,15.06627368927002,15.545518513718651,14.996384057081633,15.435691812826214,22397400.0,,,,,
2025-06-09,15.056289672851562,15.196069893941116,14.846619817304664,15.066274178395428,20403000.0,,,,,
2025-06-10,14.786714553833008,15.17610074475182,14.68687140365263,15.10621111093046,18802700.0,,,,,
2025-06-11,15.236006736755373,15.245991242150357,14.806682526519424,14.906525676119593,22890900.0,,,,,
2025-06-12,15.505581855773926,15.695283651274698,15.39575515197206,15.44567672721831,23118000.0,,,,,
2025-06-13,15.765172958374023,15.855031601518798,15.53553505004834,15.775157463651183,21363800.0,,,,,
2025-06-16,15.555502891540527,15.80510980694031,15.485613259924529,15.665329591533498,24812800.0,,,,,
2025-06-17,15.585455894470217,15.665330033477536,15.40573955779116,15.585455894470217,23478000.0,,,,,
2025-06-18,15.495597839355469,15.765172814148796,15.445676265601202,15.55550296612073,22056800.0,,,,,
2025-06-20,15.455659866333008,15.625392646316689,15.26595902809086,15.30589609678262,23091600.0,,,,,
2025-06-23,15.675314903259276,16.014781430193334,15.435692480667448,15.435692480667448,15779000.0,,,,,
2025-06-24,15.285928726196287,15.415723491152498,14.976415715779895,15.265959714864646,21314000.0,,,,,
2025-06-25,15.285928726196287,15.43569250248414,15.156133009065211,15.236007150042049,12158600.0,,,,,
2025-06-26,15.825078964233398,15.835062517289275,15.455659888095925,15.475628898557336,21825800.0,,,,,
2025-06-27,14.846619606018066,15.34583345000862,14.686871328289063,15.27594381654589,27250100.0,,,,,
2025-06-30,15.605424880981444,15.615409386385506,14.846619609419973,14.896541184265436,19774800.0,,,,,
2025-07-01,15.505581855773926,15.924921564362648,15.435692221734088,15.84504742483859,13928400.0,,,,,
2025-07-02,15.54551887512207,15.68529909492329,15.375786091140178,15.54551887512207,14852800.0,,,,,
2025-07-03,15.835062980651855,15.89496906161422,15.405739717091857,15.485613856925104,12115000.0,,,,,
2025-07-07,16.024763107299805,16.0647011276033,15.485613163649994,15.625392426012978,13859500.0,,,,,
2025-07-08,15.166115760803224,16.07468573268943,15.066273565947744,16.044732217275453,23843900.0,,,,,
2025-07-09,15.29591178894043,15.375785927354622,15.02633680983624,15.176100581319142,13577600.0,,,,,
2025-07-10,15.31588077545166,15.405739419069471,15.016352280783895,15.375785903080311,11817100.0,,,,,
