Date,Close,High,Low,Open,Volume,"('Close', 'OMER')","('High', 'OMER')","('Low', 'OMER')","('Open', 'OMER')","('Volume', 'OMER')"
2024-07-01,3.950000047683716,4.050000190734863,3.900000095367432,4.050000190734863,203400.0,,,,,
2024-07-02,3.849999904632568,3.9600000381469727,3.849999904632568,3.9600000381469727,128500.0,,,,,
2024-07-03,3.880000114440918,3.9600000381469727,3.829999923706055,3.859999895095825,66900.0,,,,,
2024-07-05,3.869999885559082,3.9700000286102295,3.829999923706055,3.880000114440918,106100.0,,,,,
2024-07-08,3.890000104904175,3.9700000286102295,3.839999914169312,3.900000095367432,148600.0,,,,,
2024-07-09,3.900000095367432,4.0,3.869999885559082,3.890000104904175,201200.0,,,,,
2024-07-10,4.050000190734863,4.139999866485596,3.910000085830689,3.930000066757202,413500.0,,,,,
2024-07-11,4.25,4.28000020980835,4.03000020980835,4.170000076293945,368400.0,,,,,
2024-07-12,4.269999980926514,4.489999771118164,4.179999828338623,4.309999942779541,316100.0,,,,,
2024-07-15,4.440000057220459,4.599999904632568,4.28000020980835,4.28000020980835,452300.0,,,,,
2024-07-16,5.099999904632568,5.099999904632568,4.409999847412109,4.53000020980835,467700.0,,,,,
2024-07-17,5.199999809265137,5.199999809265137,4.739999771118164,4.940000057220459,592200.0,,,,,
2024-07-18,4.880000114440918,5.289999961853027,4.710000038146973,5.150000095367432,460500.0,,,,,
2024-07-19,4.880000114440918,5.099999904632568,4.840000152587891,4.880000114440918,349700.0,,,,,
2024-07-22,5.099999904632568,5.159999847412109,4.789999961853027,4.889999866485596,271200.0,,,,,
2024-07-23,5.46999979019165,5.5,5.019999980926514,5.070000171661377,546000.0,,,,,
2024-07-24,5.449999809265137,5.679999828338623,5.199999809265137,5.239999771118164,570800.0,,,,,
2024-07-25,5.28000020980835,5.559999942779541,5.260000228881836,5.510000228881836,275700.0,,,,,
2024-07-26,5.21999979019165,5.409999847412109,5.090000152587891,5.360000133514404,244400.0,,,,,
2024-07-29,5.380000114440918,5.519999980926514,5.210000038146973,5.21999979019165,341400.0,,,,,
2024-07-30,5.21999979019165,5.679999828338623,5.150000095367432,5.449999809265137,396700.0,,,,,
2024-07-31,5.389999866485596,5.559999942779541,5.159999847412109,5.25,672200.0,,,,,
2024-08-01,5.019999980926514,5.340000152587891,4.920000076293945,5.340000152587891,527500.0,,,,,
2024-08-02,4.869999885559082,5.150000095367432,4.78000020980835,4.809999942779541,615200.0,,,,,
2024-08-05,4.349999904632568,4.53000020980835,4.199999809265137,4.389999866485596,566700.0,,,,,
2024-08-06,4.369999885559082,4.710000038146973,4.28000020980835,4.340000152587891,432500.0,,,,,
2024-08-07,4.150000095367432,4.559999942779541,4.139999866485596,4.480000019073486,947200.0,,,,,
2024-08-08,3.910000085830689,4.329999923706055,3.7100000381469727,4.130000114440918,846300.0,,,,,
2024-08-09,4.119999885559082,4.159999847412109,3.900000095367432,3.900000095367432,308800.0,,,,,
2024-08-12,4.28000020980835,4.389999866485596,4.059999942779541,4.139999866485596,350700.0,,,,,
2024-08-13,4.130000114440918,4.400000095367432,4.119999885559082,4.329999923706055,272700.0,,,,,
2024-08-14,4.110000133514404,4.170000076293945,4.0,4.099999904632568,176600.0,,,,,
2024-08-15,4.25,4.389999866485596,4.150000095367432,4.289999961853027,328200.0,,,,,
2024-08-16,4.079999923706055,4.300000190734863,4.03000020980835,4.210000038146973,541100.0,,,,,
2024-08-19,4.210000038146973,4.21999979019165,4.010000228881836,4.099999904632568,221500.0,,,,,
2024-08-20,4.010000228881836,4.230000019073486,3.950000047683716,4.190000057220459,317900.0,,,,,
2024-08-21,4.25,4.300000190734863,3.990000009536743,4.039999961853027,253000.0,,,,,
2024-08-22,4.119999885559082,4.380000114440918,4.110000133514404,4.260000228881836,160500.0,,,,,
2024-08-23,4.239999771118164,4.369999885559082,4.119999885559082,4.119999885559082,203100.0,,,,,
2024-08-26,4.130000114440918,4.289999961853027,4.070000171661377,4.260000228881836,236000.0,,,,,
2024-08-27,4.110000133514404,4.170000076293945,4.03000020980835,4.079999923706055,186000.0,,,,,
2024-08-28,4.039999961853027,4.170000076293945,4.0,4.130000114440918,166200.0,,,,,
2024-08-29,4.070000171661377,4.21999979019165,4.059999942779541,4.059999942779541,125200.0,,,,,
2024-08-30,4.210000038146973,4.210000038146973,4.03000020980835,4.059999942779541,178000.0,,,,,
2024-09-03,3.9700000286102295,4.230000019073486,3.950000047683716,4.130000114440918,320500.0,,,,,
2024-09-04,4.039999961853027,4.139999866485596,3.900000095367432,3.930000066757202,191900.0,,,,,
2024-09-05,3.9600000381469727,4.110000133514404,3.859999895095825,4.050000190734863,292300.0,,,,,
2024-09-06,3.640000104904175,4.0,3.630000114440918,3.9700000286102295,375700.0,,,,,
2024-09-09,3.539999961853028,3.809999942779541,3.539999961853028,3.740000009536743,383400.0,,,,,
2024-09-10,3.640000104904175,3.7100000381469727,3.549999952316284,3.549999952316284,241200.0,,,,,
2024-09-11,3.680000066757202,3.7300000190734863,3.559999942779541,3.7100000381469727,229800.0,,,,,
2024-09-12,3.740000009536743,3.859999895095825,3.650000095367432,3.670000076293945,168200.0,,,,,
2024-09-13,3.940000057220459,3.9600000381469727,3.740000009536743,3.740000009536743,262000.0,,,,,
2024-09-16,3.900000095367432,4.019999980926514,3.829999923706055,3.920000076293945,152700.0,,,,,
2024-09-17,4.0,4.050000190734863,3.890000104904175,3.9700000286102295,250900.0,,,,,
2024-09-18,3.930000066757202,4.059999942779541,3.880000114440918,4.0,240300.0,,,,,
2024-09-19,4.03000020980835,4.389999866485596,3.950000047683716,4.050000190734863,477900.0,,,,,
2024-09-20,3.920000076293945,4.019999980926514,3.859999895095825,3.990000009536743,489700.0,,,,,
2024-09-23,3.7699999809265137,3.950000047683716,3.7699999809265137,3.950000047683716,135300.0,,,,,
2024-09-24,3.900000095367432,4.019999980926514,3.7300000190734863,3.7799999713897705,193700.0,,,,,
2024-09-25,3.809999942779541,3.990000009536743,3.7799999713897705,3.890000104904175,160800.0,,,,,
2024-09-26,3.920000076293945,4.010000228881836,3.829999923706055,3.849999904632568,257200.0,,,,,
2024-09-27,3.920000076293945,4.019999980926514,3.859999895095825,3.9700000286102295,139400.0,,,,,
2024-09-30,3.9700000286102295,3.990000009536743,3.839999914169312,3.910000085830689,295200.0,,,,,
2024-10-01,3.819999933242798,3.940000057220459,3.759999990463257,3.930000066757202,284500.0,,,,,
2024-10-02,4.019999980926514,4.050000190734863,3.7799999713897705,3.819999933242798,250100.0,,,,,
2024-10-03,3.7899999618530273,4.059999942779541,3.7899999618530273,3.9700000286102295,212300.0,,,,,
2024-10-04,3.7699999809265137,3.910000085830689,3.75,3.839999914169312,246100.0,,,,,
2024-10-07,3.849999904632568,3.880000114440918,3.759999990463257,3.7799999713897705,149100.0,,,,,
2024-10-08,3.890000104904175,3.930000066757202,3.7799999713897705,3.809999942779541,178100.0,,,,,
2024-10-09,3.829999923706055,3.9700000286102295,3.75,3.829999923706055,285700.0,,,,,
2024-10-10,3.809999942779541,3.920000076293945,3.75,3.75,184700.0,,,,,
2024-10-11,3.920000076293945,3.9600000381469727,3.7899999618530273,3.7899999618530273,198400.0,,,,,
2024-10-14,3.9700000286102295,4.010000228881836,3.859999895095825,3.880000114440918,163900.0,,,,,
2024-10-15,4.110000133514404,4.119999885559082,3.9600000381469727,3.9600000381469727,223500.0,,,,,
2024-10-16,4.139999866485596,4.239999771118164,4.059999942779541,4.130000114440918,253800.0,,,,,
2024-10-17,4.139999866485596,4.190000057220459,4.079999923706055,4.119999885559082,111800.0,,,,,
2024-10-18,4.150000095367432,4.210000038146973,4.059999942779541,4.150000095367432,155000.0,,,,,
2024-10-21,4.099999904632568,4.179999828338623,4.050000190734863,4.139999866485596,164900.0,,,,,
2024-10-22,4.239999771118164,4.28000020980835,4.059999942779541,4.059999942779541,175400.0,,,,,
2024-10-23,4.130000114440918,4.25,4.010000228881836,4.199999809265137,177600.0,,,,,
2024-10-24,4.239999771118164,4.289999961853027,4.090000152587891,4.269999980926514,244800.0,,,,,
2024-10-25,4.190000057220459,4.329999923706055,4.150000095367432,4.239999771118164,187500.0,,,,,
2024-10-28,4.260000228881836,4.360000133514404,4.199999809265137,4.230000019073486,189100.0,,,,,
2024-10-29,4.289999961853027,4.289999961853027,4.179999828338623,4.269999980926514,195700.0,,,,,
2024-10-30,4.21999979019165,4.329999923706055,4.199999809265137,4.28000020980835,191900.0,,,,,
2024-10-31,4.039999961853027,4.21999979019165,4.010000228881836,4.210000038146973,230200.0,,,,,
2024-11-01,4.079999923706055,4.170000076293945,4.039999961853027,4.079999923706055,178400.0,,,,,
2024-11-04,4.25,4.269999980926514,4.010000228881836,4.039999961853027,268200.0,,,,,
2024-11-05,4.400000095367432,4.429999828338623,4.21999979019165,4.21999979019165,311900.0,,,,,
2024-11-06,4.550000190734863,4.679999828338623,4.440000057220459,4.619999885559082,430600.0,,,,,
2024-11-07,4.5,4.630000114440918,4.460000038146973,4.550000190734863,322200.0,,,,,
2024-11-08,4.409999847412109,4.510000228881836,4.380000114440918,4.480000019073486,179600.0,,,,,
2024-11-11,4.289999961853027,4.449999809265137,4.199999809265137,4.409999847412109,283900.0,,,,,
2024-11-12,4.260000228881836,4.400000095367432,4.21999979019165,4.289999961853027,303000.0,,,,,
2024-11-13,4.190000057220459,4.449999809265137,4.179999828338623,4.289999961853027,519500.0,,,,,
2024-11-14,6.949999809265137,7.510000228881836,4.409999847412109,4.420000076293945,14225600.0,,,,,
2024-11-15,6.75,7.150000095367432,6.519999980926514,7.0,1945100.0,,,,,
2024-11-18,5.920000076293945,6.75,5.820000171661377,6.75,1760700.0,,,,,
2024-11-19,6.03000020980835,6.099999904632568,5.550000190734863,5.730000019073486,506600.0,,,,,
2024-11-20,6.03000020980835,6.199999809265137,5.889999866485596,6.0,369700.0,,,,,
2024-11-21,7.730000019073486,7.849999904632568,6.059999942779541,6.090000152587891,1632000.0,,,,,
2024-11-22,10.90999984741211,10.989999771118164,7.460000038146973,7.699999809265137,4068700.0,,,,,
2024-11-25,11.789999961853027,11.81999969482422,10.34000015258789,11.0,2106800.0,,,,,
2024-11-26,12.149999618530272,12.489999771118164,11.260000228881836,11.800000190734863,1598600.0,,,,,
2024-11-27,11.90999984741211,12.260000228881836,11.270000457763672,11.890000343322754,1040100.0,,,,,
2024-11-29,11.350000381469728,11.979999542236328,11.010000228881836,11.979999542236328,692400.0,,,,,
2024-12-02,11.949999809265137,12.109999656677246,11.029999732971191,11.220000267028809,861800.0,,,,,
2024-12-03,11.0600004196167,12.239999771118164,10.619999885559082,11.9399995803833,854800.0,,,,,
2024-12-04,11.68000030517578,11.710000038146973,10.859999656677246,11.010000228881836,502000.0,,,,,
2024-12-05,11.100000381469728,11.789999961853027,10.989999771118164,11.619999885559082,399400.0,,,,,
2024-12-06,11.609999656677246,12.649999618530272,11.0600004196167,11.0600004196167,962700.0,,,,,
2024-12-09,11.380000114440918,12.119999885559082,11.260000228881836,12.0,319100.0,,,,,
2024-12-10,10.539999961853027,11.59000015258789,10.510000228881836,11.130000114440918,583100.0,,,,,
2024-12-11,9.010000228881836,10.670000076293944,8.90999984741211,10.56999969482422,1050300.0,,,,,
2024-12-12,8.489999771118164,9.289999961853027,8.300000190734863,8.949999809265137,1022000.0,,,,,
2024-12-13,7.630000114440918,8.479999542236328,7.550000190734863,8.399999618530273,1096400.0,,,,,
2024-12-16,7.590000152587891,7.940000057220459,7.329999923706055,7.539999961853027,559400.0,,,,,
2024-12-17,7.880000114440918,8.100000381469727,7.360000133514404,7.5,576600.0,,,,,
2024-12-18,7.460000038146973,8.020000457763672,7.199999809265137,7.920000076293945,836400.0,,,,,
2024-12-19,10.239999771118164,13.600000381469728,9.699999809265137,9.710000038146973,6003400.0,,,,,
2024-12-20,10.3100004196167,12.829999923706056,10.079999923706056,10.079999923706056,2507500.0,,,,,
2024-12-23,10.109999656677246,11.199999809265137,9.880000114440918,11.149999618530272,951200.0,,,,,
2024-12-24,10.0,10.529999732971191,9.899999618530272,9.899999618530272,346100.0,,,,,
2024-12-26,10.460000038146973,10.520000457763672,9.800000190734863,9.829999923706056,587800.0,,,,,
2024-12-27,11.68000030517578,11.779999732971191,10.34000015258789,10.34000015258789,805600.0,,,,,
2024-12-30,9.739999771118164,11.399999618530272,9.5600004196167,11.279999732971191,1573800.0,,,,,
2024-12-31,9.880000114440918,10.119999885559082,9.399999618530272,10.119999885559082,910300.0,,,,,
2025-01-02,9.84000015258789,10.229999542236328,9.520000457763672,9.850000381469728,609800.0,,,,,
2025-01-03,11.210000038146973,11.260000228881836,9.859999656677246,9.899999618530272,759700.0,,,,,
2025-01-06,10.84000015258789,11.199999809265137,10.609999656677246,11.100000381469728,605500.0,,,,,
2025-01-07,10.170000076293944,11.0,10.0,10.869999885559082,559900.0,,,,,
2025-01-08,9.890000343322754,10.380000114440918,9.729999542236328,10.020000457763672,716500.0,,,,,
2025-01-10,8.84000015258789,9.880000114440918,8.819999694824219,9.699999809265137,784600.0,,,,,
2025-01-13,8.789999961853027,8.960000038146973,8.210000038146973,8.65999984741211,821400.0,,,,,
2025-01-14,8.59000015258789,9.0,8.25,8.739999771118164,586800.0,,,,,
2025-01-15,8.899999618530273,9.109999656677246,8.460000038146973,9.0600004196167,564800.0,,,,,
2025-01-16,9.18000030517578,9.489999771118164,8.829999923706055,9.109999656677246,773600.0,,,,,
2025-01-17,9.329999923706056,9.56999969482422,8.819999694824219,9.18000030517578,522200.0,,,,,
2025-01-21,9.149999618530272,9.710000038146973,9.130000114440918,9.510000228881836,370100.0,,,,,
2025-01-22,9.289999961853027,9.399999618530272,8.869999885559082,8.949999809265137,474200.0,,,,,
2025-01-23,9.010000228881836,9.5,8.930000305175781,9.199999809265137,448500.0,,,,,
2025-01-24,8.369999885559082,9.09000015258789,8.260000228881836,9.0600004196167,698200.0,,,,,
2025-01-27,8.989999771118164,9.010000228881836,8.15999984741211,8.220000267028809,524600.0,,,,,
2025-01-28,8.960000038146973,9.15999984741211,8.75,9.06999969482422,418700.0,,,,,
2025-01-29,8.670000076293945,8.9399995803833,8.520000457763672,8.880000114440918,298000.0,,,,,
2025-01-30,8.84000015258789,9.079999923706056,8.649999618530273,8.699999809265137,289500.0,,,,,
2025-01-31,8.619999885559082,8.899999618530273,8.539999961853027,8.720000267028809,337300.0,,,,,
2025-02-03,8.430000305175781,8.550000190734863,8.279999732971191,8.369999885559082,323700.0,,,,,
2025-02-04,9.130000114440918,9.170000076293944,8.399999618530273,8.420000076293945,642600.0,,,,,
2025-02-05,9.1899995803833,9.31999969482422,8.9399995803833,9.239999771118164,382900.0,,,,,
2025-02-06,9.079999923706056,9.289999961853027,8.819999694824219,9.260000228881836,254600.0,,,,,
2025-02-07,8.649999618530273,9.1899995803833,8.630000114440918,9.079999923706056,381300.0,,,,,
2025-02-10,8.640000343322754,9.18000030517578,8.579999923706055,8.739999771118164,394000.0,,,,,
2025-02-11,8.720000267028809,8.760000228881836,8.25,8.5,487900.0,,,,,
2025-02-12,8.539999961853027,8.869999885559082,8.449999809265137,8.600000381469727,378300.0,,,,,
2025-02-13,9.119999885559082,9.199999809265137,8.539999961853027,8.619999885559082,422600.0,,,,,
2025-02-14,9.18000030517578,9.43000030517578,9.079999923706056,9.149999618530272,425100.0,,,,,
2025-02-18,9.34000015258789,9.399999618530272,9.0600004196167,9.199999809265137,408700.0,,,,,
2025-02-19,9.25,9.630000114440918,9.149999618530272,9.279999732971191,365100.0,,,,,
2025-02-20,9.609999656677246,10.020000457763672,9.399999618530272,9.539999961853027,724700.0,,,,,
2025-02-21,9.18000030517578,10.029999732971191,9.18000030517578,9.859999656677246,573300.0,,,,,
2025-02-24,8.680000305175781,9.5,8.640000343322754,9.15999984741211,633000.0,,,,,
2025-02-25,8.449999809265137,8.84000015258789,8.289999961853027,8.569999694824219,815800.0,,,,,
2025-02-26,8.75,9.100000381469728,8.569999694824219,8.630000114440918,499400.0,,,,,
2025-02-27,8.520000457763672,9.010000228881836,8.40999984741211,8.75,522400.0,,,,,
2025-02-28,8.40999984741211,8.699999809265137,8.210000038146973,8.489999771118164,624000.0,,,,,
2025-03-03,8.170000076293945,8.630000114440918,8.0600004196167,8.399999618530273,569600.0,,,,,
2025-03-04,7.980000019073486,8.09000015258789,7.630000114440918,7.980000019073486,747800.0,,,,,
2025-03-05,8.359999656677246,8.390000343322754,7.809999942779541,8.0,380700.0,,,,,
2025-03-06,7.480000019073486,8.289999961853027,7.46999979019165,8.0600004196167,554300.0,,,,,
2025-03-07,7.659999847412109,7.75,7.269999980926514,7.480000019073486,667500.0,,,,,
2025-03-10,7.039999961853027,7.570000171661377,7.0,7.5,557000.0,,,,,
2025-03-11,7.389999866485596,7.460000038146973,6.989999771118164,7.039999961853027,472900.0,,,,,
2025-03-12,8.010000228881836,8.020000457763672,7.420000076293945,7.550000190734863,437900.0,,,,,
2025-03-13,7.860000133514404,8.09000015258789,7.670000076293945,8.09000015258789,495400.0,,,,,
2025-03-14,8.420000076293945,8.539999961853027,7.940000057220459,8.020000457763672,373200.0,,,,,
2025-03-17,8.520000457763672,8.680000305175781,8.319999694824219,8.359999656677246,332300.0,,,,,
2025-03-18,8.920000076293945,8.930000305175781,8.390000343322754,8.40999984741211,440300.0,,,,,
2025-03-19,8.979999542236328,9.15999984741211,8.729999542236328,8.880000114440918,434600.0,,,,,
2025-03-20,9.100000381469728,9.15999984741211,8.720000267028809,8.720000267028809,416500.0,,,,,
2025-03-21,9.100000381469728,9.390000343322754,8.970000267028809,8.970000267028809,953000.0,,,,,
2025-03-24,9.020000457763672,9.31999969482422,8.819999694824219,9.270000457763672,349900.0,,,,,
2025-03-25,9.15999984741211,9.1899995803833,8.890000343322754,8.899999618530273,250300.0,,,,,
2025-03-26,8.520000457763672,9.289999961853027,8.5,9.170000076293944,533200.0,,,,,
2025-03-27,8.920000076293945,9.130000114440918,8.3100004196167,8.380000114440918,667200.0,,,,,
2025-03-28,8.470000267028809,8.949999809265137,8.40999984741211,8.8100004196167,389500.0,,,,,
2025-03-31,8.220000267028809,8.529999732971191,8.09000015258789,8.260000228881836,769400.0,,,,,
2025-04-01,7.909999847412109,9.15999984741211,7.71999979019165,9.15999984741211,1877000.0,,,,,
2025-04-02,8.010000228881836,8.739999771118164,7.690000057220459,7.690000057220459,1561000.0,,,,,
2025-04-03,7.360000133514404,7.690000057220459,6.920000076293945,7.659999847412109,1189300.0,,,,,
2025-04-04,7.059999942779541,7.510000228881836,7.050000190734863,7.329999923706055,802200.0,,,,,
2025-04-07,6.900000095367432,7.179999828338623,6.349999904632568,6.829999923706055,1149700.0,,,,,
2025-04-08,6.03000020980835,7.239999771118164,6.019999980926514,7.239999771118164,1205400.0,,,,,
2025-04-09,6.5,6.570000171661377,5.639999866485596,5.809999942779541,2304500.0,,,,,
2025-04-10,5.860000133514404,6.460000038146973,5.800000190734863,6.300000190734863,1419200.0,,,,,
2025-04-11,6.730000019073486,6.769999980926514,5.800000190734863,5.869999885559082,826000.0,,,,,
2025-04-14,6.989999771118164,7.130000114440918,6.789999961853027,6.96999979019165,778900.0,,,,,
2025-04-15,6.869999885559082,7.190000057220459,6.650000095367432,6.960000038146973,508200.0,,,,,
2025-04-16,6.760000228881836,6.980000019073486,6.599999904632568,6.789999961853027,392000.0,,,,,
2025-04-17,6.78000020980835,6.880000114440918,6.559999942779541,6.789999961853027,423400.0,,,,,
2025-04-21,6.699999809265137,6.809999942779541,6.5,6.659999847412109,388600.0,,,,,
2025-04-22,7.150000095367432,7.260000228881836,6.789999961853027,6.840000152587891,672300.0,,,,,
2025-04-23,6.96999979019165,7.670000076293945,6.940000057220459,7.489999771118164,697400.0,,,,,
2025-04-24,7.300000190734863,7.329999923706055,6.829999923706055,6.949999809265137,352500.0,,,,,
2025-04-25,7.309999942779541,7.480000019073486,7.099999904632568,7.300000190734863,367600.0,,,,,
2025-04-28,7.269999980926514,7.489999771118164,7.210000038146973,7.329999923706055,486200.0,,,,,
2025-04-29,7.210000038146973,7.480000019073486,7.090000152587891,7.210000038146973,307100.0,,,,,
2025-04-30,7.349999904632568,7.400000095367432,6.989999771118164,7.110000133514404,369300.0,,,,,
2025-05-01,7.019999980926514,7.369999885559082,6.96999979019165,7.369999885559082,543000.0,,,,,
2025-05-02,7.170000076293945,7.28000020980835,6.960000038146973,7.130000114440918,401400.0,,,,,
2025-05-05,6.809999942779541,7.150000095367432,6.789999961853027,7.110000133514404,458300.0,,,,,
2025-05-06,6.340000152587891,7.079999923706055,6.269999980926514,6.71999979019165,801100.0,,,,,
2025-05-07,6.349999904632568,6.5,6.269999980926514,6.329999923706055,374400.0,,,,,
2025-05-08,6.309999942779541,6.579999923706055,6.230000019073486,6.409999847412109,399800.0,,,,,
2025-05-09,6.179999828338623,6.46999979019165,6.150000095367432,6.320000171661377,521700.0,,,,,
2025-05-12,3.799999952316284,5.900000095367432,3.7899999618530273,5.869999885559082,7424500.0,,,,,
2025-05-13,4.429999828338623,4.699999809265137,4.0,4.21999979019165,3282700.0,,,,,
2025-05-14,3.930000066757202,4.440000057220459,3.910000085830689,4.369999885559082,1680100.0,,,,,
2025-05-15,3.950000047683716,4.159999847412109,3.759999990463257,3.9700000286102295,1568900.0,,,,,
2025-05-16,3.220000028610229,3.930000066757202,2.970000028610229,3.900000095367432,3005300.0,,,,,
2025-05-19,3.319999933242798,3.359999895095825,3.0899999141693115,3.180000066757202,2093200.0,,,,,
2025-05-20,3.289999961853028,3.4100000858306885,3.109999895095825,3.319999933242798,1263200.0,,,,,
2025-05-21,3.109999895095825,3.2699999809265137,3.059999942779541,3.2300000190734863,1006200.0,,,,,
2025-05-22,3.220000028610229,3.289999961853028,3.0299999713897705,3.0899999141693115,867400.0,,,,,
2025-05-23,3.1600000858306885,3.190000057220459,3.049999952316284,3.130000114440918,570900.0,,,,,
2025-05-27,3.1700000762939453,3.3399999141693115,3.069999933242798,3.220000028610229,672400.0,,,,,
2025-05-28,3.140000104904175,3.1700000762939453,3.0,3.1700000762939453,1075500.0,,,,,
2025-05-29,3.319999933242798,3.3399999141693115,3.069999933242798,3.180000066757202,655900.0,,,,,
2025-05-30,3.0899999141693115,3.2799999713897705,3.049999952316284,3.2799999713897705,623000.0,,,,,
2025-06-02,3.0799999237060547,3.180000066757202,2.970000028610229,3.0799999237060547,1068400.0,,,,,
2025-06-03,3.140000104904175,3.2100000381469727,3.0299999713897705,3.0899999141693115,721300.0,,,,,
2025-06-04,3.3399999141693115,3.400000095367432,3.0999999046325684,3.150000095367432,876500.0,,,,,
2025-06-05,3.299999952316284,3.3499999046325684,3.180000066757202,3.3499999046325684,661900.0,,,,,
2025-06-06,3.7699999809265137,3.849999904632568,3.299999952316284,3.3499999046325684,1043300.0,,,,,
2025-06-09,3.7699999809265137,3.880000114440918,3.569999933242798,3.799999952316284,701800.0,,,,,
2025-06-10,3.880000114440918,4.059999942779541,3.809999942779541,3.940000057220459,1246900.0,,,,,
2025-06-11,3.619999885559082,4.0,3.609999895095825,3.930000066757202,812800.0,,,,,
2025-06-12,3.549999952316284,3.75,3.470000028610229,3.5799999237060547,653700.0,,,,,
2025-06-13,3.400000095367432,3.5299999713897705,3.3499999046325684,3.470000028610229,696500.0,,,,,
2025-06-16,3.369999885559082,3.450000047683716,3.2799999713897705,3.450000047683716,680900.0,,,,,
2025-06-17,3.2100000381469727,3.430000066757202,3.190000057220459,3.3499999046325684,747100.0,,,,,
2025-06-18,3.220000028610229,3.380000114440918,3.150000095367432,3.190000057220459,568300.0,,,,,
2025-06-20,3.2100000381469727,3.299999952316284,3.119999885559082,3.240000009536743,1231900.0,,,,,
2025-06-23,3.190000057220459,3.2799999713897705,3.109999895095825,3.200000047683716,547400.0,,,,,
2025-06-24,3.380000114440918,3.490000009536743,3.180000066757202,3.220000028610229,1322600.0,,,,,
2025-06-25,3.5,3.5999999046325684,3.240000009536743,3.390000104904175,855400.0,,,,,
2025-06-26,3.319999933242798,3.509999990463257,3.259999990463257,3.509999990463257,867100.0,,,,,
2025-06-27,3.200000047683716,3.4200000762939453,3.1700000762939453,3.299999952316284,1695100.0,,,,,
2025-06-30,3.0,3.200000047683716,2.9800000190734863,3.200000047683716,1237400.0,,,,,
2025-07-01,2.970000028610229,3.200000047683716,2.950000047683716,2.990000009536743,1367300.0,,,,,
2025-07-02,3.0899999141693115,3.25,2.9600000381469727,2.970000028610229,1357400.0,,,,,
2025-07-03,3.200000047683716,3.2100000381469727,3.039999961853028,3.109999895095825,536700.0,,,,,
2025-07-07,3.0799999237060547,3.1700000762939453,3.0,3.130000114440918,780200.0,,,,,
2025-07-08,3.130000114440918,3.190000057220459,3.059999942779541,3.0999999046325684,647100.0,,,,,
2025-07-09,3.380000114440918,3.450000047683716,3.140000104904175,3.1700000762939453,1199500.0,,,,,
2025-07-10,3.4600000381469727,3.4800000190734863,3.359999895095825,3.390000104904175,784300.0,,,,,
2025-07-11,3.650000095367432,3.7899999618530273,3.440000057220459,3.4600000381469727,954300.0,,,,,
2025-07-14,3.930000066757202,3.9800000190734863,3.640000104904175,3.680000066757202,1004700.0,,,,,
2025-07-15,3.609999895095825,4.019999980926514,3.5999999046325684,3.9600000381469727,959900.0,,,,,
2025-07-16,3.509999990463257,3.700000047683716,3.4200000762939453,3.630000114440918,802100.0,,,,,
2025-07-17,3.4800000190734863,3.690000057220459,3.4100000858306885,3.5199999809265137,1002900.0,,,,,
2025-07-18,3.359999895095825,3.630000114440918,3.3399999141693115,3.549999952316284,681100.0,,,,,
2025-07-21,3.640000104904175,3.809999942779541,3.369999885559082,3.400000095367432,1232700.0,,,,,
2025-07-22,3.740000009536743,3.799999952316284,3.5899999141693115,3.670000076293945,758700.0,,,,,
