Date,Close,High,Low,Open,Volume,"('Close', 'MCHP')","('High', 'MCHP')","('Low', 'MCHP')","('Open', 'MCHP')","('Volume', 'MCHP')"
2024-06-03,92.38136291503906,94.77736143786616,90.99979657571178,94.5744750011662,4268400.0,,,,,
2024-06-04,90.81623840332033,92.38137197403977,90.52639639619096,91.91762623683044,8083300.0,,,,,
2024-06-05,91.10607147216795,91.77269622958246,90.54571424455416,91.29929454397175,16758300.0,,,,,
2024-06-06,90.19791412353516,90.50707548605246,89.50229921512415,90.21723348388512,12712300.0,,,,,
2024-06-07,89.70518493652344,90.61334965631752,89.20280049065137,89.91773475358063,4605300.0,,,,,
2024-06-10,91.10607147216795,91.64710197000878,88.81634047925564,89.03855364571895,4989900.0,,,,,
2024-06-11,90.36215209960938,90.74860563530156,89.43466803654098,90.37181546502342,3535700.0,,,,,
2024-06-12,91.31861114501952,92.9803560479048,90.07230983884308,91.78235682272675,5878400.0,,,,,
2024-06-13,89.66653442382812,90.35248592715148,88.65210221651382,88.7680331139281,3807900.0,,,,,
2024-06-14,88.25598907470703,89.37670360387857,87.55071818220098,88.32361789139924,3857400.0,,,,,
2024-06-17,87.93716430664062,88.3042984864874,86.84543987459585,88.3042984864874,5087300.0,,,,,
2024-06-18,90.28485870361328,90.51673524450187,87.1449357462133,87.7246197274468,4951500.0,,,,,
2024-06-20,86.00489807128906,89.62788593839156,85.36725603959262,89.36703405519476,8707100.0,,,,,
2024-06-21,88.47819519042969,88.91295078144965,85.74404527351604,86.5749177385215,9783700.0,,,,,
2024-06-24,86.15949249267578,88.36226819390818,85.98558875989488,87.75360881466929,4773800.0,,,,,
2024-06-25,86.13050079345703,86.75848683924761,85.18369004228215,86.57491975960433,4614500.0,,,,,
2024-06-26,87.0000228881836,87.27053815061495,85.69574128990824,85.9469371925894,4596400.0,,,,,
2024-06-27,86.40101623535156,87.000019558516,85.30929186203947,86.61356603940952,5688100.0,,,,,
2024-06-28,88.40090942382812,89.25110130899336,86.990360278196,87.40579654081964,13568600.0,,,,,
2024-07-01,88.48785400390625,88.59412890660654,87.1062950107781,88.40090583132665,8328400.0,,,,,
2024-07-02,88.94194030761719,89.57958975227179,87.92750806065057,88.03378296809299,3377800.0,,,,,
2024-07-03,90.41046142578124,90.6519939638683,88.6617608377591,89.15448927933336,2438200.0,,,,,
2024-07-05,89.01923370361328,90.73894423515227,88.99025097773158,90.6616520521422,2740600.0,,,,,
2024-07-08,90.1012954711914,90.54571443406044,89.02889046716412,89.15448472700068,4798200.0,,,,,
2024-07-09,89.21246337890625,90.66165874792804,88.74872498857302,90.33317800235773,3226900.0,,,,,
2024-07-10,92.72917175292967,92.95137755179904,89.64721432497075,90.12061601781171,6386800.0,,,,,
2024-07-11,88.97091674804688,92.45864697430854,88.91295130116875,92.02389138074732,6609500.0,,,,,
2024-07-12,89.47331237792969,91.2413322937382,89.15448766439282,89.78247372624145,4775000.0,,,,,
2024-07-15,88.97091674804688,90.15926000596195,88.62311669579049,89.35737025953888,4251400.0,,,,,
2024-07-16,91.59880065917967,91.65677348266443,89.00957146350731,89.56992874093372,3601900.0,,,,,
2024-07-17,88.42022705078125,93.69530409456414,88.30429615156932,90.8838618528668,9193800.0,,,,,
2024-07-18,88.42022705078125,90.14960088357655,87.22222774266729,89.4733127348803,5883000.0,,,,,
2024-07-19,85.76337432861328,88.67142828492288,85.67642614897379,88.54583401289192,5818700.0,,,,,
2024-07-22,89.96603393554688,90.07230883193785,86.77780178579268,88.08207589396943,6739900.0,,,,,
2024-07-23,86.67153930664062,88.66176515875686,86.56526439502389,88.66176515875686,6748300.0,,,,,
2024-07-24,83.63789367675781,86.85510911017559,83.52195539565663,86.68120537401818,7969600.0,,,,,
2024-07-25,82.1500473022461,84.96148963934984,80.13083878191104,81.77325712504494,10269400.0,,,,,
2024-07-26,83.88908386230469,84.7392757525941,82.48819070269417,84.02434149551009,5590300.0,,,,,
2024-07-29,84.98080444335938,86.27542263665683,84.19824140512709,84.78758136781664,4556100.0,,,,,
2024-07-30,83.6089096069336,86.12084668922165,83.38669641447103,85.58947212310808,6957300.0,,,,,
2024-07-31,85.77303314208984,86.09185785915669,84.19824365840788,84.98080671758281,10036100.0,,,,,
2024-08-01,81.51239776611328,86.55559060835301,80.22744298653103,84.5363822727131,14053000.0,,,,,
2024-08-02,72.87519836425781,76.94260545895507,72.0733085613135,76.75903836958541,17482800.0,,,,,
2024-08-05,71.3583755493164,74.6335562636337,70.71107009897969,72.74960536459749,10756400.0,,,,,
2024-08-06,72.14093780517578,74.28574795540243,71.23278046041335,72.15060117072306,9488600.0,,,,,
2024-08-07,69.56137084960938,74.30507342756674,69.33915767171614,74.2664273370206,8311900.0,,,,,
2024-08-08,74.66252899169922,74.80744997321628,71.03954130870926,71.83176765388357,8582200.0,,,,,
2024-08-09,73.5128402709961,74.34371279753677,72.44044257565822,73.35826327844731,5374800.0,,,,,
2024-08-12,73.8316650390625,74.29541075897733,72.42111589034599,73.74471686275932,5303900.0,,,,,
2024-08-13,76.45953369140625,76.74937566285314,73.58047019017728,74.32438710610926,7585500.0,,,,,
2024-08-14,75.45475769042969,76.53682603238958,74.12150083505837,76.44021449869385,5321200.0,,,,,
2024-08-15,78.54637908935547,78.80723096983628,76.5658094608993,77.29040702677533,9511300.0,,,,,
2024-08-16,78.11162567138672,79.05843651638632,77.77348157352561,78.48841586200174,4192000.0,,,,,
2024-08-19,79.25166320800781,79.3482747587855,77.14549896870334,77.82179456612482,5535400.0,,,,,
2024-08-20,77.56092834472656,78.80723714013291,77.04888053744087,78.37248151496269,4826100.0,,,,,
2024-08-21,80.00524139404297,80.0632142196852,78.06332495326146,78.15993650134698,5765800.0,,,,,
2024-08-22,77.50276947021484,79.92169317753303,77.2210463009222,79.92169317753303,8336700.0,,,,,
2024-08-23,79.45539855957031,80.20341652606429,78.16336011491312,79.17367538964807,4242600.0,,,,,
2024-08-26,78.0079345703125,79.52340384622512,77.697068887776,79.15425316434505,5543200.0,,,,,
2024-08-27,78.62965393066406,78.6782222854944,76.77416934420533,77.8330602775572,3369800.0,,,,,
2024-08-28,77.13362121582031,78.97938941720828,76.55074899738788,78.69766623911444,4785500.0,,,,,
2024-08-29,78.66851806640625,80.29084797105537,77.7164878293827,77.92049272054021,4421900.0,,,,,
2024-08-30,79.81483459472656,80.23255359137568,78.77536948042483,80.13540946630329,4872800.0,,,,,
2024-09-03,74.21924591064453,78.12449608672793,73.96666525487522,77.97877619256789,9559100.0,,,,,
2024-09-04,74.69525146484375,75.4044176080246,72.96606096566168,73.23806746059535,5875700.0,,,,,
2024-09-05,74.55925750732422,75.22956460451628,73.27693572027552,73.64608637916368,4137200.0,,,,,
2024-09-06,71.97517395019531,74.636968817826,71.58659746616928,74.55925055637226,9621600.0,,,,,
2024-09-09,73.25750732421875,73.5392230681675,72.09175556893156,72.81063100047116,5323600.0,,,,,
2024-09-10,73.04378509521484,73.1700717175491,71.06201380076729,72.97578346601614,4748200.0,,,,,
2024-09-11,75.23927307128906,75.42385210468437,71.4991685143835,73.04378758982318,6678900.0,,,,,
2024-09-12,73.90837860107422,75.09355617656547,73.26721404582622,75.09355617656547,3351000.0,,,,,
2024-09-13,75.40442657470703,75.77357723149707,74.55925708355642,74.69526034719601,3444700.0,,,,,
2024-09-16,74.80211639404297,75.26841856254788,73.72379957777055,74.61753737148163,3831800.0,,,,,
2024-09-17,74.80211639404297,76.59930861728982,74.14152597877357,76.01643646537484,4735800.0,,,,,
2024-09-18,74.18038177490234,76.1135771662818,73.9472344069442,75.42384428617397,9378900.0,,,,,
2024-09-19,76.57988739013672,78.34793722449325,75.6667162695319,77.21133534775447,12211800.0,,,,,
2024-09-20,74.81184387207031,75.36557360838277,73.64609198767072,75.05470792153407,14159500.0,,,,,
2024-09-23,74.86040496826172,75.12270226672995,74.14152952688484,74.33581778294717,4909200.0,,,,,
2024-09-24,75.28784942626953,76.6770319766643,75.0644112571811,75.86100498045224,4434200.0,,,,,
2024-09-25,73.9375228881836,74.96726396191163,73.70437550409119,74.48153592160645,6082300.0,,,,,
2024-09-26,78.01763916015625,78.45479886412542,75.07412828224312,76.58959746810999,8061400.0,,,,,
2024-09-27,78.2896499633789,79.309681916699,77.95935841986419,78.55194728240292,6496100.0,,,,,
2024-09-30,77.99821472167969,78.12450135226513,76.65760791061902,76.79361117790248,5612300.0,,,,,
2024-10-01,75.27812957763672,78.03706869938178,74.58839665010589,77.70676977807842,6934400.0,,,,,
2024-10-02,75.98728942871094,76.73530728683821,74.69525117123366,75.53070392331513,5632100.0,,,,,
2024-10-03,75.1227035522461,75.80271987172272,74.33581905499798,75.17127191128185,4483700.0,,,,,
2024-10-04,75.46269989013672,77.25989194859902,74.61753052979958,77.20160696223813,4228500.0,,,,,
2024-10-07,74.26780700683594,75.00611562987696,73.52950579541589,74.63696502416694,5306300.0,,,,,
2024-10-08,75.10326385498047,75.42384612600618,73.25750331382447,73.92780293950753,4913200.0,,,,,
2024-10-09,75.9581527709961,76.10386525274738,74.63697191789221,74.80211767162479,4724800.0,,,,,
2024-10-10,75.13240814208984,75.5015661884223,74.25810361716286,74.62725425187378,3832800.0,,,,,
2024-10-11,75.754150390625,76.45359256103147,74.80212014583708,74.90898091040374,3811900.0,,,,,
2024-10-14,76.73532104492188,76.95875922586914,75.59871910108046,76.35645373030808,3852900.0,,,,,
2024-10-15,73.08264923095703,76.91989804858757,72.53862874850292,76.39531083959015,7695200.0,,,,,
2024-10-16,73.72380065917969,75.46270791622847,73.53922163391088,74.46210934863329,4499100.0,,,,,
2024-10-17,74.39411163330078,75.6764334184232,74.2581083690925,75.41413611486291,4849000.0,,,,,
2024-10-18,75.13240814208984,75.43356456066972,74.51067685646012,75.12269891785486,3542200.0,,,,,
2024-10-21,73.03406524658203,74.8701165658061,72.42205061071446,74.47182344419681,4738100.0,,,,,
2024-10-22,73.27693939208984,73.50037757289074,72.27634072022049,72.470628990082,4573000.0,,,,,
2024-10-23,73.12149810791016,74.55925641122063,71.95575374104799,73.62665943540651,4102700.0,,,,,
2024-10-24,73.69465637207031,74.19981025576512,72.68434119305925,74.14152526462149,3920100.0,,,,,
2024-10-25,74.11238861083984,75.33642540268886,74.07352947647394,74.46211340851099,3940100.0,,,,,
2024-10-28,74.99640655517578,75.35584797364892,73.19921428605355,73.63637396986493,3654500.0,,,,,
2024-10-29,76.7936019897461,77.1724692477941,74.50096517038716,74.77297167240918,5456200.0,,,,,
2024-10-30,73.42265319824219,75.89986178539989,73.3352182959354,74.88954656051665,5706800.0,,,,,
2024-10-31,71.2757339477539,73.51979507958968,70.59571025727955,73.49065258358479,9069500.0,,,,,
2024-11-01,72.67462921142578,73.12149813259452,71.31459658683477,71.48945157146339,5472900.0,,,,,
2024-11-04,72.3443374633789,73.45179683226428,71.69346365057507,71.98489603565854,4223400.0,,,,,
2024-11-05,72.9466323852539,73.11178554918608,70.91629276637043,71.557457327042,8185700.0,,,,,
2024-11-06,71.64488983154297,74.99641052681038,70.19742226816666,74.12210593612991,11382200.0,,,,,
2024-11-07,72.2180404663086,73.08264318466767,71.51859832380065,72.2180404663086,7232200.0,,,,,
2024-11-08,70.79000091552734,71.43115801720344,70.02254979125699,71.13972566612196,6290300.0,,,,,
