Date,Close,High,Low,Open,Volume,"('Close', 'SOPA')","('High', 'SOPA')","('Low', 'SOPA')","('Open', 'SOPA')","('Volume', 'SOPA')"
2024-07-15,1.2999999523162842,1.319000005722046,1.2599999904632568,1.2599999904632568,38400.0,,,,,
2024-07-16,1.2999999523162842,1.350000023841858,1.25,1.2999999523162842,137800.0,,,,,
2024-07-17,1.284999966621399,1.309999942779541,1.258999943733215,1.2999999523162842,12200.0,,,,,
2024-07-18,1.2699999809265137,1.340000033378601,1.2699999809265137,1.2799999713897705,13400.0,,,,,
2024-07-19,1.2699999809265137,1.4600000381469729,1.190000057220459,1.2699999809265137,457400.0,,,,,
2024-07-22,1.5199999809265137,1.8899999856948853,1.3899999856948853,1.4199999570846558,2931300.0,,,,,
2024-07-23,1.590000033378601,1.7100000381469729,1.309999942779541,1.5299999713897705,534600.0,,,,,
2024-07-24,1.350000023841858,1.5299999713897705,1.350000023841858,1.4700000286102295,137000.0,,,,,
2024-07-25,1.4500000476837158,1.6799999475479126,1.2799999713897705,1.3799999952316284,585100.0,,,,,
2024-07-26,1.5099999904632568,1.659999966621399,1.399999976158142,1.4700000286102295,373700.0,,,,,
2024-07-29,1.4800000190734863,1.559999942779541,1.4800000190734863,1.5099999904632568,50300.0,,,,,
2024-07-30,1.4800000190734863,1.559999942779541,1.440000057220459,1.559999942779541,75300.0,,,,,
2024-07-31,1.6799999475479126,1.7999999523162842,1.4500000476837158,1.4700000286102295,473800.0,,,,,
2024-08-01,1.5299999713897705,1.6460000276565552,1.5099999904632568,1.6399999856948853,54600.0,,,,,
2024-08-02,1.5399999618530271,1.6200000047683716,1.5199999809265137,1.5299999713897705,61500.0,,,,,
2024-08-05,1.4299999475479126,1.4500000476837158,1.3200000524520874,1.4299999475479126,81100.0,,,,,
2024-08-06,1.3799999952316284,1.4700000286102295,1.3799999952316284,1.4600000381469729,33700.0,,,,,
2024-08-07,1.25,1.3899999856948853,1.25,1.3799999952316284,45200.0,,,,,
2024-08-08,1.2599999904632568,1.399999976158142,1.2480000257492063,1.2799999713897705,114800.0,,,,,
2024-08-09,1.2599999904632568,1.2999999523162842,1.2300000190734863,1.25,36200.0,,,,,
2024-08-12,1.2799999713897705,1.3350000381469729,1.2599999904632568,1.2999999523162842,11800.0,,,,,
2024-08-13,1.1799999475479126,1.2699999809265137,1.1799999475479126,1.2699999809265137,53100.0,,,,,
2024-08-14,1.1799999475479126,1.2350000143051147,1.159999966621399,1.190000057220459,47000.0,,,,,
2024-08-15,1.149999976158142,1.2300000190734863,1.125,1.2300000190734863,44000.0,,,,,
2024-08-16,1.059999942779541,1.1299999952316284,1.0499999523162842,1.1200000047683716,168400.0,,,,,
2024-08-19,0.9990000128746032,1.059999942779541,0.9700000286102296,1.0299999713897705,68500.0,,,,,
2024-08-20,1.0,1.0199999809265137,0.9800000190734864,1.0099999904632568,61800.0,,,,,
2024-08-21,1.0,1.0399999618530271,0.9399999976158142,1.0199999809265137,106900.0,,,,,
2024-08-22,0.9459999799728394,1.0299999713897705,0.8999999761581421,0.9700000286102296,356600.0,,,,,
2024-08-23,0.9399999976158142,0.959999978542328,0.8899999856948853,0.9179999828338624,177000.0,,,,,
2024-08-26,1.0399999618530271,1.0800000429153442,0.9449999928474426,0.9449999928474426,142200.0,,,,,
2024-08-27,1.149999976158142,1.2999999523162842,1.0399999618530271,1.2400000095367432,8606000.0,,,,,
2024-08-28,1.0499999523162842,1.2100000381469729,0.949999988079071,1.1299999952316284,692800.0,,,,,
2024-08-29,1.0299999713897705,1.0499999523162842,0.8700000047683716,0.9660000205039978,318100.0,,,,,
2024-08-30,1.0099999904632568,1.0499999523162842,0.99099999666214,1.0499999523162842,75900.0,,,,,
2024-09-03,1.0299999713897705,1.059999942779541,1.0099999904632568,1.0099999904632568,117100.0,,,,,
2024-09-04,0.9200000166893004,1.0199999809265137,0.9200000166893004,1.0099999904632568,144000.0,,,,,
2024-09-05,0.949999988079071,0.9700000286102296,0.9300000071525574,0.9399999976158142,72900.0,,,,,
2024-09-06,0.8799999952316284,0.949999988079071,0.8410000205039978,0.9319999814033508,157000.0,,,,,
2024-09-09,0.8299999833106995,0.8999999761581421,0.8119999766349792,0.8799999952316284,107200.0,,,,,
2024-09-10,0.7699999809265137,0.8479999899864197,0.7599999904632568,0.828000009059906,113900.0,,,,,
2024-09-11,0.7950000166893005,0.8130000233650208,0.7269999980926514,0.7710000276565552,65600.0,,,,,
2024-09-12,0.7730000019073486,0.8159999847412109,0.7730000019073486,0.800000011920929,23300.0,,,,,
2024-09-13,0.7720000147819519,0.7879999876022339,0.75,0.7509999871253967,32500.0,,,,,
2024-09-16,0.800000011920929,0.8159999847412109,0.7770000100135803,0.800000011920929,28200.0,,,,,
2024-09-17,0.8669999837875366,0.8690000176429749,0.800000011920929,0.800000011920929,36200.0,,,,,
2024-09-18,0.8410000205039978,0.8880000114440918,0.8330000042915344,0.8330000042915344,16500.0,,,,,
2024-09-19,1.0299999713897705,1.0800000429153442,0.8299999833106995,0.8399999737739563,298500.0,,,,,
2024-09-20,1.0700000524520874,1.2100000381469729,1.0190000534057615,1.0399999618530271,457700.0,,,,,
2024-09-23,1.2599999904632568,1.2799999713897705,1.1720000505447388,1.25,298700.0,,,,,
2024-09-24,1.2599999904632568,1.2999999523162842,1.100000023841858,1.2599999904632568,221700.0,,,,,
2024-09-25,1.1749999523162842,1.2899999618530271,1.100000023841858,1.2599999904632568,167400.0,,,,,
2024-09-26,1.0199999809265137,1.1799999475479126,1.0,1.1799999475479126,154300.0,,,,,
2024-09-27,0.962000012397766,1.069000005722046,0.9110000133514404,1.0,152500.0,,,,,
2024-09-30,0.9200000166893004,0.9900000095367432,0.906000018119812,0.949999988079071,117100.0,,,,,
2024-10-01,0.9079999923706056,0.9300000071525574,0.8700000047683716,0.9300000071525574,49400.0,,,,,
2024-10-02,0.9240000247955322,0.9399999976158142,0.8870000243186951,0.8999999761581421,20000.0,,,,,
2024-10-03,0.9700000286102296,0.9850000143051147,0.925000011920929,0.9850000143051147,9900.0,,,,,
2024-10-04,0.9319999814033508,0.9679999947547911,0.9120000004768372,0.9679999947547911,23700.0,,,,,
2024-10-07,0.9200000166893004,0.9660000205039978,0.8999999761581421,0.8999999761581421,11900.0,,,,,
2024-10-08,0.8999999761581421,0.959999978542328,0.8999999761581421,0.949999988079071,26700.0,,,,,
2024-10-09,0.949999988079071,0.9980000257492064,0.8999999761581421,0.8999999761581421,36600.0,,,,,
2024-10-10,0.9300000071525574,0.9800000190734864,0.9200000166893004,0.9700000286102296,17700.0,,,,,
2024-10-11,0.9430000185966492,0.9700000286102296,0.9200000166893004,0.9300000071525574,18700.0,,,,,
2024-10-14,0.959999978542328,1.0099999904632568,0.9300000071525574,0.959999978542328,60300.0,,,,,
2024-10-15,0.9800000190734864,0.9800000190734864,0.9300000071525574,0.930999994277954,42500.0,,,,,
2024-10-16,1.0700000524520874,1.1299999952316284,0.9549999833106996,0.9549999833106996,333900.0,,,,,
2024-10-17,0.949999988079071,1.190000057220459,0.9110000133514404,1.0700000524520874,187600.0,,,,,
2024-10-18,1.0199999809265137,1.0199999809265137,0.949999988079071,1.0,86400.0,,,,,
2024-10-21,1.0959999561309814,1.1200000047683716,1.0,1.0,127800.0,,,,,
2024-10-22,1.121000051498413,1.1959999799728394,1.0700000524520874,1.100000023841858,153700.0,,,,,
2024-10-23,1.059999942779541,1.13100004196167,1.0199999809265137,1.1200000047683716,28700.0,,,,,
2024-10-24,0.9900000095367432,1.0700000524520874,0.9860000014305116,1.0499999523162842,94500.0,,,,,
2024-10-25,0.953000009059906,0.9900000095367432,0.9300000071525574,0.9900000095367432,84000.0,,,,,
2024-10-28,0.9800000190734864,0.9900000095367432,0.9399999976158142,0.9409999847412108,27500.0,,,,,
2024-10-29,0.9900000095367432,1.0199999809265137,0.9800000190734864,0.9900000095367432,39000.0,,,,,
2024-10-30,0.9800000190734864,1.0199999809265137,0.9800000190734864,1.0199999809265137,6400.0,,,,,
2024-10-31,0.949999988079071,1.0,0.9449999928474426,1.0,34200.0,,,,,
2024-11-01,0.9300000071525574,0.9800000190734864,0.9200000166893004,0.949999988079071,19200.0,,,,,
2024-11-04,0.9110000133514404,0.9409999847412108,0.9110000133514404,0.9300000071525574,16500.0,,,,,
2024-11-05,0.9179999828338624,0.9480000138282776,0.8999999761581421,0.9390000104904176,8200.0,,,,,
2024-11-06,0.9300000071525574,0.9580000042915344,0.8999999761581421,0.9279999732971193,20000.0,,,,,
2024-11-07,0.968999981880188,0.9710000157356262,0.9100000262260436,0.9300000071525574,28800.0,,,,,
2024-11-08,0.9399999976158142,0.9570000171661376,0.8999999761581421,0.8999999761581421,21500.0,,,,,
2024-11-11,0.9300000071525574,0.949999988079071,0.9100000262260436,0.9300000071525574,14700.0,,,,,
2024-11-12,0.9300000071525574,0.949999988079071,0.9200000166893004,0.9300000071525574,12100.0,,,,,
2024-11-13,0.9300000071525574,0.9700000286102296,0.925000011920929,0.9300000071525574,8400.0,,,,,
2024-11-14,0.949999988079071,0.9580000042915344,0.9100000262260436,0.9200000166893004,20200.0,,,,,
2024-11-15,0.9580000042915344,0.9710000157356262,0.9100000262260436,0.9369999766349792,23700.0,,,,,
2024-11-18,0.906000018119812,0.9580000042915344,0.906000018119812,0.9580000042915344,35200.0,,,,,
2024-11-19,0.9459999799728394,0.9490000009536744,0.9010000228881836,0.9300000071525574,13000.0,,,,,
2024-11-20,0.9340000152587892,0.9700000286102296,0.921999990940094,0.9350000023841858,23600.0,,,,,
2024-11-21,0.9449999928474426,0.9549999833106996,0.9300000071525574,0.9300000071525574,21200.0,,,,,
2024-11-22,0.949999988079071,0.9700000286102296,0.9399999976158142,0.959999978542328,15500.0,,,,,
2024-11-25,0.9900000095367432,1.0299999713897705,0.9570000171661376,0.959999978542328,84200.0,,,,,
2024-11-26,0.949999988079071,1.0,0.949999988079071,1.0,19300.0,,,,,
2024-11-27,0.9549999833106996,1.0,0.9449999928474426,0.9739999771118164,46000.0,,,,,
2024-11-29,0.9800000190734864,1.0,0.959999978542328,1.0,12600.0,,,,,
2024-12-02,0.949999988079071,0.9900000095367432,0.912999987602234,0.9900000095367432,19600.0,,,,,
2024-12-03,0.9399999976158142,0.9700000286102296,0.9169999957084656,0.9700000286102296,8000.0,,,,,
2024-12-04,0.9100000262260436,0.949999988079071,0.7799999713897705,0.949999988079071,63400.0,,,,,
2024-12-05,0.8529999852180481,0.9610000252723694,0.8420000076293945,0.8930000066757202,58600.0,,,,,
2024-12-06,0.8500000238418579,0.8999999761581421,0.8299999833106995,0.8600000143051147,47700.0,,,,,
2024-12-09,0.8960000276565552,0.9269999861717224,0.878000020980835,0.9010000228881836,24900.0,,,,,
2024-12-10,0.8999999761581421,0.9399999976158142,0.8700000047683716,0.9399999976158142,45300.0,,,,,
2024-12-11,0.8999999761581421,0.949999988079071,0.8759999871253967,0.8999999761581421,18900.0,,,,,
2024-12-12,0.8799999952316284,0.8989999890327454,0.8700000047683716,0.8989999890327454,21600.0,,,,,
2024-12-13,0.8619999885559082,0.9100000262260436,0.8500000238418579,0.9100000262260436,10700.0,,,,,
2024-12-16,0.8379999995231628,0.9100000262260436,0.8159999847412109,0.9100000262260436,36400.0,,,,,
2024-12-17,0.8230000138282776,0.8970000147819519,0.8199999928474426,0.8970000147819519,11900.0,,,,,
2024-12-18,0.8050000071525574,0.8880000114440918,0.800000011920929,0.859000027179718,24100.0,,,,,
2024-12-19,0.8100000023841858,0.843999981880188,0.8100000023841858,0.8410000205039978,21200.0,,,,,
2024-12-20,0.8149999976158142,0.8859999775886536,0.8100000023841858,0.8399999737739563,16300.0,,,,,
2024-12-23,0.8859999775886536,0.8899999856948853,0.7699999809265137,0.800000011920929,101200.0,,,,,
2024-12-24,0.8899999856948853,0.8999999761581421,0.8399999737739563,0.8500000238418579,36300.0,,,,,
2024-12-26,0.906000018119812,0.9200000166893004,0.8899999856948853,0.8899999856948853,27400.0,,,,,
2024-12-27,0.9010000228881836,0.9110000133514404,0.8600000143051147,0.9110000133514404,43100.0,,,,,
2024-12-30,0.9200000166893004,0.9300000071525574,0.8700000047683716,0.9100000262260436,58400.0,,,,,
2024-12-31,0.8980000019073486,0.9300000071525574,0.8849999904632568,0.9300000071525574,24300.0,,,,,
2025-01-02,0.9169999957084656,0.9399999976158142,0.9010000228881836,0.9010000228881836,24600.0,,,,,
2025-01-03,1.0549999475479126,1.090000033378601,0.921999990940094,0.9290000200271606,265500.0,,,,,
2025-01-06,1.0399999618530271,1.100000023841858,1.0099999904632568,1.0399999618530271,224900.0,,,,,
2025-01-07,0.9810000061988832,1.0369999408721924,0.9800000190734864,1.0199999809265137,98400.0,,,,,
2025-01-08,0.975000023841858,1.0,0.949999988079071,0.9800000190734864,61500.0,,,,,
2025-01-10,0.9240000247955322,0.9800000190734864,0.8999999761581421,0.975000023841858,56500.0,,,,,
2025-01-13,0.8899999856948853,0.9200000166893004,0.8700000047683716,0.9179999828338624,53900.0,,,,,
2025-01-14,0.8999999761581421,0.902999997138977,0.8899999856948853,0.8899999856948853,18400.0,,,,,
2025-01-15,0.9169999957084656,0.949999988079071,0.8899999856948853,0.8899999856948853,21400.0,,,,,
2025-01-16,0.915000021457672,0.9350000023841858,0.8999999761581421,0.9200000166893004,21400.0,,,,,
2025-01-17,0.8899999856948853,0.9100000262260436,0.8600000143051147,0.9100000262260436,21100.0,,,,,
2025-01-21,1.2899999618530271,1.5299999713897705,0.8899999856948853,0.9200000166893004,4501000.0,,,,,
2025-01-22,1.190000057220459,1.350000023841858,1.100000023841858,1.350000023841858,735600.0,,,,,
2025-01-23,1.1299999952316284,1.25,1.0800000429153442,1.1699999570846558,206600.0,,,,,
2025-01-24,1.190000057220459,1.25,1.1399999856948853,1.1399999856948853,174100.0,,,,,
2025-01-27,1.0399999618530271,1.149999976158142,1.0099999904632568,1.149999976158142,145900.0,,,,,
2025-01-28,0.9819999933242798,1.0850000381469729,0.9589999914169312,1.059999942779541,87600.0,,,,,
2025-01-29,0.9829999804496764,1.0779999494552612,0.9829999804496764,0.9829999804496764,23100.0,,,,,
2025-01-30,0.984000027179718,1.059999942779541,0.930999994277954,0.99099999666214,110000.0,,,,,
2025-01-31,1.5199999809265137,1.659999966621399,1.0880000591278076,1.100000023841858,13378300.0,,,,,
2025-02-03,2.430000066757202,2.900000095367432,2.0299999713897705,2.240000009536743,115545300.0,,,,,
2025-02-04,2.119999885559082,2.2799999713897705,1.940000057220459,2.200000047683716,2484100.0,,,,,
2025-02-05,1.7799999713897705,2.130000114440918,1.6299999952316284,2.130000114440918,757500.0,,,,,
2025-02-06,2.0799999237060547,2.6989998817443848,1.7699999809265137,1.7699999809265137,2473700.0,,,,,
2025-02-07,2.25,2.4040000438690186,2.0799999237060547,2.3499999046325684,890900.0,,,,,
2025-02-10,2.5999999046325684,3.150000095367432,2.200000047683716,2.259999990463257,3767700.0,,,,,
2025-02-11,5.730000019073486,6.75,2.880000114440918,2.9800000190734863,52989900.0,,,,,
2025-02-12,4.449999809265137,5.349999904632568,3.920000076293945,4.639999866485596,3057400.0,,,,,
2025-02-13,4.699999809265137,6.300000190734863,4.449999809265137,4.5,3389800.0,,,,,
2025-02-14,3.829999923706055,5.300000190734863,3.555000066757202,4.909999847412109,1297200.0,,,,,
2025-02-18,3.049999952316284,3.829999923706055,3.049999952316284,3.75,788500.0,,,,,
2025-02-19,2.180000066757202,2.9749999046325684,2.180000066757202,2.9600000381469727,1452800.0,,,,,
2025-02-20,1.9800000190734863,2.2300000190734863,1.840000033378601,2.2300000190734863,641700.0,,,,,
2025-02-21,1.7300000190734863,2.0299999713897705,1.7200000286102295,1.9600000381469729,553200.0,,,,,
2025-02-24,1.6100000143051147,1.7400000095367432,1.5499999523162842,1.7200000286102295,383500.0,,,,,
2025-02-25,1.3899999856948853,1.8200000524520876,1.25,1.7699999809265137,2854400.0,,,,,
2025-02-26,1.559999942779541,1.7599999904632568,1.2999999523162842,1.409999966621399,961500.0,,,,,
2025-02-27,1.4800000190734863,1.6299999952316284,1.4199999570846558,1.559999942779541,300800.0,,,,,
2025-02-28,1.409999966621399,1.5099999904632568,1.350000023841858,1.5099999904632568,130600.0,,,,,
2025-03-03,1.2699999809265137,1.409999966621399,1.2100000381469729,1.409999966621399,342900.0,,,,,
2025-03-04,1.2599999904632568,1.3600000143051147,1.1200000047683716,1.2200000286102295,215300.0,,,,,
2025-03-05,1.2400000095367432,1.3899999856948853,1.2200000286102295,1.25,259000.0,,,,,
2025-03-06,1.190000057220459,1.3049999475479126,1.1699999570846558,1.2000000476837158,127200.0,,,,,
2025-03-07,1.1399999856948853,1.2200000286102295,1.0,1.1699999570846558,140100.0,,,,,
2025-03-10,1.1799999475479126,1.2100000381469729,1.116000056266785,1.149999976158142,115500.0,,,,,
2025-03-11,1.2300000190734863,1.2799999713897705,1.152999997138977,1.1699999570846558,130000.0,,,,,
2025-03-12,1.190000057220459,1.2400000095367432,1.1699999570846558,1.190000057220459,88900.0,,,,,
2025-03-13,1.1200000047683716,1.2599999904632568,1.0800000429153442,1.2100000381469729,108000.0,,,,,
2025-03-14,1.1699999570846558,1.1799999475479126,1.0499999523162842,1.0800000429153442,53100.0,,,,,
2025-03-17,1.2400000095367432,1.2400000095367432,1.149999976158142,1.2000000476837158,54400.0,,,,,
2025-03-18,1.2000000476837158,1.2999999523162842,1.1799999475479126,1.2999999523162842,64500.0,,,,,
2025-03-19,1.1699999570846558,1.190000057220459,1.149999976158142,1.159999966621399,29900.0,,,,,
2025-03-20,1.1699999570846558,1.1890000104904177,1.100000023841858,1.1699999570846558,57400.0,,,,,
2025-03-21,1.159999966621399,1.1749999523162842,1.1299999952316284,1.1699999570846558,46000.0,,,,,
2025-03-24,1.1299999952316284,1.1799999475479126,1.1100000143051147,1.1200000047683716,49400.0,,,,,
2025-03-25,1.1399999856948853,1.149999976158142,1.090000033378601,1.1399999856948853,49000.0,,,,,
2025-03-26,1.0199999809265137,1.1100000143051147,1.0099999904632568,1.1100000143051147,156400.0,,,,,
2025-03-27,1.0099999904632568,1.0399999618530271,1.0,1.0199999809265137,45700.0,,,,,
2025-03-28,0.949999988079071,1.0210000276565552,0.8999999761581421,1.0099999904632568,86800.0,,,,,
2025-03-31,0.9070000052452089,0.9549999833106996,0.8830000162124634,0.921999990940094,39700.0,,,,,
2025-04-01,0.8600000143051147,0.9350000023841858,0.8299999833106995,0.9079999923706056,107700.0,,,,,
2025-04-02,0.8190000057220459,0.8999999761581421,0.8009999990463257,0.8399999737739563,133400.0,,,,,
2025-04-03,0.8180000185966492,0.8180000185966492,0.75,0.7879999876022339,137200.0,,,,,
2025-04-04,0.7620000243186951,0.8119999766349792,0.7400000095367432,0.7929999828338623,109600.0,,,,,
2025-04-07,0.7480000257492065,0.7630000114440918,0.6740000247955322,0.7509999871253967,90500.0,,,,,
2025-04-08,0.7400000095367432,0.7900000214576721,0.7379999756813049,0.7609999775886536,80500.0,,,,,
2025-04-09,0.7480000257492065,0.7480000257492065,0.6800000071525574,0.7379999756813049,130100.0,,,,,
2025-04-10,0.7039999961853027,0.75,0.6449999809265137,0.75,148600.0,,,,,
2025-04-11,0.746999979019165,0.746999979019165,0.6650000214576721,0.6930000185966492,73100.0,,,,,
2025-04-14,0.7099999785423279,0.7400000095367432,0.6830000281333923,0.7390000224113464,181000.0,,,,,
2025-04-15,0.6959999799728394,0.7149999737739563,0.6840000152587891,0.7149999737739563,103300.0,,,,,
2025-04-16,0.6650000214576721,0.6850000023841858,0.656000018119812,0.6800000071525574,124500.0,,,,,
2025-04-17,0.7889999747276306,0.8339999914169312,0.6620000004768372,0.671999990940094,247200.0,,,,,
2025-04-21,0.7670000195503235,0.8299999833106995,0.7329999804496765,0.800000011920929,97100.0,,,,,
2025-04-22,0.8090000152587891,0.8199999928474426,0.7450000047683716,0.7900000214576721,60100.0,,,,,
2025-04-23,0.8399999737739563,0.8899999856948853,0.7910000085830688,0.8199999928474426,61000.0,,,,,
2025-04-24,0.8899999856948853,0.9039999842643738,0.8399999737739563,0.8399999737739563,40500.0,,,,,
2025-04-25,0.925000011920929,0.9409999847412108,0.8899999856948853,0.8920000195503235,76200.0,,,,,
2025-04-28,0.8700000047683716,0.925000011920929,0.8100000023841858,0.925000011920929,57900.0,,,,,
2025-04-29,0.8640000224113464,0.8980000019073486,0.8299999833106995,0.8539999723434448,27200.0,,,,,
2025-04-30,0.8259999752044678,0.878000020980835,0.800000011920929,0.8149999976158142,71000.0,,,,,
2025-05-01,1.1799999475479126,1.1799999475479126,0.8399999737739563,0.925000011920929,6699100.0,,,,,
2025-05-02,1.2300000190734863,1.690000057220459,1.2300000190734863,1.309999942779541,15365700.0,,,,,
2025-05-05,1.149999976158142,1.2300000190734863,1.0099999904632568,1.2000000476837158,670000.0,,,,,
2025-05-06,1.1799999475479126,1.2029999494552612,1.0800000429153442,1.1200000047683716,190600.0,,,,,
2025-05-07,1.149999976158142,1.2200000286102295,1.1100000143051147,1.2100000381469729,135500.0,,,,,
2025-05-08,1.2699999809265137,1.3300000429153442,1.1200000047683716,1.149999976158142,299500.0,,,,,
2025-05-09,1.2599999904632568,1.3179999589920044,1.2350000143051147,1.2799999713897705,106600.0,,,,,
2025-05-12,1.2300000190734863,1.3079999685287476,1.2200000286102295,1.2799999713897705,175300.0,,,,,
2025-05-13,1.2300000190734863,1.2799999713897705,1.1799999475479126,1.25,157000.0,,,,,
2025-05-14,1.190000057220459,1.2300000190734863,1.1799999475479126,1.190000057220459,101100.0,,,,,
2025-05-15,1.149999976158142,1.2300000190734863,1.1100000143051147,1.2100000381469729,70300.0,,,,,
2025-05-16,1.159999966621399,1.190000057220459,1.0800000429153442,1.100000023841858,185000.0,,,,,
2025-05-19,1.1799999475479126,1.2300000190734863,1.1200000047683716,1.190000057220459,53900.0,,,,,
2025-05-20,1.159999966621399,1.2200000286102295,1.100000023841858,1.2000000476837158,73400.0,,,,,
2025-05-21,1.159999966621399,1.2999999523162842,1.0700000524520874,1.159999966621399,300200.0,,,,,
2025-05-22,1.2799999713897705,1.2899999618530271,1.13100004196167,1.149999976158142,150500.0,,,,,
2025-05-23,1.3899999856948853,1.4199999570846558,1.2400000095367432,1.2699999809265137,213400.0,,,,,
2025-05-27,1.5850000381469729,1.6699999570846558,1.4249999523162842,1.440000057220459,642400.0,,,,,
2025-05-28,1.3899999856948853,1.6399999856948853,1.343999981880188,1.6299999952316284,285000.0,,,,,
2025-05-29,1.2999999523162842,1.4490000009536743,1.2699999809265137,1.3600000143051147,81700.0,,,,,
2025-05-30,1.309999942779541,1.3600000143051147,1.2699999809265137,1.2699999809265137,122400.0,,,,,
2025-06-02,1.2400000095367432,1.3200000524520874,1.1799999475479126,1.2999999523162842,237500.0,,,,,
2025-06-03,1.2599999904632568,1.2899999618530271,1.190000057220459,1.2899999618530271,143800.0,,,,,
2025-06-04,1.2799999713897705,1.3200000524520874,1.2200000286102295,1.2799999713897705,104300.0,,,,,
2025-06-05,1.3700000047683716,1.4500000476837158,1.2599999904632568,1.2599999904632568,177200.0,,,,,
2025-06-06,1.4299999475479126,1.4800000190734863,1.3799999952316284,1.3799999952316284,171900.0,,,,,
2025-06-09,1.3700000047683716,1.4900000095367432,1.350000023841858,1.4700000286102295,131000.0,,,,,
2025-06-10,1.3899999856948853,1.4049999713897705,1.3200000524520874,1.3700000047683716,53200.0,,,,,
2025-06-11,1.3899999856948853,1.4199999570846558,1.35099995136261,1.409999966621399,51500.0,,,,,
2025-06-12,1.409999966621399,1.4700000286102295,1.350000023841858,1.3899999856948853,146100.0,,,,,
2025-06-13,1.3200000524520874,1.4199999570846558,1.2699999809265137,1.3899999856948853,200200.0,,,,,
2025-06-16,1.399999976158142,1.399999976158142,1.2799999713897705,1.2799999713897705,120700.0,,,,,
2025-06-17,1.2899999618530271,1.399999976158142,1.284999966621399,1.399999976158142,179200.0,,,,,
2025-06-18,1.225000023841858,1.3200000524520874,1.2100000381469729,1.2999999523162842,127200.0,,,,,
2025-06-20,1.2300000190734863,1.2999999523162842,1.2300000190734863,1.2400000095367432,70900.0,,,,,
2025-06-23,1.2200000286102295,1.25,1.2100000381469729,1.2300000190734863,60700.0,,,,,
2025-06-24,1.2300000190734863,1.2400000095367432,1.190000057220459,1.2300000190734863,69400.0,,,,,
2025-06-25,1.2200000286102295,1.2400000095367432,1.190000057220459,1.2400000095367432,61500.0,,,,,
2025-06-26,1.309999942779541,1.340000033378601,1.2000000476837158,1.2000000476837158,93900.0,,,,,
2025-06-27,1.309999942779541,1.35099995136261,1.2699999809265137,1.3200000524520874,42100.0,,,,,
2025-06-30,1.3799999952316284,1.4800000190734863,1.2999999523162842,1.350000023841858,895200.0,,,,,
