Date,Close,High,Low,Open,Volume,"('Close', 'EXPE')","('High', 'EXPE')","('Low', 'EXPE')","('Open', 'EXPE')","('Volume', 'EXPE')"
2024-08-22,132.27452087402344,134.2916266864896,131.87706742637698,132.78129145593138,1065500.0,,,,,
2024-08-23,137.25271606445312,138.01781473766258,133.0595168400833,133.5463950572388,1303600.0,,,,,
2024-08-26,136.24911499023438,138.79285342486213,136.11995095973705,137.2527099552159,1270500.0,,,,,
2024-08-27,139.90576171875,140.88946438091148,135.493958379728,135.8218643210746,1710900.0,,,,,
2024-08-28,138.83261108398438,139.61758696212934,137.908509818903,138.91210480714344,1237100.0,,,,,
2024-08-29,140.0150604248047,141.51546470144305,139.05121984571738,140.1044851807502,1263200.0,,,,,
2024-08-30,138.20660400390625,141.32666054027578,137.51105289615705,141.32666054027578,2008300.0,,,,,
2024-09-03,135.8715362548828,138.75311158043604,135.01699771886933,137.67996910531144,1532100.0,,,,,
2024-09-04,134.06309509277344,136.84531478208754,133.88424558538574,135.33496435156658,1065100.0,,,,,
2024-09-05,134.33139038085938,136.79563528212938,132.7216840965776,133.14894582413262,1340700.0,,,,,
2024-09-06,131.41998291015625,136.01065060917995,130.88341923721956,134.30157348519316,1234000.0,,,,,
2024-09-09,132.01617431640625,133.62588044917658,131.01259453121486,132.14535350647486,1299000.0,,,,,
2024-09-10,130.26736450195312,132.86078849150297,128.3496144226296,132.86078849150297,1311200.0,,,,,
2024-09-11,129.0054168701172,130.09842137967516,125.65681790959351,129.7903926982372,1485000.0,,,,,
2024-09-12,131.3802490234375,132.0062526357936,129.12466194246048,129.64136357745087,1036600.0,,,,,
2024-09-13,134.90769958496094,135.00705536618747,132.1354109882658,132.66204363058563,1067000.0,,,,,
2024-09-16,134.9275665283203,136.54721895590188,133.9637411223354,135.69268036465903,792700.0,,,,,
2024-09-17,137.53094482421875,138.89223893509336,134.93752064651457,135.33497413290934,1757900.0,,,,,
2024-09-18,138.7729949951172,140.01505599465415,135.99077532377888,136.56709344698933,1315400.0,,,,,
2024-09-19,141.63470458984375,144.18838948744835,140.70068737924257,141.80363824178468,1640400.0,,,,,
2024-09-20,143.1251678466797,143.26427807353218,140.7404167686719,141.63469463245545,2647800.0,,,,,
2024-09-23,143.1251678466797,143.57232194044903,141.51546162711833,143.11523681686077,979800.0,,,,,
2024-09-24,146.9805145263672,147.05007721337137,143.57230674818564,144.0790621291231,1487000.0,,,,,
2024-09-25,144.5659637451172,145.6589682854612,143.28414835234213,144.70507396522922,1744500.0,,,,,
2024-09-26,147.53697204589844,148.5008126109667,145.62916813742,146.63276314580443,1290100.0,,,,,
2024-09-27,148.14309692382812,149.94159883771206,146.76192568925336,148.5504965733481,948800.0,,,,,
2024-09-30,147.0799102783203,147.81520073999582,145.3807640359789,147.78539248678618,1041800.0,,,,,
2024-10-01,145.53973388671875,147.12957795432345,143.14503675606946,147.07989248435894,930300.0,,,,,
2024-10-02,146.821533203125,146.93083517162466,143.85053315714842,144.1883700918286,848900.0,,,,,
2024-10-03,145.9073944091797,146.13594456266375,142.9463250629561,145.3509534755944,1383700.0,,,,,
2024-10-04,149.76275634765625,150.64710322041338,148.39151607861865,148.65980551427344,1245200.0,,,,,
2024-10-07,150.0409698486328,151.7102925665985,148.5008111654932,149.27585602195975,1098400.0,,,,,
2024-10-08,150.98492431640625,152.85298881556255,150.07076928712542,150.39867519358648,1622400.0,,,,,
2024-10-09,151.81959533691406,152.31641974298822,147.57672582559266,150.56760329188313,1668400.0,,,,,
2024-10-10,149.90185546875,151.91896127800862,148.6200552145329,151.23334119431317,1178100.0,,,,,
2024-10-11,149.5441436767578,151.05449409077897,148.9082090543085,150.17014726953104,1223000.0,,,,,
2024-10-14,149.45472717285156,150.2695113457049,148.28221364563174,149.9813598504207,1316100.0,,,,,
2024-10-15,150.2397003173828,151.60100952685906,149.33547624170487,149.38516171566437,960500.0,,,,,
2024-10-16,149.88198852539062,151.18366608977888,149.17650633428283,150.4781838986711,1260600.0,,,,,
2024-10-17,157.00643920898438,160.85187032067026,154.49250899349224,159.4905611738483,5189600.0,,,,,
2024-10-18,158.59628295898438,159.45082151936683,155.67495310926108,158.01003381550308,1808500.0,,,,,
2024-10-21,162.1336669921875,163.60426291748885,158.51678609793163,158.9838022299322,1828600.0,,,,,
2024-10-22,160.16624450683594,162.1336647873511,159.44088516435147,161.96474631920412,1145700.0,,,,,
2024-10-23,157.35421752929688,160.59350701398915,155.7445113971686,159.18252760058783,997900.0,,,,,
2024-10-24,159.4309539794922,159.56013318100676,157.06608004096697,157.9603579357712,759700.0,,,,,
2024-10-25,157.38401794433594,159.9774416735941,157.05611205191525,159.4905483493556,973100.0,,,,,
2024-10-28,156.9965057373047,158.51678714320312,155.6054035233705,157.88085253656504,953200.0,,,,,
2024-10-29,157.85105895996094,159.41107979046987,156.211544400998,156.211544400998,1381400.0,,,,,
2024-10-30,160.12649536132812,160.73262172560592,157.076001480825,157.66225062411152,1348900.0,,,,,
2024-10-31,155.31724548339844,161.0704806735244,153.02191912246195,160.77238299350768,2273100.0,,,,,
2024-11-01,158.38760375976562,159.11297825957837,155.02908131446614,155.38679546885103,1212200.0,,,,,
2024-11-04,160.08676147460938,160.5140231881147,157.5430229296053,158.19883478751726,1080000.0,,,,,
2024-11-05,163.8228759765625,165.55183038031888,160.08676187449004,160.68295723078612,1778800.0,,,,,
2024-11-06,170.758544921875,172.50736127557806,167.3801300516083,168.08562734016638,2347100.0,,,,,
2024-11-07,173.02407836914062,173.31222986319324,169.86426715535313,170.15243381128386,2918300.0,,,,,
2024-11-08,179.6119384765625,189.1907116006243,178.8070854334031,179.910036127108,4871500.0,,,,,
2024-11-11,183.14935302734372,186.42838191875015,178.87666017984532,181.47008413922063,2037300.0,,,,,
2024-11-12,180.84408569335935,183.99395064123047,178.6381840944792,180.66523618301235,1729700.0,,,,,
2024-11-13,179.18467712402344,182.13581506216988,177.9724244616661,181.37070129549733,1391100.0,,,,,
2024-11-14,181.1024169921875,182.49353434911083,179.3536006381466,179.3536006381466,1198400.0,,,,,
2024-11-15,180.19821166992188,180.82420008899493,176.46208256695223,178.87665697784774,2209100.0,,,,,
2024-11-18,179.2542266845703,179.85042199349826,177.31661467336926,179.02569171962776,1282800.0,,,,,
2024-11-19,175.93545532226562,177.27688727631983,174.5045986144418,176.88936484810733,1116700.0,,,,,
2024-11-20,177.96250915527344,178.35996261724603,175.68704487412893,176.6409544094919,1122000.0,,,,,
2024-11-21,182.344482421875,182.6326490591408,177.28681376324872,178.8567806573328,986700.0,,,,,
2024-11-22,183.7455291748047,185.73282671962656,183.0996635374884,183.60641895314225,1215600.0,,,,,
2024-11-25,182.91085815429688,187.24316717895988,182.75187072028373,185.81231059659396,1810500.0,,,,,
2024-11-26,185.09689331054688,185.34530550525847,182.0463994436647,182.92080005897304,991600.0,,,,,
2024-11-27,183.7455291748047,186.5476259907045,183.4375004812576,186.53767979937908,855700.0,,,,,
2024-11-29,183.4474334716797,185.16645678287767,183.23877571789407,184.4112740041715,695100.0,,,,,
2024-12-02,183.8349609375,186.20978098767,181.9569652924859,183.54680945373573,1163300.0,,,,,
2024-12-03,182.5233459472656,185.4844150521152,182.1358235314024,184.55038277750188,625500.0,,,,,
2024-12-04,187.10406494140625,187.31272269080245,181.41046177972837,181.46013208833327,930600.0,,,,,
2024-12-05,189.79684448242188,191.05878265489616,186.16010153823217,187.4717100192817,1082400.0,,,,,
2024-12-06,189.5087127685547,190.78058210295745,188.27658271753015,189.8664269664729,1131000.0,,,,,
2024-12-09,188.3163299560547,191.1184117642814,187.33261215895627,188.5945504146906,911300.0,,,,,
2024-12-10,187.21337890625,190.7209580483442,186.51782776057144,189.69750097072907,1062100.0,,,,,
2024-12-11,189.0814208984375,190.0949469059212,187.5512084385621,187.5512084385621,888200.0,,,,,
2024-12-12,183.3878173828125,189.4192727870788,183.29839263098907,188.5150487536361,1235400.0,,,,,
2024-12-13,181.83773803710935,183.80515849841453,181.08257037566847,183.04999083697368,871800.0,,,,,
2024-12-16,181.43032836914065,182.7816913258587,176.87941510551468,180.2280218275904,1143900.0,,,,,
2024-12-17,179.49270629882812,180.92356289846416,178.33013910209294,180.4962860596312,1167600.0,,,,,
2024-12-18,175.11073303222656,185.9812539045688,174.94181454672554,185.90176017694276,2143800.0,,,,,
2024-12-19,178.27052307128906,179.50263779830084,175.66715307717658,177.86312345134905,1494900.0,,,,,
2024-12-20,183.5766143798828,184.3417281952897,176.2534276323345,176.2534276323345,4134800.0,,,,,
2024-12-23,187.64064025878903,188.26664386962148,182.21532617116745,185.0571624138809,1461500.0,,,,,
2024-12-24,188.4752960205078,189.0317520812792,187.05438552239477,188.0579653463373,366200.0,,,,,
2024-12-26,188.91249084472656,189.0814093086404,187.3027847611789,188.51503741926768,879500.0,,,,,
2024-12-27,184.927978515625,188.8926426803514,183.52693007073552,186.61717844088508,1395000.0,,,,,
2024-12-30,185.3055725097656,185.6632866887569,181.46014129514023,181.83773269570816,1568000.0,,,,,
2024-12-31,185.1465606689453,188.35604166530933,184.878271279578,185.96134470371277,1067600.0,,,,,
2025-01-02,184.1529235839844,186.70659297242992,181.8377201905484,186.18990654199152,919100.0,,,,,
2025-01-03,184.90809631347656,185.9017450853199,183.1394027125456,184.4311491483173,902800.0,,,,,
2025-01-06,183.8150787353516,186.80595586837305,181.58930018587856,186.80595586837305,1346400.0,,,,,
2025-01-07,181.1719665527344,185.7526875969901,179.91002847747828,183.47722361772412,1164900.0,,,,,
2025-01-08,181.46014404296875,182.1258869380297,178.8567889664798,179.81069851219394,940900.0,,,,,
2025-01-10,179.05551147460938,181.1024255852483,178.19104186680377,181.1024255852483,1488600.0,,,,,
2025-01-13,180.1485290527344,180.17833730354928,176.2832358576695,178.06186052442715,1099400.0,,,,,
2025-01-14,182.02651977539065,183.67598036494883,180.34725093581795,180.84407531856127,1017500.0,,,,,
2025-01-15,185.3353729248047,185.95143031073337,184.3317779629669,185.3353729248047,1278900.0,,,,,
2025-01-16,187.47171020507807,187.74993064563336,183.74552734563105,184.8385470491529,958000.0,,,,,
2025-01-17,186.09054565429688,189.8962223696083,184.48083945352963,188.79327159748476,1909800.0,,,,,
2025-01-21,180.2478790283203,188.29644005036917,177.66440134902973,187.8493011406724,2033400.0,,,,,
2025-01-22,172.54710388183594,181.19186036224636,171.7422507992034,180.64535050308933,3050100.0,,,,,
2025-01-23,175.7665252685547,179.62188723717983,167.09197600102462,172.3583173630831,3728400.0,,,,,
2025-01-24,170.14247131347656,176.0646245380543,168.14524278312172,175.77645790974023,2203300.0,,,,,
2025-01-27,168.03594970703125,173.31222242585295,167.33045238556923,169.6257938568209,1808500.0,,,,,
2025-01-28,170.67906188964844,171.77206649345186,166.69452042174714,169.19851969102174,1498900.0,,,,,
2025-01-29,170.18223571777344,170.6492518708302,167.31059126699756,170.6492518708302,1355700.0,,,,,
2025-01-30,170.85791015625,172.54711010393066,169.12897092732356,171.72239493259082,1805500.0,,,,,
2025-01-31,169.8642578125,172.2788322591392,169.02959646679545,170.57968615506886,1701200.0,,,,,
2025-02-03,168.54269409179688,170.4803212604445,164.17064570924276,164.17064570924276,1767300.0,,,,,
2025-02-04,167.4000244140625,169.19852642215028,166.30700460489837,168.28437129170317,1661800.0,,,,,
2025-02-05,168.65200805664062,171.24543205384296,166.93299986290194,169.51649283029312,1686900.0,,,,,
2025-02-06,171.47398376464844,174.29594276833663,168.51289937106628,168.56258484433158,3907800.0,,,,,
2025-02-07,201.08470153808597,203.81723572088077,192.8274824879772,193.48329433069853,9383500.0,,,,,
2025-02-10,201.710693359375,206.4106476341966,198.7794326212569,203.2011664630157,3187900.0,,,,,
2025-02-11,195.93760681152344,201.2337566677425,194.1589669914424,199.5445567615533,3609700.0,,,,,
2025-02-12,201.32318115234372,202.4956794422066,194.7452310403537,196.29532072072428,2153200.0,,,,,
2025-02-13,201.9094390869141,202.74410046469825,199.54456518319225,202.7043611827514,1706000.0,,,,,
2025-02-14,201.09466552734372,203.747706222019,199.8923437092775,203.69802074555895,1312600.0,,,,,
2025-02-18,202.91302490234372,203.00244965407543,198.86886707275664,199.31600599329244,1564100.0,,,,,
2025-02-19,205.20834350585935,205.95358006621868,199.0775325553955,202.41619295228017,1942100.0,,,,,
2025-02-20,203.8371124267578,205.4666958379024,199.77309250947147,204.691650993692,1464700.0,,,,,
2025-02-21,195.5600128173828,206.1026269177415,191.64503422127495,205.4567612792855,2559600.0,,,,,
2025-02-24,198.699951171875,199.5048042716371,194.07949033004496,197.4976294561408,2625700.0,,,,,
2025-02-25,198.49127197265625,200.22022628320377,195.1128722341172,198.7198221053125,2494800.0,,,,,
2025-02-26,198.27267456054688,202.8533961276237,196.8915033372527,200.71705727582508,1520500.0,,,,,
2025-02-27,192.32073974609372,199.72342071535687,192.08225856159024,198.4614824187449,1443100.0,,,,,
2025-02-28,196.7027130126953,196.72257507112303,191.57548182928045,192.5194451084044,1686300.0,,,,,
2025-03-03,192.2710418701172,198.71982800920472,191.08859737793543,197.21940862485965,2080500.0,,,,,
2025-03-04,187.50152587890625,191.32707983082437,182.38424061407005,189.62793370841496,3048000.0,,,,,
2025-03-05,189.7769775390625,191.00909226805055,186.5774273963248,188.4951621790247,1429200.0,,,,,
2025-03-06,183.2848052978516,188.8111180677967,182.5479565047996,185.87370515546132,1629500.0,,,,,
2025-03-07,183.54368591308597,185.2663018155012,178.40569382248412,184.74851578007596,2258900.0,,,,,
2025-03-10,175.84664916992188,180.0486483120887,173.0585906348131,180.0486483120887,1901400.0,,,,,
2025-03-11,163.0514678955078,171.12687250101186,158.76980798989393,171.12687250101186,6657700.0,,,,,
2025-03-12,161.8267364501953,165.48107936703985,158.91919422955414,165.48107936703985,2589800.0,,,,,
2025-03-13,156.43978881835938,162.43411249865196,155.90209907666394,161.328847013342,2167000.0,,,,,
2025-03-14,161.41847229003906,162.4042546209478,158.57067186111198,159.81533961512383,1879400.0,,,,,
2025-03-17,165.65032958984375,167.08418916037732,162.12543747369617,163.5891526587775,1974100.0,,,,,
2025-03-18,164.45545959472656,168.5180568422184,163.4398064844292,165.79969161153122,1869800.0,,,,,
2025-03-19,171.74423217773438,174.24353476721754,164.67452840743323,164.67452840743323,2219900.0,,,,,
2025-03-20,172.35162353515625,175.52801796285158,170.08135084705194,170.08135084705194,2404700.0,,,,,
2025-03-21,173.0685577392578,173.65603726692856,169.33455451367564,171.41563533157927,4416400.0,,,,,
2025-03-24,177.52943420410156,177.79828667775527,173.84522090266202,176.80255253176094,1948600.0,,,,,
2025-03-25,176.1055450439453,178.93342642628747,173.56641988424963,177.6688397823995,1820600.0,,,,,
2025-03-26,172.69017028808594,177.7385498369334,171.64466156165037,176.22502964010903,1578900.0,,,,,
2025-03-27,168.34878540039062,171.89359665640671,164.35588160763157,171.60482523523024,2219300.0,,,,,
2025-03-28,167.38291931152344,169.7627233595124,164.99314819791223,167.17380845152465,1807200.0,,,,,
2025-03-31,167.38291931152344,167.7214652813333,160.07421898895404,164.7242957189702,2405300.0,,,,,
2025-04-01,166.984619140625,167.32316511572955,161.97607742492104,165.71008060424495,2324600.0,,,,,
2025-04-02,167.1339874267578,168.47821944739664,164.4952827455967,164.8537476565066,1915900.0,,,,,
2025-04-03,151.72000122070312,159.37719894457285,151.54077637418234,158.27193347660457,3400900.0,,,,,
2025-04-04,141.25485229492188,146.12399185882404,138.57632490242946,144.35158622247178,4650800.0,,,,,
2025-04-07,139.2235565185547,148.49383904887156,129.45539171820806,134.45398141882018,4698500.0,,,,,
2025-04-08,136.0471649169922,148.8622588613323,133.67731272330343,144.92911191677914,3555300.0,,,,,
2025-04-09,160.99029541015625,162.69300754826773,135.54929919014543,135.54929919014543,5720900.0,,,,,
2025-04-10,148.88218688964844,155.51376533944023,145.4070689440101,154.75701279149573,2806100.0,,,,,
2025-04-11,149.8878631591797,150.73424327982937,143.71431435361583,149.06140197613408,3124000.0,,,,,
2025-04-14,148.59339904785156,153.9205826879261,146.44262488754595,153.9205826879261,1854000.0,,,,,
2025-04-15,150.94334411621094,153.01447308073327,149.35017850836942,149.64888661417223,1427300.0,,,,,
2025-04-16,151.91917419433594,154.85658704573865,149.35017813496768,149.38004894547328,2198100.0,,,,,
2025-04-17,150.50521850585938,153.9106428460459,147.8167392000736,153.9106428460459,2152300.0,,,,,
2025-04-21,146.04432678222656,149.78828173764424,143.58486220233783,148.43409787194423,1411500.0,,,,,
2025-04-22,152.27761840820312,153.34306125666257,146.51232428384515,148.78259696227914,1484500.0,,,,,
2025-04-23,155.6033935546875,163.0514813972547,154.40851550837866,157.82387665016714,1493800.0,,,,,
2025-04-24,158.86940002441406,159.47679851471457,152.5664005018953,154.04008291352488,1366100.0,,,,,
2025-04-25,159.427001953125,159.83525661798492,157.51519412935656,158.49100938245027,1020700.0,,,,,
2025-04-28,160.55218505859375,161.84662734090614,158.07280147439795,159.7655465459354,1470900.0,,,,,
2025-04-29,159.46682739257812,161.44834393696084,156.97749187165934,160.35303023027728,2204900.0,,,,,
2025-04-30,156.2605438232422,156.80820061278706,144.07276825655293,150.49525011362448,2838400.0,,,,,
2025-05-01,157.2861785888672,161.41846938021624,157.04719691467358,159.06853609525518,2251900.0,,,,,
2025-05-02,161.09983825683594,161.66741407454705,157.12686830765392,159.52659150609404,2694300.0,,,,,
2025-05-05,164.9134979248047,166.18803652072702,158.33169407215473,159.52658730031817,1796400.0,,,,,
2025-05-06,164.02728271484375,166.21789481197493,163.10125724583682,163.43980321125673,1729600.0,,,,,
2025-05-07,165.8494873046875,169.50383002593182,163.9974210694878,164.29614437071967,2206900.0,,,,,
2025-05-08,168.2691192626953,172.1524763652422,166.7854699113647,167.78120406008924,3648300.0,,,,,
2025-05-09,155.99172973632812,157.93340846622868,147.91632443951718,151.9390840852163,6379500.0,,,,,
2025-05-12,166.5365447998047,168.398562890142,162.60339775209152,163.52942326428126,3188400.0,,,,,
2025-05-13,168.64749145507812,172.91919955143447,166.70581286296053,167.86086814626557,2875600.0,,,,,
2025-05-14,168.49813842773438,171.1467949815883,167.98035240213412,169.195149311986,2124500.0,,,,,
2025-05-15,165.50099182128906,169.4540427067539,164.91349708275234,168.42843767298595,1797100.0,,,,,
2025-05-16,165.9490509033203,166.37720927889524,163.59911778911544,164.2662578215185,1759800.0,,,,,
2025-05-19,164.7840576171875,165.5806328192776,162.99173302508865,163.3701168816701,1825500.0,,,,,
2025-05-20,161.8267364501953,164.61479542142766,160.16386205655974,163.4597400314787,4099100.0,,,,,
2025-05-21,158.6602783203125,163.3999826731353,157.77407552056414,160.26341093487946,1973700.0,,,,,
2025-05-22,160.03439331054688,160.73140417466044,155.38431666761406,158.31177749058827,2635300.0,,,,,
2025-05-23,158.30181884765625,159.36726173453638,155.5137600491651,156.02159421508665,1269800.0,,,,,
2025-05-27,164.2861785888672,164.73425590592882,160.32314583587632,160.56212749536775,2173600.0,,,,,
2025-05-28,166.9746551513672,167.46255514075915,164.06711337664134,164.4753528140782,1575800.0,,,,,
2025-05-29,165.33775329589844,171.4661791439371,163.33154751176164,169.1805023619114,1664000.0,,,,,
2025-05-30,166.43568420410156,166.68521296602674,163.6010411238379,164.05018984929782,2138500.0,,,,,
2025-06-02,166.85488891601562,167.36392210210138,162.9123375656742,164.858658841916,1501400.0,,,,,
2025-06-03,168.30215454101562,170.16864003742538,164.7189251734579,166.6852130366638,1841800.0,,,,,
2025-06-04,169.49990844726562,170.44811471747738,167.51365397574813,168.14247134326934,1866400.0,,,,,
2025-06-05,173.05319213867188,174.58030694585253,169.97899595891502,170.67767344748998,1902400.0,,,,,
2025-06-06,176.21722412109375,176.44678632990755,170.97711984103591,174.71006057142125,1822600.0,,,,,
2025-06-09,176.28707885742188,177.57465582703114,175.6682523873932,176.4068630222864,1098000.0,,,,,
2025-06-10,173.73190307617188,177.1255033824296,172.34452376659186,177.1255033824296,1344800.0,,,,,
2025-06-11,172.99331665039062,175.6482912447614,172.30461479375822,175.189166827025,1104900.0,,,,,
2025-06-12,171.37635803222656,172.27467075189958,169.99896956343883,171.73568007409023,1033700.0,,,,,
2025-06-13,165.31781005859375,169.38013062477825,164.18993511398904,167.91290019897443,1404100.0,,,,,
2025-06-16,164.2997283935547,169.0208085858627,164.15999288775788,168.0127178104734,2100400.0,,,,,
2025-06-17,161.68466186523438,164.4494295784181,160.9859691486633,162.26357041980722,1397900.0,,,,,
2025-06-18,162.15377807617188,163.85057061884942,161.59482085373594,161.59482085373594,1232200.0,,,,,
2025-06-20,164.5692138671875,165.03832915780572,163.04209906326935,163.77071878336756,2560600.0,,,,,
2025-06-23,165.5074462890625,166.19613288611393,159.69840933894534,163.27166307550752,1532300.0,,,,,
2025-06-24,168.90103149414062,170.00893981877763,166.92476794182463,167.49368560581277,1750800.0,,,,,
2025-06-25,165.4375762939453,168.4618638005546,164.15999019617104,167.48371527601472,2178000.0,,,,,
2025-06-26,166.485595703125,167.33398436941653,165.2379518732605,166.4955713709541,1903300.0,,,,,
2025-06-27,170.43812561035156,170.79744764842087,165.90668984750326,166.8049873276628,1867900.0,,,,,
2025-06-30,168.36204528808594,171.27655473976094,167.6733586724108,170.48803529351125,1461600.0,,,,,
2025-07-01,173.71194458007812,174.57032417170805,167.03456738208197,167.68333610237173,2617900.0,,,,,
2025-07-02,170.68765258789062,173.7917910638824,168.91100898221325,173.7917910638824,1644800.0,,,,,
2025-07-03,176.1473388671875,178.28330445416512,170.94716801184794,170.94716801184794,1429400.0,,,,,
2025-07-07,177.46485900878906,179.16165154847957,175.37880220864,176.06748880019975,1388100.0,,,,,
2025-07-08,177.21533203125,180.87841247554675,177.13548099880967,178.353182590977,1284700.0,,,,,
2025-07-09,175.75807189941406,180.0998783699959,175.32888974711753,178.66259029063016,1272300.0,,,,,
2025-07-10,182.62510681152344,185.8090961688177,178.7124977525057,178.9220933783312,2147800.0,,,,,
2025-07-11,183.2938537597656,185.5096704687968,180.4691862391533,182.47540730896745,1265700.0,,,,,
2025-07-14,183.2140045166016,184.40176391720289,181.8665582755209,183.2938555518551,1089700.0,,,,,
