Date,Close,High,Low,Open,Volume,"('Close', 'ADV')","('High', 'ADV')","('Low', 'ADV')","('Open', 'ADV')","('Volume', 'ADV')"
2024-06-03,3.240000009536743,3.4800000190734863,3.2300000190734863,3.4800000190734863,836600.0,,,,,
2024-06-04,2.865000009536743,3.240000009536743,2.859999895095825,3.2300000190734863,1267400.0,,,,,
2024-06-05,2.930000066757202,2.930000066757202,2.7149999141693115,2.8299999237060547,949400.0,,,,,
2024-06-06,2.9800000190734863,3.0799999237060547,2.930000066757202,2.950000047683716,1098100.0,,,,,
2024-06-07,3.0199999809265137,3.119999885559082,2.924999952316284,2.9600000381469727,963100.0,,,,,
2024-06-10,2.990000009536743,3.015000104904175,2.930000066757202,2.9800000190734863,931600.0,,,,,
2024-06-11,3.009999990463257,3.0299999713897705,2.900000095367432,2.950000047683716,707200.0,,,,,
2024-06-12,3.059999942779541,3.1600000858306885,3.0299999713897705,3.0899999141693115,935000.0,,,,,
2024-06-13,2.930000066757202,3.109999895095825,2.7850000858306885,3.069999933242798,1456700.0,,,,,
2024-06-14,2.7799999713897705,2.900000095367432,2.7300000190734863,2.819999933242798,1131200.0,,,,,
2024-06-17,2.990000009536743,3.0,2.75,2.7799999713897705,982600.0,,,,,
2024-06-18,2.9600000381469727,3.115000009536743,2.9200000762939453,3.0,2954700.0,,,,,
2024-06-20,2.740000009536743,2.950000047683716,2.700000047683716,2.950000047683716,2462000.0,,,,,
2024-06-21,2.900000095367432,2.940000057220459,2.75,2.789999961853028,2970400.0,,,,,
2024-06-24,2.869999885559082,2.9600000381469727,2.809999942779541,2.880000114440918,1885400.0,,,,,
2024-06-25,3.049999952316284,3.150000095367432,2.944999933242798,3.0799999237060547,2142400.0,,,,,
2024-06-26,3.150000095367432,3.220000028610229,3.0199999809265137,3.0199999809265137,1393900.0,,,,,
2024-06-27,3.2100000381469727,3.220000028610229,3.069999933242798,3.150000095367432,1445200.0,,,,,
2024-06-28,3.220000028610229,3.3350000381469727,3.200000047683716,3.2100000381469727,3825400.0,,,,,
2024-07-01,3.130000114440918,3.289999961853028,3.0999999046325684,3.289999961853028,734600.0,,,,,
2024-07-02,3.180000066757202,3.180000066757202,3.095000028610229,3.130000114440918,577700.0,,,,,
2024-07-03,3.25,3.2950000762939453,3.130000114440918,3.130000114440918,369300.0,,,,,
2024-07-05,3.240000009536743,3.3299999237060547,3.1700000762939453,3.2300000190734863,812400.0,,,,,
2024-07-08,3.319999933242798,3.434999942779541,3.2699999809265137,3.2699999809265137,1103900.0,,,,,
2024-07-09,3.319999933242798,3.3499999046325684,3.240000009536743,3.240000009536743,628500.0,,,,,
2024-07-10,3.3399999141693115,3.380000114440918,3.289999961853028,3.3399999141693115,424500.0,,,,,
2024-07-11,3.640000104904175,3.640000104904175,3.4200000762939453,3.430000066757202,1133200.0,,,,,
2024-07-12,3.7300000190734863,3.7899999618530273,3.6549999713897705,3.670000076293945,1033900.0,,,,,
2024-07-15,3.920000076293945,3.934999942779541,3.75,3.759999990463257,1177600.0,,,,,
2024-07-16,4.090000152587891,4.135000228881836,3.950000047683716,3.950000047683716,1149300.0,,,,,
2024-07-17,3.890000104904175,4.059999942779541,3.859999895095825,4.039999961853027,1521500.0,,,,,
2024-07-18,3.7100000381469727,3.910000085830689,3.4600000381469727,3.839999914169312,706100.0,,,,,
2024-07-19,3.700000047683716,3.805000066757202,3.470000028610229,3.690000057220459,884500.0,,,,,
2024-07-22,3.759999990463257,3.805000066757202,3.6449999809265137,3.7799999713897705,1071700.0,,,,,
2024-07-23,3.7699999809265137,3.829999923706055,3.680000066757202,3.759999990463257,553700.0,,,,,
2024-07-24,3.7300000190734863,3.849999904632568,3.5,3.740000009536743,792200.0,,,,,
2024-07-25,3.670000076293945,3.920000076293945,3.5199999809265137,3.740000009536743,1580400.0,,,,,
2024-07-26,3.930000066757202,3.930000066757202,3.765000104904175,3.7799999713897705,804300.0,,,,,
2024-07-29,3.890000104904175,4.025000095367432,3.8550000190734863,3.920000076293945,565500.0,,,,,
2024-07-30,4.010000228881836,4.050000190734863,3.619999885559082,3.890000104904175,741000.0,,,,,
2024-07-31,4.010000228881836,4.159999847412109,3.934999942779541,4.039999961853027,1257200.0,,,,,
2024-08-01,3.829999923706055,4.070000171661377,3.704999923706055,4.050000190734863,939800.0,,,,,
2024-08-02,3.670000076293945,3.7799999713897705,3.569999933242798,3.5999999046325684,929500.0,,,,,
2024-08-05,3.539999961853028,3.5999999046325684,3.2300000190734863,3.2699999809265137,1011400.0,,,,,
2024-08-06,3.609999895095825,3.6449999809265137,3.4049999713897705,3.490000009536743,1178400.0,,,,,
2024-08-07,3.765000104904175,3.849999904632568,2.950000047683716,2.950000047683716,894300.0,,,,,
2024-08-08,3.755000114440918,3.884999990463257,3.660000085830689,3.7699999809265137,551500.0,,,,,
2024-08-09,3.660000085830689,3.7799999713897705,3.549999952316284,3.759999990463257,849600.0,,,,,
2024-08-12,3.619999885559082,3.7200000286102295,3.555000066757202,3.630000114440918,624000.0,,,,,
2024-08-13,3.660000085830689,3.740000009536743,3.569999933242798,3.650000095367432,415800.0,,,,,
2024-08-14,3.5199999809265137,3.700000047683716,3.509999990463257,3.670000076293945,346500.0,,,,,
2024-08-15,3.5999999046325684,3.640000104904175,3.5299999713897705,3.5299999713897705,341800.0,,,,,
2024-08-16,3.5899999141693115,3.684000015258789,3.369999885559082,3.5899999141693115,323800.0,,,,,
2024-08-19,3.7200000286102295,3.755000114440918,3.5799999237060547,3.5899999141693115,358900.0,,,,,
2024-08-20,3.6649999618530273,3.7100000381469727,3.555000066757202,3.7100000381469727,404500.0,,,,,
2024-08-21,3.740000009536743,3.7899999618530273,3.670000076293945,3.7100000381469727,732000.0,,,,,
2024-08-22,3.619999885559082,3.75,3.5899999141693115,3.75,342000.0,,,,,
2024-08-23,3.7799999713897705,3.799999952316284,3.5799999237060547,3.619999885559082,912400.0,,,,,
2024-08-26,3.7699999809265137,3.890000104904175,3.75,3.799999952316284,525800.0,,,,,
2024-08-27,3.759999990463257,3.799999952316284,3.650000095367432,3.7300000190734863,842000.0,,,,,
2024-08-28,3.819999933242798,3.829999923706055,3.704999923706055,3.7699999809265137,408500.0,,,,,
2024-08-29,3.819999933242798,3.875,3.75,3.819999933242798,752800.0,,,,,
2024-08-30,3.869999885559082,3.900000095367432,3.470000028610229,3.819999933242798,577800.0,,,,,
2024-09-03,3.740000009536743,3.829999923706055,3.670000076293945,3.819999933242798,513400.0,,,,,
2024-09-04,3.839999914169312,3.849999904632568,3.4600000381469727,3.7200000286102295,584800.0,,,,,
2024-09-05,3.910000085830689,3.920000076293945,3.809999942779541,3.849999904632568,439600.0,,,,,
2024-09-06,3.740000009536743,3.9600000381469727,3.7100000381469727,3.900000095367432,550300.0,,,,,
2024-09-09,3.390000104904175,3.7200000286102295,3.25,3.7200000286102295,1369400.0,,,,,
2024-09-10,3.619999885559082,3.630000114440918,3.3499999046325684,3.380000114440918,536100.0,,,,,
2024-09-11,3.630000114440918,3.670000076293945,3.509999990463257,3.640000104904175,409200.0,,,,,
2024-09-12,3.670000076293945,3.694999933242798,3.569999933242798,3.640000104904175,711200.0,,,,,
2024-09-13,3.910000085830689,3.930000066757202,3.734999895095825,3.740000009536743,512000.0,,,,,
2024-09-16,3.910000085830689,3.9600000381469727,3.75,3.910000085830689,495600.0,,,,,
2024-09-17,3.910000085830689,3.9700000286102295,3.8450000286102295,3.9700000286102295,579200.0,,,,,
2024-09-18,3.890000104904175,4.099999904632568,3.660000085830689,3.900000095367432,614400.0,,,,,
2024-09-19,4.0,4.050000190734863,3.910000085830689,4.050000190734863,536700.0,,,,,
2024-09-20,3.859999895095825,4.0,3.829999923706055,3.940000057220459,4060900.0,,,,,
2024-09-23,3.5999999046325684,3.930000066757202,3.5999999046325684,3.859999895095825,436200.0,,,,,
2024-09-24,3.700000047683716,3.7300000190734863,3.5799999237060547,3.619999885559082,408100.0,,,,,
2024-09-25,3.539999961853028,3.700000047683716,3.5199999809265137,3.700000047683716,732600.0,,,,,
2024-09-26,3.5,3.609999895095825,3.4800000190734863,3.5999999046325684,467200.0,,,,,
2024-09-27,3.509999990463257,3.595000028610229,3.484999895095825,3.539999961853028,379400.0,,,,,
2024-09-30,3.430000066757202,3.490000009536743,3.299999952316284,3.470000028610229,1142100.0,,,,,
2024-10-01,3.319999933242798,3.4049999713897705,3.309999942779541,3.400000095367432,486800.0,,,,,
2024-10-02,3.289999961853028,3.3499999046325684,3.25,3.289999961853028,331500.0,,,,,
2024-10-03,3.130000114440918,3.2699999809265137,2.990000009536743,3.240000009536743,623100.0,,,,,
2024-10-04,3.059999942779541,3.2100000381469727,3.059999942779541,3.190000057220459,468500.0,,,,,
2024-10-07,3.049999952316284,3.0899999141693115,2.950000047683716,3.059999942779541,1395000.0,,,,,
2024-10-08,3.140000104904175,3.1600000858306885,3.0350000858306885,3.049999952316284,359000.0,,,,,
2024-10-09,3.0999999046325684,3.200000047683716,3.069999933242798,3.130000114440918,377300.0,,,,,
2024-10-10,3.059999942779541,3.119999885559082,3.0299999713897705,3.0899999141693115,231900.0,,,,,
2024-10-11,3.1600000858306885,3.164999961853028,3.039999961853028,3.049999952316284,237600.0,,,,,
2024-10-14,3.2699999809265137,3.275000095367432,3.119999885559082,3.150000095367432,244800.0,,,,,
2024-10-15,3.190000057220459,3.309999942779541,3.180000066757202,3.2699999809265137,406800.0,,,,,
2024-10-16,3.180000066757202,3.299999952316284,3.1700000762939453,3.240000009536743,380700.0,,,,,
2024-10-17,3.1600000858306885,3.200000047683716,3.055000066757202,3.1600000858306885,649500.0,,,,,
2024-10-18,3.140000104904175,3.3499999046325684,3.119999885559082,3.180000066757202,559100.0,,,,,
2024-10-21,3.0199999809265137,3.1549999713897705,2.994999885559082,3.119999885559082,403800.0,,,,,
2024-10-22,3.119999885559082,3.130000114440918,3.0,3.0,454500.0,,,,,
2024-10-23,3.059999942779541,3.134999990463257,2.9800000190734863,3.0899999141693115,295900.0,,,,,
2024-10-24,3.0999999046325684,3.1449999809265137,3.0799999237060547,3.0899999141693115,240900.0,,,,,
2024-10-25,3.0999999046325684,3.1600000858306885,3.071000099182129,3.140000104904175,236500.0,,,,,
2024-10-28,3.1700000762939453,3.240000009536743,3.1600000858306885,3.1600000858306885,254100.0,,,,,
2024-10-29,3.109999895095825,3.150000095367432,3.049999952316284,3.140000104904175,240200.0,,,,,
2024-10-30,3.150000095367432,3.200000047683716,3.059999942779541,3.0999999046325684,259500.0,,,,,
