Date,Close,High,Low,Open,Volume,"('Close', 'AMT')","('High', 'AMT')","('Low', 'AMT')","('Open', 'AMT')","('Volume', 'AMT')"
2024-08-13,213.73614501953125,217.09587058885077,213.1313897299366,216.80789118203228,5449800.0,,,,,
2024-08-14,214.23529052734372,216.1935387469075,213.87053028820216,214.2736955928792,2313700.0,,,,,
2024-08-15,209.3205108642578,212.57464464402207,208.78295708841645,212.40186577917672,1858400.0,,,,,
2024-08-16,211.03878784179688,211.6051381193625,208.30300518666945,209.16692884237156,1986200.0,,,,,
2024-08-19,210.8563537597656,212.04664700914668,210.26119248783584,210.62596733380192,1261900.0,,,,,
2024-08-20,211.54751586914065,212.12346001077736,209.5508772875376,210.85637118138416,1631000.0,,,,,
2024-08-21,210.69320678710935,211.18276155224612,208.32219915608437,209.61808458635528,2262500.0,,,,,
2024-08-22,211.27874755859372,211.7778962387676,209.69486814869305,210.2324218948747,1926500.0,,,,,
2024-08-23,217.90219116210935,218.55493078337332,211.7202940560664,212.11386540566164,1804000.0,,,,,
2024-08-26,216.2799224853516,219.2364826224667,216.00155168012455,218.60293088296197,1142400.0,,,,,
2024-08-27,217.0958709716797,217.22065081863624,213.2849810759807,213.2849810759807,921500.0,,,,,
2024-08-28,216.2223358154297,218.5261417476855,215.195212694532,217.3742387815576,1105500.0,,,,,
2024-08-29,214.56167602539065,217.1822578419914,212.38264993388108,215.2528207359378,2003200.0,,,,,
2024-08-30,215.0800323486328,216.63510066071828,212.5554338418224,214.90725349050837,1796800.0,,,,,
2024-09-03,221.1371154785156,222.40421891331735,213.88011114389465,213.91851620708013,2660100.0,,,,,
2024-09-04,223.2009735107422,226.6662910567572,221.031541330446,222.1546478396321,2261800.0,,,,,
2024-09-05,224.2760772705078,225.9943304531955,222.82660095832725,224.99601845520348,1990800.0,,,,,
2024-09-06,226.69509887695312,226.9638757653925,223.2105786234288,224.6216646113564,2750000.0,,,,,
2024-09-09,228.9700927734375,229.63244100565657,225.6199611940173,225.96553354790376,1984000.0,,,,,
2024-09-10,233.0977325439453,233.79847111649823,229.56521391435328,229.75720992633097,2016800.0,,,,,
2024-09-11,229.39247131347656,231.49470201042817,227.3094431502037,230.5827793984503,2216500.0,,,,,
2024-09-12,227.6358184814453,229.90123415124705,224.56407214457224,229.42127332838436,2003800.0,,,,,
2024-09-13,228.9412841796875,229.2100610354568,225.9271311709263,228.2405455662348,1983400.0,,,,,
2024-09-16,230.68836975097656,232.2722345582272,229.34447070044615,229.34447070044615,2255500.0,,,,,
2024-09-17,229.85321044921875,231.78266212410455,229.57483964664675,230.5539490740989,1526000.0,,,,,
2024-09-18,226.49346923828125,230.6499309852963,225.92711908301493,229.2868442476136,1828100.0,,,,,
2024-09-19,222.99937438964844,225.1591978912184,218.57413542943107,224.62164416327505,3434300.0,,,,,
2024-09-20,225.6391448974609,225.90792174502783,221.49229164411489,222.3754176642975,3683000.0,,,,,
2024-09-23,226.8006591796875,227.39580582853657,223.844099172382,226.5702727443718,1762000.0,,,,,
2024-09-24,226.99264526367188,227.52060503437056,224.3720635892368,224.85202435401013,1616100.0,,,,,
2024-09-25,226.1863250732422,228.78770433522905,225.7351607618734,227.098247638709,1447200.0,,,,,
2024-09-26,222.4810333251953,224.64085692511733,221.03154233501328,223.7769186968038,2312500.0,,,,,
2024-09-27,221.0891265869141,224.14166992176888,220.7051491991325,223.7673011232067,3051000.0,,,,,
2024-09-30,223.23936462402344,223.45054854749205,219.5820656769625,220.9067621701308,2256400.0,,,,,
2024-10-01,222.7689971923828,225.07280301267016,221.8378721336003,224.1320840115642,2279900.0,,,,,
2024-10-02,222.5866241455078,223.70973065403828,220.32120859531847,221.7322945118099,2229500.0,,,,,
2024-10-03,220.09083557128903,222.4234528061629,218.58376619166413,222.3178608383745,1590900.0,,,,,
2024-10-04,214.6960601806641,216.9422731215405,212.6322200329776,216.81747863130047,1942500.0,,,,,
2024-10-07,214.4176788330078,214.5808637440877,212.5074442613001,213.37136782519156,1658000.0,,,,,
2024-10-08,215.2912139892578,216.5775054102308,214.24490296685036,214.57127279356143,1630900.0,,,,,
2024-10-09,213.47341918945312,215.32021244368477,212.14876322625048,214.65304521281928,1574000.0,,,,,
2024-10-10,210.688720703125,214.1889289473201,209.34472253246756,212.31312975507691,1924300.0,,,,,
2024-10-11,212.01341247558597,212.4098325912865,210.3890032620406,211.8103557912141,1613900.0,,,,,
2024-10-14,214.36297607421875,214.64338697016893,209.8281862908436,210.50503203758728,1501800.0,,,,,
2024-10-15,221.837158203125,222.1272328515092,215.97771227176392,216.5868675579898,2310100.0,,,,,
2024-10-16,219.9903717041016,223.40354737652547,219.3038622193839,220.70587242342563,1518100.0,,,,,
2024-10-17,216.74156188964844,219.99036528160192,215.90034398873516,218.714042813352,2021700.0,,,,,
2024-10-18,218.81076049804688,219.5456035107404,216.77058890292423,218.3949833795552,1441900.0,,,,,
2024-10-21,214.14059448242188,220.45448716703257,212.9899744037037,217.64078819780227,1295700.0,,,,,
2024-10-22,214.13092041015625,215.117153498228,211.99405254505032,212.3324754061668,1971500.0,,,,,
2024-10-23,218.78175354003903,219.25552788338936,214.16960929017264,214.16960929017264,2712800.0,,,,,
2024-10-24,218.45298767089844,221.2280169348452,218.32729996827064,218.5206781486137,1618300.0,,,,,
2024-10-25,215.4265899658203,220.3674786154294,214.54670224993416,218.1919408201696,2054200.0,,,,,
2024-10-28,214.86578369140625,218.17259938196952,214.49835480785143,217.8728609785685,1935000.0,,,,,
2024-10-29,205.86387634277344,212.71923355600515,204.5488841270021,208.0394139586871,3591100.0,,,,,
2024-10-30,206.41500854492188,209.9152169374852,205.399754688643,206.52136875374745,2437800.0,,,,,
2024-10-31,206.4730224609375,209.1320129527409,202.76010836966083,204.28782104086312,1961500.0,,,,,
2024-11-01,204.2684783935547,211.67497907154987,203.9397340197681,210.5533649981273,1989000.0,,,,,
2024-11-04,205.09036254882807,207.34325453362555,202.7214466046829,205.9992562405449,2333800.0,,,,,
2024-11-05,206.77276611328125,206.85978407537897,202.56672089952437,203.94938880999376,1302400.0,,,,,
2024-11-06,190.93484497070312,196.42686155185925,187.98578001781092,194.154642304142,8133500.0,,,,,
2024-11-07,191.3216094970703,194.27067457632947,189.5521704495148,192.85900063924728,4924500.0,,,,,
2024-11-08,195.12155151367188,196.4945556845396,191.61167949174276,192.60759107169477,3981600.0,,,,,
2024-11-11,189.5908660888672,195.4696543498177,189.36848191519485,193.1007384022723,2699000.0,,,,,
2024-11-12,187.30897521972656,189.5038553113008,185.3945060460337,188.65297356574388,2953300.0,,,,,
2024-11-13,188.7013092041016,191.2442610176589,188.5659430039647,189.70688458314547,2354800.0,,,,,
2024-11-14,188.32421875,190.2966997965619,187.09624443581455,188.4595849516875,2282800.0,,,,,
2024-11-15,189.9486083984375,190.21934079501125,187.33796614358548,188.5465981832215,2587300.0,,,,,
2024-11-18,192.259521484375,192.52059014851773,187.7054040028497,188.2081843326974,2374200.0,,,,,
2024-11-19,194.49305725097656,195.0925487608449,191.66969464457404,192.65594249632431,2514400.0,,,,,
2024-11-20,194.2320098876953,194.8798348967162,192.33686833963588,193.38112820238587,2243400.0,,,,,
2024-11-21,196.0981292724609,196.7749602655044,192.13382502531545,193.69054368622,1961700.0,,,,,
2024-11-22,197.5484771728516,198.39935880655344,196.088455054848,196.37852968031984,2016000.0,,,,,
2024-11-25,200.6812744140625,201.1550487491093,197.9255873577788,198.6701088534648,3605900.0,,,,,
2024-11-26,201.11636352539065,201.91889693876143,198.5733970922884,199.73369560798164,1791400.0,,,,,
2024-11-27,202.3733673095703,202.73111769973548,200.9520147407923,201.11638694043057,1669400.0,,,,,
2024-11-29,202.08328247070312,202.8278039582408,200.6619299734992,202.37335711879135,1610200.0,,,,,
2024-12-02,200.4685516357422,201.60949322917068,198.9021691926253,200.6715935615784,2374800.0,,,,,
2024-12-03,200.913330078125,202.4410428634544,199.69503420042145,201.5321491395664,2551200.0,,,,,
2024-12-04,200.63291931152344,201.05836015163683,197.9062383383288,199.69501966503952,2529200.0,,,,,
2024-12-05,202.2379913330078,202.3830212804457,198.5057348962429,198.5057348962429,2291100.0,,,,,
2024-12-06,200.24615478515625,203.68833634548236,198.23498937550096,202.64407653159543,2677900.0,,,,,
2024-12-09,202.12196350097656,203.0985477123234,199.2792731015136,199.84974393055543,2854200.0,,,,,
2024-12-10,192.92669677734372,201.1550591280759,192.22085973410563,200.4782280760797,2653300.0,,,,,
2024-12-11,192.9846954345703,193.95160108603324,191.52467321223267,192.9170197109488,2356800.0,,,,,
2024-12-12,191.30227661132807,193.95158848172807,190.84782980436887,192.9556769057472,1922600.0,,,,,
2024-12-13,190.63511657714844,192.00812079427223,189.62952646495611,190.6544440669071,1995500.0,,,,,
2024-12-16,187.31863403320312,192.16284095255773,187.1639403366562,190.00663065446065,2218800.0,,,,,
2024-12-17,186.8641815185547,190.2386875648761,184.1085092549069,184.87235823045444,2637400.0,,,,,
2024-12-18,178.73251342773438,186.5160920254768,178.43276028618124,185.42349868503692,4186100.0,,,,,
2024-12-19,173.46286010742188,178.39408460786188,173.11477349852248,177.36916702438273,4709800.0,,,,,
2024-12-20,177.6495819091797,180.33757860179648,175.81246696230414,176.05419338972516,5750200.0,,,,,
2024-12-23,178.27806091308594,178.50044507209503,175.04858496605075,176.59563984201284,2594100.0,,,,,
2024-12-24,178.59715270996094,178.63582244506577,176.4989544237354,176.5763086477547,788400.0,,,,,
2024-12-26,177.8913116455078,178.2974102806716,176.5473132742001,178.2974102806716,1464600.0,,,,,
2024-12-27,177.41329956054688,179.81302419773652,177.06212070839413,177.5401186942027,1640900.0,,,,,
2024-12-30,177.4620819091797,177.76448303433648,175.44281462045925,177.41330417305355,1887000.0,,,,,
2024-12-31,178.9155731201172,179.53988943498095,176.74997264686712,178.46683879152368,2115500.0,,,,,
2025-01-02,176.59388732910156,180.1642031811092,176.14516789178086,179.57890013213668,3142800.0,,,,,
2025-01-03,178.0863800048828,179.22770746602575,175.6964200280515,176.80848382748874,1817300.0,,,,,
2025-01-06,175.84274291992188,178.98383836044383,175.46230042295798,177.1206540154984,2262400.0,,,,,
2025-01-07,172.82847595214844,176.5256109492367,172.56508809081598,175.71594817912205,2096000.0,,,,,
2025-01-08,174.79898071289062,174.9257998472938,170.49704346988568,172.2236740768851,2048300.0,,,,,
2025-01-10,169.2093963623047,172.1944091590232,168.28266405591347,169.30693694701046,3539200.0,,,,,
2025-01-13,172.60411071777344,172.8577340930686,169.5215425339965,170.37998301172536,2409800.0,,,,,
2025-01-14,174.4185333251953,175.8817760294589,171.94076734377924,172.54558444992284,2124300.0,,,,,
2025-01-15,175.90127563476562,180.7592368456631,175.65740187077657,179.53986802571782,2230700.0,,,,,
2025-01-16,185.4123687744141,185.86108820417945,175.9890821308459,176.5646206922241,3544800.0,,,,,
2025-01-17,185.7245178222656,187.0511917988677,184.78803594501,186.0854462584048,2882500.0,,,,,
2025-01-21,185.2758026123047,189.02171562263095,184.69051440294584,186.62199079811927,2460800.0,,,,,
2025-01-22,180.7494964599609,184.33932648448405,179.14968495035697,183.8418292981919,2753700.0,,,,,
2025-01-23,181.82254028320312,182.0468999997779,178.8667911716048,181.2372372396714,1684000.0,,,,,
2025-01-24,180.54464721679688,182.36881841514133,180.35930075356669,181.4421009838654,1218200.0,,,,,
2025-01-27,187.33409118652344,188.12425479982744,183.3638334726648,185.344087532884,2862400.0,,,,,
2025-01-28,182.3492889404297,186.62196217228367,181.60791803500987,185.55867610290065,1997200.0,,,,,
2025-01-29,179.1301727294922,183.18822109536248,178.6326606945258,182.2615037130931,1735100.0,,,,,
2025-01-30,181.2665252685547,182.720003590714,179.5398945962198,181.6664669881813,1457000.0,,,,,
2025-01-31,180.41781616210935,183.0321507759543,179.82276355441465,180.7397313319974,1570200.0,,,,,
2025-02-03,180.82752990722656,181.92984418205248,177.68643435575987,180.29101948643924,1832100.0,,,,,
2025-02-04,179.61793518066406,180.30077884080544,177.6766943823064,179.266756314752,1450200.0,,,,,
2025-02-05,182.8663330078125,183.60770398612092,180.29102632778685,182.23225220983304,1869700.0,,,,,
2025-02-06,185.10020446777344,185.2172591224588,182.1444553579713,183.6954890720507,1407000.0,,,,,
2025-02-07,184.21250915527344,185.1294770206704,182.11520043879133,185.1294770206704,1588200.0,,,,,
2025-02-10,185.2270355224609,185.4318811813452,182.641964281065,184.92463438847656,1957900.0,,,,,
2025-02-11,188.6802673339844,188.75830873101415,184.3685806209906,184.5441626006518,1825700.0,,,,,
2025-02-12,184.8758544921875,185.84158521397387,182.4858942288986,184.75878494645923,1766400.0,,,,,
2025-02-13,185.33433532714844,186.07570630827507,184.50515846697536,185.25629392626007,1855000.0,,,,,
2025-02-14,184.73928833007807,188.807101584943,184.47590045461905,185.97815653434256,1776000.0,,,,,
2025-02-18,184.9051055908203,185.97814130708755,183.5686671357848,183.93936004979275,2301200.0,,,,,
2025-02-19,183.9393615722656,186.1634893049736,183.73451592799955,184.7587739190792,2470000.0,,,,,
2025-02-20,187.665771484375,188.24131008045023,182.4371166129341,183.90035941406632,2848500.0,,,,,
2025-02-21,186.8560943603516,188.27055931606213,185.861085164077,187.5974652975492,3304300.0,,,,,
2025-02-24,187.29507446289065,188.88513636862623,184.80755877820533,186.0269277525731,2393200.0,,,,,
2025-02-25,198.75714111328125,201.2153931122388,190.24107243727232,192.67004588701155,5179700.0,,,,,
2025-02-26,195.81114196777344,200.36670264087687,194.699078065612,199.5765539320878,2512100.0,,,,,
2025-02-27,198.97174072265625,199.1668367695887,194.4454439634017,195.147801640258,2553100.0,,,,,
2025-02-28,200.5813140869141,201.28367180708864,197.64507895456975,199.97651183865963,3466800.0,,,,,
2025-03-03,204.4735412597656,205.13687082439915,199.9667583798294,199.97650797288287,2229700.0,,,,,
2025-03-04,202.04454040527344,209.87776486967144,201.8689584319639,206.56108748269463,4031300.0,,,,,
2025-03-05,203.5760803222656,204.4345207967092,197.7426236338069,199.39119789422776,1969800.0,,,,,
2025-03-06,201.8592071533203,203.8980033587018,199.2741509225225,203.2639225711406,2416200.0,,,,,
2025-03-07,207.08786010742188,207.7707186244872,201.8201922192382,202.90299243773845,3599400.0,,,,,
2025-03-10,207.8487548828125,211.99460919307117,207.10736905630543,208.2584610519943,4156600.0,,,,,
2025-03-11,204.63937377929688,209.34126760225124,204.09309887046192,207.88777445312792,2698100.0,,,,,
2025-03-12,201.6250915527344,203.7126505433197,200.16184885228088,202.91273738899872,2519800.0,,,,,
2025-03-13,202.6786346435547,203.87848952899864,199.9862584612537,201.86897187024496,2691100.0,,,,,
2025-03-14,205.7611846923828,206.05383621414103,200.93248668043367,202.6786313331704,3789000.0,,,,,
2025-03-17,207.4780731201172,211.0288749953991,206.1709131455897,207.00007512127863,3097600.0,,,,,
2025-03-18,209.60464477539065,210.9898461462063,206.1904116419382,207.47807242558036,3996500.0,,,,,
2025-03-19,208.52183532714844,210.3362568791088,206.45379039787895,209.0095828961176,2244200.0,,,,,
2025-03-20,209.0193634033203,209.8582898816788,207.4488155154007,209.6339152656362,1839300.0,,,,,
2025-03-21,210.93130493164065,214.22848318948647,207.42928103480236,208.61938626805295,6326100.0,,,,,
2025-03-24,207.5853729248047,211.69219921089305,207.20493040798328,208.6681731472772,2879900.0,,,,,
2025-03-25,204.36624145507807,207.37076841396788,203.09809473637705,206.82449349141984,2646600.0,,,,,
2025-03-26,204.8734893798828,206.36599572349212,202.56155582253012,204.36622774944635,1607400.0,,,,,
2025-03-27,208.79498291015625,209.78024257361943,204.52232412030065,205.89777590392976,2458400.0,,,,,
2025-03-28,210.2777404785156,210.53137875387844,208.13165404051475,210.3557818797907,1907500.0,,,,,
2025-03-31,212.26776123046875,213.99437701537784,210.4338254934122,211.2434882946685,3281300.0,,,,,
2025-04-01,214.0626678466797,215.2917864331028,212.26776026130375,214.68698417571807,2124800.0,,,,,
2025-04-02,212.5603790283203,215.07715820438247,210.9898313020329,214.49187006789364,2794100.0,,,,,
2025-04-03,222.5982360839844,225.3686386806615,214.60892858814577,219.48640423787637,5852900.0,,,,,
2025-04-04,214.77476501464844,228.070768649114,214.63819628928167,227.43668787179527,9877200.0,,,,,
2025-04-07,208.16091918945312,216.4721424235611,206.45380259718783,212.0238867132957,5082200.0,,,,,
2025-04-08,199.6448516845703,211.38005777800663,197.0597804674272,209.81925950030228,5455000.0,,,,,
2025-04-09,202.39572143554688,206.74643617937176,192.66028439682884,197.15731745333457,5646900.0,,,,,
2025-04-10,203.2151641845703,207.946306903238,198.51327024580183,202.65912478410485,3565200.0,,,,,
2025-04-11,209.70639038085935,210.22765541357816,201.7693671343522,203.11680137638177,2555400.0,,,,,
2025-04-14,214.2010803222656,215.22395079719132,207.68034482582144,209.49002027242184,2080600.0,,,,,
2025-04-15,214.41744995117188,217.1811571105445,212.46025238118136,215.6665260687332,3854900.0,,,,,
2025-04-16,214.4076232910156,216.90576055548752,212.9421712888144,216.66972507032517,3376800.0,,,,,
2025-04-17,218.99082946777344,220.66281247174925,214.66332727280647,215.33212947880213,2599000.0,,,,,
2025-04-21,214.39779663085935,219.8661722251379,211.58492533506268,217.68275391125792,2781000.0,,,,,
2025-04-22,217.32867431640625,218.55807577992968,214.24041844032905,216.1582817219572,2747400.0,,,,,
2025-04-23,209.09661865234372,216.29598622290763,205.9198342870494,216.14846404194356,7046000.0,,,,,
2025-04-24,207.43446350097656,211.7324464173674,207.28692631400543,210.79810426258803,2885500.0,,,,,
2025-04-25,207.3459625244141,208.2999643549848,205.0150068962608,207.9950751607254,2464500.0,,,,,
2025-04-28,207.8180389404297,210.08014077133328,205.91000535268796,206.98203989183173,3390200.0,,,,,
2025-04-29,217.6827545166016,218.1155062567495,206.8935254784347,208.15243144576905,3174900.0,,,,,
2025-04-30,221.69552612304688,222.3643133621577,216.9549465467233,217.7122621029402,3491100.0,,,,,
2025-05-01,220.3382568359375,222.1184278358523,219.3940848726207,221.1644110556754,2253000.0,,,,,
2025-05-02,219.91534423828125,222.2561144670993,217.54505456698783,221.8135329327632,2732600.0,,,,,
2025-05-05,220.18089294433597,222.2954725931129,218.7842945987022,221.3906348624492,1832900.0,,,,,
2025-05-06,220.12188720703125,221.9020582574039,218.69578440477397,220.61364782900569,1637100.0,,,,,
2025-05-07,215.87307739257807,221.25293965191517,215.65670152417997,218.91215435233983,3571500.0,,,,,
2025-05-08,214.28961181640625,216.2763139088996,213.96504800747184,215.3321419259478,3007500.0,,,,,
2025-05-09,216.3451690673828,216.95494743581725,213.01103265322715,213.49296346503888,2499800.0,,,,,
2025-05-12,204.4937286376953,213.85685477980152,203.5102074255052,213.85685477980152,4450800.0,,,,,
2025-05-13,200.59898376464844,205.06416325826456,198.3958909485832,205.06416325826456,4525300.0,,,,,
2025-05-14,201.1300811767578,201.80871319168295,197.6975868581885,199.55644128686345,4060300.0,,,,,
2025-05-15,208.19175720214844,208.28028551436367,201.62184289098127,202.84141456281876,3115600.0,,,,,
2025-05-16,209.8637542724609,209.94243776777265,207.91637153001636,209.4506771775812,2812700.0,,,,,
2025-05-19,211.58493041992188,211.94882847853287,208.457325054332,210.11947836097664,1733400.0,,,,,
2025-05-20,211.8504638671875,212.30289022965812,209.9030960620808,209.991609369735,1755900.0,,,,,
2025-05-21,210.20797729492188,212.99134403117208,209.9424373819928,212.08650634776356,2231500.0,,,,,
2025-05-22,206.8050079345703,212.10618662812857,205.6247854902833,210.89644474094248,1969800.0,,,,,
2025-05-23,208.36880493164065,210.01128355761375,207.0902243523813,209.6080362582406,1573200.0,,,,,
2025-05-27,210.1784820556641,211.44723283564736,207.54265238528544,207.54265238528544,1867000.0,,,,,
2025-05-28,208.95892333984372,209.58837631533572,207.25742083751123,209.49001819118212,1787600.0,,,,,
2025-05-29,210.18832397460935,210.57189664545336,207.17873647182267,208.17210249664785,1790600.0,,,,,
2025-05-30,211.11282348632807,211.8209599640284,208.8212322543552,209.6080372230508,5861500.0,,,,,
2025-06-02,210.58172607421875,210.9062898731681,207.42461639886943,209.86375979569945,2142600.0,,,,,
2025-06-03,209.8735809326172,210.84727228922995,208.2409321959161,209.63753045022384,2035500.0,,,,,
2025-06-04,210.82760620117188,212.90283654497117,208.69336698622024,209.73589706282547,1579000.0,,,,,
2025-06-05,212.65695190429688,213.61096865470665,210.5423873586584,211.58491741399055,2526800.0,,,,,
2025-06-06,209.0375823974609,212.56843479538344,208.5950008734268,211.7717850506536,2516300.0,,,,,
2025-06-09,209.32281494140625,210.40467923707408,206.91319104725716,208.61467848986183,1777800.0,,,,,
2025-06-10,211.073486328125,211.85046147656,209.2244616610518,210.4145289218972,1625000.0,,,,,
2025-06-11,210.82760620117188,212.1553658314703,209.4310078903099,211.0734865025351,1577900.0,,,,,
2025-06-12,214.1125640869141,214.18141777503288,211.01447828310603,212.2242051674934,1738000.0,,,,,
2025-06-13,212.92306518554688,215.46069330146435,212.19944821314616,213.61694551014045,2455600.0,,,,,
2025-06-16,213.1014862060547,215.4210506255453,211.13879181306115,211.13879181306115,2424500.0,,,,,
2025-06-17,213.2600860595703,213.87466360174295,210.92070735411315,213.2402565863032,1659500.0,,,,,
2025-06-18,213.59710693359372,214.76680382416544,211.72362257430493,213.7259758189037,1665700.0,,,,,
2025-06-20,215.5796356201172,216.93767472003893,212.42743001138427,213.26008638439413,4018600.0,,,,,
2025-06-23,219.69337463378903,220.66480703809543,215.64902436068235,216.7394033500797,2618000.0,,,,,
2025-06-24,221.95346069335935,223.06366920639465,217.08636102385648,218.94001597875427,2219000.0,,,,,
2025-06-25,218.2957000732422,220.88289427572192,217.59189745857864,219.802422418769,1727300.0,,,,,
2025-06-26,215.61929321289065,219.64381411595903,213.93415100415424,218.8607087429248,2040100.0,,,,,
2025-06-27,215.87701416015625,217.95867018865357,213.9837003116747,214.40995079151924,2086300.0,,,,,
2025-06-30,219.08871459960935,219.1977540162288,213.3790362391099,215.4904289766243,2071800.0,,,,,
2025-07-01,222.5085601806641,223.2916504274404,218.69219581071985,218.96974793302965,2567600.0,,,,,
2025-07-02,220.8828887939453,222.99428146007983,220.5954143755506,220.87298162020812,1937900.0,,,,,
2025-07-03,219.8123321533203,221.21001509948937,215.99596768694695,220.53594912437927,1369100.0,,,,,
2025-07-07,218.09744262695312,221.0315693155007,216.144655517308,220.35751849869723,1894900.0,,,,,
2025-07-08,218.77149963378903,219.2274867657596,215.72833344754125,216.11492498587128,2022600.0,,,,,
2025-07-09,219.89163208007807,220.06014479031325,215.47059729080163,217.79016166366804,1712900.0,,,,,
2025-07-10,219.0787811279297,221.72544851404308,218.27586143079432,218.56333584424763,1459200.0,,,,,
2025-07-11,217.3242645263672,219.47530103555167,215.60937054805072,218.1569208927374,1358500.0,,,,,
