Date,Close,High,Low,Open,Volume,"('Close', 'PSTV')","('High', 'PSTV')","('Low', 'PSTV')","('Open', 'PSTV')","('Volume', 'PSTV')"
2024-09-09,1.2200000286102295,1.409999966621399,1.149999976158142,1.3700000047683716,67300.0,,,,,
2024-09-10,1.2599999904632568,1.2799999713897705,1.1799999475479126,1.2300000190734863,38700.0,,,,,
2024-09-11,1.350000023841858,1.3799999952316284,1.2999999523162842,1.350000023841858,53500.0,,,,,
2024-09-12,1.4299999475479126,1.4800000190734863,1.2799999713897705,1.350000023841858,100000.0,,,,,
2024-09-13,1.4800000190734863,1.5,1.4600000381469729,1.4900000095367432,15900.0,,,,,
2024-09-16,1.5099999904632568,1.559999942779541,1.4600000381469729,1.5,18500.0,,,,,
2024-09-17,1.590000033378601,1.590000033378601,1.5099999904632568,1.5800000429153442,26100.0,,,,,
2024-09-18,1.6200000047683716,1.7599999904632568,1.600000023841858,1.600000023841858,81800.0,,,,,
2024-09-19,1.600000023841858,1.7400000095367432,1.5,1.690000057220459,70700.0,,,,,
2024-09-20,1.6399999856948853,1.6399999856948853,1.5,1.5800000429153442,34700.0,,,,,
2024-09-23,1.590000033378601,1.600000023841858,1.5299999713897705,1.590000033378601,14400.0,,,,,
2024-09-24,1.5299999713897705,1.600000023841858,1.5,1.600000023841858,50400.0,,,,,
2024-09-25,1.5399999618530271,1.5499999523162842,1.5,1.5299999713897705,8500.0,,,,,
2024-09-26,1.5399999618530271,1.649999976158142,1.5399999618530271,1.5499999523162842,112000.0,,,,,
2024-09-27,1.850000023841858,1.940000057220459,1.5499999523162842,1.5700000524520874,370300.0,,,,,
2024-09-30,1.4600000381469729,1.8799999952316284,1.340000033378601,1.8600000143051147,487100.0,,,,,
2024-10-01,1.309999942779541,1.4600000381469729,1.2899999618530271,1.309999942779541,147700.0,,,,,
2024-10-02,1.409999966621399,1.4600000381469729,1.3300000429153442,1.340000033378601,53700.0,,,,,
2024-10-03,1.2999999523162842,1.4600000381469729,1.2100000381469729,1.4600000381469729,134400.0,,,,,
2024-10-04,1.2999999523162842,1.340000033378601,1.2799999713897705,1.3300000429153442,34300.0,,,,,
2024-10-07,1.409999966621399,1.5,1.2999999523162842,1.3899999856948853,51100.0,,,,,
2024-10-08,1.350000023841858,1.409999966621399,1.3200000524520874,1.3799999952316284,48000.0,,,,,
2024-10-09,1.3600000143051147,1.3899999856948853,1.309999942779541,1.350000023841858,9000.0,,,,,
2024-10-10,1.2999999523162842,1.3200000524520874,1.2799999713897705,1.3200000524520874,23300.0,,,,,
2024-10-11,1.3700000047683716,1.399999976158142,1.309999942779541,1.340000033378601,11700.0,,,,,
2024-10-14,1.3200000524520874,1.4199999570846558,1.2000000476837158,1.4199999570846558,74900.0,,,,,
2024-10-15,1.409999966621399,1.4500000476837158,1.309999942779541,1.3200000524520874,37500.0,,,,,
2024-10-16,1.4299999475479126,1.4299999475479126,1.340000033378601,1.3899999856948853,26600.0,,,,,
2024-10-17,1.409999966621399,1.4500000476837158,1.3899999856948853,1.3899999856948853,13400.0,,,,,
2024-10-18,1.440000057220459,1.4500000476837158,1.409999966621399,1.440000057220459,18800.0,,,,,
2024-10-21,1.399999976158142,1.4500000476837158,1.3799999952316284,1.4500000476837158,14000.0,,,,,
2024-10-22,1.3799999952316284,1.4199999570846558,1.350000023841858,1.399999976158142,16200.0,,,,,
2024-10-23,1.3799999952316284,1.3799999952316284,1.3200000524520874,1.3600000143051147,9800.0,,,,,
2024-10-24,1.350000023841858,1.409999966621399,1.340000033378601,1.409999966621399,7900.0,,,,,
2024-10-25,1.350000023841858,1.350000023841858,1.2899999618530271,1.350000023841858,22200.0,,,,,
2024-10-28,1.350000023841858,1.350000023841858,1.3200000524520874,1.350000023841858,13900.0,,,,,
2024-10-29,1.350000023841858,1.350000023841858,1.2999999523162842,1.350000023841858,13600.0,,,,,
2024-10-30,1.3200000524520874,1.3600000143051147,1.309999942779541,1.350000023841858,9900.0,,,,,
2024-10-31,1.3200000524520874,1.3200000524520874,1.2899999618530271,1.3200000524520874,3400.0,,,,,
2024-11-01,1.350000023841858,1.3700000047683716,1.3200000524520874,1.3300000429153442,15300.0,,,,,
2024-11-04,1.3600000143051147,1.3799999952316284,1.3300000429153442,1.3799999952316284,31400.0,,,,,
2024-11-05,1.3600000143051147,1.4500000476837158,1.3300000429153442,1.4500000476837158,19400.0,,,,,
2024-11-06,1.4299999475479126,1.4900000095367432,1.1699999570846558,1.2599999904632568,1266700.0,,,,,
2024-11-07,1.3600000143051147,1.3799999952316284,1.25,1.2999999523162842,127800.0,,,,,
2024-11-08,1.2300000190734863,1.3300000429153442,1.2200000286102295,1.3300000429153442,106300.0,,,,,
2024-11-11,1.190000057220459,1.2699999809265137,1.1699999570846558,1.25,63200.0,,,,,
2024-11-12,1.2899999618530271,1.340000033378601,1.1799999475479126,1.25,96100.0,,,,,
2024-11-13,1.309999942779541,1.4199999570846558,1.25,1.2699999809265137,128200.0,,,,,
2024-11-14,1.2599999904632568,1.3200000524520874,1.25,1.2599999904632568,83000.0,,,,,
2024-11-15,1.1699999570846558,1.2899999618530271,1.159999966621399,1.2799999713897705,133100.0,,,,,
2024-11-18,1.190000057220459,1.2100000381469729,1.1699999570846558,1.2100000381469729,28200.0,,,,,
2024-11-19,1.2400000095367432,1.2400000095367432,1.1799999475479126,1.2200000286102295,36900.0,,,,,
2024-11-20,1.190000057220459,1.2400000095367432,1.190000057220459,1.2200000286102295,15800.0,,,,,
2024-11-21,1.2000000476837158,1.2200000286102295,1.159999966621399,1.2200000286102295,27000.0,,,,,
2024-11-22,1.1799999475479126,1.2300000190734863,1.1200000047683716,1.1799999475479126,463100.0,,,,,
2024-11-25,1.2300000190734863,1.25,1.159999966621399,1.2000000476837158,115100.0,,,,,
2024-11-26,1.2799999713897705,1.3300000429153442,1.2400000095367432,1.2599999904632568,28000.0,,,,,
2024-11-27,1.2599999904632568,1.2799999713897705,1.2300000190734863,1.2599999904632568,12800.0,,,,,
2024-11-29,1.2799999713897705,1.309999942779541,1.2400000095367432,1.2699999809265137,29200.0,,,,,
2024-12-02,1.2899999618530271,1.3200000524520874,1.2400000095367432,1.2999999523162842,30600.0,,,,,
2024-12-03,1.340000033378601,1.4199999570846558,1.2999999523162842,1.2999999523162842,122700.0,,,,,
2024-12-04,1.3300000429153442,1.3700000047683716,1.3200000524520874,1.3300000429153442,26500.0,,,,,
2024-12-05,1.340000033378601,1.399999976158142,1.309999942779541,1.3600000143051147,87400.0,,,,,
2024-12-06,1.3899999856948853,1.4500000476837158,1.3200000524520874,1.3799999952316284,79500.0,,,,,
2024-12-09,1.350000023841858,1.409999966621399,1.3300000429153442,1.3799999952316284,27700.0,,,,,
2024-12-10,1.309999942779541,1.3600000143051147,1.2999999523162842,1.340000033378601,45500.0,,,,,
2024-12-11,1.350000023841858,1.3600000143051147,1.2999999523162842,1.3600000143051147,37500.0,,,,,
2024-12-12,1.3300000429153442,1.3700000047683716,1.2599999904632568,1.3600000143051147,93400.0,,,,,
2024-12-13,1.2699999809265137,1.3300000429153442,1.2200000286102295,1.309999942779541,34500.0,,,,,
2024-12-16,1.1699999570846558,1.2799999713897705,1.1200000047683716,1.2799999713897705,71900.0,,,,,
2024-12-17,1.0700000524520874,1.2300000190734863,1.0299999713897705,1.2100000381469729,282600.0,,,,,
2024-12-18,1.0,1.100000023841858,0.9800000190734864,1.0700000524520874,79400.0,,,,,
2024-12-19,0.9900000095367432,1.100000023841858,0.9300000071525574,1.0099999904632568,84100.0,,,,,
2024-12-20,1.090000033378601,1.1100000143051147,0.9700000286102296,1.0099999904632568,49000.0,,,,,
2024-12-23,1.0700000524520874,1.1399999856948853,1.0299999713897705,1.1399999856948853,41000.0,,,,,
2024-12-24,1.0800000429153442,1.1100000143051147,1.0700000524520874,1.0700000524520874,7000.0,,,,,
2024-12-26,1.0800000429153442,1.100000023841858,1.0399999618530271,1.0700000524520874,28900.0,,,,,
2024-12-27,1.159999966621399,1.1699999570846558,1.090000033378601,1.1100000143051147,38500.0,,,,,
2024-12-30,1.149999976158142,1.1799999475479126,1.090000033378601,1.1799999475479126,43800.0,,,,,
2024-12-31,1.149999976158142,1.2300000190734863,1.100000023841858,1.190000057220459,40100.0,,,,,
2025-01-02,1.1799999475479126,1.190000057220459,1.1399999856948853,1.1399999856948853,29400.0,,,,,
2025-01-03,1.2300000190734863,1.2400000095367432,1.1799999475479126,1.2000000476837158,44100.0,,,,,
2025-01-06,1.2599999904632568,1.2999999523162842,1.2100000381469729,1.25,72200.0,,,,,
2025-01-07,1.2400000095367432,1.2999999523162842,1.2300000190734863,1.2999999523162842,36100.0,,,,,
2025-01-08,1.2000000476837158,1.350000023841858,1.149999976158142,1.3200000524520874,75600.0,,,,,
2025-01-10,1.159999966621399,1.2200000286102295,1.1399999856948853,1.2000000476837158,16100.0,,,,,
2025-01-13,1.1399999856948853,1.2400000095367432,1.1200000047683716,1.1399999856948853,18600.0,,,,,
2025-01-14,1.1699999570846558,1.2000000476837158,1.149999976158142,1.149999976158142,16100.0,,,,,
2025-01-15,1.2000000476837158,1.2400000095367432,1.1799999475479126,1.1799999475479126,18800.0,,,,,
2025-01-16,1.190000057220459,1.2200000286102295,1.190000057220459,1.2000000476837158,12500.0,,,,,
2025-01-17,1.1699999570846558,1.2100000381469729,1.159999966621399,1.2100000381469729,8600.0,,,,,
2025-01-21,1.2400000095367432,1.2400000095367432,1.2100000381469729,1.2100000381469729,10500.0,,,,,
2025-01-22,1.2200000286102295,1.25,1.2200000286102295,1.2300000190734863,7400.0,,,,,
2025-01-23,1.2100000381469729,1.2200000286102295,1.190000057220459,1.2000000476837158,6400.0,,,,,
2025-01-24,1.2300000190734863,1.2300000190734863,1.2100000381469729,1.2100000381469729,15500.0,,,,,
2025-01-27,1.2300000190734863,1.2599999904632568,1.2100000381469729,1.2100000381469729,20400.0,,,,,
2025-01-28,1.190000057220459,1.25,1.1799999475479126,1.2100000381469729,13300.0,,,,,
2025-01-29,1.2000000476837158,1.2200000286102295,1.1799999475479126,1.2000000476837158,5700.0,,,,,
2025-01-30,1.2000000476837158,1.2599999904632568,1.1799999475479126,1.2100000381469729,8300.0,,,,,
2025-01-31,1.2400000095367432,1.2599999904632568,1.2000000476837158,1.2200000286102295,28600.0,,,,,
2025-02-03,1.2400000095367432,1.25,1.1799999475479126,1.2100000381469729,29800.0,,,,,
2025-02-04,1.25,1.2999999523162842,1.2100000381469729,1.2300000190734863,40900.0,,,,,
2025-02-05,1.2799999713897705,1.2999999523162842,1.2400000095367432,1.2999999523162842,30100.0,,,,,
2025-02-06,1.2799999713897705,1.3200000524520874,1.2200000286102295,1.3200000524520874,18600.0,,,,,
2025-02-07,1.2400000095367432,1.2799999713897705,1.2200000286102295,1.25,16100.0,,,,,
2025-02-10,1.2200000286102295,1.25,1.2200000286102295,1.2200000286102295,5400.0,,,,,
2025-02-11,1.2300000190734863,1.3300000429153442,1.2000000476837158,1.2799999713897705,29000.0,,,,,
2025-02-12,1.1200000047683716,1.2599999904632568,1.1200000047683716,1.2599999904632568,26100.0,,,,,
2025-02-13,1.2000000476837158,1.2599999904632568,1.1200000047683716,1.1200000047683716,53600.0,,,,,
2025-02-14,1.2400000095367432,1.25,1.159999966621399,1.2100000381469729,39300.0,,,,,
2025-02-18,1.1799999475479126,1.2000000476837158,1.1699999570846558,1.190000057220459,42100.0,,,,,
2025-02-19,1.2000000476837158,1.2000000476837158,1.1699999570846558,1.1699999570846558,9600.0,,,,,
2025-02-20,1.2000000476837158,1.2999999523162842,1.1699999570846558,1.2000000476837158,162900.0,,,,,
2025-02-21,1.2000000476837158,1.2000000476837158,1.090000033378601,1.2000000476837158,68800.0,,,,,
2025-02-24,1.1399999856948853,1.190000057220459,1.100000023841858,1.149999976158142,72600.0,,,,,
2025-02-25,1.0800000429153442,1.190000057220459,1.0800000429153442,1.190000057220459,49400.0,,,,,
2025-02-26,0.7599999904632568,1.0,0.7400000095367432,1.0,388900.0,,,,,
2025-02-27,0.6800000071525574,0.75,0.6499999761581421,0.75,317900.0,,,,,
2025-02-28,0.7300000190734863,0.8500000238418579,0.6800000071525574,0.6800000071525574,1170500.0,,,,,
2025-03-03,0.6600000262260437,0.7200000286102295,0.6299999952316284,0.7200000286102295,285400.0,,,,,
2025-03-04,0.3000000119209289,0.6899999976158142,0.2399999946355819,0.6499999761581421,4779600.0,,,,,
2025-03-05,0.3499999940395355,0.3700000047683716,0.3100000023841858,0.3300000131130218,1095300.0,,,,,
2025-03-06,1.440000057220459,1.5399999618530271,0.4699999988079071,0.5699999928474426,359585000.0,,,,,
2025-03-07,1.5700000524520874,2.309999942779541,1.2699999809265137,2.0199999809265137,103781600.0,,,,,
2025-03-10,1.2699999809265137,1.659999966621399,1.25,1.4199999570846558,5427300.0,,,,,
2025-03-11,1.4299999475479126,1.8899999856948853,1.2799999713897705,1.2999999523162842,23626400.0,,,,,
2025-03-12,1.2100000381469729,1.4700000286102295,1.159999966621399,1.409999966621399,3094500.0,,,,,
2025-03-13,0.75,1.1100000143051147,0.75,1.1100000143051147,3888500.0,,,,,
2025-03-14,0.6800000071525574,0.7200000286102295,0.6000000238418579,0.699999988079071,2485700.0,,,,,
2025-03-17,0.5899999737739563,0.7099999785423279,0.5600000023841858,0.7099999785423279,2352700.0,,,,,
2025-03-18,0.5600000023841858,0.6100000143051147,0.5299999713897705,0.5600000023841858,3492000.0,,,,,
2025-03-19,0.5099999904632568,0.5799999833106995,0.4900000095367431,0.5799999833106995,2372000.0,,,,,
2025-03-20,1.3799999952316284,2.0799999237060547,0.550000011920929,0.5699999928474426,357747900.0,,,,,
2025-03-21,1.1799999475479126,1.350000023841858,1.0199999809265137,1.100000023841858,26190100.0,,,,,
2025-03-24,1.1399999856948853,1.5,1.0099999904632568,1.0800000429153442,20865300.0,,,,,
2025-03-25,1.4299999475479126,1.5700000524520874,1.2400000095367432,1.25,20313500.0,,,,,
2025-03-26,1.4700000286102295,1.559999942779541,1.3200000524520874,1.3600000143051147,6082300.0,,,,,
2025-03-27,1.5199999809265137,1.7699999809265137,1.4600000381469729,1.600000023841858,17204300.0,,,,,
2025-03-28,1.159999966621399,1.3600000143051147,1.1299999952316284,1.2999999523162842,3405300.0,,,,,
2025-03-31,0.949999988079071,1.149999976158142,0.9399999976158142,1.1100000143051147,3854500.0,,,,,
2025-04-01,1.0199999809265137,1.0800000429153442,0.9700000286102296,1.0700000524520874,2506700.0,,,,,
2025-04-02,0.8899999856948853,0.9900000095367432,0.8500000238418579,0.9800000190734864,1777800.0,,,,,
2025-04-03,0.7699999809265137,0.8600000143051147,0.75,0.8600000143051147,1184400.0,,,,,
2025-04-04,0.7900000214576721,0.8799999952316284,0.75,0.75,1293200.0,,,,,
2025-04-07,0.8299999833106995,0.8799999952316284,0.6899999976158142,0.7400000095367432,1383100.0,,,,,
2025-04-08,0.800000011920929,0.8299999833106995,0.800000011920929,0.8299999833106995,736100.0,,,,,
2025-04-09,0.8399999737739563,0.8600000143051147,0.75,0.7699999809265137,1032900.0,,,,,
2025-04-10,0.7900000214576721,0.8399999737739563,0.7400000095367432,0.8399999737739563,643400.0,,,,,
2025-04-11,0.75,0.7900000214576721,0.7099999785423279,0.7799999713897705,436900.0,,,,,
2025-04-14,0.6399999856948853,0.7699999809265137,0.6200000047683716,0.7599999904632568,1394300.0,,,,,
2025-04-15,0.6499999761581421,0.75,0.6200000047683716,0.6800000071525574,18653700.0,,,,,
2025-04-16,0.6700000166893005,0.6899999976158142,0.6100000143051147,0.6100000143051147,1287400.0,,,,,
2025-04-17,0.6600000262260437,0.6600000262260437,0.6200000047683716,0.6499999761581421,533400.0,,,,,
2025-04-21,0.6399999856948853,0.6800000071525574,0.6200000047683716,0.6600000262260437,511900.0,,,,,
2025-04-22,0.7900000214576721,0.949999988079071,0.6100000143051147,0.6299999952316284,8845200.0,,,,,
2025-04-23,0.9800000190734864,1.2200000286102295,0.8600000143051147,0.9100000262260436,24055800.0,,,,,
2025-04-24,0.8399999737739563,0.9700000286102296,0.8299999833106995,0.959999978542328,2204100.0,,,,,
2025-04-25,0.7900000214576721,0.8299999833106995,0.7699999809265137,0.8199999928474426,932400.0,,,,,
2025-04-28,0.8399999737739563,0.8999999761581421,0.800000011920929,0.8199999928474426,1400400.0,,,,,
2025-04-29,0.7699999809265137,0.8700000047683716,0.75,0.8299999833106995,1161600.0,,,,,
2025-04-30,0.7200000286102295,0.7599999904632568,0.6800000071525574,0.75,1021700.0,,,,,
2025-05-01,0.6499999761581421,0.7200000286102295,0.6499999761581421,0.7099999785423279,1420300.0,,,,,
2025-05-02,0.6499999761581421,0.6800000071525574,0.6200000047683716,0.6800000071525574,1815900.0,,,,,
2025-05-05,0.6200000047683716,0.6499999761581421,0.5799999833106995,0.6200000047683716,1413500.0,,,,,
2025-05-06,0.5,0.6399999856948853,0.4900000095367431,0.6399999856948853,1844400.0,,,,,
2025-05-07,0.5600000023841858,0.5899999737739563,0.5,0.5199999809265137,1218000.0,,,,,
2025-05-08,0.6200000047683716,0.6200000047683716,0.5600000023841858,0.5600000023841858,961000.0,,,,,
2025-05-09,0.6600000262260437,0.6700000166893005,0.5899999737739563,0.6399999856948853,918600.0,,,,,
2025-05-12,0.6399999856948853,0.7200000286102295,0.6200000047683716,0.6700000166893005,1549800.0,,,,,
2025-05-13,0.699999988079071,0.7300000190734863,0.6100000143051147,0.6399999856948853,1052300.0,,,,,
2025-05-14,0.5299999713897705,0.75,0.4799999892711639,0.7099999785423279,6867100.0,,,,,
2025-05-15,0.5099999904632568,0.5199999809265137,0.4600000083446502,0.5199999809265137,2750700.0,,,,,
2025-05-16,0.4199999868869781,0.4900000095367431,0.4000000059604645,0.4600000083446502,4197300.0,,,,,
2025-05-19,0.3400000035762787,0.3899999856948852,0.3199999928474426,0.3899999856948852,6394100.0,,,,,
2025-05-20,0.3199999928474426,0.3199999928474426,0.2599999904632568,0.3000000119209289,7890400.0,,,,,
2025-05-21,0.3400000035762787,0.3700000047683716,0.3000000119209289,0.3000000119209289,5706200.0,,,,,
2025-05-22,0.3100000023841858,0.3400000035762787,0.2800000011920929,0.3300000131130218,4035300.0,,,,,
2025-05-23,0.3000000119209289,0.3300000131130218,0.3000000119209289,0.3100000023841858,1441000.0,,,,,
2025-05-27,0.2899999916553497,0.3000000119209289,0.270000010728836,0.3000000119209289,2732100.0,,,,,
2025-05-28,0.270000010728836,0.2899999916553497,0.270000010728836,0.2899999916553497,1807200.0,,,,,
2025-05-29,0.2899999916553497,0.2899999916553497,0.270000010728836,0.2800000011920929,2179000.0,,,,,
2025-05-30,0.2899999916553497,0.2899999916553497,0.270000010728836,0.2899999916553497,21319600.0,,,,,
2025-06-02,0.3700000047683716,0.6600000262260437,0.3100000023841858,0.4000000059604645,163065500.0,,,,,
2025-06-03,0.3799999952316284,0.449999988079071,0.3499999940395355,0.3499999940395355,11935100.0,,,,,
2025-06-04,0.3499999940395355,0.3799999952316284,0.3400000035762787,0.3400000035762787,4599400.0,,,,,
2025-06-05,0.3199999928474426,0.3499999940395355,0.3100000023841858,0.3400000035762787,4630500.0,,,,,
2025-06-06,0.3300000131130218,0.3400000035762787,0.3100000023841858,0.3199999928474426,2764100.0,,,,,
2025-06-09,0.3499999940395355,0.3700000047683716,0.3400000035762787,0.3600000143051147,3842500.0,,,,,
2025-06-10,0.3499999940395355,0.3799999952316284,0.3400000035762787,0.3499999940395355,1730900.0,,,,,
2025-06-11,0.3300000131130218,0.3499999940395355,0.3199999928474426,0.3400000035762787,2521400.0,,,,,
2025-06-12,0.3499999940395355,0.3600000143051147,0.3100000023841858,0.3199999928474426,3071400.0,,,,,
2025-06-13,0.3100000023841858,0.3400000035762787,0.3100000023841858,0.3300000131130218,1978200.0,,,,,
2025-06-16,0.3100000023841858,0.3199999928474426,0.3000000119209289,0.3199999928474426,1920600.0,,,,,
2025-06-17,0.3100000023841858,0.3100000023841858,0.3000000119209289,0.3000000119209289,4456600.0,,,,,
2025-06-18,0.2000000029802322,0.2899999916553497,0.1599999964237213,0.2899999916553497,23903200.0,,,,,
2025-06-20,0.1899999976158142,0.209999993443489,0.1800000071525573,0.209999993443489,5740700.0,,,,,
2025-06-23,0.1800000071525573,0.2000000029802322,0.1800000071525573,0.1899999976158142,30659400.0,,,,,
2025-06-24,0.1899999976158142,0.2199999988079071,0.1700000017881393,0.209999993443489,121903000.0,,,,,
2025-06-25,0.3199999928474426,0.4399999976158142,0.2800000011920929,0.4000000059604645,741453400.0,,,,,
2025-06-26,0.3700000047683716,0.4199999868869781,0.3400000035762787,0.3899999856948852,170353800.0,,,,,
2025-06-27,0.3199999928474426,0.3400000035762787,0.3000000119209289,0.3199999928474426,24258000.0,,,,,
2025-06-30,0.3499999940395355,0.3700000047683716,0.3100000023841858,0.3199999928474426,24001400.0,,,,,
