Date,Close,High,Low,Open,Volume,"('Close', 'OUST')","('High', 'OUST')","('Low', 'OUST')","('Open', 'OUST')","('Volume', 'OUST')"
2024-08-05,11.109999656677246,11.28499984741211,10.210000038146973,10.65999984741211,1060100.0,,,,,
2024-08-06,10.979999542236328,11.371999740600586,10.899999618530272,11.31999969482422,737700.0,,,,,
2024-08-07,10.380000114440918,11.390000343322754,10.369999885559082,11.109999656677246,838800.0,,,,,
2024-08-08,10.579999923706056,10.789999961853027,10.329999923706056,10.550000190734863,847700.0,,,,,
2024-08-09,10.56999969482422,10.770000457763672,10.128999710083008,10.670000076293944,810800.0,,,,,
2024-08-12,10.920000076293944,11.199999809265137,10.479999542236328,10.739999771118164,1256700.0,,,,,
2024-08-13,10.880000114440918,11.3100004196167,10.68000030517578,11.239999771118164,2120700.0,,,,,
2024-08-14,7.869999885559082,9.4399995803833,7.769999980926514,9.119999885559082,5313100.0,,,,,
2024-08-15,7.78000020980835,8.319999694824219,7.559999942779541,8.010000228881836,2519900.0,,,,,
2024-08-16,8.010000228881836,8.199999809265137,7.639999866485596,7.820000171661377,2181500.0,,,,,
2024-08-19,7.849999904632568,8.159000396728516,7.75,7.989999771118164,1240900.0,,,,,
2024-08-20,7.840000152587891,8.270000457763672,7.579999923706055,8.119999885559082,1256600.0,,,,,
2024-08-21,8.050000190734863,8.0600004196167,7.659999847412109,7.920000076293945,1048200.0,,,,,
2024-08-22,7.690000057220459,8.079999923706055,7.690000057220459,8.050000190734863,791200.0,,,,,
2024-08-23,7.650000095367432,7.989999771118164,7.63100004196167,7.730000019073486,909300.0,,,,,
2024-08-26,7.590000152587891,7.75,7.420000076293945,7.71999979019165,994400.0,,,,,
2024-08-27,7.489999771118164,7.699999809265137,7.309999942779541,7.590000152587891,850300.0,,,,,
2024-08-28,7.239999771118164,7.460000038146973,7.019999980926514,7.380000114440918,941500.0,,,,,
2024-08-29,7.159999847412109,7.445000171661377,7.159999847412109,7.349999904632568,634400.0,,,,,
2024-08-30,7.090000152587891,7.295000076293945,6.960000038146973,7.260000228881836,1007200.0,,,,,
2024-09-03,6.599999904632568,7.03000020980835,6.550000190734863,7.0,1128700.0,,,,,
2024-09-04,6.420000076293945,6.880000114440918,6.409999847412109,6.570000171661377,792900.0,,,,,
2024-09-05,6.25,6.5,6.230000019073486,6.420000076293945,881900.0,,,,,
2024-09-06,5.900000095367432,6.239999771118164,5.840000152587891,6.199999809265137,1150000.0,,,,,
2024-09-09,6.099999904632568,6.320000171661377,5.940000057220459,6.019999980926514,1196200.0,,,,,
2024-09-10,6.239999771118164,6.324999809265137,6.019999980926514,6.139999866485596,1110400.0,,,,,
2024-09-11,6.210000038146973,6.360000133514404,6.110000133514404,6.199999809265137,941900.0,,,,,
2024-09-12,6.139999866485596,6.300000190734863,5.980000019073486,6.199999809265137,1306700.0,,,,,
2024-09-13,6.659999847412109,6.869999885559082,6.183000087738037,6.199999809265137,1918100.0,,,,,
2024-09-16,6.289999961853027,6.744999885559082,6.170000076293945,6.730000019073486,1134500.0,,,,,
2024-09-17,6.289999961853027,6.440999984741211,6.230000019073486,6.360000133514404,750900.0,,,,,
2024-09-18,6.019999980926514,6.449999809265137,6.019999980926514,6.289999961853027,974100.0,,,,,
2024-09-19,6.170000076293945,6.439000129699707,6.130000114440918,6.320000171661377,815500.0,,,,,
2024-09-20,6.059999942779541,6.190000057220459,5.965000152587891,6.110000133514404,1194600.0,,,,,
2024-09-23,5.940000057220459,6.144999980926514,5.929999828338623,6.130000114440918,691000.0,,,,,
2024-09-24,6.21999979019165,6.320000171661377,5.960000038146973,6.019999980926514,946700.0,,,,,
2024-09-25,5.929999828338623,6.210000038146973,5.90500020980835,6.199999809265137,812400.0,,,,,
2024-09-26,6.289999961853027,6.360000133514404,5.960000038146973,6.070000171661377,960500.0,,,,,
2024-09-27,6.360000133514404,6.690000057220459,6.349999904632568,6.400000095367432,942000.0,,,,,
2024-09-30,6.300000190734863,6.510000228881836,6.199999809265137,6.349999904632568,1079800.0,,,,,
2024-10-01,6.059999942779541,6.364999771118164,5.96999979019165,6.349999904632568,853700.0,,,,,
2024-10-02,6.199999809265137,6.239999771118164,5.940000057220459,6.010000228881836,608800.0,,,,,
2024-10-03,6.159999847412109,6.21999979019165,6.059999942779541,6.079999923706055,503800.0,,,,,
2024-10-04,6.380000114440918,6.579999923706055,6.190000057220459,6.309999942779541,816500.0,,,,,
2024-10-07,6.449999809265137,6.590000152587891,6.289999961853027,6.489999771118164,687200.0,,,,,
2024-10-08,6.269999980926514,6.489999771118164,6.230000019073486,6.429999828338623,630600.0,,,,,
2024-10-09,6.630000114440918,6.730000019073486,6.159999847412109,6.260000228881836,836900.0,,,,,
2024-10-10,6.579999923706055,6.670000076293945,6.390999794006348,6.590000152587891,652700.0,,,,,
2024-10-11,7.150000095367432,7.309999942779541,6.53000020980835,6.550000190734863,1288400.0,,,,,
2024-10-14,7.079999923706055,7.230000019073486,6.892000198364258,7.179999828338623,747100.0,,,,,
2024-10-15,7.119999885559082,7.265999794006348,6.800000190734863,7.090000152587891,937000.0,,,,,
2024-10-16,7.519999980926514,7.545000076293945,7.114999771118164,7.28000020980835,1017900.0,,,,,
2024-10-17,7.920000076293945,8.130000114440918,7.402999877929687,7.579999923706055,1746700.0,,,,,
2024-10-18,8.069999694824219,8.369999885559082,7.929999828338623,8.039999961853027,1832100.0,,,,,
2024-10-21,8.25,8.329999923706055,7.650000095367432,8.020000457763672,1017300.0,,,,,
2024-10-22,8.380000114440918,8.520000457763672,8.010000228881836,8.25,1207900.0,,,,,
2024-10-23,7.809999942779541,8.300000190734863,7.539999961853027,8.300000190734863,1652200.0,,,,,
2024-10-24,7.75,8.180000305175781,7.670000076293945,7.849999904632568,828800.0,,,,,
2024-10-25,7.550000190734863,8.010000228881836,7.550000190734863,7.809999942779541,645500.0,,,,,
2024-10-28,7.429999828338623,7.840000152587891,7.420000076293945,7.659999847412109,898100.0,,,,,
2024-10-29,7.099999904632568,7.46999979019165,6.96999979019165,7.46999979019165,1154000.0,,,,,
2024-10-30,6.96999979019165,7.150000095367432,6.769999980926514,7.010000228881836,911500.0,,,,,
2024-10-31,6.630000114440918,6.960000038146973,6.59499979019165,6.949999809265137,654600.0,,,,,
2024-11-01,7.0,7.275000095367432,6.739999771118164,6.789999961853027,954600.0,,,,,
2024-11-04,7.050000190734863,7.300000190734863,7.0,7.019999980926514,729300.0,,,,,
2024-11-05,7.460000038146973,7.525000095367432,7.059999942779541,7.059999942779541,727500.0,,,,,
2024-11-06,7.829999923706055,8.050000190734863,7.5,7.889999866485596,1152000.0,,,,,
2024-11-07,7.869999885559082,8.050000190734863,7.650000095367432,7.860000133514404,1126500.0,,,,,
2024-11-08,7.989999771118164,8.100000381469727,7.269999980926514,7.300000190734863,1979900.0,,,,,
2024-11-11,10.550000190734863,10.729999542236328,8.289999961853027,8.3100004196167,4174500.0,,,,,
2024-11-12,9.770000457763672,10.270000457763672,9.56999969482422,10.210000038146973,2401200.0,,,,,
2024-11-13,9.109999656677246,9.760000228881836,8.869999885559082,9.5,1341100.0,,,,,
2024-11-14,8.699999809265137,9.390000343322754,8.5600004196167,9.260000228881836,1184400.0,,,,,
2024-11-15,8.4399995803833,8.850000381469727,8.220000267028809,8.770000457763672,913600.0,,,,,
2024-11-18,8.779999732971191,8.90999984741211,8.25,8.4399995803833,1484200.0,,,,,
2024-11-19,9.020000457763672,9.68000030517578,8.75,8.869999885559082,1874900.0,,,,,
2024-11-20,8.880000114440918,9.170000076293944,8.5,9.130000114440918,981800.0,,,,,
2024-11-21,8.970000267028809,9.010000228881836,8.59000015258789,8.970000267028809,716100.0,,,,,
2024-11-22,9.529999732971191,9.770000457763672,9.0,9.100000381469728,1071300.0,,,,,
2024-11-25,9.880000114440918,10.055999755859377,9.40999984741211,9.949999809265137,1104000.0,,,,,
2024-11-26,9.359999656677246,9.869999885559082,9.279999732971191,9.779999732971191,1007700.0,,,,,
2024-11-27,9.550000190734863,10.149999618530272,9.43000030517578,9.43000030517578,950900.0,,,,,
2024-11-29,9.880000114440918,10.25,9.6899995803833,9.699999809265137,683000.0,,,,,
2024-12-02,9.619999885559082,10.359000205993652,9.56999969482422,10.09000015258789,1329000.0,,,,,
2024-12-03,9.100000381469728,9.619999885559082,8.510000228881836,9.470000267028809,1443600.0,,,,,
2024-12-04,8.899999618530273,9.369999885559082,8.829999923706055,9.06999969482422,845000.0,,,,,
2024-12-05,8.9399995803833,9.260000228881836,8.739999771118164,8.890000343322754,866400.0,,,,,
2024-12-06,10.390000343322754,10.520000457763672,9.0,9.06999969482422,2549500.0,,,,,
2024-12-09,9.979999542236328,10.899999618530272,9.75,10.720000267028809,1352100.0,,,,,
2024-12-10,9.789999961853027,10.260000228881836,9.699999809265137,9.93000030517578,1122400.0,,,,,
2024-12-11,9.630000114440918,9.93000030517578,9.270000457763672,9.880000114440918,1313600.0,,,,,
2024-12-12,9.140000343322754,10.1899995803833,9.029999732971191,9.75,1599200.0,,,,,
2024-12-13,9.079999923706056,9.345000267028809,8.859999656677246,9.15999984741211,909900.0,,,,,
2024-12-16,9.380000114440918,9.5600004196167,8.880000114440918,9.079999923706056,1089200.0,,,,,
2024-12-17,11.0,11.390000343322754,9.6899995803833,9.970000267028809,3751500.0,,,,,
2024-12-18,10.380000114440918,12.06999969482422,10.050000190734863,10.949999809265137,3535300.0,,,,,
2024-12-19,10.420000076293944,12.0,10.279999732971191,10.880000114440918,2749700.0,,,,,
2024-12-20,11.979999542236328,12.31999969482422,9.800000190734863,10.100000381469728,4328000.0,,,,,
2024-12-23,12.210000038146973,12.369999885559082,11.359999656677246,12.109999656677246,1849100.0,,,,,
2024-12-24,12.8100004196167,13.119999885559082,11.935999870300291,12.300000190734863,1159700.0,,,,,
2024-12-26,13.710000038146973,13.779999732971191,12.31999969482422,12.779999732971191,1807800.0,,,,,
2024-12-27,12.489999771118164,13.93000030517578,12.010000228881836,13.699999809265137,2043600.0,,,,,
2024-12-30,12.449999809265137,12.963000297546388,11.710000038146973,12.380000114440918,1524600.0,,,,,
2024-12-31,12.220000267028809,12.699000358581545,11.479999542236328,12.399999618530272,1465900.0,,,,,
2025-01-02,12.350000381469728,12.979999542236328,11.770000457763672,12.239999771118164,1739900.0,,,,,
2025-01-03,14.640000343322754,14.779999732971191,12.16800022125244,12.399999618530272,2836400.0,,,,,
2025-01-06,15.220000267028809,15.869999885559082,14.373000144958496,15.210000038146973,2982000.0,,,,,
2025-01-07,14.609999656677246,15.758999824523926,14.220000267028809,15.369999885559082,2012200.0,,,,,
2025-01-08,12.595000267028809,13.899999618530272,11.6899995803833,13.65999984741211,2599300.0,,,,,
2025-01-10,11.31999969482422,12.236000061035156,11.020000457763672,12.079999923706056,2162200.0,,,,,
2025-01-13,10.850000381469728,11.050000190734863,10.100000381469728,10.770000457763672,1865000.0,,,,,
2025-01-14,10.729999542236328,11.770000457763672,10.520000457763672,11.239999771118164,1549400.0,,,,,
2025-01-15,11.43000030517578,12.06999969482422,11.229999542236328,11.449999809265137,1536800.0,,,,,
2025-01-16,11.270000457763672,11.694000244140623,10.96500015258789,11.579999923706056,947600.0,,,,,
2025-01-17,10.600000381469728,11.414999961853027,10.539999961853027,11.260000228881836,1414100.0,,,,,
2025-01-21,10.550000190734863,10.979999542236328,10.321000099182127,10.93000030517578,1292500.0,,,,,
2025-01-22,10.770000457763672,11.0,9.9399995803833,10.380000114440918,1527500.0,,,,,
2025-01-23,10.720000267028809,10.789999961853027,10.399999618530272,10.529999732971191,712600.0,,,,,
2025-01-24,10.460000038146973,11.68000030517578,10.43000030517578,11.06999969482422,1423400.0,,,,,
2025-01-27,9.68000030517578,9.989999771118164,9.399999618530272,9.90999984741211,1738200.0,,,,,
2025-01-28,9.739999771118164,9.9350004196167,9.425000190734863,9.81999969482422,818300.0,,,,,
2025-01-29,9.460000038146973,9.899999618530272,9.390000343322754,9.739999771118164,788600.0,,,,,
2025-01-30,9.880000114440918,10.109999656677246,9.550000190734863,9.699999809265137,1035800.0,,,,,
2025-01-31,9.960000038146973,10.729999542236328,9.859999656677246,10.06999969482422,1065700.0,,,,,
2025-02-03,9.550000190734863,9.8100004196167,9.25,9.460000038146973,1057200.0,,,,,
2025-02-04,10.100000381469728,10.3100004196167,9.710000038146973,9.739999771118164,1084100.0,,,,,
2025-02-05,10.279999732971191,10.781999588012695,10.0,10.109999656677246,978000.0,,,,,
2025-02-06,11.050000190734863,11.260000228881836,10.3100004196167,10.4399995803833,1466700.0,,,,,
2025-02-07,10.390000343322754,11.479999542236328,10.199999809265137,11.079999923706056,1883000.0,,,,,
2025-02-10,10.279999732971191,10.829999923706056,10.199999809265137,10.619999885559082,790400.0,,,,,
2025-02-11,9.710000038146973,10.18000030517578,9.56999969482422,9.970000267028809,1125300.0,,,,,
2025-02-12,9.600000381469728,9.989999771118164,9.489999771118164,9.489999771118164,1061900.0,,,,,
2025-02-13,10.09000015258789,10.15999984741211,9.649999618530272,9.739999771118164,772900.0,,,,,
2025-02-14,9.829999923706056,10.279999732971191,9.739999771118164,10.15999984741211,887400.0,,,,,
2025-02-18,10.050000190734863,10.289999961853027,9.880000114440918,9.90999984741211,728400.0,,,,,
2025-02-19,10.210000038146973,10.550000190734863,9.869999885559082,9.869999885559082,907100.0,,,,,
2025-02-20,9.850000381469728,10.31999969482422,9.539999961853027,10.210000038146973,1075200.0,,,,,
2025-02-21,8.869999885559082,10.149999618530272,8.84000015258789,10.06999969482422,1511400.0,,,,,
2025-02-24,8.270000457763672,8.876999855041504,8.199999809265137,8.8100004196167,1596700.0,,,,,
2025-02-25,8.039999961853027,8.289999961853027,7.869999885559082,8.199999809265137,1099600.0,,,,,
2025-02-26,8.319999694824219,8.640000343322754,8.140000343322754,8.15999984741211,870900.0,,,,,
2025-02-27,8.09000015258789,8.545000076293945,7.880000114440918,8.40999984741211,883800.0,,,,,
2025-02-28,8.25,8.350000381469727,7.809999942779541,7.929999828338623,777700.0,,,,,
2025-03-03,7.690000057220459,8.479000091552734,7.625,8.399999618530273,1081200.0,,,,,
2025-03-04,7.769999980926514,8.0600004196167,7.28000020980835,7.460000038146973,1095900.0,,,,,
2025-03-05,8.350000381469727,8.390000343322754,7.659999847412109,7.920000076293945,834200.0,,,,,
2025-03-06,7.980000019073486,8.319999694824219,7.809999942779541,8.0,768700.0,,,,,
2025-03-07,8.079999923706055,8.109999656677246,7.659999847412109,7.860000133514404,814300.0,,,,,
2025-03-10,7.650000095367432,7.909999847412109,7.505000114440918,7.809999942779541,1094200.0,,,,,
2025-03-11,7.849999904632568,8.005000114440918,7.559999942779541,7.650000095367432,724900.0,,,,,
2025-03-12,7.480000019073486,8.265000343322754,7.400000095367432,8.170000076293945,1786300.0,,,,,
2025-03-13,7.559999942779541,7.710000038146973,7.28000020980835,7.400000095367432,1120800.0,,,,,
2025-03-14,7.96999979019165,7.980000019073486,7.539999961853027,7.75,889700.0,,,,,
2025-03-17,8.510000228881836,8.619999885559082,7.96999979019165,8.020000457763672,1115000.0,,,,,
2025-03-18,8.15999984741211,8.359999656677246,7.980000019073486,8.25,706900.0,,,,,
2025-03-19,8.300000190734863,8.550000190734863,8.109999656677246,8.1899995803833,693000.0,,,,,
2025-03-20,8.380000114440918,8.720000267028809,8.15999984741211,8.180000305175781,1732800.0,,,,,
2025-03-21,11.050000190734863,11.109999656677246,8.539999961853027,8.539999961853027,7939700.0,,,,,
2025-03-24,11.239999771118164,12.029999732971191,11.119999885559082,11.515000343322754,3248400.0,,,,,
2025-03-25,11.229999542236328,11.25,10.539999961853027,10.920000076293944,1216400.0,,,,,
2025-03-26,10.619999885559082,11.390000343322754,10.34000015258789,11.239999771118164,1114300.0,,,,,
2025-03-27,9.979999542236328,10.850000381469728,9.800000190734863,10.779999732971191,1363200.0,,,,,
2025-03-28,9.539999961853027,9.880000114440918,9.3100004196167,9.71500015258789,1253200.0,,,,,
2025-03-31,8.979999542236328,9.199999809265137,8.75,9.06999969482422,1015500.0,,,,,
2025-04-01,8.739999771118164,9.020000457763672,8.460000038146973,8.989999771118164,868500.0,,,,,
2025-04-02,8.920000076293945,9.079999923706056,8.449999809265137,8.505000114440918,700200.0,,,,,
2025-04-03,8.09000015258789,8.470000267028809,7.980000019073486,8.329999923706055,1144500.0,,,,,
2025-04-04,7.199999809265137,7.860000133514404,6.829999923706055,7.769999980926514,1883200.0,,,,,
2025-04-07,7.429999828338623,8.039999961853027,6.610000133514404,6.71999979019165,1779800.0,,,,,
2025-04-08,6.610000133514404,7.820000171661377,6.449999809265137,7.820000171661377,1801800.0,,,,,
2025-04-09,7.409999847412109,7.570000171661377,6.340000152587891,6.480000019073486,1724800.0,,,,,
2025-04-10,7.099999904632568,7.300000190734863,6.855000019073486,7.139999866485596,1011600.0,,,,,
2025-04-11,7.050000190734863,7.190000057220459,6.800000190734863,7.110000133514404,855300.0,,,,,
2025-04-14,7.059999942779541,7.360000133514404,6.84499979019165,7.289999961853027,946800.0,,,,,
2025-04-15,6.989999771118164,7.170000076293945,6.880000114440918,7.099999904632568,571600.0,,,,,
2025-04-16,6.909999847412109,6.929999828338623,6.684999942779541,6.800000190734863,627900.0,,,,,
2025-04-17,6.989999771118164,7.110000133514404,6.789999961853027,6.909999847412109,637800.0,,,,,
2025-04-21,6.739999771118164,6.880000114440918,6.579999923706055,6.849999904632568,656100.0,,,,,
2025-04-22,6.920000076293945,7.103000164031982,6.809999942779541,6.880000114440918,935000.0,,,,,
2025-04-23,7.059999942779541,7.599999904632568,7.050000190734863,7.309999942779541,1175000.0,,,,,
2025-04-24,7.71999979019165,7.739999771118164,7.059999942779541,7.059999942779541,1137000.0,,,,,
2025-04-25,7.980000019073486,8.109000205993652,7.623000144958496,7.71999979019165,875600.0,,,,,
2025-04-28,7.739999771118164,8.380000114440918,7.559999942779541,8.0,1317800.0,,,,,
2025-04-29,7.71999979019165,7.820000171661377,7.519999980926514,7.690000057220459,718100.0,,,,,
2025-04-30,7.429999828338623,7.460000038146973,7.050000190734863,7.300000190734863,845900.0,,,,,
2025-05-01,7.579999923706055,7.769999980926514,7.5,7.679999828338623,720700.0,,,,,
2025-05-02,8.329999923706055,8.789999961853027,7.715000152587891,7.71999979019165,1548300.0,,,,,
2025-05-05,7.96999979019165,8.239999771118164,7.89900016784668,8.140000343322754,790000.0,,,,,
2025-05-06,8.010000228881836,8.149999618530273,7.650000095367432,7.75,739100.0,,,,,
2025-05-07,8.260000228881836,8.430000305175781,8.079999923706055,8.119999885559082,1007000.0,,,,,
2025-05-08,8.649999618530273,8.9399995803833,8.369999885559082,8.630000114440918,1648300.0,,,,,
2025-05-09,10.619999885559082,11.229999542236328,9.220000267028809,9.399999618530272,4277500.0,,,,,
2025-05-12,11.470000267028809,11.760000228881836,10.68000030517578,11.199999809265137,3042200.0,,,,,
2025-05-13,11.40999984741211,11.489999771118164,10.5600004196167,11.079999923706056,2169300.0,,,,,
2025-05-14,11.369999885559082,11.550000190734863,11.020000457763672,11.40999984741211,1062500.0,,,,,
2025-05-15,11.239999771118164,11.390000343322754,10.880000114440918,11.149999618530272,899800.0,,,,,
2025-05-16,11.079999923706056,11.46500015258789,10.84000015258789,11.239999771118164,1456800.0,,,,,
2025-05-19,10.9399995803833,11.229999542236328,10.489999771118164,10.59000015258789,2271900.0,,,,,
2025-05-20,10.279999732971191,10.779999732971191,10.210000038146973,10.779999732971191,1291900.0,,,,,
2025-05-21,9.890000343322754,10.29300022125244,9.81999969482422,9.970000267028809,1069700.0,,,,,
2025-05-22,10.420000076293944,10.550000190734863,9.770000457763672,9.899999618530272,1191400.0,,,,,
2025-05-23,10.289999961853027,10.449999809265137,10.0600004196167,10.0600004196167,594100.0,,,,,
2025-05-27,10.829999923706056,10.949999809265137,10.359999656677246,10.600000381469728,1238400.0,,,,,
2025-05-28,11.9399995803833,12.050000190734863,10.604999542236328,10.81999969482422,3410900.0,,,,,
2025-05-29,11.779999732971191,12.630000114440918,11.579999923706056,12.43000030517578,1982700.0,,,,,
2025-05-30,12.229999542236328,12.649999618530272,11.4399995803833,11.699999809265137,4006600.0,,,,,
2025-06-02,12.789999961853027,12.789999961853027,11.869000434875488,12.1899995803833,2491300.0,,,,,
2025-06-03,13.380000114440918,13.420000076293944,12.531000137329102,12.960000038146973,1978700.0,,,,,
2025-06-04,13.970000267028809,14.09000015258789,12.859999656677246,13.510000228881836,2509600.0,,,,,
2025-06-05,13.760000228881836,14.550000190734863,13.449999809265137,14.0,2528000.0,,,,,
2025-06-06,14.59000015258789,15.163000106811523,13.90999984741211,14.149999618530272,2628700.0,,,,,
2025-06-09,15.1850004196167,15.73799991607666,14.880000114440918,15.149999618530272,2864400.0,,,,,
2025-06-10,16.030000686645508,17.18000030517578,15.0,15.1899995803833,4544100.0,,,,,
2025-06-11,20.36000061035156,20.899999618530277,17.75,18.21999931335449,17407500.0,,,,,
2025-06-12,19.479999542236328,19.86000061035156,18.100000381469727,19.46999931335449,5623600.0,,,,,
2025-06-13,18.06999969482422,19.14800071716309,17.600000381469727,18.84000015258789,3886900.0,,,,,
2025-06-16,19.90999984741211,20.3700008392334,17.829999923706055,18.280000686645508,4417200.0,,,,,
2025-06-17,18.989999771118164,20.06999969482422,18.59000015258789,19.739999771118164,2756300.0,,,,,
2025-06-18,20.34000015258789,20.525999069213867,18.899999618530277,19.07999992370605,4108000.0,,,,,
2025-06-20,21.530000686645508,22.399999618530277,20.51000022888184,21.979999542236328,7162400.0,,,,,
2025-06-23,23.700000762939453,24.739999771118164,20.850000381469727,21.34000015258789,7139100.0,,,,,
2025-06-24,23.979999542236328,24.989999771118164,23.333999633789062,24.0,4131300.0,,,,,
2025-06-25,23.530000686645508,24.149999618530277,22.709999084472656,24.040000915527344,3604000.0,,,,,
2025-06-26,25.6200008392334,25.8799991607666,23.75,23.899999618530277,3146600.0,,,,,
2025-06-27,24.100000381469727,26.069000244140625,23.149999618530277,26.040000915527344,6077900.0,,,,,
2025-06-30,24.25,25.15900039672852,24.049999237060547,24.309999465942383,3551900.0,,,,,
2025-07-01,21.63999938964844,23.899999618530277,21.270000457763672,23.899999618530277,4491400.0,,,,,
2025-07-02,21.399999618530277,21.739999771118164,20.31999969482422,21.540000915527344,3753700.0,,,,,
2025-07-03,22.729999542236328,22.790000915527344,21.34000015258789,21.649999618530277,1820100.0,,,,,
2025-07-07,22.420000076293945,22.46999931335449,21.030000686645508,22.170000076293945,2457000.0,,,,,
2025-07-08,23.149999618530277,23.950000762939453,22.21999931335449,22.799999237060547,2543700.0,,,,,
2025-07-09,24.6299991607666,24.88999938964844,23.239999771118164,23.40999984741211,3075000.0,,,,,
2025-07-10,24.459999084472656,25.24099922180176,23.850000381469727,24.190000534057617,2550600.0,,,,,
2025-07-11,23.34000015258789,24.88400077819824,23.10099983215332,23.93000030517578,2452200.0,,,,,
2025-07-14,24.71999931335449,25.0,22.75,23.100000381469727,2408100.0,,,,,
2025-07-15,28.299999237060547,28.440000534057617,25.190000534057617,25.190000534057617,6108700.0,,,,,
2025-07-16,29.030000686645508,29.075000762939453,27.739999771118164,28.299999237060547,3474800.0,,,,,
2025-07-17,28.63999938964844,31.059999465942383,28.450000762939453,29.38999938964844,4514900.0,,,,,
2025-07-18,30.649999618530277,31.309999465942383,28.13999938964844,28.63999938964844,3203300.0,,,,,
2025-07-21,29.31999969482422,31.770000457763672,29.170000076293945,31.31999969482422,2624800.0,,,,,
