Price,Close,High,Low,Open,Volume
Ticker,NBP,NBP,NBP,NBP,NBP
Date,,,,,
2024-08-05,1.149999976158142,1.2000000476837158,1.090000033378601,1.2000000476837158,389300
2024-08-06,1.059999942779541,1.149999976158142,1.059999942779541,1.149999976158142,231600
2024-08-07,1.090000033378601,1.2400000095367432,1.0700000524520874,1.1299999952316284,188900
2024-08-08,1.0499999523162842,1.1100000143051147,0.9900000095367432,1.1100000143051147,342000
2024-08-09,1.059999942779541,1.1100000143051147,1.0399999618530273,1.059999942779541,219000
2024-08-12,1.059999942779541,1.093000054359436,1.0499999523162842,1.0700000524520874,158600
2024-08-13,1.059999942779541,1.100000023841858,1.0399999618530273,1.0499999523162842,307900
2024-08-14,1.059999942779541,1.100000023841858,1.0499999523162842,1.0700000524520874,95000
2024-08-15,1.100000023841858,1.100000023841858,1.062000036239624,1.0800000429153442,151900
2024-08-16,1.2000000476837158,1.2000000476837158,1.100000023841858,1.100000023841858,223000
2024-08-19,1.190000057220459,1.309999942779541,1.1799999475479126,1.2100000381469727,266500
2024-08-20,1.2000000476837158,1.2100000381469727,1.1399999856948853,1.190000057220459,164000
2024-08-21,1.2000000476837158,1.2200000286102295,1.159999966621399,1.2100000381469727,387400
2024-08-22,1.2000000476837158,1.2400000095367432,1.1799999475479126,1.2000000476837158,241100
2024-08-23,1.215000033378601,1.25,1.190000057220459,1.2100000381469727,122700
2024-08-26,1.2999999523162842,1.3300000429153442,1.2200000286102295,1.2200000286102295,242900
2024-08-27,1.2599999904632568,1.409999966621399,1.1799999475479126,1.409999966621399,384100
2024-08-28,1.1699999570846558,1.3079999685287476,1.159999966621399,1.2699999809265137,258800
2024-08-29,1.1200000047683716,1.1799999475479126,1.1200000047683716,1.1799999475479126,98700
2024-08-30,1.1299999952316284,1.218000054359436,1.1200000047683716,1.1799999475479126,206100
2024-09-03,1.0499999523162842,1.2599999904632568,1.0499999523162842,1.190000057220459,281300
2024-09-04,1.0499999523162842,1.1299999952316284,1.0199999809265137,1.0800000429153442,128800
2024-09-05,1.0499999523162842,1.090000033378601,1.0399999618530273,1.059999942779541,116700
2024-09-06,1.0299999713897705,1.0800000429153442,1.0199999809265137,1.0499999523162842,140100
2024-09-09,1.0800000429153442,1.100000023841858,1.0399999618530273,1.0399999618530273,82500
2024-09-10,1.090000033378601,1.100000023841858,1.0499999523162842,1.100000023841858,85100
2024-09-11,1.0700000524520874,1.0950000286102295,1.0499999523162842,1.0800000429153442,59000
2024-09-12,1.0399999618530273,1.0800000429153442,1.0299999713897705,1.0800000429153442,156200
2024-09-13,1.059999942779541,1.0700000524520874,1.0399999618530273,1.0399999618530273,114600
2024-09-16,1.059999942779541,1.0800000429153442,1.0399999618530273,1.0800000429153442,69400
2024-09-17,1.090000033378601,1.1100000143051147,1.059999942779541,1.100000023841858,122600
2024-09-18,1.090000033378601,1.100000023841858,1.059999942779541,1.090000033378601,101300
2024-09-19,1.1100000143051147,1.1369999647140503,1.0800000429153442,1.0800000429153442,174500
2024-09-20,1.0800000429153442,1.1399999856948853,1.0800000429153442,1.100000023841858,283400
2024-09-23,1.0499999523162842,1.1100000143051147,1.0499999523162842,1.0700000524520874,216600
2024-09-24,1.1100000143051147,1.1200000047683716,1.059999942779541,1.0800000429153442,588700
2024-09-25,1.0700000524520874,1.3200000524520874,1.0199999809265137,1.190000057220459,1749600
2024-09-26,1.1100000143051147,1.1399999856948853,1.0700000524520874,1.100000023841858,456000
2024-09-27,1.149999976158142,1.159999966621399,1.0800000429153442,1.149999976158142,418100
2024-09-30,1.2400000095367432,1.2400000095367432,1.1299999952316284,1.1699999570846558,491900
2024-10-01,1.2200000286102295,1.2400000095367432,1.1799999475479126,1.2300000190734863,150900
2024-10-02,1.4600000381469727,1.5,1.2300000190734863,1.2699999809265137,1907000
2024-10-03,1.2999999523162842,1.399999976158142,1.2999999523162842,1.399999976158142,339100
2024-10-04,1.3899999856948853,1.409999966621399,1.340000033378601,1.3600000143051147,230900
2024-10-07,1.4800000190734863,1.5800000429153442,1.3899999856948853,1.3899999856948853,684100
2024-10-08,1.3600000143051147,1.440000057220459,1.2999999523162842,1.440000057220459,431200
2024-10-09,1.309999942779541,1.399999976158142,1.25,1.399999976158142,205200
2024-10-10,1.309999942779541,1.3229999542236328,1.2899999618530273,1.3200000524520874,160700
2024-10-11,1.2699999809265137,1.3700000047683716,1.2300000190734863,1.3700000047683716,216200
2024-10-14,1.3799999952316284,1.4049999713897705,1.2599999904632568,1.2699999809265137,459200
2024-10-15,1.340000033378601,1.3600000143051147,1.2799999713897705,1.350000023841858,359700
2024-10-16,1.350000023841858,1.350000023841858,1.25,1.350000023841858,329400
2024-10-17,1.600000023841858,1.6200000047683716,1.3519999980926514,1.3600000143051147,1771000
2024-10-18,1.4800000190734863,1.6399999856948853,1.440000057220459,1.6100000143051147,465400
2024-10-21,1.3799999952316284,1.5199999809265137,1.3799999952316284,1.5199999809265137,319500
2024-10-22,1.409999966621399,1.4299999475479126,1.350000023841858,1.3600000143051147,446100
2024-10-23,1.3300000429153442,1.4140000343322754,1.2699999809265137,1.399999976158142,310200
2024-10-24,1.2300000190734863,1.3550000190734863,1.1799999475479126,1.2999999523162842,451600
2024-10-25,1.1799999475479126,1.2599999904632568,1.149999976158142,1.2599999904632568,587300
2024-10-28,1.190000057220459,1.2200000286102295,1.1399999856948853,1.2100000381469727,650700
2024-10-29,1.1799999475479126,1.2200000286102295,1.1100000143051147,1.2200000286102295,826500
2024-10-30,1.1100000143051147,1.218000054359436,1.090000033378601,1.159999966621399,579500
2024-10-31,1.0700000524520874,1.149999976158142,1.0499999523162842,1.1100000143051147,438700
2024-11-01,1.0700000524520874,1.1299999952316284,1.0499999523162842,1.090000033378601,256500
2024-11-04,1.090000033378601,1.1299999952316284,1.059999942779541,1.1299999952316284,360000
2024-11-05,1.1299999952316284,1.1399999856948853,1.0700000524520874,1.0700000524520874,227000
2024-11-06,1.090000033378601,1.1200000047683716,1.0399999618530273,1.100000023841858,586600
2024-11-07,1.0800000429153442,1.1299999952316284,1.059999942779541,1.100000023841858,387900
2024-11-08,1.100000023841858,1.100000023841858,1.0700000524520874,1.090000033378601,197300
2024-11-11,1.100000023841858,1.1200000047683716,1.0750000476837158,1.090000033378601,234700
2024-11-12,1.059999942779541,1.100000023841858,1.0399999618530273,1.090000033378601,296200
2024-11-13,1.0399999618530273,1.100000023841858,1.0199999809265137,1.0499999523162842,462000
2024-11-14,1.0700000524520874,1.1299999952316284,1.0399999618530273,1.0499999523162842,340200
2024-11-15,1.0399999618530273,1.090000033378601,1.0199999809265137,1.090000033378601,262100
2024-11-18,1.0099999904632568,1.0800000429153442,1.0,1.0499999523162842,325600
2024-11-19,0.953000009059906,1.0099999904632568,0.8989999890327454,1.0,398100
2024-11-20,0.9800000190734863,0.9879999756813049,0.9100000262260437,0.9800000190734863,159900
2024-11-21,0.9589999914169312,1.0,0.9150000214576721,0.9800000190734863,340000
2024-11-22,0.9399999976158142,0.9800000190734863,0.9100000262260437,0.925000011920929,276900
2024-11-25,0.9399999976158142,0.9900000095367432,0.9300000071525574,0.9300000071525574,287300
2024-11-26,0.9470000267028809,0.9660000205039978,0.9200000166893005,0.949999988079071,120700
2024-11-27,0.9509999752044678,0.968999981880188,0.9300000071525574,0.9599999785423279,196900
2024-11-29,0.9319999814033508,0.9700000286102295,0.9300000071525574,0.9700000286102295,103900
2024-12-02,0.9750000238418579,1.0099999904632568,0.9599999785423279,0.9599999785423279,350400
2024-12-03,1.0199999809265137,1.0299999713897705,1.0099999904632568,1.0099999904632568,281800
2024-12-04,1.090000033378601,1.1299999952316284,1.0,1.0099999904632568,580700
2024-12-05,1.0499999523162842,1.1299999952316284,1.024999976158142,1.090000033378601,508800
2024-12-06,1.0199999809265137,1.0800000429153442,0.984000027179718,1.0499999523162842,183000
2024-12-09,1.0499999523162842,1.1100000143051147,1.0099999904632568,1.0800000429153442,307000
2024-12-10,1.059999942779541,1.0800000429153442,1.0299999713897705,1.0499999523162842,314200
2024-12-11,1.059999942779541,1.0800000429153442,1.0199999809265137,1.0700000524520874,253700
2024-12-12,1.0,1.0700000524520874,1.0,1.0499999523162842,197200
2024-12-13,1.0,1.0149999856948853,0.9200000166893005,1.0,487400
2024-12-16,0.9589999914169312,1.0099999904632568,0.9110000133514404,1.0,304400
2024-12-17,0.9449999928474426,1.0,0.9300000071525574,0.9549999833106995,187700
2024-12-18,0.9200000166893005,0.949999988079071,0.8999999761581421,0.9449999928474426,282300
2024-12-19,0.953000009059906,0.9800000190734863,0.9200000166893005,0.9200000166893005,189400
2024-12-20,0.9229999780654907,0.949999988079071,0.9100000262260437,0.9200000166893005,3639800
2024-12-23,0.9729999899864197,1.0,0.9359999895095825,0.9399999976158142,227600
2024-12-24,0.8999999761581421,0.9620000123977661,0.8989999890327454,0.9509999752044678,359400
2024-12-26,0.8999999761581421,0.9380000233650208,0.8980000019073486,0.9100000262260437,471500
2024-12-27,0.8799999952316284,0.9279999732971191,0.8510000109672546,0.8999999761581421,366200
2024-12-30,0.8799999952316284,0.9100000262260437,0.8500000238418579,0.8799999952316284,399100
2024-12-31,0.8500000238418579,0.9100000262260437,0.8410000205039978,0.8529999852180481,394800
2025-01-02,0.906000018119812,0.9269999861717224,0.8500000238418579,0.8500000238418579,222900
2025-01-03,0.9399999976158142,0.9440000057220459,0.8759999871253967,0.906000018119812,199900
2025-01-06,1.0800000429153442,1.399999976158142,0.9900000095367432,0.9900000095367432,3142000
2025-01-07,0.9819999933242798,1.0800000429153442,0.949999988079071,1.0800000429153442,452300
2025-01-08,1.100000023841858,1.2000000476837158,0.9940000176429749,1.0499999523162842,1412600
2025-01-10,1.0499999523162842,1.1200000047683716,1.0199999809265137,1.100000023841858,463000
2025-01-13,1.0700000524520874,1.1200000047683716,1.0499999523162842,1.1200000047683716,247000
2025-01-14,1.0399999618530273,1.090000033378601,1.0,1.090000033378601,271700
2025-01-15,1.090000033378601,1.100000023841858,1.0199999809265137,1.0499999523162842,146800
2025-01-16,1.100000023841858,1.1399999856948853,1.0700000524520874,1.0800000429153442,384900
2025-01-17,1.0700000524520874,1.1399999856948853,1.0,1.0,366800
2025-01-21,1.090000033378601,1.1150000095367432,1.0750000476837158,1.100000023841858,149300
2025-01-22,1.0700000524520874,1.1200000047683716,1.0549999475479126,1.090000033378601,246500
2025-01-23,1.059999942779541,1.0800000429153442,1.0499999523162842,1.059999942779541,111400
2025-01-24,1.0800000429153442,1.1299999952316284,1.0700000524520874,1.090000033378601,566100
2025-01-27,1.0800000429153442,1.1200000047683716,1.0800000429153442,1.0800000429153442,462500
2025-01-28,1.0299999713897705,1.100000023841858,1.0299999713897705,1.0800000429153442,380000
2025-01-29,1.0499999523162842,1.0800000429153442,1.0449999570846558,1.0499999523162842,328700
2025-01-30,1.059999942779541,1.100000023841858,1.0399999618530273,1.0700000524520874,431400
2025-01-31,1.0199999809265137,1.0800000429153442,1.0099999904632568,1.0700000524520874,252900
2025-02-03,0.9509999752044678,1.0199999809265137,0.949999988079071,1.0099999904632568,260600
2025-02-04,0.9599999785423279,1.0099999904632568,0.949999988079071,0.949999988079071,107900
2025-02-05,0.9649999737739563,0.9800000190734863,0.953000009059906,0.9599999785423279,48000
2025-02-06,0.9639999866485596,0.9869999885559082,0.949999988079071,0.949999988079071,127100
2025-02-07,0.9800000190734863,1.0099999904632568,0.9700000286102295,0.9900000095367432,128500
2025-02-10,0.9350000023841858,1.0399999618530273,0.9300000071525574,0.9800000190734863,734300
2025-02-11,0.9700000286102295,1.0190000534057617,0.9300000071525574,0.9300000071525574,389000
2025-02-12,0.9589999914169312,0.9980000257492065,0.9419999718666077,0.9700000286102295,163100
2025-02-13,0.949999988079071,0.9660000205039978,0.9419999718666077,0.949999988079071,136000
2025-02-14,0.9639999866485596,0.9900000095367432,0.9419999718666077,0.949999988079071,329700
2025-02-18,0.9789999723434448,0.9959999918937683,0.9639999866485596,0.9639999866485596,90700
2025-02-19,0.9700000286102295,0.9959999918937683,0.9679999947547913,0.9879999756813049,147500
2025-02-20,0.9670000076293945,0.9900000095367432,0.9599999785423279,0.9700000286102295,89900
2025-02-21,0.9700000286102295,0.9980000257492065,0.9620000123977661,0.9700000286102295,229100
2025-02-24,0.9409999847412109,0.9980000257492065,0.9409999847412109,0.9599999785423279,158600
2025-02-25,0.8799999952316284,0.9900000095367432,0.8700000047683716,0.9399999976158142,239100
2025-02-26,0.949999988079071,0.9599999785423279,0.8949999809265137,0.925000011920929,651600
2025-02-27,0.8999999761581421,0.949999988079071,0.8999999761581421,0.949999988079071,128500
2025-02-28,0.9259999990463257,0.9399999976158142,0.8799999952316284,0.8980000019073486,45600
2025-03-03,0.9240000247955322,0.9739999771118164,0.9160000085830688,0.9200000166893005,144900
2025-03-04,0.9010000228881836,0.9380000233650208,0.8999999761581421,0.8999999761581421,598800
2025-03-05,0.9010000228881836,0.9010000228881836,0.7599999904632568,0.8100000023841858,648900
2025-03-06,0.8669999837875366,0.9300000071525574,0.8500000238418579,0.8799999952316284,191700
2025-03-07,0.8569999933242798,0.8999999761581421,0.8399999737739563,0.8999999761581421,128800
2025-03-10,0.8119999766349792,0.8600000143051147,0.8100000023841858,0.8600000143051147,127900
2025-03-11,0.8029999732971191,0.8550000190734863,0.7799999713897705,0.8100000023841858,167700
2025-03-12,0.8149999976158142,0.8360000252723694,0.8009999990463257,0.8009999990463257,64200
2025-03-13,0.8399999737739563,0.8399999737739563,0.8100000023841858,0.8209999799728394,160700
2025-03-14,0.8399999737739563,0.8939999938011169,0.8299999833106995,0.8299999833106995,510100
2025-03-17,0.8500000238418579,0.8579999804496765,0.8349999785423279,0.8349999785423279,434300
2025-03-18,0.8500000238418579,0.8700000047683716,0.8029999732971191,0.8489999771118164,448800
2025-03-19,0.8889999985694885,0.8899999856948853,0.8199999928474426,0.8500000238418579,159900
2025-03-20,0.8610000014305115,0.8980000019073486,0.8299999833106995,0.8600000143051147,128900
2025-03-21,0.8510000109672546,0.8709999918937683,0.8500000238418579,0.8569999933242798,79600
2025-03-24,0.8679999709129333,0.8700000047683716,0.8420000076293945,0.8600000143051147,141300
2025-03-25,0.8700000047683716,0.8799999952316284,0.8600000143051147,0.8600000143051147,70700
2025-03-26,0.8360000252723694,0.8700000047683716,0.8330000042915344,0.8700000047683716,106500
2025-03-27,0.8410000205039978,0.8619999885559082,0.8199999928474426,0.8199999928474426,61400
2025-03-28,0.8410000205039978,0.8600000143051147,0.8100000023841858,0.8399999737739563,157800
2025-03-31,0.8240000009536743,0.8339999914169312,0.781000018119812,0.8240000009536743,142500
2025-04-01,0.7879999876022339,0.8299999833106995,0.7710000276565552,0.8159999847412109,104500
2025-04-02,0.777999997138977,0.8149999976158142,0.7599999904632568,0.7599999904632568,135300
2025-04-03,0.7300000190734863,0.75,0.699999988079071,0.7170000076293945,229500
2025-04-04,0.6800000071525574,0.699999988079071,0.5950000286102295,0.6800000071525574,586000
2025-04-07,0.6200000047683716,0.7900000214576721,0.6100000143051147,0.7699999809265137,750700
2025-04-08,0.6859999895095825,0.7799999713897705,0.6399999856948853,0.6499999761581421,602900
2025-04-09,0.6890000104904175,0.7210000157356262,0.6169999837875366,0.6209999918937683,163000
