Date,Close,High,Low,Open,Volume,"('Close', 'IOBT')","('High', 'IOBT')","('Low', 'IOBT')","('Open', 'IOBT')","('Volume', 'IOBT')"
2024-07-08,1.1699999570846558,1.225000023841858,1.159999966621399,1.2000000476837158,51600.0,,,,,
2024-07-09,1.1799999475479126,1.2300000190734863,1.1699999570846558,1.1759999990463257,39800.0,,,,,
2024-07-10,1.25,1.2699999809265137,1.1799999475479126,1.2000000476837158,33200.0,,,,,
2024-07-11,1.3600000143051147,1.4299999475479126,1.25,1.2699999809265137,155500.0,,,,,
2024-07-12,1.2929999828338623,1.3899999856948853,1.2799999713897705,1.3600000143051147,57900.0,,,,,
2024-07-15,1.3799999952316284,1.4500000476837158,1.2510000467300415,1.3899999856948853,109800.0,,,,,
2024-07-16,1.3300000429153442,1.4199999570846558,1.2899999618530271,1.4199999570846558,106300.0,,,,,
2024-07-17,1.3200000524520874,1.3700000047683716,1.2790000438690186,1.3700000047683716,80800.0,,,,,
2024-07-18,1.3799999952316284,1.3899999856948853,1.2799999713897705,1.2999999523162842,54700.0,,,,,
2024-07-19,1.5800000429153442,1.5980000495910645,1.350000023841858,1.3799999952316284,1735300.0,,,,,
2024-07-22,1.5399999618530271,1.7300000190734863,1.5299999713897705,1.6299999952316284,324800.0,,,,,
2024-07-23,1.5049999952316284,1.5950000286102295,1.399999976158142,1.559999942779541,67400.0,,,,,
2024-07-24,1.350000023841858,1.5329999923706057,1.2999999523162842,1.5,142500.0,,,,,
2024-07-25,1.340000033378601,1.4199999570846558,1.2799999713897705,1.350000023841858,164000.0,,,,,
2024-07-26,1.2899999618530271,1.3600000143051147,1.2799999713897705,1.3200000524520874,116100.0,,,,,
2024-07-29,1.3200000524520874,1.340000033378601,1.2799999713897705,1.3300000429153442,30500.0,,,,,
2024-07-30,1.3200000524520874,1.399999976158142,1.2899999618530271,1.340000033378601,30600.0,,,,,
2024-07-31,1.350000023841858,1.3700000047683716,1.309999942779541,1.3200000524520874,51300.0,,,,,
2024-08-01,1.2699999809265137,1.440000057220459,1.25,1.3600000143051147,292100.0,,,,,
2024-08-02,1.2200000286102295,1.25,1.2000000476837158,1.2400000095367432,47800.0,,,,,
2024-08-05,1.2999999523162842,1.3300000429153442,1.100000023841858,1.1699999570846558,61800.0,,,,,
2024-08-06,1.4600000381469729,1.4600000381469729,1.3020000457763672,1.3899999856948853,81100.0,,,,,
2024-08-07,1.3200000524520874,1.5,1.2999999523162842,1.4700000286102295,109100.0,,,,,
2024-08-08,1.440000057220459,1.4789999723434448,1.340000033378601,1.340000033378601,129400.0,,,,,
2024-08-09,1.409999966621399,1.440000057220459,1.399999976158142,1.4199999570846558,52000.0,,,,,
2024-08-12,1.2999999523162842,1.409999966621399,1.2999999523162842,1.399999976158142,50400.0,,,,,
2024-08-13,1.5299999713897705,1.5399999618530271,1.3300000429153442,1.4900000095367432,385700.0,,,,,
2024-08-14,1.399999976158142,1.5950000286102295,1.350000023841858,1.590000033378601,232200.0,,,,,
2024-08-15,1.350000023841858,1.5390000343322754,1.3300000429153442,1.4199999570846558,184100.0,,,,,
2024-08-16,1.399999976158142,1.444000005722046,1.3600000143051147,1.3799999952316284,76200.0,,,,,
2024-08-19,1.4600000381469729,1.5,1.3799999952316284,1.3799999952316284,201200.0,,,,,
2024-08-20,1.5800000429153442,1.600000023841858,1.4390000104904177,1.4600000381469729,191400.0,,,,,
2024-08-21,1.5800000429153442,1.6200000047683716,1.5299999713897705,1.600000023841858,169400.0,,,,,
2024-08-22,1.600000023841858,1.6299999952316284,1.5800000429153442,1.6100000143051147,125700.0,,,,,
2024-08-23,1.6399999856948853,1.6699999570846558,1.5700000524520874,1.6100000143051147,154000.0,,,,,
2024-08-26,1.5700000524520874,1.6649999618530271,1.5499999523162842,1.659999966621399,86000.0,,,,,
2024-08-27,1.590000033378601,1.600000023841858,1.5299999713897705,1.5800000429153442,73000.0,,,,,
2024-08-28,1.5800000429153442,1.6200000047683716,1.5499999523162842,1.6200000047683716,64500.0,,,,,
2024-08-29,1.5399999618530271,1.600000023841858,1.5199999809265137,1.5700000524520874,185600.0,,,,,
2024-08-30,1.5,1.5570000410079956,1.47599995136261,1.5199999809265137,1092000.0,,,,,
2024-09-03,1.0,1.2699999809265137,0.9810000061988832,1.2699999809265137,1165600.0,,,,,
2024-09-04,0.9660000205039978,1.0700000524520874,0.9580000042915344,1.0199999809265137,296700.0,,,,,
2024-09-05,0.8949999809265137,1.0,0.8899999856948853,1.0,606600.0,,,,,
2024-09-06,0.843999981880188,0.8999999761581421,0.800000011920929,0.8999999761581421,635300.0,,,,,
2024-09-09,0.8980000019073486,0.9290000200271606,0.8500000238418579,0.8899999856948853,801400.0,,,,,
2024-09-10,0.8899999856948853,0.9340000152587892,0.8820000290870667,0.8999999761581421,177500.0,,,,,
2024-09-11,0.8149999976158142,0.8830000162124634,0.7910000085830688,0.8799999952316284,640900.0,,,,,
2024-09-12,0.7680000066757202,0.847000002861023,0.7519999742507935,0.8299999833106995,443600.0,,,,,
2024-09-13,0.7509999871253967,0.7850000262260437,0.7329999804496765,0.7699999809265137,627900.0,,,,,
2024-09-16,0.7749999761581421,0.8899999856948853,0.7540000081062317,0.8899999856948853,5340700.0,,,,,
2024-09-17,1.190000057220459,1.2799999713897705,0.7680000066757202,0.7799999713897705,4805900.0,,,,,
2024-09-18,1.159999966621399,1.4199999570846558,1.100000023841858,1.1200000047683716,2456300.0,,,,,
2024-09-19,1.190000057220459,1.2300000190734863,1.090000033378601,1.149999976158142,618900.0,,,,,
2024-09-20,1.1299999952316284,1.2400000095367432,1.0149999856948853,1.1699999570846558,684500.0,,,,,
2024-09-23,1.1200000047683716,1.1799999475479126,1.1200000047683716,1.1200000047683716,194300.0,,,,,
2024-09-24,1.0399999618530271,1.1399999856948853,0.9800000190734864,1.1200000047683716,380900.0,,,,,
2024-09-25,1.0499999523162842,1.0700000524520874,1.0199999809265137,1.0199999809265137,121900.0,,,,,
2024-09-26,1.0700000524520874,1.0800000429153442,1.0299999713897705,1.0499999523162842,88200.0,,,,,
2024-09-27,1.059999942779541,1.093000054359436,1.0299999713897705,1.0800000429153442,86800.0,,,,,
2024-09-30,1.0499999523162842,1.0889999866485596,1.034999966621399,1.0700000524520874,81700.0,,,,,
2024-10-01,1.0499999523162842,1.059999942779541,1.0299999713897705,1.059999942779541,61400.0,,,,,
2024-10-02,1.0499999523162842,1.118000030517578,1.0199999809265137,1.0499999523162842,102800.0,,,,,
2024-10-03,1.0099999904632568,1.059999942779541,1.0099999904632568,1.059999942779541,57100.0,,,,,
2024-10-04,1.149999976158142,1.190999984741211,1.0199999809265137,1.0210000276565552,372100.0,,,,,
2024-10-07,1.0700000524520874,1.1699999570846558,1.059999942779541,1.1699999570846558,177400.0,,,,,
2024-10-08,1.149999976158142,1.149999976158142,1.0499999523162842,1.1100000143051147,81500.0,,,,,
2024-10-09,1.100000023841858,1.1799999475479126,1.090000033378601,1.1799999475479126,49000.0,,,,,
2024-10-10,1.0299999713897705,1.090000033378601,1.0210000276565552,1.0800000429153442,135400.0,,,,,
2024-10-11,1.0800000429153442,1.1399999856948853,1.0299999713897705,1.0499999523162842,63600.0,,,,,
2024-10-14,1.159999966621399,1.159999966621399,1.100000023841858,1.1200000047683716,111700.0,,,,,
2024-10-15,1.190000057220459,1.215000033378601,1.100000023841858,1.190000057220459,169500.0,,,,,
2024-10-16,1.190000057220459,1.2000000476837158,1.1200000047683716,1.1799999475479126,75900.0,,,,,
2024-10-17,1.2100000381469729,1.2300000190734863,1.180999994277954,1.180999994277954,111000.0,,,,,
2024-10-18,1.2400000095367432,1.2599999904632568,1.1950000524520874,1.2300000190734863,113400.0,,,,,
2024-10-21,1.190000057220459,1.2699999809265137,1.1399999856948853,1.2599999904632568,129800.0,,,,,
2024-10-22,1.2300000190734863,1.25,1.184000015258789,1.2000000476837158,27100.0,,,,,
2024-10-23,1.2400000095367432,1.2799999713897705,1.2300000190734863,1.2400000095367432,68700.0,,,,,
2024-10-24,1.2200000286102295,1.2400000095367432,1.2000000476837158,1.2400000095367432,47300.0,,,,,
2024-10-25,1.2100000381469729,1.2719999551773071,1.1699999570846558,1.2400000095367432,165300.0,,,,,
2024-10-28,1.3300000429153442,1.350000023841858,1.2350000143051147,1.2599999904632568,144200.0,,,,,
2024-10-29,1.2949999570846558,1.350000023841858,1.2799999713897705,1.3300000429153442,62200.0,,,,,
2024-10-30,1.2799999713897705,1.2999999523162842,1.2400000095367432,1.2999999523162842,39800.0,,,,,
2024-10-31,1.2400000095367432,1.3600000143051147,1.2100000381469729,1.2100000381469729,98500.0,,,,,
2024-11-01,1.2000000476837158,1.2699999809265137,1.1799999475479126,1.2699999809265137,62000.0,,,,,
2024-11-04,1.1799999475479126,1.2000000476837158,1.1399999856948853,1.1799999475479126,69500.0,,,,,
2024-11-05,1.149999976158142,1.190000057220459,1.1100000143051147,1.159999966621399,112300.0,,,,,
2024-11-06,1.159999966621399,1.2200000286102295,1.1299999952316284,1.149999976158142,139400.0,,,,,
2024-11-07,1.2300000190734863,1.2599999904632568,1.1699999570846558,1.2100000381469729,192900.0,,,,,
2024-11-08,1.100000023841858,1.2899999618530271,1.0,1.2899999618530271,2685700.0,,,,,
2024-11-11,1.0499999523162842,1.2109999656677246,1.0199999809265137,1.159999966621399,319500.0,,,,,
2024-11-12,0.9269999861717224,1.0399999618530271,0.8619999885559082,1.0399999618530271,499600.0,,,,,
2024-11-13,0.9700000286102296,1.0399999618530271,0.968999981880188,0.968999981880188,324200.0,,,,,
2024-11-14,0.8899999856948853,1.003999948501587,0.8539999723434448,1.0,492900.0,,,,,
2024-11-15,0.8199999928474426,0.8949999809265137,0.7900000214576721,0.8949999809265137,377000.0,,,,,
2024-11-18,0.875,0.9800000190734864,0.8199999928474426,0.8309999704360962,216300.0,,,,,
2024-11-19,0.8700000047683716,0.9359999895095824,0.8240000009536743,0.8899999856948853,142300.0,,,,,
2024-11-20,0.8209999799728394,0.9100000262260436,0.800000011920929,0.8600000143051147,298500.0,,,,,
2024-11-21,0.6819999814033508,0.8600000143051147,0.6600000262260437,0.8299999833106995,5135700.0,,,,,
2024-11-22,0.7080000042915344,0.7699999809265137,0.6899999976158142,0.722000002861023,1182500.0,,,,,
2024-11-25,0.75,0.777999997138977,0.699999988079071,0.7300000190734863,686300.0,,,,,
2024-11-26,0.7480000257492065,0.7850000262260437,0.7099999785423279,0.7599999904632568,350800.0,,,,,
2024-11-27,0.8500000238418579,0.8700000047683716,0.7210000157356262,0.7400000095367432,791800.0,,,,,
2024-11-29,0.8899999856948853,0.9079999923706056,0.8500000238418579,0.8799999952316284,294800.0,,,,,
2024-12-02,0.8989999890327454,0.949999988079071,0.8799999952316284,0.949999988079071,322100.0,,,,,
2024-12-03,0.8600000143051147,0.9350000023841858,0.8100000023841858,0.8899999856948853,408900.0,,,,,
2024-12-04,0.8299999833106995,0.8999999761581421,0.800000011920929,0.8700000047683716,399500.0,,,,,
2024-12-05,0.8190000057220459,0.8669999837875366,0.8029999732971191,0.8199999928474426,277900.0,,,,,
2024-12-06,0.8600000143051147,0.8600000143051147,0.8149999976158142,0.8299999833106995,134100.0,,,,,
2024-12-09,0.8769999742507935,0.8899999856948853,0.8500000238418579,0.8600000143051147,188500.0,,,,,
2024-12-10,0.8450000286102295,0.8799999952316284,0.8199999928474426,0.8510000109672546,440900.0,,,,,
2024-12-11,0.843999981880188,0.8500000238418579,0.800000011920929,0.8389999866485596,407600.0,,,,,
2024-12-12,0.7919999957084656,0.8479999899864197,0.7509999871253967,0.8199999928474426,515500.0,,,,,
2024-12-13,0.8100000023841858,0.8230000138282776,0.753000020980835,0.7799999713897705,170400.0,,,,,
2024-12-16,0.7870000004768372,0.8420000076293945,0.7509999871253967,0.8100000023841858,338400.0,,,,,
2024-12-17,0.7590000033378601,0.8080000281333923,0.7509999871253967,0.7860000133514404,125800.0,,,,,
2024-12-18,0.765999972820282,0.7799999713897705,0.7279999852180481,0.7590000033378601,208800.0,,,,,
2024-12-19,0.7599999904632568,0.7689999938011169,0.7540000081062317,0.7599999904632568,161900.0,,,,,
2024-12-20,0.7710000276565552,0.781000018119812,0.75,0.75,214700.0,,,,,
2024-12-23,0.8899999856948853,0.9089999794960022,0.7799999713897705,0.8100000023841858,534200.0,,,,,
2024-12-24,0.9100000262260436,0.9100000262260436,0.8550000190734863,0.8999999761581421,292200.0,,,,,
2024-12-26,0.9399999976158142,0.9810000061988832,0.8999999761581421,0.9399999976158142,292900.0,,,,,
2024-12-27,0.9800000190734864,1.059999942779541,0.9200000166893004,0.9200000166893004,554300.0,,,,,
2024-12-30,0.9419999718666076,1.059999942779541,0.930999994277954,0.9800000190734864,160600.0,,,,,
2024-12-31,0.9200000166893004,0.9380000233650208,0.8799999952316284,0.9269999861717224,137200.0,,,,,
2025-01-02,0.9259999990463256,0.9559999704360962,0.9010000228881836,0.949999988079071,190600.0,,,,,
2025-01-03,0.9350000023841858,0.9919999837875366,0.8999999761581421,0.9200000166893004,174200.0,,,,,
2025-01-06,0.8980000019073486,0.9869999885559082,0.8730000257492065,0.959999978542328,198000.0,,,,,
2025-01-07,0.8999999761581421,0.9229999780654908,0.8799999952316284,0.8999999761581421,97300.0,,,,,
2025-01-08,0.8600000143051147,0.9490000009536744,0.8510000109672546,0.8899999856948853,87100.0,,,,,
2025-01-10,0.8709999918937683,0.9290000200271606,0.8510000109672546,0.8799999952316284,170300.0,,,,,
2025-01-13,0.8629999756813049,0.8930000066757202,0.8309999704360962,0.8709999918937683,157900.0,,,,,
2025-01-14,0.8289999961853027,0.8610000014305115,0.8009999990463257,0.8610000014305115,108100.0,,,,,
2025-01-15,0.7900000214576721,0.8399999737739563,0.7799999713897705,0.828000009059906,152700.0,,,,,
2025-01-16,0.8090000152587891,0.8399999737739563,0.7730000019073486,0.7799999713897705,50800.0,,,,,
2025-01-17,0.8370000123977661,0.8399999737739563,0.8100000023841858,0.8399999737739563,127000.0,,,,,
2025-01-21,0.871999979019165,0.8790000081062317,0.8349999785423279,0.8500000238418579,144200.0,,,,,
2025-01-22,0.8999999761581421,0.9200000166893004,0.8799999952316284,0.8799999952316284,138400.0,,,,,
2025-01-23,0.8949999809265137,0.9020000100135804,0.8690000176429749,0.8999999761581421,163200.0,,,,,
2025-01-24,0.9449999928474426,0.9900000095367432,0.8709999918937683,0.8999999761581421,230900.0,,,,,
2025-01-27,0.9700000286102296,1.0549999475479126,0.949999988079071,1.0,485200.0,,,,,
2025-01-28,0.949999988079071,1.065999984741211,0.9200000166893004,1.0299999713897705,184000.0,,,,,
2025-01-29,0.9399999976158142,0.975000023841858,0.8999999761581421,0.9300000071525574,62400.0,,,,,
2025-01-30,0.9399999976158142,0.984000027179718,0.9100000262260436,0.9399999976158142,39500.0,,,,,
2025-01-31,0.8999999761581421,0.9700000286102296,0.8700000047683716,0.9399999976158142,51200.0,,,,,
2025-02-03,0.8899999856948853,0.8999999761581421,0.8629999756813049,0.8799999952316284,37800.0,,,,,
2025-02-04,0.949999988079071,0.949999988079071,0.8709999918937683,0.8930000066757202,167200.0,,,,,
2025-02-05,0.9490000009536744,0.9490000009536744,0.9049999713897704,0.9319999814033508,26200.0,,,,,
2025-02-06,0.9700000286102296,0.9789999723434448,0.9200000166893004,0.9300000071525574,133000.0,,,,,
2025-02-07,0.9559999704360962,0.9800000190734864,0.9300000071525574,0.9319999814033508,60500.0,,,,,
2025-02-10,0.9049999713897704,0.949999988079071,0.9049999713897704,0.9300000071525574,140800.0,,,,,
2025-02-11,0.9399999976158142,0.9700000286102296,0.8899999856948853,0.8989999890327454,40300.0,,,,,
2025-02-12,0.915000021457672,0.9350000023841858,0.8970000147819519,0.9200000166893004,16700.0,,,,,
2025-02-13,0.9399999976158142,0.9459999799728394,0.9010000228881836,0.9100000262260436,32600.0,,,,,
2025-02-14,0.930999994277954,0.959999978542328,0.925000011920929,0.9399999976158142,60500.0,,,,,
2025-02-18,0.9700000286102296,0.9700000286102296,0.9100000262260436,0.9399999976158142,143800.0,,,,,
2025-02-19,1.0,1.0,0.949999988079071,0.9700000286102296,43000.0,,,,,
2025-02-20,1.1100000143051147,1.1349999904632568,0.9589999914169312,0.9800000190734864,373800.0,,,,,
2025-02-21,1.100000023841858,1.100000023841858,1.0099999904632568,1.090000033378601,83100.0,,,,,
2025-02-24,1.0499999523162842,1.2000000476837158,1.0,1.159999966621399,473400.0,,,,,
2025-02-25,0.9819999933242798,1.0399999618530271,0.8999999761581421,1.0399999618530271,209800.0,,,,,
2025-02-26,1.0,1.0299999713897705,0.9010000228881836,1.0,127400.0,,,,,
2025-02-27,0.9990000128746032,1.0180000066757202,0.959999978542328,0.9819999933242798,62300.0,,,,,
2025-02-28,0.9449999928474426,0.9879999756813048,0.8999999761581421,0.949999988079071,135200.0,,,,,
2025-03-03,0.8629999756813049,0.9900000095367432,0.8399999737739563,0.9300000071525574,239100.0,,,,,
2025-03-04,0.9139999747276306,0.9399999976158142,0.8199999928474426,0.8330000042915344,124000.0,,,,,
2025-03-05,0.8999999761581421,0.959999978542328,0.8759999871253967,0.959999978542328,149300.0,,,,,
2025-03-06,0.9169999957084656,0.9169999957084656,0.8759999871253967,0.8830000162124634,48700.0,,,,,
2025-03-07,0.8999999761581421,0.959999978542328,0.8999999761581421,0.9200000166893004,96000.0,,,,,
2025-03-10,0.859000027179718,0.9100000262260436,0.8309999704360962,0.9100000262260436,90700.0,,,,,
2025-03-11,0.8820000290870667,0.944000005722046,0.8320000171661377,0.8539999723434448,93700.0,,,,,
2025-03-12,0.9100000262260436,0.9300000071525574,0.8569999933242798,0.8999999761581421,34900.0,,,,,
2025-03-13,0.8899999856948853,0.9229999780654908,0.8700000047683716,0.8870000243186951,18600.0,,,,,
2025-03-14,0.8790000081062317,0.921999990940094,0.8640000224113464,0.8899999856948853,42400.0,,,,,
2025-03-17,0.9190000295639038,0.9190000295639038,0.8640000224113464,0.9190000295639038,27900.0,,,,,
2025-03-18,0.9010000228881836,0.930999994277954,0.8600000143051147,0.930999994277954,66000.0,,,,,
2025-03-19,0.8999999761581421,0.9399999976158142,0.8899999856948853,0.9399999976158142,18100.0,,,,,
2025-03-20,0.949999988079071,0.9900000095367432,0.9070000052452089,0.959999978542328,159100.0,,,,,
2025-03-21,0.959999978542328,0.9789999723434448,0.8999999761581421,0.9700000286102296,58300.0,,,,,
2025-03-24,1.0,1.059999942779541,0.9800000190734864,0.9800000190734864,171300.0,,,,,
2025-03-25,1.1699999570846558,1.3700000047683716,1.0800000429153442,1.100000023841858,2155900.0,,,,,
2025-03-26,1.2000000476837158,1.25,1.1100000143051147,1.2000000476837158,393400.0,,,,,
2025-03-27,1.159999966621399,1.2389999628067017,1.1399999856948853,1.2300000190734863,151600.0,,,,,
2025-03-28,1.159999966621399,1.2400000095367432,1.1200000047683716,1.2000000476837158,218700.0,,,,,
2025-03-31,1.090000033378601,1.1990000009536743,1.0499999523162842,1.1699999570846558,208700.0,,,,,
2025-04-01,0.9959999918937684,1.1200000047683716,0.9900000095367432,1.090000033378601,233300.0,,,,,
2025-04-02,1.0700000524520874,1.090000033378601,0.9269999861717224,0.9739999771118164,139900.0,,,,,
2025-04-03,1.0049999952316284,1.0499999523162842,0.9900000095367432,1.0399999618530271,109300.0,,,,,
2025-04-04,0.984000027179718,1.0099999904632568,0.9269999861717224,0.9679999947547911,180200.0,,,,,
2025-04-07,0.9100000262260436,0.959999978542328,0.8500000238418579,0.9100000262260436,263900.0,,,,,
2025-04-08,0.8320000171661377,0.959999978542328,0.8299999833106995,0.9559999704360962,326800.0,,,,,
2025-04-09,0.878000020980835,0.9190000295639038,0.8299999833106995,0.8560000061988831,226900.0,,,,,
2025-04-10,0.8579999804496765,0.9399999976158142,0.8320000171661377,0.8700000047683716,127400.0,,,,,
2025-04-11,0.8569999933242798,0.8899999856948853,0.8500000238418579,0.8500000238418579,29500.0,,,,,
2025-04-14,0.8980000019073486,0.906000018119812,0.8569999933242798,0.906000018119812,104600.0,,,,,
2025-04-15,0.8880000114440918,0.9399999976158142,0.8600000143051147,0.8999999761581421,110800.0,,,,,
2025-04-16,0.8899999856948853,0.9300000071525574,0.8500000238418579,0.8830000162124634,70200.0,,,,,
2025-04-17,0.8600000143051147,0.9200000166893004,0.8600000143051147,0.875,41300.0,,,,,
2025-04-21,0.8889999985694885,0.9100000262260436,0.8539999723434448,0.8539999723434448,68200.0,,,,,
2025-04-22,0.9079999923706056,0.9300000071525574,0.8899999856948853,0.906000018119812,99200.0,,,,,
2025-04-23,0.9399999976158142,0.9649999737739564,0.9200000166893004,0.949999988079071,85700.0,,,,,
2025-04-24,0.9229999780654908,0.949999988079071,0.9100000262260436,0.949999988079071,63300.0,,,,,
2025-04-25,0.959999978542328,1.0,0.8500000238418579,0.9300000071525574,213600.0,,,,,
2025-04-28,0.949999988079071,0.959999978542328,0.9110000133514404,0.949999988079071,50200.0,,,,,
2025-04-29,0.9449999928474426,0.9589999914169312,0.9039999842643738,0.9589999914169312,62400.0,,,,,
2025-04-30,0.9700000286102296,0.9700000286102296,0.9169999957084656,0.9169999957084656,42700.0,,,,,
2025-05-01,1.0099999904632568,1.059999942779541,0.972000002861023,0.972000002861023,72800.0,,,,,
2025-05-02,1.0199999809265137,1.059999942779541,0.9509999752044678,1.059999942779541,54200.0,,,,,
2025-05-05,1.1399999856948853,1.1699999570846558,1.0099999904632568,1.0299999713897705,231300.0,,,,,
2025-05-06,1.0700000524520874,1.1979999542236328,1.0299999713897705,1.149999976158142,90700.0,,,,,
2025-05-07,0.9850000143051147,1.100000023841858,0.9769999980926514,1.100000023841858,65300.0,,,,,
2025-05-08,0.9900000095367432,1.0199999809265137,0.949999988079071,1.0099999904632568,52300.0,,,,,
2025-05-09,1.0,1.0700000524520874,0.9900000095367432,1.0,67400.0,,,,,
2025-05-12,1.0299999713897705,1.0700000524520874,0.9900000095367432,1.0700000524520874,99300.0,,,,,
2025-05-13,1.0,1.0679999589920044,0.9700000286102296,1.059999942779541,86400.0,,,,,
2025-05-14,0.9800000190734864,1.0499999523162842,0.975000023841858,0.9900000095367432,119900.0,,,,,
2025-05-15,1.0199999809265137,1.0299999713897705,0.9290000200271606,0.9800000190734864,69000.0,,,,,
2025-05-16,0.9800000190734864,1.0299999713897705,0.9700000286102296,1.0199999809265137,85700.0,,,,,
2025-05-19,1.0399999618530271,1.0499999523162842,0.9900000095367432,1.0099999904632568,85300.0,,,,,
2025-05-20,1.0299999713897705,1.0499999523162842,1.0099999904632568,1.0499999523162842,78200.0,,,,,
2025-05-21,1.1100000143051147,1.1399999856948853,1.0099999904632568,1.0299999713897705,150400.0,,,,,
2025-05-22,1.2000000476837158,1.2899999618530271,1.1299999952316284,1.149999976158142,412500.0,,,,,
2025-05-23,1.2100000381469729,1.2799999713897705,1.1690000295639038,1.2799999713897705,154400.0,,,,,
2025-05-27,1.1399999856948853,1.287999987602234,1.090000033378601,1.2100000381469729,297600.0,,,,,
2025-05-28,1.190000057220459,1.2300000190734863,1.1430000066757202,1.159999966621399,185500.0,,,,,
2025-05-29,1.2100000381469729,1.2339999675750732,1.1699999570846558,1.2000000476837158,78700.0,,,,,
2025-05-30,1.4199999570846558,1.4500000476837158,1.184999942779541,1.2300000190734863,493700.0,,,,,
2025-06-02,1.6200000047683716,1.649999976158142,1.465000033378601,1.4700000286102295,641000.0,,,,,
2025-06-03,1.5099999904632568,1.7000000476837158,1.5,1.659999966621399,413900.0,,,,,
2025-06-04,1.4500000476837158,1.6399999856948853,1.409999966621399,1.6399999856948853,192400.0,,,,,
2025-06-05,1.5,1.5399999618530271,1.4600000381469729,1.4600000381469729,132600.0,,,,,
2025-06-06,1.600000023841858,1.600000023841858,1.5,1.590000033378601,182900.0,,,,,
2025-06-09,1.5499999523162842,1.6100000143051147,1.4700000286102295,1.6100000143051147,241200.0,,,,,
2025-06-10,1.4800000190734863,1.600000023841858,1.4500000476837158,1.559999942779541,180000.0,,,,,
2025-06-11,1.5,1.5449999570846558,1.4700000286102295,1.5299999713897705,102500.0,,,,,
2025-06-12,1.5,1.5700000524520874,1.4850000143051147,1.5700000524520874,93400.0,,,,,
2025-06-13,1.350000023841858,1.5,1.2000000476837158,1.5,384700.0,,,,,
2025-06-16,1.3200000524520874,1.399999976158142,1.2999999523162842,1.399999976158142,175000.0,,,,,
2025-06-17,1.3200000524520874,1.3760000467300415,1.2999999523162842,1.3200000524520874,111200.0,,,,,
2025-06-18,1.2999999523162842,1.350000023841858,1.2599999904632568,1.340000033378601,136800.0,,,,,
2025-06-20,1.2999999523162842,1.309999942779541,1.25,1.2999999523162842,57800.0,,,,,
2025-06-23,1.2999999523162842,1.3200000524520874,1.2599999904632568,1.3200000524520874,50700.0,,,,,
2025-06-24,1.3899999856948853,1.3899999856948853,1.2999999523162842,1.340000033378601,163900.0,,,,,
2025-06-25,1.5099999904632568,1.5099999904632568,1.409999966621399,1.409999966621399,141500.0,,,,,
2025-06-26,1.4800000190734863,1.5499999523162842,1.4500000476837158,1.5299999713897705,157600.0,,,,,
2025-06-27,1.440000057220459,1.5199999809265137,1.409999966621399,1.4900000095367432,145100.0,,,,,
2025-06-30,1.3899999856948853,1.4900000095367432,1.350000023841858,1.4900000095367432,165800.0,,,,,
