Date,Close,High,Low,Open,Volume,"('Close', 'ATCH')","('High', 'ATCH')","('Low', 'ATCH')","('Open', 'ATCH')","('Volume', 'ATCH')"
2024-07-05,61.79999923706055,62.400001525878906,61.20000076293945,61.79999923706055,83.0,,,,,
2024-07-08,61.79999923706055,64.19999694824219,60.59999847412109,63.59999847412109,192.0,,,,,
2024-07-09,60.59999847412109,65.4000015258789,60.59999847412109,63.0,17.0,,,,,
2024-07-10,58.79999923706055,66.0,58.79999923706055,66.0,1070.0,,,,,
2024-07-11,46.79999923706055,61.20000076293945,46.68000030517578,58.79999923706055,2627.0,,,,,
2024-07-12,42.59999847412109,49.13999938964844,39.0,49.13999938964844,1927.0,,,,,
2024-07-15,43.20000076293945,45.0,42.0,44.81999969482422,773.0,,,,,
2024-07-16,42.59999847412109,45.59999847412109,42.59999847412109,45.59999847412109,4318.0,,,,,
2024-07-17,38.400001525878906,43.79999923706055,38.040000915527344,43.79999923706055,2138.0,,,,,
2024-07-18,36.0,39.0,33.060001373291016,39.0,1860.0,,,,,
2024-07-19,34.439998626708984,36.77999877929688,33.060001373291016,35.34000015258789,642.0,,,,,
2024-07-22,30.0,36.0,30.0,35.400001525878906,2295.0,,,,,
2024-07-23,33.29999923706055,37.20000076293945,29.100000381469727,29.100000381469727,49300.0,,,,,
2024-07-24,25.200000762939453,29.399999618530277,24.0,29.280000686645508,10238.0,,,,,
2024-07-25,25.200000762939453,28.559999465942383,24.0,24.420000076293945,4403.0,,,,,
2024-07-26,28.13999938964844,28.13999938964844,25.200000762939453,26.15999984741211,4825.0,,,,,
2024-07-29,26.63999938964844,28.13999938964844,25.799999237060547,27.299999237060547,2768.0,,,,,
2024-07-30,21.600000381469727,27.0,21.0,26.63999938964844,2823.0,,,,,
2024-07-31,20.040000915527344,22.799999237060547,19.5,22.020000457763672,45013.0,,,,,
2024-08-01,16.920000076293945,22.799999237060547,16.260000228881836,21.600000381469727,55003.0,,,,,
2024-08-02,16.200000762939453,18.0,15.300000190734863,16.739999771118164,7148.0,,,,,
2024-08-05,17.280000686645508,17.280000686645508,12.65999984741211,15.0,9767.0,,,,,
2024-08-06,13.800000190734863,19.200000762939453,12.600000381469728,16.739999771118164,4897.0,,,,,
2024-08-07,14.399999618530272,14.9399995803833,14.399999618530272,14.399999618530272,2775.0,,,,,
2024-08-08,15.720000267028809,15.899999618530272,13.800000190734863,13.800000190734863,1900.0,,,,,
2024-08-09,16.139999389648438,16.139999389648438,15.0600004196167,15.960000038146973,768.0,,,,,
2024-08-12,15.899999618530272,17.100000381469727,15.600000381469728,15.600000381469728,1872.0,,,,,
2024-08-13,16.200000762939453,16.799999237060547,15.0,15.300000190734863,1492.0,,,,,
2024-08-14,17.34000015258789,17.34000015258789,15.0,16.200000762939453,548.0,,,,,
2024-08-15,22.13999938964844,22.979999542236328,18.479999542236328,19.200000762939453,9825.0,,,,,
2024-08-16,14.880000114440918,23.100000381469727,13.380000114440918,22.26000022888184,25742.0,,,,,
2024-08-19,14.699999809265137,16.799999237060547,13.199999809265137,14.520000457763672,6657.0,,,,,
2024-08-20,13.5600004196167,15.420000076293944,13.5600004196167,15.0,3787.0,,,,,
2024-08-21,13.31999969482422,14.699999809265137,12.0,14.399999618530272,4528.0,,,,,
2024-08-22,12.899999618530272,13.199999809265137,11.699999809265137,13.020000457763672,7177.0,,,,,
2024-08-23,13.380000114440918,13.5600004196167,12.18000030517578,12.720000267028809,2362.0,,,,,
2024-08-26,13.260000228881836,14.640000343322754,12.720000267028809,13.380000114440918,3793.0,,,,,
2024-08-27,12.84000015258789,13.800000190734863,12.600000381469728,13.5600004196167,5375.0,,,,,
2024-08-28,13.020000457763672,15.0,12.0,13.260000228881836,2228.0,,,,,
2024-08-29,12.899999618530272,13.199999809265137,12.300000190734863,12.539999961853027,902.0,,,,,
2024-08-30,13.199999809265137,13.199999809265137,12.600000381469728,12.899999618530272,1015.0,,,,,
2024-09-03,13.5600004196167,14.699999809265137,12.600000381469728,13.199999809265137,5102.0,,,,,
2024-09-04,14.399999618530272,14.399999618530272,12.0,12.899999618530272,3992.0,,,,,
2024-09-05,13.199999809265137,14.520000457763672,12.779999732971191,14.520000457763672,1388.0,,,,,
2024-09-06,12.300000190734863,13.140000343322754,12.0,12.720000267028809,2117.0,,,,,
2024-09-09,12.0,13.199999809265137,10.800000190734863,13.199999809265137,4525.0,,,,,
2024-09-10,10.859999656677246,11.880000114440918,10.800000190734863,11.15999984741211,5183.0,,,,,
2024-09-11,10.31999969482422,11.220000267028809,10.199999809265137,10.859999656677246,4020.0,,,,,
2024-09-12,9.720000267028809,10.979999542236328,9.300000190734863,10.68000030517578,6155.0,,,,,
2024-09-13,9.779999732971191,11.399999618530272,9.600000381469728,11.399999618530272,4625.0,,,,,
2024-09-16,9.300000190734863,10.619999885559082,9.300000190734863,10.199999809265137,2582.0,,,,,
2024-09-17,9.720000267028809,10.079999923706056,9.600000381469728,9.84000015258789,5127.0,,,,,
2024-09-18,8.520000457763672,9.720000267028809,8.399999618530273,9.720000267028809,10678.0,,,,,
2024-09-19,10.920000076293944,11.220000267028809,9.0,9.119999885559082,20810.0,,,,,
2024-09-20,12.600000381469728,12.600000381469728,10.199999809265137,10.5,15130.0,,,,,
2024-09-23,11.880000114440918,12.300000190734863,10.31999969482422,12.300000190734863,7567.0,,,,,
2024-09-24,11.579999923706056,12.0,11.399999618530272,12.0,16222.0,,,,,
2024-09-25,17.8799991607666,25.799999237060547,16.799999237060547,24.0,2607135.0,,,,,
2024-09-26,17.579999923706055,17.700000762939453,14.399999618530272,15.300000190734863,86313.0,,,,,
2024-09-27,15.300000190734863,16.079999923706055,13.800000190734863,15.600000381469728,43410.0,,,,,
2024-09-30,12.359999656677246,15.359999656677246,11.760000228881836,15.18000030517578,27238.0,,,,,
2024-10-01,11.699999809265137,12.84000015258789,10.920000076293944,12.0,15022.0,,,,,
2024-10-02,12.0600004196167,12.720000267028809,11.399999618530272,11.699999809265137,7425.0,,,,,
2024-10-03,13.199999809265137,14.399999618530272,12.0600004196167,12.0600004196167,22640.0,,,,,
2024-10-04,13.260000228881836,13.920000076293944,13.199999809265137,13.199999809265137,6150.0,,,,,
2024-10-07,12.84000015258789,13.619999885559082,12.479999542236328,13.199999809265137,5760.0,,,,,
2024-10-08,12.300000190734863,12.65999984741211,11.699999809265137,12.65999984741211,5792.0,,,,,
2024-10-09,12.600000381469728,13.199999809265137,11.579999923706056,11.9399995803833,6628.0,,,,,
2024-10-10,12.779999732971191,13.800000190734863,12.720000267028809,12.720000267028809,9295.0,,,,,
2024-10-11,11.399999618530272,12.600000381469728,11.279999732971191,12.479999542236328,8818.0,,,,,
2024-10-14,10.5,11.399999618530272,10.199999809265137,11.34000015258789,3993.0,,,,,
2024-10-15,10.31999969482422,10.5,10.199999809265137,10.5,4790.0,,,,,
2024-10-16,10.859999656677246,11.279999732971191,10.31999969482422,10.800000190734863,2917.0,,,,,
2024-10-17,10.800000190734863,10.979999542236328,10.260000228881836,10.800000190734863,6272.0,,,,,
2024-10-18,10.5600004196167,11.399999618530272,10.31999969482422,10.5600004196167,2980.0,,,,,
2024-10-21,11.640000343322754,12.0,10.260000228881836,10.5600004196167,9663.0,,,,,
2024-10-22,11.9399995803833,13.4399995803833,11.640000343322754,11.640000343322754,31015.0,,,,,
2024-10-23,10.920000076293944,11.9399995803833,10.859999656677246,11.880000114440918,7643.0,,,,,
2024-10-24,9.899999618530272,10.800000190734863,9.720000267028809,10.800000190734863,7105.0,,,,,
2024-10-25,10.68000030517578,10.800000190734863,9.960000038146973,9.960000038146973,4645.0,,,,,
2024-10-28,10.199999809265137,10.800000190734863,10.079999923706056,10.5,3008.0,,,,,
2024-10-29,9.84000015258789,10.199999809265137,9.539999961853027,10.199999809265137,4168.0,,,,,
2024-10-30,9.600000381469728,10.199999809265137,9.239999771118164,9.899999618530272,4442.0,,,,,
2024-10-31,9.479999542236328,9.720000267028809,8.579999923706055,9.359999656677246,2368.0,,,,,
2024-11-01,9.479999542236328,10.199999809265137,7.440000057220459,9.479999542236328,3772.0,,,,,
2024-11-04,10.020000457763672,10.020000457763672,8.880000114440918,9.0,3217.0,,,,,
2024-11-05,9.600000381469728,9.960000038146973,9.119999885559082,9.600000381469728,2148.0,,,,,
2024-11-06,10.800000190734863,10.800000190734863,8.579999923706055,8.579999923706055,493798.0,,,,,
2024-11-07,16.799999237060547,26.940000534057617,15.239999771118164,18.059999465942383,2797517.0,,,,,
2024-11-08,14.880000114440918,14.880000114440918,11.279999732971191,12.18000030517578,111195.0,,,,,
2024-11-11,12.779999732971191,15.539999961853027,12.720000267028809,15.539999961853027,29487.0,,,,,
2024-11-12,12.239999771118164,12.779999732971191,11.520000457763672,12.600000381469728,13763.0,,,,,
2024-11-13,10.739999771118164,12.0,10.260000228881836,12.0,16310.0,,,,,
2024-11-14,11.100000381469728,11.100000381469728,10.31999969482422,10.739999771118164,6035.0,,,,,
2024-11-15,10.800000190734863,11.039999961853027,9.479999542236328,10.739999771118164,104645.0,,,,,
2024-11-18,13.199999809265137,18.36000061035156,12.119999885559082,14.9399995803833,4061962.0,,,,,
2024-11-19,11.81999969482422,14.100000381469728,11.34000015258789,11.520000457763672,100698.0,,,,,
2024-11-20,13.5600004196167,13.800000190734863,11.100000381469728,11.34000015258789,58087.0,,,,,
2024-11-21,13.859999656677246,14.039999961853027,12.18000030517578,13.68000030517578,34495.0,,,,,
2024-11-22,13.079999923706056,14.699999809265137,12.420000076293944,13.380000114440918,86677.0,,,,,
2024-11-25,12.0,13.68000030517578,11.760000228881836,12.600000381469728,24718.0,,,,,
2024-11-26,12.239999771118164,13.199999809265137,11.520000457763672,12.0,14083.0,,,,,
2024-11-27,12.239999771118164,13.079999923706056,12.239999771118164,12.479999542236328,15780.0,,,,,
2024-11-29,13.5,13.800000190734863,12.779999732971191,12.779999732971191,27475.0,,,,,
2024-12-02,14.880000114440918,16.139999389648438,13.5600004196167,13.859999656677246,103260.0,,,,,
2024-12-03,12.720000267028809,14.880000114440918,12.300000190734863,14.760000228881836,32053.0,,,,,
2024-12-04,12.300000190734863,13.020000457763672,11.520000457763672,12.84000015258789,30653.0,,,,,
2024-12-05,12.359999656677246,13.199999809265137,12.0,12.779999732971191,8847.0,,,,,
2024-12-06,12.960000038146973,13.800000190734863,12.359999656677246,12.600000381469728,19398.0,,,,,
2024-12-09,12.960000038146973,13.199999809265137,12.65999984741211,13.140000343322754,8450.0,,,,,
2024-12-10,14.039999961853027,14.100000381469728,12.960000038146973,13.140000343322754,15018.0,,,,,
2024-12-11,13.619999885559082,13.619999885559082,12.539999961853027,13.199999809265137,8810.0,,,,,
2024-12-12,13.5600004196167,14.399999618530272,13.199999809265137,13.260000228881836,5968.0,,,,,
2024-12-13,13.199999809265137,13.68000030517578,13.199999809265137,13.199999809265137,1657.0,,,,,
2024-12-16,12.18000030517578,13.260000228881836,11.039999961853027,13.260000228881836,15738.0,,,,,
2024-12-17,12.239999771118164,12.84000015258789,10.5600004196167,11.460000038146973,11993.0,,,,,
2024-12-18,12.0,13.380000114440918,11.460000038146973,11.460000038146973,10777.0,,,,,
2024-12-19,11.699999809265137,12.899999618530272,11.279999732971191,12.0,10358.0,,,,,
2024-12-20,11.15999984741211,12.0,9.300000190734863,12.0,18543.0,,,,,
2024-12-23,9.84000015258789,11.15999984741211,9.18000030517578,11.15999984741211,14358.0,,,,,
2024-12-24,10.079999923706056,10.800000190734863,9.84000015258789,9.960000038146973,9745.0,,,,,
2024-12-26,10.800000190734863,11.15999984741211,9.65999984741211,9.899999618530272,21890.0,,,,,
2024-12-27,11.039999961853027,11.279999732971191,9.18000030517578,11.039999961853027,65467.0,,,,,
2024-12-30,9.779999732971191,10.4399995803833,9.300000190734863,10.4399995803833,21500.0,,,,,
2024-12-31,9.600000381469728,10.199999809265137,9.479999542236328,10.079999923706056,276883.0,,,,,
2025-01-02,10.050000190734863,15.270000457763672,9.0,10.5600004196167,401800.0,,,,,
2025-01-03,8.149999618530273,9.0,7.869999885559082,8.5,245600.0,,,,,
2025-01-06,10.75,11.230999946594238,8.220000267028809,8.300000190734863,181600.0,,,,,
2025-01-07,9.710000038146973,11.092000007629396,8.649999618530273,10.789999961853027,67600.0,,,,,
2025-01-08,8.930000305175781,10.149999618530272,8.8100004196167,9.369999885559082,44200.0,,,,,
2025-01-10,7.880000114440918,9.75,7.880000114440918,8.9399995803833,28500.0,,,,,
2025-01-13,7.480000019073486,9.869999885559082,7.269999980926514,8.260000228881836,66600.0,,,,,
2025-01-14,7.0,7.539999961853027,6.699999809265137,7.539999961853027,53400.0,,,,,
2025-01-15,6.505000114440918,7.0,6.480000019073486,7.0,21500.0,,,,,
2025-01-16,6.650000095367432,6.999000072479248,6.574999809265137,6.619999885559082,68100.0,,,,,
2025-01-17,6.5,7.099999904632568,6.150000095367432,7.0,86500.0,,,,,
2025-01-21,6.639999866485596,6.699999809265137,6.5,6.519999980926514,13500.0,,,,,
2025-01-22,6.329999923706055,6.800000190734863,6.199999809265137,6.800000190734863,21900.0,,,,,
2025-01-23,5.900000095367432,6.329999923706055,5.900000095367432,6.329999923706055,26200.0,,,,,
2025-01-24,5.695000171661377,6.199999809265137,5.519999980926514,5.900000095367432,164400.0,,,,,
2025-01-27,5.210000038146973,5.839000225067139,5.0,5.670000076293945,81700.0,,,,,
2025-01-28,5.070000171661377,5.25,4.510000228881836,5.25,113000.0,,,,,
2025-01-29,5.050000190734863,6.449999809265137,5.0,5.119999885559082,486800.0,,,,,
2025-01-30,4.329999923706055,5.041999816894531,4.051000118255615,5.0,186200.0,,,,,
2025-01-31,4.159999847412109,4.5,4.059999942779541,4.5,109500.0,,,,,
2025-02-03,4.480000019073486,4.492000102996826,3.400000095367432,4.159999847412109,346500.0,,,,,
2025-02-04,3.829999923706055,4.75,3.5999999046325684,4.150000095367432,133900.0,,,,,
2025-02-05,3.859999895095825,4.150000095367432,3.5999999046325684,3.819999933242798,132900.0,,,,,
2025-02-06,3.5899999141693115,4.0,3.4100000858306885,4.0,100600.0,,,,,
2025-02-07,3.400000095367432,3.809999942779541,3.3429999351501465,3.559999942779541,56200.0,,,,,
2025-02-10,3.5,3.5920000076293945,3.2699999809265137,3.400000095367432,78400.0,,,,,
2025-02-11,3.3399999141693115,3.569000005722046,3.1010000705718994,3.4800000190734863,83300.0,,,,,
2025-02-12,3.289999961853028,3.658999919891357,3.150000095367432,3.259999990463257,127700.0,,,,,
2025-02-13,3.299999952316284,3.936000108718872,3.0899999141693115,3.470000028610229,128600.0,,,,,
2025-02-14,2.740000009536743,3.325999975204468,2.5199999809265137,3.299999952316284,490200.0,,,,,
2025-02-18,2.1700000762939453,2.5999999046325684,2.049999952316284,2.5999999046325684,375000.0,,,,,
2025-02-19,2.150000095367432,2.25,2.059999942779541,2.25,285300.0,,,,,
2025-02-20,2.390000104904175,2.400000095367432,1.7300000190734863,2.150000095367432,480000.0,,,,,
2025-02-21,2.3499999046325684,2.390000104904175,2.0999999046325684,2.390000104904175,1037600.0,,,,,
2025-02-24,5.559999942779541,13.1899995803833,4.0,4.019999980926514,146448400.0,,,,,
2025-02-25,3.819999933242798,4.659999847412109,3.359999895095825,4.590000152587891,2841200.0,,,,,
2025-02-26,2.819999933242798,7.25,2.789999961853028,4.010000228881836,18768000.0,,,,,
2025-02-27,3.4800000190734863,4.139999866485596,3.0999999046325684,3.9800000190734863,9460000.0,,,,,
2025-02-28,3.25,3.619999885559082,2.900000095367432,3.490000009536743,1478900.0,,,,,
2025-03-03,2.25,2.914999961853028,2.2100000381469727,2.8299999237060547,943400.0,,,,,
2025-03-04,1.940000057220459,2.094000101089477,1.830000042915344,1.830000042915344,681300.0,,,,,
2025-03-05,1.7200000286102295,2.0450000762939453,1.5800000429153442,1.950000047683716,935200.0,,,,,
2025-03-06,1.5800000429153442,1.7400000095367432,1.5099999904632568,1.7100000381469729,323300.0,,,,,
2025-03-07,1.3899999856948853,1.5499999523162842,1.2699999809265137,1.5299999713897705,802500.0,,,,,
2025-03-10,1.4900000095367432,1.940000057220459,1.440000057220459,1.840000033378601,30094000.0,,,,,
2025-03-11,1.3300000429153442,1.5499999523162842,1.0499999523162842,1.2999999523162842,1643100.0,,,,,
2025-03-12,1.190000057220459,1.3700000047683716,1.1399999856948853,1.309999942779541,983100.0,,,,,
2025-03-13,1.2100000381469729,1.2999999523162842,1.149999976158142,1.2200000286102295,1236300.0,,,,,
2025-03-14,1.2200000286102295,1.2699999809265137,1.159999966621399,1.1699999570846558,593200.0,,,,,
2025-03-17,1.190000057220459,1.2799999713897705,1.159999966621399,1.2400000095367432,744900.0,,,,,
2025-03-18,1.100000023841858,1.1859999895095823,1.0700000524520874,1.149999976158142,446800.0,,,,,
2025-03-19,1.0800000429153442,1.1299999952316284,1.059999942779541,1.090000033378601,270900.0,,,,,
2025-03-20,1.0299999713897705,1.0800000429153442,1.0199999809265137,1.0700000524520874,383500.0,,,,,
2025-03-21,1.0499999523162842,1.0700000524520874,1.0099999904632568,1.059999942779541,380000.0,,,,,
2025-03-24,1.0,1.100000023841858,0.9800000190734864,1.090000033378601,590000.0,,,,,
2025-03-25,0.949999988079071,1.0,0.8700000047683716,0.959999978542328,634900.0,,,,,
2025-03-26,0.8889999985694885,0.949999988079071,0.8840000033378601,0.8999999761581421,179700.0,,,,,
2025-03-27,0.7710000276565552,0.8799999952316284,0.7429999709129333,0.8600000143051147,974700.0,,,,,
2025-03-28,0.7020000219345093,0.7549999952316284,0.6499999761581421,0.7310000061988831,361500.0,,,,,
2025-03-31,0.6669999957084656,0.7200000286102295,0.593999981880188,0.718999981880188,255000.0,,,,,
2025-04-01,0.6510000228881836,0.699999988079071,0.5899999737739563,0.6499999761581421,304700.0,,,,,
2025-04-02,0.5519999861717224,0.6690000295639038,0.5249999761581421,0.6010000109672546,735200.0,,,,,
2025-04-03,0.5419999957084656,0.5519999861717224,0.4869999885559082,0.5199999809265137,630500.0,,,,,
2025-04-04,0.5180000066757202,0.5220000147819519,0.4939999878406524,0.5,242100.0,,,,,
2025-04-07,0.5180000066757202,0.5180000066757202,0.4699999988079071,0.5019999742507935,282900.0,,,,,
2025-04-08,0.5149999856948853,0.5249999761581421,0.4799999892711639,0.5080000162124634,1893700.0,,,,,
2025-04-09,0.550000011920929,0.5540000200271606,0.4510000050067901,0.4830000102519989,950000.0,,,,,
2025-04-10,0.5370000004768372,0.6349999904632568,0.4990000128746032,0.5600000023841858,725900.0,,,,,
2025-04-11,0.5289999842643738,0.5350000262260437,0.4819999933242798,0.5139999985694885,250000.0,,,,,
2025-04-14,0.6589999794960022,0.6800000071525574,0.5249999761581421,0.5410000085830688,852700.0,,,,,
2025-04-15,0.5899999737739563,0.6800000071525574,0.574999988079071,0.6800000071525574,654100.0,,,,,
2025-04-16,0.5379999876022339,0.5600000023841858,0.5249999761581421,0.5569999814033508,513200.0,,,,,
2025-04-17,0.531000018119812,0.6000000238418579,0.5109999775886536,0.5540000200271606,365300.0,,,,,
2025-04-21,0.4909999966621399,0.5130000114440918,0.4699999988079071,0.5099999904632568,681600.0,,,,,
2025-04-22,0.4729999899864197,0.4950000047683716,0.4550000131130218,0.4950000047683716,639900.0,,,,,
2025-04-23,0.4300000071525574,0.4659999907016754,0.4259999990463257,0.460999995470047,1363200.0,,,,,
2025-04-24,0.4309999942779541,0.4379999935626983,0.4160000085830688,0.4239999949932098,727900.0,,,,,
2025-04-25,0.4329999983310699,0.4329999983310699,0.4050000011920929,0.4199999868869781,496700.0,,,,,
2025-04-28,0.4040000140666961,0.4309999942779541,0.3880000114440918,0.421999990940094,566400.0,,,,,
2025-04-29,0.3849999904632568,0.4050000011920929,0.3680000007152557,0.4020000100135803,315200.0,,,,,
2025-04-30,0.3770000040531158,0.3899999856948852,0.3429999947547912,0.3899999856948852,1799700.0,,,,,
2025-05-01,0.3549999892711639,0.3700000047683716,0.3350000083446502,0.3630000054836273,2012000.0,,,,,
2025-05-02,0.3470000028610229,0.3600000143051147,0.3370000123977661,0.3600000143051147,1172700.0,,,,,
2025-05-05,0.3370000123977661,0.3449999988079071,0.3219999969005584,0.3420000076293945,1404600.0,,,,,
2025-05-06,0.31700000166893,0.3350000083446502,0.3030000030994415,0.3330000042915344,1266900.0,,,,,
2025-05-07,0.2849999964237213,0.3100000023841858,0.277999997138977,0.3079999983310699,2265700.0,,,,,
2025-05-08,0.3350000083446502,0.3499999940395355,0.2800000011920929,0.2849999964237213,3442700.0,,,,,
2025-05-09,0.3030000030994415,0.3339999914169311,0.2800000011920929,0.3260000050067901,2182100.0,,,,,
2025-05-12,0.3050000071525574,0.3700000047683716,0.2809999883174896,0.3000000119209289,11688700.0,,,,,
2025-05-13,0.2440000027418136,0.3039999902248382,0.2290000021457672,0.2899999916553497,5340800.0,,,,,
2025-05-14,0.2590000033378601,0.2680000066757202,0.2399999946355819,0.2440000027418136,3059400.0,,,,,
2025-05-15,0.2520000040531158,0.2599999904632568,0.2360000014305114,0.2520000040531158,783000.0,,,,,
2025-05-16,0.2649999856948852,0.2720000147819519,0.2370000034570694,0.2509999871253967,4964000.0,,,,,
2025-05-19,0.2360000014305114,0.2599999904632568,0.2220000028610229,0.2549999952316284,6037100.0,,,,,
2025-05-20,0.2269999980926513,0.2290000021457672,0.1990000009536743,0.2259999960660934,3257700.0,,,,,
2025-05-21,0.202000007033348,0.2150000035762787,0.1899999976158142,0.2129999995231628,4469500.0,,,,,
2025-05-22,0.2140000015497207,0.2399999946355819,0.2000000029802322,0.2150000035762787,61996600.0,,,,,
2025-05-23,0.1899999976158142,0.202000007033348,0.1829999983310699,0.2010000050067901,5693400.0,,,,,
2025-05-27,0.2080000042915344,0.2129999995231628,0.1879999935626983,0.1899999976158142,10400900.0,,,,,
2025-05-28,0.209999993443489,0.2220000028610229,0.1889999955892563,0.2049999982118606,6681300.0,,,,,
2025-05-29,0.2000000029802322,0.2049999982118606,0.19200000166893,0.1969999969005584,2932300.0,,,,,
2025-05-30,0.2000000029802322,0.209999993443489,0.19200000166893,0.1990000009536743,3810300.0,,,,,
2025-06-02,0.1930000036954879,0.2029999941587448,0.1850000023841858,0.1930000036954879,2836200.0,,,,,
2025-06-03,0.2049999982118606,0.2090000063180923,0.1860000044107437,0.1940000057220459,3129300.0,,,,,
2025-06-04,0.1990000009536743,0.2010000050067901,0.1940000057220459,0.2000000029802322,1511400.0,,,,,
2025-06-05,0.2199999988079071,0.2300000041723251,0.2029999941587448,0.2029999941587448,10969700.0,,,,,
2025-06-06,0.2119999974966049,0.2199999988079071,0.1949999928474426,0.2070000022649765,2959700.0,,,,,
2025-06-09,0.2090000063180923,0.2240000069141388,0.2000000029802322,0.2240000069141388,1847100.0,,,,,
2025-06-10,0.2129999995231628,0.2179999947547912,0.1930000036954879,0.2160000056028366,3053500.0,,,,,
2025-06-11,0.2199999988079071,0.2370000034570694,0.2049999982118606,0.210999995470047,7514500.0,,,,,
2025-06-12,0.2179999947547912,0.2189999967813491,0.2049999982118606,0.2179999947547912,1947700.0,,,,,
2025-06-13,0.2029999941587448,0.2140000015497207,0.2010000050067901,0.2140000015497207,1332400.0,,,,,
2025-06-16,0.2039999961853027,0.2199999988079071,0.1959999948740005,0.2199999988079071,1292400.0,,,,,
2025-06-17,0.1949999928474426,0.2049999982118606,0.1930000036954879,0.1959999948740005,1018200.0,,,,,
2025-06-18,0.2049999982118606,0.2049999982118606,0.1930000036954879,0.1979999989271164,2256600.0,,,,,
2025-06-20,0.1899999976158142,0.2049999982118606,0.1899999976158142,0.2029999941587448,1020000.0,,,,,
2025-06-23,0.1909999996423721,0.1969999969005584,0.1800000071525573,0.1969999969005584,1263600.0,,,,,
2025-06-24,0.1940000057220459,0.2000000029802322,0.1860000044107437,0.19200000166893,2201000.0,,,,,
2025-06-25,0.1879999935626983,0.1899999976158142,0.1840000003576278,0.1899999976158142,1695600.0,,,,,
2025-06-26,0.1949999928474426,0.1949999928474426,0.1840000003576278,0.1899999976158142,1081200.0,,,,,
2025-06-27,0.1870000064373016,0.1899999976158142,0.1850000023841858,0.1889999955892563,1781300.0,,,,,
2025-06-30,0.19200000166893,0.1949999928474426,0.1889999955892563,0.1940000057220459,1004000.0,,,,,
2025-07-01,0.1899999976158142,0.19200000166893,0.1800000071525573,0.1899999976158142,728300.0,,,,,
2025-07-02,0.1930000036954879,0.2000000029802322,0.1899999976158142,0.1899999976158142,1017000.0,,,,,
2025-07-03,0.1990000009536743,0.2049999982118606,0.1899999976158142,0.2000000029802322,2374300.0,,,,,
2025-07-07,0.2080000042915344,0.209999993443489,0.1949999928474426,0.209999993443489,1436300.0,,,,,
2025-07-08,0.2060000002384185,0.2060000002384185,0.1969999969005584,0.202000007033348,2562500.0,,,,,
2025-07-09,0.2150000035762787,0.2169999927282333,0.2000000029802322,0.209999993443489,4185700.0,,,,,
2025-07-10,0.209999993443489,0.210999995470047,0.1979999989271164,0.2090000063180923,2073100.0,,,,,
2025-07-11,0.2039999961853027,0.2169999927282333,0.2029999941587448,0.2169999927282333,1104900.0,,,,,
2025-07-14,0.202000007033348,0.2039999961853027,0.1979999989271164,0.2039999961853027,714400.0,,,,,
2025-07-15,0.2000000029802322,0.202000007033348,0.1949999928474426,0.2000000029802322,1019200.0,,,,,
2025-07-16,0.2000000029802322,0.2049999982118606,0.1959999948740005,0.2029999941587448,1391700.0,,,,,
2025-07-17,0.1840000003576278,0.2000000029802322,0.1829999983310699,0.1990000009536743,1483800.0,,,,,
2025-07-18,0.1770000010728836,0.19200000166893,0.1700000017881393,0.1850000023841858,1930100.0,,,,,
