Date,Close,High,Low,Open,Volume,"('Close', 'NI')","('High', 'NI')","('Low', 'NI')","('Open', 'NI')","('Volume', 'NI')"
2024-06-03,27.56344413757324,28.09332435158978,27.524906459241603,27.996981993338323,5819700.0,,,,,
2024-06-04,28.04515647888184,28.16076584856389,27.35149291047832,27.457469697335032,4962200.0,,,,,
2024-06-05,27.679054260253903,28.025886024486844,27.659785420557032,27.96808134297392,3010800.0,,,,,
2024-06-06,27.496007919311523,27.76576434558956,27.4189325545717,27.54417818469608,3112700.0,,,,,
2024-06-07,27.245515823364254,27.428564283927475,27.11063578588157,27.21661256442276,3730100.0,,,,,
2024-06-10,27.39002799987793,27.476735937722264,27.081733926465905,27.21661212418926,3314400.0,,,,,
2024-06-11,27.284053802490234,27.380396168934123,27.03356438476724,27.178077015644178,4177800.0,,,,,
2024-06-12,27.13953971862793,27.68868878910684,27.033562937455613,27.68868878910684,4830500.0,,,,,
2024-06-13,27.255149841308597,27.274416842741307,26.898683669927838,27.09136838487597,3970100.0,,,,,
2024-06-14,27.13953971862793,27.25515091968661,26.995027095487853,27.1202708788552,1806800.0,,,,,
2024-06-17,26.975757598876957,27.168442316757137,26.84087939890742,26.975757598876957,2914500.0,,,,,
2024-06-18,27.043195724487305,27.139538079956157,26.81197517390862,26.889048690768185,4220400.0,,,,,
2024-06-20,27.303319931030277,27.50563722664457,27.052830538190463,27.12026963672856,3610500.0,,,,,
2024-06-21,27.284053802490234,27.48637295578018,27.235883538057188,27.274419382088062,13442100.0,,,,,
2024-06-24,27.82356834411621,27.91027628972834,27.25515224382685,27.25515224382685,2998400.0,,,,,
2024-06-25,27.7753963470459,27.823566608235,27.45746784549589,27.7753963470459,4371700.0,,,,,
2024-06-26,27.958446502685547,27.987347924218543,27.47673654297385,27.621249163371825,4590200.0,,,,,
2024-06-27,27.939178466796875,28.10295993131224,27.91027520685497,28.01625198906424,5492000.0,,,,,
2024-06-28,27.756128311157227,28.03552097936069,27.534542163147552,27.9873488791992,5331900.0,,,,,
2024-07-01,27.6501522064209,27.96808070384318,27.59234568865128,27.86210392550987,4268600.0,,,,,
2024-07-02,27.524906158447266,27.68868761441163,27.496004737592017,27.68868761441163,2529600.0,,,,,
2024-07-03,27.59234619140625,27.91027469462145,27.496005668523456,27.505638250749588,2031700.0,,,,,
2024-07-05,27.496007919311523,27.73686292138996,27.45747023694161,27.58271402948815,6199600.0,,,,,
2024-07-08,27.524906158447266,27.68868761441163,27.380393541438156,27.59234525721301,3434700.0,,,,,
2024-07-09,27.85247039794922,28.112594223510865,27.47673720830087,27.47673720830087,4870900.0,,,,,
2024-07-10,28.141496658325195,28.151131078608703,27.72722761160104,27.996984029228138,3627100.0,,,,,
2024-07-11,28.61357307434082,28.825524800511435,28.29564456629604,28.420888350492834,3455500.0,,,,,
2024-07-12,28.97003555297852,29.13381700639477,28.6713759041292,28.777352679156657,3596500.0,,,,,
2024-07-15,28.642473220825195,28.998939392792995,28.58466854127661,28.87369377659716,3056400.0,,,,,
2024-07-16,28.931501388549805,29.00857491005708,28.700280824027985,28.84479344715691,3627900.0,,,,,
2024-07-17,29.567359924316406,29.75040839884465,28.96040430328292,29.01821082557607,2892000.0,,,,,
2024-07-18,29.5480899810791,29.991262276657864,29.403577355893752,29.422846195939197,3257600.0,,,,,
2024-07-19,29.37467384338379,29.58662556932897,29.114550017738992,29.58662556932897,2920400.0,,,,,
2024-07-22,29.67333030700684,29.750403820625912,29.374670671430103,29.4132083470284,2322000.0,,,,,
2024-07-23,29.44211196899414,29.6829669467716,29.40357612809013,29.6829669467716,5755700.0,,,,,
2024-07-24,29.875652313232425,29.98162909378226,29.490284707929863,29.731139690941173,3496000.0,,,,,
2024-07-25,29.943090438842773,30.395897130622505,29.90455459835696,30.049067215939623,5480800.0,,,,,
2024-07-26,30.18394660949707,30.309190393008524,30.02016514639581,30.106873087895167,2162300.0,,,,,
2024-07-29,30.18394660949707,30.309190393008524,29.875652523089457,30.289923390791326,3514400.0,,,,,
2024-07-30,30.270654678344727,30.33809378033289,30.02979969262829,30.126142054430407,3809000.0,,,,,
2024-07-31,30.362957000732425,30.4698352024015,30.13948608197691,30.353240632107248,2910900.0,,,,,
2024-08-01,30.85848045349121,30.91677681160393,30.265794944187167,30.52813133550612,3325000.0,,,,,
2024-08-02,30.907058715820312,31.46088057316834,30.56699324828624,31.091666001602988,5209800.0,,,,,
2024-08-05,29.702260971069336,30.99450844309361,29.66339734688326,30.936212080210524,5987800.0,,,,,
2024-08-06,30.06175804138184,30.430970796059047,29.68282706453051,29.731408909361647,5925200.0,,,,,
2024-08-07,30.217214584350582,30.62529279255471,29.97431093311498,30.469834604020548,5596500.0,,,,,
2024-08-08,30.16863250732422,30.27551070606236,29.86743250103501,30.013174320000257,3719100.0,,,,,
2024-08-09,30.460119247436523,30.5086992380143,29.78970462885767,30.188066481860563,4434600.0,,,,,
2024-08-12,30.66415786743164,30.703023343012397,30.40182332009304,30.43097057357073,2800600.0,,,,,
2024-08-13,30.741886138916016,30.800184350719853,30.57671157855413,30.780751613451905,2997600.0,,,,,
2024-08-14,30.93621063232422,31.06251972152735,30.625294240555395,30.741886960864765,2755700.0,,,,,
2024-08-15,30.829334259033203,30.868199736916942,30.5087014793243,30.780754264886514,3266200.0,,,,,
2024-08-16,30.994504928588867,31.091666757848696,30.80018312327697,30.975072192095357,8375800.0,,,,,
2024-08-19,31.217979431152344,31.256841199889045,30.994506655441672,30.994506655441672,2376800.0,,,,,
2024-08-20,31.23741340637207,31.344287907652067,31.11110246033007,31.17911519133364,3384900.0,,,,,
2024-08-21,31.402585983276367,31.5288969287576,31.18882956883364,31.18882956883364,4591200.0,,,,,
2024-08-22,31.645488739013672,31.66492147671296,31.354005086355823,31.354005086355823,2171300.0,,,,,
2024-08-23,31.694067001342773,31.8106634211789,31.58718880303409,31.694067001342773,3158300.0,,,,,
2024-08-26,31.878681182861328,32.07300116712528,31.76208474460362,31.810668447085725,5225600.0,,,,,
2024-08-27,31.791231155395508,32.024416585690375,31.713500207686828,31.81066389232268,5433700.0,,,,,
2024-08-28,31.92725944519043,32.160444896211004,31.839813974453733,31.87867945176247,5831300.0,,,,,
2024-08-29,31.88839340209961,31.946691617028357,31.606624256234465,31.907826140409192,3213500.0,,,,,
2024-08-30,32.12158203125,32.1895947610158,31.878678365967637,32.01470382549923,9601700.0,,,,,
2024-09-03,32.247886657714844,32.39363032765084,31.985550275679344,32.17987393345551,2869900.0,,,,,
2024-09-04,32.277042388916016,32.607391544065294,32.141016920280904,32.36448786252659,2565500.0,,,,,
2024-09-05,32.45193099975586,32.54909098280988,32.29647280301997,32.53937646707078,2650600.0,,,,,
2024-09-06,32.25761032104492,32.53937948703452,32.21874484164992,32.50051400763952,3197100.0,,,,,
2024-09-09,32.500511169433594,32.57823841501971,32.247889281843165,32.27704024205178,4744700.0,,,,,
2024-09-10,32.55880355834961,32.87943815486945,32.29647087845317,32.54908904318941,6661600.0,,,,,
2024-09-11,32.60738754272461,32.63653479487938,32.09242928069157,32.49079112127434,5306600.0,,,,,
2024-09-12,32.67539978027344,32.80170700866651,32.403345174038336,32.704547031992526,4370800.0,,,,,
2024-09-13,33.093196868896484,33.17092411486522,32.70454951980536,32.76284773409377,3956200.0,,,,,
2024-09-16,33.40411376953125,33.51099197746444,33.17092461527557,33.20979009205416,3613600.0,,,,,
2024-09-17,33.20979309082031,33.44297855971623,33.161213093668344,33.36525130555632,2387900.0,,,,,
2024-09-18,33.10291290283203,33.394396574809875,32.88915648038749,33.219505630339974,2452800.0,,,,,
2024-09-19,32.869728088378906,32.92802260006093,32.374202500585426,32.82114438675582,4097800.0,,,,,
2024-09-20,33.11262893676758,33.170923443460254,32.77256158659211,32.91830526615527,6689000.0,,,,,
2024-09-23,33.297237396240234,33.37496464766424,33.06404822913608,33.209791921878185,3316400.0,,,,,
2024-09-24,33.277801513671875,33.5887179028338,32.97659964011438,33.08347784384174,3322700.0,,,,,
2024-09-25,33.20979309082031,33.48184404000428,32.95717117536417,33.48184404000428,4066800.0,,,,,
2024-09-26,33.1514892578125,33.41382564571878,32.986316554176454,33.1514892578125,2262400.0,,,,,
2024-09-27,33.40411376953125,33.53042100943787,33.18064283767814,33.355533776765945,2830100.0,,,,,
2024-09-30,33.66645050048828,33.7150304937187,33.306950396468224,33.588719546186894,2720400.0,,,,,
2024-10-01,33.84133529663086,34.103667953726166,33.54984797734233,33.666444387623834,2663400.0,,,,,
2024-10-02,33.69559860229492,33.783044074874525,33.46240943994398,33.5692876515875,1983900.0,,,,,
2024-10-03,33.7053108215332,33.88020175477323,33.57900358584987,33.79275628815322,2389700.0,,,,,
2024-10-04,33.65673065185547,33.69559612712836,33.37496151575058,33.48183971954317,2435600.0,,,,,
2024-10-07,33.05432891845703,33.54013621524843,32.996030708532466,33.50127074196539,3501000.0,,,,,
