Date,Close,High,Low,Open,Volume,"('Close', 'USA')","('High', 'USA')","('Low', 'USA')","('Open', 'USA')","('Volume', 'USA')"
2024-08-16,6.211066722869873,6.211066722869873,6.147688336814592,6.15674257699246,427500.0,,,,,
2024-08-19,6.220120906829834,6.220120906829834,6.183904807391841,6.192959048116319,399100.0,,,,,
2024-08-20,6.238228797912598,6.256336847171112,6.220120748654083,6.220120748654083,476200.0,,,,,
2024-08-21,6.247283458709717,6.265391509186499,6.202013116652771,6.256337268083119,554100.0,,,,,
2024-08-22,6.156742572784424,6.2653908644649885,6.156742572784424,6.23822857567988,576800.0,,,,,
2024-08-23,6.256336688995361,6.256336688995361,6.165796444991871,6.165796444991871,871100.0,,,,,
2024-08-26,6.238228797912598,6.292552945688142,6.238228797912598,6.274444896429626,451400.0,,,,,
2024-08-27,6.265390872955322,6.283498921593288,6.211066727041424,6.22917477567939,400500.0,,,,,
2024-08-28,6.238228797912598,6.292552945688142,6.202012699395568,6.292552945688142,618600.0,,,,,
2024-08-29,6.238228797912598,6.283499136923859,6.229174989148315,6.247283038406829,436400.0,,,,,
2024-08-30,6.319715023040772,6.319715023040772,6.229174779791177,6.238228588251169,754500.0,,,,,
2024-09-03,6.192958831787109,6.319715175392299,6.156742733614197,6.292552885897644,601500.0,,,,,
2024-09-04,6.202012538909912,6.229174827959796,6.174850681589965,6.192958730379909,621000.0,,,,,
2024-09-05,6.174851417541504,6.23822937999506,6.120527264697032,6.229175570385976,677400.0,,,,,
2024-09-06,6.111472129821777,6.192958563039644,6.093364081521132,6.174850514738999,495300.0,,,,,
2024-09-09,6.18390417098999,6.20201221884544,6.14768807527909,6.1567423150717735,710500.0,,,,,
2024-09-10,6.138634204864502,6.238228251192914,6.111471917492264,6.220120203521392,570000.0,,,,,
2024-09-11,6.220120906829834,6.220120906829834,6.093364558796857,6.147688707953847,672800.0,,,,,
2024-09-12,6.229174613952637,6.256336470339421,6.174850469449145,6.238228422171591,500400.0,,,,,
2024-09-13,6.256336688995361,6.2834989780613775,6.229174831659283,6.247282880459982,448600.0,,,,,
2024-09-16,6.346877098083496,6.355930906238507,6.256336426153866,6.256336426153866,1060400.0,,,,,
2024-09-17,6.355931282043457,6.383093571574346,6.328768992512569,6.374039331154068,606400.0,,,,,
2024-09-18,6.3106608390808105,6.364985417244551,6.3106608390808105,6.337823128162681,556700.0,,,,,
2024-09-19,6.355931282043457,6.392147380264678,6.355931282043457,6.392147380264678,856900.0,,,,,
2024-09-20,6.292552947998047,6.364985576788643,6.292552947998047,6.364985576788643,666400.0,,,,,
2024-09-23,6.392147064208984,6.392147064208984,6.301606823132638,6.301606823132638,706200.0,,,,,
2024-09-24,6.364985466003418,6.410255372513406,6.3468774170534346,6.392147323563423,644900.0,,,,,
2024-09-25,6.364985466003418,6.392147323563423,6.3468774170534346,6.383093514953401,422500.0,,,,,
2024-09-26,6.392147064208984,6.392147064208984,6.355930967778446,6.392147064208984,390000.0,,,,,
2024-09-27,6.42836332321167,6.464579420558106,6.392147225865233,6.392147225865233,617200.0,,,,,
2024-09-30,6.42836332321167,6.464579420558106,6.392147225865233,6.42836332321167,571000.0,,,,,
2024-10-01,6.42836332321167,6.446471371884888,6.364985368720372,6.42836332321167,638900.0,,,,,
2024-10-02,6.437417984008789,6.446471793071972,6.410255693359317,6.428363743215644,668300.0,,,,,
2024-10-03,6.410255432128906,6.446471530365684,6.383093574316296,6.410255432128906,665000.0,,,,,
2024-10-04,6.455525875091553,6.473633924502512,6.437417825680592,6.473633924502512,640100.0,,,,,
2024-10-07,6.419309616088867,6.455525714007089,6.419309616088867,6.4374176650479775,668600.0,,,,,
2024-10-08,6.464579582214356,6.464579582214356,6.437417724390274,6.446471533088319,611400.0,,,,,
2024-10-09,6.537011623382568,6.537011623382568,6.464579428599594,6.473633668812433,620100.0,,,,,
2024-10-10,6.518903255462647,6.537011303271657,6.500795207653636,6.527957495232109,327400.0,,,,,
2024-10-11,6.546066284179688,6.555120093244298,6.518903993525929,6.527958234320503,410100.0,,,,,
2024-10-14,6.609443664550781,6.609443664550781,6.546065283863618,6.56417333095568,527500.0,,,,,
2024-10-15,6.500795841217041,6.627552619963665,6.500795841217041,6.609444570389855,708500.0,,,,,
2024-10-16,6.6003899574279785,6.6003899574279785,6.509849714666058,6.5189035230772845,594600.0,,,,,
2024-10-17,6.500795841217041,6.627552619963665,6.473633982721305,6.618498379311782,806800.0,,,,,
2024-10-18,6.573228359222412,6.573228359222412,6.527958020194399,6.537011828962032,643400.0,,,,,
2024-10-21,6.573228359222412,6.609444457752843,6.527958020194399,6.573228359222412,728500.0,,,,,
2024-10-22,6.555119514465332,6.573227994455607,6.527957657939771,6.573227994455607,475800.0,,,,,
2024-10-23,6.500795841217041,6.564174230590353,6.473633982721305,6.55511998993847,527100.0,,,,,
2024-10-24,6.473633289337158,6.537011240192167,6.473633289337158,6.537011240192167,479500.0,,,,,
2024-10-25,6.527957916259766,6.573228254567009,6.509849867282857,6.51890367590634,515200.0,,,,,
2024-10-28,6.464579582214356,6.5279579700204575,6.446471533088319,6.5279579700204575,882700.0,,,,,
2024-10-29,6.482687950134277,6.491742191007522,6.446471850101235,6.446471850101235,401000.0,,,,,
2024-10-30,6.464579582214356,6.50984992089442,6.45552577351631,6.500795680466429,480400.0,,,,,
2024-10-31,6.364985466003418,6.482687568313341,6.355931225663455,6.455525710753336,701200.0,,,,,
2024-11-01,6.401201248168945,6.455525392339399,6.374038960218758,6.374038960218758,535100.0,,,,,
2024-11-04,6.374039173126221,6.392147221787889,6.337823075802884,6.364985364660354,920200.0,,,,,
2024-11-05,6.50985050201416,6.50985050201416,6.40120219755915,6.40120219755915,613600.0,,,,,
2024-11-06,6.591336727142334,6.636606636628947,6.573228677001694,6.582282486207029,945400.0,,,,,
2024-11-07,6.699985027313232,6.699985027313232,6.600390535684733,6.636606635962375,633900.0,,,,,
2024-11-08,6.718092918395996,6.7271467273860655,6.6728225782557695,6.709038677675967,677000.0,,,,,
2024-11-11,6.718092918395996,6.754309017816193,6.699984868685897,6.745254777096164,464300.0,,,,,
2024-11-12,6.745254993438721,6.763363043729604,6.709038892856954,6.718093133867383,682500.0,,,,,
2024-11-13,6.754308700561523,6.781470557985879,6.727146411407227,6.7633625091263285,581400.0,,,,,
2024-11-14,6.681876182556152,6.763362182625429,6.645660086585381,6.763362182625429,610600.0,,,,,
2024-11-15,6.607633113861084,6.663315363174594,6.5241099611524085,6.663315363174594,1089400.0,,,,,
2024-11-18,6.598353385925293,6.626194291116594,6.5519512872421775,6.589072789179386,749900.0,,,,,
2024-11-19,6.6540350914001465,6.6540350914001465,6.561231344192139,6.570511497651353,511500.0,,,,,
2024-11-20,6.6540350914001465,6.663315244859361,6.598352843075342,6.6540350914001465,704300.0,,,,,
2024-11-21,6.672595977783203,6.700436881255397,6.635474478138157,6.672595977783203,496100.0,,,,,
2024-11-22,6.765399932861328,6.765399932861328,6.672596180923399,6.681876334855595,505400.0,,,,,
2024-11-25,6.783960342407227,6.821081841317329,6.756119439486237,6.765399592952176,516400.0,,,,,
2024-11-26,6.774680137634277,6.802521040344418,6.7282780430864815,6.802521040344418,453000.0,,,,,
2024-11-27,6.756119728088379,6.76539988195074,6.700437034821447,6.76539988195074,563200.0,,,,,
2024-11-29,6.774680137634277,6.774680137634277,6.709717293771997,6.737558639005309,337600.0,,,,,
2024-12-02,6.765399932861328,6.793241279704304,6.728278432086157,6.746839182473742,625800.0,,,,,
2024-12-03,6.774680137634277,6.783960291029934,6.737558639005309,6.76539954171545,460200.0,,,,,
2024-12-04,6.802521228790283,6.802521228790283,6.756119575480223,6.793241075137544,666700.0,,,,,
2024-12-05,6.793241024017334,6.811801773706322,6.774680274328346,6.802521177600238,455000.0,,,,,
2024-12-06,6.802521228790283,6.821081978618944,6.774680325308883,6.821081978618944,429300.0,,,,,
2024-12-09,6.765399932861328,6.81180203009189,6.756119778929133,6.8025214336365,489700.0,,,,,
2024-12-10,6.737558841705322,6.783960495125946,6.728278245507288,6.774680341451094,451900.0,,,,,
2024-12-11,6.765399932861328,6.765399932861328,6.737559028541547,6.756119778929133,455400.0,,,,,
2024-12-12,6.700437068939209,6.756119762489671,6.691156915029596,6.746839166056863,530800.0,,,,,
2024-12-13,6.626193523406982,6.728277863168437,6.616913370259482,6.700436518679618,827500.0,,,,,
2024-12-16,6.589072227478027,6.644754475637072,6.589072227478027,6.626193726250723,687100.0,,,,,
2024-12-17,6.524110317230225,6.570511972929104,6.514829720576525,6.551951222144911,767200.0,,,,,
2024-12-18,6.3663434982299805,6.579792346265369,6.357062901891264,6.52411009580264,902200.0,,,,,
2024-12-19,6.329221725463867,6.459146970950601,6.282819630814163,6.422025472240106,1314900.0,,,,,
2024-12-20,6.459146976470947,6.459146976470947,6.310660981502061,6.347782480244282,780400.0,,,,,
2024-12-23,6.514829158782959,6.514829158782959,6.403464663681103,6.4498663153786255,776800.0,,,,,
2024-12-24,6.533390045166016,6.5519507947394295,6.496268546019189,6.514829295592603,405300.0,,,,,
2024-12-26,6.56123161315918,6.579792363361649,6.524110112754241,6.54267086295671,431900.0,,,,,
2024-12-27,6.4962687492370605,6.570511749853202,6.459147248928989,6.561231596037779,614900.0,,,,,
2024-12-30,6.486987590789795,6.496268186324228,6.403464443595655,6.431305345152651,575800.0,,,,,
2024-12-31,6.449866771697998,6.551951120691947,6.449866771697998,6.542670966705151,626100.0,,,,,
2025-01-02,6.4962687492370605,6.542670845883744,6.4498666525903765,6.542670845883744,795500.0,,,,,
2025-01-03,6.551950931549072,6.570511681510048,6.496268681666145,6.561231527791152,731400.0,,,,,
2025-01-06,6.533390045166016,6.654035138654791,6.524109891640897,6.5519507947394295,819900.0,,,,,
2025-01-07,6.542670726776123,6.61691372604069,6.4962686309741775,6.589072380054887,894900.0,,,,,
2025-01-08,6.533390045166016,6.561231390787724,6.505549142067483,6.561231390787724,624200.0,,,,,
2025-01-10,6.477707862854004,6.524109958524831,6.42202561356292,6.4962686126176985,823000.0,,,,,
2025-01-13,6.37562370300293,6.449866704213291,6.31066129820546,6.449866704213291,1337900.0,,,,,
2025-01-14,6.459146976470947,6.459146976470947,6.375623383039363,6.403464728357615,805600.0,,,,,
2025-01-15,6.579792022705078,6.589072176064255,6.505549025738995,6.505549025738995,906700.0,,,,,
2025-01-16,6.570511817932129,6.607633318624826,6.561231664020552,6.589072568278477,706200.0,,,,,
2025-01-17,6.616913795471191,6.681876199247739,6.607633199204149,6.616913795471191,795300.0,,,,,
2025-01-21,6.737558841705322,6.737558841705322,6.654035246015744,6.691156745761516,709500.0,,,,,
2025-01-22,6.793241024017334,6.811801773706322,6.728278178844286,6.746838928533274,958200.0,,,,,
2025-01-23,6.774680137634277,6.7932408869487615,6.756119388319793,6.774680137634277,783500.0,,,,,
2025-01-24,6.812686443328857,6.8221878623618455,6.7556765699083305,6.774679861048506,983500.0,,,,,
2025-01-27,6.755676746368408,6.765178165649576,6.698666871458768,6.717670163095314,914100.0,,,,,
2025-01-28,6.822188377380371,6.860194962529904,6.755677079905806,6.755677079905806,760500.0,,,,,
2025-01-29,6.7936835289001465,6.841191532847817,6.746175071878252,6.831690113287973,625200.0,,,,,
2025-01-30,6.803184986114502,6.812686858801162,6.746175109217223,6.793683566502069,376000.0,,,,,
2025-01-31,6.765178203582764,6.8411913705551655,6.755676784248321,6.774680075991421,698600.0,,,,,
2025-02-03,6.698667049407959,6.746175053224264,6.575145423951965,6.660660465125226,996200.0,,,,,
2025-02-04,6.736673831939697,6.736673831939697,6.698667246538494,6.698667246538494,391400.0,,,,,
2025-02-05,6.765178203582764,6.765178203582764,6.670161744867261,6.755676784248321,489400.0,,,,,
2025-02-06,6.746174812316895,6.77467997604813,6.73667339312262,6.7651781037796495,379800.0,,,,,
2025-02-07,6.67966365814209,6.765178244972113,6.67966365814209,6.736673533720178,530700.0,,,,,
2025-02-10,6.698667049407959,6.717670341549326,6.689165176800165,6.689165176800165,375300.0,,,,,
2025-02-11,6.7081685066223145,6.717670379283482,6.670161922126092,6.698667087035371,414500.0,,,,,
2025-02-12,6.7081685066223145,6.717670379283482,6.5941487531336485,6.689165214374203,675700.0,,,,,
2025-02-13,6.71766996383667,6.727171382836008,6.660660090618049,6.698666672763796,518500.0,,,,,
2025-02-14,6.71766996383667,6.7461746739088815,6.698666672763796,6.71766996383667,541100.0,,,,,
2025-02-18,6.71766996383667,6.736673254909543,6.698666672763796,6.708168091763134,536500.0,,,,,
2025-02-19,6.71766996383667,6.736673254909543,6.679663381690923,6.689164800690261,416400.0,,,,,
2025-02-20,6.689165115356445,6.717670279843771,6.670161823389635,6.69866698787696,540200.0,,,,,
2025-02-21,6.660660266876221,6.70816826927849,6.622653230650512,6.70816826927849,592900.0,,,,,
2025-02-24,6.584646701812744,6.6606603218169536,6.565643410080246,6.651158449413598,1046600.0,,,,,
2025-02-25,6.575145721435547,6.613152307437837,6.537139135433257,6.603650434400143,673200.0,,,,,
2025-02-26,6.575145721435547,6.641657020402432,6.556142428434402,6.584647141398998,483100.0,,,,,
2025-02-27,6.480128765106201,6.613151806028403,6.470626892788939,6.613151806028403,806700.0,,,,,
2025-02-28,6.584646701812744,6.594148574216101,6.42311894862361,6.480128823821107,755400.0,,,,,
2025-03-03,6.489630222320557,6.632155136393944,6.442122219678902,6.61315184472244,804300.0,,,,,
2025-03-04,6.404115200042725,6.489630239325679,6.337603905555283,6.432620364161781,1257400.0,,,,,
2025-03-05,6.3756103515625,6.461125389002056,6.31860047762753,6.423118806378743,1545900.0,,,,,
2025-03-06,6.29959774017334,6.375610912103006,6.271092574162593,6.337604326138173,972200.0,,,,,
2025-03-07,6.33760404586792,6.356607338009947,6.252089004691688,6.271092296833714,1007500.0,,,,,
2025-03-10,6.166574001312256,6.3661087965636565,6.109564124536744,6.309098919788146,1718600.0,,,,,
2025-03-11,6.1570725440979,6.233085712667443,6.100062667670743,6.1570725440979,1407700.0,,,,,
2025-03-12,6.1950788497924805,6.233085432368111,6.157072267216849,6.20458072197349,792200.0,,,,,
2025-03-13,6.0905609130859375,6.2140825409421705,6.05255432806467,6.2140825409421705,1264000.0,,,,,
2025-03-14,6.1950788497924805,6.214082141080296,6.119065684641218,6.128567103748025,816600.0,,,,,
2025-03-17,6.261590480804443,6.29959706268185,6.166573573036731,6.17607544504318,1101700.0,,,,,
2025-03-18,6.252089023590088,6.299597480625872,6.223584311827998,6.299597480625872,595800.0,,,,,
2025-03-19,6.318600654602051,6.375610530133781,6.26159077907032,6.271092198455167,772400.0,,,,,
2025-03-20,6.356606960296631,6.366108379265953,6.318600378270952,6.318600378270952,533500.0,,,,,
2025-03-21,6.309098720550537,6.33760388457523,6.2805940096000565,6.318600592916838,308500.0,,,,,
2025-03-24,6.3756103515625,6.423118806378743,6.356607060250844,6.385111770681227,876100.0,,,,,
2025-03-25,6.347105503082275,6.432620544766179,6.347105503082275,6.413617252511337,1021400.0,,,,,
2025-03-26,6.33760404586792,6.404115341827902,6.290095588975741,6.385112049685875,605200.0,,,,,
2025-03-27,6.318600654602051,6.347105365830808,6.290095490299078,6.347105365830808,587000.0,,,,,
2025-03-28,6.21408224105835,6.337603862953585,6.1855775302051175,6.318600571360027,775100.0,,,,,
2025-03-31,6.223584175109863,6.25208888624577,6.081059260207688,6.166573846689621,1270600.0,,,,,
2025-04-01,6.271092414855957,6.2900957073556265,6.223584410143899,6.261590995143238,716800.0,,,,,
2025-04-02,6.271092414855957,6.318600872642247,6.20458111764423,6.233085829856618,481600.0,,,,,
2025-04-03,6.081058979034424,6.157072142647798,6.071557107045655,6.090560397948999,1231000.0,,,,,
2025-04-04,5.758002758026123,5.986042708967088,5.729498047329882,5.986042708967088,2386900.0,,,,,
2025-04-07,5.615478038787842,5.738999664258364,5.358933368312108,5.463451701639029,2970000.0,,,,,
2025-04-08,5.643982887268066,5.957537416603926,5.577471141955473,5.786507796895511,1829400.0,,,,,
2025-04-09,6.062056064605713,6.071557484110359,5.586973309443652,5.605976601527165,1917800.0,,,,,
2025-04-10,5.948036193847656,6.0430526523761365,5.786507987812133,6.0430526523761365,1104400.0,,,,,
2025-04-11,6.005046367645264,6.043052952947037,5.853019573363935,5.900528031528269,656900.0,,,,,
2025-04-14,6.024049758911133,6.119066223721006,6.005046465949159,6.109564350702898,604400.0,,,,,
2025-04-15,6.071557521820068,6.119065978861032,6.033550937416987,6.071557521820068,712100.0,,,,,
2025-04-16,5.910029411315918,6.081059497090556,5.843518114025099,6.052554331770039,1010200.0,,,,,
2025-04-17,5.939238548278809,5.978184338292143,5.890556542897359,5.939238548278809,1096100.0,,,,,
2025-04-21,5.744509696960449,5.890556644156226,5.6958272264717085,5.841874173667485,1163700.0,,,,,
2025-04-22,5.900292873382568,5.900292873382568,5.822401291836203,5.822401291836203,589300.0,,,,,
2025-04-23,5.987921237945557,6.114495292274839,5.978184557949248,6.036603245115734,628100.0,,,,,
2025-04-24,6.104758262634277,6.104758262634277,5.997657110161274,6.0073937895999245,540700.0,,,,,
2025-04-25,6.133967876434326,6.133967876434326,6.085285407466421,6.104758302199497,677900.0,,,,,
2025-04-28,6.114495277404785,6.143704388781766,6.046339910407739,6.114495277404785,744800.0,,,,,
2025-04-29,6.153440952301025,6.182650063125227,6.075548906805451,6.075548906805451,531800.0,,,,,
2025-04-30,6.202122688293457,6.202122688293457,6.0366028532641725,6.114494895367103,676600.0,,,,,
2025-05-01,6.2605414390563965,6.309223907860943,6.241068544388664,6.2605414390563965,731000.0,,,,,
2025-05-02,6.299487590789795,6.318960486577767,6.2410689034258775,6.289751375031037,758100.0,,,,,
2025-05-05,6.289751052856445,6.318960162907022,6.231332368484859,6.241068583744906,689200.0,,,,,
2025-05-06,6.289751052856445,6.309223947646974,6.241068583744906,6.260541478535435,549800.0,,,,,
2025-05-07,6.270278453826904,6.338433820943774,6.2508055581178645,6.318960460964278,542000.0,,,,,
2025-05-08,6.348169803619385,6.367642698613568,6.250805328648469,6.357906483251695,742900.0,,,,,
2025-05-09,6.348169803619385,6.367642698613568,6.299487333998708,6.338433588257512,404300.0,,,,,
2025-05-12,6.484479904174805,6.503952798675283,6.435797900058822,6.465007009674326,813600.0,,,,,
2025-05-13,6.5136895179748535,6.542898627769343,6.484479943909935,6.484479943909935,660600.0,,,,,
2025-05-14,6.5136895179748535,6.523425733149541,6.474743728735247,6.523425733149541,585800.0,,,,,
2025-05-15,6.484479904174805,6.523425693175762,6.455270794559301,6.484479904174805,421500.0,,,,,
2025-05-16,6.542898654937744,6.542898654937744,6.474743755620645,6.513689545021967,704800.0,,,,,
2025-05-19,6.474743843078613,6.503952953388933,6.465007163461548,6.465007163461548,978500.0,,,,,
2025-05-20,6.5136895179748535,6.533162412594656,6.474743728735247,6.484479943909935,605000.0,,,,,
2025-05-21,6.426061630249023,6.542899004698715,6.416325414513444,6.503953213215485,1186500.0,,,,,
2025-05-22,6.4455342292785645,6.465007124123769,6.396852224300769,6.426061334433359,608900.0,,,,,
2025-05-23,6.377379417419434,6.406588527954908,6.33843362719184,6.406588527954908,718700.0,,,,,
2025-05-27,6.484479904174805,6.494216583560257,6.42606122067337,6.435797900058822,476500.0,,,,,
2025-05-28,6.435798168182373,6.513689749429349,6.435798168182373,6.48448017432651,624200.0,,,,,
2025-05-29,6.455271244049072,6.503953251554853,6.416325452336264,6.455271244049072,747500.0,,,,,
2025-05-30,6.4455342292785645,6.465007124123769,6.387115544742949,6.416325119145974,708400.0,,,,,
2025-06-02,6.4942169189453125,6.503953134563152,6.406588657032504,6.445534448044763,693200.0,,,,,
2025-06-03,6.4942169189453125,6.513689814451442,6.445534448044763,6.465007343550893,743800.0,,,,,
2025-06-04,6.503952980041504,6.533162554741959,6.465007189954523,6.474743869611488,669300.0,,,,,
2025-06-05,6.484479904174805,6.533162372561214,6.474743689059779,6.503952798675283,691800.0,,,,,
2025-06-06,6.562371730804443,6.572108410558788,6.503953045089707,6.503953045089707,765400.0,,,,,
2025-06-09,6.542898654937744,6.572108229123951,6.513689545021967,6.572108229123951,570200.0,,,,,
2025-06-10,6.601317882537842,6.601317882537842,6.552635413066696,6.572108308001067,1022200.0,,,,,
2025-06-11,6.572108268737793,6.601317843100063,6.533162479101722,6.601317843100063,674100.0,,,,,
2025-06-12,6.552635669708252,6.562371885421549,6.533162774011203,6.533162774011203,624900.0,,,,,
2025-06-13,6.5136895179748535,6.55263530721446,6.484479943909935,6.523425733149541,1070600.0,,,,,
2025-06-16,6.533162593841553,6.562371704446379,6.484480123806253,6.5526354890015845,621300.0,,,,,
2025-06-17,6.4455342292785645,6.533162488217205,6.4455342292785645,6.533162488217205,535200.0,,,,,
2025-06-18,6.426061630249023,6.4942169974799056,6.426061630249023,6.445534525990639,699900.0,,,,,
2025-06-20,6.367642879486084,6.445534461675322,6.357906663847655,6.426061566128013,734600.0,,,,,
2025-06-23,6.416325092315674,6.426061307562347,6.338433513260562,6.367642623271013,928400.0,,,,,
2025-06-24,6.503952980041504,6.503952980041504,6.4552709745679975,6.474743869611488,743900.0,,,,,
2025-06-25,6.523426055908203,6.55263563141832,6.503953160324942,6.523426055908203,549500.0,,,,,
2025-06-26,6.542898654937744,6.562371549638405,6.523425760237083,6.523425760237083,550300.0,,,,,
2025-06-27,6.591581344604492,6.611054239957383,6.46500729267548,6.572108449251602,811800.0,,,,,
2025-06-30,6.630527019500732,6.669472809526281,6.60131790911679,6.611054124487957,997400.0,,,,,
2025-07-01,6.669472694396973,6.669472694396973,6.630526905043711,6.630526905043711,1181100.0,,,,,
2025-07-02,6.718155384063721,6.737628279380467,6.6500000183198855,6.669472913636632,780400.0,,,,,
2025-07-03,6.757101058959961,6.766837274316347,6.727891484349927,6.757101058959961,357400.0,,,,,
2025-07-07,6.659736633300781,6.776574004064195,6.659736633300781,6.747364429238121,763700.0,,,,,
2025-07-08,6.718155384063721,6.727891599586871,6.679209593430228,6.718155384063721,715500.0,,,,,
2025-07-09,6.718155384063721,6.757101174697214,6.698682488746974,6.747364494903617,532800.0,,,,,
2025-07-10,6.727891445159912,6.747364340029692,6.71815522986024,6.727891445159912,617700.0,,,,,
2025-07-11,6.6986823081970215,6.7278914182496425,6.679209413405129,6.7278914182496425,724200.0,,,,,
2025-07-14,6.650000095367432,6.69868256635856,6.650000095367432,6.669472990909793,924400.0,,,,,
2025-07-15,6.659736633300781,6.718155318682489,6.62079084304631,6.698682423555253,1358900.0,,,,,
2025-07-16,6.650000095367432,6.679209670816199,6.591581408740348,6.679209670816199,969900.0,,,,,
