Date,Close,High,Low,Open,Volume,"('Close', 'NVO')","('High', 'NVO')","('Low', 'NVO')","('Open', 'NVO')","('Volume', 'NVO')"
2024-07-22,130.57919311523438,130.65763263409133,129.2751791265617,129.42224387391323,3720400.0,,,,,
2024-07-23,130.67724609375,132.0401009405004,130.42232887838384,130.95177692900847,2383200.0,,,,,
2024-07-24,129.03005981445312,130.30466083956915,128.36333139194156,129.91247821042705,2663400.0,,,,,
2024-07-25,125.36309051513672,127.44168537278532,123.88257640925,126.5788805991093,5326100.0,,,,,
2024-07-26,124.25516510009766,125.7552779218212,123.89238792700353,124.38262371098806,3179100.0,,,,,
2024-07-29,125.54938507080078,127.00047877694334,124.89246344666432,125.51015783071638,3094000.0,,,,,
2024-07-30,126.70633697509766,129.09869000289396,125.09836419653423,128.5398289868514,4388100.0,,,,,
2024-07-31,130.03994750976562,130.29486472892464,129.0692752815682,130.15759930925307,3580400.0,,,,,
2024-08-01,129.87326049804688,131.71653673086365,128.53981866962215,129.47126359547002,3669000.0,,,,,
2024-08-02,125.00031280517578,127.58876451682188,124.37281162671736,127.24559349826148,4774000.0,,,,,
2024-08-05,123.53941345214844,124.93168123702644,120.33327482298242,121.47061791416029,5888800.0,,,,,
2024-08-06,127.57894897460938,128.7065001953793,125.77488497434712,126.23570778409352,6994300.0,,,,,
2024-08-07,116.90162658691406,121.20589610730588,116.48002351979484,120.2940572635552,13899900.0,,,,,
2024-08-08,125.6670379638672,125.83371633365604,120.80389992724515,123.43156400546236,10281300.0,,,,,
2024-08-09,130.863525390625,132.0204745183358,127.66719385532232,127.89269809938666,7503700.0,,,,,
2024-08-12,127.35344696044922,129.45165544490246,127.02009022946326,129.00064691728812,3602700.0,,,,,
2024-08-13,130.9615936279297,131.62830710844534,128.9908362147404,128.9908362147404,3343400.0,,,,,
2024-08-14,131.79498291015625,132.21659345293202,129.6575621293008,130.1085706606701,1967900.0,,,,,
2024-08-15,134.8834686279297,135.00112041802169,132.8930977604258,133.94220942477116,2916100.0,,,,,
2024-08-16,132.75083923339844,133.51846836099284,132.52449090521208,133.2527459655004,2111300.0,,,,,
2024-08-19,133.10513305664062,133.97118235066836,132.8098876139669,132.9279948011206,1681800.0,,,,,
2024-08-20,133.65625,134.1778437752656,132.40638613436025,133.0460870968909,2106900.0,,,,,
2024-08-21,132.81973266601562,133.4200595329576,131.26478742021834,133.20354721918793,2410500.0,,,,,
2024-08-22,134.7092742919922,136.2937424837913,133.9514812393564,135.15213490105788,2723800.0,,,,,
2024-08-23,134.7978515625,134.97498981011674,133.76450006764998,134.40420100103634,2112200.0,,,,,
2024-08-26,133.1543426513672,133.56768026289183,132.4851186492747,133.0952965664075,1781100.0,,,,,
2024-08-27,133.03622436523438,133.3511568144866,131.6485964340331,131.7863756263795,2124400.0,,,,,
2024-08-28,132.3473358154297,133.02639580745463,131.9733722820065,132.5244890822567,2765400.0,,,,,
2024-08-29,135.33912658691406,135.69341808387475,133.58735613438756,134.3057751360448,2754700.0,,,,,
2024-08-30,136.953125,137.52392883140496,135.6639021294157,136.01819364488065,2718300.0,,,,,
2024-09-03,134.09910583496094,136.42168021024634,133.6759322281621,136.36263412714013,2309800.0,,,,,
2024-09-04,132.39654541015625,132.77052395902922,131.51082412965405,131.91431070328352,1811600.0,,,,,
2024-09-05,128.81427001953125,130.55620453975203,128.4599785072288,129.9165036058915,2883500.0,,,,,
2024-09-06,129.060302734375,132.0324139702828,128.4993499445098,131.63874839977504,2591800.0,,,,,
2024-09-09,129.81809997558594,130.83176444979824,128.8339585430065,129.9361921421174,1881800.0,,,,,
2024-09-10,127.72187042236328,128.05647489624675,126.3637504772048,127.18058964590112,2246700.0,,,,,
2024-09-11,133.08543395996094,133.6660887840854,128.902833115475,131.02858208988238,3930300.0,,,,,
2024-09-12,134.49276733398438,134.7978487653089,132.514633509141,133.09528834793926,2169700.0,,,,,
2024-09-13,134.82737731933594,135.7032626005192,134.20736340657692,134.689598118368,2375300.0,,,,,
2024-09-16,134.7289581298828,136.02803204839796,134.60102995316123,135.8705658127949,1776200.0,,,,,
2024-09-17,129.9066619873047,133.01655234800384,129.7098367149275,131.4812941999337,3515800.0,,,,,
2024-09-18,129.96571350097656,131.15653122637406,129.21777142795077,130.7235065989568,2854800.0,,,,,
2024-09-19,132.74099731445312,133.05591475484582,131.51082056003185,132.5244850043305,2653900.0,,,,,
2024-09-20,125.48787689208984,127.42662921836006,124.12975690194318,127.0526656832581,9683500.0,,,,,
2024-09-23,121.73828887939452,123.28339058597776,120.99034681712706,122.03353430446008,7069900.0,,,,,
2024-09-24,123.45069885253906,124.65135255443217,121.80717701835268,122.34845778835462,4974100.0,,,,,
2024-09-25,124.93675231933594,125.58628927124649,124.39547903448045,125.35009742891688,2943600.0,,,,,
2024-09-26,122.32878112792967,123.62784749794297,122.01385617484776,123.60816046489856,4369500.0,,,,,
2024-09-27,118.84491729736328,119.41571360168508,117.26044904627727,118.6382485048394,9655300.0,,,,,
2024-09-30,117.18171691894533,117.23092699260944,115.62677169535752,115.72518433428267,6855500.0,,,,,
2024-10-01,116.1385269165039,117.0340916722554,115.45946695833862,116.90615599526316,3978400.0,,,,,
2024-10-02,114.63279724121094,114.9378786822773,113.5699226932076,114.82962252414345,5958600.0,,,,,
2024-10-03,113.25499725341795,114.48517403751816,113.20578717869267,114.39659740469328,4320900.0,,,,,
2024-10-04,113.29436492919922,113.33373148768716,111.98545501598706,112.42831565927078,6307000.0,,,,,
2024-10-07,115.90232849121094,116.66996508442062,115.16422244683476,115.28232211696002,4245300.0,,,,,
2024-10-08,115.34136962890624,116.02042960084664,114.74104277135956,115.57756897208738,3808000.0,,,,,
2024-10-09,115.14454650878906,115.30201274052692,113.98325932913352,114.6918423551475,3971400.0,,,,,
2024-10-10,115.6661376953125,116.56170997454342,115.26264362514256,116.10900583094649,2911300.0,,,,,
2024-10-11,118.13633728027344,118.64808751637293,117.58522048625812,118.01823760652591,4115800.0,,,,,
2024-10-14,117.88045501708984,118.55951498189869,117.65410670108888,117.70330926576592,2477300.0,,,,,
2024-10-15,115.9416961669922,117.20139596020836,115.28232322966856,117.10298332168892,3613900.0,,,,,
2024-10-16,116.15821075439452,116.18773379568894,114.5934294985651,115.09533621737653,3019000.0,,,,,
2024-10-17,116.34519958496094,117.18171828820395,116.24678694488584,116.7093271040791,2998300.0,,,,,
2024-10-18,116.21725463867188,116.39440039149072,115.28232330948528,115.89249368217315,3193200.0,,,,,
2024-10-21,115.46931457519533,116.08932096657998,115.02644643128929,116.07947745003013,3230600.0,,,,,
2024-10-22,114.6229476928711,114.8000934415499,112.94006683462374,113.17625866339456,4689700.0,,,,,
2024-10-23,113.90452575683594,114.59342925532376,113.12705313465284,114.48517309853858,3220700.0,,,,,
2024-10-24,112.11338806152344,113.43214146042556,112.10355205343538,113.3829313863728,4499900.0,,,,,
2024-10-25,111.58194732666016,112.37910695278376,111.30638894070252,112.09370505064108,4594600.0,,,,,
2024-10-28,110.57813262939452,110.93242414792316,109.89907263414746,110.62734270468034,5356000.0,,,,,
2024-10-29,110.20415496826172,111.47369074028576,109.38731582134784,109.84986347100758,8243400.0,,,,,
2024-10-30,111.44416809082033,111.95592581460444,105.53931979376064,107.16315457713262,11109200.0,,,,,
2024-10-31,110.17462921142578,110.38130551748164,107.89142141226831,108.46222523915849,8455300.0,,,,,
2024-11-01,110.164794921875,111.22766196804092,110.01717220456206,111.0898827674564,4554700.0,,,,,
2024-11-04,107.97999572753906,108.90509104724065,107.70443733658192,108.44254338738985,6215000.0,,,,,
2024-11-05,108.38349151611328,108.55080126333552,106.04123764743632,106.26759347697048,6604300.0,,,,,
2024-11-06,103.68914031982422,107.0253791235552,103.3643718501222,106.55298793958836,12044600.0,,,,,
2024-11-07,105.92313385009766,106.03139000238971,103.91548453723044,104.41739874254796,8363200.0,,,,,
2024-11-08,105.4999542236328,106.15933466268775,104.74216865545712,105.45075165907244,5222600.0,,,,,
2024-11-11,107.3599853515625,108.85588453484112,107.20252662660874,107.9307891848768,4941900.0,,,,,
2024-11-12,105.36217498779295,105.90345575656389,104.02374209447125,105.11613963987946,5135400.0,,,,,
2024-11-13,105.21456146240234,106.08060319783355,104.86026995508888,105.18503091312368,3157100.0,,,,,
2024-11-14,103.64977264404295,105.3031305074873,103.33484769426325,105.13582827038,4467100.0,,,,,
2024-11-15,100.12654113769533,100.71702445952594,98.7290621907355,100.05765154195512,8076200.0,,,,,
2024-11-18,98.2271499633789,99.39828062291208,97.84333542105178,98.72906417580782,8783700.0,,,,,
2024-11-19,101.00243377685548,101.48466849085816,99.53606512645558,99.575431685256,5778700.0,,,,,
2024-11-20,103.6005630493164,104.063110713907,101.36656534967624,101.789746456812,7520700.0,,,,,
2024-11-21,101.00243377685548,101.58308113365752,99.900200164057,101.5437145748571,6185400.0,,,,,
2024-11-22,103.39389038085938,104.5551775028649,102.2129237350652,102.26213380714113,6143300.0,,,,,
2024-11-25,102.90182495117188,104.24025788927004,102.3507081560973,103.63993101960529,4294600.0,,,,,
2024-11-26,104.4469223022461,105.99202397362652,103.95485161061664,104.97835955021426,6761400.0,,,,,
2024-11-27,104.4469223022461,104.4469223022461,103.29547868584984,104.11231783597144,3990600.0,,,,,
2024-11-29,105.10630798339844,105.6967913411562,103.67929840138032,103.75803151798888,2775100.0,,,,,
2024-12-02,106.94664764404295,107.40919531855992,106.43489740295388,107.20252651878914,4948300.0,,,,,
2024-12-03,107.4682388305664,109.12159669757834,107.32062362597851,109.0231840583854,4828700.0,,,,,
2024-12-04,107.24188995361328,108.76730462417956,107.23204643722426,108.47206670813596,4485600.0,,,,,
2024-12-05,107.09426879882812,107.58633950779324,106.51362896628282,106.89744351860334,3914400.0,,,,,
2024-12-06,109.01334381103516,109.54478108869748,108.00952284771964,108.18666860694042,6045700.0,,,,,
2024-12-09,109.31842803955078,110.21399280529428,108.55079895222694,109.94827793214483,4908900.0,,,,,
2024-12-10,107.45840454101562,109.78097890344677,106.976169836973,109.78097890344677,4621700.0,,,,,
2024-12-11,109.91875457763672,110.73558622737193,108.27523274507836,108.69841384436896,6545700.0,,,,,
2024-12-12,106.8875961303711,109.4069956663253,106.69077085727577,109.12159376445504,3650800.0,,,,,
2024-12-13,105.25392150878906,105.9034584478204,102.48848653065392,105.3424981406584,6250400.0,,,,,
2024-12-16,106.33647918701172,108.13745220728988,106.15933343815124,107.55681239671564,5346900.0,,,,,
2024-12-17,106.297119140625,107.2615735480616,106.02156073850026,106.04124026362204,5415500.0,,,,,
2024-12-18,104.27962493896484,107.31078234297404,103.80724125764586,106.67108891230149,3760900.0,,,,,
2024-12-19,101.79959106445312,103.08881392420524,101.11068756421366,102.61642273808668,5344400.0,,,,,
2024-12-20,83.65202331542969,85.15775853376287,80.20752823773552,81.40818200901917,53762400.0,,,,,
2024-12-23,87.30318450927734,87.68699906259012,84.62631864424242,87.46065074058677,18997900.0,,,,,
2024-12-24,85.98443603515625,87.56890427534698,85.68919061449348,87.49017116204985,4774900.0,,,,,
2024-12-26,86.25999450683594,86.66348857316935,85.49236542245285,85.7876033349986,6289300.0,,,,,
2024-12-27,85.98443603515625,87.36222797584128,85.63998054158205,86.33872753659038,6066000.0,,,,,
2024-12-30,84.37044525146484,85.63014503802592,84.30155565402488,85.5907784811455,6110000.0,,,,,
2024-12-31,84.65583801269531,84.68536856108702,83.65201711105985,84.06535468770959,4202400.0,,,,,
2025-01-02,86.13204956054688,87.10635492472763,85.80728861422276,86.51587160329865,4570300.0,,,,,
2025-01-03,86.25999450683594,86.79143175950183,85.95490556961482,86.10252828008917,3769000.0,,,,,
2025-01-06,83.6815414428711,84.97076426497249,83.45519312719371,84.7444159492951,10695700.0,,,,,
2025-01-07,82.01834106445312,83.46503013072052,81.32944508451772,82.76629063438517,9567900.0,,,,,
2025-01-08,84.28186798095703,84.43933420728213,83.33709314821522,84.15393230337008,9196400.0,,,,,
2025-01-10,84.89203643798828,85.89585732884646,84.47869135737349,85.83681124950267,6774700.0,,,,,
2025-01-13,83.27804565429688,83.37645828987851,82.36279387742232,83.0812128747308,7412400.0,,,,,
2025-01-14,79.8926010131836,82.35295457048981,78.78052390830634,81.60500498671583,13694900.0,,,,,
2025-01-15,81.6050033569336,82.49073212155506,81.39833456325576,82.03802797706031,9021500.0,,,,,
2025-01-16,81.75262451171875,82.65803278346021,80.88658279636643,81.42785605281054,6322400.0,,,,,
2025-01-17,77.44209289550781,79.5973575595136,76.93033513817433,78.67226970470877,21265300.0,,,,,
2025-01-21,79.74497985839844,79.82371297578953,78.0620988932812,78.4163904131378,8094300.0,,,,,
2025-01-22,79.29227447509766,80.50277173403627,79.15449527598636,80.43388213448063,5910400.0,,,,,
2025-01-23,79.8138656616211,80.42403602976636,79.05608009089495,80.04022148625009,6765800.0,,,,,
2025-01-24,86.57492065429688,88.54320346554962,85.19712118473933,88.54320346554962,27095400.0,,,,,
2025-01-27,86.1222152709961,87.0571465895434,83.98662274509257,84.38028080336622,10864900.0,,,,,
2025-01-28,83.8390121459961,85.48252655798707,83.2583647887733,84.70505391502289,9534300.0,,,,,
2025-01-29,82.69740295410156,84.31139429458045,82.56946727154767,84.26219172824584,6843900.0,,,,,
2025-01-30,83.98662567138672,85.09871028788763,82.60883368202786,83.25836311866802,5798800.0,,,,,
2025-01-31,83.1107406616211,84.08504608221651,82.95328193737743,83.52408576811759,6542300.0,,,,,
2025-02-03,81.33928680419922,82.05770580906213,80.76848300005959,80.82752908034891,5460100.0,,,,,
2025-02-04,81.30976867675781,82.11676435921592,79.98117172275192,80.32562723432581,9880700.0,,,,,
2025-02-05,84.37044525146484,86.03363910634485,83.74058784978132,85.05934122586449,14099000.0,,,,,
2025-02-06,85.78760528564453,87.53937580181795,85.29553457847658,85.34474465255462,10576000.0,,,,,
2025-02-07,85.04949951171875,87.36223034152711,84.77394111611989,87.28350473450111,8700800.0,,,,,
2025-02-10,82.57930755615234,84.55742634201928,82.32342869265602,84.34091403509184,9555000.0,,,,,
2025-02-11,82.41200256347656,82.91391680315424,81.55580431106546,82.18565423566345,5046800.0,,,,,
2025-02-12,80.49292755126953,81.05388785969546,79.25290726112682,79.73513445402554,6427400.0,,,,,
2025-02-13,77.57987213134766,78.86909502526423,77.45192893775672,78.27861165827055,10809200.0,,,,,
2025-02-14,76.63509368896484,77.81606036819164,76.5858836154958,77.33383318348771,9875500.0,,,,,
2025-02-18,81.02436065673828,81.36880863397371,79.7744969142519,80.79800483832484,8712100.0,,,,,
2025-02-19,82.077392578125,82.3037408907765,81.25070991471219,81.62468844441915,5948100.0,,,,,
2025-02-20,82.41200256347656,82.66788144172054,81.39833807571429,81.61485039512047,5015200.0,,,,,
2025-02-21,86.68317413330078,87.81493821650923,84.38027941086587,86.98825555693679,15128800.0,,,,,
2025-02-24,89.15336608886719,89.67496733948725,86.7225431306485,87.45080566647587,10476300.0,,,,,
2025-02-25,89.50765991210938,92.31246898985002,87.58858713003727,90.81656981393458,11465900.0,,,,,
2025-02-26,88.12986755371094,89.67496928960094,87.86414516443124,89.58639265703997,7387800.0,,,,,
2025-02-27,87.80509948730469,88.7597178746768,87.50001804703646,87.53937709679738,6953800.0,,,,,
2025-02-28,89.21241760253906,89.28130719880592,87.9625538451794,88.43494501129709,5962500.0,,,,,
2025-03-03,87.95272064208984,89.3009895703643,87.58858561683742,89.22226396383664,4810900.0,,,,,
2025-03-04,86.11237335205078,87.24413747492979,84.96092970467438,86.8996894832022,5203600.0,,,,,
2025-03-05,89.4190902709961,90.442598251656,88.85812996036937,90.04894018087862,8011700.0,,,,,
2025-03-06,86.64381408691406,87.61811201925042,86.0730102443722,86.555237452118,5450900.0,,,,,
2025-03-07,85.78760528564453,87.14572524280608,84.9806096262252,86.9685794878895,5278200.0,,,,,
2025-03-10,77.69795989990234,79.42020733601015,77.05827400178467,78.54432209774755,12603400.0,,,,,
2025-03-11,76.87128448486328,78.01288459157635,75.77888694255167,77.62907005059151,7433500.0,,,,,
2025-03-12,73.60393524169922,74.14520849955866,72.6296373708299,73.14138758842101,10858200.0,,,,,
2025-03-13,74.68649291992188,76.11349499766297,74.2042657190057,74.81442860347829,8228200.0,,,,,
2025-03-14,75.926513671875,76.32017174994034,74.04679991560457,74.54871415284796,6505900.0,,,,,
2025-03-17,78.87893676757812,79.28243084772521,78.09162062369634,78.37702253814341,5995800.0,,,,,
2025-03-18,79.6957778930664,81.26055919391172,78.93798477216127,80.90626767138006,5696400.0,,,,,
2025-03-19,77.7471694946289,78.95766670311598,77.23541927760205,78.87893359021865,6920600.0,,,,,
2025-03-20,77.5405044555664,78.29829005575283,77.24525902212048,77.96368557235716,4572500.0,,,,,
2025-03-21,75.64110565185547,76.06428673767178,74.32235232296634,74.75537692475123,5880500.0,,,,,
2025-03-24,74.1353759765625,74.7947489348928,73.71219485988422,73.78108445988285,8083200.0,,,,,
2025-03-25,72.43280792236328,74.8439589367654,72.03914984772587,74.6766491868723,8895600.0,,,,,
2025-03-26,70.59246826171875,71.70454537749414,70.46452507010697,71.40929994436277,7582300.0,,,,,
2025-03-27,69.04736328125,69.51974694206694,68.66354123278222,69.04736328125,7970800.0,,,,,
2025-03-28,68.20100402832031,69.23434802365654,68.08290435382335,69.05720226611272,5867000.0,,,,,
2025-03-31,69.44000244140625,69.62999725341797,66.87999725341797,67.72000122070312,6826100.0,,,,,
2025-04-01,68.02999877929688,70.0,67.63999938964844,69.9800033569336,6213800.0,,,,,
2025-04-02,68.23999786376953,68.72000122070312,67.31999969482422,67.51000213623047,7337200.0,,,,,
2025-04-03,67.0999984741211,68.54000091552734,67.0,68.43000030517578,8822500.0,,,,,
2025-04-04,62.54999923706055,65.47000122070312,62.369998931884766,65.2300033569336,10869500.0,,,,,
2025-04-07,63.63999938964844,65.27999877929688,60.61000061035156,61.43999862670898,14551900.0,,,,,
2025-04-08,61.59999847412109,65.05000305175781,60.83000183105469,64.91999816894531,8100500.0,,,,,
2025-04-09,65.08999633789062,65.30000305175781,59.52000045776367,60.4900016784668,13243300.0,,,,,
2025-04-10,61.209999084472656,63.2400016784668,59.31999969482422,63.119998931884766,9984000.0,,,,,
2025-04-11,64.7300033569336,65.0,63.22999954223633,63.72999954223633,11392100.0,,,,,
2025-04-14,66.05999755859375,66.75,65.33000183105469,66.4800033569336,8067300.0,,,,,
2025-04-15,64.48999786376953,65.94999694824219,63.86000061035156,65.63999938964844,5945600.0,,,,,
2025-04-16,62.880001068115234,64.41000366210938,62.400001525878906,64.33000183105469,6302600.0,,,,,
2025-04-17,58.08000183105469,59.060001373291016,57.27999877929688,57.90999984741211,32220600.0,,,,,
2025-04-21,58.33000183105469,59.29999923706055,57.0,58.25,13419300.0,,,,,
2025-04-22,59.90999984741211,60.18000030517578,58.91999816894531,59.0099983215332,11697900.0,,,,,
2025-04-23,61.29999923706055,62.43000030517578,60.88999938964844,61.77000045776367,9128700.0,,,,,
2025-04-24,62.630001068115234,62.7400016784668,61.84000015258789,62.47999954223633,7891100.0,,,,,
2025-04-25,62.08000183105469,62.27000045776367,60.56999969482422,60.66999816894531,7835200.0,,,,,
2025-04-28,62.619998931884766,63.25,61.970001220703125,62.18999862670898,6280300.0,,,,,
2025-04-29,65.16000366210938,65.41000366210938,64.16000366210938,65.26000213623047,10923700.0,,,,,
2025-04-30,66.44999694824219,66.63999938964844,65.4000015258789,66.47000122070312,9242900.0,,,,,
2025-05-01,65.5999984741211,68.83000183105469,64.18000030517578,68.80999755859375,16439500.0,,,,,
2025-05-02,69.2300033569336,69.86000061035156,68.52999877929688,69.75,13466300.0,,,,,
2025-05-05,69.12000274658203,69.79000091552734,68.88999938964844,69.16999816894531,8811400.0,,,,,
2025-05-06,66.29000091552734,68.12000274658203,65.98999786376953,67.95999908447266,10554700.0,,,,,
2025-05-07,67.55000305175781,69.66999816894531,66.81999969482422,69.3499984741211,14153000.0,,,,,
2025-05-08,64.8499984741211,65.95999908447266,64.4000015258789,65.91000366210938,12047100.0,,,,,
2025-05-09,65.7699966430664,67.44000244140625,65.58999633789062,67.0,13071300.0,,,,,
2025-05-12,67.73999786376953,67.75,64.04000091552734,64.08999633789062,18259700.0,,,,,
2025-05-13,65.4000015258789,66.62999725341797,64.94999694824219,66.61000061035156,10357000.0,,,,,
2025-05-14,64.41000366210938,66.83000183105469,64.08999633789062,66.5,10176100.0,,,,,
2025-05-15,66.1500015258789,66.30000305175781,64.77999877929688,65.19999694824219,9074700.0,,,,,
2025-05-16,64.37000274658203,64.69999694824219,63.130001068115234,64.4000015258789,19012600.0,,,,,
2025-05-19,67.0199966430664,67.02999877929688,64.87000274658203,65.37000274658203,11194300.0,,,,,
2025-05-20,68.19999694824219,70.0,67.6500015258789,69.44000244140625,12559100.0,,,,,
2025-05-21,68.19999694824219,69.75,68.12999725341797,68.31999969482422,8983400.0,,,,,
2025-05-22,68.16999816894531,68.5199966430664,66.36000061035156,66.41000366210938,7192300.0,,,,,
2025-05-23,67.3499984741211,67.88999938964844,66.5999984741211,67.26000213623047,6508400.0,,,,,
2025-05-27,70.44000244140625,71.30000305175781,69.87000274658203,70.80999755859375,9250600.0,,,,,
2025-05-28,68.5999984741211,69.87999725341797,68.36000061035156,69.37999725341797,7864700.0,,,,,
2025-05-29,69.45999908447266,69.5,68.30000305175781,69.26000213623047,8993300.0,,,,,
2025-05-30,71.5,71.56999969482422,69.06999969482422,69.79000091552734,11194200.0,,,,,
2025-06-02,72.83000183105469,72.8499984741211,71.26000213623047,71.7699966430664,16807900.0,,,,,
2025-06-03,70.91000366210938,71.95999908447266,70.58000183105469,71.5999984741211,8822700.0,,,,,
2025-06-04,72.04000091552734,73.13999938964844,72.0199966430664,72.18000030517578,6917000.0,,,,,
2025-06-05,72.6500015258789,73.6500015258789,72.31999969482422,73.13999938964844,5090500.0,,,,,
2025-06-06,74.62999725341797,75.16000366210938,73.97000122070312,74.1500015258789,9549900.0,,,,,
2025-06-09,75.45999908447266,76.8499984741211,74.16000366210938,75.01000213623047,10885800.0,,,,,
2025-06-10,79.33000183105469,80.44000244140625,77.44000244140625,77.98999786376953,13076800.0,,,,,
2025-06-11,78.7300033569336,79.83000183105469,78.33999633789062,79.08000183105469,9211600.0,,,,,
2025-06-12,81.05000305175781,81.16000366210938,79.91999816894531,80.63999938964844,10562500.0,,,,,
2025-06-13,79.83000183105469,81.44000244140625,79.43000030517578,81.41000366210938,7491800.0,,,,,
2025-06-16,77.0199966430664,78.37999725341797,76.62000274658203,77.83999633789062,8181900.0,,,,,
2025-06-17,74.33999633789062,75.77999877929688,74.13999938964844,75.51000213623047,8080000.0,,,,,
2025-06-18,74.01000213623047,74.81999969482422,73.69999694824219,74.55999755859375,5462300.0,,,,,
2025-06-20,73.7699966430664,74.37999725341797,72.73999786376953,73.83999633789062,8213000.0,,,,,
2025-06-23,69.72000122070312,70.05000305175781,68.54000091552734,68.87000274658203,15397900.0,,,,,
2025-06-24,70.7300033569336,71.04000091552734,69.86000061035156,70.25,7386300.0,,,,,
2025-06-25,67.3499984741211,68.87999725341797,66.87000274658203,68.86000061035156,13688100.0,,,,,
2025-06-26,67.69999694824219,68.37999725341797,67.19000244140625,67.62000274658203,8142000.0,,,,,
2025-06-27,68.51000213623047,68.94000244140625,67.97000122070312,68.76000213623047,5629400.0,,,,,
2025-06-30,69.0199966430664,69.55000305175781,68.54000091552734,69.43000030517578,7637400.0,,,,,
2025-07-01,69.81999969482422,70.41999816894531,68.12000274658203,68.41000366210938,6851700.0,,,,,
2025-07-02,69.81999969482422,70.33000183105469,68.9000015258789,69.55999755859375,7908300.0,,,,,
2025-07-03,69.16999816894531,69.4000015258789,68.58000183105469,69.27999877929688,4047900.0,,,,,
2025-07-07,69.31999969482422,69.54000091552734,68.70999908447266,69.36000061035156,7313500.0,,,,,
2025-07-08,69.63999938964844,70.61000061035156,68.6500015258789,69.44999694824219,9867100.0,,,,,
2025-07-09,69.69000244140625,69.87000274658203,68.86000061035156,68.98999786376953,5380000.0,,,,,
2025-07-10,71.01000213623047,71.75,69.5199966430664,69.58000183105469,6373900.0,,,,,
2025-07-11,68.93000030517578,69.88999938964844,68.52999877929688,69.73999786376953,6522400.0,,,,,
2025-07-14,68.94000244140625,69.55000305175781,68.4800033569336,68.5999984741211,6015900.0,,,,,
2025-07-15,67.22000122070312,69.48999786376953,66.70999908447266,69.48999786376953,7250800.0,,,,,
