Date,Close,High,Low,Open,Volume,"('Close', 'MS')","('High', 'MS')","('Low', 'MS')","('Open', 'MS')","('Volume', 'MS')"
2024-06-03,93.74253845214844,94.46430111713086,92.89566555959338,94.46430111713086,5671200.0,,,,,
2024-06-04,92.94377899169922,93.8772598093577,92.06803683339317,92.62620168096304,5409600.0,,,,,
2024-06-05,93.0207748413086,93.9350046041304,92.86679528344628,93.19399083067955,4499700.0,,,,,
2024-06-06,93.20362091064452,93.7810295963441,92.63583778331572,92.84755601457384,4741200.0,,,,,
2024-06-07,93.48269653320312,94.00236651499308,92.31825368854663,92.50110257347716,4018400.0,,,,,
2024-06-10,92.76093292236328,93.18436934949688,91.81783386102832,92.98227669349652,4566000.0,,,,,
2024-06-11,91.83707427978516,92.8282937506002,91.1634321177212,92.8282937506002,5330000.0,,,,,
2024-06-12,92.04878997802734,94.20445218005632,92.00066953541273,93.6559129081336,5435700.0,,,,,
2024-06-13,91.6253662109375,91.95256911310364,91.04795753069402,91.9044486638543,3955900.0,,,,,
2024-06-14,91.9044418334961,91.9236856064758,90.4512910115312,90.83623255046784,3406600.0,,,,,
2024-06-17,93.38646697998048,93.53082098256988,91.11531985516562,91.43289719243242,4874100.0,,,,,
2024-06-18,93.8965072631836,94.0119919285652,93.1651190667318,93.36721172453773,4558400.0,,,,,
2024-06-20,93.77140045166016,94.33918351281744,93.4538231417846,93.96386754374592,3956800.0,,,,,
2024-06-21,92.5395965576172,93.69441383332055,92.27975789818696,93.65591894517722,10785300.0,,,,,
2024-06-24,93.4441909790039,93.98311201461604,92.55883067055682,93.0881261496004,8418200.0,,,,,
2024-06-25,94.11785888671876,94.63752156890833,93.0400239463685,93.14588306292744,7439700.0,,,,,
2024-06-26,93.24210357666016,94.00236106097516,92.46260232027652,93.71365308490404,6514200.0,,,,,
2024-06-27,92.16427612304688,92.7128154475247,91.5868674670938,92.462609679973,5437800.0,,,,,
2024-06-28,93.53082275390624,93.65592564270658,92.539603175316,93.09776073793644,9058800.0,,,,,
2024-07-01,95.42665100097656,95.63836188122008,93.7714074537034,93.84838989099671,7420600.0,,,,,
2024-07-02,95.89820098876952,96.04255499034596,94.90698143590733,95.24380254481932,5570900.0,,,,,
2024-07-03,96.427490234375,96.81243179530486,95.75384800935994,96.16765890248335,3112000.0,,,,,
2024-07-05,95.8404541015625,96.34088032347258,95.18606300577916,96.33125476554946,3633200.0,,,,,
2024-07-08,96.80280303955078,97.45720146887024,96.07142217430795,96.07142217430795,3884400.0,,,,,
2024-07-09,98.74674987792967,99.0258323036154,96.21577161637506,96.81242401281092,7113600.0,,,,,
2024-07-10,99.56475067138672,99.61287111817902,98.21745892484527,98.65052091952788,5619000.0,,,,,
2024-07-11,100.70032501220705,101.3258541148086,100.0266828045742,100.32500901907596,7761000.0,,,,,
2024-07-12,100.1710205078125,101.83588944664344,100.05554319234017,101.04676264160447,7060600.0,,,,,
2024-07-15,101.29698944091795,102.51917102871803,99.35303782296856,100.02668740372468,10093900.0,,,,,
2024-07-16,102.22084045410156,105.00203197289927,98.93922271463155,100.209524697812,16716400.0,,,,,
2024-07-17,102.93297576904295,103.6547384138408,100.59446450621203,101.13337826483998,11412000.0,,,,,
2024-07-18,100.86392211914062,103.577749389633,100.4019981347139,102.5191656379933,9130700.0,,,,,
2024-07-19,98.24633026123048,100.77731603431494,97.89989093742275,100.76769047633016,12555900.0,,,,,
2024-07-22,98.5831527709961,99.34341027869388,98.11159590609998,98.61202210106136,8931200.0,,,,,
2024-07-23,99.60324096679688,100.24801380804104,98.33293905684832,98.59277036795528,7400600.0,,,,,
2024-07-24,98.13084411621094,100.0844137090574,97.9191259124672,98.98733514615692,7967400.0,,,,,
2024-07-25,99.66097259521484,100.26725784860434,98.01535482857624,98.2366985789872,5582300.0,,,,,
2024-07-26,100.26726531982422,101.9032576517003,100.12291132768244,100.91203816362192,6599600.0,,,,,
2024-07-29,98.62165832519533,100.63296685353772,98.4773043171069,100.53673329552872,5183400.0,,,,,
2024-07-30,99.85345458984376,100.19990123458128,98.91034820313624,99.66098015268454,6225500.0,,,,,
2024-07-31,100.21759033203124,101.29540825106322,99.28542488468868,100.09136214093644,5444600.0,,,,,
2024-08-01,98.80963134765624,100.9749718657313,98.25615789510604,100.74193236155024,5678100.0,,,,,
2024-08-02,93.07096862792967,96.14905735854308,92.2844557581884,96.12964048875564,11120700.0,,,,,
2024-08-05,89.40057373046875,90.66288522241766,88.30333898403376,89.9637593135347,9659500.0,,,,,
2024-08-06,90.27448272705078,91.1192537085281,88.8665187442681,89.52680351352667,6068300.0,,,,,
2024-08-07,89.43940734863281,92.56604939545954,89.34230818239794,91.86692354546209,7215700.0,,,,,
2024-08-08,91.88634490966795,92.28446114135208,90.08998431779116,90.77939806242748,6592300.0,,,,,
2024-08-09,91.9737319946289,92.3621360556984,91.29402303570946,91.55619892541267,3542600.0,,,,,
2024-08-12,92.09025573730467,92.45924295989956,90.8279516933838,92.14852116666762,4196300.0,,,,,
2024-08-13,93.90604400634766,93.99343844945216,92.19707037775976,92.99329546468272,5941500.0,,,,,
2024-08-14,96.55689239501952,97.67354398584386,94.68284948257067,94.92560111678328,10161700.0,,,,,
2024-08-15,97.72209930419922,98.27557274536366,97.2463081655612,97.87746390925204,5885100.0,,,,,
2024-08-16,98.49890899658205,98.55716702025822,97.54731929678186,97.71238863599253,4159700.0,,,,,
2024-08-19,98.79991912841795,99.08151192449924,98.36296913240456,98.5765843562872,4070500.0,,,,,
2024-08-20,97.85803985595705,98.68339394968154,97.68325837896424,98.31441412411552,3396900.0,,,,,
2024-08-21,97.7706527709961,98.29499720170328,97.06181472350524,98.168761607823,3576000.0,,,,,
2024-08-22,97.64442443847656,98.0522528537052,97.00356391430472,97.8386302095837,2777300.0,,,,,
2024-08-23,98.93585205078124,99.60584890882993,97.8968753883448,98.01339883571596,3814800.0,,,,,
2024-08-26,99.36310577392578,100.06223170151245,99.02325495029126,100.05251956135363,2679000.0,,,,,
2024-08-27,99.12035369873048,99.86802550749368,99.08151254645556,99.48933353305368,2537200.0,,,,,
2024-08-28,99.23686981201172,99.72237310347596,98.47948586263828,98.93586014192545,2836800.0,,,,,
2024-08-29,99.6252670288086,99.93598881750376,98.34353872441709,99.93598881750376,3325600.0,,,,,
2024-08-30,100.60599517822266,100.80019353641184,99.13977312685893,99.92629351636792,4951400.0,,,,,
