Date,Close,High,Low,Open,Volume,"('Close', 'FBLG')","('High', 'FBLG')","('Low', 'FBLG')","('Open', 'FBLG')","('Volume', 'FBLG')"
2024-07-03,4.230000019073486,4.590000152587891,4.090000152587891,4.090000152587891,110200.0,,,,,
2024-07-05,4.929999828338623,5.0,4.199999809265137,4.199999809265137,168700.0,,,,,
2024-07-08,5.139999866485596,5.320000171661377,4.619999885559082,4.789999961853027,205200.0,,,,,
2024-07-09,4.929999828338623,5.489999771118164,4.769999980926514,5.010000228881836,296700.0,,,,,
2024-07-10,4.78000020980835,5.139999866485596,4.420000076293945,4.929999828338623,232100.0,,,,,
2024-07-11,4.849999904632568,5.0,4.739999771118164,4.78000020980835,244600.0,,,,,
2024-07-12,4.739999771118164,4.989999771118164,4.690000057220459,4.849999904632568,85800.0,,,,,
2024-07-15,5.0,5.0,4.800000190734863,4.820000171661377,95500.0,,,,,
2024-07-16,5.309999942779541,5.440000057220459,5.0,5.0,132500.0,,,,,
2024-07-17,5.389999866485596,5.489999771118164,4.902999877929688,5.300000190734863,123400.0,,,,,
2024-07-18,4.989999771118164,5.619999885559082,4.949999809265137,5.389999866485596,95500.0,,,,,
2024-07-19,4.5,5.309999942779541,4.420000076293945,5.010000228881836,126700.0,,,,,
2024-07-22,4.860000133514404,4.949999809265137,4.408999919891357,4.559999942779541,81500.0,,,,,
2024-07-23,4.889999866485596,5.050000190734863,4.599999904632568,4.949999809265137,106000.0,,,,,
2024-07-24,4.75,4.860000133514404,4.494999885559082,4.860000133514404,44900.0,,,,,
2024-07-25,4.769999980926514,4.78000020980835,4.5,4.75,75200.0,,,,,
2024-07-26,5.130000114440918,5.239999771118164,4.639999866485596,4.75,146500.0,,,,,
2024-07-29,5.03000020980835,5.199999809265137,4.869999885559082,5.139999866485596,38700.0,,,,,
2024-07-30,5.159999847412109,5.210000038146973,4.843999862670898,5.059999942779541,52100.0,,,,,
2024-07-31,5.210000038146973,5.539999961853027,4.900000095367432,5.119999885559082,139900.0,,,,,
2024-08-01,5.03000020980835,5.400000095367432,4.889999866485596,5.210000038146973,195300.0,,,,,
2024-08-02,4.869999885559082,5.034999847412109,4.724999904632568,4.980000019073486,48200.0,,,,,
2024-08-05,3.7799999713897705,4.71999979019165,3.759999990463257,4.639999866485596,228500.0,,,,,
2024-08-06,3.7100000381469727,4.369999885559082,3.539999961853028,3.680000066757202,128200.0,,,,,
2024-08-07,3.7300000190734863,3.990000009536743,3.5,3.7799999713897705,129300.0,,,,,
2024-08-08,2.259999990463257,3.700000047683716,2.0,3.700000047683716,803600.0,,,,,
2024-08-09,1.9700000286102293,2.2100000381469727,1.840000033378601,2.200000047683716,341800.0,,,,,
2024-08-12,1.830000042915344,2.0899999141693115,1.7699999809265137,2.0299999713897705,278500.0,,,,,
2024-08-13,1.8799999952316284,2.0,1.7549999952316284,2.0,128900.0,,,,,
2024-08-14,1.7200000286102295,1.9600000381469729,1.6699999570846558,1.9600000381469729,149800.0,,,,,
2024-08-15,1.2000000476837158,1.7899999618530271,1.1799999475479126,1.7899999618530271,538100.0,,,,,
2024-08-16,1.1100000143051147,1.309999942779541,1.0779999494552612,1.2699999809265137,409500.0,,,,,
2024-08-19,1.2799999713897705,1.4780000448226929,1.1510000228881836,1.2999999523162842,378500.0,,,,,
2024-08-20,1.2899999618530271,1.4900000095367432,1.2300000190734863,1.399999976158142,265700.0,,,,,
2024-08-21,1.5800000429153442,1.9800000190734863,1.2300000190734863,1.2999999523162842,1123300.0,,,,,
2024-08-22,1.409999966621399,1.690000057220459,1.3700000047683716,1.600000023841858,164500.0,,,,,
2024-08-23,1.5800000429153442,1.690000057220459,1.3899999856948853,1.4500000476837158,226300.0,,,,,
2024-08-26,1.649999976158142,1.7400000095367432,1.5299999713897705,1.5800000429153442,151400.0,,,,,
2024-08-27,1.7300000190734863,1.9839999675750728,1.5800000429153442,1.600000023841858,292400.0,,,,,
2024-08-28,1.600000023841858,1.758999943733215,1.5329999923706057,1.659999966621399,137600.0,,,,,
2024-08-29,1.6100000143051147,1.75,1.5199999809265137,1.6399999856948853,100700.0,,,,,
2024-08-30,1.6200000047683716,1.75,1.5700000524520874,1.7300000190734863,125600.0,,,,,
2024-09-03,1.6299999952316284,1.7000000476837158,1.5750000476837158,1.6299999952316284,124300.0,,,,,
2024-09-04,1.5299999713897705,1.690000057220459,1.4900000095367432,1.6799999475479126,162400.0,,,,,
2024-09-05,1.8600000143051147,1.870000004768372,1.5299999713897705,1.5800000429153442,376200.0,,,,,
2024-09-06,2.0899999141693115,2.2799999713897705,1.7999999523162842,1.909999966621399,501200.0,,,,,
2024-09-09,2.5999999046325684,2.799999952316284,2.119999885559082,2.119999885559082,790500.0,,,,,
2024-09-10,3.890000104904175,4.269999980926514,2.6760001182556152,2.690000057220459,7190600.0,,,,,
2024-09-11,3.4200000762939453,4.409999847412109,3.200000047683716,3.900000095367432,1833700.0,,,,,
2024-09-12,3.1600000858306885,3.400000095367432,2.7799999713897705,3.390000104904175,724300.0,,,,,
2024-09-13,3.259999990463257,3.390000104904175,2.7300000190734863,3.130000114440918,396000.0,,,,,
2024-09-16,3.25,4.139999866485596,3.119999885559082,3.200000047683716,819000.0,,,,,
2024-09-17,3.2699999809265137,3.549999952316284,3.1700000762939453,3.2300000190734863,321700.0,,,,,
2024-09-18,3.240000009536743,3.5899999141693115,3.2100000381469727,3.240000009536743,473500.0,,,,,
2024-09-19,3.1600000858306885,3.595000028610229,3.150000095367432,3.430000066757202,412800.0,,,,,
2024-09-20,3.299999952316284,3.3399999141693115,3.049999952316284,3.190000057220459,2001000.0,,,,,
2024-09-23,2.759999990463257,3.400000095367432,2.5,3.289999961853028,623100.0,,,,,
2024-09-24,2.9200000762939453,3.359999895095825,2.799999952316284,2.809999942779541,556800.0,,,,,
2024-09-25,2.75,2.994999885559082,2.690000057220459,2.9200000762939453,176300.0,,,,,
2024-09-26,3.140000104904175,3.190000057220459,2.75,2.869999885559082,400200.0,,,,,
2024-09-27,3.190000057220459,3.2699999809265137,3.055000066757202,3.220000028610229,156200.0,,,,,
2024-09-30,3.0899999141693115,3.240000009536743,2.9800000190734863,3.190000057220459,141700.0,,,,,
2024-10-01,2.900000095367432,3.0999999046325684,2.759999990463257,3.0999999046325684,184300.0,,,,,
2024-10-02,2.680000066757202,2.930000066757202,2.5799999237060547,2.9200000762939453,222100.0,,,,,
2024-10-03,2.650000095367432,2.759999990463257,2.5999999046325684,2.7100000381469727,124900.0,,,,,
2024-10-04,2.8399999141693115,2.890000104904175,2.640000104904175,2.720000028610229,122000.0,,,,,
2024-10-07,2.7699999809265137,3.0,2.680000066757202,2.859999895095825,105300.0,,,,,
2024-10-08,2.75,2.8329999446868896,2.650000095367432,2.799999952316284,93200.0,,,,,
2024-10-09,2.5799999237060547,2.75,2.5350000858306885,2.720000028610229,116300.0,,,,,
2024-10-10,2.319999933242798,2.559999942779541,2.299999952316284,2.549999952316284,127200.0,,,,,
2024-10-11,2.5999999046325684,2.640000104904175,2.25,2.3299999237060547,120100.0,,,,,
2024-10-14,2.700000047683716,2.740000009536743,2.5199999809265137,2.5999999046325684,87900.0,,,,,
2024-10-15,2.75,2.900000095367432,2.5999999046325684,2.5999999046325684,151100.0,,,,,
2024-10-16,3.240000009536743,3.569999933242798,2.75,2.819999933242798,442200.0,,,,,
2024-10-17,3.319999933242798,3.5,3.180000066757202,3.450000047683716,146400.0,,,,,
2024-10-18,3.390000104904175,3.490000009536743,3.200000047683716,3.369999885559082,126200.0,,,,,
2024-10-21,3.055000066757202,3.7699999809265137,3.015000104904175,3.400000095367432,223100.0,,,,,
2024-10-22,2.880000114440918,3.3399999141693115,2.819999933242798,3.2799999713897705,90600.0,,,,,
2024-10-23,2.8299999237060547,2.9100000858306885,2.690000057220459,2.8299999237060547,108700.0,,,,,
2024-10-24,2.880000114440918,3.0380001068115234,2.752000093460083,2.819999933242798,110000.0,,,,,
2024-10-25,2.8499999046325684,3.239000082015991,2.7799999713897705,2.880000114440918,149000.0,,,,,
2024-10-28,2.819999933242798,2.928999900817871,2.720000028610229,2.8499999046325684,64300.0,,,,,
2024-10-29,2.75,2.9590001106262207,2.640000104904175,2.869999885559082,96600.0,,,,,
2024-10-30,2.950000047683716,3.0280001163482666,2.552000045776367,2.7699999809265137,242500.0,,,,,
2024-10-31,3.0199999809265137,3.069999933242798,2.75,2.9800000190734863,154400.0,,,,,
2024-11-01,3.180000066757202,3.497999906539917,2.9800000190734863,3.049999952316284,375100.0,,,,,
2024-11-04,3.039999961853028,3.1600000858306885,2.865000009536743,3.150000095367432,194300.0,,,,,
2024-11-05,3.25,3.2799999713897705,2.884999990463257,3.039999961853028,248500.0,,,,,
2024-11-06,3.5799999237060547,3.5999999046325684,3.2100000381469727,3.359999895095825,299100.0,,,,,
2024-11-07,3.569999933242798,3.890000104904175,3.345000028610229,3.650000095367432,381400.0,,,,,
2024-11-08,3.7200000286102295,3.740000009536743,3.4100000858306885,3.5899999141693115,148100.0,,,,,
2024-11-11,3.450000047683716,3.759999990463257,3.309999942779541,3.75,158900.0,,,,,
2024-11-12,3.1700000762939453,3.553999900817871,3.1549999713897705,3.4600000381469727,162100.0,,,,,
2024-11-13,3.0799999237060547,3.559999942779541,3.069999933242798,3.1700000762939453,254600.0,,,,,
2024-11-14,2.809999942779541,3.240000009536743,2.759999990463257,3.140000104904175,177400.0,,,,,
2024-11-15,2.5799999237060547,2.8299999237060547,2.5,2.8299999237060547,262500.0,,,,,
2024-11-18,2.505000114440918,2.625,2.5,2.5799999237060547,142100.0,,,,,
2024-11-19,2.380000114440918,2.720000028610229,2.299999952316284,2.6700000762939453,271000.0,,,,,
2024-11-20,2.240000009536743,2.506999969482422,2.1630001068115234,2.4200000762939453,185900.0,,,,,
2024-11-21,2.4100000858306885,2.4649999141693115,2.150000095367432,2.220000028610229,150000.0,,,,,
2024-11-22,2.5999999046325684,2.6600000858306885,2.3469998836517334,2.4100000858306885,85000.0,,,,,
2024-11-25,2.8499999046325684,2.9800000190734863,2.5199999809265137,2.609999895095825,196900.0,,,,,
2024-11-26,2.470000028610229,2.9200000762939453,2.400000095367432,2.880000114440918,221300.0,,,,,
2024-11-27,2.559999942779541,2.690000057220459,2.4600000381469727,2.4600000381469727,108400.0,,,,,
2024-11-29,2.619999885559082,2.720000028610229,2.503999948501587,2.509999990463257,62500.0,,,,,
2024-12-02,2.7100000381469727,2.789999961853028,2.5,2.650000095367432,119700.0,,,,,
2024-12-03,2.5999999046325684,2.7100000381469727,2.5299999713897705,2.7100000381469727,102300.0,,,,,
2024-12-04,2.4600000381469727,2.650000095367432,2.3299999237060547,2.569999933242798,154900.0,,,,,
2024-12-05,2.380000114440918,2.5339999198913574,2.2300000190734863,2.4600000381469727,113300.0,,,,,
2024-12-06,2.490000009536743,2.5299999713897705,2.299999952316284,2.400000095367432,84900.0,,,,,
2024-12-09,2.4100000858306885,2.549999952316284,2.369999885559082,2.470000028610229,69900.0,,,,,
2024-12-10,2.400000095367432,2.5,2.250999927520752,2.380000114440918,107400.0,,,,,
2024-12-11,2.289999961853028,2.440000057220459,2.2300000190734863,2.369999885559082,108200.0,,,,,
2024-12-12,2.2699999809265137,2.5409998893737797,2.25,2.440000057220459,142700.0,,,,,
2024-12-13,2.220000028610229,2.282000064849853,2.009999990463257,2.200000047683716,157600.0,,,,,
2024-12-16,2.1600000858306885,2.200000047683716,2.049999952316284,2.1600000858306885,109300.0,,,,,
2024-12-17,2.150000095367432,2.220000028610229,2.069999933242798,2.150000095367432,135100.0,,,,,
2024-12-18,2.009999990463257,2.220000028610229,2.009999990463257,2.150000095367432,123500.0,,,,,
2024-12-19,2.0299999713897705,2.109999895095825,1.9299999475479128,2.049999952316284,93400.0,,,,,
2024-12-20,2.25,2.289999961853028,2.0199999809265137,2.0299999713897705,224100.0,,,,,
2024-12-23,2.0999999046325684,2.509999990463257,2.0199999809265137,2.359999895095825,182600.0,,,,,
2024-12-24,2.309999942779541,2.3299999237060547,2.109999895095825,2.109999895095825,91100.0,,,,,
2024-12-26,2.309999942779541,2.430000066757202,2.200000047683716,2.3299999237060547,179900.0,,,,,
2024-12-27,2.359999895095825,2.4200000762939453,2.2699999809265137,2.299999952316284,135900.0,,,,,
2024-12-30,2.240000009536743,2.359999895095825,2.0999999046325684,2.3499999046325684,100300.0,,,,,
2024-12-31,2.0,2.385999917984009,1.9600000381469729,2.309999942779541,242100.0,,,,,
2025-01-02,1.9850000143051147,2.0910000801086426,1.9800000190734863,1.9800000190734863,128400.0,,,,,
2025-01-03,2.119999885559082,2.190000057220459,1.9700000286102293,2.039999961853028,128200.0,,,,,
2025-01-06,2.220000028610229,2.299999952316284,2.119999885559082,2.1700000762939453,117000.0,,,,,
2025-01-07,2.259999990463257,2.3350000381469727,2.2300000190734863,2.2300000190734863,155800.0,,,,,
2025-01-08,2.059999942779541,2.2799999713897705,2.049999952316284,2.259999990463257,130500.0,,,,,
2025-01-10,1.8799999952316284,2.150000095367432,1.870000004768372,2.049999952316284,168300.0,,,,,
2025-01-13,2.0,2.025000095367432,1.8600000143051147,2.009999990463257,151100.0,,,,,
2025-01-14,1.8799999952316284,2.128999948501587,1.870000004768372,2.059999942779541,84300.0,,,,,
2025-01-15,2.0199999809265137,2.109999895095825,1.909999966621399,1.909999966621399,56200.0,,,,,
2025-01-16,1.909999966621399,2.119999885559082,1.909999966621399,2.0299999713897705,216900.0,,,,,
2025-01-17,1.75,2.0,1.7200000286102295,1.950000047683716,167600.0,,,,,
2025-01-21,1.7599999904632568,1.7730000019073486,1.7000000476837158,1.75,105800.0,,,,,
2025-01-22,1.690000057220459,1.830000042915344,1.690000057220459,1.7599999904632568,109200.0,,,,,
2025-01-23,1.600000023841858,1.75,1.590000033378601,1.7000000476837158,784700.0,,,,,
2025-01-24,1.6799999475479126,1.7400000095367432,1.5750000476837158,1.600000023841858,133600.0,,,,,
2025-01-27,1.5700000524520874,1.7599999904632568,1.5399999618530271,1.75,484700.0,,,,,
2025-01-28,1.590000033378601,1.690000057220459,1.5399999618530271,1.5499999523162842,111000.0,,,,,
2025-01-29,1.559999942779541,1.7300000190734863,1.5499999523162842,1.5800000429153442,372000.0,,,,,
2025-01-30,1.6699999570846558,1.7400000095367432,1.5499999523162842,1.7400000095367432,87900.0,,,,,
2025-01-31,1.6100000143051147,1.7100000381469729,1.600000023841858,1.659999966621399,80100.0,,,,,
2025-02-03,1.6200000047683716,1.75,1.5800000429153442,1.590000033378601,194800.0,,,,,
2025-02-04,1.5499999523162842,1.690000057220459,1.5449999570846558,1.690000057220459,172800.0,,,,,
2025-02-05,1.649999976158142,1.7599999904632568,1.5499999523162842,1.5499999523162842,380500.0,,,,,
2025-02-06,1.600000023841858,1.7100000381469729,1.5399999618530271,1.649999976158142,302700.0,,,,,
2025-02-07,1.8600000143051147,2.0,1.75,1.7699999809265137,2283000.0,,,,,
2025-02-10,1.7699999809265137,1.9800000190734863,1.7100000381469729,1.9600000381469729,1303700.0,,,,,
2025-02-11,1.7200000286102295,1.830000042915344,1.6699999570846558,1.830000042915344,576700.0,,,,,
2025-02-12,1.7300000190734863,1.8799999952316284,1.659999966621399,1.7400000095367432,775100.0,,,,,
2025-02-13,1.2899999618530271,1.7000000476837158,1.2000000476837158,1.690000057220459,1416400.0,,,,,
2025-02-14,1.2300000190734863,1.2799999713897705,1.059999942779541,1.2799999713897705,851400.0,,,,,
2025-02-18,1.1749999523162842,1.3200000524520874,1.1699999570846558,1.2100000381469729,299900.0,,,,,
2025-02-19,1.149999976158142,1.1799999475479126,1.1200000047683716,1.159999966621399,215800.0,,,,,
2025-02-20,1.2400000095367432,1.2400000095367432,1.1299999952316284,1.149999976158142,166200.0,,,,,
2025-02-21,1.125,1.25,1.1100000143051147,1.25,286300.0,,,,,
2025-02-24,1.0700000524520874,1.190000057220459,1.0449999570846558,1.159999966621399,409600.0,,,,,
2025-02-25,1.0499999523162842,1.1100000143051147,0.984000027179718,1.0800000429153442,288700.0,,,,,
2025-02-26,1.1399999856948853,1.2100000381469729,1.0499999523162842,1.059999942779541,248600.0,,,,,
2025-02-27,1.190000057220459,1.2699999809265137,1.0800000429153442,1.1399999856948853,314300.0,,,,,
2025-02-28,1.2599999904632568,1.2799999713897705,1.149999976158142,1.2100000381469729,224500.0,,,,,
2025-03-03,1.1449999809265137,1.2799999713897705,1.1299999952316284,1.2799999713897705,143100.0,,,,,
2025-03-04,1.225000023841858,1.2899999618530271,1.0499999523162842,1.100000023841858,314800.0,,,,,
2025-03-05,1.1699999570846558,1.2899999618530271,1.1699999570846558,1.2200000286102295,138200.0,,,,,
2025-03-06,1.1200000047683716,1.1699999570846558,1.1100000143051147,1.159999966621399,211600.0,,,,,
2025-03-07,1.2200000286102295,1.2450000047683716,1.100000023841858,1.1699999570846558,164600.0,,,,,
2025-03-10,1.1100000143051147,1.25,1.090000033378601,1.190000057220459,185100.0,,,,,
2025-03-11,1.100000023841858,1.1100000143051147,1.034999966621399,1.100000023841858,240500.0,,,,,
2025-03-12,1.059999942779541,1.100000023841858,1.0499999523162842,1.0800000429153442,95400.0,,,,,
2025-03-13,1.0099999904632568,1.090000033378601,1.0,1.0800000429153442,127700.0,,,,,
2025-03-14,1.0199999809265137,1.0499999523162842,1.0,1.0499999523162842,149900.0,,,,,
2025-03-17,1.0,1.0499999523162842,0.9800000190734864,1.0499999523162842,189200.0,,,,,
2025-03-18,0.9800000190734864,1.0,0.949999988079071,1.0,144200.0,,,,,
2025-03-19,1.0199999809265137,1.0499999523162842,0.9810000061988832,0.9810000061988832,109000.0,,,,,
2025-03-20,1.0299999713897705,1.059999942779541,1.0,1.0199999809265137,83500.0,,,,,
2025-03-21,1.1100000143051147,1.1449999809265137,1.0,1.0399999618530271,186800.0,,,,,
2025-03-24,1.1100000143051147,1.159999966621399,1.0700000524520874,1.090000033378601,124700.0,,,,,
2025-03-25,1.100000023841858,1.1399999856948853,1.090000033378601,1.1299999952316284,82600.0,,,,,
2025-03-26,1.0399999618530271,1.1200000047683716,1.0199999809265137,1.100000023841858,55000.0,,,,,
2025-03-27,1.0199999809265137,1.090000033378601,1.0099999904632568,1.0399999618530271,59000.0,,,,,
2025-03-28,0.949999988079071,1.059999942779541,0.949999988079071,1.0099999904632568,72100.0,,,,,
2025-03-31,0.8999999761581421,1.0299999713897705,0.8999999761581421,1.0,158100.0,,,,,
2025-04-01,0.8600000143051147,1.0,0.8600000143051147,1.0,281200.0,,,,,
2025-04-02,0.9359999895095824,0.9639999866485596,0.8799999952316284,0.949999988079071,147600.0,,,,,
2025-04-03,0.875,0.949999988079071,0.8700000047683716,0.8999999761581421,197200.0,,,,,
2025-04-04,0.8759999871253967,0.9300000071525574,0.8500000238418579,0.8830000162124634,134700.0,,,,,
2025-04-07,0.8700000047683716,0.8700000047683716,0.800000011920929,0.8539999723434448,182100.0,,,,,
2025-04-08,0.8149999976158142,0.8700000047683716,0.8100000023841858,0.8700000047683716,188500.0,,,,,
2025-04-09,0.8500000238418579,0.8709999918937683,0.7630000114440918,0.800000011920929,411900.0,,,,,
2025-04-10,0.8130000233650208,0.8399999737739563,0.7699999809265137,0.8399999737739563,135700.0,,,,,
2025-04-11,0.8899999856948853,0.8999999761581421,0.8100000023841858,0.8299999833106995,397800.0,,,,,
2025-04-14,0.9800000190734864,1.0199999809265137,0.8899999856948853,0.9200000166893004,135300.0,,,,,
2025-04-15,0.9570000171661376,1.0199999809265137,0.9110000133514404,0.9800000190734864,136200.0,,,,,
2025-04-16,1.090000033378601,1.149999976158142,0.9700000286102296,0.975000023841858,480300.0,,,,,
2025-04-17,1.190000057220459,1.2300000190734863,1.0,1.0800000429153442,354200.0,,,,,
2025-04-21,1.3799999952316284,1.440000057220459,1.149999976158142,1.2200000286102295,506400.0,,,,,
2025-04-22,1.2599999904632568,1.5299999713897705,1.2000000476837158,1.440000057220459,418500.0,,,,,
2025-04-23,1.2899999618530271,1.3300000429153442,1.2300000190734863,1.3300000429153442,230300.0,,,,,
2025-04-24,1.2899999618530271,1.309999942779541,1.212000012397766,1.309999942779541,205800.0,,,,,
2025-04-25,1.2200000286102295,1.3270000219345093,1.159999966621399,1.2899999618530271,173100.0,,,,,
2025-04-28,1.1349999904632568,1.2690000534057615,1.0800000429153442,1.2000000476837158,162300.0,,,,,
2025-04-29,1.0399999618530271,1.1399999856948853,1.0099999904632568,1.1299999952316284,256500.0,,,,,
2025-04-30,1.1200000047683716,1.1299999952316284,0.9480000138282776,1.0099999904632568,220300.0,,,,,
2025-05-01,1.0199999809265137,1.1299999952316284,1.0,1.1299999952316284,100500.0,,,,,
2025-05-02,1.0099999904632568,1.0499999523162842,1.0,1.0499999523162842,68900.0,,,,,
2025-05-05,0.9509999752044678,1.0099999904632568,0.9399999976158142,1.0,133600.0,,,,,
2025-05-06,0.890999972820282,0.9860000014305116,0.8650000095367432,0.9430000185966492,145300.0,,,,,
2025-05-07,0.9049999713897704,0.9049999713897704,0.8600000143051147,0.8840000033378601,98300.0,,,,,
2025-05-08,0.8460000157356262,0.9279999732971193,0.8259999752044678,0.9279999732971193,161800.0,,,,,
2025-05-09,0.8309999704360962,0.8930000066757202,0.7900000214576721,0.8399999737739563,201200.0,,,,,
2025-05-12,0.8700000047683716,0.878000020980835,0.8360000252723694,0.878000020980835,164800.0,,,,,
2025-05-13,0.8399999737739563,0.8889999985694885,0.800000011920929,0.8889999985694885,154200.0,,,,,
2025-05-14,0.8320000171661377,0.8730000257492065,0.8050000071525574,0.8399999737739563,129400.0,,,,,
2025-05-15,1.0199999809265137,1.1299999952316284,0.8100000023841858,0.8169999718666077,743800.0,,,,,
2025-05-16,0.9340000152587892,0.9900000095367432,0.8939999938011169,0.9900000095367432,172000.0,,,,,
2025-05-19,0.9110000133514404,0.9269999861717224,0.8930000066757202,0.9269999861717224,64300.0,,,,,
2025-05-20,0.912999987602234,0.925000011920929,0.8600000143051147,0.8899999856948853,123000.0,,,,,
2025-05-21,0.9139999747276306,0.9419999718666076,0.8700000047683716,0.9200000166893004,83300.0,,,,,
2025-05-22,0.8600000143051147,0.9139999747276306,0.8550000190734863,0.9139999747276306,132000.0,,,,,
2025-05-23,0.8100000023841858,0.875,0.7979999780654907,0.8600000143051147,203200.0,,,,,
2025-05-27,0.8119999766349792,0.8700000047683716,0.7599999904632568,0.8600000143051147,432800.0,,,,,
2025-05-28,0.7730000019073486,0.8199999928474426,0.7649999856948853,0.8199999928474426,249500.0,,,,,
2025-05-29,0.75,0.7789999842643738,0.75,0.7689999938011169,147800.0,,,,,
2025-05-30,0.7300000190734863,0.7699999809265137,0.7070000171661377,0.7699999809265137,215400.0,,,,,
2025-06-02,0.7630000114440918,0.7919999957084656,0.7009999752044678,0.7519999742507935,374600.0,,,,,
2025-06-03,0.7889999747276306,0.8500000238418579,0.7300000190734863,0.7630000114440918,518500.0,,,,,
2025-06-04,0.8500000238418579,0.8600000143051147,0.75,0.7900000214576721,413400.0,,,,,
2025-06-05,0.8539999723434448,0.9139999747276306,0.8299999833106995,0.8600000143051147,224200.0,,,,,
2025-06-06,0.9559999704360962,0.9739999771118164,0.8500000238418579,0.875,451500.0,,,,,
2025-06-09,0.9449999928474426,0.9800000190734864,0.9010000228881836,0.9800000190734864,300200.0,,,,,
2025-06-10,0.9359999895095824,0.9900000095367432,0.8939999938011169,0.9649999737739564,379000.0,,,,,
2025-06-11,0.8700000047683716,0.9629999995231628,0.8679999709129333,0.9629999995231628,194000.0,,,,,
2025-06-12,0.8730000257492065,0.8970000147819519,0.8360000252723694,0.8799999952316284,165600.0,,,,,
2025-06-13,0.8090000152587891,0.8600000143051147,0.7940000295639038,0.8600000143051147,221500.0,,,,,
2025-06-16,0.796999990940094,0.8600000143051147,0.7699999809265137,0.8600000143051147,259000.0,,,,,
2025-06-17,0.753000020980835,0.8100000023841858,0.753000020980835,0.800000011920929,360600.0,,,,,
2025-06-18,0.7179999947547913,0.777999997138977,0.7099999785423279,0.765999972820282,281500.0,,,,,
2025-06-20,0.6959999799728394,0.7699999809265137,0.6959999799728394,0.7300000190734863,309800.0,,,,,
2025-06-23,0.7210000157356262,0.7749999761581421,0.6899999976158142,0.699999988079071,397700.0,,,,,
2025-06-24,0.7459999918937683,0.7570000290870667,0.7099999785423279,0.7179999947547913,273900.0,,,,,
2025-06-25,0.7200000286102295,0.7440000176429749,0.7120000123977661,0.7400000095367432,238900.0,,,,,
2025-06-26,0.7120000123977661,0.75,0.6970000267028809,0.75,809900.0,,,,,
2025-06-27,0.6179999709129333,0.7400000095367432,0.6179999709129333,0.7200000286102295,3359500.0,,,,,
2025-06-30,0.621999979019165,0.7020000219345093,0.621999979019165,0.7020000219345093,469700.0,,,,,
2025-07-01,0.6010000109672546,0.6299999952316284,0.6010000109672546,0.621999979019165,668000.0,,,,,
2025-07-02,0.6100000143051147,0.625,0.593999981880188,0.6000000238418579,360100.0,,,,,
2025-07-03,0.6119999885559082,0.6499999761581421,0.6019999980926514,0.6299999952316284,366900.0,,,,,
2025-07-07,0.6050000190734863,0.6600000262260437,0.5929999947547913,0.6330000162124634,338300.0,,,,,
2025-07-08,0.6050000190734863,0.6150000095367432,0.5830000042915344,0.6000000238418579,486100.0,,,,,
2025-07-09,0.6600000262260437,0.6650000214576721,0.6100000143051147,0.6200000047683716,685500.0,,,,,
2025-07-10,0.6489999890327454,0.6589999794960022,0.6200000047683716,0.6499999761581421,328400.0,,,,,
2025-07-11,0.6290000081062317,0.6800000071525574,0.6140000224113464,0.6700000166893005,313900.0,,,,,
2025-07-14,0.6399999856948853,0.6460000276565552,0.6119999885559082,0.6399999856948853,415300.0,,,,,
