Date,Close,High,Low,Open,Volume,"('Close', 'GRAB')","('High', 'GRAB')","('Low', 'GRAB')","('Open', 'GRAB')","('Volume', 'GRAB')"
2024-06-03,3.670000076293945,3.700000047683716,3.640000104904175,3.680000066757202,18476900.0,,,,,
2024-06-04,3.660000085830689,3.670000076293945,3.619999885559082,3.619999885559082,13260100.0,,,,,
2024-06-05,3.680000066757202,3.700000047683716,3.634999990463257,3.640000104904175,16003200.0,,,,,
2024-06-06,3.680000066757202,3.7200000286102295,3.650000095367432,3.684999942779541,26419200.0,,,,,
2024-06-07,3.670000076293945,3.700000047683716,3.6549999713897705,3.660000085830689,14189400.0,,,,,
2024-06-10,3.640000104904175,3.700000047683716,3.5999999046325684,3.660000085830689,20637500.0,,,,,
2024-06-11,3.619999885559082,3.650000095367432,3.5999999046325684,3.5999999046325684,12575000.0,,,,,
2024-06-12,3.650000095367432,3.680000066757202,3.611999988555908,3.619999885559082,14262600.0,,,,,
2024-06-13,3.640000104904175,3.680000066757202,3.640000104904175,3.640000104904175,11407000.0,,,,,
2024-06-14,3.5999999046325684,3.640000104904175,3.569999933242798,3.609999895095825,32081600.0,,,,,
2024-06-17,3.5899999141693115,3.609999895095825,3.549999952316284,3.5899999141693115,13355000.0,,,,,
2024-06-18,3.5299999713897705,3.619999885559082,3.509999990463257,3.5850000381469727,29781100.0,,,,,
2024-06-20,3.5199999809265137,3.539999961853028,3.470000028610229,3.509999990463257,18444200.0,,,,,
2024-06-21,3.539999961853028,3.549999952316284,3.4800000190734863,3.509999990463257,18900300.0,,,,,
2024-06-24,3.5299999713897705,3.6050000190734863,3.5299999713897705,3.569999933242798,9688100.0,,,,,
2024-06-25,3.5199999809265137,3.569999933242798,3.490000009536743,3.569999933242798,9307300.0,,,,,
2024-06-26,3.509999990463257,3.559999942779541,3.5,3.5199999809265137,9778000.0,,,,,
2024-06-27,3.539999961853028,3.549999952316284,3.5,3.509999990463257,11254000.0,,,,,
2024-06-28,3.549999952316284,3.5799999237060547,3.509999990463257,3.569999933242798,14058700.0,,,,,
2024-07-01,3.5299999713897705,3.5899999141693115,3.5,3.5450000762939453,19331000.0,,,,,
2024-07-02,3.5,3.5199999809265137,3.4600000381469727,3.5199999809265137,17219400.0,,,,,
2024-07-03,3.539999961853028,3.569999933242798,3.515000104904175,3.5299999713897705,9413600.0,,,,,
2024-07-05,3.549999952316284,3.569999933242798,3.5199999809265137,3.559999942779541,10660000.0,,,,,
2024-07-08,3.549999952316284,3.559999942779541,3.5299999713897705,3.539999961853028,10720800.0,,,,,
2024-07-09,3.5799999237060547,3.5799999237060547,3.5199999809265137,3.549999952316284,12363400.0,,,,,
2024-07-10,3.5799999237060547,3.5999999046325684,3.539999961853028,3.5999999046325684,10848300.0,,,,,
2024-07-11,3.5899999141693115,3.619999885559082,3.559999942779541,3.5799999237060547,13492300.0,,,,,
2024-07-12,3.609999895095825,3.670000076293945,3.5899999141693115,3.6449999809265137,12046600.0,,,,,
2024-07-15,3.549999952316284,3.619999885559082,3.5,3.609999895095825,25557300.0,,,,,
2024-07-16,3.549999952316284,3.5799999237060547,3.509999990463257,3.549999952316284,14098000.0,,,,,
2024-07-17,3.490000009536743,3.549999952316284,3.4649999141693115,3.549999952316284,23791000.0,,,,,
2024-07-18,3.4100000858306885,3.490000009536743,3.369999885559082,3.484999895095825,35259900.0,,,,,
2024-07-19,3.380000114440918,3.440000057220459,3.369999885559082,3.375,17210200.0,,,,,
2024-07-22,3.380000114440918,3.4100000858306885,3.359999895095825,3.400000095367432,12564200.0,,,,,
2024-07-23,3.380000114440918,3.390000104904175,3.3499999046325684,3.3499999046325684,6393400.0,,,,,
2024-07-24,3.359999895095825,3.390000104904175,3.3299999237060547,3.359999895095825,21329400.0,,,,,
2024-07-25,3.319999933242798,3.3499999046325684,3.2799999713897705,3.309999942779541,17734600.0,,,,,
2024-07-26,3.3299999237060547,3.3499999046325684,3.299999952316284,3.319999933242798,13945100.0,,,,,
2024-07-29,3.309999942779541,3.325000047683716,3.289999961853028,3.319999933242798,11948400.0,,,,,
2024-07-30,3.299999952316284,3.309999942779541,3.25,3.2799999713897705,15746200.0,,,,,
2024-07-31,3.299999952316284,3.3480000495910645,3.289999961853028,3.3399999141693115,13324600.0,,,,,
2024-08-01,3.240000009536743,3.309999942779541,3.2100000381469727,3.289999961853028,13797000.0,,,,,
2024-08-02,3.240000009536743,3.2799999713897705,3.119999885559082,3.150000095367432,21013900.0,,,,,
2024-08-05,3.220000028610229,3.2699999809265137,2.9800000190734863,3.0,27748600.0,,,,,
2024-08-06,3.1700000762939453,3.220000028610229,3.150000095367432,3.190000057220459,25243900.0,,,,,
2024-08-07,3.1700000762939453,3.220000028610229,3.1600000858306885,3.1600000858306885,17816800.0,,,,,
2024-08-08,3.2300000190734863,3.2300000190734863,3.140000104904175,3.1700000762939453,24384800.0,,,,,
2024-08-09,3.240000009536743,3.289999961853028,3.2300000190734863,3.240000009536743,13196900.0,,,,,
2024-08-12,3.259999990463257,3.289999961853028,3.2100000381469727,3.2300000190734863,26403400.0,,,,,
2024-08-13,3.369999885559082,3.380000114440918,3.2799999713897705,3.2799999713897705,16123800.0,,,,,
2024-08-14,3.369999885559082,3.440000057220459,3.3299999237060547,3.390000104904175,36780900.0,,,,,
2024-08-15,3.119999885559082,3.3299999237060547,3.0799999237060547,3.190000057220459,85633200.0,,,,,
2024-08-16,3.1700000762939453,3.200000047683716,3.119999885559082,3.1600000858306885,35776700.0,,,,,
2024-08-19,3.3299999237060547,3.359999895095825,3.180000066757202,3.190000057220459,41651600.0,,,,,
2024-08-20,3.2300000190734863,3.369999885559082,3.220000028610229,3.369999885559082,19272000.0,,,,,
2024-08-21,3.2100000381469727,3.244999885559082,3.190000057220459,3.2300000190734863,24154600.0,,,,,
2024-08-22,3.200000047683716,3.240000009536743,3.190000057220459,3.220000028610229,19651700.0,,,,,
2024-08-23,3.2300000190734863,3.2699999809265137,3.220000028610229,3.2300000190734863,19097500.0,,,,,
2024-08-26,3.240000009536743,3.2799999713897705,3.190000057220459,3.2300000190734863,21296300.0,,,,,
2024-08-27,3.240000009536743,3.2699999809265137,3.220000028610229,3.240000009536743,13069200.0,,,,,
2024-08-28,3.2100000381469727,3.240000009536743,3.1700000762939453,3.240000009536743,13503000.0,,,,,
2024-08-29,3.200000047683716,3.2300000190734863,3.180000066757202,3.190000057220459,17597800.0,,,,,
2024-08-30,3.220000028610229,3.25,3.200000047683716,3.220000028610229,17869700.0,,,,,
2024-09-03,3.319999933242798,3.359999895095825,3.190000057220459,3.2249999046325684,29014300.0,,,,,
2024-09-04,3.3299999237060547,3.3499999046325684,3.2699999809265137,3.2950000762939453,12965400.0,,,,,
2024-09-05,3.3399999141693115,3.369999885559082,3.319999933242798,3.3499999046325684,12516200.0,,,,,
2024-09-06,3.289999961853028,3.3299999237060547,3.2799999713897705,3.289999961853028,14629900.0,,,,,
2024-09-09,3.3499999046325684,3.3499999046325684,3.299999952316284,3.319999933242798,15574000.0,,,,,
2024-09-10,3.3499999046325684,3.380000114440918,3.305000066757202,3.319999933242798,16781100.0,,,,,
2024-09-11,3.450000047683716,3.470000028610229,3.3299999237060547,3.3399999141693115,24880700.0,,,,,
2024-09-12,3.450000047683716,3.5,3.4200000762939453,3.4749999046325684,19356100.0,,,,,
2024-09-13,3.470000028610229,3.5,3.4549999237060547,3.4800000190734863,11575000.0,,,,,
2024-09-16,3.5,3.5,3.4600000381469727,3.490000009536743,11956600.0,,,,,
2024-09-17,3.569999933242798,3.5799999237060547,3.4800000190734863,3.509999990463257,26818300.0,,,,,
2024-09-18,3.660000085830689,3.684999942779541,3.5799999237060547,3.5899999141693115,92693800.0,,,,,
2024-09-19,3.660000085830689,3.700000047683716,3.640000104904175,3.690000057220459,22317500.0,,,,,
2024-09-20,3.640000104904175,3.660000085830689,3.559999942779541,3.640000104904175,19873600.0,,,,,
2024-09-23,3.650000095367432,3.694999933242798,3.630000114440918,3.630000114440918,25506900.0,,,,,
2024-09-24,3.700000047683716,3.7200000286102295,3.66100001335144,3.670000076293945,21423300.0,,,,,
2024-09-25,3.7799999713897705,3.7899999618530273,3.680000066757202,3.700000047683716,47332600.0,,,,,
2024-09-26,3.799999952316284,3.859999895095825,3.7799999713897705,3.829999923706055,29002800.0,,,,,
2024-09-27,3.849999904632568,3.880000114440918,3.7699999809265137,3.799999952316284,30715500.0,,,,,
2024-09-30,3.799999952316284,3.880000114440918,3.75,3.880000114440918,36763200.0,,,,,
2024-10-01,3.7899999618530273,3.809999942779541,3.740000009536743,3.799999952316284,39070200.0,,,,,
2024-10-02,3.7699999809265137,3.799999952316284,3.670000076293945,3.799999952316284,31676300.0,,,,,
