Date,Close,High,Low,Open,Volume,"('Close', 'LYB')","('High', 'LYB')","('Low', 'LYB')","('Open', 'LYB')","('Volume', 'LYB')"
2024-06-03,86.8003158569336,89.00895244354828,85.8732370004815,88.88170646196438,2770300.0,,,,,
2024-06-04,85.82779693603516,86.60945485736924,85.76417393938641,86.1186459113418,1713800.0,,,,,
2024-06-05,86.400390625,86.70942151435364,85.58238277507937,85.70962874881748,1725400.0,,,,,
2024-06-06,86.56400299072266,87.00937088159974,86.17317404765095,86.21862201509106,1237200.0,,,,,
2024-06-07,87.30929565429688,87.95461651163598,86.04591994375637,86.12772489055503,1652000.0,,,,,
2024-06-10,86.85484313964844,87.27293804700501,85.4278644800933,86.50037121962035,1900000.0,,,,,
2024-06-11,87.5547103881836,87.5547103881836,86.173172639461,86.60035856262672,1439500.0,,,,,
2024-06-12,87.17298126220703,89.29981317887768,86.96393030236291,88.78173820422302,1447600.0,,,,,
2024-06-13,86.85484313964844,87.19114003517647,85.82778436294983,86.8275771357056,1430100.0,,,,,
2024-06-14,85.01885223388672,86.83665961900026,84.80980133346932,86.26405278906805,1395300.0,,,,,
2024-06-17,85.39151000976562,85.4733149583872,84.13722525078252,84.93705810564896,1336700.0,,,,,
2024-06-18,86.69125366210938,86.93666160452705,85.44605972585461,85.89142070640773,1704600.0,,,,,
2024-06-20,86.39131164550781,87.27294253399137,85.7368997796919,86.55491461196179,1951900.0,,,,,
2024-06-21,86.53672790527344,86.66397387949263,85.46422116943639,86.15498998261589,4420200.0,,,,,
2024-06-24,88.63629913330078,88.82717504133085,86.78214140807644,86.79122545368857,1911900.0,,,,,
2024-06-25,86.78213500976562,88.75445452639121,86.5185520843423,88.30909362072408,1583200.0,,,,,
2024-06-26,87.0548095703125,87.23659450079131,85.89141375279233,86.31859967143497,1379000.0,,,,,
2024-06-27,87.10025787353516,87.65468977846514,86.6548899929284,87.00027789498148,2398800.0,,,,,
2024-06-28,86.94573974609375,88.15457651480025,86.73668882358581,87.29112068938338,3049100.0,,,,,
2024-07-01,86.01866149902344,87.93644921494787,85.67328052561766,87.23659628782964,1339900.0,,,,,
2024-07-02,86.28224182128906,86.52764280699539,85.62782994689088,86.19135282415287,1281900.0,,,,,
2024-07-03,86.50037384033203,86.99118272932998,86.16408386900092,86.21861587853878,595900.0,,,,,
2024-07-05,85.05522155761719,86.26406530840725,84.52805567517531,85.90050239174437,1348000.0,,,,,
2024-07-08,85.84596252441406,86.22770739672018,85.21882360765521,85.40060159684036,1271100.0,,,,,
2024-07-09,84.7098388671875,85.84596871752203,84.49170387755144,85.41878971868073,1100600.0,,,,,
2024-07-10,84.39171600341797,85.33697678261917,83.31012520243563,85.01886184115378,2211600.0,,,,,
2024-07-11,85.58238983154297,85.97321182997315,84.49170105107653,84.80073196591047,1885400.0,,,,,
2024-07-12,86.400390625,86.88210851620651,85.52784383320196,86.17316468126971,1152100.0,,,,,
2024-07-15,86.93666076660156,87.40928775078206,86.09137984915142,86.47311782880334,1087500.0,,,,,
2024-07-16,88.85443878173828,89.01804174560328,86.68215922143325,86.83667120553193,1102200.0,,,,,
2024-07-17,89.74517059326172,90.28142750880026,88.93624666395297,89.12711565390808,1526900.0,,,,,
2024-07-18,89.24527740478516,90.68134031668149,89.19982943539668,89.19982943539668,1009400.0,,,,,
2024-07-19,88.1636734008789,89.51793819499626,87.59106647207692,89.26344622663983,1344400.0,,,,,
2024-07-22,88.59085083007812,89.01803670790513,87.50925313382554,88.16366495225112,1124700.0,,,,,
2024-07-23,87.32747650146484,88.38180127621683,86.90029061705174,88.16366631150703,1309700.0,,,,,
2024-07-24,86.60034942626953,88.01823707749924,86.58217440213971,87.60014217865934,915800.0,,,,,
2024-07-25,87.80011749267578,88.64539841764943,84.82800471838003,85.30972268761691,1325600.0,,,,,
2024-07-26,88.39999389648438,88.66357685555818,87.57288803169557,87.85465295174625,1113500.0,,,,,
2024-07-29,88.51815032958984,88.75446728538715,87.89100441913742,88.75446728538715,1099000.0,,,,,
2024-07-30,89.30889892578125,89.75425989400685,88.345456078878,88.5090590578324,1155800.0,,,,,
2024-07-31,90.39956665039062,91.30847040549337,89.89967374571533,89.89967374571533,1629800.0,,,,,
2024-08-01,89.19982147216797,91.1267000914027,88.35454063146429,90.5540862395282,1663500.0,,,,,
2024-08-02,85.79143524169922,87.5728859845389,84.72801938416096,86.47311314028315,2611700.0,,,,,
2024-08-05,84.12814331054688,84.65530924021817,83.08290936627795,84.00998829915979,2192100.0,,,,,
2024-08-06,86.85484313964844,88.26364677470352,85.20972951416499,85.4460464389789,2528500.0,,,,,
2024-08-07,86.20043182373047,89.15436913124591,86.17316581962433,87.8364614139548,1912500.0,,,,,
2024-08-08,87.43655395507812,87.85465585874437,86.60036401651878,86.67307799405957,1226300.0,,,,,
2024-08-09,88.03642272949219,88.45451764587283,86.70942401200952,87.34565389902666,1431900.0,,,,,
2024-08-12,87.01844787597656,88.4636085239502,86.73668991696184,88.34544659193575,1022200.0,,,,,
2024-08-13,87.8273696899414,87.92734966040679,86.75486295308284,86.95482289401357,905200.0,,,,,
2024-08-14,87.42745971679688,88.61812148908265,87.14569482026978,87.94553461120378,903400.0,,,,,
2024-08-15,88.56359100341797,89.49976083447397,88.31818308720014,88.61812301396154,1074200.0,,,,,
2024-08-16,88.227294921875,88.70901284457271,87.86373200126236,88.35454090393154,3472400.0,,,,,
2024-08-19,88.1273193359375,88.79082221919089,87.9091843464566,88.48179129423883,1462800.0,,,,,
2024-08-20,87.76374816894531,88.35453702218705,87.69104113552584,87.81828711199198,1707300.0,,,,,
2024-08-21,88.08187103271484,88.62721192860033,87.86372912685208,88.39089499777519,1050800.0,,,,,
2024-08-22,87.56378936767578,88.39089515988785,87.30929741142153,88.13640320363359,2182700.0,,,,,
2024-08-23,89.3361587524414,89.55429373116003,88.03642599133364,88.10004898239265,2222900.0,,,,,
2024-08-26,90.18390655517578,91.5568893317426,89.85217813489754,90.16547329281047,1330900.0,,,,,
2024-08-27,90.03646850585938,90.24840884151418,89.50201638136443,90.11940412597812,1138700.0,,,,,
2024-08-28,90.04569244384766,90.12862104046596,89.04129047112298,89.32694981890116,1267000.0,,,,,
2024-08-29,90.46034240722656,91.24358733387196,89.49280703792216,90.6722827434912,1194900.0,,,,,
2024-08-30,90.94872283935548,91.16066318594784,89.7692470763113,90.41427771750926,3213500.0,,,,,
2024-09-03,88.2027587890625,90.15626292164326,87.76045185456992,89.74160588261853,1784400.0,,,,,
2024-09-04,87.41950225830078,88.91227302572348,87.27206428954189,88.59897788745477,1714100.0,,,,,
2024-09-05,86.82976531982422,87.6682959273559,86.34138231605463,87.64986969618975,1584300.0,,,,,
2024-09-06,86.14788818359375,87.41029962995772,85.53050740853352,86.66391412668283,2257100.0,,,,,
2024-09-09,87.33657836914062,87.87103053230332,86.23082157590699,86.23082157590699,2138800.0,,,,,
2024-09-10,86.42433166503906,87.37344090107278,86.09260320950081,87.32736477049173,1789600.0,,,,,
2024-09-11,86.58097839355469,86.82056161576195,84.91312653063477,86.58097839355469,1606800.0,,,,,
2024-09-12,86.48882293701172,86.81133471902363,85.28170439709731,86.49803956799194,1315100.0,,,,,
2024-09-13,85.86222839355469,87.35500630050524,85.7332236765598,87.02327787673845,2321700.0,,,,,
2024-09-16,86.6915512084961,87.35500806946483,86.03731097899357,86.27688715527566,1412800.0,,,,,
2024-09-17,87.53008270263672,88.15668007381696,86.85741623415545,86.9311281958831,1161800.0,,,,,
2024-09-18,86.56253814697266,88.15667075573649,86.45195967072418,87.78808286513751,2483000.0,,,,,
2024-09-19,88.54369354248047,89.12422181181104,87.07856549750896,88.0000317990699,2768000.0,,,,,
2024-09-20,86.65469360351562,87.64066228501463,85.80694627610585,87.38265284017079,8485500.0,,,,,
2024-09-23,86.24923706054688,87.81573385767176,86.03730376620057,86.90347723520226,3126300.0,,,,,
2024-09-24,88.55290985107422,88.91228114495424,87.27207225899316,87.35500788155083,2283100.0,,,,,
2024-09-25,87.4103012084961,88.8201436424669,87.09699898415228,88.70956514618723,2044500.0,,,,,
2024-09-26,88.56212615966797,88.78327610196564,87.81574071051965,88.21197149851083,2364600.0,,,,,
2024-09-27,88.85699462890625,89.93510850098745,88.68191378412679,89.39144676437945,2075000.0,,,,,
2024-09-30,88.36862182617188,89.75082131136676,87.84338630300704,89.05050493707024,1708700.0,,,,,
2024-10-01,88.28568267822266,88.93992289814592,87.99081374769062,88.23039695069473,2143300.0,,,,,
2024-10-02,87.79730224609375,89.02285403288008,87.695940397248,88.59898040599305,1769300.0,,,,,
2024-10-03,87.41950225830078,87.84337587313867,86.78368832092931,87.62221892000032,1907800.0,,,,,
2024-10-04,89.15186309814453,89.2071488255861,88.21197058048847,88.35018489909243,1729000.0,,,,,
2024-10-07,87.89867401123047,88.93992844929843,87.67752405708592,88.78328085803898,1528400.0,,,,,
2024-10-08,86.70997619628906,87.17070933976588,86.31374541168982,86.84819754537807,1913300.0,,,,,
2024-10-09,86.86662292480469,87.37343218974436,86.57175399708427,86.61783012307144,1463200.0,,,,,
2024-10-10,87.22600555419922,87.77888394223531,86.47961305163187,86.9772057099334,1636600.0,,,,,
2024-10-11,86.42433166503906,87.78809795538038,86.40589840071445,87.17071717488491,1766600.0,,,,,
2024-10-14,86.10181427001953,86.43354270409166,85.62264785181311,86.33218084755684,1797500.0,,,,,
2024-10-15,84.83940124511719,85.78851040128525,84.56295854535392,85.30935102262279,2170400.0,,,,,
2024-10-16,84.701171875,85.7239999249521,84.47080532375367,84.87625270362058,1798200.0,,,,,
2024-10-17,84.3970947265625,85.35542051860276,83.95479484114695,85.09741108040537,1713700.0,,,,,
2024-10-18,84.3049545288086,84.90390906331928,83.67835712859025,84.89469243133995,1669600.0,,,,,
2024-10-21,82.69239044189453,84.44317795870153,82.56338571194112,84.39710182790509,1956700.0,,,,,
2024-10-22,82.48045349121094,82.83060816710545,81.69720851367599,82.7016034428164,1530000.0,,,,,
2024-10-23,81.89070892333984,82.14871835088172,81.264111586354,81.79855667330663,1753700.0,,,,,
2024-10-24,81.5405502319336,82.47123315556128,80.94159573593102,82.47123315556128,1663700.0,,,,,
2024-10-25,80.6282958984375,81.59583826131055,80.54536731145211,81.30096934609115,2086400.0,,,,,
2024-10-28,80.8310317993164,80.94160326532382,80.04778678409818,80.4808700763448,1645300.0,,,,,
2024-10-29,80.33343505859375,80.702022997227,80.12149470905482,80.53615877635355,1750100.0,,,,,
2024-10-30,80.30579376220703,81.2364767436345,79.92798918441449,80.24129139895346,1793900.0,,,,,
2024-10-31,80.02934265136719,80.82180419121072,80.01091641961182,80.32421157106039,3521100.0,,,,,
2024-11-01,79.76212310791016,81.81699611280352,78.91437577334266,80.3518609954554,2468900.0,,,,,
2024-11-04,77.5782470703125,79.58704380845236,77.44002572456951,79.0710179196938,3501200.0,,,,,
2024-11-05,78.66558074951172,78.69322361374086,76.81343151362968,77.52295747302082,3562800.0,,,,,
2024-11-06,79.64232635498047,81.27331848498828,78.75771961986426,80.71122352357652,3842600.0,,,,,
2024-11-07,80.4716567993164,80.68359011963899,79.60547619391919,79.90034514019034,2417100.0,,,,,
2024-11-08,78.60108184814453,79.66076251811576,77.85468932996541,79.33825070420146,3327900.0,,,,,
2024-11-11,78.29698944091797,79.1078772209468,78.05740624422981,78.4997131434826,1958800.0,,,,,
2024-11-12,77.03458404541016,78.42600017693321,76.92401258477932,78.121914599738,1948500.0,,,,,
2024-11-13,76.88714599609375,77.2188744078495,76.50012482889234,76.82264363993177,1388600.0,,,,,
2024-11-14,76.07625579833984,77.1543767168497,75.74452736652603,77.05301486100493,1938900.0,,,,,
2024-11-15,76.15919494628906,76.77657571120515,75.80903323526239,76.14997831435933,2236300.0,,,,,
2024-11-18,76.6659927368164,76.91479257276204,76.26055234860446,76.64756650426445,1712300.0,,,,,
2024-11-19,75.7445297241211,76.24212238732969,75.47731067428204,76.01175580419034,2364500.0,,,,,
2024-11-20,76.00254821777344,76.0946934474263,75.05343196468101,75.74453173242293,2305900.0,,,,,
2024-11-21,76.29740905761719,76.69363983019805,75.68923795216436,76.06704249286621,3462400.0,,,,,
2024-11-22,77.28338623046875,77.6335409167772,75.93804618699261,76.03940101889393,3268400.0,,,,,
2024-11-25,77.45845031738281,78.55499739878118,77.2373003870118,77.86389771492094,5618300.0,,,,,
2024-11-26,75.68923950195312,77.33866498297083,75.20086349951795,77.31102211947145,3046700.0,,,,,
2024-11-27,76.51856994628906,76.94244364248827,75.71689165529867,75.79982728620212,2625500.0,,,,,
2024-11-29,76.79499816894531,76.90557665597419,76.23291019301428,76.53698872944125,1683300.0,,,,,
2024-12-02,76.84182739257812,77.10405307287812,75.9146631220853,76.73880914030114,1844600.0,,,,,
2024-12-03,75.65243530273438,77.03849447456174,75.50259512327703,77.01975998643351,2453800.0,,,,,
2024-12-04,73.00206756591797,74.92194527154675,72.46824899166273,74.92194527154675,5921500.0,,,,,
2024-12-05,72.49635314941406,73.14255009033153,71.38188688976344,72.81476799782068,4741400.0,,,,,
2024-12-06,71.54109954833984,73.02080984006895,71.15712825333743,72.68366047878601,4269800.0,,,,,
2024-12-09,72.40269470214844,73.8730376354886,71.92507243149412,72.53380753861593,3301200.0,,,,,
2024-12-10,72.71176147460938,73.46098393127686,71.31634197280896,72.0093681009017,3802900.0,,,,,
2024-12-11,71.59728240966797,72.70238140856476,71.47553681860211,72.4307884945437,2836000.0,,,,,
2024-12-12,71.34442901611328,72.25285882654603,71.17585433845449,71.17585433845449,2418700.0,,,,,
2024-12-13,70.8667984008789,71.37252242549863,70.16440511309274,71.36315518102957,2606100.0,,,,,
2024-12-16,69.93964385986328,71.30696865346893,69.86472019155534,70.23933138798076,3125500.0,,,,,
2024-12-17,70.65140533447266,71.50363885090228,70.23933229855123,70.23933229855123,2889400.0,,,,,
2024-12-18,70.0520248413086,71.95316814496236,70.01456300957233,70.57647619538858,4329400.0,,,,,
2024-12-19,68.33818817138672,70.6794992248391,68.3288209265409,70.01456774307235,4604200.0,,,,,
2024-12-20,68.83454895019531,69.6493278161328,68.31009753034482,68.33819212139186,6761100.0,,,,,
2024-12-23,69.31217956542969,69.50884885108586,68.47867334021858,69.00312476863505,2740500.0,,,,,
2024-12-24,69.41519165039062,69.63058826283384,68.74089293382822,68.99375137998203,1016400.0,,,,,
2024-12-26,69.6305923461914,70.08012723196656,69.13423552436787,69.19042470567177,1758700.0,,,,,
2024-12-27,69.43391418457031,70.25805303376771,69.23724493004981,69.49010335868654,1654900.0,,,,,
2024-12-30,68.53485870361328,69.33090304741272,68.30072759395965,69.2185246876522,2254200.0,,,,,
2024-12-31,69.5556640625,69.82725699598535,68.42247039561474,68.5535832400402,2268700.0,,,,,
2025-01-02,68.16024017333984,70.39853276944955,68.03849458164628,69.72423410290185,2888300.0,,,,,
2025-01-03,68.15087890625,68.6472428507948,67.626427517435,68.31945358767115,3663300.0,,,,,
2025-01-06,69.17169189453125,69.41519023613203,68.50676043622228,68.60041144603365,3073900.0,,,,,
2025-01-07,69.20915222167969,70.18313842177756,68.82517380115912,68.8813701219145,2819300.0,,,,,
2025-01-08,68.39437866210938,68.83454629181959,67.62642890765147,68.60978242700897,1867000.0,,,,,
2025-01-10,67.87928771972656,68.45056099709508,67.63578938921437,68.17897522454399,3955800.0,,,,,
2025-01-13,70.37981414794922,70.41727598352341,67.98230668700317,68.08532494855355,3653200.0,,,,,
2025-01-14,70.52964782714844,70.96044817876742,69.96773463569384,70.61393873567927,2353400.0,,,,,
2025-01-15,71.25077819824219,71.59728765400824,70.90426159736198,71.23204370894372,1973200.0,,,,,
2025-01-16,71.76586151123047,72.02809434261046,70.60457326700394,70.92299527540831,2775300.0,,,,,
2025-01-17,72.39334106445312,72.76794511915807,72.01872986463384,72.24349372647968,1866500.0,,,,,
2025-01-21,72.79605102539062,73.51717173164673,72.47762898650726,72.88033479899475,2361400.0,,,,,
2025-01-22,72.18730163574219,73.07699694745355,72.16856714669396,72.55254557592804,1911900.0,,,,,
2025-01-23,72.44953155517578,72.68366266616196,71.92508015300335,72.42143696507576,3684500.0,,,,,
2025-01-24,72.44953155517578,73.03017928266274,71.99999667823192,72.61810624089041,1644500.0,,,,,
2025-01-27,73.67637634277344,73.73257266812799,72.53381537712887,72.94588841919465,2372400.0,,,,,
2025-01-28,73.33922576904297,74.35067386747299,73.08636731699264,73.84494981825797,1878100.0,,,,,
2025-01-29,72.91778564453125,73.72319714810429,72.69302180368477,72.8522292265713,1726300.0,,,,,
2025-01-30,71.28823852539062,72.79604335192053,69.63058636809585,72.46825410215091,3623700.0,,,,,
2025-01-31,70.89488983154297,74.07907402337418,70.38917297456167,72.8990513518192,6488700.0,,,,,
2025-02-03,71.45681762695312,71.6253923119504,68.61914257197981,70.03329647695065,3461600.0,,,,,
2025-02-04,73.27366638183594,73.9573323314019,71.91570887236395,72.04682171554963,3934500.0,,,,,
2025-02-05,72.10301208496094,72.91779089118653,71.92507730633163,72.73984896744304,3073000.0,,,,,
2025-02-06,72.81477355957031,72.99271548557367,72.24349309250988,72.44016236303841,2050700.0,,,,,
2025-02-07,71.74713134765625,73.25493612954385,71.58792392226782,73.07699421580749,2164900.0,,,,,
2025-02-10,71.0260009765625,72.50571111651927,70.70758613751823,72.41206011357175,2263100.0,,,,,
2025-02-11,71.56919860839844,71.69095136292611,70.54839036110614,71.12903096227618,3302100.0,,,,,
2025-02-12,71.07283782958984,71.31633617999536,70.71696112139279,70.98855406124619,2009100.0,,,,,
2025-02-13,71.40061950683594,71.85015437056533,70.94172454342466,71.24141207087284,1891700.0,,,,,
2025-02-14,71.8314208984375,73.2643092777445,71.80332630876539,72.15921016491711,1481300.0,,,,,
2025-02-18,73.25493621826172,73.53588923779678,72.05618618663902,72.34650645035939,2343900.0,,,,,
2025-02-19,72.58064270019531,73.10509409004402,71.70030745713701,71.91571121803304,1856700.0,,,,,
