Date,Close,High,Low,Open,Volume,"('Close', 'RBRK')","('High', 'RBRK')","('Low', 'RBRK')","('Open', 'RBRK')","('Volume', 'RBRK')"
2024-08-20,35.95000076293945,36.25,35.38999938964844,35.7599983215332,467800.0,,,,,
2024-08-21,36.36000061035156,36.720001220703125,35.15999984741211,36.20000076293945,901800.0,,,,,
2024-08-22,36.16999816894531,36.959999084472656,36.0,36.5,737400.0,,,,,
2024-08-23,34.95000076293945,37.0,34.79999923706055,36.22999954223633,799500.0,,,,,
2024-08-26,35.59000015258789,35.86000061035156,34.939998626708984,35.45000076293945,603900.0,,,,,
2024-08-27,35.41999816894531,35.900001525878906,35.18000030517578,35.529998779296875,372200.0,,,,,
2024-08-28,34.209999084472656,35.255001068115234,33.45000076293945,35.16999816894531,741000.0,,,,,
2024-08-29,33.77000045776367,35.20000076293945,33.63999938964844,34.43000030517578,454400.0,,,,,
2024-08-30,34.81999969482422,34.9900016784668,34.0,34.0,1415700.0,,,,,
2024-09-03,32.86000061035156,35.077999114990234,32.77000045776367,34.31999969482422,623000.0,,,,,
2024-09-04,32.630001068115234,33.40999984741211,31.834999084472656,32.61000061035156,570700.0,,,,,
2024-09-05,32.13999938964844,32.970001220703125,32.0099983215332,32.61000061035156,636200.0,,,,,
2024-09-06,30.71999931335449,32.619998931884766,30.63999938964844,32.18000030517578,1042300.0,,,,,
2024-09-09,32.060001373291016,32.43000030517578,30.84000015258789,31.0,3111600.0,,,,,
2024-09-10,31.57999992370605,31.75,29.18000030517578,29.850000381469727,4098500.0,,,,,
2024-09-11,33.5,33.900001525878906,30.57999992370605,30.959999084472656,5368100.0,,,,,
2024-09-12,30.75,32.2400016784668,30.239999771118164,31.95499992370605,5272600.0,,,,,
2024-09-13,30.5,31.0049991607666,30.09000015258789,30.93000030517578,3276300.0,,,,,
2024-09-16,31.3799991607666,31.739999771118164,30.76000022888184,31.489999771118164,3128400.0,,,,,
2024-09-17,32.2400016784668,32.45000076293945,30.364999771118164,31.0,3435200.0,,,,,
2024-09-18,31.540000915527344,32.22999954223633,31.100000381469727,31.899999618530277,2978400.0,,,,,
2024-09-19,32.70000076293945,33.130001068115234,32.18000030517578,32.290000915527344,3312200.0,,,,,
2024-09-20,33.290000915527344,33.720001220703125,31.920000076293945,32.25,10241700.0,,,,,
2024-09-23,33.369998931884766,33.61000061035156,32.65999984741211,32.88999938964844,1282200.0,,,,,
2024-09-24,33.54999923706055,33.81999969482422,33.189998626708984,33.619998931884766,1322000.0,,,,,
2024-09-25,31.520000457763672,33.67300033569336,31.09000015258789,33.619998931884766,2894700.0,,,,,
2024-09-26,31.739999771118164,31.929000854492188,30.350000381469727,31.57999992370605,2684700.0,,,,,
2024-09-27,31.959999084472656,32.33000183105469,31.049999237060547,31.75,2537900.0,,,,,
2024-09-30,32.150001525878906,32.38999938964844,31.26000022888184,31.959999084472656,2021000.0,,,,,
2024-10-01,31.36000061035156,31.950000762939453,30.670000076293945,31.93000030517578,2016200.0,,,,,
2024-10-02,31.38999938964844,31.709999084472656,30.36000061035156,31.25,1326700.0,,,,,
2024-10-03,32.599998474121094,32.88999938964844,31.01000022888184,31.270000457763672,1896400.0,,,,,
2024-10-04,33.189998626708984,33.29999923706055,32.0,32.86000061035156,2560100.0,,,,,
2024-10-07,32.95000076293945,33.20000076293945,32.529998779296875,32.95000076293945,1160600.0,,,,,
2024-10-08,34.630001068115234,35.09000015258789,32.72999954223633,33.0,3615000.0,,,,,
2024-10-09,35.9900016784668,36.0,34.619998931884766,34.84000015258789,2612800.0,,,,,
2024-10-10,38.709999084472656,38.93299865722656,35.619998931884766,35.619998931884766,4592200.0,,,,,
2024-10-11,39.540000915527344,40.36000061035156,38.470001220703125,38.72999954223633,3456100.0,,,,,
2024-10-14,39.2599983215332,39.90999984741211,38.90299987792969,39.54999923706055,1383300.0,,,,,
2024-10-15,39.130001068115234,40.040000915527344,38.93000030517578,39.2599983215332,1576300.0,,,,,
2024-10-16,38.869998931884766,39.41999816894531,38.290000915527344,39.31999969482422,965300.0,,,,,
2024-10-17,39.47999954223633,40.75,38.619998931884766,39.0,1859300.0,,,,,
2024-10-18,39.540000915527344,41.33000183105469,39.16999816894531,39.709999084472656,2251100.0,,,,,
2024-10-21,38.52000045776367,39.97999954223633,38.15999984741211,39.65999984741211,1256200.0,,,,,
2024-10-22,38.61000061035156,38.91999816894531,37.650001525878906,38.52000045776367,1705800.0,,,,,
2024-10-23,37.68999862670898,38.56100082397461,37.380001068115234,38.29999923706055,785000.0,,,,,
2024-10-24,38.90999984741211,39.119998931884766,37.66999816894531,37.790000915527344,1080900.0,,,,,
2024-10-25,39.400001525878906,40.790000915527344,39.11000061035156,39.34000015258789,1519600.0,,,,,
2024-10-28,40.58000183105469,41.0,39.400001525878906,39.400001525878906,1002800.0,,,,,
2024-10-29,42.59999847412109,43.95000076293945,40.80199813842773,41.06999969482422,2972300.0,,,,,
2024-10-30,42.59999847412109,42.9900016784668,41.5,42.72999954223633,1226000.0,,,,,
2024-10-31,41.2599983215332,42.959999084472656,41.04999923706055,42.709999084472656,865000.0,,,,,
2024-11-01,41.380001068115234,41.93999862670898,41.02000045776367,41.43999862670898,1110600.0,,,,,
2024-11-04,41.52000045776367,42.150001525878906,40.97999954223633,41.0,870300.0,,,,,
2024-11-05,41.54999923706055,42.448001861572266,41.18000030517578,41.5,667700.0,,,,,
2024-11-06,43.290000915527344,44.130001068115234,42.810001373291016,42.9900016784668,1280500.0,,,,,
2024-11-07,44.470001220703125,44.97999954223633,43.29999923706055,43.59999847412109,1286300.0,,,,,
2024-11-08,44.7599983215332,45.09000015258789,43.79999923706055,44.29999923706055,1492300.0,,,,,
2024-11-11,44.31999969482422,45.900001525878906,43.47999954223633,45.220001220703125,1014800.0,,,,,
2024-11-12,44.810001373291016,44.999000549316406,43.62900161743164,43.95000076293945,951000.0,,,,,
2024-11-13,44.58000183105469,45.60900115966797,43.650001525878906,45.0,1406400.0,,,,,
2024-11-14,44.5,45.15999984741211,43.43999862670898,44.52000045776367,836500.0,,,,,
2024-11-15,43.2400016784668,44.68000030517578,42.0099983215332,44.06999969482422,1627400.0,,,,,
2024-11-18,43.83000183105469,44.290000915527344,43.08000183105469,43.61000061035156,750100.0,,,,,
2024-11-19,44.209999084472656,44.27999877929688,42.5,43.2599983215332,756300.0,,,,,
2024-11-20,45.150001525878906,45.4900016784668,43.7599983215332,45.0,923900.0,,,,,
2024-11-21,49.119998931884766,49.72999954223633,46.0,46.0,1848300.0,,,,,
2024-11-22,51.04999923706055,51.58000183105469,49.369998931884766,49.380001068115234,1713500.0,,,,,
2024-11-25,50.38999938964844,52.75,49.84999847412109,51.08000183105469,2102900.0,,,,,
2024-11-26,50.02000045776367,51.29999923706055,49.77000045776367,50.27000045776367,978900.0,,,,,
2024-11-27,49.65999984741211,50.77000045776367,48.9379997253418,50.060001373291016,717700.0,,,,,
2024-11-29,50.81999969482422,51.98899841308594,50.060001373291016,50.06999969482422,518400.0,,,,,
2024-12-02,49.43000030517578,51.79999923706055,49.275001525878906,51.09999847412109,1106900.0,,,,,
2024-12-03,50.93000030517578,51.16999816894531,48.150001525878906,48.68999862670898,1277200.0,,,,,
2024-12-04,52.619998931884766,54.0,51.31999969482422,51.5099983215332,2278500.0,,,,,
2024-12-05,53.65999984741211,54.900001525878906,52.02000045776367,52.29999923706055,3940400.0,,,,,
2024-12-06,64.62999725341797,72.66000366210938,62.060001373291016,65.68000030517578,17262400.0,,,,,
2024-12-09,69.79000091552734,70.18000030517578,63.34999847412109,63.93999862670898,5866200.0,,,,,
2024-12-10,69.2300033569336,73.9000015258789,67.6500015258789,69.5,3889200.0,,,,,
2024-12-11,70.41999816894531,72.08000183105469,69.41000366210938,69.70999908447266,2477500.0,,,,,
2024-12-12,74.19000244140625,74.98999786376953,70.0,70.0,2703300.0,,,,,
2024-12-13,72.18000030517578,72.69499969482422,69.68000030517578,71.1449966430664,5634700.0,,,,,
2024-12-16,75.51000213623047,75.79000091552734,71.80000305175781,71.94999694824219,4062000.0,,,,,
2024-12-17,72.97000122070312,75.22100067138672,71.87000274658203,75.0,3890100.0,,,,,
2024-12-18,68.05000305175781,72.91200256347656,67.05000305175781,72.69999694824219,5415400.0,,,,,
2024-12-19,66.9800033569336,70.41600036621094,65.0999984741211,68.83999633789062,5121300.0,,,,,
2024-12-20,66.12000274658203,67.83000183105469,63.84999847412109,64.87999725341797,8305700.0,,,,,
2024-12-23,67.16999816894531,67.94000244140625,65.08000183105469,66.55999755859375,2451300.0,,,,,
2024-12-24,67.93000030517578,69.63999938964844,64.30000305175781,66.91000366210938,1724400.0,,,,,
2024-12-26,68.37999725341797,69.69000244140625,67.55000305175781,68.83999633789062,1711800.0,,,,,
2024-12-27,68.3499984741211,68.79000091552734,66.55999755859375,68.79000091552734,2177600.0,,,,,
2024-12-30,68.2699966430664,71.30000305175781,65.58000183105469,66.61000061035156,3724100.0,,,,,
2024-12-31,65.36000061035156,68.46299743652344,65.05000305175781,68.06999969482422,1720600.0,,,,,
2025-01-02,66.3499984741211,66.87000274658203,64.05000305175781,65.72000122070312,1645200.0,,,,,
2025-01-03,66.9000015258789,69.35800170898438,65.08000183105469,66.97000122070312,2607600.0,,,,,
2025-01-06,68.5,70.58000183105469,65.81999969482422,69.0,3333900.0,,,,,
2025-01-07,64.33999633789062,69.58999633789062,63.59999847412109,68.94999694824219,3167200.0,,,,,
2025-01-08,63.18999862670898,65.0,62.060001373291016,62.59999847412109,2325300.0,,,,,
2025-01-10,63.459999084472656,64.0,60.52999877929688,62.25,1900700.0,,,,,
2025-01-13,65.05000305175781,66.29100036621094,62.7400016784668,64.23999786376953,2613100.0,,,,,
2025-01-14,65.08999633789062,66.0,63.72999954223633,65.4000015258789,1743300.0,,,,,
2025-01-15,66.7300033569336,68.75,64.55999755859375,66.5199966430664,2527800.0,,,,,
2025-01-16,68.23999786376953,68.58499908447266,62.52999877929688,65.0199966430664,2424000.0,,,,,
2025-01-17,67.9000015258789,70.0999984741211,67.33000183105469,69.5999984741211,4411000.0,,,,,
2025-01-21,71.36000061035156,72.19000244140625,68.51000213623047,69.22000122070312,2446100.0,,,,,
2025-01-22,71.3499984741211,73.0999984741211,70.91999816894531,72.55999755859375,1582800.0,,,,,
2025-01-23,70.30999755859375,71.63999938964844,69.5199966430664,70.5,1735200.0,,,,,
2025-01-24,70.98999786376953,71.95999908447266,70.41000366210938,71.01000213623047,1190100.0,,,,,
2025-01-27,69.01000213623047,73.27999877929688,67.4000015258789,68.36000061035156,2071000.0,,,,,
2025-01-28,73.19000244140625,74.5,69.0199966430664,70.45999908447266,2438900.0,,,,,
2025-01-29,74.11000061035156,75.25,71.76000213623047,73.5,2297300.0,,,,,
2025-01-30,74.02999877929688,76.20999908447266,72.80000305175781,74.51000213623047,1335600.0,,,,,
2025-01-31,73.2699966430664,77.2249984741211,73.25,75.26000213623047,1461900.0,,,,,
2025-02-03,70.87000274658203,71.80999755859375,68.73999786376953,70.19000244140625,2213900.0,,,,,
2025-02-04,74.08000183105469,74.19000244140625,70.0999984741211,70.61000061035156,2133600.0,,,,,
2025-02-05,75.58999633789062,75.9800033569336,73.87999725341797,74.5,1195700.0,,,,,
2025-02-06,75.33999633789062,76.55000305175781,74.12999725341797,76.05999755859375,1441700.0,,,,,
2025-02-07,74.48999786376953,79.05000305175781,74.13999938964844,75.55000305175781,1792200.0,,,,,
2025-02-10,76.95999908447266,77.70999908447266,74.9000015258789,74.9000015258789,2257600.0,,,,,
2025-02-11,72.9000015258789,76.78399658203125,72.5199966430664,76.0999984741211,1970000.0,,,,,
2025-02-12,77.55000305175781,78.27899932861328,71.19999694824219,72.41999816894531,2090600.0,,,,,
2025-02-13,78.72000122070312,80.0,77.06500244140625,78.30000305175781,2015100.0,,,,,
2025-02-14,77.54000091552734,79.80000305175781,76.55999755859375,79.80000305175781,1201500.0,,,,,
2025-02-18,78.08999633789062,78.4000015258789,75.0,77.98999786376953,1954000.0,,,,,
2025-02-19,74.19000244140625,76.86000061035156,73.19999694824219,76.5,1977100.0,,,,,
2025-02-20,72.22000122070312,73.55000305175781,68.58000183105469,73.5,2481300.0,,,,,
2025-02-21,69.69999694824219,72.69999694824219,69.19000244140625,71.02999877929688,1934800.0,,,,,
2025-02-24,67.72000122070312,69.26000213623047,65.19000244140625,69.26000213623047,2779500.0,,,,,
2025-02-25,63.86000061035156,67.58499908447266,62.59000015258789,67.54000091552734,1863700.0,,,,,
2025-02-26,65.83999633789062,67.20999908447266,65.01000213623047,65.0199966430664,1108200.0,,,,,
2025-02-27,64.30000305175781,68.13999938964844,64.2300033569336,67.0,1414500.0,,,,,
2025-02-28,65.12000274658203,65.26000213623047,62.63999938964844,64.0,1686200.0,,,,,
2025-03-03,61.369998931884766,68.31999969482422,60.97999954223633,66.41000366210938,1428900.0,,,,,
2025-03-04,61.560001373291016,63.060001373291016,58.18000030517578,59.47999954223633,1681200.0,,,,,
2025-03-05,62.84999847412109,63.22999954223633,59.5629997253418,61.15999984741211,1135100.0,,,,,
2025-03-06,58.59000015258789,62.22999954223633,58.209999084472656,60.709999084472656,1288600.0,,,,,
2025-03-07,57.34999847412109,59.150001525878906,54.5099983215332,58.25,2306900.0,,,,,
2025-03-10,51.84000015258789,55.900001525878906,51.45399856567383,55.0099983215332,2486900.0,,,,,
2025-03-11,53.81999969482422,55.08000183105469,51.08599853515625,51.56999969482422,2296300.0,,,,,
2025-03-12,57.11000061035156,59.91999816894531,56.553001403808594,59.38999938964844,2136200.0,,,,,
2025-03-13,55.27999877929688,57.11000061035156,55.0,56.47999954223633,2710800.0,,,,,
2025-03-14,70.63999938964844,71.19999694824219,64.80000305175781,67.80000305175781,7273300.0,,,,,
2025-03-17,70.83999633789062,72.41000366210938,68.11000061035156,70.0,3314100.0,,,,,
2025-03-18,70.01000213623047,71.44000244140625,68.75,70.55000305175781,2174700.0,,,,,
2025-03-19,70.95999908447266,71.93000030517578,69.27999877929688,70.12999725341797,2390700.0,,,,,
2025-03-20,70.19000244140625,71.74299621582031,69.0,69.58000183105469,2635700.0,,,,,
2025-03-21,68.19000244140625,69.41999816894531,67.4000015258789,68.23999786376953,3935800.0,,,,,
2025-03-24,73.45999908447266,73.81999969482422,69.27999877929688,70.0,2946900.0,,,,,
2025-03-25,74.27999877929688,76.11000061035156,73.4020004272461,73.79000091552734,2536400.0,,,,,
2025-03-26,68.61000061035156,71.41999816894531,67.01000213623047,70.05999755859375,4743100.0,,,,,
2025-03-27,66.0,68.7300033569336,65.18000030517578,67.72000122070312,2532000.0,,,,,
2025-03-28,63.65999984741211,65.31999969482422,61.41999816894531,65.19999694824219,3232400.0,,,,,
2025-03-31,60.97999954223633,61.79999923706055,58.65999984741211,61.75,5121300.0,,,,,
2025-04-01,60.470001220703125,61.290000915527344,58.75,61.0,2062200.0,,,,,
2025-04-02,62.43000030517578,63.84999847412109,59.7599983215332,59.7599983215332,1782400.0,,,,,
2025-04-03,57.45000076293945,60.77999877929688,56.68999862670898,59.2599983215332,2846700.0,,,,,
2025-04-04,51.77000045776367,55.20000076293945,49.119998931884766,54.58000183105469,2631800.0,,,,,
2025-04-07,53.02000045776367,56.90999984741211,47.34999847412109,48.540000915527344,3460000.0,,,,,
2025-04-08,52.810001373291016,57.63999938964844,51.709999084472656,57.16999816894531,3817800.0,,,,,
2025-04-09,61.68999862670898,62.630001068115234,52.3759994506836,53.310001373291016,4530100.0,,,,,
2025-04-10,58.34999847412109,61.34000015258789,57.75,59.970001220703125,2585100.0,,,,,
2025-04-11,59.0099983215332,59.36000061035156,56.005001068115234,58.869998931884766,2990500.0,,,,,
2025-04-14,60.04999923706055,62.709999084472656,59.06999969482422,61.29999923706055,2491000.0,,,,,
2025-04-15,63.310001373291016,63.380001068115234,60.45000076293945,60.86000061035156,2755700.0,,,,,
2025-04-16,62.31999969482422,63.58000183105469,60.310001373291016,61.619998931884766,2345800.0,,,,,
2025-04-17,61.61000061035156,62.90999984741211,60.72999954223633,62.34000015258789,2247400.0,,,,,
2025-04-21,59.27999877929688,61.61000061035156,57.900001525878906,61.29999923706055,2531900.0,,,,,
2025-04-22,61.88999938964844,62.880001068115234,60.08000183105469,61.5,2424200.0,,,,,
2025-04-23,65.55000305175781,68.18000030517578,64.5199966430664,64.58000183105469,3189400.0,,,,,
2025-04-24,68.20999908447266,68.58999633789062,65.80999755859375,65.80999755859375,2254400.0,,,,,
2025-04-25,69.83999633789062,69.8499984741211,67.52799987792969,68.12000274658203,1545000.0,,,,,
2025-04-28,69.76000213623047,70.19000244140625,68.29000091552734,69.30999755859375,3092900.0,,,,,
2025-04-29,70.73999786376953,71.54900360107422,69.51000213623047,70.0,2591000.0,,,,,
2025-04-30,70.52999877929688,70.66000366210938,67.69999694824219,69.1500015258789,1299100.0,,,,,
2025-05-01,71.11000061035156,72.33000183105469,70.01000213623047,71.58000183105469,2049300.0,,,,,
2025-05-02,73.33000183105469,73.68499755859375,71.7300033569336,72.91999816894531,2333600.0,,,,,
2025-05-05,74.66999816894531,77.33999633789062,72.23999786376953,72.23999786376953,4007300.0,,,,,
2025-05-06,74.23999786376953,74.58999633789062,71.30999755859375,72.1500015258789,2274900.0,,,,,
2025-05-07,75.80999755859375,76.33000183105469,74.0,74.18000030517578,1790800.0,,,,,
2025-05-08,76.56999969482422,77.97000122070312,75.2699966430664,77.0,2118000.0,,,,,
2025-05-09,76.87999725341797,79.79000091552734,76.0,77.12999725341797,3233100.0,,,,,
2025-05-12,78.61000061035156,79.37999725341797,76.30999755859375,78.83000183105469,1914300.0,,,,,
2025-05-13,83.0999984741211,84.47000122070312,78.87999725341797,78.87999725341797,3440700.0,,,,,
2025-05-14,84.61000061035156,84.6500015258789,82.125,83.5,2061000.0,,,,,
2025-05-15,85.5199966430664,86.0,82.05999755859375,83.19999694824219,2261700.0,,,,,
2025-05-16,85.30999755859375,87.5,85.06500244140625,87.5,1718600.0,,,,,
2025-05-19,86.72000122070312,86.75,82.01699829101562,83.4000015258789,2281500.0,,,,,
2025-05-20,89.01000213623047,89.08999633789062,86.69000244140625,87.01000213623047,2156400.0,,,,,
2025-05-21,87.75,89.83999633789062,86.41000366210938,87.47000122070312,1808000.0,,,,,
2025-05-22,91.11000061035156,92.30999755859376,87.41500091552734,87.41500091552734,2419100.0,,,,,
2025-05-23,92.3499984741211,93.11000061035156,88.31400299072266,88.94999694824219,1819500.0,,,,,
2025-05-27,94.8499984741211,95.38999938964844,92.30999755859376,93.0500030517578,2632200.0,,,,,
2025-05-28,94.08999633789062,95.9000015258789,93.51000213623048,94.86000061035156,1863000.0,,,,,
2025-05-29,95.37999725341795,97.76000213623048,93.94499969482422,97.0,3029000.0,,,,,
2025-05-30,95.3499984741211,95.58999633789062,93.0,95.18000030517578,4593800.0,,,,,
2025-06-02,99.73999786376952,99.79000091552734,94.52999877929688,95.1500015258789,2468000.0,,,,,
2025-06-03,98.06999969482422,99.9800033569336,97.93699645996094,99.8000030517578,2855000.0,,,,,
2025-06-04,98.54000091552734,99.4000015258789,97.54000091552734,98.0,2418700.0,,,,,
2025-06-05,98.56999969482422,101.8000030517578,97.81199645996094,98.58000183105467,5143800.0,,,,,
2025-06-06,97.91000366210938,103.0,95.0,102.8000030517578,6569700.0,,,,,
2025-06-09,93.1500015258789,97.0,92.36499786376952,96.29000091552734,5992700.0,,,,,
2025-06-10,87.55000305175781,90.7699966430664,86.54000091552734,90.19000244140624,10126500.0,,,,,
2025-06-11,88.86000061035156,89.73999786376953,86.6500015258789,87.55000305175781,6543400.0,,,,,
2025-06-12,88.73999786376953,90.1999969482422,88.37799835205078,88.80000305175781,2148200.0,,,,,
2025-06-13,90.3000030517578,92.33000183105467,87.37999725341797,87.37999725341797,6791000.0,,,,,
2025-06-16,92.0,94.2300033569336,91.18399810791016,92.51000213623048,3655500.0,,,,,
2025-06-17,89.12999725341797,91.19200134277344,88.79000091552734,90.2699966430664,6825900.0,,,,,
2025-06-18,87.16999816894531,89.20999908447266,85.48999786376953,88.5,5714300.0,,,,,
2025-06-20,85.51000213623047,87.9800033569336,84.80999755859375,87.55999755859375,10139300.0,,,,,
2025-06-23,89.70999908447266,89.94999694824219,84.56099700927734,86.0,4153100.0,,,,,
2025-06-24,90.0999984741211,90.62999725341795,88.69999694824219,90.0,4394300.0,,,,,
2025-06-25,90.55999755859376,93.63999938964844,90.4000015258789,90.875,3845500.0,,,,,
2025-06-26,92.0999984741211,92.86000061035156,89.01000213623047,90.91999816894533,3193600.0,,,,,
2025-06-27,87.37999725341797,89.99500274658203,86.68000030517578,89.99500274658203,16424700.0,,,,,
2025-06-30,89.58999633789062,90.16999816894533,88.16000366210938,88.80000305175781,4715700.0,,,,,
2025-07-01,85.18000030517578,89.62999725341797,83.51000213623047,89.5,4465800.0,,,,,
2025-07-02,85.58000183105469,85.83999633789062,83.51499938964844,84.22000122070312,3550100.0,,,,,
2025-07-03,89.08000183105469,89.29000091552734,85.98999786376953,86.01000213623047,2392100.0,,,,,
2025-07-07,89.8499984741211,91.16000366210938,87.0999984741211,88.31999969482422,3664300.0,,,,,
2025-07-08,86.87000274658203,90.9000015258789,85.0,89.5,3970000.0,,,,,
2025-07-09,91.58999633789062,92.02999877929688,87.04000091552734,87.54000091552734,4663200.0,,,,,
2025-07-10,86.13999938964844,92.98999786376952,85.8499984741211,92.98999786376952,5218700.0,,,,,
2025-07-11,84.54000091552734,87.12000274658203,83.77100372314453,86.0199966430664,3304200.0,,,,,
2025-07-14,85.83999633789062,86.95999908447266,83.08000183105469,84.55000305175781,2622100.0,,,,,
2025-07-15,87.33999633789062,87.5999984741211,85.0,86.19999694824219,2645600.0,,,,,
2025-07-16,87.48999786376953,89.19000244140625,86.72000122070312,88.44999694824219,3051400.0,,,,,
2025-07-17,86.93000030517578,87.9000015258789,83.2699966430664,87.86000061035156,3611700.0,,,,,
2025-07-18,88.11000061035156,89.61000061035156,86.80000305175781,87.0,3462600.0,,,,,
2025-07-21,86.52999877929688,88.12000274658203,85.41000366210938,87.58999633789062,2773100.0,,,,,
2025-07-22,83.7699966430664,86.3550033569336,83.0199966430664,86.11000061035156,2934900.0,,,,,
2025-07-23,84.83999633789062,85.3550033569336,83.12000274658203,84.0,2158700.0,,,,,
2025-07-24,85.70999908447266,86.0,83.62000274658203,85.0,1712100.0,,,,,
2025-07-25,85.0,86.77999877929688,84.19999694824219,85.5999984741211,2054300.0,,,,,
2025-07-28,87.11000061035156,87.30000305175781,84.9000015258789,85.9800033569336,2201900.0,,,,,
