Date,Close,High,Low,Open,Volume,"('Close', 'CORZ')","('High', 'CORZ')","('Low', 'CORZ')","('Open', 'CORZ')","('Volume', 'CORZ')"
2024-06-03,4.869999885559082,5.010000228881836,4.739999771118164,4.949999809265137,2535200.0,,,,,
2024-06-04,6.829999923706055,7.059999942779541,6.039999961853027,6.25,68790600.0,,,,,
2024-06-05,7.150000095367432,7.269999980926514,6.28000020980835,6.900000095367432,18606600.0,,,,,
2024-06-06,7.849999904632568,8.359999656677246,7.099999904632568,7.329999923706055,29395100.0,,,,,
2024-06-07,7.78000020980835,8.40999984741211,7.690000057220459,7.789999961853027,16940400.0,,,,,
2024-06-10,8.210000038146973,8.59000015258789,7.800000190734863,7.824999809265137,14308500.0,,,,,
2024-06-11,8.710000038146973,8.755000114440918,7.920000076293945,8.100000381469727,13160200.0,,,,,
2024-06-12,9.56999969482422,9.75,8.569999694824219,9.0,28291800.0,,,,,
2024-06-13,9.850000381469728,10.699999809265137,9.329999923706056,9.949999809265137,23410600.0,,,,,
2024-06-14,10.329999923706056,10.359999656677246,9.539999961853027,9.899999618530272,12753800.0,,,,,
2024-06-17,9.6899995803833,10.51200008392334,9.579999923706056,10.43000030517578,17401700.0,,,,,
2024-06-18,8.90999984741211,9.609999656677246,8.600000381469727,9.600000381469728,14558400.0,,,,,
2024-06-20,9.09000015258789,9.449999809265137,8.760000228881836,9.039999961853027,9724300.0,,,,,
2024-06-21,8.970000267028809,9.06999969482422,8.3100004196167,8.890000343322754,21853300.0,,,,,
2024-06-24,8.729999542236328,9.25,8.579999923706055,8.829999923706055,14045500.0,,,,,
2024-06-25,9.270000457763672,9.670000076293944,9.079999923706056,9.369999885559082,16258700.0,,,,,
2024-06-26,9.949999809265137,10.170000076293944,9.470000267028809,9.482999801635742,24171000.0,,,,,
2024-06-27,9.550000190734863,10.109999656677246,9.199999809265137,9.880000114440918,14159100.0,,,,,
2024-06-28,9.300000190734863,9.710000038146973,9.0,9.710000038146973,34888400.0,,,,,
2024-07-01,9.850000381469728,9.970000267028809,9.109999656677246,9.345000267028809,11372300.0,,,,,
2024-07-02,10.260000228881836,10.5,9.649999618530272,9.789999961853027,14474200.0,,,,,
2024-07-03,10.119999885559082,10.520000457763672,9.920000076293944,10.0,7274100.0,,,,,
2024-07-05,10.289999961853027,10.449999809265137,9.460000038146973,9.505000114440918,9804100.0,,,,,
2024-07-08,10.359999656677246,11.0,9.199999809265137,10.289999961853027,19997200.0,,,,,
2024-07-09,9.5600004196167,10.619999885559082,9.359999656677246,10.350000381469728,13179200.0,,,,,
2024-07-10,9.770000457763672,10.199999809265137,9.670000076293944,9.970000267028809,10552600.0,,,,,
2024-07-11,9.710000038146973,10.199999809265137,9.229999542236328,10.029999732971191,12600600.0,,,,,
2024-07-12,10.100000381469728,10.130000114440918,9.420000076293944,9.489999771118164,11664700.0,,,,,
2024-07-15,11.010000228881836,11.270000457763672,10.5600004196167,10.800000190734863,19346800.0,,,,,
2024-07-16,11.699999809265137,11.8100004196167,11.079999923706056,11.100000381469728,13766500.0,,,,,
2024-07-17,11.21500015258789,12.25,10.789999961853027,11.470000267028809,17466700.0,,,,,
2024-07-18,10.15999984741211,11.579999923706056,10.010000228881836,11.579999923706056,13604800.0,,,,,
2024-07-19,10.390000343322754,10.550000190734863,9.720000267028809,10.199999809265137,12762700.0,,,,,
2024-07-22,11.050000190734863,11.100000381469728,10.0,10.630000114440918,9812000.0,,,,,
2024-07-23,10.920000076293944,11.28600025177002,10.68000030517578,10.800000190734863,6473700.0,,,,,
2024-07-24,10.109999656677246,11.020000457763672,10.074999809265137,10.93000030517578,6542300.0,,,,,
2024-07-25,9.40999984741211,10.149999618530272,9.380000114440918,10.0600004196167,11345000.0,,,,,
2024-07-26,10.210000038146973,10.229999542236328,9.479999542236328,9.720000267028809,9420900.0,,,,,
2024-07-29,9.5600004196167,10.829999923706056,9.529999732971191,10.520000457763672,9047400.0,,,,,
2024-07-30,9.220000267028809,9.699999809265137,9.015000343322754,9.56999969482422,7754800.0,,,,,
2024-07-31,9.75,10.15999984741211,9.5,9.699999809265137,13160500.0,,,,,
2024-08-01,9.460000038146973,10.114999771118164,9.3100004196167,9.800000190734863,6085600.0,,,,,
2024-08-02,8.890000343322754,9.170000076293944,8.770000457763672,8.949999809265137,7989000.0,,,,,
2024-08-05,8.220000267028809,8.479999542236328,6.710000038146973,7.059999942779541,13855700.0,,,,,
2024-08-06,9.710000038146973,9.869999885559082,8.402000427246094,9.270000457763672,15398700.0,,,,,
2024-08-07,9.81999969482422,10.0600004196167,9.479999542236328,9.779999732971191,10240500.0,,,,,
2024-08-08,10.140000343322754,10.420000076293944,9.149999618530272,9.729999542236328,10613700.0,,,,,
2024-08-09,9.699999809265137,10.024999618530272,9.399999618530272,10.0,7541200.0,,,,,
2024-08-12,9.470000267028809,10.005000114440918,9.40999984741211,9.59000015258789,4319000.0,,,,,
