Date,Close,High,Low,Open,Volume,"('Close', 'CTAS')","('High', 'CTAS')","('Low', 'CTAS')","('Open', 'CTAS')","('Volume', 'CTAS')"
2024-06-03,167.02679443359375,168.80712662763477,166.10568437033103,168.6759000298906,1708800.0,,,,,
2024-06-04,168.9903564453125,169.84957857212996,166.50681412877617,166.50681412877617,1559600.0,,,,,
2024-06-05,169.82481384277344,170.64688812412106,168.26486007411052,168.990361974581,1196800.0,,,,,
2024-06-06,168.90866088867188,169.86196177176333,168.26981720895537,168.97302736289564,916000.0,,,,,
2024-06-07,168.91358947753906,170.02784424056202,168.50503846559246,168.79474047232517,834800.0,,,,,
2024-06-10,169.4088134765625,169.7109081816047,167.84143932778431,167.84143932778431,1163600.0,,,,,
2024-06-11,170.09719848632812,170.1269107403538,168.33172234656683,169.31969257554246,914000.0,,,,,
2024-06-12,171.46649169921875,171.97163026039345,169.83721430195945,170.60480607799047,1038000.0,,,,,
2024-06-13,171.33773803710938,171.67448699153022,169.29740087744744,170.69889434927506,992400.0,,,,,
2024-06-14,172.2613067626953,172.38263430481635,169.62176774749025,169.62176774749025,864800.0,,,,,
2024-06-17,175.17076110839844,175.31685894424342,171.02077855624287,172.09046498670443,1575200.0,,,,,
2024-06-18,176.0547332763672,176.71585354562328,174.46011028013868,175.09895391716515,1828400.0,,,,,
2024-06-20,174.94049072265625,176.4657751628585,174.35117250158865,175.94579560923358,1486400.0,,,,,
2024-06-21,175.43572998046875,176.06465955551994,174.2942413152371,175.5694351336702,2516000.0,,,,,
2024-06-24,176.05227661132812,176.55987860567072,174.93802169606656,175.55953074466703,1671200.0,,,,,
2024-06-25,177.02536010742188,178.27579849544148,175.1831250286268,177.4042139672809,1174000.0,,,,,
2024-06-26,175.1806640625,176.4360596558423,174.07632338814423,176.0151159181202,1664000.0,,,,,
2024-06-27,176.2107391357422,176.35682186173034,174.7151518645041,175.39362194703938,1470800.0,,,,,
2024-06-28,173.39291381835938,176.970912970598,171.9146611918312,176.299878497977,10214000.0,,,,,
2024-07-01,171.86761474609375,175.6486577172403,171.54820046222596,174.3858415955736,1559600.0,,,,,
2024-07-02,174.40318298339844,174.48488412771513,170.55775827668046,171.28821728671724,1426800.0,,,,,
2024-07-03,173.98965454101562,174.4700227975207,173.36568209469425,174.125838223865,828000.0,,,,,
2024-07-05,176.2305145263672,176.52765213299372,172.77633707760387,174.0465886333213,1351200.0,,,,,
2024-07-08,176.06216430664062,176.94862016927908,174.91819720977668,176.50539979448413,1547200.0,,,,,
2024-07-09,176.1265411376953,176.93375926499516,175.9234973359228,176.87433475970528,811200.0,,,,,
2024-07-10,177.23089599609375,177.33984595958282,175.6337944158976,176.17110861369574,1098400.0,,,,,
2024-07-11,177.26060485839844,179.18207775243036,176.97090284561176,177.74345162174143,1411200.0,,,,,
2024-07-12,178.71658325195312,179.76645655811652,178.14459967651746,178.5704854047331,1069600.0,,,,,
2024-07-15,177.0055694580078,179.31827398170907,176.71338888492778,178.6299048334833,1380400.0,,,,,
2024-07-16,179.6302490234375,180.02394390445707,177.16898348646234,177.16898348646234,1544800.0,,,,,
2024-07-17,178.22628784179688,179.89023430332006,178.14705013700336,179.24149165293545,2183200.0,,,,,
2024-07-18,187.93020629882807,191.5973571404388,183.646518669016,190.5945157354162,3636800.0,,,,,
2024-07-19,187.8286895751953,190.3419591794264,186.91004297154893,187.8757364926445,2180800.0,,,,,
2024-07-22,191.16897583007807,191.16897583007807,188.10353590826148,189.5793099053501,1649600.0,,,,,
2024-07-23,187.2047271728516,191.4042356360427,186.3455200705086,191.29776420080725,2449200.0,,,,,
2024-07-24,186.71194458007807,190.04233112534,186.09291418553303,188.14809207281337,2342000.0,,,,,
2024-07-25,186.90757751464844,189.17817688750893,186.52624509955524,187.4597478189384,1287600.0,,,,,
2024-07-26,188.52944946289065,189.4951279385797,187.04625485901045,188.11840476311136,1065600.0,,,,,
2024-07-29,189.38864135742188,190.25528395534295,188.1976274202293,188.9429424725291,931600.0,,,,,
2024-07-30,189.7130126953125,191.1293621712608,188.61857113188483,190.13395640833775,1700800.0,,,,,
2024-07-31,189.16085815429688,191.6394586089756,188.49230221472453,190.96594558939827,2177200.0,,,,,
2024-08-01,188.65821838378903,189.99780894659904,186.7144685175325,188.40814273854863,1816800.0,,,,,
2024-08-02,187.3830108642578,188.5294565591437,184.2804227444218,187.24929060392463,1940400.0,,,,,
2024-08-05,183.19093322753903,189.4084717750781,182.1608580399533,189.4084717750781,2306400.0,,,,,
2024-08-06,184.57012939453125,186.73673602091503,183.2924420521224,183.2924420521224,1543600.0,,,,,
2024-08-07,183.28005981445312,187.5711831183828,183.0745374737409,185.8453183678629,1202800.0,,,,,
2024-08-08,185.8155975341797,186.5732901642088,183.28005135037117,183.6267144310056,1417600.0,,,,,
2024-08-09,187.10813903808597,187.1898401713649,184.19373901190747,185.08761530286552,826800.0,,,,,
2024-08-12,188.09364318847656,188.1159198215693,185.69923761806703,186.12512331722152,1286800.0,,,,,
2024-08-13,187.9673767089844,189.91360502204068,186.3752320371292,188.85383263858665,1458800.0,,,,,
2024-08-14,188.96771240234372,189.70560700593109,187.4869963412875,187.4869963412875,998400.0,,,,,
2024-08-15,190.4911651611328,191.7392128774747,189.59794147519776,190.1065831614665,1239200.0,,,,,
2024-08-16,189.77658081054688,190.63011206308056,188.79898987098213,190.63011206308056,1070000.0,,,,,
2024-08-19,191.7913055419922,191.87567279105104,189.7765774715762,189.7765774715762,1876000.0,,,,,
2024-08-20,192.20816040039065,192.9128261328429,190.4291486106512,191.54816948495784,1575200.0,,,,,
2024-08-21,194.2650604248047,194.5181318799234,192.7242337117981,193.2750665785944,1418000.0,,,,,
2024-08-22,194.6844024658203,195.9696590931077,193.05425625069935,194.36185028652525,1538400.0,,,,,
2024-08-23,195.64212036132807,196.4237024229098,194.5950639044834,195.0342248849873,1028400.0,,,,,
2024-08-26,196.9224090576172,197.2102360023832,195.38159748925617,196.12843920282447,952400.0,,,,,
2024-08-27,198.393798828125,198.4582971515234,196.98446730145207,197.25492411234,1186800.0,,,,,
2024-08-28,197.94712829589844,199.9618561810473,196.8305912349365,199.61201456530725,1408400.0,,,,,
2024-08-29,198.30941772460935,200.47549510153152,197.8504029216666,198.96197291625583,1126000.0,,,,,
2024-08-30,199.765869140625,200.23481839194585,197.3541560949832,198.5451260611275,1584000.0,,,,,
2024-09-03,198.3466339111328,201.47541558709585,197.3293353899045,199.7658694632792,1342000.0,,,,,
2024-09-04,199.6815185546875,199.92963793052385,197.7312887511702,198.4955006690675,1051200.0,,,,,
2024-09-05,198.22750854492188,198.5922518674008,195.3592494403263,198.5922518674008,1568000.0,,,,,
2024-09-06,194.0045318603516,198.57736980588564,193.25769017056805,197.88510710567917,1502800.0,,,,,
2024-09-09,199.66661071777344,200.2521839361952,194.93993978215147,194.93993978215147,2057200.0,,,,,
2024-09-10,202.56961059570312,202.9591598215388,199.76338114365552,200.2372976181453,1100000.0,,,,,
2024-09-11,203.41571044921875,203.69608655311444,197.34670511463352,201.9369135296276,1446400.0,,,,,
2024-09-12,204.47023010253903,205.9291733197748,200.4010660698126,203.95413753366515,1340400.0,,,,,
2024-09-13,206.20706176757807,207.54689735394672,203.7953334817061,204.37097226951093,1030100.0,,,,,
2024-09-16,203.40826416015625,207.1201355270344,202.75322536411804,206.4849505216654,1116300.0,,,,,
2024-09-17,202.2371368408203,205.3038885663984,201.8401367692865,203.9838917235564,1194900.0,,,,,
2024-09-18,199.8651123046875,203.23952955307087,199.527658464646,202.41577145815293,1334000.0,,,,,
2024-09-19,202.20738220214844,203.83504478412996,200.778212102066,203.42812535263317,1243600.0,,,,,
2024-09-20,202.6242218017578,203.16015301951936,201.1255709975621,202.25699480750825,3160600.0,,,,,
2024-09-23,202.45550537109372,203.23955598963812,201.52257403034068,202.91203657358616,1239200.0,,,,,
2024-09-24,203.30902099609372,204.08315223100743,200.93700038778024,202.4554897442652,1689400.0,,,,,
2024-09-25,205.65126037597656,208.0133464239638,202.62420110556832,206.534564706292,1944100.0,,,,,
2024-09-26,205.4527587890625,209.97846884319156,204.92674693335096,207.24915575849764,2056500.0,,,,,
2024-09-27,200.8278350830078,206.43532709307823,200.77820817750168,206.10780768954416,2332500.0,,,,,
2024-09-30,204.33126831054688,204.62899943917145,201.77067459634424,201.94931327351895,1819800.0,,,,,
2024-10-01,202.3264617919922,203.93427048030532,200.65909173329308,203.64645867146092,1518500.0,,,,,
2024-10-02,203.7556304931641,203.9541229611623,200.8575980571765,201.7111292991732,1114400.0,,,,,
2024-10-03,203.01126098632807,203.3685534662741,201.6118641778728,202.85246096324025,1389900.0,,,,,
2024-10-04,203.3685760498047,204.56946539075375,201.3141402759749,204.19233422404525,1747400.0,,,,,
2024-10-07,202.93186950683597,204.4602781473073,201.2744339491804,201.47292641438383,1261600.0,,,,,
2024-10-08,205.46270751953125,205.77037313830544,203.9144449579544,204.45037617388263,1050800.0,,,,,
2024-10-09,207.56674194335935,207.73546129961497,204.9565212949245,205.4428407175469,977000.0,,,,,
2024-10-10,204.57940673828125,207.69578570823296,204.06331416058052,207.04074687622887,1015300.0,,,,,
2024-10-11,206.4849395751953,206.4849395751953,204.638930884954,205.83982013668916,1347600.0,,,,,
2024-10-14,209.90899658203125,210.6235816117033,206.68344462509697,206.95141779722528,944800.0,,,,,
2024-10-15,209.1150054931641,211.447333667646,208.4500473877597,210.65334864160928,1318400.0,,,,,
2024-10-16,211.32823181152344,211.7946974590928,209.23411877516568,209.23411877516568,1140900.0,,,,,
2024-10-17,212.21153259277344,213.74986050306688,211.16942825637827,213.15438312798665,1157200.0,,,,,
2024-10-18,212.41004943847656,212.58868812830943,211.2289987312295,212.3008763022435,1248000.0,,,,,
2024-10-21,209.95860290527344,211.94355776111345,209.2737910569681,211.2984383465632,824400.0,,,,,
2024-10-22,209.9486846923828,211.1595084597036,208.09275660457368,208.4897566928784,1054000.0,,,,,
2024-10-23,208.1324615478516,209.87921648224184,207.58659589835312,207.58659589835312,839100.0,,,,,
2024-10-24,207.55682373046875,209.18448621929275,206.7926118176902,208.54930122716644,898100.0,,,,,
2024-10-25,205.8497467041016,209.36311013121855,205.64131978113528,208.5592058386412,1241600.0,,,,,
2024-10-28,207.0208740234375,207.9141128422924,206.20705036430783,206.97124712061148,960900.0,,,,,
2024-10-29,207.56674194335935,208.2614731585308,205.42298692739772,206.61395688826371,1285900.0,,,,,
2024-10-30,206.2864532470703,207.75531569830736,205.81998761323072,207.48734253452608,885200.0,,,,,
2024-10-31,204.26177978515625,206.43530780479543,204.10297975997625,205.8993766498178,1166200.0,,,,,
2024-11-01,204.0732269287109,205.55202391515283,203.33880324127443,204.4007463341916,1099800.0,,,,,
2024-11-04,205.99864196777344,206.1375882217873,203.46782113594384,203.69610188068555,926700.0,,,,,
2024-11-05,207.4178924560547,208.6287163009315,205.58180289705132,206.13758791227235,1065100.0,,,,,
2024-11-06,215.3874664306641,215.8737707025288,211.63590277682871,213.71017707046693,2157400.0,,,,,
2024-11-07,217.86866760253903,218.21602564522124,215.0897275410567,215.36762003280444,1380400.0,,,,,
2024-11-08,224.02203369140625,225.53060380701325,218.54355337767973,219.98264279569696,1648300.0,,,,,
2024-11-11,222.42413330078125,225.64968517824687,222.1164676985869,224.02202268276287,1185300.0,,,,,
2024-11-12,223.0394592285156,223.74412490074545,221.9080355101781,222.42412803868427,900400.0,,,,,
2024-11-13,221.9378204345703,223.91285617130845,221.5706085945155,222.56308612461413,1049100.0,,,,,
2024-11-14,215.417236328125,221.3919548944629,215.0500093689685,221.32247420294533,1542700.0,,,,,
2024-11-15,213.96560668945312,215.39734925627056,212.66312329558195,214.86045337934624,1792900.0,,,,,
2024-11-18,214.9598693847656,217.03787746131133,213.42870953132785,214.0849273990573,1610300.0,,,,,
2024-11-19,216.7197265625,217.32622821290136,213.26962924860004,214.0948701939832,1231500.0,,,,,
2024-11-20,217.4952545166016,217.5151440449687,214.969830579514,215.924315543427,1015900.0,,,,,
2024-11-21,220.21954345703125,220.5575895830432,216.8788157398621,217.97249706012408,1060800.0,,,,,
2024-11-22,220.48797607421875,221.49219240969032,219.6130340829965,220.22947289951333,1414300.0,,,,,
2024-11-25,222.6157073974609,222.76485610280983,220.2294798245273,221.41265643247684,2752000.0,,,,,
2024-11-26,225.1709747314453,226.81150430255727,223.82871223052464,223.99773529405468,1369500.0,,,,,
2024-11-27,222.7648468017578,226.7717294103421,221.4623634209234,226.7717294103421,1261300.0,,,,,
2024-11-29,224.49485778808597,225.3101615354154,223.0432408704831,223.51054615565693,981400.0,,,,,
2024-12-02,221.36294555664065,224.4948712183492,220.4780511667004,224.12699837785905,1965300.0,,,,,
2024-12-03,221.3728790283203,223.96790873960708,219.03636767306207,222.377095402865,1391700.0,,,,,
2024-12-04,222.31744384765625,222.95377222192667,220.58741896857808,220.58741896857808,1495100.0,,,,,
2024-12-05,221.9396209716797,223.2421044410739,220.368681962625,222.08875450967705,1015200.0,,,,,
2024-12-06,222.4268035888672,223.7392241649021,222.1285213580024,222.2876072372989,1329100.0,,,,,
2024-12-09,207.10520935058597,220.02068994366027,205.1564450929918,218.8872295077811,4021400.0,,,,,
2024-12-10,208.9346466064453,209.60080169858455,205.6734617401065,207.9602720865828,1982300.0,,,,,
2024-12-11,209.75987243652344,211.2711579294824,208.59658540401216,208.93463151508087,1519000.0,,,,,
2024-12-12,210.37631225585935,210.53539813404169,208.13921829693805,209.4615912132077,1466500.0,,,,,
2024-12-13,210.0084381103516,210.764073270046,208.1988703928076,209.54113282818423,1370600.0,,,,,
2024-12-16,210.58511352539065,212.66312159782103,209.9090061314513,210.18739883152503,3075300.0,,,,,
2024-12-17,207.1847381591797,211.191620884516,206.8367396890204,208.79544099202772,3241400.0,,,,,
2024-12-18,203.21763610839844,209.10367768211373,203.13809316089697,206.77710335994303,3568100.0,,,,,
2024-12-19,181.74151611328125,192.57900318746195,181.16485632423087,191.55491244606552,6208800.0,,,,,
2024-12-20,185.8677215576172,186.6631358216989,180.11092428582364,180.54840288963183,6170200.0,,,,,
2024-12-23,186.04669189453125,187.20004188145185,184.27690302585856,186.0566442450537,2662900.0,,,,,
2024-12-24,187.26963806152344,187.30940194777924,185.58932940599144,186.0765090761352,908700.0,,,,,
2024-12-26,184.06809997558597,186.81226316586904,183.90901409379032,185.8776525744007,1526500.0,,,,,
2024-12-27,182.3181915283203,184.12775935705804,181.0952510113117,182.26849046350472,1572600.0,,,,,
2024-12-30,182.62640380859372,183.4914238030208,179.74304428387595,181.5128329860155,1867300.0,,,,,
2024-12-31,181.65203857421875,183.09371840987416,180.876513830314,182.8252780401678,2041000.0,,,,,
2025-01-02,181.0455474853516,183.02413851865688,179.9419137204452,182.53694364488632,1754300.0,,,,,
2025-01-03,184.7839813232422,185.3904830057204,181.71169385260612,181.71169385260612,2105600.0,,,,,
2025-01-06,184.03826904296875,185.95719124504447,183.0241155338913,184.58510209577872,2589500.0,,,,,
2025-01-07,187.63751220703125,191.7835914634304,185.40041810076275,186.44439838460775,3618400.0,,,,,
2025-01-08,191.54495239257807,192.00232050521507,187.24973982717484,188.25394099954863,3206100.0,,,,,
2025-01-10,188.2141876220703,193.12585445445865,188.10481796976453,190.40156549692023,2331000.0,,,,,
2025-01-13,189.50672912597656,190.0833889094361,186.59352764532176,187.5182010771049,1587800.0,,,,,
2025-01-14,191.1770782470703,191.2566211865989,188.28376640318527,188.94992145406437,1585300.0,,,,,
2025-01-15,194.5774688720703,194.9254673532857,192.8872230445924,193.7422907226716,1466800.0,,,,,
2025-01-16,196.9139862060547,198.0971627812704,195.1243079902353,195.2734415201934,1417900.0,,,,,
2025-01-17,197.1725006103516,200.1552927494936,196.41686539675777,200.1552927494936,1673300.0,,,,,
2025-01-21,200.07574462890625,201.15950394158403,197.81877622532505,197.81877622532505,2237600.0,,,,,
2025-01-22,197.87843322753903,200.29448755934237,197.8088274626236,200.07574825712987,1577900.0,,,,,
2025-01-23,196.6654357910156,197.6398103302282,195.8103680852225,197.39124431309375,1114200.0,,,,,
2025-01-24,196.2577667236328,197.2818574109925,195.8799415558155,195.929657789149,873900.0,,,,,
2025-01-27,201.39813232421875,201.77595753450183,194.10023752003772,194.37863025247813,2637900.0,,,,,
2025-01-28,199.2803192138672,201.95489170700031,199.2107286253776,201.5870188947712,1471100.0,,,,,
2025-01-29,197.4210662841797,200.5629443064709,197.28186992477515,200.29448876645316,835900.0,,,,,
2025-01-30,201.02029418945312,201.15950571798888,198.27613092986124,198.27613092986124,883700.0,,,,,
2025-01-31,199.4195556640625,201.37824196232992,198.91247126893225,199.9763411266427,1321500.0,,,,,
2025-02-03,201.0501251220703,201.8355869872061,197.4508792150013,201.25891206097668,1789100.0,,,,,
2025-02-04,199.45932006835935,201.22910893811095,198.5147722153765,199.85701963658397,1452100.0,,,,,
2025-02-05,200.44363403320312,201.0103566398788,197.8187776071827,200.1453517906693,2009000.0,,,,,
2025-02-06,203.11819458007807,203.3667605907192,200.00615844331267,200.9606434282657,1343800.0,,,,,
2025-02-07,200.90098571777344,204.45051555604456,200.6822464193848,203.82412436781672,2114600.0,,,,,
2025-02-10,202.800048828125,204.013052238667,200.7120881584993,202.38245972845309,1530300.0,,,,,
2025-02-11,204.2218170166016,204.49027254124977,201.24897740282,203.1181833833417,1093600.0,,,,,
2025-02-12,203.4363555908203,204.36101381926824,200.98052232193905,202.1438093696305,1308900.0,,,,,
2025-02-13,204.80844116210935,205.6535564359972,203.74457142930063,204.0030746005021,1273000.0,,,,,
2025-02-14,203.4337615966797,206.4222117051021,203.41383433994477,205.2069074450069,1062600.0,,,,,
2025-02-18,202.9556121826172,203.2245617461539,200.84376378716664,201.9395348980157,1387900.0,,,,,
2025-02-19,207.3386688232422,207.85667110031827,203.42380646006828,203.57322288612707,2326200.0,,,,,
2025-02-20,205.13717651367188,206.4222186153361,203.84219358337236,206.10344329707888,1340300.0,,,,,
2025-02-21,203.6429443359375,205.53563852224883,202.83606523968592,205.1371693882681,2302600.0,,,,,
2025-02-24,202.56712341308597,205.67510677665572,202.4176917821181,203.83222306169267,1613700.0,,,,,
2025-02-25,205.0276031494141,206.69117184856103,201.46138427577745,201.46138427577745,2206000.0,,,,,
2025-02-26,203.52340698242188,206.72105521623055,201.7901156856287,202.60695079330347,1519200.0,,,,,
2025-02-27,202.58702087402344,206.0735458781201,202.50732704992467,204.14101244384253,1688700.0,,,,,
2025-02-28,206.7011260986328,206.87046977552777,203.62302623028276,203.73260333886685,1839400.0,,,,,
2025-03-03,206.6313934326172,209.3508939586238,205.48582697810264,206.06359581952387,1685000.0,,,,,
2025-03-04,203.7724456787109,208.9125834304136,203.563262686515,207.49805222588327,1661900.0,,,,,
2025-03-05,204.4996337890625,205.85439844328585,201.48130040208696,201.52115491547065,1281700.0,,,,,
2025-03-06,199.82769775390625,203.0153747405998,197.6859661159401,203.0153747405998,1947900.0,,,,,
2025-03-07,202.27821350097656,202.90579285547463,197.576384356264,199.070609333608,1804800.0,,,,,
2025-03-10,199.8376617431641,204.85825129721272,198.9510888084197,201.10277656017345,1824000.0,,,,,
2025-03-11,195.80325317382807,200.79397469767025,194.95653474366628,200.6744263545552,1887500.0,,,,,
2025-03-12,191.47000122070312,196.89901576668447,191.131298663306,196.3312029616704,2339300.0,,,,,
2025-03-13,189.8462677001953,191.4500697987032,188.64091951931167,191.121338476644,1609700.0,,,,,
2025-03-14,192.0975646972656,192.7151880408351,188.79035456091088,189.51753981377692,1509700.0,,,,,
2025-03-17,194.41860961914065,194.7672682277492,190.44396532118765,191.20104911129903,1532100.0,,,,,
2025-03-18,192.66539001464844,194.21938170255223,191.63935665148009,193.2531149119888,1656400.0,,,,,
2025-03-19,195.61398315429688,196.07221887164047,192.33665613258324,192.61557693442936,1470800.0,,,,,
2025-03-20,193.7113342285156,195.74347352518583,192.0776488488262,194.15959868512965,1583200.0,,,,,
2025-03-21,190.4339904785156,191.65925070193092,189.17884697160548,191.3903011504775,2574600.0,,,,,
2025-03-24,193.82090759277344,194.06994508608787,190.54356566873187,191.18110104361512,2049900.0,,,,,
2025-03-25,192.71519470214844,194.2990696282229,191.40026934462315,193.6814462633049,2092400.0,,,,,
2025-03-26,203.921875,211.8811038426957,203.2245578337697,203.75251612245756,3687300.0,,,,,
2025-03-27,205.45594787597656,207.06970609346124,201.8100350438397,201.8100350438397,2324700.0,,,,,
2025-03-28,202.43760681152344,205.6850503811446,201.7502608707039,205.6850503811446,1684800.0,,,,,
2025-03-31,204.73870849609372,205.94405668536123,201.7701857490305,203.0651837903806,2595500.0,,,,,
2025-04-01,207.0697021484375,207.3984334827814,203.4935271839752,204.7586419797757,1638000.0,,,,,
2025-04-02,207.8666229248047,208.40455244782396,205.03756051498868,205.39617513032053,1613700.0,,,,,
2025-04-03,204.06134033203125,208.59381082196816,200.82385272490876,202.0491130094384,2244300.0,,,,,
2025-04-04,189.59722900390625,203.78241030233772,189.40795807421551,203.78241030233772,3969300.0,,,,,
2025-04-07,189.8064117431641,195.6239392164628,183.89924961913135,186.89765560653595,5369400.0,,,,,
2025-04-08,189.37808227539065,194.96648453587804,187.67465904089204,193.63164714746577,3735100.0,,,,,
2025-04-09,203.20465087890625,204.3900566511621,186.70839355016545,187.63482098567675,4053900.0,,,,,
2025-04-10,201.94949340820312,204.5195623361085,196.99862649205096,203.42380641183595,2869500.0,,,,,
2025-04-11,205.2467498779297,206.92028986810448,199.35951462689167,202.44757066583688,2116100.0,,,,,
2025-04-14,208.81295776367188,209.7692684499856,205.27663743001133,205.92412884883976,2183100.0,,,,,
2025-04-15,207.3984375,211.1041169043264,206.87047918917253,209.3210150017278,1843700.0,,,,,
2025-04-16,203.9318389892578,207.58770784045697,202.1586931202848,206.5417472503217,1967600.0,,,,,
2025-04-17,204.9678192138672,206.71108171970067,203.80232553397224,205.17701740258605,1712100.0,,,,,
2025-04-21,199.638427734375,203.81229872045537,196.5503566143512,203.7027216110341,1405300.0,,,,,
2025-04-22,205.04751586914065,205.77471632564496,200.89357212189373,201.6805391474164,1565100.0,,,,,
