Date,Close,High,Low,Open,Volume,"('Close', 'PLTK')","('High', 'PLTK')","('Low', 'PLTK')","('Open', 'PLTK')","('Volume', 'PLTK')"
2024-07-31,6.898348331451416,7.07464922257175,6.871224885295376,6.925471346494906,480400.0,,,,,
2024-08-01,6.609033584594727,6.934512789995459,6.577389922650405,6.934512789995459,730800.0,,,,,
2024-08-02,6.482458591461182,6.599992810398604,6.383006526890089,6.599992810398604,649200.0,,,,,
2024-08-05,6.383006572723389,6.437253036211893,6.1479385642732005,6.292595800242547,1337100.0,,,,,
2024-08-06,6.328760147094727,6.482458676787896,6.310677992490388,6.410130058370539,1121800.0,,,,,
2024-08-07,6.220266819000244,6.572869026640179,6.175061219843502,6.464376105999052,987400.0,,,,,
2024-08-08,6.355883598327637,6.396568122877103,6.166020759313168,6.220267223158364,1254900.0,,,,,
2024-08-09,6.283555030822754,6.455335728400998,6.238349856373283,6.337801929942288,882100.0,,,,,
2024-08-12,6.16602087020874,6.364924574551728,6.120815267301771,6.283554661764216,919000.0,,,,,
2024-08-13,6.193143844604492,6.274513756834156,6.12985651830371,6.193143844604492,1052800.0,,,,,
2024-08-14,6.039445400238037,6.233828890652042,5.976158073024237,6.193143933950266,689500.0,,,,,
2024-08-15,6.147938251495361,6.220266865800299,6.075609206077877,6.075609206077877,830400.0,,,,,
2024-08-16,6.247390270233154,6.256431563141415,6.102733032601585,6.138897342009478,723500.0,,,,,
2024-08-19,6.455335140228272,6.464376432961939,6.2745135966805865,6.2745135966805865,1133200.0,,,,,
2024-08-20,6.545745849609375,6.681362221533754,6.4372529245148975,6.4372529245148975,634500.0,,,,,
2024-08-21,6.744649887084961,6.753690748499723,6.554787055136821,6.590951363020984,812000.0,,,,,
2024-08-22,6.681362628936768,6.7536912500767325,6.654239611565576,6.72656823270554,580500.0,,,,,
2024-08-23,7.07917070388794,7.106294153243637,6.744650604805742,6.744650604805742,955100.0,,,,,
2024-08-26,7.07917070388794,7.282595496274169,7.061088548021675,7.106294153243637,779400.0,,,,,
2024-08-27,6.916430473327637,7.079169856647239,6.893827673421777,7.070128995352425,549100.0,,,,,
2024-08-28,6.862185001373291,6.898349313990566,6.753691632408856,6.871225863971303,589800.0,,,,,
2024-08-29,6.898348331451416,7.038484915105397,6.871224885295376,7.01588254627334,555500.0,,,,,
2024-08-30,6.844102382659912,6.934513158094719,6.835061089560139,6.934513158094719,371300.0,,,,,
2024-09-03,6.717526912689209,6.888403559673389,6.636157429787884,6.771773378327621,590500.0,,,,,
2024-09-04,6.618074893951416,6.771772988864358,6.609033601308711,6.699444372172959,562900.0,,,,,
2024-09-05,6.690403938293457,6.699444800401493,6.554787557772204,6.599993161650152,459600.0,,,,,
2024-09-06,6.545745849609375,6.798896439275719,6.473417232879723,6.6904035141812415,578400.0,,,,,
2024-09-09,6.5999932289123535,6.6451984021384085,6.464376847009,6.554787624573704,947800.0,,,,,
2024-09-10,6.690403938293457,6.708486093622119,6.568349066490553,6.6271161790868485,771300.0,,,,,
2024-09-11,6.636157512664795,6.667801176904243,6.523143933395232,6.654239668103421,554500.0,,,,,
2024-09-12,6.681362628936768,6.695828611832313,6.550266895342435,6.663280473651777,506400.0,,,,,
2024-09-13,6.835061073303223,6.85766387488631,6.726568143039501,6.762732453127407,459800.0,,,,,
2024-09-16,6.943554401397705,6.988760007153934,6.826020602434202,6.844102758514172,717700.0,,,,,
2024-09-17,7.07917070388794,7.142458464976166,6.952595612824087,6.961636475200918,829000.0,,,,,
2024-09-18,7.133416652679443,7.354923584821928,7.058375905292765,7.079170189025948,653000.0,,,,,
2024-09-19,7.404648780822754,7.553826659817668,7.305197148901184,7.413690073422474,939200.0,,,,,
2024-09-20,7.157522678375244,7.368038064105149,7.1117582933046695,7.368038064105149,4209100.0,,,,,
2024-09-23,7.111758708953857,7.194134432318761,7.075147373334245,7.084299989018374,784700.0,,,,,
2024-09-24,7.157522678375244,7.230745345334946,7.052264767289531,7.194134011855096,707400.0,,,,,
2024-09-25,7.258203983306885,7.281086176964758,7.056841639288996,7.130064309840956,866000.0,,,,,
2024-09-26,7.294815063476562,7.386343398465683,7.203286728487442,7.349732064470035,843700.0,,,,,
2024-09-27,7.267356872558594,7.4092261209063155,7.249051205330649,7.322273874242428,1190200.0,,,,,
2024-09-30,7.249051094055176,7.303968094896015,7.189557567367219,7.249051094055176,945700.0,,,,,
2024-10-01,7.056841373443604,7.285662428519099,6.947007371753331,7.258203709875768,913300.0,,,,,
2024-10-02,7.157522678375244,7.171251819319808,7.0476882414941695,7.0476882414941695,518600.0,,,,,
2024-10-03,7.011076927185059,7.175828364736399,6.965312978430871,7.0934526459607286,384800.0,,,,,
2024-10-04,7.102605819702148,7.166675436347961,7.015653573623504,7.130064102138488,457000.0,,,,,
2024-10-07,6.974465847015381,7.111758571149385,6.933277986131026,7.093452903694287,463100.0,,,,,
2024-10-08,6.947007179260254,6.983618512142556,6.846325795613167,6.937854127818921,411600.0,,,,,
2024-10-09,6.8188676834106445,6.94700779632215,6.791409399530718,6.928702128255013,372100.0,,,,,
2024-10-10,6.745644569396973,6.791408954788664,6.699880620446807,6.773103287920293,355600.0,,,,,
2024-10-11,6.855478763580322,6.905819676216521,6.709033424511099,6.754797811191,395800.0,,,,,
2024-10-14,6.864631652832031,6.87378470452774,6.805138126134504,6.864631652832031,320900.0,,,,,
2024-10-15,6.864631652832031,6.974465654531377,6.84632598588214,6.84632598588214,545900.0,,,,,
2024-10-16,6.928702354431152,6.951584112930845,6.864632295883938,6.910396685766457,532100.0,,,,,
2024-10-17,6.937854290008545,6.956159956877637,6.846325955663088,6.928701674794762,471700.0,,,,,
2024-10-18,6.919548988342285,7.020230379656855,6.910396372645441,6.937854656177521,339400.0,,,,,
2024-10-21,6.873785018920898,6.956160305742325,6.864631966806548,6.919548970168014,486500.0,,,,,
2024-10-22,7.0843000411987305,7.088876567295278,6.864632025863057,6.8737850780561525,392300.0,,,,,
2024-10-23,6.96531343460083,7.152946640596913,6.95616038238563,7.07514744253392,431500.0,,,,,
2024-10-24,6.956160068511963,7.052264930227391,6.947007453151296,7.0019244546398935,344800.0,,,,,
2024-10-25,6.98361873626709,7.061417930249161,6.965313069238457,6.992771351560642,347400.0,,,,,
2024-10-28,7.239898204803467,7.3222739261337635,7.0751471985844105,7.0751471985844105,1044200.0,,,,,
2024-10-29,7.258203983306885,7.322274038260621,7.230745700070671,7.322274038260621,494100.0,,,,,
2024-10-30,7.258203983306885,7.377191477616133,7.230745700070671,7.249051367708661,639500.0,,,,,
2024-10-31,7.166675567626953,7.294815239707367,7.157522952127692,7.249051289327988,472600.0,,,,,
2024-11-01,7.239898204803467,7.25820387216114,7.120911585199361,7.203286870088121,476100.0,,,,,
2024-11-04,7.230745792388916,7.331427183904077,7.152946594823776,7.313121079590822,480800.0,,,,,
2024-11-05,7.368038654327393,7.400073464578055,7.120911915321365,7.130064531203744,355400.0,,,,,
2024-11-06,7.51448392868042,7.587706600810942,7.4229551520757155,7.496177824206237,641800.0,,,,,
2024-11-07,7.65177583694458,7.65177583694458,7.093452771730171,7.157522824851847,766200.0,,,,,
2024-11-08,7.606012344360352,7.633470626885555,7.372614760688462,7.633470626885555,860800.0,,,,,
2024-11-11,7.697540283203125,7.711269860977649,7.509907084699977,7.596859331505824,767100.0,,,,,
2024-11-12,7.825680732727051,7.825680732727051,7.58313008540026,7.61516489539221,465800.0,,,,,
2024-11-13,7.76161003112793,7.821103996269964,7.665505603736604,7.789069187139522,573200.0,,,,,
2024-11-14,7.816527366638184,7.871444805050202,7.706693362697218,7.816527366638184,513400.0,,,,,
2024-11-15,7.734151840209961,7.8577154250860675,7.624317833503341,7.853138899029572,505300.0,,,,,
2024-11-18,7.734151840209961,7.770763175778834,7.660929169072214,7.706693556754079,568300.0,,,,,
2024-11-19,7.706693172454834,7.715846224111402,7.560247837481933,7.651775735398472,526400.0,,,,,
2024-11-20,7.76161003112793,7.876020562526984,7.642623846610027,7.70669346487091,654900.0,,,,,
2024-11-21,7.871445655822754,7.903480467990916,7.708524631660601,7.816528211475071,452800.0,,,,,
2024-11-22,7.807374000549316,7.898902769924765,7.766186141618668,7.898902769924765,453300.0,,,,,
2024-11-25,7.889750003814697,8.049924919574387,7.816527334818794,7.816527334818794,765200.0,,,,,
2024-11-26,7.807374000549316,7.962972384757757,7.752457437230476,7.889749718410613,487800.0,,,,,
2024-11-27,7.624316692352295,7.784491588823487,7.569400133660034,7.74330373336281,691900.0,,,,,
2024-11-29,7.706693172454834,7.775339314113,7.606012222881727,7.606012222881727,240800.0,,,,,
2024-12-02,7.743305206298828,7.81652788040561,7.500754552768155,7.6609294797079155,877300.0,,,,,
2024-12-03,7.8439860343933105,7.848562560559189,7.633471068061609,7.642624120393365,965300.0,,,,,
2024-12-04,7.880597114562988,7.935514553884514,7.702116964313429,7.862291883377869,964600.0,,,,,
2024-12-05,7.807374000549316,7.990430666417177,7.7982218219182,7.862291436751192,692200.0,,,,,
2024-12-06,7.834832668304443,7.87601965179306,7.702116048244186,7.8714439992033105,862200.0,,,,,
2024-12-09,7.880597114562988,7.999584172357055,7.752457877617904,7.825680548124548,939900.0,,,,,
2024-12-10,7.569401264190674,7.880597179985842,7.541942107860409,7.85313889653867,708700.0,,,,,
2024-12-11,7.569401264190674,7.624317831085018,7.505330772303148,7.551095159970497,943800.0,,,,,
2024-12-12,7.523636341094971,7.551094622588042,7.413802342239654,7.551094622588042,1154100.0,,,,,
2024-12-13,6.98361873626709,7.514483516538968,6.937854350474744,7.514483516538968,1381400.0,,,,,
2024-12-16,6.855478763580322,6.982703653804478,6.82161351896341,6.93785448502753,986300.0,,,,,
2024-12-17,6.837172985076904,6.869208229808804,6.745644649646185,6.828020369754598,662000.0,,,,,
2024-12-18,6.516823768615723,6.882937556654688,6.507671153046558,6.837173169484239,812600.0,,,,,
2024-12-19,6.379530906677246,6.644963735553002,6.342919572302976,6.525976680615859,1111600.0,,,,,
2024-12-20,6.360959053039551,6.528108627740046,6.305242675737521,6.3702453373204255,3607600.0,,,,,
2024-12-23,6.277384281158447,6.360958620025068,6.161308392315674,6.314528530164584,981200.0,,,,,
2024-12-24,6.3145294189453125,6.360959515340912,6.235597767998914,6.277385164711059,292300.0,,,,,
2024-12-26,6.24023962020874,6.3516728105724365,6.217024796560915,6.277384312192891,655900.0,,,,,
2024-12-27,6.286669731140137,6.342386101185186,6.165950707978689,6.240239201372088,949100.0,,,,,
2024-12-30,6.555966377258301,6.60239691153182,6.175237590275255,6.193809715425785,1392600.0,,,,,
2024-12-31,6.444533824920654,6.638612826539897,6.416675414939306,6.56525286351582,727800.0,,,,,
2025-01-02,6.3981032371521,6.639541312377734,6.328457876957075,6.509536433376301,743900.0,,,,,
2025-01-03,6.500249862670898,6.509536146444589,6.282027064727377,6.407389238905905,740400.0,,,,,
2025-01-06,6.565252304077148,6.630254517170647,6.463105399908894,6.528108055796759,626600.0,,,,,
2025-01-07,6.602396965026856,6.667399182183185,6.495606912450267,6.55596643037714,943900.0,,,,,
2025-01-08,6.407389163970947,6.574538284793113,6.3748876139375215,6.546680319386607,658300.0,,,,,
2025-01-10,6.286669731140137,6.360958224533536,6.161308009237362,6.333100260908186,659700.0,,,,,
2025-01-13,6.388817310333252,6.412032577685963,6.2030956143059575,6.221667739629248,988300.0,,,,,
2025-01-14,6.370245456695557,6.467749229499881,6.295956952234055,6.444533961157058,734200.0,,,,,
2025-01-15,6.509536266326904,6.528108391421935,6.3795309478673,6.500249982382194,698000.0,,,,,
2025-01-16,6.481678009033203,6.518822260092868,6.444533757973538,6.518822260092868,553100.0,,,,,
2025-01-17,6.500249862670898,6.546680395950586,6.467748755051746,6.518821987423897,863900.0,,,,,
2025-01-21,6.518822193145752,6.653470212552828,6.398103157044401,6.5466806025516,1240200.0,,,,,
2025-01-22,6.639541149139404,6.67668539936945,6.46310573914949,6.528108398449266,639200.0,,,,,
2025-01-23,6.630255222320557,6.648827348435959,6.565253002313854,6.639541506775465,644400.0,,,,,
2025-01-24,6.611682415008545,6.667398787614338,6.588467149057539,6.658112946910556,496300.0,,,,,
2025-01-27,6.667398929595947,6.741687870780015,6.509536091915046,6.537394057413991,1012100.0,,,,,
2025-01-28,6.806690216064453,6.899550840833155,6.569895290808473,6.695257466342011,961000.0,,,,,
2025-01-29,6.90883731842041,6.964553694843833,6.75097403049018,6.797404565573564,1055600.0,,,,,
2025-01-30,6.843834400177002,7.038841931713715,6.788118025851424,6.945981307837752,772400.0,,,,,
2025-01-31,6.658113479614258,6.862406862180644,6.611682943997423,6.862406862180644,922600.0,,,,,
2025-02-03,6.760260105133057,6.797404354930954,6.472391505007776,6.537394163551289,609000.0,,,,,
2025-02-04,6.732401847839356,6.774189240500634,6.6302549372000525,6.760260257211673,492800.0,,,,,
2025-02-05,6.77883243560791,6.862406778790475,6.658113398706608,6.713829775093117,715800.0,,,,,
2025-02-06,6.750974178314209,6.871693217938839,6.737045194601954,6.815976840295412,586000.0,,,,,
2025-02-07,6.732401847839356,6.806690349106342,6.713829722522609,6.797404507845166,622900.0,,,,,
2025-02-10,6.862406730651856,6.913480407410348,6.764902961960837,6.806690354656188,536200.0,,,,,
2025-02-11,6.853120803833008,6.945981429333241,6.789046684421495,6.825262394785743,567100.0,,,,,
2025-02-12,6.815976619720459,6.839191444224815,6.667399174685094,6.760260243880095,615400.0,,,,,
2025-02-13,6.9181227684021,6.927409052011211,6.778832056620421,6.834548429891967,628600.0,,,,,
2025-02-14,6.890264987945557,7.00634087940611,6.848477596172655,6.9366950788531465,644600.0,,,,,
2025-02-18,6.853120803833008,6.945981429333241,6.769546019485603,6.945981429333241,736700.0,,,,,
2025-02-19,6.713829517364502,6.834548549631676,6.690614250729372,6.806690141110643,823800.0,,,,,
2025-02-20,6.630255222320557,6.711044391577252,6.583825128429257,6.685971600666765,886000.0,,,,,
2025-02-21,6.472391605377197,6.676685425228066,6.472391605377197,6.648827016050442,918200.0,,,,,
2025-02-24,6.472391605377197,6.542037406924063,6.388817263433108,6.509536298545495,1081300.0,,,,,
2025-02-25,6.342387199401856,6.5002504965948384,6.300599803933781,6.4166757056586885,898700.0,,,,,
2025-02-26,6.360959053039551,6.509536501972703,6.333101085785739,6.379531178806894,1267600.0,,,,,
2025-02-27,5.293060779571533,5.673790026679209,4.847329312875395,5.618073648691493,3899100.0,,,,,
2025-02-28,4.903045654296875,5.274488137899817,4.87518724662947,5.274488137899817,2758400.0,,,,,
2025-03-03,4.7266106605529785,4.958762454210089,4.708038534772186,4.958762454210089,2661600.0,,,,,
2025-03-04,4.773040771484375,4.828757149035429,4.605891638831213,4.69875226808297,2194500.0,,,,,
2025-03-05,4.698752403259277,4.810185161567144,4.6708944350795205,4.782327193387388,1436200.0,,,,,
2025-03-06,4.587319374084473,4.726610535141807,4.568747248796454,4.6616078752365455,1965000.0,,,,,
2025-03-07,4.828756809234619,4.865901058321472,4.522316532870896,4.56874706562665,2386700.0,,,,,
2025-03-10,4.66160774230957,4.78418385427408,4.610534509922485,4.745182525119693,1563700.0,,,,,
2025-03-11,4.438742637634277,4.6616081544388,4.336595721034994,4.652322312635821,2260500.0,,,,,
2025-03-12,4.457314491271973,4.52231670829831,4.420170240744239,4.475886616535839,1675800.0,,,,,
2025-03-13,4.299451351165772,4.531603146246502,4.290165066821226,4.522316861901956,2201700.0,,,,,
2025-03-14,4.253020763397217,4.367239579799739,4.253020763397217,4.308737140404827,1814300.0,,,,,
2025-03-17,4.40159797668457,4.443385372112937,4.243735122436021,4.253020964312089,1793800.0,,,,,
2025-03-18,4.2623066902160645,4.410883683110865,4.225162441992365,4.401597399657756,2176300.0,,,,,
2025-03-19,4.234448432922363,4.406240697752097,4.234448432922363,4.271592682464231,1688700.0,,,,,
2025-03-20,4.150874137878418,4.262307342394348,4.113729883971253,4.225163088487183,2213100.0,,,,,
2025-03-21,3.808925628662109,4.150873718527899,3.770931169991312,4.150873718527899,21343200.0,,,,,
2025-03-24,4.188868045806885,4.236361063607424,3.894412513053703,3.903911297784605,5149300.0,,,,,
2025-03-25,4.179369926452637,4.260107789061506,4.074885553736394,4.241110671561008,2606800.0,,,,,
2025-03-26,5.03424072265625,5.186217650670123,4.682793397233709,4.730286413701531,6889900.0,,,,,
2025-03-27,4.939254760742188,5.072235027593424,4.815773731418867,4.986747777892911,2740000.0,,,,,
2025-03-28,4.939254760742188,5.029491402743167,4.910759312793336,4.92975642906823,2202200.0,,,,,
2025-03-31,4.910759449005127,5.000995640582048,4.82527219693342,4.8537680985996525,1859100.0,,,,,
2025-04-01,4.996246337890625,5.071285011742185,4.887012584525289,4.910759092033141,2563700.0,,,,,
2025-04-02,5.024742126464844,5.124477102442678,4.89176230947006,4.929756542897141,1842600.0,,,,,
2025-04-03,4.739784717559815,4.977248892658249,4.730286386077902,4.891762097613152,1627500.0,,,,,
2025-04-04,4.597306728363037,4.663796409737669,4.340845428809636,4.616303844888216,2145400.0,,,,,
2025-04-07,4.416833877563477,4.739784857223138,4.283854062409498,4.416833877563477,1733200.0,,,,,
2025-04-08,4.312349319458008,4.782528270462061,4.29810159598342,4.597306506511536,1392700.0,,,,,
2025-04-09,4.692292213439941,4.832870782218349,4.321848222436702,4.321848222436702,1885200.0,,,,,
2025-04-10,4.7017903327941895,4.744533955389457,4.545064018562847,4.625801871703473,1588600.0,,,,,
2025-04-11,4.720787525177002,4.768280540597936,4.554562877057656,4.720787525177002,1723100.0,,,,,
2025-04-14,4.787277698516846,4.834770714357781,4.67329500401096,4.768280582765865,1528300.0,,,,,
2025-04-15,4.834771156311035,4.853768273798569,4.725537391062458,4.758782686360899,2194500.0,,,,,
2025-04-16,4.739784717559815,4.891762097613152,4.701790485778223,4.806274849641086,1854000.0,,,,,
2025-04-17,4.682793617248535,4.720787851037112,4.5213183501105805,4.663796500354247,1934200.0,,,,,
2025-04-21,4.663796424865723,4.711289442796216,4.616303859862216,4.654298093035816,1164800.0,,,,,
2025-04-22,4.654297828674316,4.730286290705413,4.521318020119896,4.711289175197639,2323300.0,,,,,
2025-04-23,4.64479923248291,4.777779499347461,4.540315319424022,4.7397848138668905,2157600.0,,,,,
2025-04-24,4.958251953125,4.96775073787174,4.635300971494588,4.6732952046275775,1393700.0,,,,,
2025-04-25,4.986747741699219,4.986747741699219,4.915508669417164,4.958251841030211,836800.0,,,,,
2025-04-28,4.967750549316406,5.03424068123894,4.901260417393873,4.939254649084758,1177300.0,,,,,
2025-04-29,5.0152435302734375,5.03424064598585,4.944004006656668,4.958251730209236,1224300.0,,,,,
2025-04-30,5.005744934082031,5.034240835185079,4.872765119097435,4.9772490329789845,1321300.0,,,,,
2025-05-01,5.0152435302734375,5.138724555940634,4.948753398816512,5.119727440228222,1684300.0,,,,,
2025-05-02,5.167220592498779,5.3096991905698605,5.081733343070735,5.081733343070735,1801600.0,,,,,
2025-05-05,5.100730419158936,5.209964176227342,5.081733303094035,5.119727535223836,1840900.0,,,,,
2025-05-06,5.0152435302734375,5.157721671653047,4.996246414561026,5.10073032451581,2147900.0,,,,,
2025-05-07,5.157721996307373,5.243209248857731,5.015243845959435,5.015243845959435,2507300.0,,,,,
2025-05-08,4.768280506134033,5.072234806191793,4.58780768293664,4.711289159797008,2826300.0,,,,,
2025-05-09,4.806275367736816,4.9440045860234445,4.7777799172924205,4.7777799172924205,1216600.0,,,,,
2025-05-12,5.024742126464844,5.07223514471219,4.901260641363336,4.986747893037762,1541400.0,,,,,
2025-05-13,4.825272083282471,5.034240816107638,4.80627496692809,5.005744915112576,1610800.0,,,,,
2025-05-14,4.720787525177002,4.815773556018871,4.701790409594021,4.815773556018871,1414500.0,,,,,
2025-05-15,4.768280506134033,4.787277621579708,4.668545536812499,4.730286275242683,1925600.0,,,,,
2025-05-16,4.749283313751221,4.773029820905367,4.673294853199514,4.749283313751221,1630600.0,,,,,
2025-05-19,4.426331996917725,4.678044343967498,4.364591258184401,4.663796167618066,2419900.0,,,,,
2025-05-20,4.540315628051758,4.649548940836719,4.416834137395446,4.426332469716003,1925600.0,,,,,
2025-05-21,4.397836685180664,4.483323481268731,4.388337900655893,4.464326365146163,1762800.0,,,,,
2025-05-22,4.340845108032227,4.435830683638927,4.317098600898814,4.369340554250761,1581900.0,,,,,
2025-05-23,4.283854007720947,4.350343687985624,4.260107499229144,4.302851123928995,1115600.0,,,,,
2025-05-27,4.511819839477539,4.516569232221579,4.321848658986135,4.359842895084416,2534100.0,,,,,
2025-05-28,4.61630392074585,4.635301037583199,4.454828201164883,4.50232076679476,1593300.0,,,,,
2025-05-29,4.511819839477539,4.682793901919802,4.5023210539894585,4.673295569358743,1183000.0,,,,,
2025-05-30,4.502320766448975,4.549813785002197,4.435831083986854,4.530816668166306,867700.0,,,,,
2025-06-02,4.530816555023193,4.573560180068305,4.44532930493297,4.521318223305936,1064900.0,,,,,
2025-06-03,4.587808132171631,4.616304034593922,4.4928225456423325,4.530816780254052,1104200.0,,,,,
2025-06-04,4.61630392074585,4.682793603213077,4.54981378535163,4.606805135863679,938300.0,,,,,
2025-06-05,4.635301113128662,4.7112895817165095,4.60680521094472,4.60680521094472,1370200.0,,,,,
2025-06-06,4.64479923248291,4.701790581313298,4.611554392230262,4.6353009008080015,921300.0,,,,,
2025-06-09,4.568810939788818,4.673295309717609,4.568810939788818,4.65429819272392,993900.0,,,,,
2025-06-10,4.654297828674316,4.6827932754724975,4.568810582425852,4.568810582425852,745400.0,,,,,
2025-06-11,4.587808132171631,4.7445344631767234,4.587808132171631,4.69229250381736,1113600.0,,,,,
2025-06-12,4.559312343597412,4.644799138652572,4.530816443294379,4.568810675080443,1144000.0,,,,,
2025-06-13,4.445329189300537,4.554562945232975,4.412084349764433,4.48332342103522,1166400.0,,,,,
2025-06-16,4.502320766448975,4.535566060607027,4.445329415941303,4.483323649613084,1711800.0,,,,,
2025-06-17,4.350343704223633,4.488072910477805,4.326597195643194,4.445329285618411,1325900.0,,,,,
2025-06-18,4.336095809936523,4.397836548649871,4.321848086518662,4.359842317584267,1121600.0,,,,,
2025-06-20,4.2933526039123535,4.364591680850447,4.241110644352886,4.3503439560482295,2125800.0,,,,,
2025-06-23,4.419627666473389,4.434197737272098,4.273925568963701,4.293352484420046,1405400.0,,,,,
2025-06-24,4.623610496520996,4.643037411919227,4.429340879364486,4.429340879364486,1720400.0,,,,,
2025-06-25,4.681890964508057,4.711031104286737,4.604182844358511,4.613896533067519,1369600.0,,,,,
2025-06-26,4.652750492095947,4.759598755021981,4.58475605874771,4.701318010655285,1430800.0,,,,,
2025-06-27,4.604183197021484,4.662464407391306,4.507048618362125,4.623610575927563,9423200.0,,,,,
2025-06-30,4.594470024108887,4.638180700806863,4.5167623602788005,4.604183250500542,2067100.0,,,,,
2025-07-01,4.759598731994629,4.827592701839722,4.555615896110989,4.594469725500808,1619300.0,,,,,
2025-07-02,4.856733322143555,4.905300840634664,4.672177400321198,4.75959874833552,2149700.0,,,,,
2025-07-03,4.817879676818848,4.885874112671146,4.798452761314506,4.798452761314506,738100.0,,,,,
2025-07-07,4.701318264007568,4.832449830105719,4.662464432335953,4.798452843186607,1687200.0,,,,,
2025-07-08,4.78873872756958,4.827592555783901,4.727544156560401,4.7304579852481,1821700.0,,,,,
2025-07-09,4.749885082244873,4.817879515825076,4.721716217815835,4.769311997100048,777400.0,,,,,
2025-07-10,4.749885082244873,4.808165826810396,4.720744941549205,4.759598771259553,807600.0,,,,,
2025-07-11,4.584755897521973,4.720744759436315,4.5750426720561865,4.701317845330576,822600.0,,,,,
2025-07-14,4.536189079284668,4.613896739740854,4.536189079284668,4.575042909512761,1086900.0,,,,,
