Date,Close,High,Low,Open,Volume,"('Close', 'ABNB')","('High', 'ABNB')","('Low', 'ABNB')","('Open', 'ABNB')","('Volume', 'ABNB')"
2024-08-12,113.62000274658205,115.5,113.2699966430664,115.4800033569336,3981000.0,,,,,
2024-08-13,116.9000015258789,117.7699966430664,114.0500030517578,114.38999938964844,4662000.0,,,,,
2024-08-14,116.23999786376952,118.73999786376952,116.18000030517578,117.72000122070312,3504800.0,,,,,
2024-08-15,118.87999725341795,119.13300323486328,116.37000274658205,118.19499969482422,5266300.0,,,,,
2024-08-16,116.30999755859376,118.8000030517578,116.22000122070312,117.9000015258789,4592000.0,,,,,
2024-08-19,119.13999938964844,119.3000030517578,116.44000244140624,116.93000030517578,4184700.0,,,,,
2024-08-20,117.37999725341795,119.27999877929688,117.1750030517578,118.94000244140624,3940000.0,,,,,
2024-08-21,117.68000030517578,118.2699966430664,116.6999969482422,118.04000091552734,5028500.0,,,,,
2024-08-22,115.4499969482422,118.3949966430664,115.3000030517578,117.68000030517578,4875500.0,,,,,
2024-08-23,116.8499984741211,118.6999969482422,116.37000274658205,116.63999938964844,4998400.0,,,,,
2024-08-26,115.70999908447266,117.38999938964844,115.3499984741211,116.8499984741211,4948200.0,,,,,
2024-08-27,116.73999786376952,117.41999816894533,115.16999816894533,115.3000030517578,3457400.0,,,,,
2024-08-28,117.52999877929688,117.7300033569336,115.76000213623048,116.0,3463700.0,,,,,
2024-08-29,116.5999984741211,119.37999725341795,116.41999816894533,118.16999816894533,3331000.0,,,,,
2024-08-30,117.30999755859376,118.0500030517578,116.29000091552734,116.94000244140624,3279300.0,,,,,
2024-09-03,114.9800033569336,117.83499908447266,114.12999725341795,116.3949966430664,4678800.0,,,,,
2024-09-04,115.20999908447266,115.98999786376952,114.19000244140624,114.2699966430664,3281600.0,,,,,
2024-09-05,116.16000366210938,116.4499969482422,114.5999984741211,114.63999938964844,3593400.0,,,,,
2024-09-06,114.27999877929688,117.26000213623048,113.23999786376952,116.37000274658205,4072400.0,,,,,
2024-09-09,116.36000061035156,117.91999816894533,114.98500061035156,115.11000061035156,4178600.0,,,,,
2024-09-10,115.12000274658205,117.40599822998048,112.86000061035156,117.01000213623048,4080400.0,,,,,
2024-09-11,115.95999908447266,116.16999816894533,112.5500030517578,115.08999633789062,3645000.0,,,,,
2024-09-12,117.36000061035156,117.37999725341795,115.0500030517578,116.33000183105467,3075300.0,,,,,
2024-09-13,117.75,119.20999908447266,117.1500015258789,117.75,3514200.0,,,,,
2024-09-16,117.5500030517578,118.3000030517578,116.16000366210938,117.98999786376952,3229900.0,,,,,
2024-09-17,122.12000274658205,124.73999786376952,119.48500061035156,119.87000274658205,6323600.0,,,,,
2024-09-18,122.41999816894533,125.66000366210938,122.0,122.31999969482422,3861300.0,,,,,
2024-09-19,128.75,131.35000610351562,127.44000244140624,127.93000030517578,7691600.0,,,,,
2024-09-20,131.17999267578125,131.9499969482422,129.02999877929688,129.8300018310547,12476300.0,,,,,
2024-09-23,129.02999877929688,131.63999938964844,128.89999389648438,131.5,3682600.0,,,,,
2024-09-24,131.47999572753906,131.6699981689453,129.58999633789062,130.5800018310547,4189100.0,,,,,
2024-09-25,130.7100067138672,131.89999389648438,130.3000030517578,131.30999755859375,2310700.0,,,,,
2024-09-26,129.25,133.33999633789062,129.14599609375,132.70599365234375,3825900.0,,,,,
2024-09-27,128.25,130.30999755859375,128.1699981689453,130.16000366210938,2525700.0,,,,,
2024-09-30,126.80999755859376,128.22999572753906,125.91999816894533,127.31999969482422,3808800.0,,,,,
2024-10-01,125.47000122070312,128.1999969482422,123.70999908447266,127.3499984741211,3895500.0,,,,,
2024-10-02,126.18000030517578,126.44000244140624,124.5500030517578,125.33000183105467,2707700.0,,,,,
2024-10-03,125.29000091552734,125.55500030517578,123.58000183105467,124.5999984741211,2247000.0,,,,,
2024-10-04,129.85000610351562,129.92999267578125,127.2699966430664,128.4199981689453,2986600.0,,,,,
2024-10-07,130.22999572753906,131.30999755859375,128.77000427246094,129.0850067138672,2847800.0,,,,,
2024-10-08,132.5,134.42999267578125,130.14999389648438,130.14999389648438,3304400.0,,,,,
2024-10-09,135.49000549316406,135.75999450683594,132.83999633789062,133.39999389648438,3731800.0,,,,,
2024-10-10,132.80999755859375,136.3699951171875,132.52000427246094,135.5500030517578,3060000.0,,,,,
2024-10-11,134.39999389648438,135.35499572753906,132.3000030517578,132.3000030517578,2714700.0,,,,,
2024-10-14,134.7899932861328,134.97999572753906,133.4199981689453,133.97000122070312,2314000.0,,,,,
2024-10-15,133.27000427246094,134.0,132.3000030517578,133.50999450683594,3502700.0,,,,,
2024-10-16,135.14999389648438,137.39500427246094,134.32000732421875,134.72999572753906,3691500.0,,,,,
2024-10-17,136.02000427246094,136.64999389648438,135.11000061035156,135.6999969482422,3814000.0,,,,,
2024-10-18,136.4499969482422,136.88999938964844,135.16000366210938,136.80999755859375,2391100.0,,,,,
2024-10-21,137.19000244140625,137.99000549316406,135.1300048828125,135.66000366210938,2900500.0,,,,,
2024-10-22,135.58999633789062,136.35000610351562,135.33200073242188,136.11000061035156,2408400.0,,,,,
2024-10-23,131.9199981689453,136.1999969482422,131.27000427246094,135.0,3444600.0,,,,,
2024-10-24,132.75,133.75,131.66000366210938,133.5500030517578,2677700.0,,,,,
2024-10-25,134.5800018310547,135.27999877929688,133.1699981689453,133.3800048828125,2552100.0,,,,,
2024-10-28,135.77999877929688,137.3000030517578,135.39999389648438,136.3000030517578,3260400.0,,,,,
2024-10-29,137.77999877929688,138.35000610351562,135.24400329589844,135.3300018310547,2871900.0,,,,,
2024-10-30,136.5,138.66000366210938,136.30999755859375,136.47000122070312,3010500.0,,,,,
2024-10-31,134.7899932861328,138.05999755859375,134.25999450683594,137.6999969482422,5049100.0,,,,,
2024-11-01,136.4600067138672,136.8800048828125,133.80499267578125,133.9600067138672,3707600.0,,,,,
2024-11-04,136.8699951171875,137.5500030517578,135.4499969482422,136.22999572753906,2459700.0,,,,,
2024-11-05,137.82000732421875,140.8699951171875,137.07000732421875,137.5500030517578,4989200.0,,,,,
2024-11-06,140.91000366210938,142.9499969482422,139.41000366210938,141.97999572753906,5110900.0,,,,,
2024-11-07,147.3699951171875,148.63999938964844,141.6999969482422,141.75999450683594,11988900.0,,,,,
2024-11-08,134.61000061035156,137.7100067138672,132.75999450683594,134.6699981689453,19189000.0,,,,,
2024-11-11,137.39999389648438,139.16000366210938,135.1199951171875,136.0,6535100.0,,,,,
2024-11-12,133.1999969482422,136.1199951171875,133.1300048828125,135.64999389648438,6903500.0,,,,,
2024-11-13,132.75999450683594,135.1300048828125,131.33099365234375,133.8300018310547,4922600.0,,,,,
2024-11-14,134.55999755859375,136.66000366210938,133.14999389648438,133.97000122070312,4777600.0,,,,,
2024-11-15,132.5,134.52999877929688,131.30999755859375,134.1999969482422,4798700.0,,,,,
2024-11-18,132.19000244140625,133.4499969482422,131.5800018310547,132.55999755859375,4507400.0,,,,,
2024-11-19,131.44000244140625,131.9600067138672,129.8699951171875,131.14999389648438,5172400.0,,,,,
2024-11-20,135.25,135.3800048828125,130.22000122070312,130.22000122070312,5537400.0,,,,,
2024-11-21,133.25999450683594,134.9499969482422,132.5800018310547,134.17999267578125,4061100.0,,,,,
2024-11-22,137.33999633789062,140.75999450683594,133.3000030517578,133.3000030517578,6301100.0,,,,,
2024-11-25,140.92999267578125,141.0,137.75,138.00999450683594,7930500.0,,,,,
2024-11-26,139.6699981689453,141.75,139.17999267578125,140.77999877929688,3228200.0,,,,,
2024-11-27,138.27999877929688,140.41000366210938,137.67999267578125,139.6699981689453,2657000.0,,,,,
2024-11-29,136.11000061035156,139.52999877929688,135.83299255371094,138.52999877929688,2664200.0,,,,,
2024-12-02,137.49000549316406,137.60000610351562,135.69000244140625,136.00999450683594,3608700.0,,,,,
2024-12-03,137.4600067138672,138.3699951171875,135.37600708007812,136.97000122070312,4681000.0,,,,,
2024-12-04,139.07000732421875,139.14999389648438,134.85000610351562,136.5500030517578,3893400.0,,,,,
2024-12-05,136.32000732421875,140.3800048828125,135.50999450683594,138.83999633789062,6174900.0,,,,,
2024-12-06,136.9199981689453,138.86000061035156,136.55999755859375,137.75,4295800.0,,,,,
2024-12-09,137.27000427246094,138.97000122070312,136.58999633789062,137.0,3648700.0,,,,,
2024-12-10,138.3000030517578,139.88999938964844,136.6199951171875,137.19000244140625,4777800.0,,,,,
2024-12-11,138.83999633789062,140.1699981689453,137.2100067138672,138.67999267578125,4096100.0,,,,,
2024-12-12,137.47000122070312,139.10000610351562,134.39999389648438,138.10000610351562,4254100.0,,,,,
2024-12-13,130.9499969482422,137.0189971923828,130.75,136.64999389648438,5288500.0,,,,,
2024-12-16,132.1999969482422,133.27999877929688,129.1699981689453,131.22000122070312,4136300.0,,,,,
2024-12-17,132.24000549316406,132.61000061035156,130.8800048828125,132.1999969482422,3125800.0,,,,,
2024-12-18,127.54000091552734,133.7100067138672,127.2300033569336,132.02499389648438,4236700.0,,,,,
2024-12-19,129.35000610351562,131.0800018310547,127.91000366210938,129.1300048828125,4744000.0,,,,,
2024-12-20,134.2100067138672,135.82000732421875,128.33999633789062,128.6300048828125,15471700.0,,,,,
2024-12-23,134.52000427246094,135.5800018310547,132.2100067138672,134.80999755859375,4728300.0,,,,,
2024-12-24,134.99000549316406,135.07000732421875,132.8300018310547,134.3300018310547,1677100.0,,,,,
2024-12-26,135.32000732421875,136.27000427246094,134.24000549316406,134.24000549316406,2067000.0,,,,,
2024-12-27,133.38499450683594,134.5,132.16000366210938,133.58999633789062,2650100.0,,,,,
2024-12-30,131.80999755859375,132.61000061035156,129.85000610351562,131.30999755859375,2458800.0,,,,,
2024-12-31,131.41000366210938,133.19000244140625,131.27000427246094,132.4600067138672,2312300.0,,,,,
2025-01-02,131.47999572753906,134.22999572753906,130.41000366210938,131.8699951171875,2605800.0,,,,,
2025-01-03,135.7100067138672,136.36000061035156,131.94000244140625,131.97999572753906,3606900.0,,,,,
2025-01-06,135.1999969482422,138.10000610351562,134.5800018310547,137.0,4174500.0,,,,,
2025-01-07,131.2899932861328,136.76499938964844,130.80999755859375,135.35000610351562,4290500.0,,,,,
2025-01-08,130.8000030517578,131.6300048828125,130.10000610351562,131.1999969482422,3204700.0,,,,,
2025-01-10,129.6300048828125,133.0500030517578,128.8000030517578,131.3000030517578,4325400.0,,,,,
2025-01-13,128.85000610351562,130.1300048828125,128.08299255371094,128.5850067138672,3510600.0,,,,,
2025-01-14,127.5999984741211,131.10000610351562,127.16999816894533,129.82000732421875,3998900.0,,,,,
2025-01-15,132.52000427246094,133.14999389648438,130.16000366210938,130.19000244140625,3732900.0,,,,,
2025-01-16,132.16000366210938,132.9499969482422,129.82000732421875,132.0,2904800.0,,,,,
2025-01-17,135.1199951171875,135.6199951171875,132.69000244140625,134.1699981689453,3751200.0,,,,,
2025-01-21,133.07000732421875,135.63999938964844,131.24000549316406,135.47000122070312,5396800.0,,,,,
2025-01-22,132.5,135.0,132.33999633789062,133.0,5028500.0,,,,,
2025-01-23,133.24000549316406,133.63999938964844,131.77499389648438,132.39999389648438,3967800.0,,,,,
2025-01-24,127.08999633789062,132.72000122070312,126.72000122070312,132.61000061035156,6966900.0,,,,,
2025-01-27,128.9600067138672,129.05999755859375,125.63999938964844,125.94000244140624,4807000.0,,,,,
2025-01-28,131.0500030517578,131.4199981689453,126.86000061035156,128.6699981689453,5929900.0,,,,,
2025-01-29,132.5800018310547,134.0500030517578,130.88999938964844,131.4199981689453,3627500.0,,,,,
2025-01-30,131.7899932861328,134.37100219726562,130.85000610351562,133.55999755859375,2440500.0,,,,,
2025-01-31,131.1699981689453,134.4499969482422,130.57000732421875,132.27999877929688,3046700.0,,,,,
2025-02-03,129.77999877929688,130.9550018310547,127.51499938964844,129.19000244140625,2745000.0,,,,,
2025-02-04,130.74000549316406,131.49000549316406,129.0800018310547,129.5800018310547,2687200.0,,,,,
2025-02-05,129.60000610351562,130.33999633789062,128.10000610351562,130.27000427246094,3000700.0,,,,,
2025-02-06,132.57000732421875,133.19000244140625,130.14999389648438,130.16000366210938,3704400.0,,,,,
2025-02-07,134.97999572753906,139.5,133.906005859375,134.6999969482422,5933200.0,,,,,
2025-02-10,135.24000549316406,136.36000061035156,133.16000366210938,136.3000030517578,4760100.0,,,,,
2025-02-11,134.52000427246094,136.25,134.08999633789062,134.91000366210938,4043000.0,,,,,
2025-02-12,140.52000427246094,141.1999969482422,132.7899932861328,133.07000732421875,6147200.0,,,,,
2025-02-13,141.0399932861328,141.94000244140625,138.75999450683594,139.63999938964844,12745300.0,,,,,
2025-02-14,161.4199981689453,163.92999267578125,156.92999267578125,158.18499755859375,21649300.0,,,,,
2025-02-18,160.60000610351562,162.5760040283203,158.07000732421875,161.0399932861328,8144500.0,,,,,
2025-02-19,157.97999572753906,160.0,155.2100067138672,160.0,6906100.0,,,,,
2025-02-20,155.30999755859375,157.75,152.47000122070312,156.32000732421875,5099700.0,,,,,
2025-02-21,146.07000732421875,154.56500244140625,145.75,154.56500244140625,7356400.0,,,,,
2025-02-24,144.82000732421875,147.07000732421875,143.8800048828125,147.0,4478900.0,,,,,
2025-02-25,141.5500030517578,145.16000366210938,140.39999389648438,144.78500366210938,6189200.0,,,,,
2025-02-26,144.02999877929688,145.1300048828125,142.22000122070312,143.16000366210938,2909400.0,,,,,
2025-02-27,139.4499969482422,145.69000244140625,139.0500030517578,144.6300048828125,4411800.0,,,,,
2025-02-28,138.8699951171875,140.16000366210938,137.58999633789062,139.5,6253100.0,,,,,
2025-03-03,140.97999572753906,144.75,139.9010009765625,140.33999633789062,6688900.0,,,,,
2025-03-04,141.4199981689453,143.22999572753906,137.82000732421875,139.9949951171875,4799500.0,,,,,
2025-03-05,142.5800018310547,142.7899932861328,139.2100067138672,141.8699951171875,3881600.0,,,,,
2025-03-06,134.77000427246094,140.3249969482422,134.61000061035156,140.3249969482422,5924300.0,,,,,
2025-03-07,134.38999938964844,134.72999572753906,130.3699951171875,134.7100067138672,5616600.0,,,,,
2025-03-10,132.14999389648438,135.94000244140625,130.1999969482422,134.57000732421875,7493000.0,,,,,
2025-03-11,125.44000244140624,130.7689971923828,123.6999969482422,129.97999572753906,9318400.0,,,,,
2025-03-12,126.5500030517578,127.4800033569336,123.53099822998048,127.0,4834100.0,,,,,
2025-03-13,119.37999725341795,126.22000122070312,119.1500015258789,124.98999786376952,7669700.0,,,,,
2025-03-14,122.86000061035156,124.4499969482422,121.56999969482422,121.87999725341795,4418200.0,,,,,
2025-03-17,126.94000244140624,128.0,123.75,123.9000015258789,5266200.0,,,,,
2025-03-18,124.55999755859376,126.06999969482422,123.0,126.0,3918000.0,,,,,
2025-03-19,126.0,127.08000183105467,124.12000274658205,125.0999984741211,4353100.0,,,,,
2025-03-20,126.1500015258789,127.7699966430664,124.36000061035156,124.6999969482422,3260600.0,,,,,
2025-03-21,128.8000030517578,129.25,123.3000030517578,124.65499877929688,8704200.0,,,,,
2025-03-24,129.82000732421875,130.72000122070312,128.69000244140625,130.2449951171875,3706200.0,,,,,
2025-03-25,129.8800048828125,130.75999450683594,128.5500030517578,129.5500030517578,4362900.0,,,,,
2025-03-26,128.63999938964844,131.0,127.8499984741211,129.97000122070312,3502100.0,,,,,
2025-03-27,125.6500015258789,127.08999633789062,123.43000030517578,126.01499938964844,4904500.0,,,,,
2025-03-28,120.69000244140624,125.54000091552734,119.94000244140624,125.54000091552734,3997100.0,,,,,
2025-03-31,119.45999908447266,119.9499969482422,115.68000030517578,118.80999755859376,7090000.0,,,,,
2025-04-01,121.18000030517578,121.3499984741211,117.8000030517578,119.66999816894533,3916400.0,,,,,
2025-04-02,122.8000030517578,124.58999633789062,119.08000183105467,119.4800033569336,5184800.0,,,,,
2025-04-03,113.97000122070312,117.18000030517578,111.8000030517578,116.62000274658205,7950600.0,,,,,
2025-04-04,106.66000366210938,110.41999816894533,104.7300033569336,109.26000213623048,10259900.0,,,,,
2025-04-07,106.3000030517578,110.91000366210938,99.87999725341795,103.01000213623048,9975600.0,,,,,
2025-04-08,105.69000244140624,112.97000122070312,104.1500015258789,110.73999786376952,7661500.0,,,,,
2025-04-09,121.31999969482422,123.29499816894533,105.38999938964844,105.7300033569336,12840700.0,,,,,
2025-04-10,113.91000366210938,118.5,110.05999755859376,117.61000061035156,6929600.0,,,,,
2025-04-11,114.54000091552734,115.43000030517578,111.58999633789062,113.87000274658205,4817300.0,,,,,
2025-04-14,113.22000122070312,118.29000091552734,112.5500030517578,117.3000030517578,4338000.0,,,,,
2025-04-15,114.63999938964844,115.70999908447266,113.5199966430664,114.2249984741211,5182400.0,,,,,
2025-04-16,112.63999938964844,115.62000274658205,111.02999877929688,113.58000183105467,5026300.0,,,,,
2025-04-17,112.6999969482422,114.0,111.86000061035156,113.75,4454600.0,,,,,
2025-04-21,111.61000061035156,113.4000015258789,109.79000091552734,111.31999969482422,5695000.0,,,,,
2025-04-22,114.91000366210938,115.8000030517578,112.0500030517578,112.58999633789062,4827200.0,,,,,
2025-04-23,118.27999877929688,122.31999969482422,116.72000122070312,119.6999969482422,5183400.0,,,,,
2025-04-24,121.70999908447266,121.88999938964844,118.0,118.86000061035156,3690300.0,,,,,
2025-04-25,122.51000213623048,123.08999633789062,120.83000183105467,121.43000030517578,2905000.0,,,,,
2025-04-28,123.3000030517578,125.2300033569336,122.11000061035156,122.51000213623048,5608800.0,,,,,
2025-04-29,125.48999786376952,125.98999786376952,123.16000366210938,123.27999877929688,6525400.0,,,,,
2025-04-30,121.91999816894533,122.25,118.0500030517578,121.05500030517578,7534200.0,,,,,
2025-05-01,124.01000213623048,125.08000183105467,121.9000015258789,121.91999816894533,9431800.0,,,,,
2025-05-02,125.26000213623048,126.55999755859376,120.13400268554688,121.0999984741211,11301600.0,,,,,
2025-05-05,124.88999938964844,127.58999633789062,122.3000030517578,123.3550033569336,6761400.0,,,,,
2025-05-06,121.66999816894533,124.5,121.56999969482422,123.1449966430664,5229300.0,,,,,
2025-05-07,123.12000274658205,123.6500015258789,120.41000366210938,121.33499908447266,3423600.0,,,,,
2025-05-08,126.38999938964844,127.62999725341795,123.62000274658205,124.625,3819900.0,,,,,
2025-05-09,127.04000091552734,127.33000183105467,123.4000015258789,124.95999908447266,6145200.0,,,,,
2025-05-12,134.2100067138672,134.85000610351562,132.13999938964844,133.16000366210938,7198300.0,,,,,
2025-05-13,138.0500030517578,138.52999877929688,133.75,134.6199951171875,6890700.0,,,,,
2025-05-14,137.4499969482422,139.8350067138672,137.10000610351562,138.35000610351562,6148700.0,,,,,
2025-05-15,136.7899932861328,137.77999877929688,135.27000427246094,137.0800018310547,3463300.0,,,,,
2025-05-16,138.0,138.4499969482422,136.2100067138672,137.5500030517578,3690200.0,,,,,
2025-05-19,136.60000610351562,137.3699951171875,135.02999877929688,135.30999755859375,4904700.0,,,,,
2025-05-20,132.1300048828125,134.60000610351562,131.38999938964844,133.7550048828125,6607900.0,,,,,
2025-05-21,127.5199966430664,130.7899932861328,126.97000122070312,130.67999267578125,6687400.0,,,,,
2025-05-22,127.6500015258789,128.32899475097656,125.94000244140624,126.79000091552734,6451800.0,,,,,
2025-05-23,126.72000122070312,127.375,125.0,125.08999633789062,4371500.0,,,,,
2025-05-27,129.39999389648438,130.39999389648438,128.34500122070312,128.67999267578125,7243800.0,,,,,
2025-05-28,128.6699981689453,129.5500030517578,127.66500091552734,129.4499969482422,4752200.0,,,,,
2025-05-29,128.36000061035156,130.0,126.95999908447266,130.0,4680600.0,,,,,
2025-05-30,129.0,129.25,125.0,125.5,9562900.0,,,,,
2025-06-02,129.6199951171875,129.77000427246094,127.98500061035156,128.85000610351562,5223100.0,,,,,
2025-06-03,132.89999389648438,133.49000549316406,128.9499969482422,129.5,5809300.0,,,,,
2025-06-04,133.50999450683594,134.85499572753906,131.63999938964844,132.27999877929688,4501000.0,,,,,
2025-06-05,137.2899932861328,137.80299377441406,133.5,133.5,5858000.0,,,,,
2025-06-06,140.63999938964844,143.8800048828125,138.9499969482422,139.17999267578125,9053500.0,,,,,
2025-06-09,139.00999450683594,141.5260009765625,138.33999633789062,141.47000122070312,3990000.0,,,,,
2025-06-10,138.55999755859375,140.60499572753906,138.13499450683594,139.22000122070312,4138000.0,,,,,
2025-06-11,138.05999755859375,140.3699951171875,137.11500549316406,140.24000549316406,4020200.0,,,,,
2025-06-12,138.80999755859375,139.40499877929688,136.6999969482422,137.1300048828125,3461000.0,,,,,
2025-06-13,135.5399932861328,136.6300048828125,134.67999267578125,136.0800018310547,5090900.0,,,,,
2025-06-16,137.2100067138672,139.2899932861328,136.8300018310547,138.55999755859375,3406800.0,,,,,
2025-06-17,133.3699951171875,136.16000366210938,132.88999938964844,136.08999633789062,4773800.0,,,,,
2025-06-18,132.1699981689453,133.81500244140625,131.69000244140625,132.7100067138672,3702500.0,,,,,
2025-06-20,131.72999572753906,132.63999938964844,131.38999938964844,132.0,7968000.0,,,,,
2025-06-23,130.52999877929688,131.52999877929688,127.04000091552734,131.52999877929688,4250200.0,,,,,
2025-06-24,132.14999389648438,132.72500610351562,130.36000061035156,131.9199981689453,5045600.0,,,,,
2025-06-25,129.6699981689453,133.02999877929688,128.77000427246094,132.8000030517578,3765600.0,,,,,
2025-06-26,133.72000122070312,134.17999267578125,128.31500244140625,130.3300018310547,5138300.0,,,,,
2025-06-27,134.52000427246094,134.5800018310547,132.10000610351562,134.00999450683594,4930600.0,,,,,
2025-06-30,132.33999633789062,135.05999755859375,131.94500732421875,135.05999755859375,3665900.0,,,,,
2025-07-01,135.41000366210938,136.69000244140625,132.1199951171875,132.22500610351562,3919600.0,,,,,
2025-07-02,135.38999938964844,136.08999633789062,134.38999938964844,135.22000122070312,2668000.0,,,,,
2025-07-03,136.49000549316406,138.19000244140625,136.22999572753906,136.27000427246094,2628600.0,,,,,
2025-07-07,137.0,137.6300048828125,135.1999969482422,135.86000061035156,3550400.0,,,,,
2025-07-08,136.99000549316406,138.5500030517578,136.5500030517578,137.5,3144500.0,,,,,
2025-07-09,136.85000610351562,138.27000427246094,136.5,137.4499969482422,4311200.0,,,,,
2025-07-10,137.0,138.4149932861328,136.0500030517578,137.05499267578125,4933600.0,,,,,
2025-07-11,135.35000610351562,137.0,135.1999969482422,136.1199951171875,3123600.0,,,,,
2025-07-14,138.57000732421875,139.46800231933594,134.6999969482422,135.0,4575000.0,,,,,
2025-07-15,136.5399932861328,140.13999938964844,136.47999572753906,139.4600067138672,3315600.0,,,,,
2025-07-16,136.7100067138672,137.14999389648438,135.4199981689453,136.94000244140625,3319300.0,,,,,
2025-07-17,139.3000030517578,139.57000732421875,137.25999450683594,137.5800018310547,3495900.0,,,,,
2025-07-18,139.33999633789062,140.74000549316406,138.9199981689453,139.99000549316406,2983100.0,,,,,
2025-07-21,138.07000732421875,139.8000030517578,137.9600067138672,139.32000732421875,2697600.0,,,,,
2025-07-22,139.42999267578125,140.02000427246094,136.86000061035156,138.63999938964844,2787200.0,,,,,
