Date,Close,High,Low,Open,Volume,"('Close', 'MGRX')","('High', 'MGRX')","('Low', 'MGRX')","('Open', 'MGRX')","('Volume', 'MGRX')"
2024-08-21,4.335000038146973,4.574999809265137,4.050000190734863,4.574999809265137,11433.0,,,,,
2024-08-22,4.320000171661377,4.409999847412109,4.199999809265137,4.349999904632568,9127.0,,,,,
2024-08-23,4.125,4.425000190734863,3.450000047683716,4.320000171661377,16547.0,,,,,
2024-08-26,3.900000095367432,4.215000152587891,3.660000085830689,4.215000152587891,18867.0,,,,,
2024-08-27,3.839999914169312,4.050000190734863,3.75,4.050000190734863,9847.0,,,,,
2024-08-28,3.240000009536743,3.900000095367432,3.2100000381469727,3.900000095367432,54287.0,,,,,
2024-08-29,3.194999933242798,3.359999895095825,3.0,3.164999961853028,30387.0,,,,,
2024-08-30,3.5999999046325684,3.75,3.2699999809265137,3.3299999237060547,34300.0,,,,,
2024-09-03,4.050000190734863,4.199999809265137,3.5999999046325684,3.8550000190734863,49400.0,,,,,
2024-09-04,4.184999942779541,4.335000038146973,3.944999933242798,3.944999933242798,17320.0,,,,,
2024-09-05,4.050000190734863,4.304999828338623,3.900000095367432,4.125,14147.0,,,,,
2024-09-06,4.034999847412109,4.335000038146973,3.765000104904175,4.184999942779541,25440.0,,,,,
2024-09-09,4.184999942779541,4.199999809265137,3.9149999618530273,4.034999847412109,10993.0,,,,,
2024-09-10,4.050000190734863,4.139999866485596,3.930000066757202,4.050000190734863,15320.0,,,,,
2024-09-11,4.170000076293945,4.199999809265137,3.900000095367432,4.034999847412109,6233.0,,,,,
2024-09-12,3.944999933242798,4.199999809265137,3.9149999618530273,3.974999904632568,7453.0,,,,,
2024-09-13,4.050000190734863,4.139999866485596,3.974999904632568,3.990000009536743,12100.0,,,,,
2024-09-16,3.900000095367432,4.050000190734863,3.869999885559082,3.884999990463257,10913.0,,,,,
2024-09-17,3.704999923706055,3.944999933242798,3.674999952316284,3.900000095367432,9727.0,,,,,
2024-09-18,3.5999999046325684,3.869999885559082,3.299999952316284,3.299999952316284,13347.0,,,,,
2024-09-19,3.825000047683716,3.884999990463257,3.5999999046325684,3.8550000190734863,15900.0,,,,,
2024-09-20,3.75,3.900000095367432,3.5999999046325684,3.7200000286102295,21527.0,,,,,
2024-09-23,3.615000009536743,3.75,3.5999999046325684,3.75,6100.0,,,,,
2024-09-24,3.525000095367432,3.7799999713897705,3.3299999237060547,3.615000009536743,13867.0,,,,,
2024-09-25,3.4200000762939453,3.569999933242798,3.345000028610229,3.450000047683716,10073.0,,,,,
2024-09-26,3.525000095367432,3.5999999046325684,3.3299999237060547,3.375,5040.0,,,,,
2024-09-27,3.5999999046325684,3.825000047683716,3.450000047683716,3.525000095367432,8680.0,,,,,
2024-09-30,3.539999961853028,3.930000066757202,3.4649999141693115,3.734999895095825,18007.0,,,,,
2024-10-01,4.46999979019165,7.664999961853027,4.215000152587891,6.210000038146973,13510447.0,,,,,
2024-10-02,4.125,4.349999904632568,3.450000047683716,4.289999961853027,556313.0,,,,,
2024-10-03,3.660000085830689,4.664999961853027,3.6449999809265137,4.065000057220459,319173.0,,,,,
2024-10-04,3.2850000858306885,3.75,3.150000095367432,3.7200000286102295,158453.0,,,,,
2024-10-07,3.2699999809265137,3.2850000858306885,2.865000009536743,3.2850000858306885,116140.0,,,,,
2024-10-08,3.015000104904175,3.2699999809265137,2.940000057220459,3.2699999809265137,72993.0,,,,,
2024-10-09,3.2249999046325684,3.450000047683716,2.8350000381469727,3.015000104904175,130860.0,,,,,
2024-10-10,3.240000009536743,3.359999895095825,3.134999990463257,3.134999990463257,46667.0,,,,,
2024-10-11,3.0899999141693115,3.525000095367432,3.0,3.1050000190734863,72547.0,,,,,
2024-10-14,2.759999990463257,3.0,2.609999895095825,3.0,180520.0,,,,,
2024-10-15,2.6549999713897705,2.8350000381469727,2.625,2.7149999141693115,132993.0,,,,,
2024-10-16,2.470000028610229,2.799999952316284,2.390000104904175,2.5299999713897705,215800.0,,,,,
2024-10-17,2.650000095367432,2.700000047683716,2.400000095367432,2.430000066757202,378800.0,,,,,
2024-10-18,2.539999961853028,2.8299999237060547,2.400000095367432,2.799999952316284,3169000.0,,,,,
2024-10-21,2.430000066757202,2.450000047683716,2.200000047683716,2.450000047683716,895100.0,,,,,
2024-10-22,2.509999990463257,2.5299999713897705,2.338000059127808,2.3499999046325684,304100.0,,,,,
2024-10-23,2.369999885559082,2.490000009536743,2.319999933242798,2.4100000858306885,186400.0,,,,,
2024-10-24,2.4600000381469727,2.5309998989105225,2.289999961853028,2.319999933242798,393200.0,,,,,
2024-10-25,2.4200000762939453,2.650000095367432,2.380000114440918,2.470000028610229,444000.0,,,,,
2024-10-28,2.390000104904175,2.440000057220459,2.3299999237060547,2.4200000762939453,84900.0,,,,,
2024-10-29,2.430000066757202,2.4600000381469727,2.3499999046325684,2.359999895095825,91000.0,,,,,
2024-10-30,2.470000028610229,2.509999990463257,2.380000114440918,2.4200000762939453,70000.0,,,,,
2024-10-31,2.369999885559082,2.5899999141693115,2.309999942779541,2.5899999141693115,197800.0,,,,,
2024-11-01,2.259999990463257,2.380000114440918,2.0999999046325684,2.359999895095825,67600.0,,,,,
2024-11-04,2.369999885559082,2.369999885559082,2.200000047683716,2.25,61000.0,,,,,
2024-11-05,2.4800000190734863,2.5999999046325684,2.259999990463257,2.430000066757202,88800.0,,,,,
2024-11-06,2.390000104904175,2.4800000190734863,2.359999895095825,2.450000047683716,69600.0,,,,,
2024-11-07,2.369999885559082,2.453000068664551,2.3399999141693115,2.400000095367432,41800.0,,,,,
2024-11-08,2.319999933242798,2.361000061035156,2.259999990463257,2.2799999713897705,58800.0,,,,,
2024-11-11,2.470000028610229,2.539999961853028,2.3499999046325684,2.390000104904175,142500.0,,,,,
2024-11-12,2.440000057220459,2.490000009536743,2.359999895095825,2.490000009536743,120900.0,,,,,
2024-11-13,2.430000066757202,2.509999990463257,2.400000095367432,2.430000066757202,57400.0,,,,,
2024-11-14,2.390000104904175,2.470000028610229,2.359999895095825,2.380000114440918,39400.0,,,,,
2024-11-15,2.309999942779541,2.4200000762939453,2.2699999809265137,2.4200000762939453,70800.0,,,,,
2024-11-18,2.3299999237060547,2.400000095367432,2.2699999809265137,2.3499999046325684,40800.0,,,,,
2024-11-19,2.3350000381469727,2.380000114440918,2.309999942779541,2.3299999237060547,30400.0,,,,,
2024-11-20,2.470000028610229,2.470000028610229,2.309999942779541,2.3499999046325684,77400.0,,,,,
2024-11-21,2.5,2.5899999141693115,2.380000114440918,2.4200000762939453,132900.0,,,,,
2024-11-22,2.650000095367432,2.7100000381469727,2.4200000762939453,2.430000066757202,124900.0,,,,,
2024-11-25,2.619999885559082,2.799999952316284,2.5999999046325684,2.720000028610229,130000.0,,,,,
2024-11-26,2.484999895095825,2.640000104904175,2.450000047683716,2.640000104904175,49200.0,,,,,
2024-11-27,2.5299999713897705,2.5999999046325684,2.450000047683716,2.509999990463257,50100.0,,,,,
2024-11-29,2.5,2.5799999237060547,2.4800000190734863,2.5799999237060547,59000.0,,,,,
2024-12-02,2.549999952316284,2.569999933242798,2.450000047683716,2.5,49800.0,,,,,
2024-12-03,2.470000028610229,2.549999952316284,2.450000047683716,2.5,65700.0,,,,,
2024-12-04,2.5299999713897705,2.569999933242798,2.450000047683716,2.549999952316284,52800.0,,,,,
2024-12-05,2.450000047683716,2.5,2.400000095367432,2.4800000190734863,89800.0,,,,,
2024-12-06,2.539999961853028,2.539999961853028,2.470000028610229,2.490000009536743,24100.0,,,,,
2024-12-09,2.5,2.5999999046325684,2.4800000190734863,2.5999999046325684,26500.0,,,,,
2024-12-10,2.490000009536743,2.539999961853028,2.3499999046325684,2.4600000381469727,50300.0,,,,,
2024-12-11,2.549999952316284,2.559999942779541,2.359999895095825,2.559999942779541,40300.0,,,,,
2024-12-12,2.490000009536743,2.549999952316284,2.450000047683716,2.549999952316284,15600.0,,,,,
2024-12-13,2.609999895095825,2.619999885559082,2.4100000858306885,2.505000114440918,49100.0,,,,,
2024-12-16,2.5299999713897705,2.559999942779541,2.4800000190734863,2.539999961853028,32600.0,,,,,
2024-12-17,2.5799999237060547,2.5899999141693115,2.440000057220459,2.5,33000.0,,,,,
2024-12-18,2.450000047683716,2.630000114440918,2.440000057220459,2.5799999237060547,50100.0,,,,,
2024-12-19,2.440000057220459,2.549999952316284,2.400000095367432,2.450000047683716,807400.0,,,,,
2024-12-20,2.4800000190734863,2.609999895095825,2.259999990463257,2.5199999809265137,215600.0,,,,,
2024-12-23,2.4800000190734863,2.5,2.390000104904175,2.4100000858306885,44700.0,,,,,
2024-12-24,2.5199999809265137,2.549999952316284,2.430000066757202,2.5199999809265137,31500.0,,,,,
2024-12-26,2.619999885559082,2.650000095367432,2.490000009536743,2.490000009536743,46300.0,,,,,
2024-12-27,2.5999999046325684,2.630000114440918,2.5,2.549999952316284,32400.0,,,,,
2024-12-30,2.450000047683716,2.640000104904175,2.069999933242798,2.640000104904175,139300.0,,,,,
2024-12-31,2.4200000762939453,2.549999952316284,2.3499999046325684,2.549999952316284,81800.0,,,,,
2025-01-02,2.490000009536743,2.5799999237060547,2.4100000858306885,2.4600000381469727,30000.0,,,,,
2025-01-03,2.484999895095825,2.569999933242798,2.450000047683716,2.490000009536743,26900.0,,,,,
2025-01-06,2.650000095367432,2.700000047683716,2.5,2.5899999141693115,149100.0,,,,,
2025-01-07,2.720000028610229,2.759999990463257,2.63100004196167,2.6600000858306885,61200.0,,,,,
2025-01-08,2.720000028610229,2.765000104904175,2.650000095367432,2.720000028610229,36200.0,,,,,
2025-01-10,2.6700000762939453,2.740000009536743,2.630000114440918,2.640000104904175,26100.0,,,,,
2025-01-13,2.5999999046325684,2.680000066757202,2.5,2.6700000762939453,41300.0,,,,,
2025-01-14,2.5799999237060547,2.5999999046325684,2.5,2.5999999046325684,24100.0,,,,,
2025-01-15,2.549999952316284,2.5999999046325684,2.5199999809265137,2.5899999141693115,40100.0,,,,,
2025-01-16,2.680000066757202,2.700000047683716,2.5199999809265137,2.559999942779541,13300.0,,,,,
2025-01-17,2.609999895095825,2.7300000190734863,2.5899999141693115,2.650000095367432,38800.0,,,,,
2025-01-21,2.740000009536743,2.75,2.5799999237060547,2.5799999237060547,60500.0,,,,,
2025-01-22,3.0299999713897705,3.0999999046325684,2.680000066757202,2.740000009536743,143900.0,,,,,
2025-01-23,2.869999885559082,3.0999999046325684,2.819999933242798,2.819999933242798,68100.0,,,,,
2025-01-24,2.990000009536743,2.990000009536743,2.900000095367432,2.900000095367432,21800.0,,,,,
2025-01-27,2.7799999713897705,2.970999956130981,2.7179999351501465,2.950000047683716,17300.0,,,,,
2025-01-28,2.7679998874664307,2.8499999046325684,2.720000028610229,2.7799999713897705,15000.0,,,,,
2025-01-29,2.650000095367432,2.869999885559082,2.640000104904175,2.869999885559082,17800.0,,,,,
2025-01-30,2.720000028610229,2.8499999046325684,2.6600000858306885,2.6600000858306885,41100.0,,,,,
2025-01-31,3.025000095367432,3.049999952316284,2.763999938964844,2.799999952316284,106000.0,,,,,
2025-02-03,3.114000082015991,3.183000087738037,2.8550000190734863,3.059999942779541,144200.0,,,,,
2025-02-04,3.180000066757202,3.220000028610229,3.010999917984009,3.0799999237060547,67200.0,,,,,
2025-02-05,3.1700000762939453,3.25,3.150000095367432,3.25,141000.0,,,,,
2025-02-06,3.4200000762939453,3.440000057220459,2.9800000190734863,3.130000114440918,258900.0,,,,,
2025-02-07,4.25,4.400000095367432,3.5999999046325684,3.640000104904175,819700.0,,,,,
2025-02-10,4.210000038146973,4.590000152587891,4.099999904632568,4.309999942779541,334700.0,,,,,
2025-02-11,4.420000076293945,4.590000152587891,3.900000095367432,4.25,155300.0,,,,,
2025-02-12,4.519999980926514,4.698999881744385,4.150000095367432,4.409999847412109,204500.0,,,,,
2025-02-13,4.429999828338623,4.579999923706055,4.25,4.579999923706055,117000.0,,,,,
2025-02-14,4.840000152587891,4.900000095367432,4.322000026702881,4.514999866485596,112200.0,,,,,
2025-02-18,4.829999923706055,4.952000141143799,4.71999979019165,4.900000095367432,79000.0,,,,,
2025-02-19,5.599999904632568,5.599999904632568,4.739999771118164,4.860000133514404,258300.0,,,,,
2025-02-20,4.71999979019165,6.150000095367432,4.440000057220459,5.639999866485596,225400.0,,,,,
2025-02-21,4.329999923706055,4.900000095367432,4.056000232696533,4.900000095367432,138600.0,,,,,
2025-02-24,4.599999904632568,4.645999908447266,4.170000076293945,4.369999885559082,75300.0,,,,,
2025-02-25,4.099999904632568,4.610000133514404,3.875,4.610000133514404,60300.0,,,,,
2025-02-26,4.429999828338623,4.429999828338623,4.040999889373779,4.090000152587891,32600.0,,,,,
2025-02-27,4.204999923706055,4.554999828338623,4.03000020980835,4.409999847412109,65700.0,,,,,
2025-02-28,4.130000114440918,4.420000076293945,3.8949999809265137,4.090000152587891,59700.0,,,,,
2025-03-03,3.809999942779541,4.199999809265137,3.621000051498413,4.199999809265137,47300.0,,,,,
2025-03-04,4.309999942779541,4.380000114440918,3.5850000381469727,3.75,61200.0,,,,,
2025-03-05,4.340000152587891,4.489999771118164,4.03000020980835,4.21999979019165,21700.0,,,,,
2025-03-06,4.730000019073486,5.025000095367432,4.099999904632568,4.340000152587891,31000.0,,,,,
2025-03-07,5.28000020980835,5.329999923706055,4.690000057220459,4.949999809265137,72500.0,,,,,
2025-03-10,4.909999847412109,5.289999961853027,4.659999847412109,5.289999961853027,52900.0,,,,,
2025-03-11,4.190000057220459,4.880000114440918,4.139999866485596,4.800000190734863,48300.0,,,,,
2025-03-12,4.349999904632568,4.349999904632568,3.990000009536743,4.099999904632568,24100.0,,,,,
2025-03-13,4.039999961853027,4.199999809265137,3.900000095367432,4.199999809265137,18800.0,,,,,
2025-03-14,3.910000085830689,4.059999942779541,3.869999885559082,4.0,12100.0,,,,,
2025-03-17,3.640000104904175,3.910000085830689,3.630000114440918,3.849999904632568,70800.0,,,,,
2025-03-18,3.619999885559082,3.753000020980835,3.2100000381469727,3.753000020980835,33200.0,,,,,
2025-03-19,4.269999980926514,4.690000057220459,3.275000095367432,3.575000047683716,217100.0,,,,,
2025-03-20,4.349999904632568,4.690000057220459,4.150000095367432,4.25,65400.0,,,,,
2025-03-21,4.460000038146973,5.011000156402588,4.355000019073486,4.355000019073486,151700.0,,,,,
2025-03-24,4.75,5.199999809265137,4.251999855041504,4.53000020980835,120600.0,,,,,
2025-03-25,2.809999942779541,4.989999771118164,2.650000095367432,4.739999771118164,3201400.0,,,,,
2025-03-26,2.470000028610229,2.809999942779541,2.25,2.630000114440918,392100.0,,,,,
2025-03-27,2.380000114440918,2.490000009536743,2.2699999809265137,2.3299999237060547,142600.0,,,,,
2025-03-28,2.380000114440918,2.509999990463257,2.063999891281128,2.400000095367432,195600.0,,,,,
2025-03-31,1.950000047683716,2.3399999141693115,1.7999999523162842,2.2699999809265137,246700.0,,,,,
2025-04-01,2.150000095367432,2.180000066757202,1.830000042915344,1.830000042915344,112000.0,,,,,
2025-04-02,2.140000104904175,2.2699999809265137,2.025000095367432,2.0899999141693115,59100.0,,,,,
2025-04-03,2.009999990463257,2.0899999141693115,1.899999976158142,2.049999952316284,62300.0,,,,,
2025-04-04,1.840000033378601,2.0,1.7799999713897705,2.0,98800.0,,,,,
2025-04-07,1.600000023841858,1.809999942779541,1.5299999713897705,1.7799999713897705,154900.0,,,,,
2025-04-08,1.600000023841858,1.937000036239624,1.5800000429153442,1.6100000143051147,129900.0,,,,,
2025-04-09,1.75,1.75,1.5399999618530271,1.590000033378601,102400.0,,,,,
2025-04-10,1.5700000524520874,1.75,1.5199999809265137,1.75,149700.0,,,,,
2025-04-11,1.565000057220459,1.6100000143051147,1.4850000143051147,1.5499999523162842,126700.0,,,,,
2025-04-14,1.8200000524520876,1.899999976158142,1.5700000524520874,1.5700000524520874,275400.0,,,,,
2025-04-15,2.0,2.069999933242798,1.7649999856948853,1.8200000524520876,59200.0,,,,,
2025-04-16,2.0999999046325684,2.25,1.9359999895095823,1.9800000190734863,169000.0,,,,,
2025-04-17,2.569999933242798,2.572999954223633,2.119999885559082,2.119999885559082,129700.0,,,,,
2025-04-21,2.490000009536743,2.875,2.369999885559082,2.5999999046325684,200400.0,,,,,
2025-04-22,2.240000009536743,2.5999999046325684,2.180000066757202,2.490000009536743,276200.0,,,,,
2025-04-23,2.039999961853028,2.8499999046325684,1.6260000467300415,2.440000057220459,1519900.0,,,,,
2025-04-24,2.0999999046325684,2.25,2.039999961853028,2.069999933242798,299900.0,,,,,
2025-04-25,1.809999942779541,1.919999957084656,1.6100000143051147,1.8200000524520876,3740500.0,,,,,
2025-04-28,1.7799999713897705,1.809999942779541,1.6399999856948853,1.809999942779541,232300.0,,,,,
2025-04-29,1.690000057220459,1.830000042915344,1.6699999570846558,1.75,361300.0,,,,,
2025-04-30,1.659999966621399,1.7100000381469729,1.5199999809265137,1.6799999475479126,343300.0,,,,,
2025-05-01,1.6100000143051147,1.690000057220459,1.600000023841858,1.659999966621399,94700.0,,,,,
2025-05-02,1.6799999475479126,1.690000057220459,1.5549999475479126,1.6610000133514404,166300.0,,,,,
2025-05-05,1.809999942779541,1.8899999856948853,1.649999976158142,1.649999976158142,211200.0,,,,,
2025-05-06,1.7799999713897705,2.0,1.7400000095367432,1.7999999523162842,208200.0,,,,,
2025-05-07,1.7699999809265137,1.7999999523162842,1.649999976158142,1.75,129100.0,,,,,
2025-05-08,1.7799999713897705,1.7999999523162842,1.7109999656677246,1.7699999809265137,73900.0,,,,,
2025-05-09,1.7549999952316284,1.837000012397766,1.7000000476837158,1.7899999618530271,82400.0,,,,,
2025-05-12,1.7200000286102295,1.840000033378601,1.6799999475479126,1.7999999523162842,122300.0,,,,,
2025-05-13,1.6399999856948853,1.7330000400543213,1.5800000429153442,1.6799999475479126,168700.0,,,,,
2025-05-14,1.565000057220459,1.6979999542236328,1.5549999475479126,1.6200000047683716,231800.0,,,,,
2025-05-15,1.3799999952316284,1.600000023841858,1.350000023841858,1.5700000524520874,141600.0,,,,,
2025-05-16,1.4700000286102295,1.5190000534057615,1.3200000524520874,1.350000023841858,101600.0,,,,,
2025-05-19,1.5049999952316284,1.5199999809265137,1.4500000476837158,1.4600000381469729,35700.0,,,,,
2025-05-20,1.5800000429153442,1.5800000429153442,1.4600000381469729,1.5299999713897705,108100.0,,,,,
2025-05-21,1.4800000190734863,1.600000023841858,1.4700000286102295,1.5499999523162842,87000.0,,,,,
2025-05-22,1.6399999856948853,1.6799999475479126,1.4600000381469729,1.4600000381469729,155900.0,,,,,
2025-05-23,1.690000057220459,1.75,1.590000033378601,1.6139999628067017,142900.0,,,,,
2025-05-27,1.8899999856948853,1.9700000286102293,1.690000057220459,1.7200000286102295,538200.0,,,,,
2025-05-28,2.109999895095825,2.200000047683716,1.8899999856948853,1.8899999856948853,553700.0,,,,,
2025-05-29,2.4200000762939453,2.437999963760376,2.066999912261963,2.150000095367432,375500.0,,,,,
2025-05-30,2.180000066757202,2.450000047683716,2.049999952316284,2.4200000762939453,156700.0,,,,,
2025-06-02,2.130000114440918,2.4749999046325684,2.075000047683716,2.119999885559082,359200.0,,,,,
2025-06-03,2.0999999046325684,2.220000028610229,2.039999961853028,2.0999999046325684,246000.0,,,,,
2025-06-04,2.2300000190734863,2.2799999713897705,2.0290000438690186,2.069999933242798,93500.0,,,,,
2025-06-05,2.039999961853028,2.244999885559082,2.0,2.244999885559082,107200.0,,,,,
2025-06-06,2.039999961853028,2.140000104904175,1.919999957084656,2.140000104904175,279300.0,,,,,
2025-06-09,2.049999952316284,2.119999885559082,2.0,2.049999952316284,257300.0,,,,,
2025-06-10,2.049999952316284,2.075000047683716,1.9040000438690183,2.069999933242798,133200.0,,,,,
2025-06-11,2.005000114440918,2.059000015258789,1.9600000381469729,2.039999961853028,83700.0,,,,,
2025-06-12,2.009999990463257,2.0969998836517334,1.870000004768372,2.0,205100.0,,,,,
2025-06-13,2.0299999713897705,2.069999933242798,1.7400000095367432,1.940000057220459,237700.0,,,,,
2025-06-16,1.919999957084656,2.0799999237060547,1.899999976158142,2.0299999713897705,79500.0,,,,,
2025-06-17,1.940000057220459,2.039999961853028,1.875,1.909999966621399,144100.0,,,,,
2025-06-18,1.9700000286102293,2.039999961853028,1.899999976158142,2.039999961853028,84900.0,,,,,
2025-06-20,2.0799999237060547,2.130000114440918,1.909999966621399,1.909999966621399,340000.0,,,,,
2025-06-23,1.8600000143051147,2.015000104904175,1.8600000143051147,2.009999990463257,82300.0,,,,,
2025-06-24,2.0199999809265137,2.039999961853028,1.870000004768372,1.9800000190734863,206100.0,,,,,
2025-06-25,1.830000042915344,2.009999990463257,1.75,2.009999990463257,217700.0,,,,,
2025-06-26,1.7999999523162842,1.909999966621399,1.75,1.809999942779541,101800.0,,,,,
2025-06-27,1.7300000190734863,1.7899999618530271,1.6799999475479126,1.7599999904632568,131000.0,,,,,
2025-06-30,1.5199999809265137,1.6799999475479126,1.4800000190734863,1.6799999475479126,256700.0,,,,,
2025-07-01,1.5099999904632568,1.590000033378601,1.4600000381469729,1.5199999809265137,155800.0,,,,,
2025-07-02,1.5199999809265137,1.5850000381469729,1.4850000143051147,1.4900000095367432,158900.0,,,,,
2025-07-03,1.4900000095367432,1.5800000429153442,1.4900000095367432,1.559999942779541,72400.0,,,,,
2025-07-07,1.4600000381469729,1.5199999809265137,1.4500000476837158,1.4900000095367432,67800.0,,,,,
2025-07-08,1.5399999618530271,1.600000023841858,1.409000039100647,1.4500000476837158,130400.0,,,,,
2025-07-09,1.4600000381469729,1.6200000047683716,1.4199999570846558,1.5299999713897705,118900.0,,,,,
2025-07-10,1.649999976158142,1.7200000286102295,1.4500000476837158,1.5399999618530271,205900.0,,,,,
2025-07-11,1.5299999713897705,1.6710000038146973,1.5,1.659999966621399,203400.0,,,,,
2025-07-14,1.5199999809265137,1.5449999570846558,1.4900000095367432,1.5099999904632568,34000.0,,,,,
2025-07-15,1.4700000286102295,1.5230000019073486,1.4600000381469729,1.5199999809265137,49000.0,,,,,
2025-07-16,1.4299999475479126,1.5049999952316284,1.4229999780654907,1.4900000095367432,89900.0,,,,,
2025-07-17,1.5800000429153442,1.6260000467300415,1.4299999475479126,1.4299999475479126,231800.0,,,,,
2025-07-18,1.659999966621399,2.0799999237060547,1.5750000476837158,1.5800000429153442,1037600.0,,,,,
2025-07-21,1.7200000286102295,1.75,1.649999976158142,1.7200000286102295,64200.0,,,,,
