Date,Close,High,Low,Open,Volume,"('Close', 'QBTS')","('High', 'QBTS')","('Low', 'QBTS')","('Open', 'QBTS')","('Volume', 'QBTS')"
2024-06-03,1.3200000524520874,1.409999966621399,1.2899999618530271,1.3700000047683716,2101000.0,,,,,
2024-06-04,1.2899999618530271,1.3200000524520874,1.2400000095367432,1.3200000524520874,2521600.0,,,,,
2024-06-05,1.2799999713897705,1.2899999618530271,1.2000000476837158,1.2799999713897705,3060200.0,,,,,
2024-06-06,1.2000000476837158,1.2899999618530271,1.1799999475479126,1.25,4030600.0,,,,,
2024-06-07,1.159999966621399,1.2100000381469729,1.1299999952316284,1.1799999475479126,2677900.0,,,,,
2024-06-10,1.2000000476837158,1.2200000286102295,1.1699999570846558,1.1799999475479126,1923500.0,,,,,
2024-06-11,1.159999966621399,1.2100000381469729,1.149999976158142,1.2000000476837158,1551600.0,,,,,
2024-06-12,1.159999966621399,1.2000000476837158,1.149999976158142,1.1699999570846558,2717800.0,,,,,
2024-06-13,1.100000023841858,1.1699999570846558,1.0950000286102295,1.159999966621399,3316900.0,,,,,
2024-06-14,1.1399999856948853,1.190000057220459,1.1050000190734863,1.1200000047683716,2177600.0,,,,,
2024-06-17,1.190000057220459,1.2200000286102295,1.149999976158142,1.1799999475479126,4915400.0,,,,,
2024-06-18,1.159999966621399,1.2400000095367432,1.159999966621399,1.2200000286102295,3084600.0,,,,,
2024-06-20,1.1399999856948853,1.2400000095367432,1.1299999952316284,1.190000057220459,5137200.0,,,,,
2024-06-21,1.159999966621399,1.2200000286102295,1.1100000143051147,1.149999976158142,6040100.0,,,,,
2024-06-24,1.1299999952316284,1.2200000286102295,1.1299999952316284,1.190000057220459,2239400.0,,,,,
2024-06-25,1.090000033378601,1.1699999570846558,1.0700000524520874,1.159999966621399,3421300.0,,,,,
2024-06-26,1.059999942779541,1.100000023841858,1.0399999618530271,1.100000023841858,3603900.0,,,,,
2024-06-27,1.149999976158142,1.149999976158142,1.0399999618530271,1.059999942779541,3593200.0,,,,,
2024-06-28,1.1399999856948853,1.2000000476837158,1.1200000047683716,1.1699999570846558,18228000.0,,,,,
2024-07-01,1.0800000429153442,1.159999966621399,1.059999942779541,1.159999966621399,1727300.0,,,,,
2024-07-02,1.1100000143051147,1.1299999952316284,1.0499999523162842,1.0800000429153442,1839500.0,,,,,
2024-07-03,1.100000023841858,1.1200000047683716,1.059999942779541,1.090000033378601,2793500.0,,,,,
2024-07-05,1.100000023841858,1.1200000047683716,1.0700000524520874,1.1100000143051147,1548600.0,,,,,
2024-07-08,1.2400000095367432,1.3049999475479126,1.1200000047683716,1.1200000047683716,7712800.0,,,,,
2024-07-09,1.1200000047683716,1.2799999713897705,1.100000023841858,1.2599999904632568,5186200.0,,,,,
2024-07-10,1.2200000286102295,1.2200000286102295,1.100000023841858,1.1399999856948853,5379600.0,,,,,
2024-07-11,1.1799999475479126,1.340000033378601,1.1399999856948853,1.2599999904632568,8349500.0,,,,,
2024-07-12,1.2100000381469729,1.2450000047683716,1.149999976158142,1.2100000381469729,6406700.0,,,,,
2024-07-15,1.3300000429153442,1.399999976158142,1.2000000476837158,1.2300000190734863,8747600.0,,,,,
2024-07-16,1.2699999809265137,1.3700000047683716,1.2300000190734863,1.3600000143051147,6989000.0,,,,,
2024-07-17,1.149999976158142,1.2699999809265137,1.1200000047683716,1.2599999904632568,7757300.0,,,,,
2024-07-18,1.0700000524520874,1.190000057220459,1.059999942779541,1.190000057220459,5385500.0,,,,,
2024-07-19,1.0199999809265137,1.0700000524520874,1.0099999904632568,1.0700000524520874,5442700.0,,,,,
2024-07-22,1.0099999904632568,1.059999942779541,0.9700000286102296,1.059999942779541,5617400.0,,,,,
2024-07-23,1.0800000429153442,1.1299999952316284,1.0,1.0099999904632568,3805600.0,,,,,
2024-07-24,0.9800000190734864,1.0499999523162842,0.9700000286102296,1.0399999618530271,6491400.0,,,,,
2024-07-25,1.0299999713897705,1.0499999523162842,0.9800000190734864,0.9950000047683716,2722300.0,,,,,
2024-07-26,0.9900000095367432,1.0399999618530271,0.9549999833106996,1.0199999809265137,6149000.0,,,,,
2024-07-29,0.9900000095367432,1.059999942779541,0.9819999933242798,1.0199999809265137,2826200.0,,,,,
2024-07-30,0.9549999833106996,1.0199999809265137,0.9549999833106996,1.0199999809265137,2732400.0,,,,,
2024-07-31,1.0,1.0399999618530271,0.959999978542328,0.9700000286102296,2424900.0,,,,,
2024-08-01,0.9660000205039978,1.0099999904632568,0.9509999752044678,1.0,2806400.0,,,,,
2024-08-02,0.9409999847412108,0.949999988079071,0.847000002861023,0.9390000104904176,4199900.0,,,,,
2024-08-05,0.8610000014305115,0.902999997138977,0.8080000281333923,0.8080000281333923,4213300.0,,,,,
2024-08-06,0.8700000047683716,0.8989999890327454,0.8500000238418579,0.8930000066757202,2525400.0,,,,,
2024-08-07,0.8100000023841858,0.9100000262260436,0.8080000281333923,0.8999999761581421,3592300.0,,,,,
2024-08-08,0.800000011920929,0.8650000095367432,0.7509999871253967,0.7799999713897705,3642300.0,,,,,
2024-08-09,0.8420000076293945,0.8519999980926514,0.781000018119812,0.8299999833106995,1853900.0,,,,,
2024-08-12,0.8809999823570251,0.9210000038146972,0.8450000286102295,0.8450000286102295,2371100.0,,,,,
2024-08-13,0.9480000138282776,0.9800000190734864,0.8849999904632568,0.8999999761581421,3361900.0,,,,,
2024-08-14,0.8989999890327454,0.9980000257492064,0.8899999856948853,0.9900000095367432,3242500.0,,,,,
2024-08-15,0.9390000104904176,0.9480000138282776,0.902999997138977,0.9290000200271606,1582000.0,,,,,
2024-08-16,0.9300000071525574,0.9789999723434448,0.9110000133514404,0.9399999976158142,1780200.0,,,,,
2024-08-19,0.9269999861717224,0.9380000233650208,0.8899999856948853,0.915000021457672,2486100.0,,,,,
2024-08-20,0.9490000009536744,1.0099999904632568,0.9200000166893004,0.9480000138282776,2697900.0,,,,,
2024-08-21,1.0700000524520874,1.1100000143051147,0.9549999833106996,0.9769999980926514,6884500.0,,,,,
2024-08-22,1.0700000524520874,1.1100000143051147,1.0299999713897705,1.1100000143051147,3569100.0,,,,,
2024-08-23,1.0700000524520874,1.0800000429153442,1.0099999904632568,1.0800000429153442,3496700.0,,,,,
2024-08-26,1.0,1.0700000524520874,0.9900000095367432,1.0700000524520874,2679000.0,,,,,
2024-08-27,0.99099999666214,1.0099999904632568,0.9649999737739564,0.9990000128746032,2103400.0,,,,,
2024-08-28,0.9520000219345092,0.9980000257492064,0.9409999847412108,0.9800000190734864,2353600.0,,,,,
2024-08-29,1.0,1.0399999618530271,0.9800000190734864,0.9800000190734864,2765500.0,,,,,
2024-08-30,1.0099999904632568,1.0299999713897705,0.959999978542328,1.0199999809265137,2456100.0,,,,,
2024-09-03,0.9409999847412108,1.0099999904632568,0.9240000247955322,1.0099999904632568,1802100.0,,,,,
2024-09-04,0.9290000200271606,0.968999981880188,0.9100000262260436,0.949999988079071,1147500.0,,,,,
2024-09-05,0.921999990940094,0.9629999995231628,0.9100000262260436,0.9100000262260436,1232200.0,,,,,
2024-09-06,0.8799999952316284,0.9399999976158142,0.8600000143051147,0.9200000166893004,2198000.0,,,,,
2024-09-09,0.8429999947547913,0.8999999761581421,0.800000011920929,0.871999979019165,4069100.0,,,,,
2024-09-10,0.9359999895095824,0.9399999976158142,0.8500000238418579,0.8510000109672546,2172700.0,,,,,
2024-09-11,0.996999979019165,1.0099999904632568,0.915000021457672,0.9399999976158142,2186900.0,,,,,
2024-09-12,1.0,1.0099999904632568,0.968999981880188,1.0,1637100.0,,,,,
2024-09-13,1.0099999904632568,1.0299999713897705,0.9900000095367432,1.0199999809265137,1773200.0,,,,,
2024-09-16,0.9829999804496764,1.0,0.9660000205039978,0.9900000095367432,1165600.0,,,,,
2024-09-17,0.9980000257492064,1.0099999904632568,0.9800000190734864,0.9800000190734864,1245700.0,,,,,
2024-09-18,0.9660000205039978,1.0199999809265137,0.9660000205039978,1.0,1219700.0,,,,,
2024-09-19,0.959999978542328,1.0099999904632568,0.959999978542328,0.9950000047683716,1326200.0,,,,,
2024-09-20,0.9269999861717224,0.9850000143051147,0.9269999861717224,0.9700000286102296,5312800.0,,,,,
2024-09-23,0.8999999761581421,0.9480000138282776,0.8999999761581421,0.9399999976158142,1984100.0,,,,,
2024-09-24,0.9399999976158142,0.959999978542328,0.8999999761581421,0.8999999761581421,1431700.0,,,,,
2024-09-25,0.9520000219345092,0.9990000128746032,0.9480000138282776,0.959999978542328,1229200.0,,,,,
2024-09-26,0.9800000190734864,0.984000027179718,0.9330000281333924,0.968999981880188,1229300.0,,,,,
2024-09-27,1.0299999713897705,1.0700000524520874,0.9959999918937684,1.0,4737100.0,,,,,
2024-09-30,0.9829999804496764,1.0299999713897705,0.9700000286102296,1.0199999809265137,2693800.0,,,,,
