Date,Close,High,Low,Open,Volume,"('Close', 'TVTX')","('High', 'TVTX')","('Low', 'TVTX')","('Open', 'TVTX')","('Volume', 'TVTX')"
2024-06-03,7.71999979019165,7.989999771118164,7.349999904632568,7.440000057220459,1493800.0,,,,,
2024-06-04,7.670000076293945,7.909999847412109,7.552000045776367,7.699999809265137,787600.0,,,,,
2024-06-05,7.829999923706055,7.849999904632568,7.460000038146973,7.659999847412109,735200.0,,,,,
2024-06-06,7.230000019073486,7.809999942779541,7.21999979019165,7.809999942779541,690700.0,,,,,
2024-06-07,7.130000114440918,7.269999980926514,6.980000019073486,7.119999885559082,625300.0,,,,,
2024-06-10,7.269999980926514,7.289999961853027,6.909999847412109,7.03000020980835,1004800.0,,,,,
2024-06-11,7.070000171661377,7.25,6.96999979019165,7.159999847412109,1028900.0,,,,,
2024-06-12,7.340000152587891,7.639999866485596,7.25,7.420000076293945,742100.0,,,,,
2024-06-13,7.239999771118164,7.340000152587891,7.050000190734863,7.300000190734863,552200.0,,,,,
2024-06-14,7.170000076293945,7.239999771118164,7.019999980926514,7.099999904632568,815300.0,,,,,
2024-06-17,7.329999923706055,7.40500020980835,7.03000020980835,7.110000133514404,1027200.0,,,,,
2024-06-18,7.099999904632568,7.309999942779541,6.960000038146973,7.289999961853027,976300.0,,,,,
2024-06-20,6.949999809265137,7.099999904632568,6.800000190734863,7.070000171661377,927300.0,,,,,
2024-06-21,7.309999942779541,7.590000152587891,6.989999771118164,6.989999771118164,5853000.0,,,,,
2024-06-24,7.789999961853027,7.835000038146973,7.360000133514404,7.360000133514404,717200.0,,,,,
2024-06-25,7.960000038146973,8.210000038146973,7.670000076293945,7.71999979019165,953200.0,,,,,
2024-06-26,8.25,8.319999694824219,7.789999961853027,7.960000038146973,1080400.0,,,,,
2024-06-27,8.279999732971191,8.380000114440918,7.980000019073486,8.270000457763672,741500.0,,,,,
2024-06-28,8.220000267028809,8.359999656677246,7.849999904632568,8.359999656677246,3776900.0,,,,,
2024-07-01,8.279999732971191,8.390000343322754,8.09000015258789,8.1899995803833,777300.0,,,,,
2024-07-02,8.09000015258789,8.229999542236328,7.949999809265137,8.1899995803833,658800.0,,,,,
2024-07-03,7.940000057220459,8.3100004196167,7.929999828338623,8.09000015258789,382600.0,,,,,
2024-07-05,7.889999866485596,7.960000038146973,7.71999979019165,7.880000114440918,420800.0,,,,,
2024-07-08,8.720000267028809,8.789999961853027,7.989999771118164,8.010000228881836,1414700.0,,,,,
2024-07-09,9.489999771118164,9.920000076293944,8.760000228881836,8.770000457763672,2565300.0,,,,,
2024-07-10,9.529999732971191,9.670000076293944,9.324999809265137,9.510000228881836,926300.0,,,,,
2024-07-11,9.789999961853027,10.0600004196167,9.4399995803833,9.699999809265137,1521800.0,,,,,
2024-07-12,9.800000190734863,10.239999771118164,9.710000038146973,9.899999618530272,1515200.0,,,,,
2024-07-15,9.8100004196167,9.989999771118164,9.649999618530272,9.869999885559082,1836500.0,,,,,
2024-07-16,10.220000267028809,10.425000190734863,9.920000076293944,9.920000076293944,1307800.0,,,,,
2024-07-17,10.289999961853027,10.40999984741211,9.970000267028809,10.100000381469728,1538900.0,,,,,
2024-07-18,9.8100004196167,10.329999923706056,9.630000114440918,10.220000267028809,845600.0,,,,,
2024-07-19,9.800000190734863,9.960000038146973,9.5649995803833,9.84000015258789,580600.0,,,,,
2024-07-22,9.649999618530272,10.170000076293944,9.40999984741211,9.899999618530272,797200.0,,,,,
2024-07-23,9.779999732971191,10.079999923706056,9.56999969482422,9.59000015258789,973000.0,,,,,
2024-07-24,9.65999984741211,9.954999923706056,9.56999969482422,9.630000114440918,656500.0,,,,,
2024-07-25,9.770000457763672,10.18000030517578,9.610099792480469,9.729999542236328,688300.0,,,,,
2024-07-26,9.890000343322754,10.119999885559082,9.6899995803833,9.93000030517578,672600.0,,,,,
2024-07-29,10.1899995803833,10.720000267028809,9.90999984741211,9.90999984741211,1316400.0,,,,,
2024-07-30,9.5,10.390000343322754,9.479999542236328,10.199999809265137,1217700.0,,,,,
2024-07-31,9.539999961853027,9.970000267028809,9.359999656677246,9.56999969482422,1209200.0,,,,,
2024-08-01,9.239999771118164,9.68000030517578,9.06999969482422,9.56999969482422,961200.0,,,,,
2024-08-02,9.0,10.354999542236328,8.699999809265137,10.020000457763672,2139100.0,,,,,
2024-08-05,8.529999732971191,8.710000038146973,7.931000232696533,8.359999656677246,1769200.0,,,,,
2024-08-06,8.899999618530273,9.130000114440918,8.375,8.529999732971191,1037700.0,,,,,
2024-08-07,8.420000076293945,9.130000114440918,8.319999694824219,9.130000114440918,765900.0,,,,,
2024-08-08,8.529999732971191,8.600000381469727,8.09000015258789,8.430000305175781,1148800.0,,,,,
2024-08-09,8.529999732971191,8.760000228881836,8.430000305175781,8.5600004196167,520300.0,,,,,
2024-08-12,8.75,8.8100004196167,8.3100004196167,8.579999923706055,822600.0,,,,,
2024-08-13,8.84000015258789,9.229999542236328,8.760000228881836,8.9399995803833,739200.0,,,,,
2024-08-14,8.529999732971191,9.119999885559082,8.479999542236328,8.90999984741211,568600.0,,,,,
2024-08-15,8.779999732971191,8.979999542236328,8.489999771118164,8.739999771118164,767000.0,,,,,
2024-08-16,8.680000305175781,8.765000343322754,8.579999923706055,8.6899995803833,690100.0,,,,,
2024-08-19,9.0,9.050000190734863,8.6899995803833,8.6899995803833,963700.0,,,,,
2024-08-20,8.899999618530273,9.15999984741211,8.800000190734863,8.970000267028809,522800.0,,,,,
2024-08-21,8.6899995803833,9.15999984741211,8.640000343322754,9.140000343322754,914000.0,,,,,
2024-08-22,8.569999694824219,8.797499656677246,8.460000038146973,8.75,709900.0,,,,,
2024-08-23,8.979999542236328,9.220000267028809,8.5,8.640000343322754,790500.0,,,,,
2024-08-26,9.050000190734863,9.119999885559082,8.934100151062012,9.039999961853027,547400.0,,,,,
2024-08-27,9.0600004196167,9.1899995803833,8.880000114440918,9.0600004196167,407600.0,,,,,
2024-08-28,9.029999732971191,9.15999984741211,8.829999923706055,9.079999923706056,443800.0,,,,,
2024-08-29,9.359999656677246,9.75,8.978099822998047,9.029999732971191,968200.0,,,,,
2024-08-30,9.470000267028809,9.649999618530272,9.350000381469728,9.390000343322754,819100.0,,,,,
2024-09-03,9.600000381469728,10.25,9.359999656677246,9.489999771118164,1427400.0,,,,,
2024-09-04,10.050000190734863,10.104999542236328,9.34000015258789,9.510000228881836,1954600.0,,,,,
2024-09-05,9.93000030517578,10.354999542236328,9.4350004196167,10.149999618530272,1236200.0,,,,,
2024-09-06,10.979999542236328,11.90999984741211,10.640000343322754,10.800000190734863,7893800.0,,,,,
2024-09-09,12.859999656677246,13.15999984741211,11.5,11.520000457763672,4211100.0,,,,,
2024-09-10,12.84000015258789,13.18000030517578,12.401000022888184,12.899999618530272,1972200.0,,,,,
2024-09-11,12.239999771118164,12.720000267028809,12.130000114440918,12.68000030517578,1316500.0,,,,,
2024-09-12,12.600000381469728,12.739999771118164,11.890000343322754,12.119999885559082,1331100.0,,,,,
2024-09-13,13.479999542236328,13.56999969482422,12.56999969482422,12.890000343322754,2318000.0,,,,,
2024-09-16,14.270000457763672,14.720000267028809,13.220000267028809,13.40999984741211,3739000.0,,,,,
2024-09-17,14.399999618530272,14.789999961853027,14.005000114440918,14.31999969482422,2750300.0,,,,,
