Date,Close,High,Low,Open,Volume,"('Close', 'CMPS')","('High', 'CMPS')","('Low', 'CMPS')","('Open', 'CMPS')","('Volume', 'CMPS')"
2024-06-03,7.599999904632568,7.900000095367432,7.369999885559082,7.409999847412109,379600.0,,,,,
2024-06-04,7.670000076293945,7.940000057220459,7.489999771118164,7.670000076293945,446300.0,,,,,
2024-06-05,7.46999979019165,7.489999771118164,6.139999866485596,6.489999771118164,2587900.0,,,,,
2024-06-06,6.909999847412109,7.449999809265137,6.875,7.400000095367432,586700.0,,,,,
2024-06-07,6.940000057220459,7.099999904632568,6.820000171661377,6.949999809265137,280800.0,,,,,
2024-06-10,6.550000190734863,6.940000057220459,6.550000190734863,6.940000057220459,549800.0,,,,,
2024-06-11,6.389999866485596,6.6579999923706055,6.380000114440918,6.5,389500.0,,,,,
2024-06-12,6.840000152587891,6.945000171661377,6.53000020980835,6.639999866485596,315100.0,,,,,
2024-06-13,6.940000057220459,7.110000133514404,6.800000190734863,6.949999809265137,265700.0,,,,,
2024-06-14,6.659999847412109,6.849999904632568,6.610000133514404,6.849999904632568,205000.0,,,,,
2024-06-17,6.800000190734863,7.039999961853027,6.514999866485596,6.650000095367432,373200.0,,,,,
2024-06-18,6.429999828338623,6.808000087738037,6.400000095367432,6.739999771118164,265900.0,,,,,
2024-06-20,6.320000171661377,6.429999828338623,6.230000019073486,6.409999847412109,421900.0,,,,,
2024-06-21,6.239999771118164,6.429999828338623,6.170000076293945,6.329999923706055,218800.0,,,,,
2024-06-24,6.289999961853027,6.440000057220459,6.210000038146973,6.309999942779541,264000.0,,,,,
2024-06-25,6.070000171661377,6.440000057220459,6.070000171661377,6.300000190734863,275200.0,,,,,
2024-06-26,5.809999942779541,6.130000114440918,5.789999961853027,6.059999942779541,383200.0,,,,,
2024-06-27,5.989999771118164,6.050000190734863,5.730000019073486,5.809999942779541,425100.0,,,,,
2024-06-28,6.039999961853027,6.130000114440918,5.901999950408936,6.039999961853027,192500.0,,,,,
2024-07-01,5.949999809265137,6.130000114440918,5.889999866485596,6.039999961853027,315700.0,,,,,
2024-07-02,5.960000038146973,6.059999942779541,5.849999904632568,5.960000038146973,187600.0,,,,,
2024-07-03,6.269999980926514,6.400000095367432,5.974999904632568,5.980000019073486,302100.0,,,,,
2024-07-05,6.199999809265137,6.289999961853027,6.099999904632568,6.150000095367432,271300.0,,,,,
2024-07-08,6.25,6.409999847412109,6.190000057220459,6.260000228881836,266500.0,,,,,
2024-07-09,6.289999961853027,6.320000171661377,6.03000020980835,6.320000171661377,205100.0,,,,,
2024-07-10,6.599999904632568,6.619999885559082,6.135000228881836,6.300000190734863,287300.0,,,,,
2024-07-11,7.21999979019165,7.440000057220459,6.699999809265137,6.75,872500.0,,,,,
2024-07-12,6.96999979019165,7.420000076293945,6.849999904632568,7.320000171661377,513800.0,,,,,
2024-07-15,7.119999885559082,7.210000038146973,6.801000118255615,7.079999923706055,366100.0,,,,,
2024-07-16,7.670000076293945,7.699999809265137,7.159999847412109,7.190000057220459,591400.0,,,,,
2024-07-17,7.460000038146973,7.760000228881836,7.25,7.71999979019165,390000.0,,,,,
2024-07-18,7.269999980926514,7.550000190734863,7.190000057220459,7.510000228881836,280300.0,,,,,
2024-07-19,7.300000190734863,7.394999980926514,7.170000076293945,7.239999771118164,169900.0,,,,,
2024-07-22,7.429999828338623,7.465000152587891,7.25,7.460000038146973,371100.0,,,,,
2024-07-23,7.269999980926514,7.739999771118164,7.21999979019165,7.739999771118164,654800.0,,,,,
2024-07-24,6.940000057220459,7.489999771118164,6.940000057220459,7.289999961853027,264200.0,,,,,
2024-07-25,7.460000038146973,7.590000152587891,6.954999923706055,7.119999885559082,310700.0,,,,,
2024-07-26,8.029999732971191,8.130000114440918,7.4770002365112305,7.590000152587891,518000.0,,,,,
2024-07-29,7.960000038146973,8.210000038146973,7.829999923706055,8.149999618530273,442300.0,,,,,
2024-07-30,7.610000133514404,8.079999923706055,7.5,8.010000228881836,393800.0,,,,,
2024-07-31,7.630000114440918,7.829999923706055,7.28000020980835,7.650000095367432,421100.0,,,,,
2024-08-01,6.880000114440918,7.760000228881836,6.809999942779541,7.71999979019165,877400.0,,,,,
2024-08-02,7.039999961853027,7.119999885559082,6.428999900817871,6.659999847412109,598800.0,,,,,
2024-08-05,6.880000114440918,7.130000114440918,6.2220001220703125,6.269999980926514,686500.0,,,,,
2024-08-06,7.019999980926514,7.170000076293945,6.800000190734863,6.889999866485596,470000.0,,,,,
2024-08-07,6.829999923706055,7.150000095367432,6.670000076293945,7.139999866485596,458600.0,,,,,
2024-08-08,7.0,7.159999847412109,6.75,6.900000095367432,474500.0,,,,,
2024-08-09,7.059999942779541,7.190000057220459,6.880000114440918,7.190000057220459,504800.0,,,,,
2024-08-12,6.889999866485596,7.0,6.699999809265137,6.820000171661377,654800.0,,,,,
2024-08-13,7.010000228881836,7.050000190734863,6.869999885559082,6.929999828338623,252900.0,,,,,
2024-08-14,6.869999885559082,7.132999897003174,6.824999809265137,7.010000228881836,172900.0,,,,,
2024-08-15,7.050000190734863,7.139999866485596,6.789999961853027,7.039999961853027,231100.0,,,,,
2024-08-16,6.980000019073486,7.158999919891357,6.860000133514404,6.980000019073486,213200.0,,,,,
2024-08-19,7.050000190734863,7.125,6.889999866485596,7.019999980926514,240900.0,,,,,
2024-08-20,6.929999828338623,7.067999839782715,6.860000133514404,7.03000020980835,218000.0,,,,,
2024-08-21,7.039999961853027,7.070000171661377,6.78000020980835,6.989999771118164,231600.0,,,,,
2024-08-22,6.949999809265137,7.248000144958496,6.869999885559082,7.090000152587891,196500.0,,,,,
2024-08-23,7.190000057220459,7.269999980926514,6.909999847412109,7.179999828338623,536400.0,,,,,
2024-08-26,8.0,8.536999702453613,7.519999980926514,8.300000190734863,2989400.0,,,,,
2024-08-27,8.0,8.149999618530273,7.619999885559082,8.109999656677246,839100.0,,,,,
2024-08-28,7.900000095367432,8.050000190734863,7.679999828338623,8.0,560900.0,,,,,
2024-08-29,7.639999866485596,8.079999923706055,7.630000114440918,7.889999866485596,414700.0,,,,,
2024-08-30,7.480000019073486,7.829999923706055,7.440000057220459,7.769999980926514,468400.0,,,,,
2024-09-03,7.224999904632568,7.739999771118164,7.139999866485596,7.550000190734863,701200.0,,,,,
2024-09-04,6.784999847412109,7.230000019073486,6.730000019073486,7.090000152587891,793700.0,,,,,
2024-09-05,6.724999904632568,7.0,6.659999847412109,6.836999893188477,545000.0,,,,,
2024-09-06,6.625,6.78000020980835,6.349999904632568,6.670000076293945,725200.0,,,,,
2024-09-09,6.75,6.820000171661377,6.590000152587891,6.650000095367432,177200.0,,,,,
2024-09-10,6.809999942779541,6.860000133514404,6.630000114440918,6.739999771118164,149700.0,,,,,
2024-09-11,6.849999904632568,6.914999961853027,6.610000133514404,6.809999942779541,211600.0,,,,,
2024-09-12,6.78000020980835,6.920000076293945,6.715000152587891,6.869999885559082,174600.0,,,,,
2024-09-13,7.25,7.376999855041504,6.860000133514404,6.880000114440918,442400.0,,,,,
2024-09-16,7.199999809265137,7.5,7.119999885559082,7.300000190734863,213500.0,,,,,
2024-09-17,7.21999979019165,7.480000019073486,7.179999828338623,7.289999961853027,248000.0,,,,,
2024-09-18,7.300000190734863,7.53000020980835,6.929999828338623,7.230000019073486,434300.0,,,,,
2024-09-19,7.400000095367432,7.525000095367432,7.349999904632568,7.480000019073486,385600.0,,,,,
2024-09-20,7.25,7.429999828338623,7.170000076293945,7.389999866485596,192100.0,,,,,
2024-09-23,6.980000019073486,7.300000190734863,6.960000038146973,7.239999771118164,184100.0,,,,,
2024-09-24,6.960000038146973,7.090000152587891,6.829999923706055,7.010000228881836,1398500.0,,,,,
2024-09-25,6.829999923706055,7.070000171661377,6.820000171661377,6.940000057220459,389000.0,,,,,
2024-09-26,6.909999847412109,7.059999942779541,6.829999923706055,6.909999847412109,188500.0,,,,,
2024-09-27,6.809999942779541,7.079999923706055,6.739999771118164,6.980000019073486,236500.0,,,,,
2024-09-30,6.300000190734863,6.820000171661377,6.150000095367432,6.75,857800.0,,,,,
2024-10-01,5.960000038146973,6.340000152587891,5.869999885559082,6.289999961853027,1080800.0,,,,,
2024-10-02,5.639999866485596,6.0,5.639999866485596,5.949999809265137,1404300.0,,,,,
2024-10-03,5.889999866485596,5.958000183105469,5.570000171661377,5.650000095367432,885200.0,,,,,
2024-10-04,6.210000038146973,6.369999885559082,5.974999904632568,6.0,456000.0,,,,,
2024-10-07,6.099999904632568,6.28000020980835,5.929999828338623,6.170000076293945,410900.0,,,,,
2024-10-08,6.03000020980835,6.369999885559082,5.96999979019165,6.099999904632568,1170500.0,,,,,
2024-10-09,6.03000020980835,6.085000038146973,5.909999847412109,6.03000020980835,363800.0,,,,,
2024-10-10,6.050000190734863,6.079999923706055,5.940000057220459,5.989999771118164,195700.0,,,,,
2024-10-11,6.019999980926514,6.059999942779541,5.890999794006348,6.019999980926514,273700.0,,,,,
2024-10-14,6.119999885559082,6.238999843597412,5.934999942779541,5.96999979019165,515100.0,,,,,
2024-10-15,5.940000057220459,6.239999771118164,5.929999828338623,6.130000114440918,398700.0,,,,,
2024-10-16,6.28000020980835,6.34499979019165,5.960000038146973,6.019999980926514,369600.0,,,,,
2024-10-17,6.269999980926514,6.340000152587891,6.119999885559082,6.21999979019165,604100.0,,,,,
2024-10-18,6.389999866485596,6.5,6.099999904632568,6.25,412200.0,,,,,
2024-10-21,6.309999942779541,6.519999980926514,6.28000020980835,6.360000133514404,256400.0,,,,,
2024-10-22,6.369999885559082,6.46999979019165,6.270999908447266,6.300000190734863,332100.0,,,,,
2024-10-23,6.440000057220459,6.46999979019165,6.230000019073486,6.369999885559082,504600.0,,,,,
2024-10-24,6.429999828338623,6.610000133514404,6.380000114440918,6.440000057220459,307300.0,,,,,
2024-10-25,6.28000020980835,6.5,6.25,6.46999979019165,2386000.0,,,,,
2024-10-28,6.360000133514404,6.5,6.260000228881836,6.320000171661377,851600.0,,,,,
2024-10-29,6.21999979019165,6.480000019073486,6.199999809265137,6.309999942779541,504500.0,,,,,
2024-10-30,6.190000057220459,6.425000190734863,6.150000095367432,6.25,759800.0,,,,,
2024-10-31,4.760000228881836,4.960000038146973,4.050000190734863,4.25,6424300.0,,,,,
2024-11-01,4.75,4.829999923706055,4.46999979019165,4.75,2081900.0,,,,,
2024-11-04,4.679999828338623,4.789999961853027,4.570000171661377,4.739999771118164,854100.0,,,,,
2024-11-05,4.519999980926514,4.744999885559082,4.190000057220459,4.670000076293945,1258500.0,,,,,
2024-11-06,4.730000019073486,4.829999923706055,4.480000019073486,4.699999809265137,1682700.0,,,,,
2024-11-07,5.300000190734863,5.46999979019165,4.75,4.75,2288800.0,,,,,
2024-11-08,5.449999809265137,5.5,4.989999771118164,5.269999980926514,1970700.0,,,,,
2024-11-11,5.309999942779541,5.570000171661377,5.170000076293945,5.460000038146973,959000.0,,,,,
2024-11-12,5.050000190734863,5.400000095367432,5.0,5.269999980926514,935100.0,,,,,
2024-11-13,4.980000019073486,5.239999771118164,4.940000057220459,5.099999904632568,891500.0,,,,,
2024-11-14,4.889999866485596,5.054999828338623,4.789999961853027,5.019999980926514,736900.0,,,,,
2024-11-15,5.039999961853027,6.039999961853027,4.96999979019165,5.150000095367432,3601100.0,,,,,
2024-11-18,4.659999847412109,5.159999847412109,4.650000095367432,5.079999923706055,879600.0,,,,,
2024-11-19,4.760000228881836,4.820000171661377,4.4670000076293945,4.590000152587891,877600.0,,,,,
2024-11-20,4.659999847412109,4.880000114440918,4.590000152587891,4.769999980926514,504000.0,,,,,
2024-11-21,4.449999809265137,4.688000202178955,4.400000095367432,4.659999847412109,608400.0,,,,,
2024-11-22,4.409999847412109,4.586999893188477,4.340000152587891,4.460000038146973,725400.0,,,,,
2024-11-25,4.570000171661377,4.639999866485596,4.369999885559082,4.519999980926514,823500.0,,,,,
2024-11-26,4.519999980926514,4.679999828338623,4.46999979019165,4.639999866485596,541400.0,,,,,
2024-11-27,4.559999942779541,4.650000095367432,4.480000019073486,4.550000190734863,430700.0,,,,,
2024-11-29,4.59499979019165,4.659999847412109,4.5,4.559999942779541,369700.0,,,,,
2024-12-02,4.489999771118164,4.630000114440918,4.409999847412109,4.590000152587891,580800.0,,,,,
2024-12-03,4.349999904632568,4.539999961853027,4.28000020980835,4.489999771118164,585300.0,,,,,
2024-12-04,4.139999866485596,4.380000114440918,4.130000114440918,4.380000114440918,619500.0,,,,,
2024-12-05,4.09499979019165,4.199999809265137,4.0,4.190000057220459,981500.0,,,,,
2024-12-06,4.670000076293945,4.675000190734863,4.110000133514404,4.119999885559082,1383300.0,,,,,
2024-12-09,4.809999942779541,4.909999847412109,4.670000076293945,4.679999828338623,727400.0,,,,,
2024-12-10,4.539999961853027,4.739999771118164,4.460000038146973,4.710000038146973,748500.0,,,,,
2024-12-11,4.53000020980835,4.590000152587891,4.35099983215332,4.550000190734863,799400.0,,,,,
2024-12-12,4.409999847412109,4.579999923706055,4.309999942779541,4.5,553000.0,,,,,
2024-12-13,4.21999979019165,4.429999828338623,4.164999961853027,4.400000095367432,533200.0,,,,,
2024-12-16,4.329999923706055,4.420000076293945,4.156000137329102,4.210000038146973,400300.0,,,,,
2024-12-17,4.199999809265137,4.400000095367432,4.179999828338623,4.25,550700.0,,,,,
2024-12-18,3.930000066757202,4.300000190734863,3.8550000190734863,4.25,974300.0,,,,,
2024-12-19,3.920000076293945,4.190999984741211,3.900000095367432,4.0,619800.0,,,,,
2024-12-20,3.9700000286102295,4.199999809265137,3.900000095367432,3.910000085830689,1170400.0,,,,,
2024-12-23,4.050000190734863,4.170000076293945,3.920000076293945,4.019999980926514,517400.0,,,,,
2024-12-24,4.03000020980835,4.130000114440918,3.9600000381469727,4.050000190734863,238200.0,,,,,
2024-12-26,4.139999866485596,4.179999828338623,3.880000114440918,3.990000009536743,606200.0,,,,,
2024-12-27,3.990000009536743,4.139999866485596,3.920000076293945,4.139999866485596,555800.0,,,,,
2024-12-30,3.75,3.964999914169312,3.7100000381469727,3.940000057220459,1009600.0,,,,,
2024-12-31,3.7799999713897705,3.829999923706055,3.5899999141693115,3.759999990463257,737700.0,,,,,
2025-01-02,4.150000095367432,4.28000020980835,3.819999933242798,3.849999904632568,1133300.0,,,,,
2025-01-03,4.449999809265137,4.559999942779541,4.059999942779541,4.199999809265137,1766500.0,,,,,
