Date,Close,High,Low,Open,Volume,"('Close', 'DELL')","('High', 'DELL')","('Low', 'DELL')","('Open', 'DELL')","('Volume', 'DELL')"
2024-07-02,140.42123413085938,140.48973885047587,136.9466693754768,137.24029730056515,7748200.0,,,,,
2024-07-03,139.6382293701172,146.29373086339146,137.6024280348488,144.55155744913478,13173300.0,,,,,
2024-07-05,136.007080078125,139.726317406016,135.370883741327,139.1782199023073,8901200.0,,,,,
2024-07-08,142.8681182861328,143.9936746515318,136.24197755100215,137.0249804260586,12355600.0,,,,,
2024-07-09,142.64297485351562,147.03755108484782,140.77355949688473,142.9561669656468,11396900.0,,,,,
2024-07-10,142.67234802246094,144.10131422184023,138.81607181299486,143.18128711385168,7387300.0,,,,,
2024-07-11,137.72967529296875,143.3379075565991,136.45729754534742,142.46682081779952,8248900.0,,,,,
2024-07-12,136.60411071777344,138.5322339987921,134.57809155272955,136.63347201571295,7376400.0,,,,,
2024-07-15,134.30404663085938,138.0918035180203,133.61892476858094,137.75903217556169,8064600.0,,,,,
2024-07-16,131.4069366455078,134.8031994879404,129.5766793838843,134.7151155943356,10254500.0,,,,,
2024-07-17,122.51010131835938,127.01235602835897,122.02072645573054,125.41698919713754,18887600.0,,,,,
2024-07-18,122.6764907836914,124.24249636647956,119.43683148215275,123.93907886449864,9659400.0,,,,,
2024-07-19,123.116943359375,125.16252694217644,121.6292394198206,122.74502110812077,6932800.0,,,,,
2024-07-22,126.00425720214844,127.11023434325372,124.37952891667354,125.44636263617546,6255200.0,,,,,
2024-07-23,123.60289764404295,125.8618257506698,123.11182533914555,124.68325521618353,5944600.0,,,,,
2024-07-24,114.04663848876952,121.3243263871288,113.82074192419007,121.3243263871288,15611400.0,,,,,
2024-07-25,109.44037628173828,113.9287769354154,108.36001868874312,113.9287769354154,17363700.0,,,,,
2024-07-26,111.5323486328125,112.6716400702834,109.55824320038862,112.21003086693466,8419900.0,,,,,
2024-07-29,109.2144775390625,113.43770235563052,108.9689413867776,112.3180581006648,7552200.0,,,,,
2024-07-30,106.67073822021484,111.22788910368487,103.88144332990828,110.30467067269215,11938400.0,,,,,
2024-07-31,111.65020751953124,114.51806818670396,110.19663009617057,112.7109255722672,11327300.0,,,,,
2024-08-01,106.49394989013672,113.1528897428111,105.6100181634168,110.9136010305669,8570000.0,,,,,
2024-08-02,100.46358489990234,101.94662553392776,98.14572274759216,99.88411561524,11832700.0,,,,,
2024-08-05,96.42696380615234,98.10643028929012,88.52069623130548,88.86445285964861,13137800.0,,,,,
2024-08-06,92.97962188720705,97.49748527664364,91.67336784946984,96.89838400041862,15500600.0,,,,,
2024-08-07,86.3207015991211,91.36892502174824,85.377843536979,88.75642387953218,21545500.0,,,,,
2024-08-08,89.82694244384766,90.06265504510803,86.87068515810999,88.16711570479475,10242800.0,,,,,
2024-08-09,90.89749145507812,91.7617760599994,86.98855240376619,87.8823076428062,8405000.0,,,,,
2024-08-12,93.56892395019533,96.15196935315151,90.20016726904876,90.55373996684376,9875300.0,,,,,
2024-08-13,98.15554809570312,99.67786795273032,94.84571761147116,95.36625312679136,14928400.0,,,,,
2024-08-14,101.1117935180664,102.50644468205216,98.51893211848662,99.25554064093927,12141000.0,,,,,
2024-08-15,108.24215698242188,108.97876544273583,103.52786733231378,105.1483999504695,17713200.0,,,,,
2024-08-16,109.3126983642578,110.1573433304284,106.13054442480032,106.95554979571592,11632600.0,,,,,
2024-08-19,109.87252807617188,110.05913047006268,106.44483774704672,109.01805950682072,8374900.0,,,,,
2024-08-20,108.73323822021484,110.4716385255156,107.60377032299634,109.75466960159343,6189000.0,,,,,
2024-08-21,109.70555114746094,109.90198456752466,106.91626402107516,108.87072971840428,6714400.0,,,,,
2024-08-22,107.03412628173828,111.98412867878564,106.72965634764904,110.54038235066206,7018300.0,,,,,
2024-08-23,110.01002502441406,110.64842054949294,108.10466199382545,108.3796612986178,6023400.0,,,,,
2024-08-26,109.67609405517578,112.11181614608776,108.37966338394644,110.01002714111247,7307800.0,,,,,
2024-08-27,109.8626937866211,110.36358962264369,107.75108143198514,108.3600137717218,6271600.0,,,,,
2024-08-28,109.56805419921876,110.06895006625987,106.27787113707754,108.330557341591,9528000.0,,,,,
2024-08-29,108.76270294189452,112.39664285993756,106.1698415104148,106.3466278577052,23836600.0,,,,,
2024-08-30,113.47699737548828,115.6180730804284,108.67431048343111,113.30021103312922,33433600.0,,,,,
2024-09-03,108.79216003417967,114.60646208107404,107.1716273495018,112.82877516185498,14159000.0,,,,,
2024-09-04,107.1126937866211,108.57609471915752,105.39394063860384,107.0537675050746,8113600.0,,,,,
2024-09-05,105.24662017822266,106.36626443601916,103.2528603223666,105.089473443642,9362400.0,,,,,
2024-09-06,100.1787567138672,106.2778742381488,99.59929495312583,104.6180473418402,11962600.0,,,,,
2024-09-09,103.99929809570312,105.72787480615686,103.2234029102902,105.43322840905402,18742700.0,,,,,
2024-09-10,104.73590850830078,105.61001667765726,103.53769079484512,104.25465971120065,9367400.0,,,,,
2024-09-11,106.85733795166016,106.95555091530063,103.66536792774676,105.23679782550111,9715100.0,,,,,
2024-09-12,110.14752960205078,111.20824767639618,106.66091291983312,106.75912589119784,9893500.0,,,,,
2024-09-13,112.25914001464844,112.60288915430051,109.41091894164532,110.1769905937755,7353300.0,,,,,
2024-09-16,113.33949279785156,113.73235215194192,110.22609609171889,110.37341179297992,8618900.0,,,,,
2024-09-17,114.73413848876952,116.1975319290734,112.98592219886024,115.60824663372416,9412700.0,,,,,
2024-09-18,113.91895294189452,117.48414272584168,113.86985020655176,115.48056679190358,10783600.0,,,,,
2024-09-19,115.66716766357422,117.92610326854576,115.2644922690834,117.92610326854576,10630500.0,,,,,
2024-09-20,115.40199279785156,116.92431995543116,113.0252046168861,114.41984817829538,75332800.0,,,,,
2024-09-23,115.4707489013672,115.99128437913426,114.49842777321416,115.45110930490225,8067800.0,,,,,
2024-09-24,115.21539306640624,116.32522137984706,113.92878589932296,116.06003811304444,6851800.0,,,,,
2024-09-25,118.02432250976562,118.0930723365394,114.9796755490902,115.1761014846812,8535000.0,,,,,
2024-09-26,124.23147583007812,124.73237170430085,119.22253956735813,120.19486068176889,13420500.0,,,,,
2024-09-27,118.07342529296876,122.18861357461336,117.9261021039831,121.78593069093046,13545000.0,,,,,
2024-09-30,116.42342376708984,117.81806732449476,114.86180993003153,116.87520939160824,8638100.0,,,,,
2024-10-01,111.13949584960938,115.676999486363,110.89395967902594,115.29396365970638,9641900.0,,,,,
2024-10-02,111.43413543701172,114.4787824721536,110.11806515139122,110.9528866378249,6047100.0,,,,,
2024-10-03,113.60467529296876,114.66539336398986,111.59128316020931,111.98413504443695,6872500.0,,,,,
2024-10-04,118.26985168457033,118.68235062082891,114.96984520816407,115.40199123272188,8175800.0,,,,,
2024-10-07,116.9636001586914,118.69217680216056,116.06985244360656,117.54306938569336,5208100.0,,,,,
2024-10-08,119.7529067993164,119.76273034466868,116.58057603579448,117.26808184023156,5681500.0,,,,,
2024-10-09,120.15557098388672,120.93146614429536,118.34842845318978,119.4582491925959,6023500.0,,,,,
2024-10-10,122.57164764404295,122.63057392154,119.03592113085116,119.29128082195244,5947200.0,,,,,
2024-10-11,125.44933319091795,126.0091553137978,121.29485823142242,121.78593053195448,7811900.0,,,,,
2024-10-14,126.05827331542967,127.93415822953612,125.12523139097466,126.69666135095736,5933000.0,,,,,
2024-10-15,123.58326721191406,128.7886370270458,123.41630441422998,126.53951731150592,6016600.0,,,,,
2024-10-16,124.46719360351562,125.2332652242968,122.57165414738088,124.62433284956792,3833100.0,,,,,
2024-10-17,126.87344360351562,129.25024693647455,125.71452006510796,126.79488521645293,5603600.0,,,,,
2024-10-18,124.20201110839844,127.26630510329532,122.96450675560963,126.89308534196354,5491700.0,,,,,
2024-10-21,123.41629791259766,124.7127285256272,122.93504164838684,124.24129580581244,4405000.0,,,,,
2024-10-22,118.67047119140624,122.51444970351427,117.63555129667742,122.31731816557584,7093000.0,,,,,
2024-10-23,117.77352905273438,119.81379328870396,116.12752033749004,117.2610021396506,4558900.0,,,,,
2024-10-24,118.83802032470705,119.6462407829174,117.64540279001852,118.87744662996106,3638100.0,,,,,
2024-10-25,120.78958129882812,122.99740175853648,120.00107023189,120.14891699691576,4040200.0,,,,,
2024-10-28,118.92672729492188,121.83434764911073,118.81830683915769,121.23310967434512,3582900.0,,,,,
2024-10-29,119.8827896118164,120.7797211257039,118.37476917354718,118.94643931296127,3909800.0,,,,,
2024-10-30,127.54117584228516,132.04553546540063,123.63806927096569,129.10834708037365,17073700.0,,,,,
2024-10-31,121.85405731201172,125.75717116880269,120.8289959678345,125.17565010459175,7312400.0,,,,,
2024-11-01,128.9900665283203,130.7149280309316,122.5144514505368,122.83970533312456,13048400.0,,,,,
2024-11-04,127.98471069335938,133.7605323916723,127.83685641968518,130.9120478448693,10608800.0,,,,,
2024-11-05,131.54287719726562,132.351090220938,127.88616407713543,129.11820804705002,6998600.0,,,,,
2024-11-06,136.36260986328125,137.59465362771422,132.39050196991704,135.41639363477415,8857900.0,,,,,
2024-11-07,135.88951110839844,137.4172485739787,134.0660951343047,136.95399885784278,6297500.0,,,,,
2024-11-08,132.30178833007812,137.1511109632504,132.15394908866327,136.23447758728366,6325400.0,,,,,
2024-11-11,136.5203094482422,138.72813744059275,133.06073573342826,136.48089066248494,7210900.0,,,,,
2024-11-12,134.50962829589844,139.29981566139145,133.9872428766647,136.75687520419405,6667800.0,,,,,
2024-11-13,132.59747314453125,137.04268150644637,132.5383374518489,135.78106993056812,4701400.0,,,,,
2024-11-14,132.49891662597656,134.94330245363565,131.41472706140314,133.92809952409254,3510700.0,,,,,
2024-11-15,129.74899291992188,131.94695479477338,128.87177835716253,131.3752846806745,5010100.0,,,,,
2024-11-18,134.05621337890625,136.01763247890767,132.53834206866568,134.2040676553588,6501800.0,,,,,
2024-11-19,133.9477996826172,134.2829270357244,130.34038676498253,131.92725982554003,5767500.0,,,,,
2024-11-20,132.0356903076172,136.18520583539498,130.63607517041083,135.54454900860514,4814200.0,,,,,
2024-11-21,136.92442321777344,138.12689921598505,132.51863321637148,134.18435890436612,6619700.0,,,,,
2024-11-22,142.13844299316406,142.42427055193517,138.48173019063594,140.45300037128555,7688600.0,,,,,
2024-11-25,142.08914184570312,145.53886426403483,140.58112153457154,145.28258954476007,12208200.0,,,,,
2024-11-26,139.7039337158203,142.3552796766816,139.18154828148414,141.93146377469526,12796200.0,,,,,
2024-11-27,122.5932846069336,125.33335635798387,119.55753437305545,123.12552843541968,38089700.0,,,,,
2024-11-29,125.75717163085938,126.62453528208772,123.19452202089995,123.50007399794568,9534500.0,,,,,
2024-12-02,124.03231048583984,127.7875776019396,121.50908717631336,124.37728876751926,13328000.0,,,,,
2024-12-03,123.75633239746094,124.20972361048608,122.39615875838548,123.36208439990762,6989900.0,,,,,
2024-12-04,124.28857421875,125.50090859914198,122.13988957953217,123.4507859577271,6264500.0,,,,,
2024-12-05,123.27337646484376,126.83151210778624,123.2438086162568,124.74197059645368,8115800.0,,,,,
2024-12-06,121.62736511230467,124.49555916068272,120.98670083407087,123.81547609837786,10464400.0,,,,,
2024-12-09,122.0314712524414,122.41586831443011,119.36040121050507,121.07540406551615,8318600.0,,,,,
2024-12-10,115.11231231689452,121.46965504597024,114.87576202292196,121.38095150565483,12659500.0,,,,,
2024-12-11,116.98502349853516,117.46798255513818,113.93940736164213,116.10780892805688,8156100.0,,,,,
2024-12-12,117.46798706054688,118.67046304007732,115.65441463508162,115.82197831076935,5403800.0,,,,,
2024-12-13,116.74846649169922,119.52795698017636,114.84619057981176,118.65074240358668,5941900.0,,,,,
2024-12-16,117.55669403076172,120.33618468743865,116.74847355668685,117.15258755362376,6730500.0,,,,,
2024-12-17,116.5809097290039,118.47332717509578,116.1965126702602,116.5020571221338,5166300.0,,,,,
2024-12-18,111.05150604248048,118.266354747118,110.32213816660102,117.81296349887948,7336900.0,,,,,
2024-12-19,110.35169982910156,113.8507072814364,109.68146769106949,112.58909561450514,9248400.0,,,,,
2024-12-20,114.10696411132812,114.7870546883454,108.58740944743587,108.58740944743587,12228200.0,,,,,
2024-12-23,117.1131591796875,117.42856210254268,114.589935796846,114.84619550180412,5324200.0,,,,,
2024-12-24,117.23143768310548,117.70453830582385,116.48235292403612,117.29057338099555,2077400.0,,,,,
2024-12-26,117.56654357910156,118.15792308511304,116.53163132353106,116.71889686322568,2743100.0,,,,,
2024-12-27,115.64456176757812,117.1821500332106,114.83634133054072,116.66962311793266,4881900.0,,,,,
2024-12-30,113.1706085205078,114.25480549854984,111.00221456442377,113.65356755694688,5517900.0,,,,,
2024-12-31,113.58458709716795,114.42237543026393,112.52010690160324,113.67329816668116,3874700.0,,,,,
2025-01-02,114.85604858398438,115.7726894606113,111.89914350064568,113.60429540741566,4580900.0,,,,,
2025-01-03,118.1875,119.0844239665737,115.68398612262742,115.7036955145066,5601000.0,,,,,
2025-01-06,122.86927032470705,123.214241092128,119.46882485207492,120.06020438476784,8361800.0,,,,,
2025-01-07,119.52796173095705,123.96331954969628,119.21255880908308,123.7760539997016,6081900.0,,,,,
2025-01-08,117.59612274169922,118.87745139451408,116.05853437416071,118.25650398142332,5137700.0,,,,,
2025-01-10,113.121337890625,116.2950841374616,112.94392327062174,116.22608998078252,8213400.0,,,,,
2025-01-13,108.58741760253906,108.97181469151376,105.15741165171885,108.42971989619514,11518100.0,,,,,
2025-01-14,107.4933624267578,110.20385897261338,105.66008052506795,109.70119048200095,8366200.0,,,,,
2025-01-15,107.66091918945312,110.39112495324612,106.48801108048931,110.39112495324612,9106100.0,,,,,
2025-01-16,108.52828216552734,109.76032604850737,106.86255642940266,107.43422659585715,6073500.0,,,,,
2025-01-17,108.06502532958984,110.15457432433216,107.9664633294168,110.14471586837529,6344500.0,,,,,
2025-01-21,109.94759368896484,110.76566507176872,106.3598826806966,108.84367971726742,8636000.0,,,,,
2025-01-22,113.92076873779295,119.70982630716988,113.74264354104672,115.6327426649322,12846400.0,,,,,
2025-01-23,113.03014373779295,113.50513923330548,110.7936845924962,111.52597371886306,5864100.0,,,,,
2025-01-24,112.54524230957033,115.57336291568504,111.59523628616498,113.61398587354704,5500000.0,,,,,
2025-01-27,102.75827026367188,106.60775414933856,98.99786030235684,105.4994187392059,17922300.0,,,,,
2025-01-28,100.23483276367188,103.04524401260956,99.45306152331943,103.04524401260956,15042700.0,,,,,
2025-01-29,102.0259780883789,102.77806307815352,100.412960954309,100.9374385939181,8362600.0,,,,,
2025-01-30,104.2525405883789,104.85618666631628,102.22390049277968,102.23379088428102,7952700.0,,,,,
2025-01-31,102.52076721191406,106.12284767112251,102.45149672423378,105.22233133127884,6077200.0,,,,,
2025-02-03,99.04733276367188,99.95775462186688,97.3452567938156,98.34472992468024,12114300.0,,,,,
2025-02-04,100.61087799072266,101.3926492817244,98.77025344227144,99.19577433357829,7241400.0,,,,,
2025-02-05,103.36190795898438,104.59888630961808,100.13587385647172,101.51139317838306,7901800.0,,,,,
2025-02-06,104.8166046142578,106.13275150315354,103.6390062583298,103.87650400785648,5017400.0,,,,,
2025-02-07,105.2619171142578,108.21086940506838,104.8660825145074,106.39993120740432,7997300.0,,,,,
2025-02-10,111.14002990722656,111.63482125404876,106.23170065274049,106.23170065274049,9084100.0,,,,,
2025-02-11,110.2790985107422,110.9025328938104,108.70565809168886,109.0915947407192,4397100.0,,,,,
2025-02-12,111.74368286132812,112.81243404850464,108.85410302925884,108.90358518696632,5423700.0,,,,,
2025-02-13,109.11139678955078,110.58587298200062,107.6072267724907,109.93274473908625,6806200.0,,,,,
2025-02-14,113.18846893310548,115.93951523997708,108.56711943707258,109.88326626825122,16971700.0,,,,,
2025-02-18,119.0863800048828,119.66033979014465,115.04888827559616,115.29628395373484,13510000.0,,,,,
2025-02-19,119.6999282836914,120.98638887596802,117.01815994278962,117.57232386565724,6728600.0,,,,,
2025-02-20,118.64107513427734,119.94732406052754,115.55357424045091,119.24472121496056,5480400.0,,,,,
2025-02-21,116.37492370605467,120.0264862754905,116.06815548582934,119.5910674726544,5662300.0,,,,,
2025-02-24,112.9509735107422,115.14784840485748,109.87337058068584,114.90045271948264,7327800.0,,,,,
2025-02-25,109.49732971191406,112.92128502443896,108.51764493099782,112.317638959956,6582100.0,,,,,
2025-02-26,114.44524383544922,116.058260961755,110.63535184821652,110.63535184821652,8631500.0,,,,,
2025-02-27,106.70671081542967,116.22649213402686,106.31087620147348,115.78118291202443,15737200.0,,,,,
2025-02-28,101.68952178955078,102.81764547935028,97.96868867148532,99.90826988464792,20366200.0,,,,,
2025-03-03,94.56452178955078,102.68899497028484,93.5254644691891,102.5603519353592,13096800.0,,,,,
2025-03-04,93.09004974365234,95.841088602923,91.44734629131894,92.03119649458236,12789400.0,,,,,
2025-03-05,96.2369155883789,96.86034995853927,92.23900065691797,93.664002131475,6059400.0,,,,,
2025-03-06,92.0509796142578,94.861398413778,91.9520228540453,93.26816965963074,8560500.0,,,,,
2025-03-07,90.50724029541016,91.69474416323162,87.40984890710028,90.76453393259244,10162100.0,,,,,
2025-03-10,89.39889526367188,90.81399879136384,87.76608988934139,88.07285810271459,8384900.0,,,,,
2025-03-11,90.6160888671875,91.90254941603862,89.14161273651987,89.596819879212,6282300.0,,,,,
2025-03-12,93.59473419189452,94.98015149096524,92.19941895178218,93.67390262039386,7873000.0,,,,,
2025-03-13,91.48692321777344,93.87182129530817,90.59630477296994,92.97129735900232,4543400.0,,,,,
2025-03-14,94.67337799072266,96.28640267297172,93.41661124527285,93.61452477135536,5933400.0,,,,,
2025-03-17,96.64264678955078,97.79055875620205,95.65306412350952,96.5139962110188,5283200.0,,,,,
2025-03-18,95.43535614013672,96.18743354150864,93.7827473254751,95.9103515989067,5792000.0,,,,,
2025-03-19,97.69161224365234,99.38379787403774,95.84108974613696,95.98952867159196,5460100.0,,,,,
2025-03-20,97.88951873779295,100.36347548440064,96.88014770714044,96.93952025308565,4924500.0,,,,,
2025-03-21,96.55358123779295,97.39472500103729,95.39577132074196,97.0582705157062,8911100.0,,,,,
2025-03-24,98.77024841308594,100.46243395051532,98.25566872301545,98.95827154499486,6491800.0,,,,,
2025-03-25,97.83014678955078,100.2447310049654,97.483794352893,99.26503869138313,4807300.0,,,,,
2025-03-26,95.25724029541016,99.50255131773464,94.60411203816756,97.7114013561532,5795800.0,,,,,
2025-03-27,96.0884780883789,97.3452523378557,92.62493865898377,94.03014427264404,7537800.0,,,,,
2025-03-28,91.3285903930664,94.56452257465412,90.55671707727028,93.39681465975517,7225200.0,,,,,
2025-03-31,90.2004623413086,90.2598348858386,87.47910998490546,88.34004208025726,7286200.0,,,,,
2025-04-01,91.00202941894533,91.83328286070206,88.77546821591025,90.32911284225358,5716700.0,,,,,
2025-04-02,94.33692169189452,94.722858345356,88.89421677907035,89.03275775467615,6245800.0,,,,,
2025-04-03,76.42547607421875,85.31192458892036,75.9207867777527,84.85671744795924,30868500.0,,,,,
2025-04-04,70.88380432128906,74.15932811082288,68.69682751463405,73.88224616969616,17449100.0,,,,,
2025-04-07,74.21870422363281,76.4947475064577,65.55985539754232,67.29162516276043,15538400.0,,,,,
2025-04-08,71.83380889892578,78.63224517568135,70.26037593504493,76.69266387276032,12924100.0,,,,,
2025-04-09,83.31297302246094,84.57963771750667,70.37912695521197,71.80412096217987,18160000.0,,,,,
2025-04-10,78.11766052246094,80.18588473537139,75.14891243125923,79.36452928482555,11279300.0,,,,,
2025-04-11,81.0765151977539,82.05620000855188,77.14787046314495,77.78120282062216,8667600.0,,,,,
2025-04-14,84.30255126953125,88.35983876412106,83.13484340036474,88.35983876412106,12355200.0,,,,,
2025-04-15,84.59942626953125,85.99474155591686,83.4416162765201,83.73849411827958,5728800.0,,,,,
2025-04-16,82.49161529541016,84.41140816845349,80.82911604089932,81.94734178503697,5842300.0,,,,,
2025-04-17,83.91661834716797,84.53015480652843,82.03640965414586,83.00619649954912,6238300.0,,,,,
2025-04-21,81.53172302246094,83.48120226836633,79.89890995787559,82.51140784124523,5595300.0,,,,,
2025-04-22,83.73770904541016,85.04237355567192,82.12430138970352,82.56251256495754,4471600.0,,,,,
2025-04-23,88.79702758789062,91.51590932831536,88.22934079992494,88.71735144940406,8413100.0,,,,,
2025-04-24,94.01569366455078,94.2945525526368,89.0758870229757,89.51409059068163,6367200.0,,,,,
2025-04-25,94.50370025634766,95.06141805339723,93.55757076516213,94.0754504912317,4466700.0,,,,,
2025-04-28,94.08541107177734,95.2506461438218,92.73094706384472,94.185002449174,3920200.0,,,,,
2025-04-29,93.3982162475586,94.17503961725224,92.73094567085607,93.27870963581184,4474000.0,,,,,
2025-04-30,91.38644409179688,91.71509487600088,86.4067992593937,86.46655256591534,9891200.0,,,,,
2025-05-01,91.5756607055664,94.81242967969284,91.41631603028188,93.1890682834545,6333100.0,,,,,
2025-05-02,94.20491790771484,95.44982912394958,93.457971177974,93.84639046790748,5970500.0,,,,,
2025-05-05,93.9758529663086,95.25064076094816,93.14923014379448,93.51772657750593,4938000.0,,,,,
2025-05-06,93.56752014160156,94.34435109132494,92.15330288146664,92.2827785055879,5015400.0,,,,,
2025-05-07,95.40003204345705,95.64901427315652,92.50187524255432,93.47788892624358,5211600.0,,,,,
2025-05-08,95.82828521728516,97.0831578274832,95.29048267005744,97.04331975750318,4575900.0,,,,,
2025-05-09,95.51954650878906,97.5412810037116,95.25064144491516,97.05327036137297,4367400.0,,,,,
2025-05-12,102.99897003173828,103.6562867849584,100.58882379993427,100.58882379993427,7927700.0,,,,,
2025-05-13,107.4109344482422,108.05828977763692,103.46705676539312,103.46705676539312,7063500.0,,,,,
2025-05-14,110.56803131103516,111.29506280506496,109.05422261435896,109.05422261435896,7639100.0,,,,,
2025-05-15,110.41864776611328,111.0560416997785,108.12800809314852,108.50645836678255,4488800.0,,,,,
2025-05-16,113.72512817382812,114.13345508839475,110.63774237888634,111.0460768917878,5466600.0,,,,,
2025-05-19,113.81475830078124,114.60154307693256,110.96640091817494,110.96640091817494,4594700.0,,,,,
2025-05-20,113.76496887207033,115.02979531276142,112.7292018379734,113.49606379679108,4150600.0,,,,,
2025-05-21,111.47432708740234,115.6572256159284,111.10583064245225,113.07777329628212,5859900.0,,,,,
2025-05-22,111.4942398071289,112.52005297965282,110.20949818395428,111.94241238114452,4013700.0,,,,,
2025-05-23,111.65359497070312,112.23123558415672,108.36702640289394,109.22352590606032,3916900.0,,,,,
2025-05-27,113.52593994140624,114.58162980511652,112.72920133297892,114.01395060225724,5512100.0,,,,,
2025-05-28,113.30683135986328,114.82064759303356,112.84870496250076,113.68528921732324,4618400.0,,,,,
2025-05-29,113.16740417480467,114.9899559820861,110.8468954894426,114.72105850808904,14396000.0,,,,,
2025-05-30,110.81700897216795,116.49380844622212,108.75543638589778,112.0220896669858,19208000.0,,,,,
2025-06-02,107.63999938964844,111.21538056167536,105.94691566833934,110.53814859281864,9027600.0,,,,,
2025-06-03,111.44445037841795,111.98225292009953,107.57028739325042,108.0582904483868,6643900.0,,,,,
2025-06-04,112.2411880493164,113.78488093947026,110.8468936175662,112.41050174317304,4536200.0,,,,,
2025-06-05,111.36477661132812,113.755007648046,110.7273826813147,112.5399730944782,5435000.0,,,,,
2025-06-06,113.28691864013672,114.77085065566934,112.37066582506522,112.37066582506522,4037500.0,,,,,
2025-06-09,113.7550048828125,116.15518968003822,113.74504346586647,114.04382518756884,5123700.0,,,,,
2025-06-10,112.78895568847656,114.5816308712036,111.3050236528684,114.33264862906566,8661400.0,,,,,
2025-06-11,110.7871322631836,113.98406322296022,110.45848149037272,113.9342713353633,5436500.0,,,,,
2025-06-12,112.93834686279295,113.0578534764121,110.1198660504708,111.56396001949246,5597700.0,,,,,
2025-06-13,109.11397552490234,111.29506240073292,108.72556383445789,110.89668929305434,5137500.0,,,,,
2025-06-16,113.2769546508789,113.90439474126522,110.54811150346232,110.78713231971984,5292300.0,,,,,
2025-06-17,115.45804595947266,117.2307983128485,112.22127680239078,112.33082959711264,5968200.0,,,,,
2025-06-18,116.0854721069336,118.33627358636149,115.07958937179951,115.13934267533848,4671200.0,,,,,
2025-06-20,118.88404083251952,119.262491096004,117.14116517975955,117.8383124015296,9568400.0,,,,,
2025-06-23,117.5395278930664,118.89399183326172,115.4879167476241,118.36615072095546,5987400.0,,,,,
2025-06-24,120.09906768798828,121.33402504912549,118.67489659272788,119.31229050890556,5034500.0,,,,,
2025-06-25,119.96959686279295,121.8021100278175,119.76045270126866,120.31817046533348,3977600.0,,,,,
2025-06-26,125.46713256835938,126.63236761722573,121.77222947425923,122.20047922704794,9434800.0,,,,,
2025-06-27,123.4852294921875,124.55087317432636,122.0212127068032,123.27608532260902,7362000.0,,,,,
2025-06-30,122.10088348388672,123.98318852574846,121.63279567800905,123.65453775846667,5427000.0,,,,,
2025-07-01,121.23443603515624,122.6586147564839,119.621028379351,121.56308681828187,4105000.0,,,,,
2025-07-02,122.97731018066406,123.81388685208506,119.62102688126912,120.86593806969432,3937800.0,,,,,
2025-07-03,124.71022033691406,125.6663111864646,123.18645030799496,123.68441476703175,3725600.0,,,,,
2025-07-07,124.26205444335938,126.51285604671092,123.27608688900844,124.56083617417362,4070200.0,,,,,
2025-07-08,123.88359832763672,126.23399119764504,121.79214910556752,125.6065587105247,3317300.0,,,,,
2025-07-09,126.1144790649414,126.48297550851636,124.03299122542715,124.08278311347688,3966200.0,,,,,
2025-07-10,127.38927459716795,127.79760911052055,125.8256588640874,126.48297561289844,5368800.0,,,,,
2025-07-11,126.31366729736328,127.1104058778327,125.18826274992736,127.05065257383951,3560200.0,,,,,
