Date,Close,High,Low,Open,Volume,"('Close', 'TME')","('High', 'TME')","('Low', 'TME')","('Open', 'TME')","('Volume', 'TME')"
2024-06-03,13.825846672058104,14.581330775690406,13.554267917724246,14.388755842326646,7554600.0,,,,,
2024-06-04,13.825846672058104,14.02335857901101,13.628334765105205,13.954229647030258,9549600.0,,,,,
2024-06-05,14.448009490966797,14.487511871279178,13.944353435625638,14.013482365719549,10963100.0,,,,,
2024-06-06,14.36900520324707,14.517138898841043,14.299875329066955,14.339378652490488,5249200.0,,,,,
2024-06-07,13.894975662231444,14.299875308633396,13.786344348405162,14.23074637636313,7729900.0,,,,,
2024-06-10,14.062860488891602,14.161616909962406,13.820908293260263,13.944353348693255,3446800.0,,,,,
2024-06-11,14.17149257659912,14.457885064220315,14.082611987025128,14.161616746244007,6418900.0,,,,,
2024-06-12,14.161617279052734,14.448009777449,13.988794008580095,14.378880845984366,6669700.0,,,,,
2024-06-13,14.66527271270752,14.852908779377124,14.210994878768936,14.210994878768936,9777200.0,,,,,
2024-06-14,14.61589527130127,14.86278539094551,14.349253490016178,14.388755871486817,15860500.0,,,,,
2024-06-17,13.983856201171877,14.586268694795052,13.880162803174414,14.517138820985682,7976300.0,,,,,
2024-06-18,14.181367874145508,14.19124370478545,13.736965855269634,13.806094786127137,6443700.0,,,,,
2024-06-20,13.88510036468506,14.487511901143456,13.648085140511146,14.319626549016991,5920300.0,,,,,
2024-06-21,13.835721969604492,13.944353278788974,13.598707690395972,13.756717209868318,7216200.0,,,,,
2024-06-24,14.102362632751465,14.156678757611749,13.796219427819544,13.83572180722402,4092100.0,,,,,
2024-06-25,14.122114181518556,14.250497149019116,13.909788540721898,14.033233593109628,6048500.0,,,,,
2024-06-26,14.141865730285645,14.17643019629338,13.934477992428167,14.092488459880917,4915000.0,,,,,
2024-06-27,13.796219825744627,14.023358278418968,13.732027868728984,14.023358278418968,7199400.0,,,,,
2024-06-28,13.875224113464355,13.983855420801092,13.756716975875822,13.89497483215694,6670500.0,,,,,
2024-07-01,14.161617279052734,14.33937846488871,13.934477881394423,13.993731923943436,6892600.0,,,,,
2024-07-02,14.250497817993164,14.31468883385132,13.944353659303149,14.102363183087265,3012500.0,,,,,
2024-07-03,14.754152297973633,14.852908716949512,14.388755054660493,14.388755054660493,6416200.0,,,,,
2024-07-05,14.349252700805664,14.793654703360923,14.29987449123041,14.566516257850171,10921100.0,,,,,
2024-07-08,14.32950210571289,14.349252824626817,13.894974987874294,14.201119136433809,9213400.0,,,,,
2024-07-09,15.080048561096191,15.149177491388688,14.34925311050121,14.438133701912156,9770200.0,,,,,
2024-07-10,14.872660636901855,15.33681336547636,14.7936549352564,15.010918495706589,7899100.0,,,,,
2024-07-11,14.793655395507812,15.070173005342188,14.68502408280856,14.813407056986437,10027400.0,,,,,
2024-07-12,14.941789627075195,15.129425696992351,14.77390427629146,14.86278486691944,7837900.0,,,,,
2024-07-15,14.675148010253906,14.9319139543787,14.675148010253906,14.803530982316303,8460400.0,,,,,
2024-07-16,14.941789627075195,14.9911678376253,14.527014165351972,14.606018925507726,7367000.0,,,,,
2024-07-17,14.586268424987791,14.803531047766851,14.5072627218369,14.79365521714661,6020900.0,,,,,
2024-07-18,14.260372161865234,14.764028206036558,14.107300559275876,14.5763921391668,5444800.0,,,,,
2024-07-19,14.082612037658691,14.270248106025416,14.082612037658691,14.220869895883324,5234800.0,,,,,
2024-07-22,14.7047758102417,14.823282954211797,14.309751055196978,14.309751055196978,5450900.0,,,,,
2024-07-23,15.089923858642578,15.089923858642578,14.576392899194422,14.606019449863664,6149400.0,,,,,
2024-07-24,14.536890029907228,14.931913831612166,14.3887553979096,14.764028480434808,7895500.0,,,,,
2024-07-25,14.250497817993164,14.433195976689406,14.033234251884476,14.408507341777282,8273800.0,,,,,
2024-07-26,13.914727210998535,14.27024864211768,13.648085431300885,14.22087043012059,6582700.0,,,,,
2024-07-29,13.815970420837402,14.15174112334536,13.756717321460137,14.033233982779793,7840400.0,,,,,
2024-07-30,13.727089881896973,13.835722134184696,13.638210232494798,13.766592262234951,5480500.0,,,,,
2024-07-31,14.003607749938965,14.260372756068447,13.914727157051004,14.122114893185891,4873300.0,,,,,
2024-08-01,13.124678611755373,14.02335848897977,13.001233552975952,14.02335848897977,8800900.0,,,,,
2024-08-02,12.4630126953125,12.7691568474734,12.206246753733817,12.670400426308971,10524400.0,,,,,
2024-08-05,12.443262100219728,12.59139579163216,11.52483057639173,11.52483057639173,6171300.0,,,,,
2024-08-06,13.174057006835938,13.416009212391009,12.660525103102756,12.729654977412112,7657600.0,,,,,
2024-08-07,13.095051765441896,13.657960919376247,13.01110908969633,13.49007556788512,3919300.0,,,,,
2024-08-08,13.381443977355955,13.39131980766292,13.020984647450916,13.223434459688598,3566400.0,,,,,
2024-08-09,12.798783302307127,13.346879646269391,12.66052450206312,13.31231423985012,10491800.0,,,,,
2024-08-12,12.966669082641602,13.104927887477846,12.611147652534044,12.739529684825705,12268000.0,,,,,
2024-08-13,10.981672286987305,11.416199420157074,10.675529069437337,11.218686573182968,41560800.0,,,,,
2024-08-14,10.991547584533691,11.184121565000142,10.942169375185342,11.04092579388204,17198700.0,,,,,
2024-08-15,10.833538055419922,11.129806369353124,10.73478163683852,10.99154757170136,11269300.0,,,,,
2024-08-16,10.399011611938477,10.803911258875932,10.349633399475382,10.784160538977334,10637800.0,,,,,
2024-08-19,10.507643699645996,10.547146080622404,10.359509064626176,10.487892038252266,11063200.0,,,,,
2024-08-20,10.250877380371094,10.408886898542274,10.082992031861458,10.359508688661029,13905800.0,,,,,
2024-08-21,10.310131072998049,10.408887498452312,10.142246656623511,10.260753802081986,6842200.0,,,,,
2024-08-22,10.1224946975708,10.329882431486157,9.94473351369734,10.221251120125178,12301200.0,,,,,
2024-08-23,10.112618446350098,10.161996655573551,10.003987139507302,10.142245936970774,7022700.0,,,,,
2024-08-26,10.566896438598633,10.690341492651914,9.989173547956838,10.023738012401994,10035900.0,,,,,
2024-08-27,10.59652328491211,10.892791611307349,10.5668967348159,10.764408638475713,10758700.0,,,,,
2024-08-28,10.05336570739746,10.581710398772488,9.944733454868064,10.52739427250779,10117400.0,,,,,
2024-08-29,10.339757919311523,10.448389227071068,10.23408860719024,10.300255539961595,6261700.0,,,,,
2024-08-30,10.310131072998049,10.58664868754556,10.176811122989182,10.54714630572607,8606300.0,,,,,
2024-09-03,10.221251487731934,10.369385185080075,10.122495061625786,10.1521216127332,6452000.0,,,,,
