Date,Close,High,Low,Open,Volume,"('Close', 'KTOS')","('High', 'KTOS')","('Low', 'KTOS')","('Open', 'KTOS')","('Volume', 'KTOS')"
2024-06-03,21.770000457763672,22.07999992370605,21.540000915527344,21.90999984741211,854400.0,,,,,
2024-06-04,21.100000381469727,21.65999984741211,21.059999465942383,21.65999984741211,963100.0,,,,,
2024-06-05,21.299999237060547,21.3700008392334,20.920000076293945,21.100000381469727,620700.0,,,,,
2024-06-06,20.799999237060547,21.209999084472656,20.780000686645508,21.1200008392334,562200.0,,,,,
2024-06-07,20.3799991607666,20.739999771118164,20.309999465942383,20.6299991607666,754000.0,,,,,
2024-06-10,20.459999084472656,20.739999771118164,20.299999237060547,20.3700008392334,587100.0,,,,,
2024-06-11,20.239999771118164,20.350000381469727,20.06999969482422,20.299999237060547,711800.0,,,,,
2024-06-12,20.459999084472656,20.780000686645508,20.36000061035156,20.729999542236328,576500.0,,,,,
2024-06-13,20.09000015258789,20.46999931335449,19.86000061035156,20.459999084472656,833700.0,,,,,
2024-06-14,19.799999237060547,19.82999992370605,19.36000061035156,19.799999237060547,670500.0,,,,,
2024-06-17,19.75,19.84000015258789,19.229999542236328,19.600000381469727,1108300.0,,,,,
2024-06-18,20.200000762939453,20.229999542236328,19.559999465942383,19.770000457763672,1025000.0,,,,,
2024-06-20,20.15999984741211,20.309999465942383,20.059999465942383,20.170000076293945,935700.0,,,,,
2024-06-21,20.649999618530277,20.68000030517578,19.90999984741211,20.1200008392334,3928700.0,,,,,
2024-06-24,20.479999542236328,21.459999084472656,20.459999084472656,20.6299991607666,1294400.0,,,,,
2024-06-25,20.15999984741211,20.36000061035156,19.950000762939453,20.26000022888184,847300.0,,,,,
2024-06-26,19.809999465942383,19.93000030517578,19.57999992370605,19.93000030517578,902200.0,,,,,
2024-06-27,19.96999931335449,20.049999237060547,19.670000076293945,19.790000915527344,574700.0,,,,,
2024-06-28,20.01000022888184,20.489999771118164,19.780000686645508,20.15999984741211,4160500.0,,,,,
2024-07-01,19.739999771118164,20.100000381469727,19.540000915527344,19.979999542236328,920000.0,,,,,
2024-07-02,20.32999992370605,20.36000061035156,19.670000076293945,19.709999084472656,955100.0,,,,,
2024-07-03,20.479999542236328,20.61000061035156,20.229999542236328,20.32999992370605,448100.0,,,,,
2024-07-05,20.6200008392334,20.65999984741211,20.149999618530277,20.350000381469727,568000.0,,,,,
2024-07-08,20.780000686645508,21.280000686645508,20.75,20.809999465942383,642100.0,,,,,
2024-07-09,20.43000030517578,20.96999931335449,20.399999618530277,20.75,827400.0,,,,,
2024-07-10,20.63999938964844,20.63999938964844,20.3700008392334,20.5,695600.0,,,,,
2024-07-11,21.100000381469727,21.25,20.81999969482422,21.100000381469727,782700.0,,,,,
2024-07-12,21.01000022888184,21.420000076293945,20.979999542236328,21.31999969482422,670700.0,,,,,
2024-07-15,21.46999931335449,21.540000915527344,21.1299991607666,21.229999542236328,815800.0,,,,,
2024-07-16,22.06999969482422,22.11000061035156,21.6200008392334,21.670000076293945,1022000.0,,,,,
2024-07-17,21.71999931335449,22.290000915527344,21.520000457763672,21.88999938964844,993400.0,,,,,
2024-07-18,21.299999237060547,21.96999931335449,21.209999084472656,21.559999465942383,643600.0,,,,,
2024-07-19,20.96999931335449,21.399999618530277,20.82999992370605,21.399999618530277,615200.0,,,,,
2024-07-22,21.399999618530277,21.520000457763672,20.809999465942383,21.1200008392334,632100.0,,,,,
2024-07-23,22.540000915527344,22.56999969482422,21.459999084472656,21.459999084472656,1116900.0,,,,,
2024-07-24,21.799999237060547,22.690000534057617,21.790000915527344,22.3799991607666,1145400.0,,,,,
2024-07-25,22.25,22.84000015258789,21.86000061035156,21.899999618530277,1101700.0,,,,,
2024-07-26,22.65999984741211,22.84000015258789,22.450000762939453,22.700000762939453,681100.0,,,,,
2024-07-29,22.56999969482422,22.84000015258789,22.440000534057617,22.700000762939453,733600.0,,,,,
2024-07-30,22.38999938964844,22.8700008392334,22.15999984741211,22.65999984741211,1067100.0,,,,,
2024-07-31,22.540000915527344,22.959999084472656,22.26000022888184,22.65999984741211,751300.0,,,,,
2024-08-01,22.030000686645508,22.88999938964844,21.56999969482422,22.540000915527344,789300.0,,,,,
2024-08-02,20.979999542236328,21.229999542236328,20.489999771118164,21.149999618530277,837500.0,,,,,
2024-08-05,20.25,20.459999084472656,19.5,19.75,849400.0,,,,,
2024-08-06,20.36000061035156,20.780000686645508,20.01000022888184,20.13999938964844,650100.0,,,,,
2024-08-07,20.06999969482422,20.81999969482422,20.020000457763672,20.559999465942383,826700.0,,,,,
2024-08-08,19.75,20.18000030517578,17.90999984741211,19.059999465942383,1986400.0,,,,,
2024-08-09,19.729999542236328,20.200000762939453,19.649999618530277,19.899999618530277,1020400.0,,,,,
2024-08-12,19.6200008392334,20.049999237060547,19.36000061035156,19.96999931335449,876200.0,,,,,
2024-08-13,19.84000015258789,19.899999618530277,19.559999465942383,19.84000015258789,687900.0,,,,,
2024-08-14,19.84000015258789,20.309999465942383,19.690000534057617,19.950000762939453,1592500.0,,,,,
2024-08-15,20.239999771118164,20.32999992370605,19.950000762939453,20.209999084472656,706500.0,,,,,
2024-08-16,21.15999984741211,21.600000381469727,20.3700008392334,20.399999618530277,1555200.0,,,,,
2024-08-19,21.3799991607666,21.5,21.0,21.15999984741211,870900.0,,,,,
2024-08-20,20.790000915527344,21.3799991607666,20.57999992370605,21.3700008392334,723000.0,,,,,
2024-08-21,20.950000762939453,21.020000457763672,20.700000762939453,20.940000534057617,463900.0,,,,,
2024-08-22,21.649999618530277,21.700000762939453,21.200000762939453,21.290000915527344,810200.0,,,,,
2024-08-23,22.770000457763672,22.989999771118164,21.76000022888184,21.76000022888184,1563800.0,,,,,
2024-08-26,22.57999992370605,23.18000030517578,22.26000022888184,22.950000762939453,1130000.0,,,,,
2024-08-27,22.299999237060547,22.600000381469727,22.209999084472656,22.51000022888184,703000.0,,,,,
2024-08-28,22.520000457763672,22.90999984741211,22.299999237060547,22.299999237060547,737000.0,,,,,
2024-08-29,22.57999992370605,23.229999542236328,22.5,22.6200008392334,1185900.0,,,,,
2024-08-30,22.940000534057617,23.01000022888184,22.40999984741211,22.729999542236328,738300.0,,,,,
2024-09-03,21.93000030517578,22.799999237060547,21.899999618530277,22.690000534057617,922000.0,,,,,
2024-09-04,22.06999969482422,22.63999938964844,21.88999938964844,21.989999771118164,839700.0,,,,,
2024-09-05,21.84000015258789,22.21999931335449,21.75,22.18000030517578,536300.0,,,,,
2024-09-06,21.09000015258789,21.88999938964844,20.979999542236328,21.709999084472656,886400.0,,,,,
2024-09-09,21.36000061035156,21.600000381469727,21.06999969482422,21.200000762939453,803100.0,,,,,
2024-09-10,21.21999931335449,21.489999771118164,20.899999618530277,21.489999771118164,594000.0,,,,,
2024-09-11,21.530000686645508,21.56999969482422,20.82999992370605,21.049999237060547,583200.0,,,,,
2024-09-12,21.979999542236328,22.049999237060547,21.399999618530277,21.530000686645508,524400.0,,,,,
2024-09-13,22.489999771118164,22.56999969482422,22.100000381469727,22.200000762939453,774500.0,,,,,
2024-09-16,22.149999618530277,22.5,21.780000686645508,22.5,930400.0,,,,,
2024-09-17,22.43000030517578,22.6299991607666,22.170000076293945,22.38999938964844,1061400.0,,,,,
2024-09-18,23.40999984741211,23.979999542236328,22.479999542236328,22.57999992370605,1964300.0,,,,,
2024-09-19,22.799999237060547,24.07999992370605,22.3799991607666,23.979999542236328,1538200.0,,,,,
2024-09-20,22.90999984741211,23.32999992370605,22.63999938964844,22.76000022888184,3798900.0,,,,,
2024-09-23,23.549999237060547,23.950000762939453,23.100000381469727,23.3700008392334,1164800.0,,,,,
2024-09-24,23.21999931335449,23.549999237060547,23.06999969482422,23.549999237060547,771900.0,,,,,
2024-09-25,23.059999465942383,23.309999465942383,22.989999771118164,23.25,784700.0,,,,,
2024-09-26,23.190000534057617,23.56999969482422,23.149999618530277,23.350000381469727,722800.0,,,,,
2024-09-27,23.290000915527344,23.68000030517578,23.200000762939453,23.40999984741211,989900.0,,,,,
2024-09-30,23.299999237060547,23.61000061035156,23.06999969482422,23.190000534057617,602500.0,,,,,
2024-10-01,24.81999969482422,25.1299991607666,22.950000762939453,23.309999465942383,2266700.0,,,,,
2024-10-02,25.34000015258789,25.51000022888184,24.68000030517578,25.01000022888184,1667200.0,,,,,
2024-10-03,25.18000030517578,25.3799991607666,24.93000030517578,25.21999931335449,1228600.0,,,,,
2024-10-04,24.75,25.31999969482422,24.31999969482422,25.209999084472656,1270700.0,,,,,
2024-10-07,24.790000915527344,24.989999771118164,24.5,24.850000381469727,637400.0,,,,,
2024-10-08,25.06999969482422,25.450000762939453,24.790000915527344,24.790000915527344,950000.0,,,,,
2024-10-09,24.959999084472656,25.200000762939453,24.68000030517578,25.0,706200.0,,,,,
2024-10-10,24.43000030517578,24.84000015258789,24.190000534057617,24.649999618530277,777300.0,,,,,
2024-10-11,25.15999984741211,25.25,24.43000030517578,24.459999084472656,849300.0,,,,,
2024-10-14,25.350000381469727,25.46999931335449,25.09000015258789,25.25,617400.0,,,,,
2024-10-15,25.299999237060547,25.40999984741211,24.57999992370605,25.3700008392334,1147200.0,,,,,
2024-10-16,25.739999771118164,25.81999969482422,25.3799991607666,25.399999618530277,866700.0,,,,,
2024-10-17,25.21999931335449,25.90999984741211,25.200000762939453,25.739999771118164,556900.0,,,,,
2024-10-18,24.850000381469727,25.270000457763672,24.82999992370605,25.15999984741211,576800.0,,,,,
2024-10-21,24.670000076293945,25.11000061035156,24.559999465942383,24.959999084472656,469000.0,,,,,
2024-10-22,24.299999237060547,24.670000076293945,24.209999084472656,24.600000381469727,522700.0,,,,,
2024-10-23,24.01000022888184,24.399999618530277,23.780000686645508,24.26000022888184,697300.0,,,,,
2024-10-24,23.93000030517578,24.40999984741211,23.88999938964844,24.0,521800.0,,,,,
2024-10-25,23.950000762939453,24.43000030517578,23.950000762939453,24.170000076293945,524600.0,,,,,
2024-10-28,24.200000762939453,24.420000076293945,23.82999992370605,24.200000762939453,718900.0,,,,,
2024-10-29,24.190000534057617,24.31999969482422,23.88999938964844,24.1200008392334,415000.0,,,,,
2024-10-30,23.59000015258789,24.25,23.31999969482422,23.809999465942383,1240500.0,,,,,
2024-10-31,22.71999931335449,23.65999984741211,22.690000534057617,23.59000015258789,1094800.0,,,,,
2024-11-01,22.8700008392334,23.209999084472656,22.739999771118164,22.81999969482422,697000.0,,,,,
2024-11-04,22.989999771118164,23.18000030517578,22.770000457763672,22.799999237060547,634300.0,,,,,
2024-11-05,23.190000534057617,23.36000061035156,23.0,23.059999465942383,891800.0,,,,,
2024-11-06,24.270000457763672,24.920000076293945,23.88999938964844,24.71999931335449,1736500.0,,,,,
2024-11-07,23.81999969482422,24.479999542236328,23.809999465942383,24.46999931335449,1460300.0,,,,,
2024-11-08,25.96999931335449,26.209999084472656,24.06999969482422,24.07999992370605,2052500.0,,,,,
2024-11-11,27.07999992370605,27.530000686645508,26.309999465942383,26.56999969482422,1985700.0,,,,,
2024-11-12,27.26000022888184,27.700000762939453,26.75,26.96999931335449,1582100.0,,,,,
2024-11-13,27.729999542236328,28.6200008392334,27.530000686645508,27.57999992370605,1548700.0,,,,,
2024-11-14,25.280000686645508,27.96999931335449,25.200000762939453,27.65999984741211,1637300.0,,,,,
2024-11-15,24.420000076293945,25.530000686645508,24.3700008392334,25.530000686645508,1394500.0,,,,,
2024-11-18,24.3799991607666,24.809999465942383,24.34000015258789,24.489999771118164,1026600.0,,,,,
2024-11-19,25.049999237060547,25.07999992370605,24.3799991607666,24.63999938964844,1312800.0,,,,,
2024-11-20,25.21999931335449,25.31999969482422,24.700000762939453,25.01000022888184,1207600.0,,,,,
2024-11-21,26.239999771118164,26.36000061035156,25.020000457763672,25.36000061035156,1114700.0,,,,,
2024-11-22,26.6299991607666,26.850000381469727,26.170000076293945,26.479999542236328,839900.0,,,,,
2024-11-25,26.40999984741211,27.200000762939453,26.170000076293945,27.049999237060547,1162200.0,,,,,
2024-11-26,27.239999771118164,27.530000686645508,26.239999771118164,26.280000686645508,1117800.0,,,,,
2024-11-27,26.950000762939453,27.65999984741211,26.43000030517578,27.5,911500.0,,,,,
2024-11-29,27.09000015258789,27.440000534057617,26.88999938964844,27.32999992370605,593100.0,,,,,
2024-12-02,26.90999984741211,27.209999084472656,26.40999984741211,27.18000030517578,851800.0,,,,,
2024-12-03,26.36000061035156,27.07999992370605,26.030000686645508,27.049999237060547,905800.0,,,,,
2024-12-04,27.950000762939453,28.040000915527344,26.280000686645508,26.420000076293945,1119800.0,,,,,
2024-12-05,27.299999237060547,27.770000457763672,27.270000457763672,27.76000022888184,1211400.0,,,,,
2024-12-06,27.989999771118164,28.06999969482422,27.38999938964844,27.6200008392334,840000.0,,,,,
2024-12-09,27.229999542236328,28.3700008392334,26.84000015258789,28.299999237060547,1098000.0,,,,,
2024-12-10,27.3700008392334,27.670000076293945,27.049999237060547,27.200000762939453,816500.0,,,,,
2024-12-11,27.34000015258789,27.6200008392334,27.149999618530277,27.61000061035156,637000.0,,,,,
2024-12-12,26.5,27.690000534057617,26.479999542236328,27.209999084472656,676300.0,,,,,
2024-12-13,26.84000015258789,27.36000061035156,26.5,26.5,804700.0,,,,,
2024-12-16,28.290000915527344,28.709999084472656,27.36000061035156,27.790000915527344,2628200.0,,,,,
2024-12-17,27.25,28.239999771118164,27.11000061035156,28.229999542236328,1428400.0,,,,,
2024-12-18,25.51000022888184,27.31999969482422,25.170000076293945,27.21999931335449,1738300.0,,,,,
2024-12-19,25.600000381469727,26.3700008392334,25.26000022888184,26.020000457763672,1409100.0,,,,,
2024-12-20,25.8700008392334,26.11000061035156,25.040000915527344,25.059999465942383,2601100.0,,,,,
2024-12-23,25.989999771118164,26.3700008392334,25.709999084472656,26.3700008392334,957000.0,,,,,
2024-12-24,26.65999984741211,26.71999931335449,25.82999992370605,26.059999465942383,464900.0,,,,,
2024-12-26,26.75,26.8799991607666,26.26000022888184,26.559999465942383,763900.0,,,,,
2024-12-27,26.520000457763672,27.270000457763672,26.350000381469727,26.920000076293945,1029000.0,,,,,
2024-12-30,26.520000457763672,26.780000686645508,25.63999938964844,26.1299991607666,851300.0,,,,,
2024-12-31,26.3799991607666,26.850000381469727,26.25,26.65999984741211,892200.0,,,,,
2025-01-02,26.3799991607666,27.0,26.149999618530277,26.3700008392334,876500.0,,,,,
2025-01-03,27.479999542236328,27.540000915527344,26.399999618530277,26.399999618530277,931500.0,,,,,
2025-01-06,29.530000686645508,29.959999084472656,28.399999618530277,29.399999618530277,3722400.0,,,,,
2025-01-07,28.61000061035156,30.38999938964844,28.36000061035156,29.8799991607666,2391000.0,,,,,
2025-01-08,28.940000534057617,28.959999084472656,27.3799991607666,28.299999237060547,1791600.0,,,,,
2025-01-10,29.3700008392334,29.690000534057617,28.07999992370605,28.229999542236328,1746800.0,,,,,
2025-01-13,30.88999938964844,31.190000534057617,29.3700008392334,29.700000762939453,3185200.0,,,,,
2025-01-14,32.7599983215332,33.09000015258789,31.420000076293945,31.600000381469727,2916400.0,,,,,
2025-01-15,34.04999923706055,34.33000183105469,32.83000183105469,33.29999923706055,4039500.0,,,,,
2025-01-16,33.61000061035156,34.83000183105469,33.25,34.130001068115234,2589500.0,,,,,
2025-01-17,33.619998931884766,34.529998779296875,33.20000076293945,33.84000015258789,4950400.0,,,,,
2025-01-21,35.220001220703125,35.310001373291016,33.779998779296875,34.0099983215332,3105400.0,,,,,
2025-01-22,34.95000076293945,35.65999984741211,34.689998626708984,35.209999084472656,1830500.0,,,,,
2025-01-23,34.56999969482422,35.220001220703125,34.33000183105469,34.83000183105469,2874700.0,,,,,
2025-01-24,34.130001068115234,34.849998474121094,33.9900016784668,34.40999984741211,1613400.0,,,,,
2025-01-27,33.47999954223633,33.77000045776367,32.58000183105469,33.459999084472656,1869000.0,,,,,
2025-01-28,33.47999954223633,35.209999084472656,33.220001220703125,33.5,2078900.0,,,,,
