Date,Close,High,Low,Open,Volume,"('Close', 'UMAC')","('High', 'UMAC')","('Low', 'UMAC')","('Open', 'UMAC')","('Volume', 'UMAC')"
2024-08-15,1.649999976158142,1.7300000190734863,1.3200000524520874,1.7000000476837158,245800.0,,,,,
2024-08-16,1.4500000476837158,1.590000033378601,1.3799999952316284,1.4900000095367432,360800.0,,,,,
2024-08-19,1.590000033378601,1.590000033378601,1.409999966621399,1.4500000476837158,115800.0,,,,,
2024-08-20,1.590000033378601,1.7000000476837158,1.5499999523162842,1.6200000047683716,78600.0,,,,,
2024-08-21,1.7999999523162842,1.840000033378601,1.5800000429153442,1.5800000429153442,62300.0,,,,,
2024-08-22,1.7699999809265137,1.8200000524520876,1.7300000190734863,1.8200000524520876,39500.0,,,,,
2024-08-23,1.899999976158142,1.899999976158142,1.7599999904632568,1.7599999904632568,127200.0,,,,,
2024-08-26,1.850000023841858,1.919999957084656,1.7699999809265137,1.8899999856948853,57900.0,,,,,
2024-08-27,1.7799999713897705,1.8650000095367432,1.7100000381469729,1.850000023841858,92500.0,,,,,
2024-08-28,1.7000000476837158,1.7999999523162842,1.649999976158142,1.7799999713897705,33900.0,,,,,
2024-08-29,1.7599999904632568,1.809999942779541,1.690000057220459,1.7300000190734863,39200.0,,,,,
2024-08-30,1.6299999952316284,1.8200000524520876,1.600000023841858,1.649999976158142,84800.0,,,,,
2024-09-03,1.809999942779541,1.809999942779541,1.5800000429153442,1.7300000190734863,82100.0,,,,,
2024-09-04,1.7899999618530271,1.8600000143051147,1.6699999570846558,1.8600000143051147,101500.0,,,,,
2024-09-05,1.830000042915344,1.830000042915344,1.7000000476837158,1.809999942779541,42700.0,,,,,
2024-09-06,1.690000057220459,1.840000033378601,1.659999966621399,1.840000033378601,50600.0,,,,,
2024-09-09,1.6200000047683716,1.7130000591278076,1.5499999523162842,1.690000057220459,61100.0,,,,,
2024-09-10,1.6699999570846558,1.787999987602234,1.5700000524520874,1.6100000143051147,43300.0,,,,,
2024-09-11,1.7000000476837158,1.7400000095367432,1.600000023841858,1.6200000047683716,34300.0,,,,,
2024-09-12,1.659999966621399,1.7300000190734863,1.6299999952316284,1.7300000190734863,15900.0,,,,,
2024-09-13,1.7100000381469729,1.7200000286102295,1.6699999570846558,1.6799999475479126,25400.0,,,,,
2024-09-16,1.7200000286102295,1.7549999952316284,1.6100000143051147,1.7100000381469729,36000.0,,,,,
2024-09-17,1.6039999723434448,1.7200000286102295,1.600000023841858,1.690000057220459,53400.0,,,,,
2024-09-18,1.5800000429153442,1.7000000476837158,1.559999942779541,1.6100000143051147,20100.0,,,,,
2024-09-19,1.6260000467300415,1.6799999475479126,1.5800000429153442,1.649999976158142,38900.0,,,,,
2024-09-20,1.649999976158142,1.690999984741211,1.6200000047683716,1.6799999475479126,25900.0,,,,,
2024-09-23,1.6399999856948853,1.690000057220459,1.559999942779541,1.690000057220459,56200.0,,,,,
2024-09-24,1.5399999618530271,1.6299999952316284,1.5199999809265137,1.5199999809265137,35000.0,,,,,
2024-09-25,1.465000033378601,1.5700000524520874,1.465000033378601,1.5700000524520874,38600.0,,,,,
2024-09-26,1.4240000247955322,1.5800000429153442,1.3799999952316284,1.440000057220459,69700.0,,,,,
2024-09-27,1.4900000095367432,1.5369999408721924,1.4450000524520874,1.5299999713897705,19700.0,,,,,
2024-09-30,1.5199999809265137,1.5199999809265137,1.4500000476837158,1.4700000286102295,22400.0,,,,,
2024-10-01,1.5299999713897705,1.562000036239624,1.5199999809265137,1.5399999618530271,24900.0,,,,,
2024-10-02,1.5199999809265137,1.5579999685287476,1.4539999961853027,1.4800000190734863,17200.0,,,,,
2024-10-03,1.5199999809265137,1.559999942779541,1.4869999885559082,1.559999942779541,9800.0,,,,,
2024-10-04,1.4900000095367432,1.5399999618530271,1.4199999570846558,1.534999966621399,40300.0,,,,,
2024-10-07,1.4500000476837158,1.5299999713897705,1.409999966621399,1.4500000476837158,28100.0,,,,,
2024-10-08,1.3899999856948853,1.5299999713897705,1.3300000429153442,1.5299999713897705,98100.0,,,,,
2024-10-09,1.4500000476837158,1.4500000476837158,1.2899999618530271,1.2899999618530271,35100.0,,,,,
2024-10-10,1.4800000190734863,1.5499999523162842,1.440000057220459,1.4500000476837158,43700.0,,,,,
2024-10-11,1.47599995136261,1.5499999523162842,1.2799999713897705,1.5399999618530271,51100.0,,,,,
2024-10-14,1.4800000190734863,1.5399999618530271,1.399999976158142,1.5,126700.0,,,,,
2024-10-15,1.5,1.5700000524520874,1.440000057220459,1.4800000190734863,39300.0,,,,,
2024-10-16,1.5399999618530271,1.559999942779541,1.5099999904632568,1.559999942779541,17100.0,,,,,
2024-10-17,1.5199999809265137,1.5549999475479126,1.5199999809265137,1.5399999618530271,10800.0,,,,,
2024-10-18,1.5700000524520874,1.6200000047683716,1.5099999904632568,1.6200000047683716,32000.0,,,,,
2024-10-21,1.4800000190734863,1.6200000047683716,1.4700000286102295,1.5399999618530271,44900.0,,,,,
2024-10-22,1.4500000476837158,1.565999984741211,1.4500000476837158,1.5,49200.0,,,,,
2024-10-23,1.5099999904632568,1.5360000133514404,1.4500000476837158,1.4700000286102295,64600.0,,,,,
2024-10-24,1.5499999523162842,1.5700000524520874,1.5,1.5,22100.0,,,,,
2024-10-25,1.6100000143051147,1.6100000143051147,1.5,1.5199999809265137,36400.0,,,,,
2024-10-28,1.5099999904632568,1.649999976158142,1.4299999475479126,1.649999976158142,71100.0,,,,,
2024-10-29,1.4800000190734863,1.6399999856948853,1.4500000476837158,1.4800000190734863,34500.0,,,,,
2024-10-30,1.659999966621399,1.7100000381469729,1.4700000286102295,1.5700000524520874,182100.0,,,,,
2024-10-31,1.870000004768372,1.8799999952316284,1.5800000429153442,1.7100000381469729,218100.0,,,,,
2024-11-01,1.830000042915344,2.009999990463257,1.6699999570846558,1.909999966621399,141400.0,,,,,
2024-11-04,1.919999957084656,1.919999957084656,1.7000000476837158,1.8600000143051147,53800.0,,,,,
2024-11-05,1.9600000381469729,2.109999895095825,1.919999957084656,1.9900000095367432,71100.0,,,,,
2024-11-06,1.899999976158142,2.0899999141693115,1.7699999809265137,2.009999990463257,293400.0,,,,,
2024-11-07,2.490000009536743,2.490000009536743,1.8899999856948853,1.940000057220459,265000.0,,,,,
2024-11-08,3.1600000858306885,3.200000047683716,2.4210000038146973,2.5199999809265137,398000.0,,,,,
2024-11-11,3.2300000190734863,3.509999990463257,2.5899999141693115,3.2100000381469727,246500.0,,,,,
2024-11-12,2.819999933242798,3.180000066757202,2.450000047683716,3.0,153700.0,,,,,
2024-11-13,3.0799999237060547,3.5299999713897705,2.7179999351501465,2.890000104904175,147300.0,,,,,
2024-11-14,3.220000028610229,3.400000095367432,3.0799999237060547,3.0899999141693115,112300.0,,,,,
2024-11-15,2.8299999237060547,3.1700000762939453,2.3399999141693115,3.1700000762939453,183800.0,,,,,
2024-11-18,2.700000047683716,3.039999961853028,2.5999999046325684,2.740000009536743,106400.0,,,,,
2024-11-19,2.880000114440918,2.940000057220459,2.549999952316284,2.680000066757202,58300.0,,,,,
2024-11-20,3.7899999618530273,4.300000190734863,2.9100000858306885,2.9100000858306885,651200.0,,,,,
2024-11-21,3.809999942779541,4.059999942779541,3.220000028610229,3.839999914169312,402500.0,,,,,
2024-11-22,4.400000095367432,5.206999778747559,3.875,3.880000114440918,461900.0,,,,,
2024-11-25,5.909999847412109,6.5,4.5,5.340000152587891,983200.0,,,,,
2024-11-26,5.360000133514404,6.849999904632568,4.769999980926514,6.78000020980835,691400.0,,,,,
2024-11-27,9.890000343322754,11.670000076293944,7.190000057220459,10.159000396728516,56839000.0,,,,,
2024-11-29,18.729999542236328,19.5,12.800000190734863,14.25,62631500.0,,,,,
2024-12-02,15.06999969482422,23.6200008392334,14.0,22.170000076293945,31674000.0,,,,,
2024-12-03,11.850000381469728,13.3100004196167,11.010000228881836,13.050000190734863,10890800.0,,,,,
2024-12-04,9.0,11.380000114440918,8.835000038146973,11.0,9971200.0,,,,,
2024-12-05,10.25,10.90999984741211,8.979999542236328,8.989999771118164,8014700.0,,,,,
2024-12-06,8.710000038146973,10.029999732971191,8.579999923706055,9.920000076293944,4191000.0,,,,,
2024-12-09,8.739999771118164,9.979999542236328,8.079999923706055,9.0,4562400.0,,,,,
2024-12-10,9.279999732971191,9.949999809265137,8.75,8.930000305175781,3580100.0,,,,,
2024-12-11,8.800000190734863,9.928000450134276,8.609999656677246,9.84000015258789,2512500.0,,,,,
2024-12-12,8.850000381469727,9.659000396728516,8.619999885559082,9.0,1663400.0,,,,,
2024-12-13,11.100000381469728,11.149999618530272,8.899999618530273,8.970000267028809,6912600.0,,,,,
2024-12-16,13.09000015258789,13.75,11.600000381469728,12.59000015258789,10108400.0,,,,,
2024-12-17,11.229999542236328,12.380000114440918,10.600000381469728,12.06999969482422,4004000.0,,,,,
2024-12-18,11.600000381469728,13.291000366210938,11.039999961853027,12.1899995803833,4663200.0,,,,,
2024-12-19,10.550000190734863,12.5,10.31999969482422,12.210000038146973,2903300.0,,,,,
2024-12-20,12.609999656677246,12.9399995803833,10.199999809265137,10.369999885559082,3747300.0,,,,,
2024-12-23,15.579999923706056,15.9399995803833,11.630000114440918,12.609999656677246,8222900.0,,,,,
2024-12-24,14.59000015258789,16.290000915527344,14.300000190734863,14.649999618530272,3423700.0,,,,,
2024-12-26,17.540000915527344,17.959999084472656,15.336999893188477,15.479999542236328,5889400.0,,,,,
2024-12-27,16.969999313354492,19.399999618530277,15.600000381469728,18.18000030517578,4932800.0,,,,,
2024-12-30,19.309999465942383,21.649999618530277,15.199999809265137,16.540000915527344,6800100.0,,,,,
2024-12-31,16.81999969482422,19.229999542236328,15.90999984741211,18.96999931335449,3985900.0,,,,,
2025-01-02,15.93000030517578,16.8799991607666,14.5600004196167,16.809999465942383,2831100.0,,,,,
2025-01-03,16.68000030517578,17.5,16.0,16.399999618530273,2876600.0,,,,,
2025-01-06,16.459999084472656,17.420000076293945,15.699999809265137,16.700000762939453,2831500.0,,,,,
2025-01-07,14.68000030517578,16.5,14.5,16.489999771118164,2163000.0,,,,,
2025-01-08,12.380000114440918,13.949999809265137,11.850000381469728,13.949999809265137,2463600.0,,,,,
2025-01-10,13.0,13.972999572753906,12.640000343322754,12.84000015258789,1771600.0,,,,,
2025-01-13,11.0600004196167,12.359999656677246,10.800999641418455,11.899999618530272,1741100.0,,,,,
2025-01-14,11.989999771118164,12.6899995803833,11.5,11.720000267028809,1712300.0,,,,,
2025-01-15,12.989999771118164,13.550000190734863,12.300000190734863,12.399999618530272,1559100.0,,,,,
2025-01-16,13.470000267028809,13.68000030517578,12.270000457763672,13.399999618530272,1469500.0,,,,,
2025-01-17,12.949999809265137,14.699999809265137,12.609999656677246,13.90999984741211,2382800.0,,,,,
2025-01-21,14.760000228881836,14.925000190734863,13.010000228881836,13.600000381469728,1979700.0,,,,,
2025-01-22,14.5,15.25,13.914999961853027,15.130000114440918,1459400.0,,,,,
2025-01-23,13.529999732971191,14.4399995803833,13.149999618530272,13.899999618530272,1283900.0,,,,,
2025-01-24,13.68000030517578,14.157999992370604,13.28600025177002,13.800000190734863,1053800.0,,,,,
2025-01-27,12.06999969482422,12.970000267028809,11.859999656677246,12.84000015258789,1234900.0,,,,,
2025-01-28,12.010000228881836,12.449999809265137,11.550000190734863,12.34000015258789,865100.0,,,,,
2025-01-29,11.289999961853027,12.140000343322754,10.899999618530272,12.09000015258789,898800.0,,,,,
2025-01-30,11.979999542236328,12.149999618530272,11.505000114440918,11.56999969482422,741100.0,,,,,
2025-01-31,12.039999961853027,13.149999618530272,11.734999656677246,12.100000381469728,1383700.0,,,,,
2025-02-03,12.0,12.329999923706056,10.70400047302246,11.100000381469728,960900.0,,,,,
2025-02-04,11.829999923706056,12.22599983215332,11.56999969482422,12.18000030517578,870500.0,,,,,
2025-02-05,11.600000381469728,12.390000343322754,11.600000381469728,11.890000343322754,848000.0,,,,,
2025-02-06,11.949999809265137,12.59000015258789,11.359999656677246,11.800000190734863,1130700.0,,,,,
2025-02-07,11.649999618530272,12.81999969482422,11.430999755859377,11.75,1499900.0,,,,,
2025-02-10,12.170000076293944,12.649999618530272,11.600000381469728,12.020000457763672,1393500.0,,,,,
2025-02-11,11.6899995803833,12.18000030517578,11.56999969482422,11.779999732971191,854500.0,,,,,
2025-02-12,12.170000076293944,12.350000381469728,11.520000457763672,11.880000114440918,1008300.0,,,,,
2025-02-13,11.899999618530272,12.31999969482422,11.357000350952148,12.0,1244400.0,,,,,
2025-02-14,11.630000114440918,13.760000228881836,11.479999542236328,12.0,3172700.0,,,,,
2025-02-18,10.960000038146973,12.199999809265137,10.64900016784668,11.770000457763672,1576900.0,,,,,
2025-02-19,11.470000267028809,11.890000343322754,10.710000038146973,10.869999885559082,1036200.0,,,,,
2025-02-20,11.079999923706056,11.729999542236328,10.699999809265137,11.449999809265137,719400.0,,,,,
2025-02-21,10.220000267028809,11.300000190734863,10.130000114440918,11.18000030517578,858500.0,,,,,
2025-02-24,8.369999885559082,10.045000076293944,8.345000267028809,10.0,1626500.0,,,,,
2025-02-25,9.0,9.31999969482422,7.980000019073486,9.262999534606934,1325000.0,,,,,
2025-02-26,8.84000015258789,9.25,7.75,9.050000190734863,2238100.0,,,,,
2025-02-27,6.869999885559082,8.755000114440918,6.670000076293945,8.755000114440918,2246600.0,,,,,
2025-02-28,7.179999828338623,7.460000038146973,6.460000038146973,6.53000020980835,1181500.0,,,,,
2025-03-03,6.050000190734863,7.479000091552734,5.900000095367432,7.46999979019165,1074700.0,,,,,
2025-03-04,5.840000152587891,6.170000076293945,5.449999809265137,5.570000171661377,1330100.0,,,,,
2025-03-05,6.190000057220459,6.28000020980835,5.53000020980835,5.869999885559082,1066800.0,,,,,
2025-03-06,5.730000019073486,6.260000228881836,5.684999942779541,5.96999979019165,621000.0,,,,,
2025-03-07,6.170000076293945,6.25,5.300000190734863,5.570000171661377,1181300.0,,,,,
2025-03-10,5.480000019073486,6.0,5.349999904632568,5.880000114440918,762000.0,,,,,
2025-03-11,5.690000057220459,5.75,5.210000038146973,5.53000020980835,658600.0,,,,,
2025-03-12,6.099999904632568,6.239999771118164,5.710000038146973,6.059999942779541,537300.0,,,,,
2025-03-13,5.659999847412109,6.570000171661377,5.599999904632568,6.110000133514404,956900.0,,,,,
2025-03-14,6.400000095367432,6.460000038146973,5.789999961853027,5.800000190734863,728600.0,,,,,
2025-03-17,7.949999809265137,7.980000019073486,6.760000228881836,6.789999961853027,2395300.0,,,,,
2025-03-18,7.400000095367432,7.730000019073486,7.119999885559082,7.510000228881836,740200.0,,,,,
2025-03-19,7.170000076293945,7.900000095367432,7.050000190734863,7.630000114440918,826800.0,,,,,
2025-03-20,6.889999866485596,7.360000133514404,6.599999904632568,7.0,693700.0,,,,,
2025-03-21,7.340000152587891,7.639999866485596,6.849999904632568,6.849999904632568,909700.0,,,,,
2025-03-24,7.679999828338623,7.699999809265137,7.050000190734863,7.510000228881836,951700.0,,,,,
2025-03-25,7.230000019073486,7.619999885559082,7.119999885559082,7.610000133514404,486400.0,,,,,
2025-03-26,6.940000057220459,7.300000190734863,6.78000020980835,7.159999847412109,361100.0,,,,,
2025-03-27,7.190000057220459,7.349999904632568,6.599999904632568,6.71999979019165,592200.0,,,,,
2025-03-28,6.679999828338623,6.818999767303467,6.199999809265137,6.659999847412109,763700.0,,,,,
2025-03-31,6.400000095367432,6.429999828338623,5.863999843597412,6.079999923706055,434500.0,,,,,
2025-04-01,6.150000095367432,6.300000190734863,5.71999979019165,6.300000190734863,767900.0,,,,,
2025-04-02,6.380000114440918,6.495999813079834,5.820000171661377,5.829999923706055,679200.0,,,,,
2025-04-03,5.880000114440918,5.980000019073486,5.429999828338623,5.75,832600.0,,,,,
2025-04-04,5.309999942779541,5.474999904632568,4.889999866485596,5.429999828338623,701500.0,,,,,
2025-04-07,4.710000038146973,5.400000095367432,4.449999809265137,4.670000076293945,1151700.0,,,,,
2025-04-08,4.909999847412109,5.53000020980835,4.670000076293945,5.239999771118164,1011900.0,,,,,
2025-04-09,5.650000095367432,5.800000190734863,4.776999950408936,4.820000171661377,745300.0,,,,,
2025-04-10,5.539999961853027,5.639999866485596,5.119999885559082,5.230000019073486,602400.0,,,,,
2025-04-11,5.769999980926514,5.829999923706055,5.369999885559082,5.5,481800.0,,,,,
2025-04-14,5.420000076293945,6.289999961853027,5.400000095367432,6.289999961853027,501300.0,,,,,
2025-04-15,5.389999866485596,5.519999980926514,5.110000133514404,5.510000228881836,347100.0,,,,,
2025-04-16,5.039999961853027,5.289999961853027,4.929999828338623,5.199999809265137,351400.0,,,,,
2025-04-17,5.059999942779541,5.210000038146973,4.889999866485596,5.050000190734863,340600.0,,,,,
2025-04-21,4.809999942779541,4.989999771118164,4.699999809265137,4.989999771118164,347700.0,,,,,
2025-04-22,5.079999923706055,5.189000129699707,4.934999942779541,4.949999809265137,312200.0,,,,,
2025-04-23,5.300000190734863,5.5,5.21999979019165,5.440000057220459,395700.0,,,,,
2025-04-24,6.340000152587891,6.5,5.445000171661377,5.489999771118164,1377800.0,,,,,
2025-04-25,6.070000171661377,6.300000190734863,5.829999923706055,6.260000228881836,637800.0,,,,,
2025-04-28,6.099999904632568,6.210000038146973,5.809999942779541,6.0,475600.0,,,,,
2025-04-29,6.179999828338623,6.230000019073486,5.889999866485596,6.099999904632568,278100.0,,,,,
2025-04-30,5.889999866485596,5.96999979019165,5.559999942779541,5.869999885559082,402600.0,,,,,
2025-05-01,6.559999942779541,6.919000148773193,5.869999885559082,6.099999904632568,911200.0,,,,,
2025-05-02,6.909999847412109,7.5,6.534999847412109,6.78000020980835,1318400.0,,,,,
2025-05-05,5.019999980926514,5.510000228881836,4.900000095367432,5.360000133514404,6023600.0,,,,,
2025-05-06,5.03000020980835,5.309999942779541,5.0,5.099999904632568,3056600.0,,,,,
2025-05-07,5.139999866485596,5.199999809265137,4.909999847412109,5.199999809265137,1993300.0,,,,,
2025-05-08,5.420000076293945,5.599999904632568,5.099999904632568,5.170000076293945,2593700.0,,,,,
2025-05-09,5.380000114440918,5.610000133514404,5.159999847412109,5.389999866485596,1315400.0,,,,,
2025-05-12,5.329999923706055,5.625,5.230000019073486,5.619999885559082,1472800.0,,,,,
2025-05-13,5.380000114440918,5.5,5.28000020980835,5.480000019073486,1115100.0,,,,,
2025-05-14,5.53000020980835,5.610000133514404,5.369999885559082,5.420000076293945,1431000.0,,,,,
2025-05-15,5.480000019073486,5.53000020980835,5.289999961853027,5.510000228881836,1029200.0,,,,,
2025-05-16,5.510000228881836,5.760000228881836,5.420000076293945,5.5,1378500.0,,,,,
2025-05-19,5.400000095367432,5.499000072479248,5.320000171661377,5.380000114440918,828600.0,,,,,
2025-05-20,4.96999979019165,5.445000171661377,4.849999904632568,5.420000076293945,2139800.0,,,,,
2025-05-21,4.820000171661377,5.03000020980835,4.820000171661377,4.940000057220459,988500.0,,,,,
2025-05-22,4.929999828338623,5.039999961853027,4.670000076293945,4.840000152587891,1006200.0,,,,,
2025-05-23,5.070000171661377,5.139999866485596,4.789999961853027,4.900000095367432,1007100.0,,,,,
2025-05-27,5.159999847412109,5.184999942779541,4.960000038146973,5.159999847412109,1407200.0,,,,,
2025-05-28,5.079999923706055,5.230999946594238,5.050000190734863,5.190000057220459,610000.0,,,,,
2025-05-29,4.96999979019165,5.139999866485596,4.949999809265137,5.130000114440918,706600.0,,,,,
2025-05-30,4.960000038146973,5.110000133514404,4.809999942779541,4.949999809265137,643300.0,,,,,
2025-06-02,5.519999980926514,5.960000038146973,5.099999904632568,5.489999771118164,7625200.0,,,,,
2025-06-03,6.579999923706055,6.630000114440918,5.519999980926514,5.699999809265137,5768700.0,,,,,
2025-06-04,7.329999923706055,7.679999828338623,6.119999885559082,6.610000133514404,7909800.0,,,,,
2025-06-05,6.519999980926514,7.623000144958496,6.230000019073486,7.599999904632568,5461000.0,,,,,
2025-06-06,7.420000076293945,8.649999618530273,6.610000133514404,6.809999942779541,10186200.0,,,,,
2025-06-09,9.18000030517578,9.470000267028809,8.100000381469727,8.899999618530273,11437700.0,,,,,
2025-06-10,8.949999809265137,10.100000381469728,8.4399995803833,9.579999923706056,8153900.0,,,,,
2025-06-11,7.980000019073486,9.050000190734863,7.730000019073486,9.0,6014800.0,,,,,
2025-06-12,8.239999771118164,9.100000381469728,8.140000343322754,8.180000305175781,6075600.0,,,,,
2025-06-13,8.449999809265137,9.890000343322754,7.699999809265137,8.800000190734863,14827200.0,,,,,
2025-06-16,10.260000228881836,10.699999809265137,8.40999984741211,8.899999618530273,13504100.0,,,,,
2025-06-17,9.390000343322754,10.779999732971191,9.109999656677246,10.779999732971191,6201500.0,,,,,
2025-06-18,9.010000228881836,9.850000381469728,8.75,9.5,5036800.0,,,,,
2025-06-20,8.220000267028809,9.199999809265137,7.909999847412109,9.100000381469728,5943200.0,,,,,
2025-06-23,8.15999984741211,8.447999954223633,7.672999858856201,7.880000114440918,3548400.0,,,,,
2025-06-24,8.1899995803833,8.34000015258789,7.810999870300293,8.319999694824219,2476400.0,,,,,
2025-06-25,7.590000152587891,8.5,7.550000190734863,8.199999809265137,2738700.0,,,,,
2025-06-26,8.199999809265137,8.289999961853027,7.599999904632568,7.650000095367432,2858000.0,,,,,
2025-06-27,7.909999847412109,8.09000015258789,7.650000095367432,8.09000015258789,2081200.0,,,,,
2025-06-30,8.569999694824219,8.90999984741211,8.003000259399414,8.010000228881836,4263900.0,,,,,
2025-07-01,7.96999979019165,8.550000190734863,7.820000171661377,8.529999732971191,2892200.0,,,,,
2025-07-02,8.119999885559082,8.210000038146973,7.800000190734863,7.900000095367432,1426900.0,,,,,
2025-07-03,8.729999542236328,9.050000190734863,8.220000267028809,8.229999542236328,2503700.0,,,,,
2025-07-07,7.949999809265137,8.619999885559082,7.860000133514404,8.619999885559082,3025100.0,,,,,
2025-07-08,7.989999771118164,8.239999771118164,7.699999809265137,8.079999923706055,2245800.0,,,,,
2025-07-09,8.100000381469727,8.399999618530273,7.900000095367432,8.079999923706055,1885500.0,,,,,
2025-07-10,8.6899995803833,8.800000190734863,7.949999809265137,8.130000114440918,3530200.0,,,,,
2025-07-11,12.119999885559082,13.109999656677246,9.550000190734863,9.859999656677246,26639100.0,,,,,
2025-07-14,11.600000381469728,11.75,9.369999885559082,9.800000190734863,19410500.0,,,,,
