Date,Close,High,Low,Open,Volume,"('Close', 'GM')","('High', 'GM')","('Low', 'GM')","('Open', 'GM')","('Volume', 'GM')"
2024-06-03,45.02803039550781,45.24460340646221,44.260169022046654,44.260169022046654,15698500.0,,,,,
2024-06-04,44.55550003051758,45.057563685822,44.338927012543245,44.61456744741201,9505400.0,,,,,
2024-06-05,44.90989685058594,44.97880695904127,44.12235007158271,44.8409867421306,24724900.0,,,,,
2024-06-06,44.900047302246094,45.26428692779077,44.72284883461492,44.87051547608046,10169800.0,,,,,
2024-06-07,45.1270751953125,45.48240708901194,44.61381843388284,44.76187087944038,10811700.0,,,,,
2024-06-10,46.95307540893555,47.14060998755006,45.04810482979874,45.097455638357786,18571900.0,,,,,
2024-06-11,47.58477783203125,48.315182647087845,47.06165245051237,47.634128643740006,21187000.0,,,,,
2024-06-12,48.226348876953125,48.7099920949621,47.9993321346922,48.20660779955319,14222200.0,,,,,
2024-06-13,47.032039642333984,48.088162757816505,46.77540941386187,47.98945737562518,19451700.0,,,,,
2024-06-14,46.16344833374024,46.775406605686015,45.33434199923542,46.528648812859885,14716500.0,,,,,
2024-06-17,46.785282135009766,46.91359348484412,46.104228171806575,46.17332005717135,9720600.0,,,,,
2024-06-18,46.82476043701172,47.41698143719869,46.666835590006926,46.67670801088399,9691100.0,,,,,
2024-06-20,47.150482177734375,47.32814809985806,46.64709414330883,46.69644871685177,10118000.0,,,,,
2024-06-21,47.10113143920898,47.2393152087932,46.43981855805196,47.16035090318774,16699700.0,,,,,
2024-06-24,47.48606872558594,48.0585448286007,47.15047798753419,47.15047798753419,46697700.0,,,,,
2024-06-25,45.80812072753906,47.47620220515573,45.33434617351585,47.37750058502711,16419100.0,,,,,
2024-06-26,45.17641830444336,45.53175013753139,44.92966050537947,45.30473341421964,13055900.0,,,,,
2024-06-27,44.988887786865234,45.45278993055732,44.712516466655,45.09745806544812,10409800.0,,,,,
2024-06-28,45.85747146606445,46.0548784712392,45.373828256873054,45.43304772276766,15020200.0,,,,,
2024-07-01,46.07462310791016,46.558266354466845,45.6896814889536,45.9166982446145,10825100.0,,,,,
2024-07-02,46.34111785888672,46.46943297542373,45.76863792758729,45.79825142538839,11338300.0,,,,,
2024-07-03,46.104225158691406,46.45955698318789,45.67980145334562,46.370724027063766,5440700.0,,,,,
2024-07-05,45.91669464111328,46.47930215777773,45.59097251818889,46.01539626096739,11452700.0,,,,,
2024-07-08,45.94630813598633,46.86424758364476,45.62058975161843,46.19306597105095,10868900.0,,,,,
2024-07-09,45.66005706787109,46.23253691366261,45.59096519203072,45.847595386773406,9657500.0,,,,,
2024-07-10,45.92656326293945,46.16345242172923,45.75876975626684,45.90682218593819,6711700.0,,,,,
2024-07-11,47.308406829833984,47.3774987142409,46.222673990389424,46.29176587479633,16676900.0,,,,,
2024-07-12,48.3744010925293,48.70999187637108,47.28866819698409,47.39724223958371,16289600.0,,,,,
2024-07-15,48.660640716552734,49.35156335659009,48.52245694159036,48.858047723024185,11073400.0,,,,,
2024-07-16,49.124542236328125,49.34169030060524,48.17699320803277,48.680377452681824,10192500.0,,,,,
2024-07-17,49.25286483764648,49.32195672947871,48.50271891885991,48.75934917300163,9158500.0,,,,,
2024-07-18,49.006103515625,49.84507857968799,48.53232519790482,49.35156295018612,12268000.0,,,,,
2024-07-19,47.673606872558594,48.91726831044832,47.53542310506536,48.89752723434568,16931000.0,,,,,
2024-07-22,48.91727066040039,49.05545443453189,47.63412700866404,47.831534013948506,17064700.0,,,,,
2024-07-23,45.77851486206055,48.85805160599327,45.23564837503911,48.7001267413102,41152100.0,,,,,
2024-07-24,45.8870849609375,45.99565523681162,44.53484942298429,44.70264669519966,21134900.0,,,,,
2024-07-25,43.55768966674805,45.17642029758811,43.53794859012495,45.07771491447264,27256400.0,,,,,
2024-07-26,43.54781723022461,43.972240964405685,43.09378376373218,43.70574207792743,18411100.0,,,,,
2024-07-29,43.57743453979492,43.69587724462673,43.09378753345767,43.557693461452,12521500.0,,,,,
2024-07-30,43.65639114379883,44.3867959155955,43.57743060278655,43.57743060278655,12171700.0,,,,,
2024-07-31,43.74522399902344,44.495369845550165,43.103652190696,43.73535534338048,14112000.0,,,,,
2024-08-01,42.80754089355469,44.56445894081382,42.5607831004499,44.090680664654535,15919000.0,,,,,
2024-08-02,40.636077880859375,41.86986703826063,40.45841570620124,41.83038864679532,21627000.0,,,,,
2024-08-05,39.4318962097168,39.77735561501186,38.45473368938558,38.88902981629951,23849400.0,,,,,
2024-08-06,40.083343505859375,40.61634133558715,39.26410568254901,39.50099486194772,14702000.0,,,,,
2024-08-07,40.122825622558594,40.9716694152465,39.994510493630166,40.69530184391675,11245300.0,,,,,
2024-08-08,42.17584228515625,42.4226000825877,40.557111736441975,40.557111736441975,17717900.0,,,,,
2024-08-09,42.916114807128906,43.53794549830873,41.90934256219851,42.04752632352179,14119700.0,,,,,
2024-08-12,42.43247604370117,43.03456195688457,42.18571822567953,42.77793548284128,9336100.0,,,,,
2024-08-13,42.75819396972656,42.78780370271518,41.96856971315125,42.50156749829914,10304300.0,,,,,
2024-08-14,43.04443359375,43.38002437075312,42.88650874370297,43.05430224959181,10772200.0,,,,,
2024-08-15,44.27821731567383,44.60393563228579,44.04132818659015,44.18938436292057,12913900.0,,,,,
2024-08-16,44.73225784301758,44.840831887551325,44.07094868482193,44.16965030791139,10592600.0,,,,,
2024-08-19,45.16654968261719,45.33434695801007,44.594073498558856,44.86057239578836,9598100.0,,,,,
2024-08-20,45.38369369506836,45.86734063519456,45.077712670480345,45.1073261665535,9188700.0,,,,,
2024-08-21,45.9561767578125,46.311504848133936,45.65019571215259,45.65019571215259,11897000.0,,,,,
2024-08-22,45.85747146606445,46.36085951752132,45.77851092312982,46.0844882041865,6629400.0,,,,,
2024-08-23,47.94010543823242,47.99932866615261,46.57800131787008,46.69644777371046,12918100.0,,,,,
2024-08-26,48.117774963378906,48.53232629421669,48.00920091999981,48.236217662871766,8800700.0,,,,,
2024-08-27,48.611289978027344,48.818565640777,47.93023975818184,47.93023975818184,10256500.0,,,,,
2024-08-28,48.41388702392578,48.80870107050108,48.20661134382536,48.36453620941032,7397300.0,,,,,
2024-08-29,48.82843780517578,49.17389724127493,48.4731059479164,48.8481788822708,8448600.0,,,,,
2024-08-30,49.13441467285156,49.21337898056591,48.47310553925831,49.04558170928564,15736900.0,,,,,
2024-09-03,47.78218460083008,49.21338072445124,47.49594462306073,48.51258941216814,14946800.0,,,,,
2024-09-04,47.82166290283203,48.640896849648094,47.56503267957019,48.03880720879368,8293300.0,,,,,
2024-09-05,47.52555465698242,48.43362157031439,47.27879685246065,48.04867999769648,14888500.0,,,,,
2024-09-06,46.644901275634766,48.13904428544428,46.51626557206083,47.56513404998564,16080900.0,,,,,
2024-09-09,46.90217208862305,47.38702363693004,46.55584577948552,46.83290758172205,11374300.0,,,,,
2024-09-10,44.349266052246094,46.021515031143394,43.765462528904976,45.497082701146816,18918200.0,,,,,
2024-09-11,44.20083999633789,44.41853059749977,43.33997845253874,44.22063039413737,15847700.0,,,,,
2024-09-12,45.63561248779297,46.13036111685509,44.15136660060661,44.2206311067047,14596000.0,,,,,
2024-09-13,45.813720703125,46.55584362091201,45.685085007144856,45.82361778915627,8986300.0,,,,,
2024-09-16,46.37773513793945,47.18912258249683,45.96214810398042,45.96214810398042,9928000.0,,,,,
2024-09-17,47.02091217041016,47.67398023772283,46.58553471707926,46.86259275332323,8941600.0,,,,,
2024-09-18,48.1489372253418,49.02958919569017,47.19902074775024,47.2188111461958,14533800.0,,,,,
