Date,Close,High,Low,Open,Volume,"('Close', 'BCAB')","('High', 'BCAB')","('Low', 'BCAB')","('Open', 'BCAB')","('Volume', 'BCAB')"
2024-07-23,1.75,1.906000018119812,1.6699999570846558,1.7999999523162842,1717600.0,,,,,
2024-07-24,1.7100000381469729,1.7999999523162842,1.6699999570846558,1.6799999475479126,613200.0,,,,,
2024-07-25,1.7000000476837158,1.7999999523162842,1.690000057220459,1.690000057220459,544400.0,,,,,
2024-07-26,1.6200000047683716,1.725000023841858,1.590000033378601,1.7000000476837158,414000.0,,,,,
2024-07-29,1.649999976158142,1.7000000476837158,1.5399999618530271,1.6399999856948853,597900.0,,,,,
2024-07-30,1.6299999952316284,1.6799999475479126,1.6050000190734863,1.6399999856948853,381300.0,,,,,
2024-07-31,1.809999942779541,1.919999957084656,1.600000023841858,1.659999966621399,2000400.0,,,,,
2024-08-01,1.75,1.8600000143051147,1.649999976158142,1.850000023841858,1106100.0,,,,,
2024-08-02,1.590000033378601,1.7000000476837158,1.5399999618530271,1.6799999475479126,782400.0,,,,,
2024-08-05,1.5499999523162842,1.5499999523162842,1.3300000429153442,1.409999966621399,734400.0,,,,,
2024-08-06,1.440000057220459,1.559999942779541,1.4299999475479126,1.5399999618530271,486600.0,,,,,
2024-08-07,1.3899999856948853,1.4900000095367432,1.3700000047683716,1.4500000476837158,480000.0,,,,,
2024-08-08,1.4700000286102295,1.5299999713897705,1.3700000047683716,1.4600000381469729,625800.0,,,,,
2024-08-09,1.4700000286102295,1.5800000429153442,1.4199999570846558,1.5,467400.0,,,,,
2024-08-12,1.3899999856948853,1.5,1.3700000047683716,1.4800000190734863,552700.0,,,,,
2024-08-13,1.399999976158142,1.4500000476837158,1.3650000095367432,1.4500000476837158,387900.0,,,,,
2024-08-14,1.6799999475479126,1.7300000190734863,1.3200000524520874,1.3899999856948853,3465900.0,,,,,
2024-08-15,1.8799999952316284,2.13100004196167,1.75,1.8200000524520876,5024100.0,,,,,
2024-08-16,1.899999976158142,1.934999942779541,1.75,1.919999957084656,1166600.0,,,,,
2024-08-19,1.899999976158142,2.190000057220459,1.8200000524520876,1.950000047683716,2066700.0,,,,,
2024-08-20,1.8899999856948853,1.950000047683716,1.809999942779541,1.8799999952316284,577300.0,,,,,
2024-08-21,1.8899999856948853,1.9700000286102293,1.840000033378601,1.950000047683716,867200.0,,,,,
2024-08-22,1.7999999523162842,1.9600000381469729,1.7699999809265137,1.9600000381469729,754000.0,,,,,
2024-08-23,1.8899999856948853,1.909999966621399,1.7300000190734863,1.850000023841858,566000.0,,,,,
2024-08-26,1.870000004768372,1.940000057220459,1.7899999618530271,1.919999957084656,563200.0,,,,,
2024-08-27,1.7899999618530271,1.850000023841858,1.7300000190734863,1.8200000524520876,428200.0,,,,,
2024-08-28,1.7899999618530271,1.807999968528748,1.7130000591278076,1.7699999809265137,392200.0,,,,,
2024-08-29,1.8200000524520876,1.8650000095367432,1.7599999904632568,1.809999942779541,274700.0,,,,,
2024-08-30,1.7699999809265137,1.850000023841858,1.7200000286102295,1.7999999523162842,457300.0,,,,,
2024-09-03,1.830000042915344,1.940000057220459,1.7400000095367432,1.7400000095367432,1111500.0,,,,,
2024-09-04,1.7799999713897705,1.8799999952316284,1.7599999904632568,1.7899999618530271,312600.0,,,,,
2024-09-05,1.850000023841858,1.850000023841858,1.7599999904632568,1.7799999713897705,472600.0,,,,,
2024-09-06,1.7400000095367432,1.8799999952316284,1.7200000286102295,1.850000023841858,479700.0,,,,,
2024-09-09,1.8200000524520876,1.9149999618530276,1.7200000286102295,1.75,1078500.0,,,,,
2024-09-10,1.809999942779541,1.830000042915344,1.7200000286102295,1.809999942779541,763200.0,,,,,
2024-09-11,1.7899999618530271,1.830000042915344,1.7649999856948853,1.7999999523162842,273100.0,,,,,
2024-09-12,1.7300000190734863,1.8200000524520876,1.6699999570846558,1.8200000524520876,853500.0,,,,,
2024-09-13,1.809999942779541,1.825000047683716,1.6699999570846558,1.7200000286102295,321300.0,,,,,
2024-09-16,1.6799999475479126,1.850000023841858,1.659999966621399,1.850000023841858,759300.0,,,,,
2024-09-17,1.6799999475479126,1.7200000286102295,1.649999976158142,1.690000057220459,359300.0,,,,,
2024-09-18,1.659999966621399,1.7400000095367432,1.649999976158142,1.6699999570846558,458600.0,,,,,
2024-09-19,1.7400000095367432,1.784999966621399,1.690000057220459,1.7300000190734863,401900.0,,,,,
2024-09-20,1.7200000286102295,1.7699999809265137,1.7000000476837158,1.7200000286102295,255200.0,,,,,
2024-09-23,1.659999966621399,1.7000000476837158,1.6200000047683716,1.659999966621399,825000.0,,,,,
2024-09-24,1.690000057220459,1.7549999952316284,1.659999966621399,1.659999966621399,302400.0,,,,,
2024-09-25,1.6150000095367432,1.7400000095367432,1.6100000143051147,1.690000057220459,391100.0,,,,,
2024-09-26,1.6299999952316284,1.649999976158142,1.590000033378601,1.649999976158142,245000.0,,,,,
2024-09-27,1.6299999952316284,1.6399999856948853,1.5499999523162842,1.6399999856948853,1210400.0,,,,,
2024-09-30,1.7599999904632568,1.7599999904632568,1.6100000143051147,1.6399999856948853,835000.0,,,,,
2024-10-01,1.7300000190734863,2.400000095367432,1.6799999475479126,1.934999942779541,9089700.0,,,,,
2024-10-02,2.0299999713897705,2.2799999713897705,1.7400000095367432,1.840000033378601,7708100.0,,,,,
2024-10-03,2.3499999046325684,2.400000095367432,1.9700000286102293,2.0799999237060547,7099400.0,,,,,
2024-10-04,2.200000047683716,2.400000095367432,2.109999895095825,2.3299999237060547,2187200.0,,,,,
2024-10-07,2.150000095367432,2.319999933242798,2.119999885559082,2.200000047683716,1247900.0,,,,,
2024-10-08,2.049999952316284,2.244999885559082,2.0299999713897705,2.140000104904175,1171600.0,,,,,
2024-10-09,2.0,2.0999999046325684,1.955000042915344,2.059999942779541,1119300.0,,,,,
2024-10-10,1.9299999475479128,1.9900000095367432,1.8600000143051147,1.9800000190734863,927700.0,,,,,
2024-10-11,2.069999933242798,2.069999933242798,1.8899999856948853,1.919999957084656,828800.0,,,,,
2024-10-14,2.009999990463257,2.069999933242798,1.940000057220459,2.009999990463257,797200.0,,,,,
2024-10-15,1.950000047683716,2.069999933242798,1.937999963760376,2.0,779100.0,,,,,
2024-10-16,1.9600000381469729,2.0,1.840000033378601,1.9900000095367432,1164000.0,,,,,
2024-10-17,1.850000023841858,1.9850000143051147,1.840000033378601,1.9600000381469729,768600.0,,,,,
2024-10-18,1.940000057220459,1.940000057220459,1.850000023841858,1.850000023841858,569300.0,,,,,
2024-10-21,1.950000047683716,2.0,1.870000004768372,1.919999957084656,959800.0,,,,,
2024-10-22,1.9299999475479128,1.9800000190734863,1.875,1.940000057220459,1490400.0,,,,,
2024-10-23,1.899999976158142,1.950000047683716,1.870000004768372,1.9299999475479128,391300.0,,,,,
2024-10-24,1.909999966621399,1.9299999475479128,1.8849999904632568,1.899999976158142,331400.0,,,,,
2024-10-25,1.9900000095367432,2.0,1.8899999856948853,1.909999966621399,625600.0,,,,,
2024-10-28,2.0899999141693115,2.125,1.9700000286102293,2.0199999809265137,694400.0,,,,,
2024-10-29,2.009999990463257,2.130000114440918,1.9850000143051147,2.109999895095825,558200.0,,,,,
2024-10-30,2.0199999809265137,2.109999895095825,1.995000004768372,2.0,401400.0,,,,,
2024-10-31,1.919999957084656,2.0299999713897705,1.919999957084656,2.0,588600.0,,,,,
2024-11-01,2.0899999141693115,2.0999999046325684,1.940000057220459,1.950000047683716,470200.0,,,,,
2024-11-04,2.0,2.150000095367432,2.0,2.0799999237060547,1163300.0,,,,,
2024-11-05,2.069999933242798,2.095000028610229,1.950000047683716,1.9800000190734863,460000.0,,,,,
2024-11-06,2.059999942779541,2.1700000762939453,2.0230000019073486,2.140000104904175,491200.0,,,,,
2024-11-07,2.220000028610229,2.359999895095825,2.0199999809265137,2.059999942779541,2106500.0,,,,,
2024-11-08,2.0999999046325684,2.259999990463257,2.039999961853028,2.259999990463257,1082500.0,,,,,
2024-11-11,2.369999885559082,2.525000095367432,2.130000114440918,2.180000066757202,2380700.0,,,,,
2024-11-12,2.190000057220459,2.4649999141693115,2.1600000858306885,2.400000095367432,1263800.0,,,,,
2024-11-13,1.9900000095367432,2.380000114440918,1.9700000286102293,2.0999999046325684,1222900.0,,,,,
2024-11-14,1.7100000381469729,2.049999952316284,1.6699999570846558,2.009999990463257,2624600.0,,,,,
2024-11-15,1.559999942779541,1.774999976158142,1.5,1.7000000476837158,1731500.0,,,,,
2024-11-18,1.5099999904632568,1.6399999856948853,1.4600000381469729,1.559999942779541,1203600.0,,,,,
2024-11-19,1.5,1.5800000429153442,1.4900000095367432,1.4900000095367432,860400.0,,,,,
2024-11-20,1.4800000190734863,1.534999966621399,1.4299999475479126,1.5099999904632568,639000.0,,,,,
2024-11-21,1.3899999856948853,1.5,1.3300000429153442,1.4500000476837158,1971000.0,,,,,
2024-11-22,1.5700000524520874,1.899999976158142,1.3700000047683716,1.3700000047683716,1562200.0,,,,,
2024-11-25,1.659999966621399,1.690000057220459,1.5609999895095823,1.600000023841858,741300.0,,,,,
2024-11-26,1.5700000524520874,1.649999976158142,1.5499999523162842,1.649999976158142,636800.0,,,,,
2024-11-27,1.6399999856948853,1.6699999570846558,1.5700000524520874,1.600000023841858,302500.0,,,,,
2024-11-29,1.6799999475479126,1.7400000095367432,1.649999976158142,1.649999976158142,270400.0,,,,,
2024-12-02,1.6699999570846558,1.7400000095367432,1.6299999952316284,1.6699999570846558,428300.0,,,,,
2024-12-03,1.590000033378601,1.6799999475479126,1.5700000524520874,1.6799999475479126,562100.0,,,,,
2024-12-04,1.6100000143051147,1.7100000381469729,1.590000033378601,1.590000033378601,627100.0,,,,,
2024-12-05,1.559999942779541,1.6299999952316284,1.5499999523162842,1.6100000143051147,335800.0,,,,,
2024-12-06,1.6399999856948853,1.6799999475479126,1.5700000524520874,1.5700000524520874,413300.0,,,,,
2024-12-09,1.6200000047683716,1.7200000286102295,1.6150000095367432,1.6299999952316284,480600.0,,,,,
2024-12-10,1.6100000143051147,1.649999976158142,1.5700000524520874,1.649999976158142,408900.0,,,,,
2024-12-11,1.5299999713897705,1.6200000047683716,1.4900000095367432,1.6100000143051147,536200.0,,,,,
2024-12-12,1.4299999475479126,1.5299999713897705,1.399999976158142,1.5,804200.0,,,,,
2024-12-13,1.4500000476837158,1.4900000095367432,1.4149999618530271,1.4600000381469729,305100.0,,,,,
2024-12-16,1.350000023841858,1.468000054359436,1.350000023841858,1.440000057220459,630700.0,,,,,
2024-12-17,1.309999942779541,1.3799999952316284,1.2799999713897705,1.350000023841858,744800.0,,,,,
2024-12-18,1.1799999475479126,1.340000033378601,1.1699999570846558,1.340000033378601,872700.0,,,,,
2024-12-19,1.190000057220459,1.2999999523162842,1.1799999475479126,1.2000000476837158,1062800.0,,,,,
2024-12-20,0.6919999718666077,1.0800000429153442,0.6700000166893005,1.0800000429153442,6247500.0,,,,,
2024-12-23,0.6110000014305115,0.75,0.6100000143051147,0.7300000190734863,2506800.0,,,,,
2024-12-24,0.6209999918937683,0.6499999761581421,0.5699999928474426,0.6349999904632568,1757100.0,,,,,
2024-12-26,0.6399999856948853,0.6600000262260437,0.6299999952316284,0.6499999761581421,1399500.0,,,,,
2024-12-27,0.6380000114440918,0.6460000276565552,0.6200000047683716,0.6299999952316284,1077300.0,,,,,
2024-12-30,0.5899999737739563,0.6499999761581421,0.5879999995231628,0.6399999856948853,1469900.0,,,,,
2024-12-31,0.5910000205039978,0.625,0.5720000267028809,0.6000000238418579,1186900.0,,,,,
2025-01-02,0.6140000224113464,0.6269999742507935,0.5849999785423279,0.6200000047683716,2210800.0,,,,,
2025-01-03,0.6779999732971191,0.6779999732971191,0.5979999899864197,0.6150000095367432,2453300.0,,,,,
2025-01-06,0.6019999980926514,0.6840000152587891,0.6010000109672546,0.6700000166893005,2451600.0,,,,,
2025-01-07,0.6039999723434448,0.6489999890327454,0.6000000238418579,0.6200000047683716,1493100.0,,,,,
2025-01-08,0.5600000023841858,0.6299999952316284,0.546999990940094,0.6200000047683716,1793900.0,,,,,
2025-01-10,0.5320000052452087,0.5609999895095825,0.5199999809265137,0.5600000023841858,1312700.0,,,,,
2025-01-13,0.4990000128746032,0.550000011920929,0.4799999892711639,0.5400000214576721,1441600.0,,,,,
2025-01-14,0.5,0.5070000290870667,0.449999988079071,0.4939999878406524,1028200.0,,,,,
2025-01-15,0.4819999933242798,0.5199999809265137,0.4699999988079071,0.5,956200.0,,,,,
2025-01-16,0.4860000014305115,0.5049999952316284,0.4519999921321869,0.4699999988079071,913200.0,,,,,
2025-01-17,0.4930000007152557,0.5,0.4779999852180481,0.5,375300.0,,,,,
2025-01-21,0.5049999952316284,0.5199999809265137,0.4930000007152557,0.5,429700.0,,,,,
2025-01-22,0.4990000128746032,0.5289999842643738,0.4900000095367431,0.5,619200.0,,,,,
2025-01-23,0.4950000047683716,0.4979999959468841,0.4799999892711639,0.4979999959468841,347800.0,,,,,
2025-01-24,0.5,0.5139999985694885,0.4850000143051147,0.4990000128746032,695800.0,,,,,
2025-01-27,0.4909999966621399,0.5099999904632568,0.4830000102519989,0.5,355100.0,,,,,
2025-01-28,0.4830000102519989,0.4939999878406524,0.4659999907016754,0.4939999878406524,535500.0,,,,,
2025-01-29,0.4629999995231628,0.492000013589859,0.4600000083446502,0.492000013589859,369300.0,,,,,
2025-01-30,0.4740000069141388,0.4869999885559082,0.4639999866485595,0.4699999988079071,585100.0,,,,,
2025-01-31,0.4699999988079071,0.488999992609024,0.4600000083446502,0.4699999988079071,466200.0,,,,,
2025-02-03,0.4539999961853027,0.4869999885559082,0.4250000119209289,0.4659999907016754,1186400.0,,,,,
2025-02-04,0.4659999907016754,0.4699999988079071,0.44200000166893,0.4629999995231628,510900.0,,,,,
2025-02-05,0.4959999918937683,0.5080000162124634,0.449999988079071,0.4699999988079071,484200.0,,,,,
2025-02-06,0.5,0.5139999985694885,0.488999992609024,0.5099999904632568,689100.0,,,,,
2025-02-07,0.4490000009536743,0.5,0.4300000071525574,0.4860000014305115,1088300.0,,,,,
2025-02-10,0.3840000033378601,0.4659999907016754,0.3819999992847442,0.4429999887943268,1756400.0,,,,,
2025-02-11,0.3980000019073486,0.4160000085830688,0.3799999952316284,0.3799999952316284,921100.0,,,,,
2025-02-12,0.4199999868869781,0.4289999902248382,0.3799999952316284,0.3899999856948852,923300.0,,,,,
2025-02-13,0.4359999895095825,0.4359999895095825,0.3959999978542328,0.4300000071525574,1196900.0,,,,,
2025-02-14,0.4650000035762787,0.5009999871253967,0.4199999868869781,0.4410000145435333,1714800.0,,,,,
2025-02-18,0.4690000116825104,0.488999992609024,0.4550000131130218,0.4600000083446502,1033500.0,,,,,
2025-02-19,0.4690000116825104,0.4729999899864197,0.4199999868869781,0.4560000002384186,935800.0,,,,,
2025-02-20,0.4490000009536743,0.4690000116825104,0.4390000104904175,0.4650000035762787,335700.0,,,,,
2025-02-21,0.4079999923706054,0.4589999914169311,0.4009999930858612,0.4410000145435333,895700.0,,,,,
2025-02-24,0.3799999952316284,0.4259999990463257,0.3799999952316284,0.4079999923706054,778800.0,,,,,
2025-02-25,0.3400000035762787,0.3899999856948852,0.3330000042915344,0.3849999904632568,1683600.0,,,,,
2025-02-26,0.3409999907016754,0.3499999940395355,0.3300000131130218,0.3449999988079071,796600.0,,,,,
2025-02-27,0.3129999935626983,0.3600000143051147,0.3109999895095825,0.3459999859333038,1273000.0,,,,,
2025-02-28,0.3260000050067901,0.3300000131130218,0.2809999883174896,0.3160000145435333,969500.0,,,,,
2025-03-03,0.3050000071525574,0.3420000076293945,0.3000000119209289,0.3400000035762787,528700.0,,,,,
2025-03-04,0.3190000057220459,0.3210000097751617,0.2399999946355819,0.296999990940094,2318700.0,,,,,
2025-03-05,0.3499999940395355,0.3510000109672546,0.3070000112056732,0.3269999921321869,1096100.0,,,,,
2025-03-06,0.3289999961853027,0.3510000109672546,0.324999988079071,0.3499999940395355,565300.0,,,,,
2025-03-07,0.3449999988079071,0.3589999973773956,0.3219999969005584,0.3219999969005584,478300.0,,,,,
2025-03-10,0.3100000023841858,0.3569999933242798,0.3100000023841858,0.3400000035762787,1446500.0,,,,,
2025-03-11,0.3070000112056732,0.3260000050067901,0.3030000030994415,0.3230000138282776,383000.0,,,,,
2025-03-12,0.3350000083446502,0.3409999907016754,0.3030000030994415,0.3100000023841858,471800.0,,,,,
2025-03-13,0.3240000009536743,0.3490000069141388,0.3140000104904175,0.3490000069141388,405700.0,,,,,
2025-03-14,0.3440000116825104,0.3499999940395355,0.3300000131130218,0.3400000035762787,488300.0,,,,,
2025-03-17,0.3610000014305115,0.3659999966621399,0.3210000097751617,0.3490000069141388,439600.0,,,,,
2025-03-18,0.3549999892711639,0.3899999856948852,0.3499999940395355,0.3790000081062317,484000.0,,,,,
2025-03-19,0.356000006198883,0.3799999952316284,0.3499999940395355,0.3540000021457672,393000.0,,,,,
2025-03-20,0.3589999973773956,0.3779999911785126,0.3589999973773956,0.3700000047683716,147300.0,,,,,
2025-03-21,0.3510000109672546,0.3700000047683716,0.3499999940395355,0.3589999973773956,306500.0,,,,,
2025-03-24,0.3700000047683716,0.3980000019073486,0.3510000109672546,0.3519999980926513,779800.0,,,,,
2025-03-25,0.367000013589859,0.3889999985694885,0.367000013589859,0.3810000121593475,343700.0,,,,,
2025-03-26,0.375,0.3849999904632568,0.3700000047683716,0.375,529700.0,,,,,
2025-03-27,0.3930000066757202,0.4000000059604645,0.356000006198883,0.375,1206000.0,,,,,
2025-03-28,0.3729999959468841,0.3799999952316284,0.2829999923706054,0.3400000035762787,1454000.0,,,,,
2025-03-31,0.3470000028610229,0.3700000047683716,0.3219999969005584,0.3700000047683716,699000.0,,,,,
2025-04-01,0.3529999852180481,0.3600000143051147,0.3339999914169311,0.3409999907016754,501700.0,,,,,
2025-04-02,0.3400000035762787,0.363999992609024,0.3370000123977661,0.363999992609024,402500.0,,,,,
2025-04-03,0.3000000119209289,0.3400000035762787,0.2960000038146972,0.3300000131130218,781900.0,,,,,
2025-04-04,0.2800000011920929,0.3199999928474426,0.2610000073909759,0.2899999916553497,899100.0,,,,,
2025-04-07,0.2899999916553497,0.3000000119209289,0.2599999904632568,0.2800000011920929,617400.0,,,,,
2025-04-08,0.2669999897480011,0.3109999895095825,0.2619999945163727,0.2910000085830688,383500.0,,,,,
2025-04-09,0.3039999902248382,0.3070000112056732,0.2610000073909759,0.2840000092983246,569900.0,,,,,
2025-04-10,0.2949999868869781,0.3149999976158142,0.289000004529953,0.3100000023841858,260300.0,,,,,
2025-04-11,0.3030000030994415,0.3089999854564667,0.2899999916553497,0.2899999916553497,151300.0,,,,,
2025-04-14,0.3149999976158142,0.324999988079071,0.3000000119209289,0.3100000023841858,356700.0,,,,,
2025-04-15,0.3179999887943268,0.3400000035762787,0.3000000119209289,0.3000000119209289,213700.0,,,,,
2025-04-16,0.3149999976158142,0.3240000009536743,0.3009999990463257,0.3009999990463257,128300.0,,,,,
2025-04-17,0.3240000009536743,0.3300000131130218,0.3109999895095825,0.3160000145435333,98800.0,,,,,
2025-04-21,0.3389999866485595,0.3400000035762787,0.3000000119209289,0.3149999976158142,301500.0,,,,,
2025-04-22,0.3459999859333038,0.3650000095367431,0.3100000023841858,0.3499999940395355,492300.0,,,,,
2025-04-23,0.3810000121593475,0.3899999856948852,0.3400000035762787,0.3700000047683716,642600.0,,,,,
2025-04-24,0.4560000002384186,0.4580000042915344,0.3899999856948852,0.3899999856948852,1178400.0,,,,,
2025-04-25,0.4410000145435333,0.4799999892711639,0.421999990940094,0.4790000021457672,810700.0,,,,,
2025-04-28,0.4449999928474426,0.4539999961853027,0.4300000071525574,0.4410000145435333,417400.0,,,,,
2025-04-29,0.4950000047683716,0.5260000228881836,0.4280000030994415,0.4320000112056732,1145100.0,,,,,
2025-04-30,0.4860000014305115,0.5,0.4399999976158142,0.4950000047683716,518400.0,,,,,
2025-05-01,0.4970000088214874,0.5099999904632568,0.4799999892711639,0.4860000014305115,632600.0,,,,,
2025-05-02,0.5580000281333923,0.574999988079071,0.4900000095367431,0.4900000095367431,1297300.0,,,,,
2025-05-05,0.5180000066757202,0.5699999928474426,0.5109999775886536,0.5690000057220459,555200.0,,,,,
2025-05-06,0.4749999940395355,0.5569999814033508,0.4650000035762787,0.550000011920929,687400.0,,,,,
2025-05-07,0.4480000138282776,0.4939999878406524,0.4410000145435333,0.4760000109672546,356800.0,,,,,
2025-05-08,0.4729999899864197,0.4779999852180481,0.4359999895095825,0.4779999852180481,540700.0,,,,,
2025-05-09,0.4300000071525574,0.4839999973773956,0.4269999861717224,0.4760000109672546,378500.0,,,,,
2025-05-12,0.4320000112056732,0.4930000007152557,0.421999990940094,0.449999988079071,288600.0,,,,,
2025-05-13,0.4399999976158142,0.449999988079071,0.4000000059604645,0.4210000038146972,595000.0,,,,,
2025-05-14,0.4099999964237213,0.449999988079071,0.4059999883174896,0.4350000023841858,446600.0,,,,,
2025-05-15,0.4289999902248382,0.4480000138282776,0.3869999945163727,0.4250000119209289,426800.0,,,,,
2025-05-16,0.4000000059604645,0.4300000071525574,0.4000000059604645,0.4250000119209289,240800.0,,,,,
2025-05-19,0.4040000140666961,0.4129999876022339,0.3619999885559082,0.3899999856948852,668200.0,,,,,
2025-05-20,0.3919999897480011,0.4199999868869781,0.3910000026226043,0.4000000059604645,151800.0,,,,,
2025-05-21,0.3819999992847442,0.4199999868869781,0.3619999885559082,0.4000000059604645,435700.0,,,,,
2025-05-22,0.4070000052452087,0.4199999868869781,0.3709999918937683,0.3709999918937683,380100.0,,,,,
2025-05-23,0.3899999856948852,0.4199999868869781,0.3860000073909759,0.395000010728836,159800.0,,,,,
2025-05-27,0.3810000121593475,0.414000004529953,0.3700000047683716,0.3899999856948852,233600.0,,,,,
2025-05-28,0.3899999856948852,0.4020000100135803,0.3860000073909759,0.4000000059604645,71600.0,,,,,
2025-05-29,0.3910000026226043,0.421999990940094,0.3910000026226043,0.3919999897480011,284400.0,,,,,
2025-05-30,0.4090000092983246,0.4189999997615814,0.3860000073909759,0.4079999923706054,220800.0,,,,,
2025-06-02,0.5099999904632568,0.5149999856948853,0.4110000133514404,0.4149999916553497,2405800.0,,,,,
2025-06-03,0.5230000019073486,0.5580000281333923,0.4799999892711639,0.5180000066757202,989100.0,,,,,
2025-06-04,0.4740000069141388,0.5450000166893005,0.4699999988079071,0.5329999923706055,997700.0,,,,,
2025-06-05,0.4569999873638153,0.4869999885559082,0.4399999976158142,0.4589999914169311,503800.0,,,,,
2025-06-06,0.4819999933242798,0.4970000088214874,0.4600000083446502,0.460999995470047,274200.0,,,,,
2025-06-09,0.5080000162124634,0.5099999904632568,0.4690000116825104,0.4799999892711639,757300.0,,,,,
2025-06-10,0.4850000143051147,0.5690000057220459,0.4769999980926513,0.5400000214576721,598300.0,,,,,
2025-06-11,0.4629999995231628,0.5099999904632568,0.4569999873638153,0.5099999904632568,361800.0,,,,,
2025-06-12,0.4280000030994415,0.4830000102519989,0.4169999957084656,0.449999988079071,680200.0,,,,,
2025-06-13,0.4059999883174896,0.4600000083446502,0.4040000140666961,0.4180000126361847,197800.0,,,,,
2025-06-16,0.4000000059604645,0.4460000097751617,0.3849999904632568,0.4099999964237213,339100.0,,,,,
2025-06-17,0.3899999856948852,0.4099999964237213,0.3899999856948852,0.3989999890327453,332300.0,,,,,
2025-06-18,0.3989999890327453,0.4569999873638153,0.3810000121593475,0.3810000121593475,811100.0,,,,,
2025-06-20,0.4009999930858612,0.4399999976158142,0.3959999978542328,0.3989999890327453,632900.0,,,,,
2025-06-23,0.4120000004768371,0.4390000104904175,0.3810000121593475,0.3899999856948852,666000.0,,,,,
2025-06-24,0.395000010728836,0.4210000038146972,0.3930000066757202,0.4210000038146972,569400.0,,,,,
2025-06-25,0.4059999883174896,0.4199999868869781,0.3910000026226043,0.4000000059604645,419000.0,,,,,
2025-06-26,0.375,0.4300000071525574,0.3600000143051147,0.4099999964237213,625100.0,,,,,
2025-06-27,0.3840000033378601,0.3980000019073486,0.3720000088214874,0.3899999856948852,389600.0,,,,,
