Date,Close,High,Low,Open,Volume,"('Close', 'UUUU')","('High', 'UUUU')","('Low', 'UUUU')","('Open', 'UUUU')","('Volume', 'UUUU')"
2024-06-03,6.820000171661377,7.059999942779541,6.739999771118164,7.0,1865600.0,,,,,
2024-06-04,6.360000133514404,6.75,6.179999828338623,6.730000019073486,4245300.0,,,,,
2024-06-05,6.099999904632568,6.309999942779541,6.059999942779541,6.239999771118164,3386100.0,,,,,
2024-06-06,6.150000095367432,6.289999961853027,6.03000020980835,6.050000190734863,2068700.0,,,,,
2024-06-07,5.940000057220459,6.170000076293945,5.909999847412109,6.090000152587891,2826700.0,,,,,
2024-06-10,6.099999904632568,6.21999979019165,5.920000076293945,5.949999809265137,1895200.0,,,,,
2024-06-11,5.820000171661377,6.070000171661377,5.789999961853027,6.019999980926514,2614500.0,,,,,
2024-06-12,5.940000057220459,6.059999942779541,5.849999904632568,5.949999809265137,2841000.0,,,,,
2024-06-13,6.119999885559082,6.170000076293945,5.940000057220459,5.940000057220459,2036900.0,,,,,
2024-06-14,6.019999980926514,6.130000114440918,5.949999809265137,6.119999885559082,2017100.0,,,,,
2024-06-17,5.989999771118164,6.119999885559082,5.869999885559082,6.019999980926514,1938500.0,,,,,
2024-06-18,6.119999885559082,6.25,5.96999979019165,5.96999979019165,1870200.0,,,,,
2024-06-20,6.099999904632568,6.21999979019165,6.03000020980835,6.199999809265137,1874400.0,,,,,
2024-06-21,6.070000171661377,6.170000076293945,5.929999828338623,6.099999904632568,4479400.0,,,,,
2024-06-24,5.75,6.059999942779541,5.739999771118164,6.050000190734863,2648000.0,,,,,
2024-06-25,5.570000171661377,5.789999961853027,5.539999961853027,5.78000020980835,3543400.0,,,,,
2024-06-26,5.849999904632568,5.880000114440918,5.550000190734863,5.570000171661377,2411200.0,,,,,
2024-06-27,6.159999847412109,6.190000057220459,5.880000114440918,5.880000114440918,2201100.0,,,,,
2024-06-28,6.059999942779541,6.340000152587891,5.980000019073486,6.190000057220459,9148800.0,,,,,
2024-07-01,6.079999923706055,6.150000095367432,5.920000076293945,6.070000171661377,3199200.0,,,,,
2024-07-02,5.909999847412109,6.090000152587891,5.809999942779541,6.059999942779541,2607300.0,,,,,
2024-07-03,5.920000076293945,6.059999942779541,5.889999866485596,5.949999809265137,1883700.0,,,,,
2024-07-05,5.909999847412109,6.0,5.800000190734863,5.96999979019165,1748900.0,,,,,
2024-07-08,5.889999866485596,6.039999961853027,5.849999904632568,5.940000057220459,1515200.0,,,,,
2024-07-09,6.090000152587891,6.139999866485596,5.820000171661377,5.889999866485596,2052400.0,,,,,
2024-07-10,6.489999771118164,6.599999904632568,6.130000114440918,6.130000114440918,3653000.0,,,,,
2024-07-11,6.650000095367432,6.679999828338623,6.460000038146973,6.53000020980835,2335700.0,,,,,
2024-07-12,6.619999885559082,6.710000038146973,6.559999942779541,6.650000095367432,1797700.0,,,,,
2024-07-15,6.409999847412109,6.619999885559082,6.409999847412109,6.579999923706055,2300300.0,,,,,
2024-07-16,6.480000019073486,6.480000019073486,6.239999771118164,6.46999979019165,2625900.0,,,,,
2024-07-17,5.949999809265137,6.409999847412109,5.949999809265137,6.389999866485596,3939400.0,,,,,
2024-07-18,5.75,6.03000020980835,5.71999979019165,5.989999771118164,2381900.0,,,,,
2024-07-19,5.619999885559082,5.800000190734863,5.619999885559082,5.739999771118164,2502100.0,,,,,
2024-07-22,5.710000038146973,5.730000019073486,5.590000152587891,5.670000076293945,2034700.0,,,,,
2024-07-23,5.739999771118164,5.769999980926514,5.599999904632568,5.659999847412109,2105300.0,,,,,
2024-07-24,5.53000020980835,5.75,5.53000020980835,5.699999809265137,1394100.0,,,,,
2024-07-25,5.599999904632568,5.630000114440918,5.380000114440918,5.5,2386000.0,,,,,
2024-07-26,5.670000076293945,5.710000038146973,5.519999980926514,5.670000076293945,1815600.0,,,,,
2024-07-29,5.5,5.71999979019165,5.409999847412109,5.71999979019165,1765300.0,,,,,
2024-07-30,5.570000171661377,5.599999904632568,5.449999809265137,5.480000019073486,1778300.0,,,,,
2024-07-31,5.690000057220459,5.75,5.480000019073486,5.650000095367432,3364700.0,,,,,
2024-08-01,5.230000019073486,5.650000095367432,5.119999885559082,5.639999866485596,3592500.0,,,,,
2024-08-02,4.909999847412109,5.159999847412109,4.860000133514404,5.130000114440918,4391900.0,,,,,
2024-08-05,4.739999771118164,4.760000228881836,4.190000057220459,4.519999980926514,4037200.0,,,,,
2024-08-06,4.630000114440918,4.820000171661377,4.619999885559082,4.769999980926514,2760800.0,,,,,
2024-08-07,4.449999809265137,4.789999961853027,4.449999809265137,4.699999809265137,4125900.0,,,,,
2024-08-08,4.550000190734863,4.590000152587891,4.449999809265137,4.519999980926514,2671400.0,,,,,
2024-08-09,4.440000057220459,4.570000171661377,4.400000095367432,4.429999828338623,2759400.0,,,,,
2024-08-12,4.590000152587891,4.699999809265137,4.480000019073486,4.489999771118164,2673100.0,,,,,
2024-08-13,4.539999961853027,4.619999885559082,4.5,4.619999885559082,1685400.0,,,,,
2024-08-14,4.53000020980835,4.650000095367432,4.53000020980835,4.539999961853027,2214200.0,,,,,
2024-08-15,4.670000076293945,4.820000171661377,4.570000171661377,4.570000171661377,2017800.0,,,,,
2024-08-16,4.630000114440918,4.670000076293945,4.579999923706055,4.670000076293945,1702700.0,,,,,
2024-08-19,4.690000057220459,4.840000152587891,4.639999866485596,4.650000095367432,2513800.0,,,,,
2024-08-20,4.71999979019165,4.769999980926514,4.630000114440918,4.710000038146973,2180400.0,,,,,
2024-08-21,4.860000133514404,4.889999866485596,4.71999979019165,4.760000228881836,2286100.0,,,,,
2024-08-22,4.599999904632568,4.880000114440918,4.599999904632568,4.840000152587891,2070100.0,,,,,
2024-08-23,4.909999847412109,5.090000152587891,4.769999980926514,4.809999942779541,4516500.0,,,,,
2024-08-26,4.869999885559082,5.090000152587891,4.869999885559082,4.960000038146973,3421000.0,,,,,
2024-08-27,4.860000133514404,4.869999885559082,4.690000057220459,4.849999904632568,2831400.0,,,,,
2024-08-28,4.699999809265137,4.860000133514404,4.690000057220459,4.809999942779541,2434400.0,,,,,
2024-08-29,4.789999961853027,4.869999885559082,4.679999828338623,4.739999771118164,2120800.0,,,,,
2024-08-30,4.900000095367432,4.900000095367432,4.760000228881836,4.789999961853027,2406100.0,,,,,
2024-09-03,4.400000095367432,4.829999923706055,4.329999923706055,4.820000171661377,4233000.0,,,,,
2024-09-04,4.389999866485596,4.489999771118164,4.329999923706055,4.329999923706055,2416200.0,,,,,
2024-09-05,4.369999885559082,4.480000019073486,4.329999923706055,4.480000019073486,2252400.0,,,,,
2024-09-06,4.300000190734863,4.429999828338623,4.210000038146973,4.369999885559082,2372900.0,,,,,
2024-09-09,4.28000020980835,4.360000133514404,4.260000228881836,4.309999942779541,2235600.0,,,,,
2024-09-10,4.519999980926514,4.550000190734863,4.289999961853027,4.300000190734863,2838000.0,,,,,
2024-09-11,4.900000095367432,4.940000057220459,4.46999979019165,4.489999771118164,4980800.0,,,,,
2024-09-12,5.090000152587891,5.139999866485596,4.929999828338623,4.940000057220459,4158300.0,,,,,
2024-09-13,4.71999979019165,5.150000095367432,4.71999979019165,5.119999885559082,7157600.0,,,,,
2024-09-16,4.670000076293945,4.829999923706055,4.550000190734863,4.760000228881836,3252400.0,,,,,
2024-09-17,4.730000019073486,4.800000190734863,4.659999847412109,4.690000057220459,2705100.0,,,,,
2024-09-18,4.679999828338623,4.900000095367432,4.619999885559082,4.739999771118164,3413000.0,,,,,
2024-09-19,4.949999809265137,5.019999980926514,4.849999904632568,4.900000095367432,2710100.0,,,,,
2024-09-20,5.300000190734863,5.349999904632568,5.050000190734863,5.199999809265137,7722500.0,,,,,
2024-09-23,5.369999885559082,5.510000228881836,5.269999980926514,5.380000114440918,5269300.0,,,,,
2024-09-24,5.460000038146973,5.559999942779541,5.380000114440918,5.539999961853027,2897400.0,,,,,
2024-09-25,5.610000133514404,5.650000095367432,5.409999847412109,5.440000057220459,3197000.0,,,,,
2024-09-26,5.559999942779541,5.789999961853027,5.519999980926514,5.690000057220459,2912400.0,,,,,
2024-09-27,5.539999961853027,5.659999847412109,5.449999809265137,5.559999942779541,1694700.0,,,,,
2024-09-30,5.489999771118164,5.679999828338623,5.409999847412109,5.559999942779541,3542700.0,,,,,
2024-10-01,5.590000152587891,5.71999979019165,5.489999771118164,5.5,1967800.0,,,,,
2024-10-02,5.900000095367432,5.920000076293945,5.590000152587891,5.630000114440918,3095700.0,,,,,
2024-10-03,5.610000133514404,6.0,5.590000152587891,5.96999979019165,3295100.0,,,,,
2024-10-04,5.670000076293945,5.730000019073486,5.550000190734863,5.650000095367432,2772100.0,,,,,
2024-10-07,5.400000095367432,5.739999771118164,5.289999961853027,5.699999809265137,3124500.0,,,,,
2024-10-08,5.590000152587891,5.619999885559082,5.260000228881836,5.269999980926514,2219800.0,,,,,
2024-10-09,5.389999866485596,5.539999961853027,5.329999923706055,5.489999771118164,2284300.0,,,,,
2024-10-10,5.400000095367432,5.449999809265137,5.300000190734863,5.340000152587891,2173200.0,,,,,
2024-10-11,5.53000020980835,5.539999961853027,5.340000152587891,5.449999809265137,1909500.0,,,,,
2024-10-14,5.739999771118164,5.739999771118164,5.53000020980835,5.599999904632568,2126200.0,,,,,
2024-10-15,5.71999979019165,5.739999771118164,5.449999809265137,5.739999771118164,2844300.0,,,,,
2024-10-16,6.599999904632568,6.730000019073486,5.860000133514404,5.900000095367432,11187700.0,,,,,
2024-10-17,6.639999866485596,6.96999979019165,6.539999961853027,6.71999979019165,9225500.0,,,,,
2024-10-18,6.840000152587891,7.039999961853027,6.539999961853027,6.789999961853027,5644800.0,,,,,
2024-10-21,6.940000057220459,7.090000152587891,6.710000038146973,7.050000190734863,5479800.0,,,,,
2024-10-22,6.670000076293945,6.920000076293945,6.489999771118164,6.820000171661377,3418700.0,,,,,
2024-10-23,6.360000133514404,6.699999809265137,6.269999980926514,6.599999904632568,3718800.0,,,,,
2024-10-24,6.170000076293945,6.449999809265137,6.070000171661377,6.389999866485596,3654600.0,,,,,
2024-10-25,6.170000076293945,6.329999923706055,6.110000133514404,6.239999771118164,2722400.0,,,,,
2024-10-28,6.489999771118164,6.539999961853027,6.199999809265137,6.210000038146973,3670100.0,,,,,
2024-10-29,6.420000076293945,6.559999942779541,6.360000133514404,6.539999961853027,2345300.0,,,,,
2024-10-30,6.329999923706055,6.5,6.300000190734863,6.360000133514404,3552600.0,,,,,
2024-10-31,6.019999980926514,6.380000114440918,5.929999828338623,6.300000190734863,3740300.0,,,,,
2024-11-01,5.599999904632568,5.96999979019165,5.559999942779541,5.880000114440918,6035100.0,,,,,
2024-11-04,5.630000114440918,5.670000076293945,5.329999923706055,5.489999771118164,4851400.0,,,,,
2024-11-05,5.849999904632568,5.869999885559082,5.579999923706055,5.639999866485596,3098400.0,,,,,
2024-11-06,6.050000190734863,6.170000076293945,5.71999979019165,6.099999904632568,4814900.0,,,,,
2024-11-07,6.349999904632568,6.440000057220459,6.090000152587891,6.090000152587891,3348700.0,,,,,
2024-11-08,6.309999942779541,6.53000020980835,6.119999885559082,6.400000095367432,2905500.0,,,,,
2024-11-11,6.420000076293945,6.460000038146973,6.0,6.340000152587891,3849100.0,,,,,
2024-11-12,6.710000038146973,6.78000020980835,6.329999923706055,6.449999809265137,3962000.0,,,,,
2024-11-13,6.380000114440918,6.869999885559082,6.340000152587891,6.800000190734863,3636300.0,,,,,
2024-11-14,6.699999809265137,6.699999809265137,6.360000133514404,6.400000095367432,3782900.0,,,,,
2024-11-15,6.639999866485596,7.150000095367432,6.550000190734863,6.75,6695600.0,,,,,
