Date,Close,High,Low,Open,Volume,"('Close', 'INVH')","('High', 'INVH')","('Low', 'INVH')","('Open', 'INVH')","('Volume', 'INVH')"
2024-06-03,32.93756103515625,33.1368941046106,32.719243346571126,33.00400539164103,1555700.0,,,,,
2024-06-04,33.17485809326172,33.38842868803214,32.89009609325272,32.899586590843406,3432900.0,,,,,
2024-06-05,32.96603012084961,33.17485727212851,32.73822197485916,33.10841292780253,1472900.0,,,,,
2024-06-06,33.08943176269531,33.13689149631363,32.69076203422116,32.776191003112366,1413800.0,,,,,
2024-06-07,33.231807708740234,33.43114436392655,32.64329910343287,32.84263213767396,3912100.0,,,,,
2024-06-10,33.51657485961914,33.57827214801154,32.985016456350564,33.174859001871155,3438100.0,,,,,
2024-06-11,33.317237854003906,33.50708039757977,33.21282789493526,33.43114555271663,3338300.0,,,,,
2024-06-12,33.269775390625,34.11457083815495,33.23180616083948,33.9911762727696,2846600.0,,,,,
2024-06-13,33.250789642333984,33.412157052949475,32.956537173888854,33.36469732780783,3664400.0,,,,,
2024-06-14,33.69691848754883,33.71590310149182,33.02298098682462,33.17485427742366,4783000.0,,,,,
2024-06-17,33.70641326904297,33.77760467514331,33.28876257203713,33.364701037462915,2368800.0,,,,,
2024-06-18,33.91524124145508,33.97219509189042,33.74913037053376,33.82032177834159,3164500.0,,,,,
2024-06-20,33.782352447509766,33.915241143864435,33.502333876523515,33.915241143864435,5270000.0,,,,,
2024-06-21,33.6209831237793,34.06711254010631,33.51657316890795,34.0386374270455,5253800.0,,,,,
2024-06-24,34.029144287109375,34.328147466625346,33.554539744076074,33.63047820901515,3184500.0,,,,,
2024-06-25,33.73488998413086,34.095586810470174,33.57352256523581,34.03863658575613,1876500.0,,,,,
2024-06-26,33.32673263549805,33.744383342914816,33.28401634239491,33.51657518284946,2838000.0,,,,,
2024-06-27,33.814720153808594,33.82428694620229,33.29802576324504,33.37457470261193,2787500.0,,,,,
2024-06-28,34.34097671508789,34.36011394735409,33.66162139488018,34.01565106667022,4817600.0,,,,,
2024-07-01,34.23572540283203,34.44623131779137,33.900832947264,34.36968238505924,4020000.0,,,,,
2024-07-02,34.49407196044922,34.60889170744535,34.140042278013,34.350548189217534,4133500.0,,,,,
2024-07-03,34.4557991027832,34.67587546570629,34.350549792323,34.51321080398759,1773400.0,,,,,
2024-07-05,34.48450469970703,34.75241865573624,34.197453511096604,34.43666344328094,2567200.0,,,,,
2024-07-08,34.57062530517578,34.77156080058436,34.37925660238239,34.49407636403666,2862600.0,,,,,
2024-07-09,34.54191589355469,34.74763659997289,34.2835723553125,34.54191589355469,2296400.0,,,,,
2024-07-10,34.29314041137695,34.74285630943693,34.09220491864757,34.74285630943693,2358600.0,,,,,
2024-07-11,33.910404205322266,34.94379303299428,33.848210926826155,34.60889688326154,6060600.0,,,,,
2024-07-12,33.84342193603516,34.09220232242035,33.71903539289664,34.02522382994451,5214600.0,,,,,
2024-07-15,33.75730514526367,34.21180621564777,33.62334816453707,33.94867382489624,3507800.0,,,,,
2024-07-16,34.283573150634766,34.35055164729641,33.63292176873218,33.805153231591945,3203400.0,,,,,
2024-07-17,34.20702362060547,34.393607093804434,33.92953919634138,34.21659041279715,3158200.0,,,,,
2024-07-18,34.36968231201172,34.73328244160853,33.929536899899475,34.082631114984345,3179600.0,,,,,
2024-07-19,34.36968231201172,34.72849722080944,34.312274262638645,34.56105099338131,2946700.0,,,,,
2024-07-22,34.733280181884766,34.857670364190355,34.379250516919065,34.407954539738135,2476900.0,,,,,
2024-07-23,34.91508483886719,35.32174101140388,34.61846319593072,34.87681037202621,3914000.0,,,,,
2024-07-24,34.41753005981445,35.2117052254557,34.36011835565012,35.2117052254557,3941900.0,,,,,
2024-07-25,31.76708030700684,33.13536143621309,31.40826540214619,32.04456470944535,12325700.0,,,,,
2024-07-26,32.59952926635742,32.87701366370657,31.795783748208983,32.082834936821875,7097600.0,,,,,
2024-07-29,32.80046844482422,33.02054116933093,32.398597465304384,32.580395720317505,3764800.0,,,,,
2024-07-30,33.479827880859375,33.57072518436427,32.73349031753143,32.92485901710409,4679000.0,,,,,
2024-07-31,33.74773406982422,34.192664642216926,33.44154568130166,33.56593585478067,5831800.0,,,,,
2024-08-01,33.99651336669922,34.20701926867753,33.60420923577388,34.053925062707975,4152500.0,,,,,
2024-08-02,34.05392837524414,34.56105229746279,33.79079597217552,34.082632401013754,4597300.0,,,,,
2024-08-05,33.17363357543945,33.97259756951039,33.1353627581019,33.42241396343113,3343400.0,,,,,
2024-08-06,34.05392837524414,34.50364424592355,33.19277110161423,33.20234154357353,3353600.0,,,,,
2024-08-07,33.69990158081055,34.58976295696872,33.63770465287247,34.120909811982,3599000.0,,,,,
2024-08-08,33.91997146606445,34.02522442753337,33.54680452998677,33.728602777034986,2953400.0,,,,,
2024-08-09,34.14960861206055,34.28356924015825,33.80514937568529,34.101767355624034,2671600.0,,,,,
2024-08-12,33.72860336303711,34.03287918237451,33.50374542327485,33.919972055391426,2001200.0,,,,,
2024-08-13,33.74773406982422,34.00608120702516,33.661618357423905,33.95823995570355,3132500.0,,,,,
2024-08-14,33.60421371459961,33.977380663258344,33.575509687796405,33.79558241008094,2691000.0,,,,,
2024-08-15,33.7381706237793,33.92953931879187,33.34586644152794,33.58507639778009,2957200.0,,,,,
2024-08-16,33.75730514526367,33.84342086859563,33.427197914202814,33.69032665490037,2873600.0,,,,,
2024-08-19,34.09220504760742,34.159183545437244,33.77644614350595,33.9678148444716,1883500.0,,,,,
2024-08-20,34.140045166015625,34.25965014385339,34.025225409306564,34.140045166015625,1722500.0,,,,,
2024-08-21,34.43666458129883,34.46058338527536,34.053927217134124,34.30270394880337,1660300.0,,,,,
2024-08-22,34.38882064819336,34.51321084258157,34.20702240259068,34.494073608825374,1807400.0,,,,,
2024-08-23,34.58975601196289,34.71414254275553,34.29791961654664,34.43666180863418,2181500.0,,,,,
2024-08-26,34.283573150634766,34.7361579852432,34.09220445300677,34.628032426299974,2159700.0,,,,,
2024-08-27,34.81940078735352,34.87681249110325,33.98695115828092,34.12090815030935,2603300.0,,,,,
2024-08-28,34.876808166503906,35.07295840906525,34.68543949445477,34.81939646987302,2001200.0,,,,,
2024-08-29,34.656734466552734,34.91508161882214,34.58018553993051,34.91508161882214,1821000.0,,,,,
2024-08-30,35.249977111816406,35.29781837008711,34.76677200815806,34.886376978861826,2477800.0,,,,,
2024-09-03,35.66141891479492,35.82886514570275,35.08731285875568,35.08731285875568,3287500.0,,,,,
2024-09-04,35.61357879638672,36.16854398660288,35.383935636606594,35.84321830611265,2726900.0,,,,,
2024-09-05,35.67098617553711,36.0728607850538,35.589655669463134,35.87192530532252,2657200.0,,,,,
2024-09-06,34.39839172363281,35.33609429463186,33.953461068255564,35.30739026849597,4828800.0,,,,,
2024-09-09,34.14960861206055,34.38881854429703,33.96781037758023,34.254861566253226,4161100.0,,,,,
2024-09-10,34.5323486328125,34.57062310094167,34.03957671832554,34.26443465601668,2623600.0,,,,,
2024-09-11,34.446231842041016,34.4940731006997,33.69511276593201,34.092202147901844,3991800.0,,,,,
2024-09-12,34.71414566040039,34.78112415224362,34.20702175071479,34.36968275946147,4151000.0,,,,,
2024-09-13,35.422210693359375,35.450914720038405,34.85288983053015,34.972494808431804,2814100.0,,,,,
2024-09-16,35.18299865722656,35.63271451556296,35.06339368639701,35.51789111552768,3731000.0,,,,,
2024-09-17,34.55148696899414,35.20213834772765,34.48450847265872,35.19256790536299,3688100.0,,,,,
2024-09-18,34.31227493286133,35.044256777097864,34.24529644058178,34.59932613549569,3282400.0,,,,,
2024-09-19,34.48450469970703,34.742851864472584,34.33141048911121,34.570620421295544,4739700.0,,,,,
2024-09-20,34.48450469970703,34.53234595613312,33.95824357891227,34.283569232685124,8099400.0,,,,,
2024-09-23,34.92465591430664,35.16386588632244,34.589763413506326,34.77156167821871,14090600.0,,,,,
2024-09-24,34.015655517578125,34.6825751916296,33.3075960813493,33.85299449711221,8762900.0,,,,,
2024-09-25,34.04436111450195,34.5323477961359,33.87212966214783,34.15918086605333,4998000.0,,,,,
2024-09-26,33.764671325683594,34.3529738422341,33.682695710493746,34.0154250273311,3744100.0,,,,,
2024-09-27,33.755027770996094,34.16008633832514,33.69716068466078,34.121511959774324,4452500.0,,,,,
2024-09-30,34.00577926635742,34.05400367990431,33.509098710476664,33.55249994686763,5196300.0,,,,,
2024-10-01,33.456058502197266,34.18902699277382,33.4078377623188,34.179380637394146,3259500.0,,,,,
2024-10-02,33.15708541870117,33.40783545616381,32.988311001273786,33.089575651730215,2596800.0,,,,,
2024-10-03,32.93526840209961,33.24388554314538,32.77131347647787,33.20530748076303,2108600.0,,,,,
2024-10-04,33.31139373779297,33.398192534546006,32.67487045460612,32.82917901783305,3808800.0,,,,,
2024-10-07,32.79059982299805,33.11561426949929,32.636291265108895,33.06063887955251,3082300.0,,,,,
2024-10-08,32.0094108581543,32.96419759474683,31.893680358842133,32.906330505587626,5158600.0,,,,,
2024-10-09,32.086570739746094,32.269811025062346,31.87439506695394,31.941904839386595,3268600.0,,,,,
2024-10-10,32.34696578979492,32.88704394649571,32.0045937643131,32.04799132518805,4261600.0,,,,,
2024-10-11,32.549495697021484,32.67004938478823,32.22158951913567,32.51091763397454,2086600.0,,,,,
2024-10-14,32.55913162231445,32.72790969339792,32.26016089320715,32.414469434393254,2187900.0,,,,,
2024-10-15,32.26980972290039,32.83882326687651,32.21194630829685,32.72309275866291,3665100.0,,,,,
