Date,Close,High,Low,Open,Volume,"('Close', 'NBY')","('High', 'NBY')","('Low', 'NBY')","('Open', 'NBY')","('Volume', 'NBY')"
2024-08-13,0.3172881305217743,0.3172881305217743,0.2776271117440724,0.284237294673583,451200.0,,,,,
2024-08-14,0.3040677905082702,0.3503389507532129,0.2908474449384013,0.3172881163782997,734500.0,,,,,
2024-08-15,0.3238983154296875,0.3305084786997332,0.3040678059197099,0.3172881324598013,230300.0,,,,,
2024-08-16,0.3569491505622864,0.3569491505622864,0.3305084596096315,0.3371186224978756,705600.0,,,,,
2024-08-19,0.3899999856948852,0.4164406780503462,0.37016949597805,0.3767796592169951,882000.0,,,,,
2024-08-20,0.3701694905757904,0.3767796537182666,0.3569491642908379,0.3767796537182666,208500.0,,,,,
2024-08-21,0.3569491505622864,0.3635593134505304,0.3238982967213875,0.3635593134505304,452900.0,,,,,
2024-08-22,0.3305084705352783,0.3635593254687421,0.3305084705352783,0.3635593254687421,229400.0,,,,,
2024-08-23,0.3503389656543731,0.3569491682702223,0.3371186392220363,0.3371186392220363,127900.0,,,,,
2024-08-26,0.3437288105487823,0.3635593400648867,0.3371186471766414,0.3635593400648867,103100.0,,,,,
2024-08-27,0.3371186256408691,0.3569491538901621,0.3305084626909978,0.3503389515406117,76400.0,,,,,
2024-08-28,0.3305084705352783,0.3437287967487918,0.3238983074285215,0.3371186336420351,135500.0,,,,,
2024-08-29,0.3238983154296875,0.3305084786997332,0.3172881324598013,0.3305084786997332,96600.0,,,,,
2024-08-30,0.3238983154296875,0.3305084786997332,0.3106779691897556,0.3238983154296875,50600.0,,,,,
2024-09-03,0.3172881305217743,0.330508476680955,0.2908474579032531,0.3106779672921041,75700.0,,,,,
2024-09-04,0.3172881305217743,0.3238983134512848,0.3040678040624339,0.3238983134512848,38500.0,,,,,
2024-09-05,0.3106779754161834,0.3238983219210699,0.3040678120136607,0.3040678120136607,63200.0,,,,,
2024-09-06,0.297457605600357,0.3238982965380451,0.297457605600357,0.3106779510692011,85900.0,,,,,
2024-09-09,0.3040677905082702,0.3040677905082702,0.2908474449384013,0.297457607873416,71300.0,,,,,
2024-09-10,0.3040677905082702,0.3040677905082702,0.2908474449384013,0.2908474449384013,56200.0,,,,,
2024-09-11,0.3172881305217743,0.3238983134512848,0.2974576211329233,0.2974576211329233,113500.0,,,,,
2024-09-12,0.3106779754161834,0.3238983219210699,0.3040678120136607,0.3172881388187062,11700.0,,,,,
2024-09-13,0.3106779754161834,0.3305084853235926,0.3106779754161834,0.3305084853235926,81000.0,,,,,
2024-09-16,0.3238983154296875,0.3305084786997332,0.3106779691897556,0.3305084786997332,40700.0,,,,,
2024-09-17,0.3503389656543731,0.3569491682702223,0.3172881298736906,0.3305084760058678,250500.0,,,,,
2024-09-18,0.3371186256408691,0.3569491538901621,0.3305084626909978,0.3503389515406117,80400.0,,,,,
2024-09-19,0.3305084705352783,0.3437287967487918,0.3238983074285215,0.3371186336420351,52200.0,,,,,
2024-09-20,0.4891525506973266,0.6676271150978235,0.409830513319399,0.5750847512901348,145591900.0,,,,,
2024-09-23,0.4957627058029175,0.5354237238431381,0.4428813615491833,0.4891525426961607,4259700.0,,,,,
2024-09-24,0.4693220257759094,0.5155932080862373,0.4627118625029598,0.4957627182673886,1032700.0,,,,,
2024-09-25,0.4561016857624054,0.4693220119179395,0.4428813596068712,0.4693220119179395,493400.0,,,,,
2024-09-26,0.4825423657894134,0.4891525287071294,0.4494915118011546,0.4561016747188706,563700.0,,,,,
2024-09-27,0.4693220257759094,0.4825423917214895,0.4494915359570607,0.4627118625029598,322700.0,,,,,
2024-09-30,0.4561016857624054,0.4627118488401724,0.4296609940516573,0.4627118488401724,229900.0,,,,,
2024-10-01,0.4494915306568146,0.4693220202418291,0.4230508384771147,0.4428813674618097,281200.0,,,,,
2024-10-02,0.4627118408679962,0.4627118408679962,0.4362711890124804,0.4362711890124804,196600.0,,,,,
2024-10-03,0.4891525506973266,0.4891525506973266,0.4428813687934823,0.4561016952232434,189000.0,,,,,
2024-10-04,0.4693220257759094,0.4957627182673886,0.4627118625029598,0.489152554994439,111300.0,,,,,
2024-10-07,0.4561016857624054,0.4759322143953864,0.4494915226846383,0.4693220119179395,98300.0,,,,,
2024-10-08,0.4494915306568146,0.4561016938518194,0.4494915306568146,0.4561016938518194,41600.0,,,,,
2024-10-09,0.4296610057353973,0.4627118614226619,0.4296610057353973,0.4627118614226619,104100.0,,,,,
2024-10-10,0.4098305106163025,0.4296610001301492,0.4098305106163025,0.4296610001301492,79900.0,,,,,
2024-10-11,0.4098305106163025,0.4230508369588669,0.4032203474450203,0.4164406737875847,106200.0,,,,,
2024-10-14,0.4098305106163025,0.4230508369588669,0.396610184273738,0.4098305106163025,97000.0,,,,,
2024-10-15,0.4032203555107116,0.4230508454212313,0.4032203555107116,0.4032203555107116,98600.0,,,,,
2024-10-16,0.3899999856948852,0.4164406780503462,0.3833898224559401,0.4032203515724561,201900.0,,,,,
2024-10-17,0.3899999856948852,0.4032203515724561,0.3833898224559401,0.3899999856948852,114300.0,,,,,
2024-10-18,0.4164406657218933,0.4164406657218933,0.3767796480626806,0.3767796480626806,89200.0,,,,,
2024-10-21,0.4098305106163025,0.4428813658723941,0.4032203474450203,0.4164406737875847,223600.0,,,,,
2024-10-22,0.3899999856948852,0.4098305148114011,0.3569491695001599,0.396610188333511,142400.0,,,,,
2024-10-23,0.3899999856948852,0.4098305148114011,0.3833898224559401,0.3833898224559401,98100.0,,,,,
2024-10-24,0.3767796456813812,0.3966101740854957,0.3635593196784245,0.389999971684338,108300.0,,,,,
2024-10-25,0.3635593354701996,0.396610191312887,0.3569491721815983,0.3701694987588009,56200.0,,,,,
2024-10-28,0.3635593354701996,0.3701694987588009,0.3635593354701996,0.3635593354701996,96400.0,,,,,
2024-10-29,0.4296610057353973,0.4759322273373763,0.3767796602755824,0.4164406792203638,17946800.0,,,,,
2024-10-30,0.4957627058029175,0.4957627058029175,0.4032203435089627,0.423050832829233,1186900.0,,,,,
2024-10-31,0.4759322106838226,0.5023728627886931,0.4627118452317079,0.5023728627886931,313200.0,,,,,
2024-11-01,0.4957627058029175,0.4957627058029175,0.4494915246559401,0.4957627058029175,106500.0,,,,,
2024-11-04,0.5023728609085083,0.5222033893126228,0.4627118434999587,0.4825423719040732,327300.0,,,,,
2024-11-05,0.5023728609085083,0.5089830239099867,0.4891525349055516,0.5023728609085083,152900.0,,,,,
2024-11-06,0.4759322106838226,0.5023728627886931,0.4627118452317079,0.4891525367362578,1113300.0,,,,,
2024-11-07,0.4627118408679962,0.4891525321231911,0.4428813519763593,0.4825423691593121,322300.0,,,,,
2024-11-08,0.4561016857624054,0.4759322143953864,0.4230508309738903,0.4759322143953864,209900.0,,,,,
2024-11-11,0.4693220257759094,0.489152554994439,0.4362712094111616,0.4693220257759094,104100.0,,,,,
2024-11-12,0.5155931711196899,0.5420338617154477,0.4627118293278526,0.4759321943255705,273100.0,,,,,
2024-11-13,0.4693220257759094,0.5354237373047669,0.4693220257759094,0.5155932080862373,272200.0,,,,,
2024-11-14,0.4825423657894134,0.4957626916248454,0.4627118376365866,0.4825423657894134,80300.0,,,,,
2024-11-15,0.4693220257759094,0.489152554994439,0.4561016992300102,0.489152554994439,93600.0,,,,,
2024-11-18,0.4627118408679962,0.4759322061954332,0.4561016779041172,0.4693220038318751,60100.0,,,,,
2024-11-19,0.4627118408679962,0.4759322061954332,0.4561016779041172,0.4627118408679962,31900.0,,,,,
2024-11-20,0.4693220257759094,0.4825423917214895,0.4494915359570607,0.4494915359570607,33200.0,,,,,
2024-11-21,0.4759322106838226,0.4825423737100403,0.4494915191792726,0.4693220082579255,40600.0,,,,,
2024-11-22,0.4494915306568146,0.4759322228365144,0.4494915306568146,0.4759322228365144,33000.0,,,,,
2024-11-25,0.4098305106163025,0.4494915290436763,0.396610184273738,0.4428813658723941,197100.0,,,,,
2024-11-26,0.4032203555107116,0.4230508454212313,0.396610192207205,0.4098305188142182,111500.0,,,,,
2024-11-27,0.3899999856948852,0.4098305148114011,0.37016949597805,0.3899999856948852,88500.0,,,,,
2024-11-29,0.3966101706027984,0.403220333546232,0.389999968259686,0.403220333546232,21200.0,,,,,
2024-12-02,0.3966101706027984,0.403220333546232,0.3833898053162525,0.3966101706027985,48800.0,,,,,
2024-12-03,0.3767796456813812,0.3966101740854957,0.3635593196784245,0.3966101740854957,86400.0,,,,,
2024-12-04,0.3767796456813812,0.389999971684338,0.3635593196784245,0.3833898086828596,66100.0,,,,,
2024-12-05,0.383389800786972,0.3966101659173355,0.3767796379216295,0.383389800786972,40300.0,,,,,
2024-12-06,0.383389800786972,0.3966101659173355,0.3767796379216295,0.3767796379216295,55400.0,,,,,
2024-12-09,0.3899999856948852,0.396610188333511,0.3833898224559401,0.396610188333511,56700.0,,,,,
2024-12-10,0.3899999856948852,0.396610188333511,0.3767796592169951,0.3767796592169951,34100.0,,,,,
2024-12-11,0.3503389656543731,0.383389821134896,0.3437288024382047,0.383389821134896,186900.0,,,,,
2024-12-12,0.3701694905757904,0.3767796537182666,0.3503389617486815,0.3503389617486815,152300.0,,,,,
2024-12-13,0.3767796456813812,0.3833898086828596,0.3635593196784245,0.3701694826799028,62800.0,,,,,
2024-12-16,0.3767796456813812,0.3767796456813812,0.3701694826799028,0.3701694826799028,64800.0,,,,,
2024-12-17,0.3569491505622864,0.3767796392270185,0.3437287853861196,0.3767796392270185,152900.0,,,,,
2024-12-18,0.3238983154296875,0.356949171179597,0.3238983154296875,0.356949171179597,93200.0,,,,,
2024-12-19,0.3305084705352783,0.3371186336420351,0.3305084705352783,0.3305084705352783,62600.0,,,,,
2024-12-20,0.3503389656543731,0.3503389656543731,0.3305084760058678,0.3437288024382047,597900.0,,,,,
2024-12-23,0.3437288105487823,0.3569491766927458,0.3238983204323594,0.3503389739209233,101000.0,,,,,
2024-12-24,0.3569491505622864,0.3569491505622864,0.3371186224978756,0.3371186224978756,22900.0,,,,,
2024-12-26,0.3767796456813812,0.3767796456813812,0.34372879127431,0.3701694826799028,1182500.0,,,,,
2024-12-27,0.383389800786972,0.3966101659173355,0.370169475056287,0.370169475056287,186900.0,,,,,
2024-12-30,0.3899999856948852,0.3899999856948852,0.363559332739105,0.37016949597805,89800.0,,,,,
2024-12-31,0.3966101706027984,0.403220333546232,0.3767796423728191,0.3833898053162525,113100.0,,,,,
2025-01-02,0.4164406657218933,0.4230508287651488,0.3899999741491917,0.3899999741491917,119200.0,,,,,
2025-01-03,0.4098305106163025,0.4296610001301492,0.3899999817027754,0.4296610001301492,54100.0,,,,,
2025-01-06,0.4230508208274841,0.4296609837467137,0.4032203320697952,0.4296609837467137,60600.0,,,,,
2025-01-07,0.4362711906433105,0.4494915166204875,0.4230508252664544,0.442881353631899,69200.0,,,,,
2025-01-08,0.4230508208274841,0.4362711860656222,0.4032203320697952,0.4362711860656222,49100.0,,,,,
2025-01-10,0.4627118408679962,0.4693220038318751,0.33050846339138,0.4098304977572855,6085400.0,,,,,
2025-01-13,0.5023728609085083,0.515593186911465,0.4428813544955236,0.4627118434999587,447500.0,,,,,
2025-01-14,0.4693220257759094,0.5023728815403382,0.4561016992300102,0.5023728815403382,171800.0,,,,,
2025-01-15,0.4494915306568146,0.4693220202418291,0.4296610016721195,0.4627118570468242,81600.0,,,,,
2025-01-16,0.4627118408679962,0.4627118408679962,0.4428813519763593,0.4561016779041172,43300.0,,,,,
2025-01-17,0.4825423657894134,0.4891525287071294,0.4494915118011546,0.4627118376365866,208100.0,,,,,
2025-01-21,0.4693220257759094,0.5023728815403382,0.4561016992300102,0.489152554994439,186300.0,,,,,
2025-01-22,0.5354236960411072,0.5552541843316736,0.4693219896065298,0.4759321917697299,473200.0,,,,,
2025-01-23,0.4693220257759094,0.5288135740318174,0.4627118625029598,0.5288135740318174,943800.0,,,,,
2025-01-24,0.4759322106838226,0.4759322106838226,0.4230508276747227,0.4627118452317079,228100.0,,,,,
2025-01-27,0.4428813755512237,0.4759322315296161,0.4428813755512237,0.4627118654984504,213500.0,,,,,
2025-01-28,0.4494915306568146,0.4627118570468242,0.4164406752821099,0.4296610016721195,212100.0,,,,,
2025-01-29,0.4561016857624054,0.4693220119179395,0.4296609940516573,0.4693220119179395,33300.0,,,,,
2025-01-30,0.4296610057353973,0.4693220246801787,0.3966101894478135,0.4693220246801787,231600.0,,,,,
2025-01-31,0.4428813755512237,0.4561017021827082,0.4164406828885735,0.4164406828885735,224900.0,,,,,
2025-02-03,0.4362711906433105,0.456101679609076,0.4098304992892774,0.456101679609076,21500.0,,,,,
2025-02-04,0.4230508208274841,0.4428813489848518,0.4098304949890248,0.4164406579082545,65600.0,,,,,
2025-02-05,0.4428813755512237,0.4494915388669659,0.3966101929413468,0.4098305195728313,82100.0,,,,,
2025-02-06,0.4627118408679962,0.4627118408679962,0.4296609866489224,0.4428813519763593,70600.0,,,,,
2025-02-07,0.4296610057353973,0.4494915349076284,0.4296610057353973,0.4494915349076284,45800.0,,,,,
2025-02-10,0.4494915306568146,0.4494915306568146,0.4164406752821099,0.4362712042668049,51900.0,,,,,
2025-02-11,0.4296610057353973,0.4561016981651452,0.4164406792203638,0.436271208392595,90300.0,,,,,
2025-02-12,0.4296610057353973,0.4627118614226619,0.4230508424778806,0.436271208392595,59200.0,,,,,
2025-02-13,0.4428813755512237,0.4494915388669659,0.429661009520058,0.4428813755512237,26500.0,,,,,
2025-02-14,0.4362711906433105,0.4494915166204875,0.403220336300689,0.4296609882550428,80200.0,,,,,
2025-02-18,0.4428813755512237,0.4693220288141927,0.4362712122354815,0.4362712122354815,23500.0,,,,,
2025-02-19,0.4362711906433105,0.4627118425976644,0.4098304992892774,0.442881353631899,267200.0,,,,,
2025-02-20,0.4230508208274841,0.4362711860656222,0.4098304949890248,0.4098304949890248,45100.0,,,,,
2025-02-21,0.4164406657218933,0.4296609918084043,0.4098305026786378,0.4164406657218933,82200.0,,,,,
2025-02-24,0.4362711906433105,0.4494915166204875,0.403220336300689,0.4230508252664544,30800.0,,,,,
2025-02-25,0.4164406657218933,0.4230508287651488,0.3966101765921268,0.4230508287651488,96300.0,,,,,
2025-02-26,0.4098305106163025,0.4164406737875847,0.4032203474450203,0.4032203474450203,42400.0,,,,,
2025-02-27,0.4032203555107116,0.4164406821177248,0.4032203555107116,0.4032203555107116,82900.0,,,,,
2025-02-28,0.4032203555107116,0.4032203555107116,0.3833898262005108,0.4032203555107116,59300.0,,,,,
2025-03-03,0.383389800786972,0.4164406545133631,0.383389800786972,0.4164406545133631,35600.0,,,,,
2025-03-04,0.4164406657218933,0.4164406657218933,0.3767796480626806,0.3833898111059362,116900.0,,,,,
2025-03-05,0.383389800786972,0.4164406545133631,0.383389800786972,0.3966101659173355,119700.0,,,,,
2025-03-06,0.3899999856948852,0.396610188333511,0.3833898224559401,0.3899999856948852,20700.0,,,,,
2025-03-07,0.3966101706027984,0.403220333546232,0.3635593164859521,0.3701694794293856,59600.0,,,,,
2025-03-10,0.383389800786972,0.3966101659173355,0.3767796379216295,0.383389800786972,69900.0,,,,,
2025-03-11,0.3899999856948852,0.4098305148114011,0.3833898224559401,0.3833898224559401,39300.0,,,,,
2025-03-12,0.4230508208274841,0.4230508208274841,0.3899999668316571,0.3899999668316571,37800.0,,,,,
2025-03-13,0.4230508208274841,0.4296609837467137,0.4230508208274841,0.4230508208274841,7200.0,,,,,
2025-03-14,0.4164406657218933,0.4362711942513394,0.4164406657218933,0.4296609918084043,38000.0,,,,,
2025-03-17,0.4230508208274841,0.4428813489848518,0.4164406579082545,0.4362711860656222,30200.0,,,,,
2025-03-18,0.4164406657218933,0.4296609918084043,0.4032203396353823,0.4296609918084043,80900.0,,,,,
2025-03-19,0.3966101706027984,0.4428813506065118,0.3966101706027985,0.4164406594330989,22800.0,,,,,
2025-03-20,0.4098305106163025,0.4230508369588669,0.4032203474450203,0.4032203474450203,25900.0,,,,,
2025-03-21,0.4296610057353973,0.4296610057353973,0.4032203527053303,0.4098305159628471,13200.0,,,,,
2025-03-24,0.4098305106163025,0.4230508369588669,0.4032203474450203,0.4230508369588669,19700.0,,,,,
2025-03-25,0.4032203555107116,0.4164406821177248,0.4032203555107116,0.4032203555107116,55900.0,,,,,
2025-03-26,0.4032203555107116,0.4230508454212313,0.4032203555107116,0.4230508454212313,34100.0,,,,,
2025-03-27,0.4032203555107116,0.4098305188142182,0.4032203555107116,0.4032203555107116,52100.0,,,,,
2025-03-28,0.4032203555107116,0.4098305188142182,0.4032203555107116,0.4032203555107116,150100.0,,,,,
2025-03-31,0.3899999856948852,0.4032203515724561,0.3899999856948852,0.4032203515724561,106400.0,,,,,
2025-04-01,0.3899999856948852,0.3899999856948852,0.3899999856948852,0.3899999856948852,112500.0,,,,,
2025-04-02,0.3767796456813812,0.389999971684338,0.3767796456813812,0.3767796456813812,32400.0,,,,,
2025-04-03,0.3701694905757904,0.3767796537182666,0.3635593274333141,0.3767796537182666,45600.0,,,,,
2025-04-04,0.3437288105487823,0.3701695034370277,0.3305084838045004,0.3701695034370277,65200.0,,,,,
2025-04-07,0.3238983154296875,0.356949171179597,0.3238983154296875,0.356949171179597,67800.0,,,,,
2025-04-08,0.3106779754161834,0.3437288121286382,0.3040678120136607,0.3305084853235926,104100.0,,,,,
2025-04-09,0.3305084705352783,0.3371186336420351,0.310677961515168,0.310677961515168,93200.0,,,,,
2025-04-10,0.3238983154296875,0.3371186419697789,0.3172881324598013,0.3305084786997332,41800.0,,,,,
2025-04-11,0.3503389656543731,0.3503389656543731,0.3172881298736906,0.3172881298736906,29400.0,,,,,
2025-04-14,0.3701694905757904,0.3701694905757904,0.3371186354637291,0.3371186354637291,20300.0,,,,,
2025-04-15,0.3899999856948852,0.4032203515724561,0.363559332739105,0.363559332739105,189100.0,,,,,
2025-04-16,0.3899999856948852,0.4032203515724561,0.3767796592169951,0.396610188333511,46000.0,,,,,
2025-04-17,0.3966101706027984,0.4098304964896654,0.3635593164859521,0.389999968259686,38400.0,,,,,
2025-04-21,0.3966101706027984,0.403220333546232,0.3767796423728191,0.3966101706027985,22100.0,,,,,
2025-04-22,0.383389800786972,0.3966101659173355,0.3767796379216295,0.3767796379216295,86000.0,,,,,
2025-04-23,0.383389800786972,0.3899999636523145,0.370169475056287,0.383389800786972,41600.0,,,,,
2025-04-24,0.3767796456813812,0.3966101740854957,0.3767796456813812,0.3833898086828596,10900.0,,,,,
2025-04-25,0.383389800786972,0.3899999636523145,0.3767796379216295,0.3767796379216295,12300.0,,,,,
2025-04-28,0.3899999856948852,0.3899999856948852,0.3833898224559401,0.3833898224559401,6000.0,,,,,
2025-04-29,0.3899999856948852,0.4032203515724561,0.3833898224559401,0.3899999856948852,28300.0,,,,,
2025-04-30,0.383389800786972,0.3966101659173355,0.383389800786972,0.3966101659173355,46400.0,,,,,
2025-05-01,0.3899999856948852,0.3899999856948852,0.3833898224559401,0.3899999856948852,19800.0,,,,,
2025-05-02,0.3899999856948852,0.3899999856948852,0.37016949597805,0.3899999856948852,26200.0,,,,,
2025-05-05,0.383389800786972,0.3899999636523145,0.3767796379216295,0.3899999636523145,13000.0,,,,,
2025-05-06,0.383389800786972,0.3899999636523145,0.383389800786972,0.383389800786972,15700.0,,,,,
2025-05-07,0.383389800786972,0.4230508173787056,0.3437287841952384,0.3966101659173355,270300.0,,,,,
2025-05-08,0.3767796456813812,0.389999971684338,0.3701694826799028,0.3833898086828596,10800.0,,,,,
2025-05-09,0.3701694905757904,0.3767796537182666,0.3371186354637291,0.3767796537182666,87900.0,,,,,
2025-05-12,0.3635593354701996,0.3899999886246047,0.3635593354701996,0.3635593354701996,42500.0,,,,,
2025-05-13,0.3899999856948852,0.4098305148114011,0.363559332739105,0.363559332739105,61300.0,,,,,
2025-05-14,0.3966101706027984,0.403220333546232,0.3767796423728191,0.403220333546232,153300.0,,,,,
2025-05-15,0.383389800786972,0.3899999636523145,0.3635593121909445,0.3899999636523145,31900.0,,,,,
2025-05-16,0.3899999856948852,0.396610188333511,0.3833898224559401,0.3899999856948852,22100.0,,,,,
2025-05-19,0.3899999856948852,0.396610188333511,0.3899999856948852,0.3899999856948852,5400.0,,,,,
2025-05-20,0.3899999856948852,0.396610188333511,0.3899999856948852,0.3899999856948852,7700.0,,,,,
2025-05-21,0.3701694905757904,0.3966101825453755,0.3701694905757904,0.3966101825453755,10400.0,,,,,
2025-05-22,0.3767796456813812,0.3767796456813812,0.3635593196784245,0.3635593196784245,7000.0,,,,,
2025-05-23,0.3767796456813812,0.3966101740854957,0.3635593196784245,0.3833898086828596,9600.0,,,,,
2025-05-27,0.3767796456813812,0.3767796456813812,0.3635593196784245,0.3767796456813812,19200.0,,,,,
2025-05-28,0.3701694905757904,0.3767796537182666,0.3701694905757904,0.3767796537182666,21600.0,,,,,
2025-05-29,0.3635593354701996,0.3767796620474021,0.3635593354701996,0.3767796620474021,52900.0,,,,,
2025-05-30,0.3635593354701996,0.3701694987588009,0.3635593354701996,0.3635593354701996,10600.0,,,,,
2025-06-02,0.3635593354701996,0.3635593354701996,0.3635593354701996,0.3635593354701996,31600.0,,,,,
2025-06-03,0.3701694905757904,0.3833898168607428,0.3635593274333141,0.3701694905757904,39500.0,,,,,
2025-06-04,0.3966101706027984,0.3966101706027985,0.3701694794293856,0.3701694794293856,161700.0,,,,,
2025-06-05,0.3899999856948852,0.4032203515724561,0.3833898224559401,0.3833898224559401,36300.0,,,,,
2025-06-06,0.383389800786972,0.3899999636523145,0.370169475056287,0.3899999636523145,20500.0,,,,,
2025-06-09,0.3899999856948852,0.396610188333511,0.3767796592169951,0.3767796592169951,40900.0,,,,,
2025-06-10,0.3966101706027984,0.3966101706027985,0.3767796423728191,0.389999968259686,20800.0,,,,,
2025-06-11,0.3966101706027984,0.4296609853199659,0.389999968259686,0.3966101706027985,57900.0,,,,,
2025-06-12,0.4230508208274841,0.4230508208274841,0.3899999668316571,0.3966101691505656,18500.0,,,,,
2025-06-13,0.3966101706027984,0.4164406594330989,0.3966101706027985,0.4164406594330989,12100.0,,,,,
2025-06-16,0.3966101706027984,0.4230508223765324,0.3966101706027985,0.3966101706027985,22300.0,,,,,
2025-06-17,0.4098305106163025,0.4164406737875847,0.396610184273738,0.396610184273738,30000.0,,,,,
2025-06-18,0.4032203555107116,0.4098305188142182,0.396610192207205,0.396610192207205,7700.0,,,,,
2025-06-20,0.3767796456813812,0.4032203370869741,0.3767796456813812,0.3966101740854957,29600.0,,,,,
2025-06-23,0.3767796456813812,0.3966101740854957,0.3767796456813812,0.3767796456813812,31500.0,,,,,
