Date,Close,High,Low,Open,Volume,"('Close', 'DECK')","('High', 'DECK')","('Low', 'DECK')","('Open', 'DECK')","('Volume', 'DECK')"
2024-08-13,157.3866729736328,157.4583282470703,153.3333282470703,153.3333282470703,1936200.0,,,,,
2024-08-14,153.22833251953125,158.3333282470703,152.9550018310547,156.61500549316406,1563600.0,,,,,
2024-08-15,157.9250030517578,161.0833282470703,156.17832946777344,158.9633331298828,1918200.0,,,,,
2024-08-16,158.42166137695312,160.52166748046875,157.10333251953125,157.90167236328125,1732200.0,,,,,
2024-08-19,160.5366668701172,160.99166870117188,158.5833282470703,158.5833282470703,984000.0,,,,,
2024-08-20,158.11166381835938,161.6649932861328,157.3300018310547,160.875,1178400.0,,,,,
2024-08-21,159.58999633789062,160.69833374023438,158.10000610351562,159.61666870117188,1790400.0,,,,,
2024-08-22,159.14833068847656,160.6666717529297,158.5833282470703,159.97999572753906,1050600.0,,,,,
2024-08-23,162.42666625976562,163.4183349609375,159.19332885742188,159.19332885742188,1303200.0,,,,,
2024-08-26,157.5050048828125,162.2383270263672,156.9600067138672,161.97332763671875,1437000.0,,,,,
2024-08-27,158.80667114257812,159.2516632080078,155.72000122070312,156.78500366210938,1071600.0,,,,,
2024-08-28,158.26333618164062,160.6666717529297,157.09500122070312,159.6266632080078,1650000.0,,,,,
2024-08-29,156.90499877929688,159.4883270263672,156.73666381835938,158.1199951171875,1112400.0,,,,,
2024-08-30,159.8816680908203,159.9166717529297,155.9633331298828,157.68499755859375,1722600.0,,,,,
2024-09-03,149.83999633789062,159.84165954589844,148.9949951171875,159.36666870117188,2817000.0,,,,,
2024-09-04,149.22833251953125,149.85833740234375,146.9149932861328,148.62832641601562,1781400.0,,,,,
2024-09-05,146.56333923339844,148.52667236328125,145.21665954589844,148.2916717529297,1507800.0,,,,,
2024-09-06,143.32666015625,147.5,142.69500732421875,146.7566680908203,2334000.0,,,,,
2024-09-09,149.01499938964844,149.52667236328125,144.5,144.5,2385600.0,,,,,
2024-09-10,148.45166015625,148.73666381835938,145.1999969482422,147.0,1704600.0,,,,,
2024-09-11,151.5433349609375,151.94166564941406,146.76832580566406,147.44332885742188,2273400.0,,,,,
2024-09-12,153.18833923339844,155.10667419433594,151.5366668701172,151.94500732421875,998400.0,,,,,
2024-09-13,155.84500122070312,157.586669921875,153.6750030517578,154.1183319091797,1381800.0,,,,,
2024-09-16,156.27999877929688,157.16000366210938,153.07333374023438,157.16000366210938,1551600.0,,,,,
2024-09-17,155.10000610351562,159.25,152.6300048828125,156.3300018310547,1036000.0,,,,,
2024-09-18,157.22999572753906,162.0500030517578,156.75999450683594,160.4499969482422,1365100.0,,,,,
2024-09-19,152.11000061035156,160.7899932861328,152.0399932861328,159.6699981689453,2198800.0,,,,,
2024-09-20,150.72999572753906,151.27999877929688,146.2100067138672,147.97999572753906,4517000.0,,,,,
2024-09-23,154.2100067138672,155.02999877929688,149.1300048828125,151.1999969482422,1990100.0,,,,,
2024-09-24,154.39999389648438,157.49000549316406,153.4499969482422,154.86000061035156,1309800.0,,,,,
2024-09-25,154.5,156.2100067138672,153.13999938964844,154.57000732421875,1362000.0,,,,,
2024-09-26,157.25999450683594,158.69000244140625,153.35000610351562,157.41000366210938,1244900.0,,,,,
2024-09-27,159.4199981689453,160.0,156.83999633789062,158.91000366210938,1218400.0,,,,,
2024-09-30,159.4499969482422,161.3800048828125,157.74000549316406,158.77999877929688,2148600.0,,,,,
2024-10-01,155.6199951171875,160.05999755859375,154.83999633789062,159.4199981689453,1354800.0,,,,,
2024-10-02,157.66000366210938,158.8300018310547,150.60000610351562,152.4199981689453,1905800.0,,,,,
2024-10-03,156.7899932861328,159.13999938964844,156.00999450683594,157.11000061035156,1574300.0,,,,,
2024-10-04,166.80999755859375,167.22999572753906,159.14999389648438,159.3800048828125,2327300.0,,,,,
2024-10-07,158.8300018310547,165.24000549316406,154.6300048828125,164.5,2765800.0,,,,,
2024-10-08,161.94000244140625,163.6699981689453,160.3699951171875,160.55999755859375,1891100.0,,,,,
2024-10-09,160.44000244140625,162.69000244140625,160.22999572753906,161.25,1566600.0,,,,,
2024-10-10,158.25999450683594,160.16000366210938,157.07000732421875,158.99000549316406,1162400.0,,,,,
2024-10-11,161.25,161.80999755859375,157.6300048828125,157.9199981689453,1114600.0,,,,,
2024-10-14,160.72999572753906,162.69000244140625,159.5,161.99000549316406,1316100.0,,,,,
2024-10-15,161.85000610351562,163.8000030517578,160.47999572753906,160.47999572753906,1966900.0,,,,,
2024-10-16,161.16000366210938,164.69000244140625,159.64999389648438,164.2100067138672,1505300.0,,,,,
2024-10-17,160.30999755859375,162.17999267578125,157.64999389648438,161.97999572753906,1625100.0,,,,,
2024-10-18,161.85000610351562,161.9199981689453,159.11000061035156,161.30999755859375,1865000.0,,,,,
2024-10-21,160.00999450683594,161.85000610351562,156.2899932861328,161.39999389648438,1908200.0,,,,,
2024-10-22,154.0500030517578,157.83999633789062,153.75999450683594,155.0,2479900.0,,,,,
2024-10-23,150.9600067138672,154.47999572753906,150.35000610351562,153.1999969482422,1725200.0,,,,,
2024-10-24,152.0399932861328,153.22999572753906,150.94000244140625,152.7899932861328,3673500.0,,,,,
2024-10-25,168.11000061035156,172.57000732421875,164.0,169.9499969482422,8426600.0,,,,,
2024-10-28,169.2899932861328,170.74000549316406,166.36000061035156,168.64999389648438,2920500.0,,,,,
2024-10-29,169.5500030517578,170.1699981689453,163.16000366210938,167.0,2434800.0,,,,,
2024-10-30,169.52000427246094,170.39999389648438,167.58999633789062,169.61000061035156,1711200.0,,,,,
2024-10-31,160.88999938964844,168.64999389648438,160.85000610351562,168.64999389648438,2374500.0,,,,,
2024-11-01,158.1199951171875,162.8000030517578,158.0,162.8000030517578,2025900.0,,,,,
2024-11-04,162.25999450683594,164.35000610351562,158.0399932861328,158.08999633789062,1950100.0,,,,,
2024-11-05,163.6699981689453,163.82000732421875,161.39999389648438,161.92999267578125,1381000.0,,,,,
2024-11-06,164.77000427246094,168.0,161.88999938964844,167.3699951171875,2044300.0,,,,,
2024-11-07,171.33999633789062,173.4199981689453,166.5,166.5,1774200.0,,,,,
2024-11-08,175.61000061035156,176.7100067138672,170.25999450683594,171.0,2036200.0,,,,,
2024-11-11,177.0800018310547,179.0,175.24000549316406,178.0,1809200.0,,,,,
2024-11-12,177.6300048828125,177.75,174.9199981689453,177.05999755859375,1590500.0,,,,,
2024-11-13,178.33999633789062,182.25999450683597,178.0,178.4499969482422,1383200.0,,,,,
2024-11-14,176.86000061035156,179.22000122070312,174.9600067138672,178.5,1229200.0,,,,,
2024-11-15,175.66000366210938,176.86000061035156,174.05999755859375,175.83999633789062,1141400.0,,,,,
2024-11-18,176.4499969482422,178.0,174.0399932861328,176.16000366210938,1685800.0,,,,,
2024-11-19,176.2899932861328,176.69000244140625,172.36000061035156,174.77999877929688,1860800.0,,,,,
2024-11-20,176.36000061035156,178.0,174.27000427246094,176.5800018310547,1095500.0,,,,,
2024-11-21,181.91000366210935,181.97999572753903,175.1199951171875,176.6300048828125,2664000.0,,,,,
2024-11-22,192.1499938964844,193.3300018310547,185.77999877929688,185.77999877929688,3056900.0,,,,,
2024-11-25,196.4900054931641,198.0800018310547,193.0,194.0399932861328,3911700.0,,,,,
2024-11-26,194.41000366210935,196.77999877929688,192.91000366210935,196.6300048828125,1503000.0,,,,,
2024-11-27,191.7700042724609,195.77999877929688,190.8500061035156,193.5200042724609,1203100.0,,,,,
2024-11-29,195.9600067138672,196.88999938964844,193.07000732421875,193.7100067138672,813900.0,,,,,
2024-12-02,201.8999938964844,203.77999877929688,196.6100006103516,196.92999267578125,1999900.0,,,,,
2024-12-03,202.8699951171875,205.3500061035156,202.0800018310547,202.3600006103516,2066100.0,,,,,
2024-12-04,204.1499938964844,207.2899932861328,202.50999450683597,203.25999450683597,1817900.0,,,,,
2024-12-05,200.9199981689453,204.00999450683597,200.82000732421875,201.6999969482422,2345800.0,,,,,
2024-12-06,199.5500030517578,203.1100006103516,198.6699981689453,203.1100006103516,1766700.0,,,,,
2024-12-09,201.5500030517578,202.72000122070312,195.4600067138672,199.9499969482422,1689700.0,,,,,
2024-12-10,202.1199951171875,205.1199951171875,199.19000244140625,201.52999877929688,1110700.0,,,,,
2024-12-11,204.9499969482422,208.4499969482422,203.0,203.75999450683597,1654100.0,,,,,
2024-12-12,203.67999267578125,206.72000122070312,203.1300048828125,203.8500061035156,1001700.0,,,,,
2024-12-13,206.6300048828125,207.44000244140625,203.5399932861328,205.0,1642800.0,,,,,
2024-12-16,211.1199951171875,213.02999877929688,206.50999450683597,207.44000244140625,1788600.0,,,,,
2024-12-17,210.3699951171875,212.77999877929688,207.8999938964844,211.0,1709700.0,,,,,
2024-12-18,201.47999572753903,211.41000366210935,201.0,209.32000732421875,1581800.0,,,,,
2024-12-19,205.27999877929688,208.1000061035156,202.22000122070312,203.3500061035156,1937300.0,,,,,
2024-12-20,210.97000122070312,214.6999969482422,202.4900054931641,203.88999938964844,3805100.0,,,,,
2024-12-23,207.6499938964844,210.5200042724609,206.3000030517578,208.66000366210935,1874500.0,,,,,
2024-12-24,208.00999450683597,208.9499969482422,206.8999938964844,208.0500030517578,523900.0,,,,,
2024-12-26,209.42999267578125,210.5,207.75,208.0,1071200.0,,,,,
2024-12-27,207.1100006103516,209.69000244140625,205.83999633789065,207.8600006103516,848200.0,,,,,
2024-12-30,205.75999450683597,207.75999450683597,201.77999877929688,203.1699981689453,1068200.0,,,,,
2024-12-31,203.08999633789065,207.0,203.0399932861328,206.5800018310547,1317300.0,,,,,
2025-01-02,204.5399932861328,206.6100006103516,202.3300018310547,205.1300048828125,1556500.0,,,,,
2025-01-03,207.25,209.25,206.0399932861328,206.17999267578125,1711500.0,,,,,
2025-01-06,208.47000122070312,212.4900054931641,207.1100006103516,210.94000244140625,2993700.0,,,,,
2025-01-07,205.1000061035156,211.88999938964844,203.55999755859372,210.50999450683597,1501600.0,,,,,
2025-01-08,207.5200042724609,209.07000732421875,203.88999938964844,205.69000244140625,1630900.0,,,,,
2025-01-10,207.5,210.44000244140625,205.94000244140625,207.0,1526100.0,,,,,
2025-01-13,204.58999633789065,204.83999633789065,195.17999267578125,203.82000732421875,1980200.0,,,,,
2025-01-14,206.13999938964844,209.41000366210935,204.08999633789065,206.75,1239100.0,,,,,
2025-01-15,203.72999572753903,209.8500061035156,203.13999938964844,209.50999450683597,1170100.0,,,,,
2025-01-16,208.22000122070312,209.75,204.97000122070312,205.75,1490600.0,,,,,
2025-01-17,209.91000366210935,212.8500061035156,208.41000366210935,210.22999572753903,1313200.0,,,,,
2025-01-21,214.1100006103516,218.38999938964844,210.82000732421875,214.07000732421875,1841400.0,,,,,
2025-01-22,214.9199981689453,215.5500030517578,212.5,214.2400054931641,1478600.0,,,,,
2025-01-23,218.57000732421875,218.9199981689453,210.6000061035156,213.0,1828000.0,,,,,
2025-01-24,217.16000366210935,218.77999877929688,214.4199981689453,218.5500030517578,1452800.0,,,,,
2025-01-27,211.8999938964844,214.82000732421875,208.5500030517578,211.75999450683597,1708500.0,,,,,
2025-01-28,215.9199981689453,216.16000366210935,211.7899932861328,213.08999633789065,1896300.0,,,,,
2025-01-29,218.8999938964844,222.0500030517578,216.3500061035156,218.30999755859372,1739900.0,,,,,
2025-01-30,223.1100006103516,223.97999572753903,219.5399932861328,221.22000122070312,4428300.0,,,,,
2025-01-31,177.36000061035156,198.6499938964844,177.30999755859375,196.1000061035156,15046800.0,,,,,
2025-02-03,170.6300048828125,177.58999633789062,169.77999877929688,174.5,6340400.0,,,,,
2025-02-04,169.49000549316406,174.3800048828125,169.02000427246094,173.2100067138672,5849800.0,,,,,
2025-02-05,172.52000427246094,174.47999572753906,169.1999969482422,169.39999389648438,4758100.0,,,,,
2025-02-06,172.19000244140625,177.63999938964844,172.02999877929688,175.0,4093200.0,,,,,
2025-02-07,168.24000549316406,174.3800048828125,167.60000610351562,172.6999969482422,3344200.0,,,,,
2025-02-10,161.64999389648438,169.5800018310547,160.25999450683594,168.72999572753906,5318600.0,,,,,
2025-02-11,157.63999938964844,160.58999633789062,157.22000122070312,160.5,3483400.0,,,,,
2025-02-12,154.02999877929688,157.33999633789062,153.50999450683594,155.8000030517578,3802200.0,,,,,
2025-02-13,158.11000061035156,159.25999450683594,154.58999633789062,156.9499969482422,3164700.0,,,,,
2025-02-14,155.07000732421875,158.0,154.1999969482422,157.10000610351562,2263200.0,,,,,
2025-02-18,155.83999633789062,156.60000610351562,153.9199981689453,155.1999969482422,2855400.0,,,,,
2025-02-19,152.5500030517578,155.82000732421875,151.5,154.52000427246094,2577300.0,,,,,
2025-02-20,150.02000427246094,151.5800018310547,146.47000122070312,151.1199951171875,3945500.0,,,,,
2025-02-21,146.57000732421875,151.3300018310547,144.8800048828125,150.5,2410100.0,,,,,
2025-02-24,140.11000061035156,147.8000030517578,139.60000610351562,147.0,4239100.0,,,,,
2025-02-25,142.7899932861328,144.58999633789062,138.80999755859375,139.5,4298200.0,,,,,
2025-02-26,144.97000122070312,149.5500030517578,144.57000732421875,144.77000427246094,3632900.0,,,,,
2025-02-27,138.49000549316406,146.08999633789062,138.1199951171875,145.75999450683594,2836200.0,,,,,
2025-02-28,139.36000061035156,140.1300048828125,136.5399932861328,138.5,3004100.0,,,,,
2025-03-03,137.24000549316406,141.89999389648438,135.8000030517578,140.1699981689453,2785700.0,,,,,
2025-03-04,133.77999877929688,136.97000122070312,131.1999969482422,136.2100067138672,3813200.0,,,,,
2025-03-05,136.08999633789062,137.5,134.25999450683594,134.25999450683594,2231300.0,,,,,
2025-03-06,131.92999267578125,137.22999572753906,130.75999450683594,134.3000030517578,3039300.0,,,,,
2025-03-07,126.72000122070312,131.0,122.62000274658205,130.47999572753906,5980700.0,,,,,
2025-03-10,121.11000061035156,124.8000030517578,119.3000030517578,124.5,4072800.0,,,,,
2025-03-11,120.52999877929688,124.79000091552734,119.80999755859376,121.3499984741211,3560600.0,,,,,
2025-03-12,121.58000183105467,126.3499984741211,121.25,124.23999786376952,3156500.0,,,,,
2025-03-13,117.04000091552734,121.56999969482422,115.05999755859376,121.1999969482422,4224300.0,,,,,
2025-03-14,118.68000030517578,120.38999938964844,117.16999816894533,120.08000183105467,2540800.0,,,,,
2025-03-17,117.4800033569336,118.97000122070312,115.5,118.08999633789062,2610500.0,,,,,
2025-03-18,115.3000030517578,117.95999908447266,115.0,117.08000183105467,2196500.0,,,,,
2025-03-19,119.0500030517578,119.97000122070312,115.98999786376952,115.98999786376952,2284200.0,,,,,
2025-03-20,115.66999816894533,119.83000183105467,115.5999984741211,118.1999969482422,2072200.0,,,,,
2025-03-21,117.86000061035156,118.33000183105467,112.0999984741211,113.76000213623048,5545000.0,,,,,
2025-03-24,124.68000030517578,125.36000061035156,120.36000061035156,120.36000061035156,4106000.0,,,,,
2025-03-25,122.97000122070312,125.70999908447266,122.58000183105467,124.29000091552734,2460200.0,,,,,
2025-03-26,118.16000366210938,122.79000091552734,117.54000091552734,122.5,2631300.0,,,,,
2025-03-27,116.9499969482422,119.47000122070312,115.22000122070312,117.20999908447266,2419600.0,,,,,
2025-03-28,111.55999755859376,115.31999969482422,110.75,115.1500015258789,2595900.0,,,,,
2025-03-31,111.80999755859376,112.11000061035156,107.37000274658205,109.4800033569336,3008300.0,,,,,
2025-04-01,113.3499984741211,114.62999725341795,111.0999984741211,111.38999938964844,2364600.0,,,,,
2025-04-02,117.9800033569336,119.19000244140624,111.44000244140624,111.5,2708800.0,,,,,
2025-04-03,100.87999725341795,102.87000274658205,96.8000030517578,100.1500015258789,8699700.0,,,,,
2025-04-04,106.0199966430664,108.61000061035156,93.72000122070312,96.33999633789062,8968500.0,,,,,
2025-04-07,106.12999725341795,109.29000091552734,99.0,102.81999969482422,4717500.0,,,,,
2025-04-08,101.87999725341795,110.73999786376952,100.37000274658205,109.4800033569336,3600000.0,,,,,
2025-04-09,116.05999755859376,118.63999938964844,101.04000091552734,101.83999633789062,5179200.0,,,,,
2025-04-10,109.62999725341795,113.41999816894533,106.33000183105467,112.0,3196600.0,,,,,
2025-04-11,109.0500030517578,109.86000061035156,105.54000091552734,107.58000183105467,3588700.0,,,,,
2025-04-14,107.1500015258789,113.3000030517578,105.7300033569336,111.79000091552734,2626600.0,,,,,
2025-04-15,104.18000030517578,107.1999969482422,103.1500015258789,106.91999816894533,2866200.0,,,,,
2025-04-16,103.0199966430664,105.1500015258789,101.69000244140624,103.5,2364200.0,,,,,
2025-04-17,105.66999816894533,105.94000244140624,103.0199966430664,104.1500015258789,1755600.0,,,,,
2025-04-21,103.5500030517578,104.27999877929688,100.26000213623048,103.86000061035156,1415700.0,,,,,
2025-04-22,106.41999816894533,107.5199966430664,104.16000366210938,104.5,1558900.0,,,,,
2025-04-23,106.66000366210938,113.0,106.2699966430664,110.22000122070312,2237600.0,,,,,
2025-04-24,110.6500015258789,112.33000183105467,106.9800033569336,107.18000030517578,2280300.0,,,,,
2025-04-25,109.19000244140624,110.56999969482422,108.33000183105467,109.4499969482422,2006000.0,,,,,
2025-04-28,109.1500015258789,110.51000213623048,107.22000122070312,109.0,2011700.0,,,,,
2025-04-29,111.69000244140624,112.13999938964844,108.4000015258789,108.48999786376952,1876100.0,,,,,
2025-04-30,110.83000183105467,111.5199966430664,108.04000091552734,108.13999938964844,2687300.0,,,,,
2025-05-01,111.12999725341795,112.70999908447266,110.5,110.9800033569336,1706100.0,,,,,
2025-05-02,116.94000244140624,118.0,113.87000274658205,114.7699966430664,2490700.0,,,,,
2025-05-05,118.33000183105467,120.58000183105467,117.86000061035156,117.86000061035156,2977500.0,,,,,
2025-05-06,117.06999969482422,118.4499969482422,115.0999984741211,115.41999816894533,1954100.0,,,,,
2025-05-07,120.86000061035156,121.41999816894533,117.55999755859376,118.27999877929688,2125300.0,,,,,
2025-05-08,125.62000274658205,127.66999816894533,123.51000213623048,123.55999755859376,3557500.0,,,,,
2025-05-09,121.06999969482422,125.73999786376952,120.88999938964844,125.01000213623048,2250200.0,,,,,
2025-05-12,126.08000183105467,133.42999267578125,123.83000183105467,129.5,4588100.0,,,,,
2025-05-13,129.3699951171875,130.41000366210938,127.37000274658205,128.32000732421875,2951100.0,,,,,
2025-05-14,127.36000061035156,131.52000427246094,126.6999969482422,129.0,2884700.0,,,,,
2025-05-15,126.94000244140624,127.48999786376952,125.16000366210938,125.37999725341795,2255200.0,,,,,
2025-05-16,127.91000366210938,128.85000610351562,126.58999633789062,128.0500030517578,2160300.0,,,,,
2025-05-19,127.41000366210938,128.25,125.3499984741211,126.0199966430664,2260700.0,,,,,
2025-05-20,128.83999633789062,131.5800018310547,127.77999877929688,127.77999877929688,3407600.0,,,,,
2025-05-21,123.36000061035156,127.9499969482422,123.02999877929688,126.18000030517578,3665000.0,,,,,
2025-05-22,126.08999633789062,127.0,122.58000183105467,123.41999816894533,7449100.0,,,,,
2025-05-23,101.0500030517578,102.87000274658205,96.0999984741211,97.94000244140624,19579700.0,,,,,
2025-05-27,108.95999908447266,109.02999877929688,102.5,102.76000213623048,7532100.0,,,,,
2025-05-28,104.31999969482422,108.66999816894533,103.73999786376952,108.4800033569336,4983800.0,,,,,
2025-05-29,107.2699966430664,108.12999725341795,104.87999725341795,106.27999877929688,4688400.0,,,,,
2025-05-30,105.5199966430664,106.0,103.48999786376952,105.68000030517578,4424800.0,,,,,
2025-06-02,105.01000213623048,105.2300033569336,102.86000061035156,104.76000213623048,3042400.0,,,,,
2025-06-03,105.83000183105467,105.91999816894533,102.87999725341795,104.5199966430664,3189800.0,,,,,
2025-06-04,105.80999755859376,107.4499969482422,105.54000091552734,106.5,2549600.0,,,,,
2025-06-05,108.31999969482422,110.23999786376952,105.6500015258789,105.6500015258789,3975700.0,,,,,
2025-06-06,109.22000122070312,109.79000091552734,107.7699966430664,108.8000030517578,3155000.0,,,,,
2025-06-09,110.91000366210938,112.33999633789062,109.2699966430664,111.5,3098600.0,,,,,
2025-06-10,110.0,111.8000030517578,109.30999755859376,111.66999816894533,2366200.0,,,,,
2025-06-11,107.93000030517578,111.68000030517578,107.87999725341795,111.26000213623048,2561300.0,,,,,
2025-06-12,107.6999969482422,107.8499984741211,106.6500015258789,107.5,1704600.0,,,,,
2025-06-13,101.4800033569336,106.0,100.8000030517578,104.91999816894533,3319400.0,,,,,
2025-06-16,103.62999725341795,104.5,102.16000366210938,103.3000030517578,2804400.0,,,,,
2025-06-17,102.61000061035156,104.18000030517578,101.8499984741211,103.36000061035156,1739000.0,,,,,
2025-06-18,101.0,103.0,100.80999755859376,102.37000274658205,2693100.0,,,,,
2025-06-20,101.69000244140624,102.55999755859376,101.04000091552734,101.8499984741211,3528800.0,,,,,
2025-06-23,100.44000244140624,101.12999725341795,97.4800033569336,101.12999725341795,2800800.0,,,,,
2025-06-24,102.22000122070312,102.36000061035156,100.16000366210938,101.72000122070312,2542100.0,,,,,
2025-06-25,101.04000091552734,103.12999725341795,100.94000244140624,102.61000061035156,2128300.0,,,,,
2025-06-26,101.93000030517578,102.12000274658205,99.5,101.94000244140624,2714400.0,,,,,
2025-06-27,104.1999969482422,105.36000061035156,103.41000366210938,104.6999969482422,3921500.0,,,,,
2025-06-30,103.06999969482422,104.76000213623048,102.08999633789062,104.6999969482422,2946500.0,,,,,
2025-07-01,105.4000015258789,107.0500030517578,102.56999969482422,102.61000061035156,3180300.0,,,,,
2025-07-02,106.26000213623048,109.08000183105467,102.87000274658205,104.5500030517578,4649800.0,,,,,
2025-07-03,106.1999969482422,107.66000366210938,105.86000061035156,106.70999908447266,1736100.0,,,,,
2025-07-07,105.75,106.75,105.01000213623048,106.1999969482422,2293500.0,,,,,
2025-07-08,105.29000091552734,106.04000091552734,104.0500030517578,105.79000091552734,2389700.0,,,,,
2025-07-09,104.91000366210938,106.86000061035156,104.5,106.22000122070312,2852200.0,,,,,
2025-07-10,104.9499969482422,106.05999755859376,103.98999786376952,104.1500015258789,2545600.0,,,,,
2025-07-11,101.7300033569336,105.5,101.6500015258789,104.30999755859376,3183200.0,,,,,
2025-07-14,98.37999725341795,101.20999908447266,97.91999816894533,100.91999816894533,5132800.0,,,,,
2025-07-15,95.31999969482422,99.12000274658205,95.22000122070312,99.04000091552734,6722400.0,,,,,
2025-07-16,97.87999725341795,97.91999816894533,94.68000030517578,95.66000366210938,3880300.0,,,,,
2025-07-17,101.22000122070312,101.61000061035156,98.4800033569336,98.4800033569336,4533900.0,,,,,
2025-07-18,101.91000366210938,102.66999816894533,101.01000213623048,101.6999969482422,3412600.0,,,,,
2025-07-21,105.0999984741211,105.73999786376952,101.66999816894533,101.66999816894533,4685300.0,,,,,
2025-07-22,105.69000244140624,107.0,103.61000061035156,106.0,2677300.0,,,,,
2025-07-23,108.08999633789062,108.8499984741211,106.66999816894533,107.91000366210938,3429100.0,,,,,
