Date,Close,High,Low,Open,Volume,"('Close', 'CCL')","('High', 'CCL')","('Low', 'CCL')","('Open', 'CCL')","('Volume', 'CCL')"
2024-06-03,16.010000228881836,16.040000915527344,15.199999809265137,15.210000038146973,43854800.0,,,,,
2024-06-04,16.940000534057617,16.959999084472656,16.139999389648438,16.170000076293945,51622200.0,,,,,
2024-06-05,16.950000762939453,17.059999465942383,16.559999465942383,17.0,29171100.0,,,,,
2024-06-06,16.6200008392334,17.06999969482422,16.56999969482422,16.889999389648438,23698600.0,,,,,
2024-06-07,16.700000762939453,16.75,16.40999984741211,16.440000534057617,17319800.0,,,,,
2024-06-10,16.530000686645508,16.84000015258789,16.360000610351562,16.59000015258789,16632000.0,,,,,
2024-06-11,16.34000015258789,16.5,16.229999542236328,16.489999771118164,13762600.0,,,,,
2024-06-12,16.739999771118164,17.030000686645508,16.700000762939453,16.75,25555900.0,,,,,
2024-06-13,16.510000228881836,16.700000762939453,16.270000457763672,16.68000030517578,21689200.0,,,,,
2024-06-14,15.34000015258789,16.229999542236328,15.039999961853027,16.170000076293945,56577700.0,,,,,
2024-06-17,15.6899995803833,15.779999732971191,14.979999542236328,15.260000228881836,25057400.0,,,,,
2024-06-18,15.949999809265137,16.270000457763672,15.8100004196167,16.100000381469727,28003700.0,,,,,
2024-06-20,16.059999465942383,16.149999618530273,15.699999809265137,15.75,21089900.0,,,,,
2024-06-21,16.06999969482422,16.100000381469727,15.770000457763672,15.9399995803833,24785100.0,,,,,
2024-06-24,16.389999389648438,16.5,16.0,16.290000915527344,38154600.0,,,,,
2024-06-25,17.81999969482422,18.010000228881836,16.65999984741211,17.020000457763672,105894500.0,,,,,
2024-06-26,18.3700008392334,18.5,17.790000915527344,17.899999618530273,55127800.0,,,,,
2024-06-27,18.61000061035156,18.65999984741211,18.1299991607666,18.489999771118164,38085600.0,,,,,
2024-06-28,18.71999931335449,18.920000076293945,18.56999969482422,18.6299991607666,34277000.0,,,,,
2024-07-01,17.709999084472656,18.739999771118164,17.459999084472656,18.649999618530277,41781100.0,,,,,
2024-07-02,17.559999465942383,17.989999771118164,17.510000228881836,17.670000076293945,24523800.0,,,,,
2024-07-03,17.450000762939453,17.59000015258789,17.31999969482422,17.559999465942383,14095400.0,,,,,
2024-07-05,17.209999084472656,17.540000915527344,17.010000228881836,17.530000686645508,25550000.0,,,,,
2024-07-08,17.559999465942383,17.8799991607666,17.329999923706055,17.329999923706055,29603500.0,,,,,
2024-07-09,17.899999618530273,18.11000061035156,17.5,17.510000228881836,26254200.0,,,,,
2024-07-10,17.739999771118164,18.170000076293945,17.729999542236328,18.1200008392334,22307800.0,,,,,
2024-07-11,18.1200008392334,18.149999618530277,17.309999465942383,17.68000030517578,30702600.0,,,,,
2024-07-12,18.229999542236328,18.56999969482422,18.149999618530277,18.149999618530277,22504500.0,,,,,
2024-07-15,18.31999969482422,18.34000015258789,17.790000915527344,18.299999237060547,25269100.0,,,,,
2024-07-16,19.18000030517578,19.239999771118164,18.3799991607666,18.399999618530277,28752600.0,,,,,
2024-07-17,18.399999618530277,19.1200008392334,18.399999618530277,18.68000030517578,30846600.0,,,,,
2024-07-18,18.25,18.700000762939453,18.100000381469727,18.459999084472656,20659600.0,,,,,
2024-07-19,18.43000030517578,18.5,18.15999984741211,18.290000915527344,13619900.0,,,,,
2024-07-22,18.420000076293945,18.739999771118164,18.200000762939453,18.399999618530277,21676000.0,,,,,
2024-07-23,19.06999969482422,19.479999542236328,18.459999084472656,18.51000022888184,35636000.0,,,,,
2024-07-24,18.190000534057617,19.030000686645508,18.18000030517578,18.8700008392334,28171400.0,,,,,
2024-07-25,17.100000381469727,18.15999984741211,17.079999923706055,18.15999984741211,34773400.0,,,,,
2024-07-26,17.270000457763672,17.510000228881836,17.1200008392334,17.3799991607666,20816900.0,,,,,
2024-07-29,17.25,17.540000915527344,17.030000686645508,17.34000015258789,16795900.0,,,,,
2024-07-30,17.1200008392334,17.399999618530273,17.06999969482422,17.329999923706055,20316800.0,,,,,
2024-07-31,16.65999984741211,17.530000686645508,16.649999618530273,17.43000030517578,38380700.0,,,,,
2024-08-01,15.760000228881836,16.860000610351562,15.479999542236328,16.790000915527344,41570900.0,,,,,
2024-08-02,14.800000190734863,15.199999809265137,14.630000114440918,15.15999984741211,44420000.0,,,,,
2024-08-05,14.399999618530272,14.710000038146973,13.779999732971191,13.869999885559082,35572300.0,,,,,
2024-08-06,14.539999961853027,15.039999961853027,14.4399995803833,14.449999809265137,32738600.0,,,,,
2024-08-07,14.010000228881836,14.84000015258789,13.949999809265137,14.800000190734863,29573300.0,,,,,
2024-08-08,14.489999771118164,14.550000190734863,14.079999923706056,14.109999656677246,24132100.0,,,,,
2024-08-09,14.770000457763672,14.850000381469728,14.489999771118164,14.489999771118164,26030000.0,,,,,
2024-08-12,14.600000381469728,14.850000381469728,14.489999771118164,14.789999961853027,19250800.0,,,,,
2024-08-13,14.869999885559082,14.90999984741211,14.5600004196167,14.800000190734863,18842800.0,,,,,
2024-08-14,14.760000228881836,15.079999923706056,14.529999732971191,14.899999618530272,23097000.0,,,,,
2024-08-15,15.739999771118164,15.789999961853027,15.039999961853027,15.0600004196167,32425400.0,,,,,
2024-08-16,15.460000038146973,15.670000076293944,15.3100004196167,15.649999618530272,23514000.0,,,,,
2024-08-19,15.600000381469728,15.670000076293944,15.420000076293944,15.489999771118164,17931300.0,,,,,
2024-08-20,15.31999969482422,15.529999732971191,15.279999732971191,15.529999732971191,20241900.0,,,,,
2024-08-21,15.489999771118164,15.609999656677246,15.300000190734863,15.40999984741211,13809500.0,,,,,
2024-08-22,15.449999809265137,15.670000076293944,15.31999969482422,15.65999984741211,18683600.0,,,,,
2024-08-23,16.610000610351562,16.75,15.470000267028809,15.520000457763672,42378900.0,,,,,
2024-08-26,16.600000381469727,16.709999084472656,16.40999984741211,16.600000381469727,21673600.0,,,,,
2024-08-27,17.040000915527344,17.3700008392334,16.510000228881836,16.549999237060547,30136600.0,,,,,
2024-08-28,16.6299991607666,17.020000457763672,16.489999771118164,16.93000030517578,24878400.0,,,,,
2024-08-29,16.540000915527344,16.8700008392334,16.510000228881836,16.790000915527344,22800000.0,,,,,
2024-08-30,16.5,16.790000915527344,16.25,16.6200008392334,20664200.0,,,,,
2024-09-03,16.34000015258789,16.790000915527344,16.200000762939453,16.299999237060547,23606100.0,,,,,
2024-09-04,16.149999618530273,16.520000457763672,15.989999771118164,16.229999542236328,18999300.0,,,,,
2024-09-05,16.149999618530273,16.59000015258789,16.06999969482422,16.299999237060547,15078900.0,,,,,
2024-09-06,15.670000076293944,16.459999084472656,15.5,16.209999084472656,24505600.0,,,,,
2024-09-09,16.030000686645508,16.200000762939453,15.850000381469728,15.880000114440918,21478400.0,,,,,
2024-09-10,16.139999389648438,16.170000076293945,15.489999771118164,16.1299991607666,17919700.0,,,,,
2024-09-11,16.540000915527344,16.549999237060547,15.880000114440918,16.110000610351562,31864300.0,,,,,
2024-09-12,16.920000076293945,17.170000076293945,16.610000610351562,16.639999389648438,27585200.0,,,,,
2024-09-13,17.260000228881836,17.489999771118164,17.0,17.010000228881836,23340800.0,,,,,
2024-09-16,17.829999923706055,17.940000534057617,17.270000457763672,17.3700008392334,27539900.0,,,,,
