Date,Close,High,Low,Open,Volume,"('Close', 'AIFF')","('High', 'AIFF')","('Low', 'AIFF')","('Open', 'AIFF')","('Volume', 'AIFF')"
2024-08-19,6.309999942779541,8.5,5.5,5.630000114440918,210200.0,,,,,
2024-08-20,6.179999828338623,6.769999980926514,5.630000114440918,6.130000114440918,52300.0,,,,,
2024-08-21,5.559999942779541,6.53000020980835,5.199999809265137,6.130000114440918,67000.0,,,,,
2024-08-22,5.369999885559082,5.989999771118164,5.25,5.599999904632568,29500.0,,,,,
2024-08-23,4.599999904632568,5.519999980926514,4.409999847412109,5.519999980926514,60800.0,,,,,
2024-08-26,5.039999961853027,5.159999847412109,4.300000190734863,4.630000114440918,44700.0,,,,,
2024-08-27,4.909999847412109,5.170000076293945,4.710000038146973,4.800000190734863,15200.0,,,,,
2024-08-28,4.150000095367432,4.829999923706055,4.099999904632568,4.829999923706055,47900.0,,,,,
2024-08-29,3.740000009536743,4.090000152587891,3.440000057220459,3.9800000190734863,56600.0,,,,,
2024-08-30,3.920000076293945,4.059999942779541,3.450000047683716,3.5999999046325684,27900.0,,,,,
2024-09-03,4.050000190734863,4.159999847412109,3.7200000286102295,3.7200000286102295,24700.0,,,,,
2024-09-04,3.799999952316284,4.0,3.670000076293945,3.990000009536743,27600.0,,,,,
2024-09-05,3.700000047683716,3.900000095367432,3.630000114440918,3.799999952316284,26100.0,,,,,
2024-09-06,3.309999942779541,3.75,3.2799999713897705,3.680000066757202,53600.0,,,,,
2024-09-09,3.700000047683716,3.880000114440918,3.049999952316284,3.3499999046325684,51800.0,,,,,
2024-09-10,3.799999952316284,3.890000104904175,3.630000114440918,3.75,25400.0,,,,,
2024-09-11,3.900000095367432,4.130000114440918,3.609999895095825,3.609999895095825,38900.0,,,,,
2024-09-12,3.680000066757202,3.950000047683716,3.5299999713897705,3.799999952316284,53100.0,,,,,
2024-09-13,3.690000057220459,3.890000104904175,3.430000066757202,3.890000104904175,20400.0,,,,,
2024-09-16,3.7100000381469727,3.7799999713897705,3.509999990463257,3.690000057220459,35300.0,,,,,
2024-09-17,3.920000076293945,4.0,3.559999942779541,3.559999942779541,47400.0,,,,,
2024-09-18,4.380000114440918,4.599999904632568,3.869999885559082,3.869999885559082,75300.0,,,,,
2024-09-19,4.46999979019165,4.829999923706055,4.150000095367432,4.5,59600.0,,,,,
2024-09-20,4.199999809265137,4.699999809265137,4.199999809265137,4.5,169300.0,,,,,
2024-09-23,3.7799999713897705,4.400000095367432,3.680000066757202,4.349999904632568,33200.0,,,,,
2024-09-24,3.559999942779541,3.9600000381469727,3.450000047683716,3.890000104904175,24000.0,,,,,
2024-09-25,3.470000028610229,3.619999885559082,3.3499999046325684,3.4100000858306885,20300.0,,,,,
2024-09-26,3.0,3.470000028610229,2.9600000381469727,3.359999895095825,50300.0,,,,,
2024-09-27,3.0,3.3299999237060547,2.789999961853028,2.9100000858306885,62300.0,,,,,
2024-09-30,3.039999961853028,3.259999990463257,2.8399999141693115,3.0,46000.0,,,,,
2024-10-01,3.1600000858306885,3.190000057220459,2.9100000858306885,3.190000057220459,18500.0,,,,,
2024-10-02,3.039999961853028,3.1700000762939453,2.930000066757202,3.0899999141693115,11700.0,,,,,
2024-10-03,2.859999895095825,2.990000009536743,2.799999952316284,2.9100000858306885,13900.0,,,,,
2024-10-04,2.950000047683716,3.180000066757202,2.740000009536743,3.0899999141693115,16600.0,,,,,
2024-10-07,3.0199999809265137,3.0799999237060547,2.880000114440918,2.9800000190734863,18700.0,,,,,
2024-10-08,3.130000114440918,3.240000009536743,2.950000047683716,2.950000047683716,11200.0,,,,,
2024-10-09,3.259999990463257,3.390000104904175,3.039999961853028,3.039999961853028,19300.0,,,,,
2024-10-10,3.150000095367432,3.390000104904175,3.069999933242798,3.390000104904175,11200.0,,,,,
2024-10-11,3.140000104904175,3.299999952316284,3.0799999237060547,3.150000095367432,23400.0,,,,,
2024-10-14,3.1700000762939453,3.240000009536743,3.0799999237060547,3.0799999237060547,4400.0,,,,,
2024-10-15,3.130000114440918,3.2100000381469727,3.059999942779541,3.2100000381469727,7700.0,,,,,
2024-10-16,4.099999904632568,5.820000171661377,3.109999895095825,5.769999980926514,2954600.0,,,,,
2024-10-17,2.8399999141693115,3.5899999141693115,2.819999933242798,3.5,361600.0,,,,,
2024-10-18,4.050000190734863,4.260000228881836,3.039999961853028,3.319999933242798,3433900.0,,,,,
2024-10-21,4.260000228881836,5.199999809265137,3.859999895095825,4.78000020980835,2811300.0,,,,,
2024-10-22,3.7200000286102295,4.28000020980835,3.549999952316284,4.179999828338623,475600.0,,,,,
2024-10-23,3.4200000762939453,3.799999952316284,3.3299999237060547,3.609999895095825,233500.0,,,,,
2024-10-24,3.259999990463257,3.5299999713897705,3.140000104904175,3.3499999046325684,147900.0,,,,,
2024-10-25,3.5999999046325684,3.700000047683716,3.180000066757202,3.380000114440918,117700.0,,,,,
2024-10-28,3.359999895095825,3.7799999713897705,3.220000028610229,3.690000057220459,90800.0,,,,,
2024-10-29,3.470000028610229,3.539999961853028,3.150000095367432,3.200000047683716,82700.0,,,,,
2024-10-30,3.359999895095825,3.470000028610229,3.2799999713897705,3.2799999713897705,43100.0,,,,,
2024-10-31,3.0899999141693115,3.5,3.009999990463257,3.5,84200.0,,,,,
2024-11-01,3.009999990463257,3.240000009536743,2.950000047683716,3.069999933242798,62400.0,,,,,
2024-11-04,2.930000066757202,3.180000066757202,2.869999885559082,3.0999999046325684,125900.0,,,,,
2024-11-05,3.0299999713897705,3.059999942779541,2.8499999046325684,2.990000009536743,47200.0,,,,,
2024-11-06,3.049999952316284,3.25,2.890000104904175,3.0,51600.0,,,,,
2024-11-07,3.2300000190734863,3.400000095367432,2.970000028610229,3.140000104904175,101400.0,,,,,
2024-11-08,3.25,3.470000028610229,3.109999895095825,3.3499999046325684,89300.0,,,,,
2024-11-11,3.259999990463257,3.470000028610229,3.0199999809265137,3.1700000762939453,79700.0,,,,,
2024-11-12,3.5799999237060547,3.690000057220459,3.0799999237060547,3.220000028610229,124100.0,,,,,
2024-11-13,3.4100000858306885,3.640000104904175,3.299999952316284,3.640000104904175,33100.0,,,,,
2024-11-14,3.190000057220459,3.490000009536743,3.150000095367432,3.3499999046325684,17100.0,,,,,
2024-11-15,3.180000066757202,3.309999942779541,3.039999961853028,3.200000047683716,47200.0,,,,,
2024-11-18,3.0,3.359999895095825,2.950000047683716,3.119999885559082,51400.0,,,,,
2024-11-19,3.069999933242798,3.119999885559082,2.9200000762939453,3.0199999809265137,33200.0,,,,,
2024-11-20,2.9800000190734863,3.130000114440918,2.930000066757202,3.049999952316284,29400.0,,,,,
2024-11-21,2.930000066757202,3.190000057220459,2.890000104904175,3.0,25500.0,,,,,
2024-11-22,3.0,3.220000028610229,2.950000047683716,2.950000047683716,41600.0,,,,,
2024-11-25,3.299999952316284,3.5,3.009999990463257,3.0999999046325684,90000.0,,,,,
2024-11-26,3.0,3.4800000190734863,2.950000047683716,3.3299999237060547,135300.0,,,,,
2024-11-27,3.039999961853028,3.3399999141693115,3.0,3.009999990463257,67300.0,,,,,
2024-11-29,3.059999942779541,3.309999942779541,2.9800000190734863,3.0799999237060547,137100.0,,,,,
2024-12-02,3.2100000381469727,3.2799999713897705,3.069999933242798,3.180000066757202,69700.0,,,,,
2024-12-03,3.109999895095825,3.380000114440918,3.0999999046325684,3.1600000858306885,60800.0,,,,,
2024-12-04,3.200000047683716,3.390000104904175,3.049999952316284,3.369999885559082,59700.0,,,,,
2024-12-05,3.059999942779541,3.2100000381469727,3.0199999809265137,3.2100000381469727,23400.0,,,,,
2024-12-06,3.130000114440918,3.180000066757202,3.0299999713897705,3.059999942779541,24500.0,,,,,
2024-12-09,3.0899999141693115,3.220000028610229,3.009999990463257,3.119999885559082,59600.0,,,,,
2024-12-10,2.950000047683716,3.1600000858306885,2.940000057220459,3.069999933242798,47900.0,,,,,
2024-12-11,2.990000009536743,3.069999933242798,2.900000095367432,2.970000028610229,38900.0,,,,,
2024-12-12,2.950000047683716,3.1700000762939453,2.890000104904175,2.9600000381469727,28900.0,,,,,
2024-12-13,3.130000114440918,3.25,2.950000047683716,2.950000047683716,49000.0,,,,,
2024-12-16,2.950000047683716,3.150000095367432,2.930000066757202,3.150000095367432,59800.0,,,,,
2024-12-17,2.759999990463257,3.069999933242798,2.690000057220459,3.069999933242798,63000.0,,,,,
2024-12-18,2.539999961853028,3.0299999713897705,2.4600000381469727,2.799999952316284,42800.0,,,,,
2024-12-19,2.400000095367432,2.609999895095825,2.319999933242798,2.5799999237060547,35000.0,,,,,
2024-12-20,2.3299999237060547,2.5999999046325684,2.309999942779541,2.4200000762939453,52800.0,,,,,
2024-12-23,2.450000047683716,2.5799999237060547,2.3299999237060547,2.400000095367432,106500.0,,,,,
2024-12-24,2.539999961853028,2.5999999046325684,2.3399999141693115,2.470000028610229,61200.0,,,,,
2024-12-26,2.700000047683716,2.8499999046325684,2.5,2.700000047683716,125200.0,,,,,
2024-12-27,2.619999885559082,2.8399999141693115,2.490000009536743,2.680000066757202,21800.0,,,,,
2024-12-30,2.650000095367432,2.7799999713897705,2.619999885559082,2.650000095367432,66700.0,,,,,
2024-12-31,2.650000095367432,2.8299999237060547,2.549999952316284,2.6600000858306885,72500.0,,,,,
2025-01-02,2.559999942779541,2.759999990463257,2.5199999809265137,2.759999990463257,32100.0,,,,,
2025-01-03,2.630000114440918,2.690000057220459,2.509999990463257,2.650000095367432,36600.0,,,,,
2025-01-06,2.5899999141693115,2.8299999237060547,2.539999961853028,2.700000047683716,33300.0,,,,,
2025-01-07,2.5899999141693115,2.700000047683716,2.509999990463257,2.6700000762939453,58600.0,,,,,
2025-01-08,2.359999895095825,2.740000009536743,2.3299999237060547,2.569999933242798,21900.0,,,,,
2025-01-10,2.2699999809265137,2.430000066757202,2.009999990463257,2.400000095367432,5383600.0,,,,,
2025-01-13,1.899999976158142,2.2100000381469727,1.8600000143051147,2.1700000762939453,146200.0,,,,,
2025-01-14,3.150000095367432,5.800000190734863,2.8499999046325684,4.489999771118164,131280300.0,,,,,
2025-01-15,3.700000047683716,3.900000095367432,2.799999952316284,3.0,3713600.0,,,,,
2025-01-16,3.910000085830689,4.179999828338623,3.5999999046325684,3.700000047683716,1289300.0,,,,,
2025-01-17,3.849999904632568,4.150000095367432,3.7100000381469727,4.150000095367432,710000.0,,,,,
2025-01-21,3.700000047683716,3.990000009536743,3.430000066757202,3.990000009536743,525000.0,,,,,
2025-01-22,3.490000009536743,3.75,3.490000009536743,3.75,235400.0,,,,,
2025-01-23,3.25,3.559999942779541,2.950000047683716,3.200000047683716,222600.0,,,,,
2025-01-24,3.650000095367432,3.940000057220459,3.299999952316284,3.3399999141693115,1458500.0,,,,,
2025-01-27,3.569999933242798,3.700000047683716,3.3399999141693115,3.5299999713897705,203000.0,,,,,
2025-01-28,3.470000028610229,3.660000085830689,3.450000047683716,3.650000095367432,70000.0,,,,,
2025-01-29,3.4800000190734863,3.660000085830689,3.400000095367432,3.5799999237060547,79300.0,,,,,
2025-01-30,3.549999952316284,3.7200000286102295,3.400000095367432,3.660000085830689,116900.0,,,,,
2025-01-31,3.289999961853028,3.740000009536743,3.2699999809265137,3.740000009536743,194600.0,,,,,
2025-02-03,3.640000104904175,3.849999904632568,3.180000066757202,3.2100000381469727,334100.0,,,,,
2025-02-04,3.619999885559082,3.740000009536743,3.509999990463257,3.630000114440918,74600.0,,,,,
2025-02-05,3.470000028610229,3.7300000190734863,3.400000095367432,3.7300000190734863,61500.0,,,,,
2025-02-06,3.440000057220459,3.5,3.319999933242798,3.440000057220459,81200.0,,,,,
2025-02-07,3.400000095367432,3.5999999046325684,3.2699999809265137,3.359999895095825,184700.0,,,,,
2025-02-10,3.0999999046325684,3.569999933242798,3.059999942779541,3.569999933242798,157000.0,,,,,
2025-02-11,8.399999618530273,11.510000228881836,3.950000047683716,4.300000190734863,195409800.0,,,,,
2025-02-12,12.970000267028809,14.449999809265137,10.56999969482422,10.729999542236328,94554600.0,,,,,
2025-02-13,15.460000038146973,17.200000762939453,14.050000190734863,16.75,40641800.0,,,,,
2025-02-14,9.010000228881836,12.81999969482422,8.710000038146973,12.75,12153600.0,,,,,
2025-02-18,8.369999885559082,10.600000381469728,8.020000457763672,10.4399995803833,6648200.0,,,,,
2025-02-19,8.5,8.970000267028809,7.110000133514404,8.029999732971191,4394300.0,,,,,
2025-02-20,7.199999809265137,8.5,7.199999809265137,8.069999694824219,1914300.0,,,,,
2025-02-21,7.789999961853027,9.199999809265137,7.300000190734863,7.340000152587891,6896600.0,,,,,
2025-02-24,7.039999961853027,8.100000381469727,6.559999942779541,7.539999961853027,1556600.0,,,,,
2025-02-25,5.900000095367432,6.739999771118164,5.429999828338623,6.610000133514404,1588400.0,,,,,
2025-02-26,5.329999923706055,6.050000190734863,5.230000019073486,6.03000020980835,1190200.0,,,,,
2025-02-27,4.570000171661377,5.340000152587891,4.53000020980835,5.329999923706055,1335800.0,,,,,
2025-02-28,4.46999979019165,4.949999809265137,4.139999866485596,4.460000038146973,1323200.0,,,,,
2025-03-03,4.070000171661377,4.889999866485596,3.869999885559082,4.400000095367432,1074600.0,,,,,
2025-03-04,4.119999885559082,4.389999866485596,3.7100000381469727,3.920000076293945,599300.0,,,,,
2025-03-05,4.099999904632568,4.230000019073486,3.799999952316284,4.070000171661377,667400.0,,,,,
2025-03-06,3.880000114440918,4.340000152587891,3.759999990463257,4.03000020980835,611300.0,,,,,
2025-03-07,3.4100000858306885,3.849999904632568,3.2300000190734863,3.819999933242798,851400.0,,,,,
2025-03-10,3.119999885559082,3.390000104904175,3.119999885559082,3.289999961853028,438600.0,,,,,
2025-03-11,3.309999942779541,3.380000114440918,3.049999952316284,3.150000095367432,395900.0,,,,,
2025-03-12,3.450000047683716,3.5299999713897705,3.259999990463257,3.5,497500.0,,,,,
2025-03-13,3.4600000381469727,3.5799999237060547,3.2799999713897705,3.2799999713897705,357400.0,,,,,
2025-03-14,4.25,4.590000152587891,3.470000028610229,3.470000028610229,2144500.0,,,,,
2025-03-17,5.230000019073486,5.71999979019165,3.75,4.099999904632568,2958600.0,,,,,
2025-03-18,4.619999885559082,6.0,4.559999942779541,5.800000190734863,3587700.0,,,,,
2025-03-19,4.820000171661377,4.980000019073486,4.46999979019165,4.889999866485596,822700.0,,,,,
2025-03-20,5.119999885559082,5.869999885559082,4.630000114440918,4.639999866485596,2414800.0,,,,,
2025-03-21,4.949999809265137,5.300000190734863,4.849999904632568,4.860000133514404,997500.0,,,,,
2025-03-24,4.760000228881836,5.099999904632568,4.559999942779541,5.099999904632568,885000.0,,,,,
2025-03-25,4.349999904632568,4.769999980926514,4.349999904632568,4.769999980926514,646000.0,,,,,
2025-03-26,4.239999771118164,4.579999923706055,4.090000152587891,4.400000095367432,379700.0,,,,,
2025-03-27,4.090000152587891,4.369999885559082,4.03000020980835,4.269999980926514,267200.0,,,,,
2025-03-28,4.110000133514404,4.239999771118164,3.9800000190734863,4.119999885559082,281600.0,,,,,
2025-03-31,3.930000066757202,4.050000190734863,3.650000095367432,3.869999885559082,333600.0,,,,,
2025-04-01,3.7899999618530273,4.0,3.7100000381469727,3.900000095367432,230600.0,,,,,
2025-04-02,4.110000133514404,4.190000057220459,3.670000076293945,3.7200000286102295,376100.0,,,,,
2025-04-03,3.559999942779541,4.019999980926514,3.549999952316284,4.019999980926514,379400.0,,,,,
2025-04-04,3.359999895095825,3.5,3.0299999713897705,3.450000047683716,447400.0,,,,,
2025-04-07,3.0799999237060547,3.3499999046325684,2.859999895095825,3.059999942779541,677500.0,,,,,
2025-04-08,2.740000009536743,3.3299999237060547,2.6600000858306885,3.3299999237060547,389200.0,,,,,
2025-04-09,3.0999999046325684,3.2300000190734863,2.75,2.930000066757202,606700.0,,,,,
2025-04-10,3.180000066757202,3.259999990463257,3.0,3.200000047683716,262400.0,,,,,
2025-04-11,3.180000066757202,3.359999895095825,3.009999990463257,3.039999961853028,265700.0,,,,,
2025-04-14,3.240000009536743,3.359999895095825,3.1600000858306885,3.25,149500.0,,,,,
2025-04-15,3.130000114440918,3.3499999046325684,3.0999999046325684,3.240000009536743,150800.0,,,,,
2025-04-16,3.0,3.130000114440918,2.940000057220459,3.0299999713897705,150400.0,,,,,
2025-04-17,3.0899999141693115,3.150000095367432,2.900000095367432,2.9600000381469727,134400.0,,,,,
2025-04-21,2.9600000381469727,3.0899999141693115,2.930000066757202,3.0799999237060547,93400.0,,,,,
2025-04-22,3.0799999237060547,3.130000114440918,3.0,3.039999961853028,209800.0,,,,,
2025-04-23,3.0999999046325684,3.2699999809265137,3.059999942779541,3.200000047683716,327800.0,,,,,
2025-04-24,3.2100000381469727,3.400000095367432,3.0899999141693115,3.0899999141693115,206400.0,,,,,
2025-04-25,3.200000047683716,3.2300000190734863,3.039999961853028,3.150000095367432,210900.0,,,,,
2025-04-28,3.299999952316284,3.3399999141693115,3.1600000858306885,3.200000047683716,160100.0,,,,,
2025-04-29,3.2300000190734863,3.3299999237060547,3.200000047683716,3.319999933242798,139000.0,,,,,
2025-04-30,3.200000047683716,3.240000009536743,2.990000009536743,3.150000095367432,155600.0,,,,,
2025-05-01,3.150000095367432,3.25,3.109999895095825,3.220000028610229,90000.0,,,,,
2025-05-02,3.2699999809265137,3.359999895095825,3.180000066757202,3.190000057220459,185100.0,,,,,
2025-05-05,3.3499999046325684,4.510000228881836,3.3299999237060547,4.21999979019165,29710300.0,,,,,
2025-05-06,3.0199999809265137,3.2799999713897705,3.0,3.25,1280100.0,,,,,
2025-05-07,2.890000104904175,3.069999933242798,2.880000114440918,3.0199999809265137,633000.0,,,,,
2025-05-08,3.0199999809265137,3.069999933242798,2.7100000381469727,2.890000104904175,809200.0,,,,,
2025-05-09,2.9100000858306885,3.059999942779541,2.9100000858306885,3.059999942779541,351300.0,,,,,
2025-05-12,3.039999961853028,3.0999999046325684,2.940000057220459,3.0999999046325684,552800.0,,,,,
2025-05-13,3.259999990463257,3.319999933242798,3.0199999809265137,3.109999895095825,733000.0,,,,,
2025-05-14,3.3299999237060547,3.440000057220459,3.109999895095825,3.289999961853028,532000.0,,,,,
2025-05-15,3.3499999046325684,3.4600000381469727,3.25,3.259999990463257,280800.0,,,,,
2025-05-16,3.4800000190734863,3.539999961853028,3.319999933242798,3.369999885559082,402400.0,,,,,
2025-05-19,3.4200000762939453,3.5299999713897705,3.3399999141693115,3.3499999046325684,194800.0,,,,,
2025-05-20,3.380000114440918,3.4600000381469727,3.359999895095825,3.400000095367432,213800.0,,,,,
2025-05-21,3.299999952316284,3.4600000381469727,3.2799999713897705,3.390000104904175,229700.0,,,,,
2025-05-22,3.359999895095825,3.400000095367432,3.119999885559082,3.2799999713897705,281300.0,,,,,
2025-05-23,3.4600000381469727,3.5,3.200000047683716,3.2699999809265137,195200.0,,,,,
2025-05-27,3.309999942779541,3.569999933242798,3.309999942779541,3.5299999713897705,273300.0,,,,,
2025-05-28,3.180000066757202,3.3299999237060547,3.1700000762939453,3.309999942779541,230100.0,,,,,
2025-05-29,3.190000057220459,3.240000009536743,3.150000095367432,3.190000057220459,130000.0,,,,,
2025-05-30,3.0999999046325684,3.200000047683716,3.069999933242798,3.1600000858306885,151300.0,,,,,
2025-06-02,3.140000104904175,3.2100000381469727,3.0999999046325684,3.180000066757202,120600.0,,,,,
2025-06-03,3.1700000762939453,3.190000057220459,3.0799999237060547,3.109999895095825,139600.0,,,,,
2025-06-04,3.299999952316284,3.299999952316284,3.059999942779541,3.150000095367432,165800.0,,,,,
2025-06-05,3.039999961853028,3.299999952316284,3.0299999713897705,3.299999952316284,194100.0,,,,,
2025-06-06,3.369999885559082,3.400000095367432,3.0799999237060547,3.0999999046325684,549500.0,,,,,
2025-06-09,3.259999990463257,3.4800000190734863,3.259999990463257,3.400000095367432,219700.0,,,,,
2025-06-10,3.309999942779541,3.3399999141693115,3.2699999809265137,3.289999961853028,103200.0,,,,,
2025-06-11,3.2300000190734863,3.380000114440918,3.220000028610229,3.3499999046325684,102600.0,,,,,
2025-06-12,3.1600000858306885,3.289999961853028,3.140000104904175,3.1600000858306885,100300.0,,,,,
2025-06-13,3.0199999809265137,3.180000066757202,3.0,3.0799999237060547,196600.0,,,,,
2025-06-16,3.059999942779541,3.130000114440918,2.9800000190734863,3.0299999713897705,172800.0,,,,,
2025-06-17,2.9600000381469727,3.2100000381469727,2.9600000381469727,3.059999942779541,314700.0,,,,,
2025-06-18,3.0,3.0899999141693115,2.9600000381469727,3.0,343500.0,,,,,
2025-06-20,2.740000009536743,3.7699999809265137,2.700000047683716,3.680000066757202,23968300.0,,,,,
2025-06-23,2.859999895095825,3.0299999713897705,2.7100000381469727,2.720000028610229,1023900.0,,,,,
2025-06-24,2.809999942779541,2.9200000762939453,2.789999961853028,2.9100000858306885,777000.0,,,,,
2025-06-25,2.819999933242798,2.930000066757202,2.7699999809265137,2.819999933242798,413700.0,,,,,
2025-06-26,2.9200000762939453,3.0,2.7699999809265137,2.8299999237060547,541300.0,,,,,
2025-06-27,2.930000066757202,3.0899999141693115,2.9100000858306885,2.9100000858306885,565200.0,,,,,
2025-06-30,2.8299999237060547,2.9800000190734863,2.819999933242798,2.9600000381469727,708600.0,,,,,
2025-07-01,3.0199999809265137,3.049999952316284,2.819999933242798,2.8399999141693115,535200.0,,,,,
2025-07-02,3.1600000858306885,3.190000057220459,2.970000028610229,2.9800000190734863,565200.0,,,,,
2025-07-03,3.0299999713897705,3.240000009536743,3.0299999713897705,3.130000114440918,346600.0,,,,,
2025-07-07,3.0199999809265137,3.1600000858306885,2.930000066757202,2.990000009536743,686300.0,,,,,
2025-07-08,3.039999961853028,3.119999885559082,3.0,3.0,507900.0,,,,,
2025-07-09,3.0899999141693115,3.119999885559082,3.009999990463257,3.0799999237060547,308400.0,,,,,
2025-07-10,3.0299999713897705,3.180000066757202,3.0299999713897705,3.0999999046325684,304700.0,,,,,
2025-07-11,3.0199999809265137,3.049999952316284,2.9600000381469727,3.0199999809265137,384400.0,,,,,
2025-07-14,2.8399999141693115,3.0999999046325684,2.8299999237060547,3.069999933242798,22112000.0,,,,,
2025-07-15,2.75,2.8499999046325684,2.75,2.809999942779541,897100.0,,,,,
2025-07-16,2.950000047683716,2.970000028610229,2.75,2.759999990463257,743100.0,,,,,
2025-07-17,3.009999990463257,3.0799999237060547,2.9100000858306885,2.950000047683716,711500.0,,,,,
2025-07-18,3.0299999713897705,3.059999942779541,2.970000028610229,3.039999961853028,574200.0,,,,,
2025-07-21,3.0,3.130000114440918,2.9800000190734863,3.009999990463257,832000.0,,,,,
