Date,Close,High,Low,Open,Volume,"('Close', 'CTOR')","('High', 'CTOR')","('Low', 'CTOR')","('Open', 'CTOR')","('Volume', 'CTOR')"
2024-06-03,11.369999885559082,11.369999885559082,11.369999885559082,11.369999885559082,0.0,,,,,
2024-06-04,11.369999885559082,11.369999885559082,11.369999885559082,11.369999885559082,0.0,,,,,
2024-06-05,11.369999885559082,11.369999885559082,11.369999885559082,11.369999885559082,90000.0,,,,,
2024-06-06,11.359999656677246,11.359999656677246,11.359999656677246,11.359999656677246,142000.0,,,,,
2024-06-07,11.359999656677246,11.359999656677246,11.359999656677246,11.359999656677246,0.0,,,,,
2024-06-10,11.350000381469728,11.350000381469728,11.350000381469728,11.350000381469728,100000.0,,,,,
2024-06-11,11.350000381469728,11.369999885559082,11.350000381469728,11.369999885559082,21800.0,,,,,
2024-06-12,11.350000381469728,11.350000381469728,11.350000381469728,11.350000381469728,0.0,,,,,
2024-06-13,11.350000381469728,11.350000381469728,11.350000381469728,11.350000381469728,100.0,,,,,
2024-06-14,11.350000381469728,11.350000381469728,11.350000381469728,11.350000381469728,0.0,,,,,
2024-06-17,11.350000381469728,11.350000381469728,11.350000381469728,11.350000381469728,0.0,,,,,
2024-06-18,11.350000381469728,11.350000381469728,11.350000381469728,11.350000381469728,0.0,,,,,
2024-06-20,11.350000381469728,11.350000381469728,11.350000381469728,11.350000381469728,0.0,,,,,
2024-06-21,11.359999656677246,11.359999656677246,11.350000381469728,11.350000381469728,7400.0,,,,,
2024-06-24,11.359999656677246,11.359999656677246,11.359999656677246,11.359999656677246,2500.0,,,,,
2024-06-25,11.359999656677246,11.359999656677246,11.359999656677246,11.359999656677246,10800.0,,,,,
2024-06-26,11.359999656677246,11.359999656677246,11.359999656677246,11.359999656677246,0.0,,,,,
2024-06-27,11.359999656677246,11.359999656677246,11.359999656677246,11.359999656677246,0.0,,,,,
2024-06-28,11.359999656677246,11.359999656677246,11.359999656677246,11.359999656677246,0.0,,,,,
2024-07-01,11.359999656677246,11.359999656677246,11.359999656677246,11.359999656677246,0.0,,,,,
2024-07-02,11.359999656677246,11.359999656677246,11.359999656677246,11.359999656677246,0.0,,,,,
2024-07-03,11.350000381469728,11.350000381469728,11.350000381469728,11.350000381469728,100.0,,,,,
2024-07-05,11.359999656677246,11.359999656677246,11.359999656677246,11.359999656677246,100.0,,,,,
2024-07-08,11.359999656677246,11.359999656677246,11.359999656677246,11.359999656677246,100.0,,,,,
2024-07-09,11.369999885559082,11.369999885559082,11.369999885559082,11.369999885559082,100.0,,,,,
2024-07-10,11.369999885559082,11.369999885559082,11.369999885559082,11.369999885559082,100.0,,,,,
2024-07-11,11.40999984741211,11.40999984741211,11.399999618530272,11.399999618530272,11700.0,,,,,
2024-07-12,11.40999984741211,11.40999984741211,11.40999984741211,11.40999984741211,0.0,,,,,
2024-07-15,11.418999671936035,11.420000076293944,11.418999671936035,11.420000076293944,46600.0,,,,,
2024-07-16,11.425000190734863,11.43000030517578,11.420000076293944,11.420000076293944,12900.0,,,,,
2024-07-17,11.43000030517578,11.43000030517578,11.40999984741211,11.40999984741211,200.0,,,,,
2024-07-18,11.43000030517578,11.43000030517578,11.43000030517578,11.43000030517578,0.0,,,,,
2024-07-19,11.4399995803833,11.4399995803833,11.43000030517578,11.43000030517578,3700.0,,,,,
2024-07-22,11.449999809265137,11.449999809265137,11.449999809265137,11.449999809265137,100.0,,,,,
2024-07-23,11.43000030517578,11.43000030517578,11.43000030517578,11.43000030517578,100.0,,,,,
2024-07-24,11.479999542236328,11.479999542236328,11.420000076293944,11.425000190734863,7300.0,,,,,
2024-07-25,11.529999732971191,11.539999961853027,11.479999542236328,11.479999542236328,54900.0,,,,,
2024-07-26,11.479999542236328,11.479999542236328,11.43000030517578,11.4399995803833,700.0,,,,,
2024-07-29,11.420000076293944,11.440999984741213,11.420000076293944,11.440999984741213,2500.0,,,,,
2024-07-30,11.4399995803833,11.5,11.40999984741211,11.40999984741211,11700.0,,,,,
2024-07-31,10.789999961853027,12.3100004196167,9.539999961853027,10.880000114440918,19100.0,,,,,
2024-08-01,11.390000343322754,11.390000343322754,10.649999618530272,10.90999984741211,1300.0,,,,,
2024-08-02,12.3100004196167,13.970000267028809,11.109999656677246,11.109999656677246,12400.0,,,,,
2024-08-05,36.060001373291016,46.93999862670898,12.940999984741213,15.729999542236328,2269200.0,,,,,
2024-08-06,37.5,49.0,25.479999542236328,29.36000061035156,498300.0,,,,,
2024-08-07,40.5,47.0,34.0,44.16999816894531,175200.0,,,,,
2024-08-08,40.5,40.5,40.5,40.5,0.0,,,,,
2024-08-09,40.5,40.5,40.5,40.5,0.0,,,,,
2024-08-12,40.5,40.5,40.5,40.5,0.0,,,,,
2024-08-13,3.200000047683716,4.420000076293945,2.650000095367432,3.3499999046325684,2416000.0,,,,,
2024-08-14,2.470000028610229,2.869999885559082,2.400000095367432,2.869999885559082,841000.0,,,,,
2024-08-15,2.25,2.4800000190734863,2.039999961853028,2.200000047683716,687100.0,,,,,
2024-08-16,2.0,2.2699999809265137,1.8799999952316284,2.2699999809265137,908800.0,,,,,
2024-08-19,1.9600000381469729,2.125,1.8899999856948853,1.9600000381469729,313200.0,,,,,
2024-08-20,2.0199999809265137,2.150000095367432,1.6710000038146973,1.899999976158142,527400.0,,,,,
2024-08-21,1.9299999475479128,2.150000095367432,1.809999942779541,2.009999990463257,192400.0,,,,,
2024-08-22,1.840000033378601,1.9739999771118164,1.7699999809265137,1.8899999856948853,100000.0,,,,,
2024-08-23,1.870000004768372,1.8799999952316284,1.7599999904632568,1.809999942779541,150300.0,,,,,
2024-08-26,2.039999961853028,2.039999961853028,1.7999999523162842,1.899999976158142,168700.0,,,,,
2024-08-27,1.830000042915344,2.0999999046325684,1.7999999523162842,2.0799999237060547,117400.0,,,,,
2024-08-28,1.6200000047683716,1.8899999856948853,1.600000023841858,1.7999999523162842,156300.0,,,,,
2024-08-29,1.7699999809265137,1.7899999618530271,1.5299999713897705,1.6200000047683716,94400.0,,,,,
2024-08-30,1.7699999809265137,1.8799999952316284,1.7300000190734863,1.850000023841858,69200.0,,,,,
2024-09-03,1.7000000476837158,1.7990000247955322,1.649999976158142,1.75,50400.0,,,,,
2024-09-04,1.7300000190734863,1.809999942779541,1.6740000247955322,1.7000000476837158,55600.0,,,,,
2024-09-05,1.875,1.9299999475479128,1.7000000476837158,1.7350000143051147,110800.0,,,,,
2024-09-06,1.7699999809265137,1.8600000143051147,1.649999976158142,1.7999999523162842,68800.0,,,,,
2024-09-09,1.7400000095367432,1.7400000095367432,1.590000033378601,1.7300000190734863,31400.0,,,,,
2024-09-10,1.7799999713897705,1.7899999618530271,1.7100000381469729,1.7899999618530271,21900.0,,,,,
2024-09-11,1.690000057220459,1.75,1.659999966621399,1.75,49200.0,,,,,
2024-09-12,1.6399999856948853,1.7000000476837158,1.6119999885559082,1.6399999856948853,92500.0,,,,,
2024-09-13,1.6299999952316284,1.7899999618530271,1.6299999952316284,1.659999966621399,71900.0,,,,,
2024-09-16,1.6299999952316284,1.7200000286102295,1.6200000047683716,1.690000057220459,67200.0,,,,,
2024-09-17,1.6299999952316284,1.6649999618530271,1.5299999713897705,1.6410000324249268,35700.0,,,,,
2024-09-18,1.5499999523162842,1.6799999475479126,1.5499999523162842,1.5809999704360962,70100.0,,,,,
2024-09-19,1.6699999570846558,1.7300000190734863,1.559999942779541,1.6399999856948853,171500.0,,,,,
2024-09-20,1.600000023841858,1.649999976158142,1.5099999904632568,1.5099999904632568,677300.0,,,,,
2024-09-23,1.8200000524520876,1.909999966621399,1.6100000143051147,1.8600000143051147,1946900.0,,,,,
2024-09-24,1.6799999475479126,1.7999999523162842,1.4700000286102295,1.7799999713897705,243400.0,,,,,
2024-09-25,1.5199999809265137,1.6399999856948853,1.4600000381469729,1.6299999952316284,225400.0,,,,,
2024-09-26,1.4299999475479126,1.5390000343322754,1.2999999523162842,1.5299999713897705,164600.0,,,,,
2024-09-27,1.399999976158142,1.5,1.3040000200271606,1.399999976158142,163500.0,,,,,
2024-09-30,1.3899999856948853,1.440000057220459,1.3300000429153442,1.409999966621399,45900.0,,,,,
2024-10-01,1.350000023841858,1.3899999856948853,1.2899999618530271,1.3899999856948853,63400.0,,,,,
2024-10-02,1.2999999523162842,1.3799999952316284,1.2999999523162842,1.350000023841858,23200.0,,,,,
2024-10-03,1.1799999475479126,1.3960000276565552,1.1299999952316284,1.340000033378601,134200.0,,,,,
2024-10-04,1.190000057220459,1.25,1.1100000143051147,1.1799999475479126,87300.0,,,,,
2024-10-07,1.0800000429153442,1.1790000200271606,1.0499999523162842,1.1699999570846558,54400.0,,,,,
2024-10-08,1.0299999713897705,1.0800000429153442,1.0299999713897705,1.0499999523162842,24000.0,,,,,
2024-10-09,0.9449999928474426,1.0700000524520874,0.9319999814033508,1.0199999809265137,110900.0,,,,,
2024-10-10,0.9700000286102296,1.0,0.925000011920929,0.925000011920929,38100.0,,,,,
2024-10-11,1.0099999904632568,1.0099999904632568,0.9319999814033508,0.9879999756813048,36700.0,,,,,
2024-10-14,1.0499999523162842,1.0800000429153442,1.0099999904632568,1.0199999809265137,94200.0,,,,,
2024-10-15,1.0,1.0499999523162842,0.9419999718666076,1.0199999809265137,83800.0,,,,,
2024-10-16,1.0800000429153442,1.25,1.0,1.0299999713897705,188000.0,,,,,
2024-10-17,1.0800000429153442,1.1699999570846558,1.0299999713897705,1.059999942779541,60700.0,,,,,
2024-10-18,1.2400000095367432,1.3600000143051147,1.090000033378601,1.090000033378601,214600.0,,,,,
2024-10-21,1.190000057220459,1.3200000524520874,1.1299999952316284,1.2899999618530271,133000.0,,,,,
2024-10-22,1.309999942779541,1.399999976158142,1.2100000381469729,1.2300000190734863,157700.0,,,,,
2024-10-23,1.2400000095367432,1.3899999856948853,1.2000000476837158,1.309999942779541,108400.0,,,,,
2024-10-24,1.2050000429153442,1.2699999809265137,1.1399999856948853,1.2200000286102295,51100.0,,,,,
2024-10-25,1.1920000314712524,1.253000020980835,1.1679999828338623,1.2300000190734863,24500.0,,,,,
2024-10-28,1.1699999570846558,1.2100000381469729,1.1299999952316284,1.2100000381469729,63500.0,,,,,
2024-10-29,1.2139999866485596,1.2699999809265137,1.190000057220459,1.2000000476837158,45800.0,,,,,
2024-10-30,1.2100000381469729,1.2699999809265137,1.149999976158142,1.1799999475479126,21700.0,,,,,
2024-10-31,1.184999942779541,1.25,1.149999976158142,1.2200000286102295,17600.0,,,,,
2024-11-01,1.1399999856948853,1.2100000381469729,1.1399999856948853,1.1610000133514404,34100.0,,,,,
2024-11-04,1.0299999713897705,1.1200000047683716,1.0099999904632568,1.1100000143051147,70400.0,,,,,
2024-11-05,1.1920000314712524,1.2000000476837158,1.0199999809265137,1.0199999809265137,167300.0,,,,,
2024-11-06,1.1799999475479126,1.3200000524520874,1.1299999952316284,1.159999966621399,116200.0,,,,,
2024-11-07,1.2599999904632568,1.305999994277954,1.184999942779541,1.2200000286102295,47800.0,,,,,
2024-11-08,1.2699999809265137,1.3899999856948853,1.2100000381469729,1.2999999523162842,89200.0,,,,,
2024-11-11,1.350000023841858,1.4459999799728394,1.1749999523162842,1.2899999618530271,469600.0,,,,,
2024-11-12,1.309999942779541,1.409000039100647,1.25,1.3899999856948853,117500.0,,,,,
2024-11-13,1.2200000286102295,1.3600000143051147,1.1799999475479126,1.350000023841858,76600.0,,,,,
2024-11-14,1.069000005722046,1.190000057220459,1.059999942779541,1.1799999475479126,85500.0,,,,,
2024-11-15,1.059999942779541,1.1299999952316284,1.0299999713897705,1.0499999523162842,52500.0,,,,,
2024-11-18,0.9700000286102296,1.0700000524520874,0.9700000286102296,1.0399999618530271,44800.0,,,,,
2024-11-19,0.984000027179718,1.0499999523162842,0.9660000205039978,0.9700000286102296,27600.0,,,,,
2024-11-20,0.9900000095367432,1.024999976158142,0.949999988079071,1.0,54800.0,,,,,
2024-11-21,0.9760000109672546,1.0299999713897705,0.9639999866485596,1.0299999713897705,34900.0,,,,,
2024-11-22,0.8519999980926514,1.008999943733215,0.8519999980926514,0.9860000014305116,89400.0,,,,,
2024-11-25,0.8500000238418579,0.9139999747276306,0.8500000238418579,0.9139999747276306,92400.0,,,,,
2024-11-26,0.9959999918937684,1.0,0.8500000238418579,0.8849999904632568,106200.0,,,,,
2024-11-27,0.9399999976158142,1.0700000524520874,0.9120000004768372,0.9950000047683716,70300.0,,,,,
2024-11-29,0.9190000295639038,0.9990000128746032,0.8999999761581421,0.959999978542328,39800.0,,,,,
2024-12-02,1.0199999809265137,1.2760000228881836,0.8960000276565552,0.9139999747276306,5628000.0,,,,,
2024-12-03,1.4600000381469729,2.3299999237060547,1.1399999856948853,1.2400000095367432,101714400.0,,,,,
2024-12-04,1.409999966621399,1.6200000047683716,1.309999942779541,1.4299999475479126,2031100.0,,,,,
2024-12-05,1.6200000047683716,1.7300000190734863,1.3700000047683716,1.409999966621399,1536800.0,,,,,
2024-12-06,1.440000057220459,1.830000042915344,1.3700000047683716,1.649999976158142,578400.0,,,,,
2024-12-09,1.1799999475479126,1.409999966621399,1.1030000448226929,1.399999976158142,745100.0,,,,,
2024-12-10,1.100000023841858,1.190000057220459,1.0199999809265137,1.159999966621399,272800.0,,,,,
2024-12-11,1.0800000429153442,1.2000000476837158,1.0800000429153442,1.2000000476837158,148600.0,,,,,
2024-12-12,1.0700000524520874,1.1100000143051147,1.0499999523162842,1.0800000429153442,100700.0,,,,,
2024-12-13,1.1100000143051147,1.1200000047683716,1.0700000524520874,1.0700000524520874,60600.0,,,,,
2024-12-16,1.100000023841858,1.149999976158142,1.0700000524520874,1.0700000524520874,129700.0,,,,,
2024-12-17,1.1100000143051147,1.1950000524520874,1.059999942779541,1.1200000047683716,128800.0,,,,,
2024-12-18,1.0,1.1150000095367432,1.0,1.1100000143051147,113400.0,,,,,
2024-12-19,1.059999942779541,1.1100000143051147,0.949999988079071,1.1100000143051147,186700.0,,,,,
2024-12-20,0.977999985218048,1.090000033378601,0.9729999899864196,1.090000033378601,183900.0,,,,,
2024-12-23,0.9800000190734864,1.0299999713897705,0.9549999833106996,0.9629999995231628,99500.0,,,,,
