Date,Close,High,Low,Open,Volume,"('Close', 'SLM')","('High', 'SLM')","('Low', 'SLM')","('Open', 'SLM')","('Volume', 'SLM')"
2024-06-03,20.62323570251465,20.876043162881928,20.448216864952236,20.846874283912943,922300.0,,,,,
2024-06-04,20.506553649902344,20.99272134789987,20.48710649688262,20.63295643536536,1281700.0,,,,,
2024-06-05,20.360706329345703,20.992724047089148,20.27319598408769,20.992724047089148,1486300.0,,,,,
2024-06-06,20.30205535888672,20.487773344083795,20.126110434488357,20.42912565740979,1820700.0,,,,,
2024-06-07,20.1065616607666,20.3411542844005,20.04791397095224,20.135886437862005,1561500.0,,,,,
2024-06-10,20.32160377502441,20.35092668410376,19.050891557593445,20.253179303628112,1327600.0,,,,,
2024-06-11,19.656925201416016,20.27273057209161,19.598275650398268,20.17498318477171,2120800.0,,,,,
2024-06-12,20.27273178100586,20.409577012788343,20.018589304569492,20.018589304569492,3992200.0,,,,,
2024-06-13,20.17498207092285,20.24340467895631,19.999037156336115,20.18475699555281,1120800.0,,,,,
2024-06-14,19.57872772216797,20.07723772103073,19.568952796969523,19.959940483025704,1214500.0,,,,,
2024-06-17,19.979490280151367,20.03813796680933,19.51030319375859,19.51030319375859,1256700.0,,,,,
2024-06-18,20.04791259765625,20.1554349085976,19.78399521500548,19.793770140034358,952900.0,,,,,
2024-06-20,20.204307556152344,20.282505091568883,20.047912485319262,20.047912485319262,1150900.0,,,,,
2024-06-21,20.350929260253903,20.42912680165792,20.106561710319298,20.233633880336104,2871600.0,,,,,
2024-06-24,20.51709747314453,20.85921238598665,20.331377629422875,20.3802522537582,2822000.0,,,,,
2024-06-25,20.194530487060547,20.517095519453047,20.155432655691573,20.43889799233899,895800.0,,,,,
2024-06-26,20.07723617553711,20.243404297990487,19.969713871007315,20.116334008944904,1165300.0,,,,,
2024-06-27,20.04791259765625,20.08701043339545,19.9403902867149,20.008812897540736,2217600.0,,,,,
2024-06-28,20.32160377502441,20.693041583580413,20.17498177212284,20.22385639454877,4061400.0,,,,,
2024-07-01,20.243408203125,20.59529809355888,20.1652106568482,20.409578222010268,1265200.0,,,,,
2024-07-02,20.41934967041016,20.47799921841068,20.17498214687006,20.243404755161087,1312600.0,,,,,
2024-07-03,20.409576416015625,20.595296271130326,20.331378876658334,20.43890119241576,1192200.0,,,,,
2024-07-05,19.881744384765625,20.35092964199056,19.8621945329538,20.25318224730791,1740900.0,,,,,
2024-07-08,20.184755325317383,20.311827470615693,20.038135196752943,20.07723489203737,1229500.0,,,,,
2024-07-09,20.23363304138184,20.380253192387947,20.116335801951124,20.214083190747324,1184200.0,,,,,
2024-07-10,20.292282104492188,20.331379944035227,20.077239326064223,20.233634412989375,1161500.0,,,,,
2024-07-11,21.220874786376957,21.27952433420351,20.458449308394123,20.5268719164822,1865000.0,,,,,
2024-07-12,21.416370391845703,21.49456792764398,21.22087562016185,21.29907502033645,1066100.0,,,,,
2024-07-15,22.393842697143555,22.520914870396407,21.602092337217957,21.602092337217957,1539300.0,,,,,
2024-07-16,23.16604423522949,23.20514207333093,22.423166667537902,22.51113913373668,2829800.0,,,,,
2024-07-17,22.970548629760746,23.2931137061568,22.82392847946733,22.82392847946733,2138700.0,,,,,
2024-07-18,22.82392883300781,23.410411307642384,22.726181443172653,22.9607740601512,1673800.0,,,,,
2024-07-19,22.41339111328125,22.872801418252333,22.39384126259064,22.784828954520965,1512300.0,,,,,
2024-07-22,22.79460334777832,22.872800884339043,22.305868278179723,22.4720382764183,1849300.0,,,,,
2024-07-23,22.970548629760746,23.156268481133125,22.452488776722564,22.78482877838836,1729800.0,,,,,
2024-07-24,23.107393264770508,23.39086049722603,22.775053271590533,22.81415297167115,3824800.0,,,,,
2024-07-25,22.48181533813477,23.18559323406605,21.76826251615737,22.69685811801964,3479500.0,,,,,
2024-07-26,22.217897415161133,22.579562213012792,22.129924947153334,22.511139596645943,1919800.0,,,,,
2024-07-29,22.05172538757324,22.25699508227125,21.94420494213743,22.188572472164008,1432800.0,,,,,
2024-07-30,22.286317825317383,22.49158751847394,22.0224023117965,22.15924753098335,1837000.0,,,,,
2024-07-31,22.17879676818848,22.579559354204832,22.081049386736044,22.31564198359614,1233800.0,,,,,
2024-08-01,21.61186408996582,22.38406448456792,21.484791935370698,22.18857158697144,1660300.0,,,,,
2024-08-02,20.370479583740234,21.211104571595392,20.174984793511808,21.16222994185004,2023400.0,,,,,
2024-08-05,19.67647171020508,20.1554336856778,18.95314408134241,19.539626496856418,1568700.0,,,,,
2024-08-06,19.480979919433597,20.1652078893574,19.451655144463142,19.67647282610769,2338000.0,,,,,
2024-08-07,19.49075508117676,19.852417988323904,19.34413493329612,19.842643063215014,2161700.0,,,,,
2024-08-08,19.98926544189453,20.03813820395852,19.6569254396056,19.6569254396056,826400.0,,,,,
2024-08-09,20.155437469482425,20.272732855979505,19.940392820276845,19.969717599089392,862600.0,,,,,
2024-08-12,19.881744384765625,20.34115471608465,19.832871619612543,20.184759630343,1154100.0,,,,,
2024-08-13,20.23363304138184,20.262955952957235,19.94039087499324,20.047913189106698,880100.0,,,,,
2024-08-14,20.204307556152344,20.477999862298383,20.16520785625592,20.36070262698542,1001700.0,,,,,
2024-08-15,20.53664779663086,20.78101533081584,20.4389004100816,20.585520557717324,1213400.0,,,,,
2024-08-16,20.58551979064941,20.81033933064827,20.48777240774247,20.53664703138407,1338500.0,,,,,
2024-08-19,20.71259307861328,20.722368003875296,20.468225540192,20.49754845160168,946900.0,,,,,
2024-08-20,20.507322311401367,20.71259200248612,20.370477093595703,20.71259200248612,845300.0,,,,,
2024-08-21,20.526874542236328,20.59529715907688,20.292281914050232,20.54642439401262,1164400.0,,,,,
2024-08-22,20.575746536254883,20.64417101490781,20.458451158745547,20.52687377302206,899400.0,,,,,
2024-08-23,21.162229537963867,21.220877228162493,20.614846745898287,20.70281921338445,928100.0,,,,,
2024-08-26,21.0253849029541,21.416372622672547,20.996060124834028,21.33817507872886,982600.0,,,,,
2024-08-27,20.673492431640625,20.9862825682078,20.66371750682587,20.89831010925125,826600.0,,,,,
2024-08-28,21.074254989624023,21.2111020724106,20.62461963520373,20.62461963520373,1326200.0,,,,,
2024-08-29,21.17200088500977,21.37727056257278,20.86898569509651,21.25019841351564,911100.0,,,,,
2024-08-30,21.562990188598636,21.61186481291485,21.152452666223848,21.250200050479997,1341900.0,,,,,
2024-09-03,21.21110343933105,21.494568819216543,21.054708361247396,21.28930097837289,1276000.0,,,,,
2024-09-04,20.771242141723636,21.32839986793081,20.712594450643007,21.11335709105085,1086000.0,,,,,
2024-09-05,20.564905166625977,21.06600914125511,20.5256020121872,20.997230495064795,1280700.0,,,,,
2024-09-06,19.78868293762207,20.74176373143115,19.76903323626316,20.515774362068527,1309000.0,,,,,
2024-09-09,19.79850959777832,20.103101534153456,19.58234788068588,19.92624296966553,1914600.0,,,,,
2024-09-10,19.87711524963379,19.926244193406617,19.297406831657494,19.827988179938544,2391600.0,,,,,
2024-09-11,19.700254440307617,19.827987817705857,19.405488279365983,19.63147579435974,1672400.0,,,,,
2024-09-12,20.54525184631348,20.63368206222061,19.74938177722664,19.86728748238456,2254600.0,,,,,
2024-09-13,20.85967063903809,20.91862536874736,20.682810198065244,20.72211335120476,1086600.0,,,,,
2024-09-16,20.85967063903809,21.18391415612913,20.849844850753207,20.977578224379144,1283000.0,,,,,
2024-09-17,21.20356559753418,21.50815753611381,20.96775230243277,20.96775230243277,1087800.0,,,,,
2024-09-18,21.36077690124512,21.812753840715924,21.066010717212887,21.174090651849934,1046000.0,,,,,
2024-09-19,21.694843292236328,22.07803965418045,21.547460220263776,21.79309929824384,1472500.0,,,,,
2024-09-20,21.68501853942871,21.743971396216537,21.468856815154982,21.65554304807356,3231100.0,,,,,
2024-09-23,21.68501853942871,21.930657629135112,21.61623989416332,21.802926127081896,969800.0,,,,,
