Date,Close,High,Low,Open,Volume,"('Close', 'PG')","('High', 'PG')","('Low', 'PG')","('Open', 'PG')","('Volume', 'PG')"
2024-07-01,157.7582244873047,161.14181019233266,157.25407656367005,160.54070562409274,7638600.0,,,,,
2024-07-02,158.90223693847656,159.03796736564917,156.77902842631366,157.62249502420724,5449200.0,,,,,
2024-07-03,158.8343963623047,159.2028139018375,158.01030916919456,158.2333065186532,2980500.0,,,,,
2024-07-05,160.17234802246094,160.57953941614943,158.51448361132603,159.00892713362396,6509200.0,,,,,
2024-07-08,161.44236755371094,161.58778773834788,160.56980206536505,160.8897412650744,5144500.0,,,,,
2024-07-09,160.60858154296875,161.67503068806312,160.10443360894732,161.5490047996882,4393100.0,,,,,
2024-07-10,161.71383666992188,161.83017282356107,160.4922478826749,160.84127113710133,5037100.0,,,,,
2024-07-11,160.49224853515625,161.54902284454104,159.7554282365977,161.2290836272237,5831500.0,,,,,
2024-07-12,161.52963256835938,162.52822403199417,160.95762673841506,161.15152526459,4684600.0,,,,,
2024-07-15,159.56150817871094,161.53929649921378,159.44517204030106,161.39387632620142,5752500.0,,,,,
2024-07-16,161.8592529296875,161.97560387400887,159.59060922778554,159.88146439832622,6378300.0,,,,,
2024-07-17,164.27333068847656,164.98106692444995,162.227669551656,162.63486087071635,7982300.0,,,,,
2024-07-18,163.30381774902344,165.7081917957958,163.14869302510058,163.65284098109586,5926300.0,,,,,
2024-07-19,163.81784057617188,164.87119292820657,163.0083079362424,163.82758860226164,6597100.0,,,,,
2024-07-22,164.1006622314453,164.53956147191292,163.56422321199346,163.78854684468033,6383000.0,,,,,
2024-07-23,162.5108642578125,164.2664761902347,162.2182746711434,163.96412369568895,4863400.0,,,,,
2024-07-24,163.85684204101562,164.1299355871521,161.49652503084647,162.21828076419686,5907000.0,,,,,
2024-07-25,162.78396606445312,165.89529780895558,162.75470710429963,164.16895962996966,7338300.0,,,,,
2024-07-26,164.93946838378906,165.14429598486092,162.91076283702515,163.12533846386916,5581600.0,,,,,
2024-07-29,165.73924255371094,166.3341995564448,163.9641344540266,164.6858902076245,6797800.0,,,,,
2024-07-30,157.71221923828125,158.3754571015142,154.14247705605803,157.7999961241187,15746300.0,,,,,
2024-07-31,156.79537963867188,158.84359602020615,155.28361718073333,156.84414953013342,9660900.0,,,,,
2024-08-01,161.60382080078125,162.20852584235888,156.71736592454005,156.91244550922698,12532700.0,,,,,
2024-08-02,165.8855743408203,166.1489199036699,161.0771477831621,163.3106812887479,11899000.0,,,,,
2024-08-05,163.91537475585938,166.66583628197253,162.5596549285685,166.66583628197253,10338800.0,,,,,
2024-08-06,163.94461059570312,166.12937373634122,163.71053892946136,163.75929393827417,7454900.0,,,,,
2024-08-07,165.82704162597656,167.4851139563856,163.8666018853754,164.41280389952425,8385500.0,,,,,
2024-08-08,166.65606689453125,167.32905276869553,164.8321888571455,165.24182919740142,6386900.0,,,,,
2024-08-09,166.33419799804688,167.03644281051342,165.46614744964825,165.92455767118844,5377300.0,,,,,
2024-08-12,162.69619750976562,165.46615501758325,162.10124048539438,165.22232041550458,7208100.0,,,,,
2024-08-13,163.1643524169922,163.66178451977322,162.3548346513546,163.2131223128997,3770000.0,,,,,
2024-08-14,164.6371307373047,165.29060570258997,161.73062636928626,162.39384936122354,5476600.0,,,,,
2024-08-15,163.77882385253906,165.4954140946763,162.6376796999129,165.28085333658183,9491400.0,,,,,
2024-08-16,163.7495574951172,164.19821969128358,162.6864422491242,163.68129154846196,5640800.0,,,,,
2024-08-19,164.26649475097656,165.0662793981918,164.02266014621335,164.03240817270995,3885300.0,,,,,
2024-08-20,166.20741271972656,166.35370752004738,163.9641315257532,164.60785841212927,4513600.0,,,,,
2024-08-21,165.96356201171875,167.65089303562712,165.41737496692627,165.99282096894115,4082000.0,,,,,
2024-08-22,165.9538116455078,167.01694174069223,164.96872528545526,166.66581934500823,4097300.0,,,,,
2024-08-23,164.99798583984375,165.9148062642412,164.10067634941788,165.85628834480852,4771300.0,,,,,
2024-08-26,166.14889526367188,166.75360028332992,164.5395780432367,164.5395780432367,6472400.0,,,,,
2024-08-27,165.07601928710938,166.88040122640163,164.91021354994194,166.61705569914395,4456400.0,,,,,
2024-08-28,164.8907012939453,166.9779247957997,164.4225430467255,165.24182369998076,5644800.0,,,,,
2024-08-29,165.8367919921875,166.39274204064446,164.773676675733,165.56369842250163,4413200.0,,,,,
2024-08-30,167.30953979492188,167.64116615607327,165.50517271453072,165.9635829454774,7301600.0,,,,,
2024-09-03,170.21604919433594,170.68420742474893,166.77310608659528,166.81211307142894,10101400.0,,,,,
2024-09-04,171.56201171875,171.6595515078269,169.34800435503064,169.34800435503064,7517500.0,,,,,
2024-09-05,171.1426239013672,172.19599112026006,170.36235023376332,171.64980401768207,6061900.0,,,,,
2024-09-06,171.25965881347656,172.67389645693936,171.01582422382842,171.42546454853942,5785700.0,,,,,
2024-09-09,171.71807861328125,172.47884138483013,170.352610788061,171.21089847142096,6450200.0,,,,,
2024-09-10,173.40541076660156,173.55172045877347,171.57178466107564,171.57178466107564,6396300.0,,,,,
2024-09-11,169.630859375,172.63490355036194,169.3480177762328,172.2447741281003,6828200.0,,,,,
2024-09-12,169.1919403076172,170.3038254020245,168.18734302418258,169.61132864347667,4838900.0,,,,,
2024-09-13,169.7869110107422,170.2355583420126,168.53847904527578,169.09441419619486,3918000.0,,,,,
2024-09-16,172.86898803710938,172.93725398805984,170.02100161817836,170.40138300914043,6892300.0,,,,,
2024-09-17,171.5425262451172,172.60564155219413,171.03534609911003,172.27403006085544,4757100.0,,,,,
2024-09-18,169.630859375,171.56202531541717,168.31416141300429,170.73299657249024,5102900.0,,,,,
2024-09-19,167.30953979492188,168.8895980966354,166.17815858049428,168.6165045397926,8692000.0,,,,,
2024-09-20,169.9234619140625,170.23556247175887,167.27054020246842,167.2802882290428,28647500.0,,,,,
2024-09-23,169.4845428466797,170.8695214654836,168.33363589824845,169.71861451705232,10265000.0,,,,,
2024-09-24,168.96763610839844,170.19655718077763,168.36291615763872,168.61651367593532,5422400.0,,,,,
2024-09-25,168.01177978515625,170.37209681991146,167.81671509052435,169.77715471015293,8916500.0,,,,,
2024-09-26,168.93836975097656,170.30383754940516,167.13398776931902,167.27053454916188,4957200.0,,,,,
2024-09-27,169.26998901367188,170.1477876555126,168.3239095375298,168.74329792258067,4599500.0,,,,,
2024-09-30,168.92860412597656,169.7088778050249,168.45069784545242,169.44553227581855,6296600.0,,,,,
2024-10-01,168.77255249023438,169.70888391530102,167.953271794853,168.96763207888213,7130600.0,,,,,
2024-10-02,167.68016052246094,168.1970886363263,166.86087991359676,167.7679373985932,6212700.0,,,,,
2024-10-03,165.92454528808594,167.14371815172984,165.5831858157544,167.14371815172984,4794300.0,,,,,
2024-10-04,164.7151336669922,165.89528465287955,164.11041381265085,164.68587470915904,6002800.0,,,,,
2024-10-07,162.99853515625,165.39787396997914,162.75470057642914,164.9882336617779,6325300.0,,,,,
2024-10-08,164.01290893554688,164.43229730400557,162.1695199546242,162.73521801259028,7473000.0,,,,,
2024-10-09,165.09552001953125,165.62219615901816,163.85683619784555,164.2274695183062,8758800.0,,,,,
2024-10-10,164.78341674804688,165.60269741755684,164.21771870029494,164.63712194366389,6932300.0,,,,,
2024-10-11,166.87062072753906,167.18273611694082,164.80290836143573,165.2808294705268,7036500.0,,,,,
2024-10-14,168.255615234375,168.57747867928038,166.52927705144936,166.80237060182682,5909000.0,,,,,
2024-10-15,169.28948974609375,170.5964396033891,168.55798596115466,168.62625190885802,7172200.0,,,,,
2024-10-16,168.1288299560547,168.33364267587712,166.67557045322505,167.64116077983454,6117000.0,,,,,
2024-10-17,168.03128051757812,169.3967481795812,167.5241004363421,167.93374073494303,7045600.0,,,,,
2024-10-18,168.03814697265625,168.95055245554298,165.2715294777379,167.0766998260517,8372500.0,,,,,
2024-10-21,166.3311004638672,168.234384371854,165.2617345469006,167.74384789948564,5522500.0,,,,,
2024-10-22,166.48806762695312,167.49857151326466,165.37946543293216,165.37946543293216,7511400.0,,,,,
2024-10-23,166.37033081054688,166.94916018224168,165.5364129245584,166.3408998235104,4837800.0,,,,,
2024-10-24,166.40956115722656,166.74313728162596,165.73261853974506,166.21334959403927,5861200.0,,,,,
2024-10-25,165.0360870361328,166.19374589078194,164.85948612695816,165.72283508295726,4877900.0,,,,,
2024-10-28,166.09564208984375,166.44882892653152,165.19305683386042,166.07601644058772,5753800.0,,,,,
2024-10-29,164.00595092773438,165.66396648380868,163.67238974260266,165.66396648380868,5681000.0,,,,,
2024-10-30,163.01507568359375,164.15312383359586,162.81886409876202,163.92746628955425,5518100.0,,,,,
2024-10-31,162.05360412597656,163.87840020267586,161.96531116339034,162.62262816817133,6056500.0,,,,,
2024-11-01,161.97512817382812,163.2014691958287,161.86720956509274,162.18114508233364,5454800.0,,,,,
2024-11-04,161.95550537109375,163.12298443974572,161.46496895367585,162.5833913865893,5130200.0,,,,,
2024-11-05,162.6226348876953,163.17204827422822,161.21970785757853,161.21970785757853,4397400.0,,,,,
2024-11-06,158.00177001953125,162.89731348101162,156.78523441542512,162.47545938239955,11473700.0,,,,,
2024-11-07,160.31710815429688,160.8468808739313,158.4236298858247,158.8945556032584,9056700.0,,,,,
2024-11-08,164.53573608398438,164.57497241162645,160.82726689749524,160.9155748321616,7506200.0,,,,,
2024-11-11,162.8875274658203,165.33040430217417,162.642259248234,163.8391693476539,6364400.0,,,,,
2024-11-12,162.70111083984375,163.8980208628634,162.43623196014656,162.995435676157,6507500.0,,,,,
2024-11-13,163.42710876464844,163.64294597817343,162.5441342629599,162.91694671722726,5412300.0,,,,,
2024-11-14,163.9176483154297,164.8594698380224,163.35842962327894,163.55465616297033,7444300.0,,,,,
2024-11-15,166.3311004638672,167.3416193693323,163.72145780805624,164.76139273427953,9939400.0,,,,,
2024-11-18,167.5181884765625,168.20493647485625,165.63453040839246,165.90922960770996,6681000.0,,,,,
2024-11-19,167.52798461914062,167.93022805676793,166.4488135296313,167.45931730807266,5683700.0,,,,,
2024-11-20,167.65553283691406,167.83213372808993,166.30164756117048,166.79218396890562,7081100.0,,,,,
2024-11-21,169.4803466796875,170.22595670859175,166.9982333933522,168.41098079126323,6240400.0,,,,,
2024-11-22,172.94351196289062,174.04230870834672,170.58894323120387,170.85382210878018,10609800.0,,,,,
2024-11-25,174.0325164794922,175.43545847337683,173.55178538215,174.12080944533542,19357000.0,,,,,
2024-11-26,175.91616821289062,176.06333812060274,173.8461039256017,173.8461039256017,6276700.0,,,,,
2024-11-27,175.96524047851562,177.01498072418204,175.34715974518883,176.59312655190075,5522900.0,,,,,
2024-11-29,175.86712646484375,176.23013362527684,174.90567919366498,175.31772802417018,3823700.0,,,,,
2024-12-02,176.2987823486328,176.75008243157237,174.64076689150426,175.72975831796256,5728200.0,,,,,
2024-12-03,172.0998077392578,176.22031095920318,171.88397050188112,175.38640796932464,8127300.0,,,,,
2024-12-04,171.79566955566406,171.8349058833722,170.1769053204903,170.87345866969255,6823500.0,,,,,
2024-12-05,172.69825744628906,173.1201265680487,171.14816050328332,171.55040397589542,5022200.0,,,,,
2024-12-06,170.53009033203125,173.39482126367142,170.46140804679433,172.0507412767495,5741200.0,,,,,
2024-12-09,167.5574188232422,170.47120626984724,167.2042320124421,170.35348232290823,7164300.0,,,,,
2024-12-10,169.01922607421875,169.65691742617597,166.71369893409647,167.19443001033014,6219900.0,,,,,
2024-12-11,167.40045166015625,170.108207118179,167.17479414450082,169.73539467490698,5237500.0,,,,,
2024-12-12,167.61630249023438,168.5679443527858,166.80201022794893,168.18531156991943,4072800.0,,,,,
2024-12-13,167.82232666015625,168.53850568036006,166.9001157456554,167.53782210801535,3884500.0,,,,,
2024-12-16,167.9008026123047,169.50976144593616,167.8615662861112,168.20493279274976,5943600.0,,,,,
2024-12-17,167.10614013671875,168.69547336142008,166.8020099487805,167.43970131252308,6069200.0,,,,,
2024-12-18,165.87979125976562,167.3317748160163,165.820929286807,166.54691357994085,7517100.0,,,,,
2024-12-19,165.98773193359375,166.8805118954423,164.18256132962526,165.81113102125718,8585200.0,,,,,
2024-12-20,164.8791046142578,166.65484411890037,164.32970620066496,165.6737712460606,21999300.0,,,,,
2024-12-23,164.9281463623047,165.48735006494718,163.21126898983348,164.8790897290947,6983900.0,,,,,
2024-12-24,165.74244689941406,165.97789479868274,164.2512120007842,164.44742357350256,2460800.0,,,,,
2024-12-26,166.93934631347656,167.07669590262327,164.88890781479242,165.12435569905398,3629400.0,,,,,
2024-12-27,166.32127380371094,167.52798917945836,166.05637995099164,166.21335519482403,4367900.0,,,,,
2024-12-30,163.92745971679688,165.78168681358153,163.55466221155942,165.47755662378896,4354500.0,,,,,
2024-12-31,164.47686767578125,164.89873681224856,163.4369327844676,164.1923631181516,3957600.0,,,,,
2025-01-02,162.83847045898438,165.5168101673408,162.76980314260763,164.90853480951722,5401700.0,,,,,
2025-01-03,162.00457763671875,163.3486427597219,161.1412286683743,163.10337452734996,5256600.0,,,,,
2025-01-06,157.56031799316406,160.4054234921875,157.40334273211846,159.7284807776651,8731700.0,,,,,
2025-01-07,158.24705505371094,159.53225810301586,157.69765664820503,158.40403030385085,8447400.0,,,,,
2025-01-08,159.0319061279297,159.3262159905738,157.53086594851348,157.94291472619804,4974800.0,,,,,
2025-01-10,155.55889892578125,158.15875079690178,154.48953317927422,157.11880106646393,8501500.0,,,,,
2025-01-13,155.8336181640625,157.05995930732664,155.4117639963723,156.33397493130445,6772200.0,,,,,
2025-01-14,156.71658325195312,157.04033909051162,155.3136412848663,155.8434290097743,5982200.0,,,,,
2025-01-15,156.62828063964844,158.09988997219753,156.32415043945244,157.55049154991002,8059200.0,,,,,
2025-01-16,157.4622039794922,157.54069160964963,156.12794420678557,156.59885501774534,5774400.0,,,,,
2025-01-17,158.0802764892578,158.6885368788623,156.57923619427748,156.71658579741347,7262700.0,,,,,
2025-01-21,158.65908813476562,159.2771687647,157.91347822546652,157.91347822546652,13914700.0,,,,,
2025-01-22,161.62193298339844,164.95757440235155,161.3276081593773,163.937265311725,14356700.0,,,,,
2025-01-23,163.0052490234375,163.3290048622898,160.2288260147641,160.77822441888298,7614300.0,,,,,
2025-01-24,161.9954833984375,163.762320518527,161.08739448460614,163.762320518527,6199800.0,,,,,
2025-01-27,167.4637908935547,167.74016514803134,163.95974187847253,164.5618461602825,9170800.0,,,,,
2025-01-28,164.03871154785156,167.3946933148444,163.95974532187591,166.72350298595288,6716300.0,,,,,
2025-01-29,164.07818603515625,165.12446216513237,163.73272574274446,164.56184851805375,4850300.0,,,,,
2025-01-30,165.24290466308594,165.43044754955773,163.78205221123517,165.311990691053,4136500.0,,,,,
2025-01-31,163.84129333496094,164.46312785132798,163.07139150611286,163.8511584646197,5464700.0,,,,,
2025-02-03,166.57542419433594,167.18740863819062,163.09112066739402,163.32801932900873,8668600.0,,,,,
2025-02-04,165.95358276367188,167.09855526057683,164.12752476036027,167.09855526057683,6410900.0,,,,,
2025-02-05,166.8221893310547,166.95051132312264,164.45326294086718,165.91410037944058,7536800.0,,,,,
2025-02-06,166.6938934326172,167.73028938362472,165.8548904557116,167.17754086008264,4957900.0,,,,,
2025-02-07,165.795654296875,166.93076169176342,165.69694275763848,166.90115124224573,4535600.0,,,,,
2025-02-10,165.36135864257812,166.29905808275174,164.24598143219094,165.5192910913753,7062900.0,,,,,
2025-02-11,167.2367401123047,167.37494228656476,164.34467586847128,165.51927385955597,5438100.0,,,,,
2025-02-12,167.3848114013672,167.8783389682796,165.79565203345857,166.17073780391715,6037400.0,,,,,
2025-02-13,168.80618286132812,169.16152333228484,166.95051428396894,167.43417674926937,6328300.0,,,,,
2025-02-14,160.78140258789062,167.79936486191914,160.19904370101472,167.59207666660353,13179500.0,,,,,
2025-02-18,163.2885284423828,163.61425845363792,160.10034448194037,161.23546695654446,7075300.0,,,,,
2025-02-19,164.33482360839844,164.70989433803138,163.10100462387726,163.9498726876785,7910700.0,,,,,
2025-02-20,165.04550170898438,165.60811532438817,160.6925847917761,161.0380450647387,6162600.0,,,,,
2025-02-21,168.02639770507812,168.34226258951236,163.7721923237463,165.27252040227555,9813700.0,,,,,
2025-02-24,168.33238220214844,170.74079922871562,167.5920908240446,168.01653237934946,8564100.0,,,,,
2025-02-25,170.41506958007812,171.69824431712706,168.5890265469367,169.0628088127835,7314900.0,,,,,
2025-02-26,169.08255004882812,170.41506546331982,168.4409551651695,170.04985987776723,5519000.0,,,,,
2025-02-27,169.74388122558594,170.84937821224423,168.4212308935102,168.63838423892764,5467000.0,,,,,
2025-02-28,171.58966064453125,172.38917289217218,169.62543056977538,171.333031732099,10240100.0,,,,,
2025-03-03,173.3170166015625,174.0079522199338,171.2639400060686,171.33304109853916,7615300.0,,,,,
2025-03-04,170.93820190429688,177.66006005870844,170.67170786062644,174.46199598326768,12117600.0,,,,,
2025-03-05,172.34970092773438,173.5933849988911,170.78028684862238,171.13562730627663,6989100.0,,,,,
2025-03-06,172.39906311035156,173.56378100521266,170.60261543503665,172.62608158691032,6702500.0,,,,,
2025-03-07,173.67234802246094,176.57429252968925,171.7969492901276,171.83642486857767,9566700.0,,,,,
2025-03-10,173.9783477783203,177.6600745956395,173.55392126282817,174.47187538866973,11047000.0,,,,,
2025-03-11,170.8789825439453,173.711841062717,170.08935047390312,173.55390862420205,11032300.0,,,,,
2025-03-12,166.1904754638672,169.6056930059568,165.5982513939569,167.50326065767177,10158800.0,,,,,
2025-03-13,166.40762329101562,167.09855888030458,165.1145834607892,165.52914481436258,6609000.0,,,,,
2025-03-14,165.795654296875,166.40762366859576,164.46312382351354,165.61797653850252,6790500.0,,,,,
2025-03-17,167.56246948242188,168.8752545816149,165.95357990024712,166.1904634866325,9931700.0,,,,,
2025-03-18,165.53903198242188,168.05601065940226,165.4107099885501,167.86848282540024,6099900.0,,,,,
2025-03-19,166.38790893554688,166.5655716492309,164.94680165906092,165.69695821895073,7569200.0,,,,,
2025-03-20,165.381103515625,167.0196187796016,163.88077537865445,166.70375388286368,8789200.0,,,,,
2025-03-21,164.5322265625,165.96345352817826,161.99548757910307,164.9763983709841,16027300.0,,,,,
2025-03-24,163.5056915283203,164.7099001042718,163.21945214084803,164.27559339671325,6102100.0,,,,,
2025-03-25,160.741943359375,163.2293115885442,160.10034845053832,163.16022555725627,8366700.0,,,,,
2025-03-26,164.42364501953125,164.6605436722925,160.8801207249319,161.2354611734408,7756000.0,,,,,
2025-03-27,166.52609252929688,166.84194236733737,164.46313567620243,165.69695469924744,6211700.0,,,,,
2025-03-28,165.85488891601562,167.51314953251523,165.45019265744082,167.18741949960872,5479100.0,,,,,
2025-03-31,168.21392822265625,168.92460909908434,165.92396822403893,165.92396822403893,11520100.0,,,,,
2025-04-01,168.3521270751953,168.8357895296601,166.8715443229234,168.36200726608774,7021100.0,,,,,
2025-04-02,167.30584716796875,168.6679880884105,166.131249134981,167.8684758303308,6274500.0,,,,,
2025-04-03,170.158447265625,172.53725393945126,168.51993200023924,171.9746252396282,9393300.0,,,,,
2025-04-04,161.63027954101562,171.35277871653892,161.35390530609106,169.54646599889656,13454200.0,,,,,
2025-04-07,158.1558380126953,162.56797561382345,157.12930731256597,161.5414449136941,15708000.0,,,,,
2025-04-08,156.33966064453125,161.16635960327602,154.68141526395766,160.20891492713557,11541100.0,,,,,
2025-04-09,160.21881103515625,162.54824690274145,154.66168530976972,155.32301050186226,10670200.0,,,,,
2025-04-10,161.44273376464844,162.93319664195732,158.66911127441304,160.79127376772928,10581600.0,,,,,
2025-04-11,164.74937438964844,165.84500617992595,160.51489947265716,161.25519081578344,8602800.0,,,,,
2025-04-14,166.94064331054688,167.90795314602116,163.63400251429871,164.87768658847995,9877300.0,,,,,
2025-04-15,166.2891845703125,167.95731020613488,166.10164167947804,166.95050972238846,8765000.0,,,,,
2025-04-16,164.23611450195312,167.48351949043814,163.64387535608896,167.09856856400657,5897500.0,,,,,
2025-04-17,168.4212188720703,169.42800424394392,165.18367930400032,165.36134199506068,7227100.0,,,,,
2025-04-21,164.6241912841797,168.79566097347316,163.16417461965474,168.73607093086366,8062400.0,,,,,
2025-04-22,166.73973083496094,167.62368517351868,163.42240525467656,164.73344682924673,7907400.0,,,,,
2025-04-23,164.6043243408203,165.4783520538851,162.00212475620262,165.26977174775888,9309200.0,,,,,
2025-04-24,158.44644165039062,159.86673670773564,155.51648162465818,159.40985444417854,20077700.0,,,,,
2025-04-25,159.92633056640625,160.70103146883667,156.69840508789653,158.79407423553496,12892800.0,,,,,
2025-04-28,160.7506866455078,161.45585568852445,159.3005966058998,159.94617560642467,8127000.0,,,,,
2025-04-29,161.15789794921875,161.2870198174949,158.11868439709494,160.19448513627114,8266200.0,,,,,
2025-04-30,161.46580505371094,162.0517940392823,158.86359021981204,161.34660980797776,12475500.0,,,,,
2025-05-01,158.8933868408203,160.25409189432412,157.96971081920256,159.56877605627275,6792800.0,,,,,
2025-05-02,159.42971801757812,160.71094939297504,158.813918884891,159.83692169183723,5750200.0,,,,,
2025-05-05,157.75120544433594,159.81707960156427,156.94670950652787,159.79721120102047,7576200.0,,,,,
2025-05-06,158.16835021972656,158.6252324993019,156.5792115965896,156.96656205214623,7703800.0,,,,,
2025-05-07,158.20806884765625,158.96291649906462,157.4631629738604,157.9399136447969,6430000.0,,,,,
2025-05-08,157.57241821289062,158.91325486285555,156.93676579964517,157.30426300701683,7230800.0,,,,,
2025-05-09,156.58914184570312,158.04915849111285,156.34083990131572,156.9466972518269,6453200.0,,,,,
2025-05-12,159.80712890625,159.95611916929082,155.62573255648556,156.36069662895292,7378400.0,,,,,
2025-05-13,157.65187072753906,159.62835971638722,156.29118088361733,158.9331172835494,7780800.0,,,,,
2025-05-14,156.9467010498047,158.07895733740494,156.4997605701214,157.04601273687413,5988900.0,,,,,
2025-05-15,161.306884765625,161.8034886727994,157.62207710612557,158.50603145469006,8727300.0,,,,,
2025-05-16,162.1709747314453,162.31994984522834,160.7506947962174,161.54524894325877,7100800.0,,,,,
2025-05-19,163.65084838867188,164.02825703549996,162.3000852162372,162.35967525757067,8119900.0,,,,,
2025-05-20,164.5149383544922,164.8724937664567,163.4820089172326,163.49193553931698,5576600.0,,,,,
2025-05-21,164.30636596679688,165.23998376275526,163.50187003989836,163.700523732344,6424200.0,,,,,
2025-05-22,163.90908813476562,165.07113948548786,162.90595367520598,163.3230991481461,6245600.0,,,,,
2025-05-23,164.7334442138672,165.09099962351434,162.3696048303585,163.71044140532226,5349800.0,,,,,
2025-05-27,166.62054443359375,166.83905137428226,164.1474665719407,164.1474665719407,11423800.0,,,,,
2025-05-28,166.2232666015625,167.69320997806057,165.92530121513948,166.511290210177,5385900.0,,,,,
2025-05-29,167.41510009765625,167.84218732150276,165.3095044647,165.60746982817352,4842500.0,,,,,
2025-05-30,168.73606872558594,169.82860334297487,167.45483736078253,167.6038124653592,12587500.0,,,,,
2025-06-02,166.64041137695312,167.89184780846745,165.10093618289127,167.8719945632324,7574400.0,,,,,
2025-06-03,165.71673583984375,166.27292981103764,164.7731762581944,165.64720401587,6223000.0,,,,,
2025-06-04,164.8228302001953,166.9085726273379,164.79303517882025,165.5578094227923,4939000.0,,,,,
2025-06-05,161.69422912597656,164.31629705104004,161.40619038376485,164.30635527397538,10351800.0,,,,,
2025-06-06,162.90594482421875,164.11765953198815,162.17096560888626,162.18089223086375,5697700.0,,,,,
2025-06-09,161.4558563232422,162.9059463685508,160.96919420421423,162.2802206096312,6544200.0,,,,,
2025-06-10,161.7339630126953,162.39941045504187,160.8202136073023,161.5849878969271,7680000.0,,,,,
2025-06-11,161.00892639160156,161.66444721481207,160.59178091005373,161.5253987209628,5960100.0,,,,,
2025-06-12,162.07164001464844,162.200761877089,160.58182832857366,160.86986707476444,6509900.0,,,,,
2025-06-13,159.19134521484375,161.9226666690174,158.82386317792967,161.65449631916607,7104500.0,,,,,
2025-06-16,159.7872772216797,160.8500016970323,158.92317612202365,159.7872772216797,6332000.0,,,,,
2025-06-17,157.4433135986328,159.28073903940088,157.23473328057793,158.9728470288216,6809700.0,,,,,
2025-06-18,156.9467010498047,157.57241165930196,156.5891456350284,157.47309997223255,7211200.0,,,,,
2025-06-20,157.99949645996094,158.25772502854028,156.7778551262786,156.95662525333785,16173400.0,,,,,
2025-06-23,159.93624877929688,160.0951656625032,157.92003818345455,157.98957000303787,6588200.0,,,,,
2025-06-24,159.27081298828125,160.64144468432002,158.56562873962602,160.08523555256065,7470100.0,,,,,
2025-06-25,157.89024353027344,159.2509333524224,157.63201496082235,158.73447621352022,5933700.0,,,,,
2025-06-26,157.5525665283203,158.4762425568883,156.10247639506787,158.46631593421466,7410400.0,,,,,
2025-06-27,158.77420043945312,159.0423707904574,157.21485690989493,157.6022073479463,19257000.0,,,,,
2025-06-30,158.2378692626953,158.81391643302666,157.0559495910352,158.17826406614407,11238200.0,,,,,
2025-07-01,160.12496948242188,161.42606933047804,158.29747069057427,158.79407461152084,10664900.0,,,,,
2025-07-02,160.1051025390625,160.25409280979162,158.7742076560506,160.04551249283048,8848700.0,,,,,
2025-07-03,159.73760986328125,160.91952955213,158.70466528010752,160.69108084989753,6999600.0,,,,,
2025-07-07,159.40985107421875,160.08522510024895,158.20806297417903,159.79720150800625,7225700.0,,,,,
2025-07-08,156.8175811767578,158.69474333937703,156.37064069140058,158.43651476354026,12034800.0,,,,,
2025-07-09,156.45010375976562,157.12547781890953,154.89076017091733,157.0261661276437,18770900.0,,,,,
2025-07-10,157.41351318359375,158.52590109472015,155.97334971740136,156.6884605617394,7200500.0,,,,,
2025-07-11,155.98329162597656,156.9764994489307,155.3774342477686,156.9764994489307,8053800.0,,,,,
2025-07-14,152.7156219482422,154.74177429506491,151.82174101326908,154.52326737226738,11491700.0,,,,,
