Date,Close,High,Low,Open,Volume,"('Close', 'EB')","('High', 'EB')","('Low', 'EB')","('Open', 'EB')","('Volume', 'EB')"
2024-08-07,3.880000114440918,4.119999885559082,3.859999895095825,4.070000171661377,1115800.0,,,,,
2024-08-08,3.799999952316284,3.910000085830689,3.759999990463257,3.880000114440918,2068700.0,,,,,
2024-08-09,3.140000104904175,3.2300000190734863,2.509999990463257,2.880000114440918,10986700.0,,,,,
2024-08-12,3.049999952316284,3.109999895095825,2.930000066757202,3.0899999141693115,4685700.0,,,,,
2024-08-13,3.0799999237060547,3.119999885559082,2.950000047683716,3.0299999713897705,4014700.0,,,,,
2024-08-14,2.890000104904175,3.200000047683716,2.8399999141693115,3.130000114440918,5403800.0,,,,,
2024-08-15,2.809999942779541,3.069999933242798,2.7799999713897705,2.970000028610229,3935600.0,,,,,
2024-08-16,2.900000095367432,2.950000047683716,2.759999990463257,2.809999942779541,4524500.0,,,,,
2024-08-19,3.049999952316284,3.150000095367432,2.9200000762939453,2.940000057220459,3558500.0,,,,,
2024-08-20,3.130000114440918,3.140000104904175,3.0,3.039999961853028,1460200.0,,,,,
2024-08-21,3.380000114440918,3.4100000858306885,3.150000095367432,3.190000057220459,2601700.0,,,,,
2024-08-22,3.369999885559082,3.4600000381469727,3.3499999046325684,3.369999885559082,1828000.0,,,,,
2024-08-23,3.4100000858306885,3.5199999809265137,3.369999885559082,3.369999885559082,1059800.0,,,,,
2024-08-26,3.299999952316284,3.440000057220459,3.289999961853028,3.390000104904175,1088400.0,,,,,
2024-08-27,3.2300000190734863,3.299999952316284,3.200000047683716,3.259999990463257,1214100.0,,,,,
2024-08-28,3.150000095367432,3.259999990463257,3.0899999141693115,3.200000047683716,1138400.0,,,,,
2024-08-29,3.180000066757202,3.220000028610229,3.150000095367432,3.1700000762939453,730800.0,,,,,
2024-08-30,3.180000066757202,3.240000009536743,3.0899999141693115,3.200000047683716,1050000.0,,,,,
2024-09-03,3.0799999237060547,3.220000028610229,3.039999961853028,3.130000114440918,1499100.0,,,,,
2024-09-04,3.140000104904175,3.1700000762939453,3.0,3.059999942779541,878800.0,,,,,
2024-09-05,3.200000047683716,3.200000047683716,3.119999885559082,3.140000104904175,616600.0,,,,,
2024-09-06,2.940000057220459,3.2300000190734863,2.940000057220459,3.190000057220459,1129200.0,,,,,
2024-09-09,3.0299999713897705,3.059999942779541,2.869999885559082,2.940000057220459,1118800.0,,,,,
2024-09-10,3.069999933242798,3.069999933242798,2.930000066757202,3.0299999713897705,700800.0,,,,,
2024-09-11,3.039999961853028,3.0899999141693115,2.950000047683716,3.069999933242798,687900.0,,,,,
2024-09-12,2.990000009536743,3.0899999141693115,2.970000028610229,3.059999942779541,629400.0,,,,,
2024-09-13,2.9800000190734863,3.0899999141693115,2.970000028610229,3.009999990463257,797300.0,,,,,
2024-09-16,2.990000009536743,3.0,2.900000095367432,2.9800000190734863,1265000.0,,,,,
2024-09-17,3.0199999809265137,3.119999885559082,2.990000009536743,3.0299999713897705,1061700.0,,,,,
2024-09-18,2.9600000381469727,3.130000114440918,2.940000057220459,3.0199999809265137,1618600.0,,,,,
2024-09-19,2.940000057220459,3.0899999141693115,2.9100000858306885,3.059999942779541,2921500.0,,,,,
2024-09-20,2.900000095367432,2.950000047683716,2.799999952316284,2.930000066757202,5208100.0,,,,,
2024-09-23,2.8299999237060547,2.930000066757202,2.819999933242798,2.900000095367432,1754500.0,,,,,
2024-09-24,2.819999933242798,2.900000095367432,2.809999942779541,2.8499999046325684,1035600.0,,,,,
2024-09-25,2.720000028610229,2.8299999237060547,2.7100000381469727,2.809999942779541,1552600.0,,,,,
2024-09-26,2.7799999713897705,2.809999942779541,2.740000009536743,2.75,927200.0,,,,,
2024-09-27,2.809999942779541,2.9100000858306885,2.799999952316284,2.8299999237060547,1314000.0,,,,,
2024-09-30,2.7300000190734863,2.900000095367432,2.7300000190734863,2.809999942779541,1296800.0,,,,,
2024-10-01,2.640000104904175,2.759999990463257,2.619999885559082,2.720000028610229,1281300.0,,,,,
2024-10-02,2.8299999237060547,2.8399999141693115,2.619999885559082,2.640000104904175,1602100.0,,,,,
2024-10-03,2.789999961853028,2.809999942779541,2.700000047683716,2.7799999713897705,1175700.0,,,,,
2024-10-04,2.759999990463257,2.9100000858306885,2.75,2.869999885559082,915800.0,,,,,
2024-10-07,2.700000047683716,2.7699999809265137,2.630000114440918,2.740000009536743,1096200.0,,,,,
2024-10-08,2.7300000190734863,2.740000009536743,2.6700000762939453,2.680000066757202,967100.0,,,,,
2024-10-09,2.789999961853028,2.809999942779541,2.690000057220459,2.7300000190734863,998200.0,,,,,
2024-10-10,2.7100000381469727,2.7699999809265137,2.6700000762939453,2.740000009536743,1186300.0,,,,,
2024-10-11,2.6700000762939453,2.7699999809265137,2.6700000762939453,2.6700000762939453,839400.0,,,,,
2024-10-14,2.6700000762939453,2.690000057220459,2.5899999141693115,2.680000066757202,1039700.0,,,,,
2024-10-15,2.869999885559082,2.990000009536743,2.640000104904175,2.6600000858306885,1517400.0,,,,,
2024-10-16,2.950000047683716,2.950000047683716,2.8399999141693115,2.890000104904175,845500.0,,,,,
2024-10-17,2.8399999141693115,2.950000047683716,2.7799999713897705,2.950000047683716,676100.0,,,,,
2024-10-18,2.9800000190734863,3.0199999809265137,2.8399999141693115,2.8499999046325684,1290700.0,,,,,
2024-10-21,2.890000104904175,3.0299999713897705,2.869999885559082,2.950000047683716,922600.0,,,,,
2024-10-22,2.859999895095825,2.9200000762939453,2.8399999141693115,2.8499999046325684,768700.0,,,,,
2024-10-23,2.930000066757202,2.950000047683716,2.8299999237060547,2.8399999141693115,1406100.0,,,,,
2024-10-24,2.890000104904175,2.970000028610229,2.8499999046325684,2.930000066757202,856700.0,,,,,
2024-10-25,3.0,3.0199999809265137,2.900000095367432,2.900000095367432,1439400.0,,,,,
2024-10-28,3.119999885559082,3.1700000762939453,3.049999952316284,3.049999952316284,896300.0,,,,,
2024-10-29,3.2100000381469727,3.289999961853028,3.0999999046325684,3.0999999046325684,1845800.0,,,,,
2024-10-30,3.1600000858306885,3.319999933242798,3.150000095367432,3.180000066757202,724500.0,,,,,
2024-10-31,3.200000047683716,3.2300000190734863,3.150000095367432,3.150000095367432,1308900.0,,,,,
2024-11-01,3.3499999046325684,3.390000104904175,3.2100000381469727,3.220000028610229,1622600.0,,,,,
2024-11-04,3.2799999713897705,3.440000057220459,3.2699999809265137,3.3499999046325684,1478400.0,,,,,
2024-11-05,3.390000104904175,3.450000047683716,3.2699999809265137,3.299999952316284,2423100.0,,,,,
2024-11-06,3.4200000762939453,3.5999999046325684,3.359999895095825,3.430000066757202,1914000.0,,,,,
2024-11-07,3.4200000762939453,3.5,3.359999895095825,3.400000095367432,3751000.0,,,,,
2024-11-08,3.450000047683716,3.930000066757202,3.4100000858306885,3.490000009536743,3905000.0,,,,,
2024-11-11,3.5799999237060547,3.609999895095825,3.1700000762939453,3.470000028610229,2416000.0,,,,,
2024-11-12,3.640000104904175,3.690000057220459,3.4800000190734863,3.549999952316284,2347200.0,,,,,
2024-11-13,3.5899999141693115,3.700000047683716,3.440000057220459,3.700000047683716,2122800.0,,,,,
2024-11-14,3.759999990463257,3.7899999618530273,3.5999999046325684,3.5999999046325684,1821000.0,,,,,
2024-11-15,3.5,3.809999942779541,3.470000028610229,3.799999952316284,1753900.0,,,,,
2024-11-18,3.4800000190734863,3.569999933242798,3.4100000858306885,3.4600000381469727,1764000.0,,,,,
2024-11-19,3.5299999713897705,3.559999942779541,3.359999895095825,3.440000057220459,1396000.0,,,,,
2024-11-20,3.4600000381469727,3.559999942779541,3.430000066757202,3.5199999809265137,1319200.0,,,,,
2024-11-21,3.5799999237060547,3.619999885559082,3.4100000858306885,3.4800000190734863,1224000.0,,,,,
2024-11-22,3.609999895095825,3.700000047683716,3.5899999141693115,3.5899999141693115,848000.0,,,,,
2024-11-25,3.690000057220459,3.7699999809265137,3.630000114440918,3.630000114440918,3119800.0,,,,,
2024-11-26,3.7300000190734863,3.7699999809265137,3.5799999237060547,3.650000095367432,1854600.0,,,,,
2024-11-27,3.680000066757202,3.7899999618530273,3.670000076293945,3.740000009536743,1558800.0,,,,,
2024-11-29,3.5199999809265137,3.700000047683716,3.509999990463257,3.690000057220459,861400.0,,,,,
2024-12-02,3.759999990463257,3.809999942779541,3.490000009536743,3.509999990463257,2467900.0,,,,,
2024-12-03,3.849999904632568,3.880000114440918,3.7100000381469727,3.759999990463257,2092700.0,,,,,
2024-12-04,3.859999895095825,4.0,3.829999923706055,3.890000104904175,1024800.0,,,,,
2024-12-05,3.609999895095825,3.869999885559082,3.5999999046325684,3.849999904632568,1370500.0,,,,,
2024-12-06,3.670000076293945,3.7100000381469727,3.569999933242798,3.630000114440918,1459300.0,,,,,
2024-12-09,3.950000047683716,4.119999885559082,3.700000047683716,3.700000047683716,2344900.0,,,,,
2024-12-10,3.809999942779541,3.920000076293945,3.690000057220459,3.920000076293945,1051600.0,,,,,
2024-12-11,3.799999952316284,3.900000095367432,3.740000009536743,3.819999933242798,917300.0,,,,,
2024-12-12,3.630000114440918,3.809999942779541,3.609999895095825,3.809999942779541,1014800.0,,,,,
2024-12-13,3.549999952316284,3.640000104904175,3.5,3.5999999046325684,1052300.0,,,,,
2024-12-16,3.650000095367432,3.7899999618530273,3.509999990463257,3.509999990463257,1211500.0,,,,,
2024-12-17,3.609999895095825,3.7200000286102295,3.5899999141693115,3.619999885559082,1005100.0,,,,,
2024-12-18,3.4100000858306885,3.700000047683716,3.4100000858306885,3.5799999237060547,1356100.0,,,,,
2024-12-19,3.380000114440918,3.5199999809265137,3.380000114440918,3.4600000381469727,1300800.0,,,,,
2024-12-20,3.3299999237060547,3.4600000381469727,3.2699999809265137,3.3399999141693115,2377400.0,,,,,
2024-12-23,3.359999895095825,3.400000095367432,3.309999942779541,3.3299999237060547,1112500.0,,,,,
2024-12-24,3.549999952316284,3.559999942779541,3.3399999141693115,3.359999895095825,1039800.0,,,,,
2024-12-26,3.5199999809265137,3.5999999046325684,3.440000057220459,3.4800000190734863,998900.0,,,,,
2024-12-27,3.369999885559082,3.5199999809265137,3.3399999141693115,3.5,989400.0,,,,,
2024-12-30,3.359999895095825,3.4200000762939453,3.2699999809265137,3.3299999237060547,778200.0,,,,,
2024-12-31,3.359999895095825,3.440000057220459,3.3299999237060547,3.4100000858306885,887900.0,,,,,
2025-01-02,3.5899999141693115,3.5899999141693115,3.400000095367432,3.4200000762939453,836300.0,,,,,
2025-01-03,3.670000076293945,3.7100000381469727,3.5799999237060547,3.619999885559082,869400.0,,,,,
2025-01-06,3.559999942779541,3.7300000190734863,3.559999942779541,3.700000047683716,811000.0,,,,,
2025-01-07,3.490000009536743,3.5999999046325684,3.4200000762939453,3.5199999809265137,927000.0,,,,,
2025-01-08,3.450000047683716,3.490000009536743,3.309999942779541,3.4200000762939453,938600.0,,,,,
2025-01-10,3.299999952316284,3.380000114440918,3.25,3.369999885559082,943300.0,,,,,
2025-01-13,3.3299999237060547,3.359999895095825,3.2100000381469727,3.259999990463257,817800.0,,,,,
2025-01-14,3.380000114440918,3.430000066757202,3.309999942779541,3.3399999141693115,866000.0,,,,,
2025-01-15,3.430000066757202,3.5199999809265137,3.4200000762939453,3.4600000381469727,915800.0,,,,,
2025-01-16,3.5199999809265137,3.539999961853028,3.380000114440918,3.4200000762939453,649100.0,,,,,
2025-01-17,3.539999961853028,3.5899999141693115,3.4800000190734863,3.5899999141693115,551500.0,,,,,
2025-01-21,3.5299999713897705,3.640000104904175,3.4600000381469727,3.630000114440918,640600.0,,,,,
2025-01-22,3.400000095367432,3.5299999713897705,3.400000095367432,3.5299999713897705,415200.0,,,,,
2025-01-23,3.5,3.509999990463257,3.309999942779541,3.309999942779541,778100.0,,,,,
2025-01-24,3.359999895095825,3.569999933242798,3.3399999141693115,3.5,866200.0,,,,,
2025-01-27,3.680000066757202,3.690000057220459,3.309999942779541,3.3299999237060547,1673200.0,,,,,
2025-01-28,3.630000114440918,3.740000009536743,3.559999942779541,3.680000066757202,621800.0,,,,,
2025-01-29,3.4800000190734863,3.630000114440918,3.380000114440918,3.630000114440918,616200.0,,,,,
2025-01-30,3.3299999237060547,3.5299999713897705,3.319999933242798,3.5,617500.0,,,,,
2025-01-31,3.1700000762939453,3.3399999141693115,3.150000095367432,3.3299999237060547,851100.0,,,,,
2025-02-03,3.119999885559082,3.190000057220459,3.0299999713897705,3.0899999141693115,693700.0,,,,,
2025-02-04,3.299999952316284,3.319999933242798,3.0999999046325684,3.119999885559082,831800.0,,,,,
2025-02-05,3.299999952316284,3.3399999141693115,3.2100000381469727,3.299999952316284,723000.0,,,,,
2025-02-06,3.400000095367432,3.4100000858306885,3.240000009536743,3.2799999713897705,795000.0,,,,,
2025-02-07,3.4100000858306885,3.4800000190734863,3.3399999141693115,3.390000104904175,716400.0,,,,,
2025-02-10,3.5,3.5299999713897705,3.430000066757202,3.450000047683716,755900.0,,,,,
2025-02-11,3.4100000858306885,3.559999942779541,3.359999895095825,3.470000028610229,385500.0,,,,,
2025-02-12,3.369999885559082,3.440000057220459,3.3299999237060547,3.3299999237060547,468300.0,,,,,
2025-02-13,3.4800000190734863,3.5,3.319999933242798,3.380000114440918,401800.0,,,,,
2025-02-14,3.3499999046325684,3.5299999713897705,3.3399999141693115,3.509999990463257,394200.0,,,,,
2025-02-18,3.380000114440918,3.380000114440918,3.289999961853028,3.3399999141693115,548700.0,,,,,
2025-02-19,3.390000104904175,3.390000104904175,3.2799999713897705,3.3499999046325684,503100.0,,,,,
2025-02-20,3.369999885559082,3.4100000858306885,3.259999990463257,3.369999885559082,478500.0,,,,,
2025-02-21,3.25,3.4100000858306885,3.25,3.4100000858306885,910400.0,,,,,
2025-02-24,3.2699999809265137,3.299999952316284,3.180000066757202,3.289999961853028,604800.0,,,,,
2025-02-25,3.2300000190734863,3.289999961853028,3.190000057220459,3.259999990463257,570500.0,,,,,
2025-02-26,3.180000066757202,3.2799999713897705,3.140000104904175,3.2300000190734863,754700.0,,,,,
2025-02-27,3.0999999046325684,3.180000066757202,3.0299999713897705,3.1700000762939453,1146700.0,,,,,
2025-02-28,2.440000057220459,2.569999933242798,2.2300000190734863,2.490000009536743,5656600.0,,,,,
2025-03-03,2.440000057220459,2.539999961853028,2.400000095367432,2.4600000381469727,2892800.0,,,,,
2025-03-04,2.5999999046325684,2.7100000381469727,2.440000057220459,2.450000047683716,1880900.0,,,,,
2025-03-05,2.490000009536743,2.5899999141693115,2.440000057220459,2.5899999141693115,1469300.0,,,,,
2025-03-06,2.450000047683716,2.5199999809265137,2.4200000762939453,2.4600000381469727,2072500.0,,,,,
2025-03-07,2.380000114440918,2.4800000190734863,2.299999952316284,2.450000047683716,2216400.0,,,,,
2025-03-10,2.309999942779541,2.390000104904175,2.299999952316284,2.3299999237060547,1470700.0,,,,,
2025-03-11,2.25,2.390000104904175,2.25,2.3499999046325684,1204400.0,,,,,
2025-03-12,2.2300000190734863,2.319999933242798,2.2100000381469727,2.2799999713897705,1067600.0,,,,,
2025-03-13,2.1600000858306885,2.2300000190734863,2.109999895095825,2.190000057220459,1477100.0,,,,,
2025-03-14,2.2699999809265137,2.289999961853028,2.1600000858306885,2.1700000762939453,975400.0,,,,,
2025-03-17,2.2799999713897705,2.3299999237060547,2.2100000381469727,2.259999990463257,926000.0,,,,,
2025-03-18,2.240000009536743,2.3299999237060547,2.180000066757202,2.2699999809265137,908100.0,,,,,
2025-03-19,2.319999933242798,2.3299999237060547,2.2300000190734863,2.259999990463257,999600.0,,,,,
2025-03-20,2.3399999141693115,2.369999885559082,2.2799999713897705,2.2799999713897705,1081700.0,,,,,
2025-03-21,2.309999942779541,2.3399999141693115,2.259999990463257,2.299999952316284,1304900.0,,,,,
2025-03-24,2.3499999046325684,2.359999895095825,2.299999952316284,2.3499999046325684,921000.0,,,,,
2025-03-25,2.3299999237060547,2.359999895095825,2.299999952316284,2.3499999046325684,691400.0,,,,,
2025-03-26,2.259999990463257,2.359999895095825,2.240000009536743,2.3399999141693115,645900.0,,,,,
2025-03-27,2.259999990463257,2.319999933242798,2.2100000381469727,2.2699999809265137,427700.0,,,,,
2025-03-28,2.180000066757202,2.259999990463257,2.1600000858306885,2.259999990463257,449400.0,,,,,
2025-03-31,2.109999895095825,2.150000095367432,2.069999933242798,2.130000114440918,876100.0,,,,,
2025-04-01,2.130000114440918,2.150000095367432,2.049999952316284,2.069999933242798,825700.0,,,,,
2025-04-02,2.119999885559082,2.1600000858306885,2.0899999141693115,2.109999895095825,677600.0,,,,,
2025-04-03,2.0199999809265137,2.0299999713897705,1.950000047683716,2.009999990463257,1063400.0,,,,,
2025-04-04,1.940000057220459,1.9900000095367432,1.899999976158142,1.940000057220459,1800900.0,,,,,
2025-04-07,1.919999957084656,2.049999952316284,1.8200000524520876,1.840000033378601,1940400.0,,,,,
2025-04-08,1.840000033378601,2.009999990463257,1.809999942779541,1.9900000095367432,1144300.0,,,,,
2025-04-09,2.0199999809265137,2.0799999237060547,1.809999942779541,1.8200000524520876,1267700.0,,,,,
2025-04-10,2.039999961853028,2.069999933242798,1.830000042915344,1.9900000095367432,1666000.0,,,,,
2025-04-11,2.0899999141693115,2.119999885559082,2.0,2.0999999046325684,956900.0,,,,,
2025-04-14,2.220000028610229,2.25,2.130000114440918,2.25,1106100.0,,,,,
2025-04-15,2.200000047683716,2.259999990463257,2.190000057220459,2.25,708700.0,,,,,
2025-04-16,2.1600000858306885,2.2799999713897705,2.150000095367432,2.200000047683716,703900.0,,,,,
2025-04-17,2.25,2.25,2.140000104904175,2.1600000858306885,581200.0,,,,,
2025-04-21,2.180000066757202,2.190000057220459,2.130000114440918,2.190000057220459,541300.0,,,,,
2025-04-22,2.240000009536743,2.2699999809265137,2.180000066757202,2.200000047683716,558300.0,,,,,
2025-04-23,2.119999885559082,2.3299999237060547,2.119999885559082,2.2799999713897705,830000.0,,,,,
2025-04-24,2.109999895095825,2.1700000762939453,2.0999999046325684,2.130000114440918,558200.0,,,,,
2025-04-25,2.0999999046325684,2.150000095367432,2.0799999237060547,2.0899999141693115,563900.0,,,,,
2025-04-28,2.119999885559082,2.150000095367432,2.059999942779541,2.0899999141693115,546900.0,,,,,
2025-04-29,2.180000066757202,2.200000047683716,2.0899999141693115,2.0899999141693115,555700.0,,,,,
2025-04-30,2.119999885559082,2.150000095367432,2.059999942779541,2.140000104904175,649900.0,,,,,
2025-05-01,2.140000104904175,2.1600000858306885,2.0999999046325684,2.130000114440918,731400.0,,,,,
2025-05-02,2.140000104904175,2.200000047683716,2.130000114440918,2.1600000858306885,473100.0,,,,,
2025-05-05,2.150000095367432,2.200000047683716,2.130000114440918,2.130000114440918,405400.0,,,,,
2025-05-06,2.109999895095825,2.1700000762939453,2.0999999046325684,2.1600000858306885,270200.0,,,,,
2025-05-07,2.180000066757202,2.200000047683716,2.049999952316284,2.069999933242798,759100.0,,,,,
2025-05-08,2.319999933242798,2.3399999141693115,2.2100000381469727,2.2300000190734863,1247000.0,,,,,
2025-05-09,2.490000009536743,2.75,2.390000104904175,2.4600000381469727,1859400.0,,,,,
2025-05-12,2.509999990463257,2.609999895095825,2.450000047683716,2.5999999046325684,770900.0,,,,,
2025-05-13,2.400000095367432,2.539999961853028,2.3499999046325684,2.509999990463257,1346500.0,,,,,
2025-05-14,2.369999885559082,2.400000095367432,2.2699999809265137,2.380000114440918,1006200.0,,,,,
2025-05-15,2.319999933242798,2.400000095367432,2.309999942779541,2.3399999141693115,561000.0,,,,,
2025-05-16,2.3499999046325684,2.369999885559082,2.299999952316284,2.309999942779541,724300.0,,,,,
2025-05-19,2.2100000381469727,2.3399999141693115,2.2100000381469727,2.299999952316284,720500.0,,,,,
2025-05-20,2.1600000858306885,2.2799999713897705,2.150000095367432,2.200000047683716,662800.0,,,,,
2025-05-21,2.150000095367432,2.25,2.119999885559082,2.119999885559082,503800.0,,,,,
2025-05-22,2.2699999809265137,2.299999952316284,2.150000095367432,2.150000095367432,785800.0,,,,,
2025-05-23,2.25,2.2699999809265137,2.1700000762939453,2.2300000190734863,636900.0,,,,,
2025-05-27,2.380000114440918,2.390000104904175,2.25,2.289999961853028,864700.0,,,,,
2025-05-28,2.390000104904175,2.440000057220459,2.359999895095825,2.380000114440918,537000.0,,,,,
2025-05-29,2.380000114440918,2.440000057220459,2.369999885559082,2.4200000762939453,499500.0,,,,,
2025-05-30,2.359999895095825,2.4100000858306885,2.3399999141693115,2.3399999141693115,525700.0,,,,,
2025-06-02,2.470000028610229,2.539999961853028,2.3499999046325684,2.369999885559082,1414600.0,,,,,
2025-06-03,2.440000057220459,2.5199999809265137,2.400000095367432,2.4600000381469727,593800.0,,,,,
2025-06-04,2.539999961853028,2.559999942779541,2.4200000762939453,2.430000066757202,693400.0,,,,,
2025-06-05,2.5299999713897705,2.5899999141693115,2.509999990463257,2.549999952316284,483000.0,,,,,
2025-06-06,2.539999961853028,2.5899999141693115,2.5299999713897705,2.549999952316284,717400.0,,,,,
2025-06-09,2.630000114440918,2.640000104904175,2.559999942779541,2.559999942779541,693400.0,,,,,
2025-06-10,2.559999942779541,2.6700000762939453,2.549999952316284,2.630000114440918,325300.0,,,,,
2025-06-11,2.509999990463257,2.5999999046325684,2.509999990463257,2.559999942779541,313000.0,,,,,
2025-06-12,2.450000047683716,2.5,2.4200000762939453,2.5,282200.0,,,,,
2025-06-13,2.4100000858306885,2.4600000381469727,2.400000095367432,2.430000066757202,517400.0,,,,,
2025-06-16,2.470000028610229,2.4800000190734863,2.4200000762939453,2.430000066757202,621700.0,,,,,
2025-06-17,2.5,2.539999961853028,2.430000066757202,2.440000057220459,421100.0,,,,,
2025-06-18,2.5199999809265137,2.569999933242798,2.5,2.5,358600.0,,,,,
2025-06-20,2.490000009536743,2.559999942779541,2.440000057220459,2.539999961853028,601400.0,,,,,
2025-06-23,2.4800000190734863,2.5199999809265137,2.4200000762939453,2.4800000190734863,590300.0,,,,,
2025-06-24,2.5899999141693115,2.640000104904175,2.509999990463257,2.509999990463257,566900.0,,,,,
2025-06-25,2.559999942779541,2.630000114440918,2.559999942779541,2.609999895095825,350900.0,,,,,
2025-06-26,2.619999885559082,2.630000114440918,2.549999952316284,2.569999933242798,296100.0,,,,,
2025-06-27,2.700000047683716,2.7100000381469727,2.609999895095825,2.630000114440918,2662200.0,,,,,
2025-06-30,2.630000114440918,2.799999952316284,2.619999885559082,2.7699999809265137,625900.0,,,,,
2025-07-01,2.690000057220459,2.7300000190734863,2.609999895095825,2.640000104904175,383800.0,,,,,
2025-07-02,2.690000057220459,2.7300000190734863,2.6700000762939453,2.7100000381469727,449400.0,,,,,
2025-07-03,2.7100000381469727,2.759999990463257,2.700000047683716,2.7300000190734863,211800.0,,,,,
2025-07-07,2.619999885559082,2.7300000190734863,2.619999885559082,2.680000066757202,634000.0,,,,,
2025-07-08,2.630000114440918,2.6600000858306885,2.5799999237060547,2.640000104904175,514500.0,,,,,
2025-07-09,2.619999885559082,2.6700000762939453,2.5899999141693115,2.650000095367432,509100.0,,,,,
2025-07-10,2.6600000858306885,2.690000057220459,2.609999895095825,2.619999885559082,357400.0,,,,,
