Date,Open,High,Low,Close,Adj Close,Volume
2023-01-24,23.059999465942383,23.059999465942383,23.059999465942383,23.059999465942383,21.806446075439453,0
2023-01-25,23.059999465942383,23.059999465942383,23.059999465942383,23.059999465942383,21.806446075439453,0
2023-01-26,23.600000381469727,23.790000915527344,23.600000381469727,23.75,22.45893669128418,5000
2023-01-27,23.489999771118164,23.75,23.489999771118164,23.75,22.45893669128418,400
2023-01-30,23.860000610351562,23.899999618530273,23.850000381469727,23.899999618530273,22.600784301757812,1800
2023-01-31,24.260000228881836,24.260000228881836,24.1200008392334,24.139999389648438,22.82773780822754,8400
2023-02-01,24.139999389648438,25.100000381469727,23.959999084472656,24.010000228881836,22.704805374145508,4700
2023-02-02,24.190000534057617,24.770000457763672,24.190000534057617,24.5,23.168167114257812,10700
2023-02-03,24.440000534057617,24.450000762939453,24.170000076293945,24.170000076293945,22.85610580444336,2000
2023-02-06,23.68000030517578,23.68000030517578,23.68000030517578,23.68000030517578,22.392742156982422,300
2023-02-07,23.68000030517578,23.68000030517578,23.350000381469727,23.350000381469727,22.08068084716797,800
2023-02-08,23.530000686645508,24.59000015258789,23.479999542236328,24.239999771118164,22.92230224609375,1100
2023-02-09,24.239999771118164,24.239999771118164,24.239999771118164,24.239999771118164,22.92230224609375,0
2023-02-10,23.65999984741211,23.899999618530273,23.65999984741211,23.899999618530273,22.600784301757812,5400
2023-02-13,24.0,24.0,24.0,24.0,22.69534683227539,700
2023-02-14,24.0,24.0,24.0,24.0,22.69534683227539,400
2023-02-15,24.0,24.0,24.0,24.0,22.69534683227539,600
2023-02-16,24.489999771118164,24.489999771118164,24.489999771118164,24.489999771118164,23.15871238708496,700
2023-02-17,24.489999771118164,24.489999771118164,24.489999771118164,24.489999771118164,23.15871238708496,0
2023-02-21,24.280000686645508,24.389999389648438,23.65999984741211,24.25,22.931758880615234,8900
2023-02-22,23.950000762939453,24.209999084472656,23.950000762939453,24.209999084472656,22.893930435180664,3200
2023-02-23,24.3700008392334,24.3700008392334,24.110000610351562,24.110000610351562,22.799367904663086,1800
2023-02-24,24.610000610351562,24.780000686645508,24.450000762939453,24.450000762939453,23.120887756347656,1800
2023-02-27,24.389999389648438,24.40999984741211,23.93000030517578,24.389999389648438,23.36323356628418,3700
2023-02-28,24.100000381469727,24.100000381469727,24.100000381469727,24.100000381469727,23.0854434967041,100
2023-03-01,24.399999618530273,24.399999618530273,24.100000381469727,24.100000381469727,23.0854434967041,2700
2023-03-02,24.31999969482422,24.31999969482422,23.979999542236328,24.170000076293945,23.152498245239258,2900
2023-03-03,24.350000381469727,24.350000381469727,24.1299991607666,24.1299991607666,23.114179611206055,900
2023-03-06,24.100000381469727,24.100000381469727,24.100000381469727,24.100000381469727,23.0854434967041,200
2023-03-07,23.709999084472656,24.010000228881836,23.350000381469727,23.65999984741211,22.66396713256836,1400
2023-03-08,23.65999984741211,23.65999984741211,23.65999984741211,23.65999984741211,22.66396713256836,600
2023-03-09,23.75,23.75,23.399999618530273,23.5,22.51070213317871,5300
2023-03-10,23.5,23.5,23.5,23.5,22.51070213317871,0
2023-03-13,23.110000610351562,23.110000610351562,22.489999771118164,22.75,21.79227638244629,1400
2023-03-14,23.229999542236328,23.709999084472656,23.229999542236328,23.399999618530273,22.414913177490234,2000
2023-03-15,23.399999618530273,23.399999618530273,23.399999618530273,23.399999618530273,22.414913177490234,0
2023-03-16,23.399999618530273,23.399999618530273,23.399999618530273,23.399999618530273,22.414913177490234,0
2023-03-17,22.309999465942383,22.84000015258789,22.260000228881836,22.770000457763672,21.811433792114258,1200
2023-03-20,22.790000915527344,22.790000915527344,22.790000915527344,22.790000915527344,21.830591201782227,200
2023-03-21,23.780000686645508,23.780000686645508,22.329999923706055,22.329999923706055,21.389955520629883,28300
2023-03-22,22.3799991607666,22.510000228881836,22.290000915527344,22.450000762939453,21.504907608032227,11800
2023-03-23,22.360000610351562,22.760000228881836,22.34000015258789,22.350000381469727,21.409114837646484,1600
2023-03-24,22.350000381469727,22.350000381469727,22.350000381469727,22.350000381469727,21.409114837646484,0
2023-03-27,22.639999389648438,22.639999389648438,22.639999389648438,22.639999389648438,21.686906814575195,100
2023-03-28,22.59000015258789,22.6200008392334,21.889999389648438,22.0,21.073848724365234,1500
2023-03-29,22.75,23.15999984741211,22.43000030517578,23.15999984741211,22.185016632080078,3300
2023-03-30,23.209999084472656,23.209999084472656,23.09000015258789,23.09000015258789,22.117961883544922,300
2023-03-31,23.190000534057617,23.3799991607666,22.959999084472656,23.34000015258789,22.357437133789062,2500
2023-04-03,23.09000015258789,23.34000015258789,22.799999237060547,22.90999984741211,21.945539474487305,10100
2023-04-04,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,21.849748611450195,300
2023-04-05,23.1299991607666,23.1299991607666,23.1299991607666,23.1299991607666,22.156278610229492,400
2023-04-06,23.1299991607666,23.440000534057617,23.1299991607666,23.3799991607666,22.395753860473633,1200
2023-04-10,23.049999237060547,23.1200008392334,23.049999237060547,23.1200008392334,22.14670181274414,300
2023-04-11,23.149999618530273,23.149999618530273,23.149999618530273,23.149999618530273,22.17543601989746,200
2023-04-12,23.399999618530273,23.399999618530273,23.399999618530273,23.399999618530273,22.414913177490234,300
2023-04-13,23.389999389648438,23.389999389648438,23.1200008392334,23.139999389648438,22.16585922241211,1800
2023-04-14,23.139999389648438,23.139999389648438,23.139999389648438,23.139999389648438,22.16585922241211,0
2023-04-17,23.979999542236328,23.979999542236328,23.059999465942383,23.520000457763672,22.529861450195312,3000
2023-04-18,23.639999389648438,23.639999389648438,23.3700008392334,23.6299991607666,22.63522720336914,3800
