Date,Close,High,Low,Open,Volume,"('Close', 'IGR')","('High', 'IGR')","('Low', 'IGR')","('Open', 'IGR')","('Volume', 'IGR')"
2024-09-11,5.494389533996582,5.54614197725732,5.425386276315598,5.54614197725732,590800.0,,,,,
2024-09-12,5.632395267486572,5.641020467223608,5.46851235956518,5.477137559302216,750500.0,,,,,
2024-09-13,5.710024356842041,5.71864996884754,5.632395905251642,5.632395905251642,503600.0,,,,,
2024-09-16,5.710024356842041,5.770402407005078,5.666897530690002,5.71864996884754,493500.0,,,,,
2024-09-17,5.649646759033203,5.744526024032376,5.649646759033203,5.710024398343255,493400.0,,,,,
2024-09-18,5.64102029800415,5.735899960015969,5.623769487755798,5.649645908774206,419100.0,,,,,
2024-09-19,5.5806427001953125,5.718649604446559,5.5806427001953125,5.6927731813707645,636700.0,,,,,
2024-09-20,5.46746301651001,5.589349014400716,5.450050731097052,5.545818093297505,704700.0,,,,,
2024-09-23,5.554525375366211,5.554525375366211,5.450051645362622,5.467463933696553,441200.0,,,,,
2024-09-24,5.615467548370361,5.632879834755166,5.51970018082476,5.537112467209565,314400.0,,,,,
2024-09-25,5.563230991363525,5.650292428015991,5.528406416702539,5.650292428015991,200300.0,,,,,
2024-09-26,5.554525375366211,5.5980558886301885,5.545819023628395,5.5980558886301885,323800.0,,,,,
2024-09-27,5.632879734039307,5.641586084646867,5.563230589745412,5.580642875818886,308100.0,,,,,
2024-09-30,5.71994161605835,5.780884410133679,5.606761548287526,5.641586120656757,915800.0,,,,,
2024-10-01,5.606761455535889,5.746059742708424,5.598055105016784,5.746059742708424,550500.0,,,,,
2024-10-02,5.5719380378723145,5.5893503273755325,5.537113458865878,5.5719380378723145,381500.0,,,,,
2024-10-03,5.502287864685059,5.571937009847636,5.415226018090186,5.563230659131488,554700.0,,,,,
2024-10-04,5.4500508308410645,5.545818194794203,5.423932194672802,5.545818194794203,443900.0,,,,,
2024-10-07,5.345576763153076,5.450050893893157,5.319458541824289,5.441344543355799,595400.0,,,,,
2024-10-08,5.380402088165283,5.406520728291788,5.34557751142441,5.380402088165283,396000.0,,,,,
2024-10-09,5.302046298980713,5.380401378745508,5.249809440756968,5.362989092670926,742100.0,,,,,
2024-10-10,5.2498087882995605,5.310751574415674,5.24110243877349,5.275927006594582,370500.0,,,,,
2024-10-11,5.25851583480835,5.31075269758757,5.249809898582655,5.249809898582655,464900.0,,,,,
2024-10-14,5.275927543640137,5.31075211500608,5.249809322686497,5.258515257957164,294400.0,,,,,
2024-10-15,5.336872100830078,5.354284390916728,5.2933411680425815,5.310753458129232,272900.0,,,,,
2024-10-16,5.397812843322754,5.415225126747346,5.354282342332064,5.371694625756656,387700.0,,,,,
2024-10-17,5.3716959953308105,5.415226507420093,5.35428370746676,5.415226507420093,331900.0,,,,,
2024-10-18,5.415225028991699,5.415225028991699,5.371694528786821,5.389106811897087,506900.0,,,,,
2024-10-21,5.318527221679688,5.424018566774489,5.3009453308305545,5.406436675925355,551200.0,,,,,
2024-10-22,5.327316284179688,5.353689321762181,5.283361780455815,5.2921525135265055,470000.0,,,,,
2024-10-23,5.283362865447998,5.3361085322596296,5.248198668388279,5.327317378198376,388400.0,,,,,
2024-10-24,5.300943851470947,5.336107623355893,5.265779660400775,5.292152698907098,349200.0,,,,,
2024-10-25,5.300943851470947,5.388853281183312,5.283361965528474,5.327316470792044,462800.0,,,,,
2024-10-28,5.230616092681885,5.309734792103858,5.204243472331389,5.283362171753362,645200.0,,,,,
2024-10-29,5.133915901184082,5.22182533390602,5.116334014639694,5.22182533390602,665200.0,,,,,
2024-10-30,5.098752498626709,5.169080049915032,5.081170610804628,5.160288896411356,752700.0,,,,,
2024-10-31,5.072379112243652,5.133915925027424,5.046006072711966,5.107542885495738,845400.0,,,,,
2024-11-01,4.940515041351318,5.089961295989019,4.940515041351318,5.089961295989019,677100.0,,,,,
2024-11-04,4.905351161956787,4.984469864306173,4.878978540630497,4.958096823794625,767400.0,,,,,
2024-11-05,4.984469890594482,4.984469890594482,4.90535118782782,4.931724228478461,447200.0,,,,,
2024-11-06,4.905351161956787,5.046006260191022,4.843814766071938,5.037215526144012,940100.0,,,,,
2024-11-07,5.02842378616333,5.02842378616333,4.92293247479705,4.949305512231224,596000.0,,,,,
2024-11-08,5.072379112243652,5.089960998869695,5.002051565739481,5.010842299459881,619500.0,,,,,
2024-11-11,5.054797172546387,5.116333984684072,5.054797172546387,5.098752098242624,297900.0,,,,,
2024-11-12,4.922932624816895,5.072378863399239,4.905350739053397,5.054796977635741,648500.0,,,,,
2024-11-13,4.914142608642578,4.9844701619593845,4.905351454885336,4.95809711987294,525300.0,,,,,
2024-11-14,4.835022926330566,4.940514235027877,4.817441041547681,4.914141617446148,669200.0,,,,,
2024-11-15,4.843814373016357,4.870186992202618,4.8086501821259695,4.817441334644872,419600.0,,,,,
2024-11-18,4.8965606689453125,4.905351403425051,4.808650809036252,4.843815004511043,720500.0,,,,,
2024-11-19,4.922932624816895,4.922932624816895,4.835023195999405,4.887768853289899,484900.0,,,,,
2024-11-20,4.922933101654053,4.949591770776623,4.8873884919740735,4.896274856256653,387500.0,,,,,
2024-11-21,4.922933101654053,4.940705406494042,4.8873884919740735,4.922933101654053,399600.0,,,,,
2024-11-22,5.011794090270996,5.02068045360394,4.940704878507952,4.940704878507952,487300.0,,,,,
2024-11-25,5.04733943939209,5.100656356065488,5.038453498475784,5.065111744949889,548700.0,,,,,
2024-11-26,5.065110683441162,5.091769348053528,5.047338381607951,5.082882985274373,388900.0,,,,,
2024-11-27,5.127314567565918,5.1362009314124215,5.100655899751557,5.127314567565918,439800.0,,,,,
2024-11-29,5.153973579406738,5.233948740737841,5.127314909812919,5.153973579406738,489800.0,,,,,
2024-12-02,5.04733943939209,5.171746002021873,5.038453498475784,5.171746002021873,456900.0,,,,,
2024-12-03,5.100656509399414,5.109542874308046,5.065111897215287,5.07399826212392,430100.0,,,,,
2024-12-04,5.065110683441162,5.100655287107584,5.047338381607951,5.091769348053528,555200.0,,,,,
2024-12-05,5.091770172119141,5.10065611261132,5.0384532579905565,5.10065611261132,371500.0,,,,,
2024-12-06,5.04733943939209,5.091770415149182,5.020681192917984,5.073998109591383,402100.0,,,,,
2024-12-09,5.04733943939209,5.065111744949889,5.011794828276491,5.04733943939209,409100.0,,,,,
2024-12-10,4.896275043487549,5.0473394285414965,4.887388678865158,5.0473394285414965,627500.0,,,,,
2024-12-11,4.887387752532959,4.931818719773301,4.869615450381843,4.905160054684075,475700.0,,,,,
2024-12-12,4.851843357086182,4.896274326239126,4.825184690849389,4.869615660002334,661000.0,,,,,
2024-12-13,4.842957019805908,4.887387989197757,4.825184716794194,4.851843383174329,455100.0,,,,,
2024-12-16,4.718550682067871,4.878501401829031,4.665233775480817,4.878501401829031,1245800.0,,,,,
2024-12-17,4.629689693450928,4.7363235186563815,4.620803329487895,4.709665274217596,882500.0,,,,,
2024-12-18,4.327560901641846,4.683007475367254,4.327560901641846,4.656348802254624,1784600.0,,,,,
2024-12-19,4.425308227539063,4.478625143084692,4.380877252721781,4.398649557903658,1660600.0,,,,,
2024-12-20,4.47028112411499,4.497264902241183,4.389330647521619,4.416313996755208,1136900.0,,,,,
2024-12-23,4.488269329071045,4.497264063065588,4.443296945775903,4.479275023969026,869100.0,,,,,
2024-12-24,4.515253067016602,4.515253067016602,4.452291216222454,4.461285950146984,616800.0,,,,,
2024-12-26,4.542237758636475,4.59620488642179,4.497264937702408,4.497264937702408,981900.0,,,,,
2024-12-27,4.47028112411499,4.542237722820635,4.434303039208469,4.542237722820635,1179100.0,,,,,
2024-12-30,4.326367378234863,4.434301597871199,4.308378341628807,4.434301597871199,2540800.0,,,,,
2024-12-31,4.326367378234863,4.425307294014403,4.281395001165955,4.371340184196235,1838500.0,,,,,
2025-01-02,4.317373752593994,4.380335176159564,4.2903899789998,4.362346136727611,1080700.0,,,,,
2025-01-03,4.443297386169434,4.452291692162915,4.3263684060062095,4.3263684060062095,687600.0,,,,,
2025-01-06,4.389330387115479,4.488269900292318,4.371341345729455,4.488269900292318,797800.0,,,,,
2025-01-07,4.371341228485107,4.425308351195718,4.317374105774497,4.407319310292181,1072300.0,,,,,
2025-01-08,4.425308227539063,4.443297267939931,4.299384944732987,4.371341106336459,839000.0,,,,,
2025-01-10,4.308379650115967,4.389330553874847,4.299385343527533,4.362346776324356,749800.0,,,,,
2025-01-13,4.371341228485107,4.389330269388644,4.317374105774497,4.326368411779982,678000.0,,,,,
2025-01-14,4.461287021636963,4.470281328829182,4.371341805251666,4.407319891805785,751400.0,,,,,
2025-01-15,4.524247169494629,4.57821427883209,4.497263400379668,4.56921954616295,1059100.0,,,,,
2025-01-16,4.659165382385254,4.677154421356142,4.578214921462517,4.596203960433405,1449200.0,,,,,
2025-01-17,4.740116596221924,4.758105636422494,4.677154741073655,4.677154741073655,1044300.0,,,,,
2025-01-21,4.794705390930176,4.794705390930176,4.740116766614851,4.749214653751494,811500.0,,,,,
2025-01-22,4.721920013427734,4.803803157364328,4.694625487504946,4.794704837446141,726600.0,,,,,
2025-01-23,4.676429748535156,4.721920485005704,4.603644917247732,4.721920485005704,861100.0,,,,,
2025-01-24,4.685527801513672,4.703724008295341,4.6218408608619335,4.667331594732002,860600.0,,,,,
2025-01-27,4.721920013427734,4.73101789951415,4.640036869491142,4.6764292815003445,897400.0,,,,,
2025-01-28,4.740116596221924,4.785607331765351,4.7128220681295065,4.758312803672934,521900.0,,,,,
2025-01-29,4.676429748535156,4.758312900649416,4.621841125069588,4.74921457982258,526900.0,,,,,
2025-01-30,4.703723907470703,4.712821793750629,4.621840761792466,4.685527701079071,909000.0,,,,,
2025-01-31,4.7128214836120605,4.749213894000436,4.676429073223686,4.694625278417873,957600.0,,,,,
2025-02-03,4.694625854492188,4.785607325459151,4.630939345413481,4.703724175121606,1060600.0,,,,,
2025-02-04,4.703723907470703,4.731018000142261,4.658233174575732,4.694625587358996,819400.0,,,,,
2025-02-05,4.694625854492188,4.74011658997567,4.667331760267543,4.721920382548638,810600.0,,,,,
2025-02-06,4.749214172363281,4.767410378623992,4.694625553581149,4.703723873627394,840600.0,,,,,
2025-02-07,4.767411231994629,4.785607875344332,4.731018812958934,4.776509553669481,688200.0,,,,,
2025-02-10,4.822000026702881,4.831097914040838,4.740116871502107,4.767410967347811,1553400.0,,,,,
2025-02-11,4.822000026702881,4.822000026702881,4.767410967347811,4.803803818195135,838400.0,,,,,
2025-02-12,4.812901020050049,4.812901020050049,4.758312402301658,4.767410288343838,927100.0,,,,,
2025-02-13,4.840195178985596,4.840195178985596,4.794704450727279,4.812900655264258,709800.0,,,,,
2025-02-14,4.840195178985596,4.876587588059554,4.821998974448616,4.840195178985596,842900.0,,,,,
2025-02-18,4.8492937088012695,4.858392029194779,4.803803408329104,4.840195822239554,846400.0,,,,,
2025-02-19,4.858392715454102,4.858392715454102,4.794705765198987,4.822000296403138,1217300.0,,,,,
2025-02-20,4.793981552124023,4.858392210306957,4.793981552124023,4.830787517153782,825200.0,,,,,
2025-02-21,4.803182601928711,4.821585583592741,4.784779620264681,4.821585583592741,531200.0,,,,,
2025-02-24,4.775578022003174,4.821585253633958,4.757175041598527,4.821585253633958,748400.0,,,,,
2025-02-25,4.812384128570557,4.839988819394452,4.803182418708699,4.803182418708699,814500.0,,,,,
2025-02-26,4.839989185333252,4.849190457129117,4.7939815100688,4.849190457129117,344800.0,,,,,
2025-02-27,4.849190711975098,4.858392423016261,4.821586017613338,4.849190711975098,480800.0,,,,,
2025-02-28,4.876795291900635,4.904399546852916,4.858392309011874,4.895198274789396,1200400.0,,,,,
2025-03-03,4.867593288421631,4.913600962258281,4.867593288421631,4.913600962258281,763900.0,,,,,
2025-03-04,4.849190711975098,4.913601372978047,4.803183034292743,4.885996678616289,648900.0,,,,,
2025-03-05,4.867593288421631,4.9043992519862725,4.839989035128998,4.867593288421631,639800.0,,,,,
2025-03-06,4.830787181854248,4.867593144329346,4.79398121937915,4.858391873091413,651100.0,,,,,
2025-03-07,4.867593288421631,4.867593288421631,4.812384343074669,4.858392016911318,487900.0,,,,,
2025-03-10,4.784780502319336,4.8675941544546735,4.720370274002317,4.849191169398129,770400.0,,,,,
2025-03-11,4.784780502319336,4.81238519928504,4.738773259058862,4.793982214228495,467300.0,,,,,
2025-03-12,4.747973918914795,4.821585849632587,4.720369664276481,4.793981594994273,534000.0,,,,,
2025-03-13,4.71116828918457,4.757175968541685,4.701967016570196,4.738772984551189,478500.0,,,,,
2025-03-14,4.729570865631104,4.7571755586190445,4.701966611404873,4.738772576214321,581900.0,,,,,
2025-03-17,4.793981552124023,4.812384534638903,4.738772604579386,4.738772604579386,814700.0,,,,,
2025-03-18,4.8215861320495605,4.849190827066494,4.784780164534811,4.79398187579437,604200.0,,,,,
2025-03-19,4.830787181854248,4.858391873091413,4.812384200616699,4.839988891853864,733300.0,,,,,
2025-03-20,4.8400959968566895,4.868019823919055,4.812172613628498,4.8400959968566895,422200.0,,,,,
2025-03-21,4.812171936035156,4.8400953153315065,4.756324733608344,4.8400953153315065,296400.0,,,,,
2025-03-24,4.774940490722656,4.830787693418147,4.747016667457854,4.830787693418147,900300.0,,,,,
2025-03-25,4.784248352050781,4.812172176577048,4.765632616977982,4.802864087123581,521200.0,,,,,
2025-03-26,4.793556213378906,4.802863858555288,4.765632390181535,4.784248124368411,510900.0,,,,,
2025-03-27,4.774940490722656,4.821479604385175,4.765632401689684,4.812171959186316,455700.0,,,,,
2025-03-28,4.765632152557373,4.821479352333348,4.747016419298714,4.812171707621063,677600.0,,,,,
2025-03-31,4.802864074707031,4.821479809731705,4.756324959062415,4.765632604657685,988600.0,,,,,
2025-04-01,4.784248352050781,4.812172176577048,4.765632616977982,4.812172176577048,460800.0,,,,,
2025-04-02,4.812171936035156,4.821479581189236,4.774940467750615,4.784248112904694,488000.0,,,,,
2025-04-03,4.719093322753906,4.793556260229184,4.709785233652438,4.747016702390076,721900.0,,,,,
2025-04-04,4.53293514251709,4.68186144839941,4.4491645670319935,4.68186144839941,2110600.0,,,,,
2025-04-07,4.281623363494873,4.467781171198055,4.104773645902225,4.458473081087522,1516500.0,,,,,
2025-04-08,4.048925876617432,4.393317174049471,4.002386764005431,4.384009529060712,1472700.0,,,,,
2025-04-09,4.23508358001709,4.3188541586985885,3.94653904553762,3.965155222838059,1768400.0,,,,,
2025-04-10,4.030309677124023,4.225775081478062,3.9093071994126567,4.188543618156726,989200.0,,,,,
2025-04-11,4.17923641204834,4.2350840626458455,4.021002881469227,4.048926262933834,863800.0,,,,,
2025-04-14,4.32816219329834,4.32816219329834,4.225775438595017,4.235083527128996,709400.0,,,,,
2025-04-15,4.393317222595215,4.421241045538253,4.3467781094689615,4.3467781094689615,675600.0,,,,,
2025-04-16,4.393317222595215,4.477088247590222,4.374701488577892,4.393317222595215,416800.0,,,,,
2025-04-17,4.495704174041748,4.532935643670051,4.430549324109283,4.430549324109283,432500.0,,,,,
2025-04-21,4.382604598999023,4.486279240105163,4.363754705108536,4.458004174560973,641100.0,,,,,
2025-04-22,4.523979187011719,4.523979187011719,4.448579159380743,4.448579159380743,365500.0,,,,,
2025-04-23,4.523979187011719,4.618228659779268,4.505129292458209,4.561678976118738,600800.0,,,,,
2025-04-24,4.561678886413574,4.589953502979352,4.4957040320652135,4.523979098047919,275200.0,,,,,
2025-04-25,4.58052921295166,4.608803832186274,4.533404248338012,4.552254144300077,236700.0,,,,,
2025-04-28,4.608803749084473,4.627653644706654,4.580529130359682,4.589953853462292,286300.0,,,,,
2025-04-29,4.608803749084473,4.684203331573198,4.608803749084473,4.608803749084473,394800.0,,,,,
2025-04-30,4.693628787994385,4.853853135182832,4.571104234330632,4.58995413109298,770400.0,,,,,
2025-05-01,4.703052997589111,4.778453025813717,4.665353208185278,4.7501779590523725,821000.0,,,,,
2025-05-02,4.750178337097168,4.787878129501354,4.712478544692982,4.712478544692982,399000.0,,,,,
2025-05-05,4.816153526306152,4.844428147825209,4.731328762914972,4.769028557885051,437600.0,,,,,
2025-05-06,4.740753173828125,4.778452962734291,4.740753173828125,4.778452962734291,327000.0,,,,,
2025-05-07,4.759603500366211,4.769028223739878,4.712478535246952,4.740753604201903,373300.0,,,,,
2025-05-08,4.740753173828125,4.806727579705448,4.637078529627703,4.806727579705448,466000.0,,,,,
2025-05-09,4.750178337097168,4.769028233299261,4.721903717502516,4.750178337097168,260200.0,,,,,
2025-05-12,4.797302722930908,4.816152616856461,4.750177763408566,4.806727445185224,615900.0,,,,,
2025-05-13,4.759603500366211,4.816153188859137,4.712478535246952,4.797303292694829,425600.0,,,,,
2025-05-14,4.674778938293457,4.759603699286453,4.637079144389235,4.759603699286453,700300.0,,,,,
2025-05-15,4.759603500366211,4.759603500366211,4.665353570127692,4.665353570127692,463800.0,,,,,
2025-05-16,4.806727886199951,4.825577781854972,4.75960337177088,4.769028094889909,352400.0,,,,,
2025-05-19,4.825577259063721,4.84442715267659,4.769027578225113,4.769027578225113,502100.0,,,,,
2025-05-20,4.854187965393066,4.854187965393066,4.796967731319667,4.825577620983368,457400.0,,,,,
2025-05-21,4.730210781097412,4.835114775748666,4.711137368865004,4.835114775748666,581200.0,,,,,
2025-05-22,4.72067403793335,4.768357797809863,4.682527211930553,4.72067403793335,421300.0,,,,,
2025-05-23,4.701600074768066,4.711137007525807,4.653916775217313,4.692063596756309,317600.0,,,,,
2025-05-27,4.768357276916504,4.796967620666237,4.711137044163024,4.711137044163024,475100.0,,,,,
2025-05-28,4.768357276916504,4.796967620666237,4.749283865998677,4.796967620666237,208700.0,,,,,
2025-05-29,4.863724708557129,4.863724708557129,4.796967992542536,4.796967992542536,424400.0,,,,,
2025-05-30,4.911408424377441,4.949555248839921,4.854188187683722,4.882798078657572,696800.0,,,,,
2025-06-02,4.920944690704346,4.930481623781307,4.835114566741687,4.901871279296421,332000.0,,,,,
2025-06-03,4.882798194885254,4.930481953971403,4.873261715915642,4.901871607570508,306900.0,,,,,
2025-06-04,4.882798194885254,4.930481953971403,4.81604147785988,4.911408541286149,377200.0,,,,,
2025-06-05,4.892334938049316,4.949555173876407,4.873261526106953,4.901871416647492,440700.0,,,,,
2025-06-06,4.940018177032471,4.940018177032471,4.901871353638089,4.911408286859688,329400.0,,,,,
2025-06-09,4.930481433868408,4.987701665888164,4.911408023195156,4.940017911832044,329400.0,,,,,
2025-06-10,5.006775379180908,5.006775379180908,4.949555143702647,4.978165034068773,300000.0,,,,,
2025-06-11,4.997238636016846,5.054459328418099,4.987702157113987,5.025848982217473,453400.0,,,,,
2025-06-12,5.006775379180908,5.025848791006995,4.978165034068773,4.99723844589486,214700.0,,,,,
2025-06-13,4.911408424377441,4.997238552045012,4.854188187683722,4.978165139813772,713400.0,,,,,
2025-06-16,4.959092140197754,4.997238967834194,4.940018726379534,4.949555660661672,239300.0,,,,,
2025-06-17,4.930481433868408,4.968628255214911,4.90187109048554,4.959091322505295,393600.0,,,,,
2025-06-18,4.959092140197754,4.978165554015974,4.920945312561314,4.940018726379534,297200.0,,,,,
2025-06-20,4.939795970916748,5.0073324110857484,4.939795970916748,4.968740291004709,408700.0,,,,,
2025-06-23,5.016980171203613,5.016980171203613,4.930148131738599,4.930148131738599,395200.0,,,,,
2025-06-24,5.036275386810303,5.036275386810303,4.988035475206528,5.016979330157937,276000.0,,,,,
2025-06-25,4.978387355804443,5.036275527377252,4.959091298613507,5.02662772880893,303600.0,,,,,
2025-06-26,4.988035678863525,4.997683477556479,4.920499247795653,4.997683477556479,279200.0,,,,,
2025-06-27,5.016980171203613,5.045924491061523,4.978388051429306,4.9880363114000605,292000.0,,,,,
2025-06-30,5.103812217712402,5.103812217712402,4.997683667725768,5.065220101363502,727000.0,,,,,
2025-07-01,5.132756233215332,5.180996145787982,5.084515860588393,5.094164119135496,391800.0,,,,,
2025-07-02,5.152052879333496,5.171348938579698,5.113460760841093,5.132756820087295,521300.0,,,,,
2025-07-03,5.171348571777344,5.171348571777344,5.132756456022269,5.171348571777344,158900.0,,,,,
2025-07-07,5.103812217712402,5.161700392235753,5.065220101363502,5.161700392235753,459500.0,,,,,
2025-07-08,5.065220355987549,5.132756793020278,5.045924296843103,5.103812474276441,468100.0,,,,,
2025-07-09,5.074868202209473,5.094164259782143,5.036275627009832,5.094164259782143,536700.0,,,,,
2025-07-10,5.065220355987549,5.084516415131994,5.045924296843103,5.045924296843103,533000.0,,,,,
2025-07-11,5.007331848144531,5.055571762795356,4.997683589181781,5.055571762795356,562600.0,,,,,
2025-07-14,5.045924186706543,5.065220245429816,4.9976838098711935,4.9976838098711935,749700.0,,,,,
2025-07-15,4.988035678863525,5.065219908624352,4.959091362676066,5.065219908624352,549000.0,,,,,
2025-07-16,4.949443817138672,5.036275850033761,4.92049949947076,4.988035933993006,1150800.0,,,,,
