Date,Close,High,Low,Open,Volume,"('Close', 'BAC')","('High', 'BAC')","('Low', 'BAC')","('Open', 'BAC')","('Volume', 'BAC')"
2024-06-03,38.47667694091797,38.7757660982656,37.97497460674981,38.63104660678024,31898600.0,,,,,
2024-06-04,38.2837142944336,38.72752662785626,38.032861284785525,38.22582428902331,26974200.0,,,,,
2024-06-05,38.55385971069336,38.58280655319358,38.12934405214252,38.41878671390278,34140300.0,,,,,
2024-06-06,38.303009033203125,38.59245168474612,38.03285936869506,38.50561852123692,38676400.0,,,,,
2024-06-07,38.61362457275391,38.788347157477965,38.12828488248662,38.12828488248662,25928700.0,,,,,
2024-06-10,38.5068473815918,38.67186479376343,38.06033577687671,38.41948979631292,37176200.0,,,,,
2024-06-11,37.72060394287109,38.1962347988104,37.33233068252012,38.176824468356266,44629000.0,,,,,
2024-06-12,38.25447463989258,38.710695138439135,37.95356269574621,38.63303900981504,38964700.0,,,,,
2024-06-13,38.10887145996094,38.196232753720025,37.78854918474297,38.13799435977933,40018700.0,,,,,
2024-06-14,38.08946228027344,38.32242326876423,37.76913629253842,37.95356405033097,32347900.0,,,,,
2024-06-17,38.351539611816406,38.3709536432202,37.83708073958354,37.94385606088044,26135400.0,,,,,
2024-06-18,38.81747055053711,38.84658974741215,38.30300795437388,38.40007811537073,30804500.0,,,,,
2024-06-20,38.81747055053711,39.12808766003097,38.5845058669927,38.613625063867744,29383300.0,,,,,
2024-06-21,38.332130432128906,38.73981399528372,38.21564624021497,38.68157189932676,72244900.0,,,,,
2024-06-24,38.846588134765625,39.15720523136477,38.48743781110684,38.60391829661955,31064900.0,,,,,
2024-06-25,38.22535705566406,38.8951245304858,38.19623415477744,38.61362660662013,30596000.0,,,,,
2024-06-26,37.85649490356445,38.19623119720087,37.3420360295299,38.02150861680275,44310200.0,,,,,
2024-06-27,38.09916305541992,38.19622950563223,37.2158450282362,37.56529017355683,29464200.0,,,,,
2024-06-28,38.60391616821289,38.88541405362559,38.16710974306347,38.57479697415215,52028200.0,,,,,
2024-07-01,38.83687973022461,39.15720569775976,38.50684859830108,38.73981327494919,26770500.0,,,,,
2024-07-02,39.72990798950195,39.759027186481575,38.78834779011524,38.82717585465342,35626100.0,,,,,
2024-07-03,39.70079040527344,39.99199349544317,39.55518700876448,39.817270900771696,17100700.0,,,,,
2024-07-05,39.22515106201172,39.7590239459304,39.10867058073893,39.72990475132413,23489000.0,,,,,
2024-07-08,39.42899703979492,39.83668432205017,39.24456928285096,39.40958300703532,26728500.0,,,,,
2024-07-09,40.20553970336914,40.6035218193564,39.40958287709086,39.56489143580741,34697200.0,,,,,
2024-07-10,40.51615905761719,40.53556938676231,39.86580194581607,40.06964372747171,25333400.0,,,,,
2024-07-11,40.5841064453125,40.67146773813118,40.176419177876014,40.545278381204646,33824600.0,,,,,
2024-07-12,40.37055587768555,40.69087815010693,39.88521618389411,40.27348942006646,31856600.0,,,,,
2024-07-15,40.66175842285156,40.99178955843754,40.477330674642445,40.62293035917134,36648100.0,,,,,
2024-07-16,42.83608627319336,43.09817017581359,40.98208862385621,41.27329172581813,75953300.0,,,,,
2024-07-17,42.69047546386719,43.13698705626096,42.370153218140416,42.370153218140416,65713600.0,,,,,
2024-07-18,41.74892044067383,42.942859391949554,41.6712680121536,42.34103548238913,48549200.0,,,,,
2024-07-19,41.64215087890625,42.282799183065656,41.43830537538182,41.603322811297,43903000.0,,,,,
2024-07-22,41.05973434448242,41.61302125862055,40.72970322878181,41.38976546018304,42838300.0,,,,,
2024-07-23,41.16651153564453,41.525661862275335,40.91413653113724,40.982083790152586,36705100.0,,,,,
2024-07-24,40.95296478271485,41.4965466093362,40.83648428517036,41.04032608158527,36567200.0,,,,,
2024-07-25,40.457916259765625,41.059736429719486,40.438502228109314,40.78794739222702,41593900.0,,,,,
2024-07-26,40.44820785522461,40.729705763189415,40.19583284650138,40.36085026604377,52049300.0,,,,,
2024-07-29,39.885215759277344,40.6520533559876,39.77844043532428,40.55498319655392,37133100.0,,,,,
2024-07-30,40.06964492797852,40.66175996154038,39.61342812243998,39.84638910764091,44163200.0,,,,,
2024-07-31,39.12808227539063,40.16670878661336,39.040720993939765,40.02110541657942,50851600.0,,,,,
2024-08-01,38.341835021972656,39.26398116180488,37.837081306455566,39.25427229453359,60107800.0,,,,,
2024-08-02,36.47813415527344,37.40027663628955,36.08986090853647,36.88581773178396,76728000.0,,,,,
2024-08-05,35.57540512084961,35.87631339572812,34.10967700370845,34.6047256218125,76075200.0,,,,,
2024-08-06,35.837486267089844,36.21605439203673,35.46863071383164,35.57540605398216,40614100.0,,,,,
2024-08-07,36.20634078979492,37.45851810137846,36.17722159277839,36.98288356730284,44952400.0,,,,,
2024-08-08,37.089656829833984,37.293498603304094,36.555783931429865,36.71109247829011,36557800.0,,,,,
2024-08-09,37.1576042175293,37.32262163199699,36.79845389594365,37.04112373268895,26411200.0,,,,,
2024-08-12,37.05083084106445,37.59441263692239,36.89552228551191,37.3711568197436,33040600.0,,,,,
2024-08-13,37.33232498168945,37.35173901202721,37.002293871642976,37.2449636965934,21553500.0,,,,,
2024-08-14,37.67206954956055,37.778841175159336,37.30321033388434,37.390571629627445,25658900.0,,,,,
2024-08-15,37.88561630249024,38.51655940204636,37.82737790753608,38.273889548809095,37379800.0,,,,,
2024-08-16,38.18652725219727,38.264179677715966,37.84679094771296,37.85649611233479,26886600.0,,,,,
2024-08-19,38.5068473815918,38.57479834155503,38.29330044616377,38.32241964125673,27268900.0,,,,,
2024-08-20,37.55558776855469,38.08946444512309,37.21585143150967,37.97298024140906,44440800.0,,,,,
2024-08-21,37.61382293701172,37.84678759864877,37.26437779597998,37.73030341640641,33751100.0,,,,,
2024-08-22,38.08946228027344,38.13799551097167,37.43910513980301,37.64294693044449,35421600.0,,,,,
2024-08-23,38.60391616821289,38.99218566613086,38.11857651867969,38.11857651867969,45616600.0,,,,,
2024-08-26,38.74951934814453,39.02131209441643,38.49714433680064,38.8271754764645,44659500.0,,,,,
2024-08-27,38.5068473815918,38.95336268915469,38.44860899140588,38.82717333900553,32323900.0,,,,,
2024-08-28,38.77864074707031,39.08925784263423,38.1768205872712,38.18652575151164,40700500.0,,,,,
2024-08-29,38.99219131469727,39.15720874492444,38.37095706575589,38.875710818732806,34810800.0,,,,,
2024-08-30,39.5551872253418,39.66196255631991,38.95336700864943,38.9921913721293,49098200.0,,,,,
2024-09-03,39.50665283203125,39.7007894551142,39.05043232321354,39.39017233932072,48489300.0,,,,,
2024-09-04,39.31251525878906,39.74932172445632,39.0989646082744,39.46782381293209,39629600.0,,,,,
2024-09-05,38.96306610107422,39.73960879236378,38.83687675659978,39.60371428424406,34214500.0,,,,,
2024-09-06,37.86882019042969,38.96307159548044,37.673421614588925,38.85560014257465,47007600.0,,,,,
2024-09-09,38.5625,38.79697979061014,38.20100442174333,38.34755708611648,37610200.0,,,,,
2024-09-10,38.37686538696289,38.92399109946752,37.44871095382346,38.92399109946752,53983900.0,,,,,
2024-09-11,38.103302001953125,38.13261104162592,37.13606269587464,38.09353356439178,41190000.0,,,,,
2024-09-12,37.88836288452149,38.42572017870787,37.644110924251,38.15215544885231,39921600.0,,,,,
2024-09-13,37.7613525390625,38.19123462454538,37.556178070842336,37.98606388331416,31887300.0,,,,,
2024-09-16,38.20100402832031,38.30847548415525,37.89813399131898,37.91767459483342,26336400.0,,,,,
2024-09-17,38.640655517578125,38.88490745350085,38.30847273564366,38.37686297954292,27769400.0,,,,,
2024-09-18,38.70905303955078,39.19755700324472,38.513650708675314,38.70905303955078,42527800.0,,,,,
2024-09-19,39.9303092956543,40.106171004654094,39.09008195865285,39.11939472814557,57977800.0,,,,,
2024-09-20,39.3441047668457,39.79352746280835,39.31479572532305,39.68605600790663,70725000.0,,,,,
2024-09-23,38.95330047607422,39.51019463154413,38.83606058202504,39.28548328170443,31714800.0,,,,,
2024-09-24,38.54295349121094,39.06076636588212,38.34755121098021,38.93375432468388,32534900.0,,,,,
2024-09-25,38.34755325317383,38.50387434028556,38.04467951633729,38.34755325317383,28866000.0,,,,,
2024-09-26,38.6113510131836,38.80675333027144,38.210777940298655,38.48433894802811,39601400.0,,,,,
2024-09-27,38.49411010742188,38.98261402387652,38.44525673418512,38.7383620656492,27861100.0,,,,,
2024-09-30,38.767669677734375,38.875141131707686,38.1228446808835,38.32801542374765,35055200.0,,,,,
2024-10-01,38.31824493408203,38.65042771631027,38.04468023125428,38.60157434749151,26291200.0,,,,,
2024-10-02,38.3280143737793,38.63088812422625,38.15215267700221,38.34755497641997,23302700.0,,,,,
2024-10-03,38.34755325317383,38.36709385493639,37.83950878831352,38.0837607198624,26030200.0,,,,,
2024-10-04,39.187782287597656,39.32456277920711,38.70904683997568,39.01192059067439,34209900.0,,,,,
2024-10-07,39.04123306274414,39.51019638676336,38.796981098547306,39.285485026940975,27177500.0,,,,,
2024-10-08,39.01192474365234,39.22686766877096,38.89468484221913,39.12916464508556,26023600.0,,,,,
2024-10-09,39.26594161987305,39.46134392268108,38.80675049431144,38.95329942617577,27421000.0,,,,,
2024-10-10,39.05099868774414,39.2073197695682,38.85559640371692,39.09007616295872,26182300.0,,,,,
2024-10-11,40.985477447509766,41.20041662649376,39.47111612167338,39.56881540966711,50660700.0,,,,,
2024-10-14,40.94639587402344,41.21018842162569,40.76076573770581,40.99524551758188,28098900.0,,,,,
2024-10-15,41.17110824584961,42.36305895883361,41.08317739444933,42.23604690081344,61490000.0,,,,,
2024-10-16,41.81593322753906,42.10903482307307,41.18088039171356,41.23949847462696,42437800.0,,,,,
2024-10-17,41.62053298950195,42.0113376209577,41.49352465221964,41.84524807513197,31708600.0,,,,,
2024-10-18,41.34696960449219,41.66938396593921,41.141798861928976,41.45444105830786,30593500.0,,,,,
2024-10-21,40.799842834472656,41.43489937575494,40.78030595882327,41.27857828163776,26589500.0,,,,,
2024-10-22,41.327430725097656,41.43490218339593,40.61421545192354,40.69237786777288,37104400.0,,,,,
2024-10-23,41.36650848388672,41.49352053555707,41.05386630053571,41.229727994544255,28569400.0,,,,,
2024-10-24,41.66938400268555,41.67915244077333,41.005018403047295,41.3469696409542,28392000.0,,,,,
2024-10-25,40.926856994628906,41.99179566779853,40.82915770339792,41.933173856866496,27466900.0,,,,,
2024-10-28,41.64007186889648,41.7670839279067,41.04409650775899,41.10271831814578,24527600.0,,,,,
2024-10-29,41.55214309692383,41.82570783210125,41.49352501059162,41.61076491024525,22313500.0,,,,,
2024-10-30,41.33720397949219,41.91363876710373,40.68260677397233,40.750997026147495,38100500.0,,,,,
2024-10-31,40.85846328735352,41.571678488546816,40.8389226853633,41.31765811665158,28138200.0,,,,,
2024-11-01,40.799842834472656,41.4544399783932,40.79007439664797,41.18087899543535,31220000.0,,,,,
2024-11-04,40.37973403930664,41.05386807752632,40.16479113132835,40.653295029832485,31110100.0,,,,,
2024-11-05,40.91708755493164,41.04409588502582,40.428583656753815,40.55559198684799,30851400.0,,,,,
2024-11-06,44.36592483520508,44.50270533331096,42.98834396187016,43.76994947032454,110086700.0,,,,,
2024-11-07,43.74064254760742,44.190065270868885,43.486618415684525,44.00443511830156,48339700.0,,,,,
2024-11-08,44.09236145019531,44.45385327946042,43.91649975444713,44.10212988796405,38331800.0,,,,,
2024-11-11,45.02052307128906,45.450405179317485,44.53201915112484,44.55155602818097,43293500.0,,,,,
2024-11-12,44.80558013916016,45.3820149138454,44.78603953512127,45.07914114172633,38155900.0,,,,,
2024-11-13,44.81534957885742,45.41132497089562,44.7762720968958,45.13776396221811,36903900.0,,,,,
2024-11-14,44.84466171264648,45.098682113243605,44.67856844045711,44.89351135964718,35733100.0,,,,,
2024-11-15,45.67511367797852,45.7630445271868,44.57109384391647,44.57109384391647,40488900.0,,,,,
2024-11-18,45.645809173583984,45.93891079107749,45.42109780927266,45.67511821723655,32360300.0,,,,,
2024-11-19,45.34293365478516,45.5481044064791,44.89351094336344,44.93259215139727,28534100.0,,,,,
2024-11-20,45.00098419189453,45.567646822967866,44.864199958335455,45.49925656968297,28021000.0,,,,,
2024-11-21,45.39178085327149,45.968215596220425,45.235459756555954,45.32339060639524,45336500.0,,,,,
2024-11-22,45.91936874389648,46.13431166256827,45.215921902417286,45.303852757602186,37996200.0,,,,,
2024-11-25,46.40787124633789,46.64235476198404,46.07568843991612,46.173387730691736,42718600.0,,,,,
2024-11-26,46.652122497558594,46.74005334872779,46.1245373905434,46.4176389854444,30301500.0,,,,,
2024-11-27,46.67166519165039,46.87683594457359,46.55442529383559,46.7205148384908,23278400.0,,,,,
2024-11-29,46.41764068603516,46.97453858183566,46.407872247542464,46.70097385318175,23262000.0,,,,,
2024-12-02,45.95845031738281,46.72051525038118,45.7728164399679,46.64235656014532,35891500.0,,,,,
2024-12-03,45.74350738525391,46.38833241923826,45.5774178391771,46.280860959076,38123800.0,,,,,
2024-12-04,45.30384826660156,45.704421294515,45.06936849401207,45.61649044804674,24941300.0,,,,,
2024-12-05,45.91936874389648,46.15385226671927,45.430864821089074,45.48948663354206,31572100.0,,,,,
2024-12-06,45.92919158935547,46.23375014479603,45.58533817814927,46.23375014479603,28931700.0,,,,,
2024-12-09,45.10394287109375,45.92919486455831,45.09412009338216,45.74253210626706,34660900.0,,,,,
2024-12-10,44.94675064086914,45.47727056428004,44.789559968864566,45.10394131287372,35665800.0,,,,,
2024-12-11,45.270957946777344,45.34955140794126,44.67166734605252,45.19236073789223,36790500.0,,,,,
2024-12-12,45.270957946777344,45.6541099707893,45.11376352900711,45.32990210571999,24017300.0,,,,,
2024-12-13,44.86814880371094,45.29059939385323,44.58324331664358,45.28077661749401,32902300.0,,,,,
2024-12-16,44.67166519165039,44.87797723344212,44.367106643490445,44.78955725157123,27330400.0,,,,,
2024-12-17,44.25904083251953,44.3965822045043,43.836590191297,44.3965822045043,33054600.0,,,,,
2024-12-18,42.73625183105469,44.63236629257203,42.588883946341966,44.34745704757863,41771900.0,,,,,
2024-12-19,42.61835861206055,43.69904391147308,42.5495879337918,43.19799986298349,38583600.0,,,,,
2024-12-20,43.39448928833008,43.62045439185032,42.34327597113752,42.44152248304224,74222200.0,,,,,
2024-12-23,43.11940383911133,43.3355424039898,42.02889198572776,43.12923036354452,35374800.0,,,,,
2024-12-24,43.60080337524414,43.64009823073987,43.15870345835772,43.15870345835772,12054400.0,,,,,
2024-12-26,43.76781845092773,43.79729427830104,43.33554504257184,43.433787806559614,16077400.0,,,,,
2024-12-27,43.56150436401367,43.99377775218651,43.286421639514685,43.4632616046129,17972500.0,,,,,
2024-12-30,43.13905334472656,43.365014687388246,42.78537341787488,43.119404043488025,16109800.0,,,,,
2024-12-31,43.17835235595703,43.45343508045867,42.94256448658346,43.26677233850699,16110400.0,,,,,
2025-01-02,43.51238250732422,43.80711453001667,43.03098399700711,43.36501462211749,25610600.0,,,,,
2025-01-03,44.02325439453125,44.0625492503876,43.37484242638761,43.96430648916506,23455700.0,,,,,
2025-01-06,44.6028938293457,45.33972575110106,44.3081580624668,44.36710596538677,30518500.0,,,,,
2025-01-07,45.270957946777344,45.830949943059615,44.84850731832283,45.46744347354775,41111200.0,,,,,
2025-01-08,45.3986701965332,45.44779157542007,44.88779961112365,45.09411539880205,40246000.0,,,,,
2025-01-10,44.31798553466797,45.24148021383977,43.95448282818942,45.19235883421636,40741300.0,,,,,
