Date,Close,High,Low,Open,Volume,"('Close', 'SABR')","('High', 'SABR')","('Low', 'SABR')","('Open', 'SABR')","('Volume', 'SABR')"
2024-08-28,2.950000047683716,3.049999952316284,2.950000047683716,2.950000047683716,2306600.0,,,,,
2024-08-29,3.069999933242798,3.109999895095825,2.9649999141693115,3.009999990463257,2390600.0,,,,,
2024-08-30,3.049999952316284,3.140000104904175,3.0299999713897705,3.0799999237060547,2938400.0,,,,,
2024-09-03,2.940000057220459,3.059999942779541,2.9100000858306885,3.0,2511400.0,,,,,
2024-09-04,2.890000104904175,2.990000009536743,2.845000028610229,2.940000057220459,2246300.0,,,,,
2024-09-05,2.880000114440918,2.950000047683716,2.865000009536743,2.9200000762939453,1560100.0,,,,,
2024-09-06,2.8399999141693115,2.950000047683716,2.7739999294281006,2.890000104904175,2569500.0,,,,,
2024-09-09,2.8399999141693115,2.875,2.789999961853028,2.8499999046325684,2238000.0,,,,,
2024-09-10,2.9100000858306885,2.940000057220459,2.819999933242798,2.859999895095825,2194000.0,,,,,
2024-09-11,2.990000009536743,3.009999990463257,2.880000114440918,2.9200000762939453,2768400.0,,,,,
2024-09-12,3.0299999713897705,3.069999933242798,2.950000047683716,2.9800000190734863,2198000.0,,,,,
2024-09-13,3.220000028610229,3.2300000190734863,3.059999942779541,3.059999942779541,3881400.0,,,,,
2024-09-16,3.150000095367432,3.259999990463257,3.140000104904175,3.25,2265800.0,,,,,
2024-09-17,3.2300000190734863,3.3359999656677246,3.174999952316284,3.2100000381469727,3775800.0,,,,,
2024-09-18,3.240000009536743,3.319999933242798,3.0999999046325684,3.0999999046325684,4321700.0,,,,,
2024-09-19,3.259999990463257,3.400000095367432,3.220000028610229,3.390000104904175,3485800.0,,,,,
2024-09-20,3.220000028610229,3.259999990463257,3.180000066757202,3.220000028610229,7044600.0,,,,,
2024-09-23,3.289999961853028,3.345000028610229,3.200000047683716,3.220000028610229,3043200.0,,,,,
2024-09-24,3.4100000858306885,3.430000066757202,3.289999961853028,3.319999933242798,2521300.0,,,,,
2024-09-25,3.380000114440918,3.4549999237060547,3.289999961853028,3.400000095367432,4461700.0,,,,,
2024-09-26,3.680000066757202,3.7200000286102295,3.450000047683716,3.4800000190734863,4694900.0,,,,,
2024-09-27,3.7200000286102295,3.7799999713897705,3.5999999046325684,3.7300000190734863,2746200.0,,,,,
2024-09-30,3.670000076293945,3.7890000343322754,3.630000114440918,3.7100000381469727,3100300.0,,,,,
2024-10-01,3.609999895095825,3.684999942779541,3.555000066757202,3.5999999046325684,2206300.0,,,,,
2024-10-02,3.5,3.634999990463257,3.490000009536743,3.609999895095825,3430300.0,,,,,
2024-10-03,3.4100000858306885,3.4749999046325684,3.2850000858306885,3.4200000762939453,3978300.0,,,,,
2024-10-04,3.509999990463257,3.5199999809265137,3.390000104904175,3.5,3230800.0,,,,,
2024-10-07,3.359999895095825,3.490000009536743,3.325000047683716,3.450000047683716,3121000.0,,,,,
2024-10-08,3.400000095367432,3.424999952316284,3.2799999713897705,3.319999933242798,2254300.0,,,,,
2024-10-09,3.359999895095825,3.440000057220459,3.3399999141693115,3.380000114440918,5040600.0,,,,,
2024-10-10,3.299999952316284,3.319999933242798,3.220000028610229,3.2799999713897705,2565700.0,,,,,
2024-10-11,3.359999895095825,3.3959999084472656,3.259999990463257,3.2699999809265137,2778800.0,,,,,
2024-10-14,3.3399999141693115,3.390000104904175,3.289999961853028,3.359999895095825,2419900.0,,,,,
2024-10-15,3.380000114440918,3.4200000762939453,3.309999942779541,3.319999933242798,1883500.0,,,,,
2024-10-16,3.559999942779541,3.559999942779541,3.400000095367432,3.430000066757202,2587100.0,,,,,
2024-10-17,3.619999885559082,3.660000085830689,3.563999891281128,3.569999933242798,2800600.0,,,,,
2024-10-18,3.660000085830689,3.7200000286102295,3.569999933242798,3.630000114440918,2333700.0,,,,,
2024-10-21,3.5899999141693115,3.6449999809265137,3.539999961853028,3.5999999046325684,2138300.0,,,,,
2024-10-22,3.670000076293945,3.680000066757202,3.569999933242798,3.609999895095825,1925800.0,,,,,
2024-10-23,3.75,3.75,3.630000114440918,3.630000114440918,2409400.0,,,,,
2024-10-24,3.680000066757202,3.7899999618530273,3.640000104904175,3.7899999618530273,2928700.0,,,,,
2024-10-25,3.990000009536743,4.116000175476074,3.700000047683716,3.700000047683716,6222700.0,,,,,
2024-10-28,4.010000228881836,4.070000171661377,3.990000009536743,4.010000228881836,2633400.0,,,,,
2024-10-29,4.039999961853027,4.099999904632568,3.910000085830689,3.9800000190734863,3002800.0,,,,,
2024-10-30,4.099999904632568,4.300000190734863,3.990000009536743,4.0,7508700.0,,,,,
2024-10-31,3.200000047683716,3.799999952316284,3.059999942779541,3.680000066757202,15776500.0,,,,,
2024-11-01,3.180000066757202,3.369999885559082,3.140000104904175,3.2300000190734863,5885400.0,,,,,
2024-11-04,3.220000028610229,3.2950000762939453,3.065000057220459,3.1700000762939453,5025100.0,,,,,
2024-11-05,3.319999933242798,3.325000047683716,3.1600000858306885,3.190000057220459,2999100.0,,,,,
2024-11-06,3.430000066757202,3.5299999713897705,3.369999885559082,3.440000057220459,4502700.0,,,,,
2024-11-07,3.509999990463257,3.555000066757202,3.4200000762939453,3.470000028610229,3423200.0,,,,,
2024-11-08,3.5999999046325684,3.640000104904175,3.509999990463257,3.549999952316284,5571400.0,,,,,
2024-11-11,3.670000076293945,3.700000047683716,3.5899999141693115,3.619999885559082,3732400.0,,,,,
2024-11-12,3.619999885559082,3.640000104904175,3.484999895095825,3.609999895095825,3094600.0,,,,,
2024-11-13,3.690000057220459,3.799999952316284,3.6549999713897705,3.690000057220459,4330000.0,,,,,
2024-11-14,3.7100000381469727,3.795000076293945,3.625,3.740000009536743,8284800.0,,,,,
2024-11-15,3.7699999809265137,3.9049999713897705,3.684999942779541,3.7799999713897705,4682600.0,,,,,
2024-11-18,3.7899999618530273,3.799999952316284,3.650000095367432,3.7699999809265137,1932600.0,,,,,
2024-11-19,3.660000085830689,3.7100000381469727,3.3399999141693115,3.569999933242798,4955300.0,,,,,
2024-11-20,3.5999999046325684,3.680000066757202,3.539999961853028,3.670000076293945,2274100.0,,,,,
2024-11-21,3.670000076293945,3.7200000286102295,3.5299999713897705,3.5899999141693115,3580700.0,,,,,
2024-11-22,3.7300000190734863,3.795000076293945,3.6549999713897705,3.670000076293945,4925200.0,,,,,
2024-11-25,3.759999990463257,3.964999914169312,3.74399995803833,3.7699999809265137,6157000.0,,,,,
2024-11-26,3.7699999809265137,3.829999923706055,3.674999952316284,3.700000047683716,3113500.0,,,,,
2024-11-27,3.7699999809265137,3.849999904632568,3.75,3.7899999618530273,2475500.0,,,,,
2024-11-29,3.910000085830689,3.920000076293945,3.734999895095825,3.7699999809265137,3289000.0,,,,,
2024-12-02,3.940000057220459,4.0,3.839999914169312,3.910000085830689,4055200.0,,,,,
2024-12-03,3.619999885559082,3.954999923706055,3.609999895095825,3.950000047683716,7835600.0,,,,,
2024-12-04,3.839999914169312,3.859999895095825,3.5910000801086426,3.650000095367432,5964100.0,,,,,
2024-12-05,3.849999904632568,4.019999980926514,3.829999923706055,3.859999895095825,4088400.0,,,,,
2024-12-06,3.740000009536743,3.920000076293945,3.7200000286102295,3.920000076293945,4188700.0,,,,,
2024-12-09,3.75,3.865000009536743,3.70199990272522,3.740000009536743,3057700.0,,,,,
2024-12-10,3.920000076293945,4.0,3.660000085830689,3.7799999713897705,3479400.0,,,,,
2024-12-11,4.03000020980835,4.099999904632568,3.819999933242798,3.950000047683716,5893700.0,,,,,
2024-12-12,3.829999923706055,4.070000171661377,3.819999933242798,4.019999980926514,2863800.0,,,,,
2024-12-13,3.900000095367432,3.930000066757202,3.7799999713897705,3.809999942779541,16289200.0,,,,,
2024-12-16,3.920000076293945,4.039999961853027,3.819999933242798,3.890000104904175,4136100.0,,,,,
2024-12-17,3.9600000381469727,4.0,3.869999885559082,3.900000095367432,4434000.0,,,,,
2024-12-18,3.759999990463257,4.099999904632568,3.690000057220459,4.0,4847300.0,,,,,
2024-12-19,3.799999952316284,3.819999933242798,3.690000057220459,3.7799999713897705,3788900.0,,,,,
2024-12-20,3.859999895095825,3.9600000381469727,3.7200000286102295,3.7300000190734863,12128400.0,,,,,
2024-12-23,3.7300000190734863,3.849999904632568,3.680000066757202,3.849999904632568,2626700.0,,,,,
2024-12-24,3.740000009536743,3.759999990463257,3.680000066757202,3.690000057220459,1109400.0,,,,,
2024-12-26,3.7300000190734863,3.775000095367432,3.680000066757202,3.690000057220459,1932500.0,,,,,
2024-12-27,3.670000076293945,3.7300000190734863,3.634999990463257,3.700000047683716,2501900.0,,,,,
2024-12-30,3.5999999046325684,3.670000076293945,3.559999942779541,3.640000104904175,3613400.0,,,,,
2024-12-31,3.650000095367432,3.740000009536743,3.5999999046325684,3.609999895095825,3247900.0,,,,,
2025-01-02,3.569999933242798,3.700000047683716,3.549999952316284,3.650000095367432,2360200.0,,,,,
2025-01-03,3.549999952316284,3.609999895095825,3.5199999809265137,3.5999999046325684,2681900.0,,,,,
2025-01-06,3.549999952316284,3.619999885559082,3.5199999809265137,3.549999952316284,3812200.0,,,,,
2025-01-07,3.4600000381469727,3.559999942779541,3.444999933242798,3.509999990463257,3212300.0,,,,,
2025-01-08,3.440000057220459,3.470000028610229,3.345000028610229,3.400000095367432,5064400.0,,,,,
2025-01-10,3.309999942779541,3.400000095367432,3.2699999809265137,3.3499999046325684,3774200.0,,,,,
2025-01-13,3.2300000190734863,3.259999990463257,3.190000057220459,3.25,3089200.0,,,,,
2025-01-14,3.2699999809265137,3.299999952316284,3.2149999141693115,3.25,3451100.0,,,,,
2025-01-15,3.359999895095825,3.4200000762939453,3.3399999141693115,3.390000104904175,2923200.0,,,,,
2025-01-16,3.240000009536743,3.3399999141693115,3.2100000381469727,3.3399999141693115,3473900.0,,,,,
2025-01-17,3.3399999141693115,3.359999895095825,3.190000057220459,3.200000047683716,4351100.0,,,,,
2025-01-21,3.390000104904175,3.4100000858306885,3.309999942779541,3.359999895095825,3953500.0,,,,,
2025-01-22,3.369999885559082,3.434999942779541,3.309999942779541,3.369999885559082,4029200.0,,,,,
2025-01-23,3.5299999713897705,3.555000066757202,3.305000066757202,3.3299999237060547,4417200.0,,,,,
2025-01-24,3.4200000762939453,3.509999990463257,3.380000114440918,3.5,2567000.0,,,,,
2025-01-27,3.359999895095825,3.509999990463257,3.3499999046325684,3.390000104904175,3042700.0,,,,,
2025-01-28,3.3399999141693115,3.369999885559082,3.2699999809265137,3.3499999046325684,2691000.0,,,,,
2025-01-29,3.309999942779541,3.3499999046325684,3.2699999809265137,3.319999933242798,2945900.0,,,,,
2025-01-30,3.390000104904175,3.440000057220459,3.3399999141693115,3.3399999141693115,1478600.0,,,,,
2025-01-31,3.3499999046325684,3.4800000190734863,3.299999952316284,3.400000095367432,3061500.0,,,,,
2025-02-03,3.3399999141693115,3.4100000858306885,3.2100000381469727,3.240000009536743,4141500.0,,,,,
2025-02-04,3.430000066757202,3.440000057220459,3.289999961853028,3.319999933242798,3319100.0,,,,,
2025-02-05,3.4100000858306885,3.509999990463257,3.380000114440918,3.450000047683716,3053900.0,,,,,
2025-02-06,3.4800000190734863,3.5,3.390000104904175,3.4100000858306885,2635900.0,,,,,
2025-02-07,3.509999990463257,3.525000095367432,3.430000066757202,3.4800000190734863,2772300.0,,,,,
2025-02-10,3.4600000381469727,3.5799999237060547,3.434999942779541,3.559999942779541,2395500.0,,,,,
2025-02-11,3.4200000762939453,3.4749999046325684,3.384999990463257,3.400000095367432,2465800.0,,,,,
2025-02-12,3.4800000190734863,3.494999885559082,3.3499999046325684,3.3499999046325684,2834000.0,,,,,
2025-02-13,3.5299999713897705,3.555000066757202,3.430000066757202,3.490000009536743,2455000.0,,,,,
2025-02-14,3.549999952316284,3.5999999046325684,3.5350000858306885,3.539999961853028,2096000.0,,,,,
2025-02-18,3.5199999809265137,3.5899999141693115,3.509999990463257,3.5299999713897705,2625800.0,,,,,
2025-02-19,3.390000104904175,3.525000095367432,3.390000104904175,3.525000095367432,3826100.0,,,,,
2025-02-20,4.150000095367432,4.170000076293945,3.5350000858306885,3.559999942779541,12899600.0,,,,,
2025-02-21,4.519999980926514,4.630000114440918,4.139999866485596,4.139999866485596,15938000.0,,,,,
2025-02-24,4.289999961853027,4.579999923706055,4.284999847412109,4.5,5241000.0,,,,,
2025-02-25,4.300000190734863,4.340000152587891,4.130000114440918,4.28000020980835,5012900.0,,,,,
2025-02-26,4.159999847412109,4.380000114440918,4.159999847412109,4.329999923706055,3002500.0,,,,,
2025-02-27,4.130000114440918,4.289999961853027,4.110000133514404,4.159999847412109,5982200.0,,,,,
2025-02-28,4.130000114440918,4.150000095367432,4.019999980926514,4.050000190734863,4389000.0,,,,,
2025-03-03,3.930000066757202,4.170000076293945,3.910000085830689,4.130000114440918,3913600.0,,,,,
2025-03-04,4.039999961853027,4.170000076293945,3.950000047683716,4.070000171661377,5913900.0,,,,,
2025-03-05,4.159999847412109,4.190000057220459,3.9800000190734863,4.050000190734863,3123600.0,,,,,
2025-03-06,3.9800000190734863,4.21999979019165,3.940000057220459,4.090000152587891,5039200.0,,,,,
2025-03-07,3.890000104904175,4.010000228881836,3.8550000190734863,3.9600000381469727,4086000.0,,,,,
2025-03-10,3.5799999237060547,3.8550000190734863,3.569999933242798,3.829999923706055,6698700.0,,,,,
2025-03-11,3.3499999046325684,3.609999895095825,3.3399999141693115,3.5199999809265137,7863900.0,,,,,
2025-03-12,3.190000057220459,3.424999952316284,3.190000057220459,3.400000095367432,5731400.0,,,,,
2025-03-13,3.2100000381469727,3.240000009536743,3.0450000762939453,3.1700000762939453,4923700.0,,,,,
2025-03-14,3.3299999237060547,3.450000047683716,3.25,3.259999990463257,5844100.0,,,,,
2025-03-17,3.440000057220459,3.470000028610229,3.275000095367432,3.3499999046325684,5358700.0,,,,,
2025-03-18,3.440000057220459,3.559999942779541,3.390000104904175,3.4200000762939453,5649600.0,,,,,
2025-03-19,3.559999942779541,3.6050000190734863,3.440000057220459,3.4800000190734863,4406100.0,,,,,
2025-03-20,3.430000066757202,3.630000114440918,3.4100000858306885,3.5299999713897705,3791000.0,,,,,
2025-03-21,3.5,3.559999942779541,3.319999933242798,3.380000114440918,7620400.0,,,,,
2025-03-24,3.509999990463257,3.5850000381469727,3.430000066757202,3.569999933242798,4419700.0,,,,,
2025-03-25,3.390000104904175,3.490000009536743,3.369999885559082,3.490000009536743,5449400.0,,,,,
2025-03-26,3.319999933242798,3.400000095367432,3.309999942779541,3.380000114440918,2706500.0,,,,,
2025-03-27,3.2699999809265137,3.319999933242798,3.234999895095825,3.2850000858306885,4296400.0,,,,,
2025-03-28,3.059999942779541,3.319999933242798,3.0299999713897705,3.319999933242798,7101700.0,,,,,
2025-03-31,2.809999942779541,2.990000009536743,2.7300000190734863,2.930000066757202,13153200.0,,,,,
2025-04-01,2.5999999046325684,2.859999895095825,2.549999952316284,2.859999895095825,6868600.0,,,,,
2025-04-02,2.690000057220459,2.7100000381469727,2.549999952316284,2.5799999237060547,5796000.0,,,,,
2025-04-03,2.3399999141693115,2.5299999713897705,2.309999942779541,2.5299999713897705,8919200.0,,,,,
2025-04-04,2.150000095367432,2.2300000190734863,2.069999933242798,2.2300000190734863,12053100.0,,,,,
2025-04-07,2.0,2.2699999809265137,1.9600000381469729,2.0799999237060547,24361300.0,,,,,
2025-04-08,1.950000047683716,2.25,1.940000057220459,2.140000104904175,10209500.0,,,,,
2025-04-09,2.490000009536743,2.5199999809265137,1.9299999475479128,1.9299999475479128,25246200.0,,,,,
2025-04-10,2.2699999809265137,2.365000009536743,2.119999885559082,2.359999895095825,9818500.0,,,,,
2025-04-11,2.309999942779541,2.3299999237060547,2.0899999141693115,2.259999990463257,8472800.0,,,,,
2025-04-14,2.119999885559082,2.4049999713897705,2.109999895095825,2.380000114440918,4478600.0,,,,,
2025-04-15,2.130000114440918,2.180000066757202,2.0999999046325684,2.0999999046325684,4101800.0,,,,,
2025-04-16,2.0299999713897705,2.119999885559082,1.9900000095367432,2.119999885559082,4903000.0,,,,,
2025-04-17,2.0299999713897705,2.0859999656677246,2.009999990463257,2.0299999713897705,3798100.0,,,,,
2025-04-21,2.009999990463257,2.0380001068115234,1.9600000381469729,2.0299999713897705,3508400.0,,,,,
2025-04-22,2.039999961853028,2.0899999141693115,2.0199999809265137,2.049999952316284,3644100.0,,,,,
2025-04-23,2.150000095367432,2.234999895095825,2.140000104904175,2.1600000858306885,4971200.0,,,,,
2025-04-24,2.1700000762939453,2.180000066757202,2.109999895095825,2.1700000762939453,2458000.0,,,,,
2025-04-25,2.190000057220459,2.200000047683716,2.130000114440918,2.150000095367432,3356900.0,,,,,
2025-04-28,2.5299999713897705,2.815000057220459,2.450000047683716,2.4800000190734863,13892300.0,,,,,
2025-04-29,2.400000095367432,2.5,2.369999885559082,2.490000009536743,5042600.0,,,,,
2025-04-30,2.369999885559082,2.390000104904175,2.255000114440918,2.319999933242798,6392700.0,,,,,
2025-05-01,2.400000095367432,2.490000009536743,2.359999895095825,2.400000095367432,3624400.0,,,,,
2025-05-02,2.440000057220459,2.490000009536743,2.369999885559082,2.440000057220459,6112800.0,,,,,
2025-05-05,2.5299999713897705,2.619999885559082,2.414999961853028,2.4200000762939453,7969600.0,,,,,
2025-05-06,2.450000047683716,2.630000114440918,2.450000047683716,2.5,7525200.0,,,,,
2025-05-07,2.450000047683716,2.525000095367432,2.309999942779541,2.430000066757202,9744300.0,,,,,
2025-05-08,2.5299999713897705,2.619999885559082,2.4800000190734863,2.5199999809265137,5838300.0,,,,,
2025-05-09,2.569999933242798,2.619999885559082,2.509999990463257,2.539999961853028,4450900.0,,,,,
2025-05-12,2.859999895095825,2.880000114440918,2.650000095367432,2.75,9756700.0,,,,,
2025-05-13,2.940000057220459,2.984999895095825,2.875,2.9100000858306885,5851700.0,,,,,
2025-05-14,2.990000009536743,3.0799999237060547,2.9200000762939453,2.970000028610229,6010400.0,,,,,
2025-05-15,2.950000047683716,3.0199999809265137,2.890000104904175,2.9600000381469727,4272900.0,,,,,
2025-05-16,2.950000047683716,2.9800000190734863,2.900000095367432,2.940000057220459,3926600.0,,,,,
2025-05-19,2.859999895095825,2.9200000762939453,2.8299999237060547,2.8299999237060547,3974000.0,,,,,
2025-05-20,2.680000066757202,2.8499999046325684,2.6600000858306885,2.819999933242798,5874700.0,,,,,
2025-05-21,2.5999999046325684,2.680000066757202,2.559999942779541,2.650000095367432,7551000.0,,,,,
2025-05-22,2.5799999237060547,2.630000114440918,2.5350000858306885,2.5999999046325684,6151500.0,,,,,
2025-05-23,2.5450000762939453,2.569999933242798,2.440000057220459,2.470000028610229,5527100.0,,,,,
2025-05-27,2.640000104904175,2.700000047683716,2.5899999141693115,2.609999895095825,5810900.0,,,,,
2025-05-28,2.630000114440918,2.6710000038146973,2.615000009536743,2.640000104904175,2561100.0,,,,,
2025-05-29,2.569999933242798,2.684999942779541,2.559999942779541,2.6700000762939453,4627000.0,,,,,
2025-05-30,2.5199999809265137,2.555000066757202,2.4800000190734863,2.5299999713897705,10208400.0,,,,,
2025-06-02,2.5999999046325684,2.5999999046325684,2.4649999141693115,2.5299999713897705,5666600.0,,,,,
2025-06-03,2.559999942779541,2.619999885559082,2.549999952316284,2.5799999237060547,6984700.0,,,,,
2025-06-04,2.690000057220459,2.7300000190734863,2.5,2.569999933242798,7209000.0,,,,,
2025-06-05,2.700000047683716,2.7699999809265137,2.640000104904175,2.6600000858306885,4089900.0,,,,,
2025-06-06,2.759999990463257,2.759999990463257,2.680000066757202,2.7300000190734863,2623700.0,,,,,
2025-06-09,2.970000028610229,3.009999990463257,2.7850000858306885,2.819999933242798,10340400.0,,,,,
2025-06-10,2.9600000381469727,2.9800000190734863,2.900000095367432,2.9600000381469727,3184900.0,,,,,
2025-06-11,2.9100000858306885,3.0299999713897705,2.880000114440918,2.990000009536743,4170500.0,,,,,
2025-06-12,2.880000114440918,2.950000047683716,2.8499999046325684,2.859999895095825,3570700.0,,,,,
2025-06-13,2.630000114440918,2.8399999141693115,2.569999933242798,2.799999952316284,8684100.0,,,,,
2025-06-16,2.700000047683716,2.789999961853028,2.6429998874664307,2.6600000858306885,6043600.0,,,,,
2025-06-17,2.6700000762939453,2.7799999713897705,2.609999895095825,2.6700000762939453,4850700.0,,,,,
2025-06-18,2.5999999046325684,2.680000066757202,2.5899999141693115,2.650000095367432,3583100.0,,,,,
2025-06-20,2.630000114440918,2.6700000762939453,2.559999942779541,2.6449999809265137,6085800.0,,,,,
2025-06-23,2.720000028610229,2.7300000190734863,2.565000057220459,2.5899999141693115,6099200.0,,,,,
2025-06-24,2.930000066757202,2.944999933242798,2.765000104904175,2.799999952316284,4581900.0,,,,,
2025-06-25,2.9800000190734863,2.990000009536743,2.859999895095825,2.930000066757202,9524400.0,,,,,
2025-06-26,3.109999895095825,3.200000047683716,2.970000028610229,2.970000028610229,9424500.0,,,,,
2025-06-27,3.180000066757202,3.240000009536743,3.059999942779541,3.109999895095825,8903100.0,,,,,
2025-06-30,3.1600000858306885,3.220000028610229,3.109999895095825,3.220000028610229,4754100.0,,,,,
2025-07-01,3.309999942779541,3.365000009536743,3.150000095367432,3.1600000858306885,5745600.0,,,,,
2025-07-02,3.3399999141693115,3.359999895095825,3.2699999809265137,3.319999933242798,4147400.0,,,,,
2025-07-03,3.4200000762939453,3.4600000381469727,3.325000047683716,3.3299999237060547,4463400.0,,,,,
2025-07-07,3.3499999046325684,3.5199999809265137,3.319999933242798,3.450000047683716,5624400.0,,,,,
